Telugu,Punjabi
మిల్లింగ్ రికవరీ,ਮਿਲਿੰਗ ਰਿਕਵਰੀ
మిల్లింగ్,ਮਿਲਿੰਗ
ఖనిజ పోషణ,ਖਣਿਜ ਪੋਸ਼ਣ
ఖనిజ నేల,ਖਣਿਜ ਮਿੱਟੀ
ఖనిజీకరణ,ਖਣਿਜ
ఖనిజాలు,ਖਣਿਜ
కనిష్ట థర్మామీటర్,ਘੱਟੋ ਘੱਟ ਥਰਮਾਮੀਟਰ
కనీస పండించడం,ਘੱਟੋ ਘੱਟ ਖੇਤ
చిన్న పంటలు,ਮਾਮੂਲੀ ਫਸਲਾਂ
మియోటిక్ ఇండెక్స్,Miyotic ਇੰਡੈਕਸ
మిస్సెన్స్ మ్యుటేషన్,ਗਲਤ ਵਿਆਖਿਆ
పొగమంచు నీటిపారుదల,ਧੁੰਦਲੀ ਸਿੰਚਾਈ
పొగమంచు,ਧੁੰਦ
మైటోకాండ్రియా,ਮਾਈਟੋਚੋਂਡਰੀਆ
మైటోసిస్,ਮੀਟੋਸਿਸ
మిత్చెర్లిచ్ యొక్క చట్టం,ਮਿਟਸਚਰਲਿਚ ਦਾ ਕਾਨੂੰਨ
మిశ్రమ పంట,ਮਿਕਸਡ ਫਸਲ
మిశ్రమ వ్యవసాయం,ਮਿਕਸਡ ਖੇਤੀ
మిశ్రమ ఎరువులు,ਮਿਕਸਡ ਖਾਦ
మిశ్రమ మేత,ਮਿਕਸਡ ਚਰਾਉਣ ਵਾਲੇ
మిశ్రమ స్వార్డ్,ਮਿਕਸਡ ਸਵਰਡ
మోడల్,ਮਾਡਲ
మోడలింగ్,ਮਾਡਲਿੰਗ
సవరించిన వాతావరణ ప్యాకేజింగ్,ਸੰਸ਼ੋਧਿਤ ਵਾਤਾਵਰਣ ਪੈਕਜਿੰਗ
తేమ లభ్యత సూచిక,ਨਮੀ ਉਪਲਬਧਤਾ ਇੰਡੈਕਸ
తేమ లోటు సూచిక,ਨਮੀ ਘਾਟਾ ਇੰਡੈਕਸ
తేమ సమానమైనది,ਨਮੀ ਬਰਾਬਰ
తేమ పాలన,ਨਮੀ ਸ਼ਾਸਨ
తేమ విడుదల కర్వ్,ਨਮੀ ਜਾਰੀ ਕਰਵ
తేమ నిలుపుదల,ਨਮੀ ਧਾਰਨ
తేమ ఒత్తిడి,ਨਮੀ ਦਾ ਤਣਾਅ
తేమ ఉద్రిక్తత,ਨਮੀ ਤਣਾਅ
తేమ,ਨਮੀ
మోలార్ ద్రావణం,ਮੋਲਰ ਹੱਲ
మొలాసిస్,ਗੁੜ
మోల్ డ్రైనేజ్,ਮੋਲ ਡਰੇਨੇਜ
అణు జీవశాస్త్రం,ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ
పరమాణు పెంపకం,ਅਣੂ ਪ੍ਰਜਨਨ
మాలిక్యులర్ హైబ్రిడైజేషన్,ਅਣੂ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
మొలస్సిసైడ్,ਮੋਲਸਕਾਈਡ
ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI),ਮੁਦਰਾ ਲਾਭ ਇੰਡੈਕਸ (ਮਾਈ)
మోనోక్లోనల్ యాంటీబాడీ,ਮੋਨੋਕਲੋਨਲ ਐਂਟੀਬਾਡੀ
మోనోకోటిలెడాన్స్,ਮੋਨੋਕੋਟਲੇਡਨਜ਼
మోటుకలు,ਮੋਨੋਕ੍ਰੋਪ (ਏਕਾਧਿਕਾਰ)
మోనోసియస్,ਮੋਨੋਇੰਸ
మోనోజెనిసిస్,ਮੋਨੋਸੇਨੇਸਿਸ
మోనోహైబ్రిడ్,ਮੋਨੋਹਾਇਬ੍ਰਿਡ
మోనోజైగోటిక్,ਮੋਨੋਜ਼ੀਗੋਟਿਕ
రుతుపవనాలు,ਮੌਨਸੂਨ
మోంట్మోరిల్లోనైట్,ਮੋਂਟੀਮੋਰਿਲੋਨਾਈਟ
మూర్,ਮੂਅਰ
మోర్,ਮੋਰ
మోర్గాన్ యూనిట్,ਮੋਰਗਨ ਯੂਨਿਟ
మోర్ఫోజెనిసిస్,ਮੋਰਫੋਜੀਨੇਸਿਸ
పదనిర్మాణ అనుసరణ,ਰੂਪ ਵਿਗਿਆਨਿਕ ਅਨੁਕੂਲਤਾ
పదనిర్మాణ శాస్త్రం,ਰੂਪ ਵਿਗਿਆਨ
తాకట్టు,ਗਿਰਵੀਨਾਮਾ
మోటిల్,Mottle
మోట్లింగ్,ਪਿਘਲਣਾ
అచ్చు,ਮੋਲਡ
మౌల్టింగ్,ਮੋਲਿੰਗ
మట్టిదిబ్బ సంస్కృతి,ਟੀਲਾ ਸਭਿਆਚਾਰ
మట్టిదిబ్బ పొరలు,ਸਭ ਤੋਂ ਵੱਧ ਪਰਤ
మొవర్,ਕਮਰ
మొవింగ్,ਕਣਕ
శ్లేష్మం,ਮੁਖੜਾ
చెత్త నేల,ਚੁੱਪ ਮਿੱਟੀ
మడ్డీ,ਚਿੱਕੜ
మఫిల్,ਮਫਲ
రక్షక కవచం వ్యవసాయం,ਮਲਚ ਦੀ ਖੇਤੀ
రక్షక కవచం పండించడం,ਮਲਚ ਦਾ ਖੇਤ
రక్షక కవచం,ਮਲਚ
మల్చింగ్,ਮਲਚਿੰਗ
ముల్,Mull
బహుళ అంతస్తుల పంట,ਮਲਟੀ ਮੰਜ਼ਿਲ ਦੀ ਫਸਲ
బహుళ సహసంబంధం,ਮਲਟੀਪਲ ਸੰਬੰਧ
బహుళ పంట,ਮਲਟੀਪਲ ਫਸਲਿੰਗ
బహుళ పంట సూచిక,ਮਲਟੀਪਲ ਫਸਲਿੰਗ ਇੰਡੈਕਸ
బహుళ క్రాస్,ਮਲਟੀਪਲ ਕਰਾਸ
బహుళ ప్రతిఘటన,ਕਈ ਵਿਰੋਧ
మల్టీవియారిట్,ਮਲਟੀਵਾਇਰੈਟ
మల్టీజోటిక్,ਮਲਟੀਜੀਜੋਟਿਕ
మమ్మీఫికేషన్,ਮੰਮੀ
మమ్మీ చేసిన పండు,ਭੜਕਿਆ ਫਲ
మస్కోవైట్,ਮਸਕੋਵਾਈਟ
పుట్టగొడుగు,ਖੁੰਭ
ముటాజెన్,ਵਿਗਾੜ
ఉత్పరివర్తన,ਪਰਿਵਰਤਨ
మ్యుటేషన్,ਪਰਿਵਰਤਨ
పరస్పర నిరోధం,ਆਪਸੀ ਰੋਕ
పరస్పరవాదం,ਮਹਿਲਾ
మైసిలియం,Mycelium
మైకాలజీ,ਮਾਈਕੋਲੋਜੀ
మైకోప్లాస్మా,ਮਾਈਕੋਪਲਾਸਮਾ
మైకోరిజా,ਮਾਈਕੋਰਿਹਿਜ਼ਾ
మేస్,ਗਦਾ
మదర్,ਮਦਰ
మధుకా,ਮਧੁਦਾਸ
మొక్కజొన్న,ਮੱਕੀ
మఖనా,ਮੱਖਣ
మాండరిన్,ਮੈਂਡਰਿਨ
మామిడి జింగర్,ਅੰਬ ਜ਼ਿੰਜਰ
మామిడి,ਅੰਬ
"మార్గోసా, వేప","ਮਾਰਗੋਸਾ, ਨਿੰਮ"
బంతి పువ్వు,ਮੈਰੀਗੋਲਡ
మాస్టిక్ చెట్టు,ਮਸਤਾਂ ਦਾ ਰੁੱਖ
మెరిల్,ਮਰਲਿਲ
మెస్టా,ਮੇਸਟਾ
పుదీనా,ਪੁਦੀਨੇ
మోలుకా బీన్,ਮੋਲੂਕਾ ਬੀਨ
మంకీ జాక్,ਬਾਂਦਰ ਜੈਕ
మోరింగ,ਮੋਰਿੰਗਾ
ఉదయం కీర్తి (కాన్వోల్వులస్),ਸਵੇਰ ਦੀ ਮਹਿਮਾ (ਕਨਵਾਈਟਰੋਲਵੂਲਸ)
మోసాంబి,ਮੋਸਮਬੀ
చిమ్మట బీన్,ਕੀੜਾ ਬੀਨ
మల్బరీ,ਮਲਬੇਰੀ
పుట్టగొడుగు,ਖੁੰਭ
కర్బూజ,ਮਸ਼ਕ
మస్క్,ਹੰਕਾਰੀ
ఆవాలు,ਰਾਈ
మర్టల్,ਮਰਟਲ
మాపియర్ గడ్డి,ਮੈਪਿਅਰ ਘਾਹ
మీలీ బగ్,Maly ਬੱਗ
మిడ్జ్,ਮਿਜ
పురుగులు,ਦੇਕਣ
కోతి,ਬਾਂਦਰ
దోమ,ਮੱਛਰ
చిమ్మట,ਕੀੜਾ
వాతావరణ శాస్త్రవేత్త,ਮੀਟਰ ਵਿਗਿਆਨੀ
మైక్రోబయాలజిస్ట్,ਮਾਈਕਰੋਬੋਲੋਜਿਸਟ
మైకాలజిస్ట్,ਮਾਈਕੋਲੋਜਿਸਟ
నానోటెక్నాలజీ,ਨੈਨੋਟੈਕਨੋਲੋਜੀ
నేపిఫార్మ్,ਨੈਪਲਫਾਰਮ
మాదకద్రవ్య,ਨਸ਼ੀਲੇ ਪਦਾਰਥ
నాస్టిక్ ఉద్యమం,ਨਾਸਿਕ ਲਹਿਰ
జాతీయ ప్రదర్శన,ਰਾਸ਼ਟਰੀ ਪ੍ਰਦਰਸ਼ਨ
భూమి యొక్క భూమి యొక్క),ਰਾਸ਼ਟਰੀਕਰਨ (ਜ਼ਮੀਨ ਦਾ)
సహజ,ਕੁਦਰਤੀ
సహజ కోత,ਕੁਦਰਤੀ ro ਿੱਡ
సహజ వ్యవసాయం,ਕੁਦਰਤੀ ਖੇਤੀ
సహజ వనరులు,ਕੁਦਰਤੀ ਸਾਧਨ
సహజమైన ఎన్నిక,ਕੁਦਰਤੀ ਚੋਣ
సహజ వృక్షసంపద,ਕੁਦਰਤੀ ਬਨਸਪਤੀ
మెడ (హార్ట్),ਗਰਦਨ (ਹੌਰਟ)
నెక్రోసిస్,ਨੇਕਰੋਸਿਸ
తేనె,ਅੰਮ੍ਰਿਤ
ప్రతికూల అల్లెలోపతి,ਨਕਾਰਾਤਮਕ ਅਲੀਲਿਓਪੈਥੀ
నెమాటిసైడ్,ਸ਼ੁੱਧਤਾ
నెమటోడ్ రెసిస్టెంట్ రూట్‌స్టాక్,ਨੈਟੋਡ ਰੋਧਕ ਰੂਟਸਟੌਕ
నెమటాలజీ,ਨਮਤਾਗਤ
నియోటెని,Neoteney
నికర చికిత్స రేటు,ਨੈੱਟ ਸਹਿਯੋਗ ਦੀ ਦਰ (ਨਰ)
నికర లాభం,ਸ਼ੁੱਧ ਲਾਭ
నికర ఆదాయం (వ్యవసాయ ఆదాయం),ਸ਼ੁੱਧ ਆਮਦਨੀ (ਖੇਤੀ ਆਮਦਨੀ)
నికర నీటిపారుదల అవసరం,ਜਾਲ ਸਿੰਚਾਈ ਦੀ ਜ਼ਰੂਰਤ
నికర ఉత్పాదకత,ਸ਼ੁੱਧ ਉਤਪਾਦਕਤਾ
నికర రాబడి,ਸ਼ੁੱਧ ਵਾਪਸੀ
నెట్టింగ్,ਜਾਲ
న్యూరాన్,ਨਿ ur ਰੋਨ
తటస్థ,ਨਿਰਪੱਖ
తటస్థత,ਨਿਰਪੱਖਵਾਦ
తటస్థీకరణ,ਨਿਰਪੱਖਤਾ
తటస్థ నేల,ਨਿਰਪੱਖ ਮਿੱਟੀ
న్యూట్రాన్ తేమ మీటర్,ਨਿ ut ਟ੍ਰੋਨ ਨਮੀ ਮੀਟਰ
సముచితం,Niche
నికోటిన్,ਨਿਕੋਟਿਨ
రాత్రి నేల,ਰਾਤ ਦੀ ਮਿੱਟੀ
నైట్రేట్ సమీకరణ,ਨਾਈਟ੍ਰੇਟ ਆਰਮੇਸ਼ਨ
నైట్రేట్ తగ్గింపు,ਨਾਈਟ੍ਰੇਟ ਕਮੀ
నైట్రేట్ విషపూరితం,ਨਾਈਟ੍ਰੇਟ ਜ਼ਹਿਰੀਲੇਪਨ
నైట్రే,Nitre
నైట్రిఫికేషన్ ఇన్హిబిటర్,ਨਾਈਟ੍ਰੇਸ਼ਨ ਇਨਿਹਿਬਟਰ
నత్రజని సమీకరణ,ਨਾਈਟ੍ਰੋਜਨਸ ਅਭੇਦ
నత్రజని చక్రం,ਨਾਈਟ੍ਰੋਜਨ ਚੱਕਰ
నత్రజని లోపం,ਨਾਈਟ੍ਰੋਜਨ ਦੀ ਘਾਟ
నత్రజని స్థిరీకరణ,ਨਾਈਟ੍ਰੋਜਨ ਨਿਰਧਾਰਨ
నత్రజని,ਨਾਈਟ੍ਰੋਜਨਸ
నోబిలైజేషన్,ਨਬਾਇਜ਼
నోబెల్ చెరకు,ਨੇਕ ਗੰਨਾ
రాత్రి,ਰਾਤ ਨੂੰ
నోడ్,ਨੋਡ
నాడ్యులేటెడ్ ప్లాంట్,ਹਿਲਾ ਕੇ ਪੌਦਾ
నాడ్యులేషన్,ਹੱਡੀ
నాడ్యూల్,ਨਾਨੁਡਲ
సంచార,ਨਾਮਨਜ਼
నామకరణం,ਨਾਮਕਰਨ
నాన్ అల్లెలిక్,ਗੈਰ ਵਿਕਲੀ
కేశనాళికలు కాని రంధ్రం,ਗੈਰ ਕੇਸ਼ਿਕਾ ਦਾ ਦਰਦ
పోటీ లేని పంట,ਗੈਰ ਰਸਮੀ ਫਸਲ
అర్ధంలేని మ్యుటేషన్,ਬਕਵਾਸ ਪਰਿਵਰਤਨ
ముఖ్యమైనది కాదు,ਗੈਰ ਮਹੱਤਵਪੂਰਨ
నాన్-యాసిడ్ ఏర్పడే ఎరువులు,ਗੈਰ-ਐਸਿਡ ਫਾਰਮਿੰਗ ਖਾਦ
నాన్-కంజుగేషన్,ਗੈਰ-ਸੰਜੋਗ
నాన్-డిస్క్రిప్ట్ (జంతువు),ਗੈਰ-ਡਿਸਕ੍ਰਿਪਟ (ਜਾਨਵਰ)
అనవసరమైన మూలకం,ਗੈਰ-ਜ਼ਰੂਰੀ ਤੱਤ
నాన్-హామోజెనస్,ਗੈਰ-ਇਕਮੈਜੈਨਸ
నాన్-హోమోలాగస్,ਗੈਰ-ਹਿੱਮੋਲਗਸ
ధ్రువ రహిత సమ్మేళనం,ਗੈਰ-ਪੋਲਰ ਅਹਾਤੇ
పునరుత్పాదక శక్తి,ਗੈਰ-ਨਵਿਆਉਣਯੋਗ Energy ਰਜਾ
నాన్-సెలెక్టివ్ కాంటాక్ట్ హెర్బిసైడ్,ਗੈਰ-ਚੋਣਵੇਂ ਸੰਪਰਕ ਜਬੀਨੀਡ
ఎంపిక కాని హెర్బిసైడ్,ਗੈਰ-ਚੋਣਵੇਂ ਜੜੀ-ਬੂਟੀਆਂ
నాన్-సింబియోటిక్ నత్రజని స్థిరీకరణ,ਗੈਰ-ਪ੍ਰਤੀਕ ਨਾਈਟ੍ਰੋਜਨ ਨਿਰਧਾਰਨ
సాధారణ పంపిణీ,ਸਧਾਰਣ ਵੰਡ
సాధారణ మొలకల,ਸਧਾਰਣ ਬੂਟੇ
సాధారణ పరిష్కారం,ਸਧਾਰਣ ਹੱਲ
సాధారణీకరణ,ਸਧਾਰਣ
ఉత్తర బ్లాటింగ్,ਉੱਤਰੀ ਧੁੰਦਲਾ
నోటిఫైబుల్ డిసీజ్,ਸੂਝਵਾਨ ਬਿਮਾਰੀ
నో-టిల్ నాటడం,ਕੋਈ ਵੀ ਬੀਜਣ ਤੱਕ
విషపూరిత కలుపు మొక్కలు,ਖਤਰਨਾਕ ਬੂਟੀ
అణు అయస్కాంత,ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ
న్యూక్లియై ఆమ్లం,ਨਿ nuc ਕਲੀ ਐਸਿਡ
న్యూక్లియోబాక్టర్,ਪ੍ਰਮਾਣਕ
న్యూక్లియోలస్,ਪ੍ਰਮਾਣੂ
న్యూక్లియోటైడ్,ਨਿਵੇਕਾਈਡ
న్యూక్లియస్,ਨਿ nuc ਕਲੀਅਸ
శూన్య పరికల్పన,ਨਲ ਹਾਈਪੋਥੇਸਿਸ
నల్లిసోమిక్,Nuallismic
శూన్య-మ్యుటేషన్,ਨਲ-ਪਰਿਵਰਤਨ
నర్సు సెల్,ਨਰਸ ਸੈੱਲ
నర్సు పంట,ਨਰਸ ਫਸਲ
నర్సరీ,ਨਰਸਰੀ
గింజ,ਗਿਰੀਦਾਰ
పోషక సైక్లింగ్,ਪੌਸ਼ਟਿਕ ਸਾਈਕਲਿੰਗ
పోషక లోపం లక్షణాలు,ਪੌਸ਼ਟਿਕ ਘਾਟ ਦੇ ਲੱਛਣ
పోషణ,ਪੋਸ਼ਣ
పోషక విలువలు,ਪੌਸ਼ਟਿਕ ਮੁੱਲ
పోషక విలువ సూచిక,ਪੌਸ਼ਟਿਕ ਮੁੱਲ ਇੰਡੈਕਸ
వ్యవసాయానికి సంబంధించిన ముఖ్యమైన మొక్కల పేర్లు,ਖੇਤੀ ਨਾਲ ਜੁੜੇ ਮਹੱਤਵਪੂਰਨ ਪੌਦਿਆਂ ਦੇ ਨਾਮ
నాగై కర్పూరం,ਨਾਗਈ ਕਪੜੇ
నార్సిసస్,ਨਾਰਸੀਸਸ
నిగెల్లా,ਨਾਈਜੀਲਾ
నైజర్,ਨਾਈਜਰ
రాత్రి జాస్మిన్,ਰਾਤ ਜੌਮਾਈਨ
నిపా పామ్,ਨੀਪਾ ਪਾਮ
గింజ గడ్డి,ਗਿਰੀ ਘਾਹ
గింజ సెడ్జ్,ਅਖਰੋਟ ਦੀ ਸੇਵਾ
జాజికాయ,ਗਿਰੀਦਾਰ
నెమటోడ్,ਨੈਟੋਡੋਡ
గింజ వీవిల్,ਗਿਰੀ ਦੇ ਵੇਵਿਲ
నెమటాలజిస్ట్,ਨਿਰਮਿਤੀ
ఏరోబ్‌లను నిర్బంధించండి,ਐਰੋਬਜ਼ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ
వాయురహిత వాయురహితం,ਅਨੈਰੋਬਜ਼ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ
పరాన్నజీవిని తొలగించండి,ਪਰਜੀਵੀ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ
బాధ్యత,ਜ਼ਿੰਮੇਵਾਰ
ఆఫ్-టైప్ ప్లాంట్లు,ਬੰਦ ਕਰਨ ਵਾਲੇ ਪੌਦੇ
ఆయిల్ కేక్,ਤੇਲ ਕੇਕ
ఒకాజాకి భాగం,ਓਕਾਜ਼ਕੀ ਟੁਕੜੇ
ఒలెరికూర్,ਓਲੇਰਿਕਲਚਰ
ఒలిగోజీన్,ਓਲੀਗੋਜੀਨ
ఒలిగోన్యూక్లియోటైడ్,ਓਲੀਗੋਨਯੂਕਲੋਟਾਈਡ
ఆలివ్ నూనె,ਜੈਤੂਨ ਦਾ ਤੇਲ
ఒమేగా -3-కొవ్వు ఆమ్లం,ਓਮੇਗਾ -3-ਚਰਬੀ ਐਸਿਡ
సర్వశక్తులు,ਸਰਬੋਤਮ
ఆంకోజీన్,ਓਨਕੋ ਜੀ
ఆంకోజెనిక్ వైరస్,ਓਨਕੋਜੇਨਿਕ ਵਾਇਰਸ
ఆంకాలజీ,ਓਨਕੋਲੋਜੀ
ఆన్-ఫార్మ్ రీసెర్చ్,ਫਾਰਮ ਰਿਸਰਚ
ఓసైట్,Oocyte
నిర్వహణ ఖర్చు,ਓਪਰੇਟਿੰਗ ਲਾਗਤ
ఒపెరాన్,ਓਪਰਨ
అవకాశం పంట,ਮੌਕਾ ਵੀ
వాంఛనీయ మోతాదు,ਸਰਵੋਤਮ ਖੁਰਾਕ
వాంఛనీయ ఆర్థిక మోతాదు,ਸਰਵੋਤਮ ਆਰਥਿਕ ਖੁਰਾਕ
ఆర్చర్డ్ సామర్థ్యం,ਬਗੀਚੇ ਕੁਸ਼ਲਤਾ
సేంద్రీయ వ్యవసాయం,ਜੈਵਿਕ ਖੇਤੀਬਾੜੀ
సేంద్రీయ ఘర్షణలు,ਜੈਵਿਕ ਕੋਲਾਇਡਜ਼
సేంద్రీయ వ్యవసాయం,ਜੈਵਿਕ ਖੇਤੀ
సేంద్రీయ ఎరువు,ਜੈਵਿਕ ਖਾਦ
సేంద్రీయ పదార్థం,ਜੈਵਿਕ ਪਦਾਰਥ
సేంద్రియ నఠీ,ਜੈਵਿਕ ਨਾਈਟ੍ਰੋਜਨ (ਮਿੱਟੀ)
సేంద్రీయ భాస్వరం,ਜੈਵਿਕ ਫਾਸਫੋਰਸ
సేంద్రీయ నేల,ਜੈਵਿਕ ਮਿੱਟੀ
సేంద్రీయ వ్యర్థాలు,ਜੈਵਿਕ ਰਹਿਤ
సేంద్రీయ,ਜੈਵਿਕ
ఆర్గనైజ్డ్ మార్కెటింగ్,ਸੰਗਠਿਤ ਮਾਰਕੀਟਿੰਗ
ఆర్గానోజెనిసిస్,ਜੈਵਸੀ
ఆర్గానోలెప్టిక్ మూల్యాంకనం,ਆਰਗੇਨੋਲਪਟਿਕ ਮੁਲਾਂਕਣ
అలంకార శాస్త్రం,ਓਨਿਨਾਈਟੋਲੋਜੀ
ఆర్థడాక్స్ సీడ్,ਆਰਥੋਡਾਕਸ ਬੀਜ
ఆర్తోగోనల్ బహుపది సమీకరణం,ਆਰਥੋਗੋਨਲ ਪੋਲੀਨੋਮਿਲੀਅਲ ਸਮੀਕਰਨ
ఓస్మోసిస్,ਓਸਮੋਸਿਸ
ఓస్మోటిక్ ప్రభావం,ਓਸੋਮੋਟਿਕ ਪ੍ਰਭਾਵ
ఓస్మోటిక్ సంభావ్యత,ਓਸੋਮੋਟਿਕ ਸਮਰੱਥਾ
అకస్మాత్తుగా వ్యాపించడం,ਪ੍ਰਕੋਪ
అవుట్ బ్రీడింగ్,ਬਾਹਰ ਪ੍ਰਜਨਨ
పొయ్యి,ਓਵਨ
ఓవర్‌వింటర్,ਓਵਰਵਿੰਟਰ
తరం అతివ్యాప్తి,ਓਵਰਲੈਪਿੰਗ ਪੀੜ੍ਹੀ
అండం,ਅੰਡਾਸ਼ਯ
ఆక్సీకరణ,ਆਕਸੀਕਰਨ
ఆక్సిలోఫైట్స్,ਆਕਸੀਲੋਫਾਈਟਸ
వోట్స్,ਜਵੀ
ఆయిల్ పామ్,ਤੇਲ ਪਾਮ
ఒలిండర్,ਓਲੇਂਡਰ
ఆలివ్,ਜੈਤੂਨ
ఉల్లిపాయ,ਪਿਆਜ
నల్లమందు గసగసాలు,ਅਫੀਮ ਭੁੱਕੀ
"ఓరియంటల్ విమానం, యూరోపియన్ విమానం చెట్టు","ਓਰੀਐਂਟਲ ਜਹਾਜ਼, ਯੂਰਪੀਅਨ ਜਹਾਜ਼ ਦਾ ਦਰੱਖਤ"
ప్యాకింగ్,ਪੈਕਿੰਗ
పాడాక్,ਪੈਡੌਕ
జత చేసిన వరుస నాటడం,ਪੇਅਰ ਕਤਾਰ ਲਾਉਣਾ
పాలటబిలిటీ,ਅਣਗਿਣਤਾ
పానికిల్,ਪੈਨਿਕਲ
పారాసెంట్రిక్ విలోమం,ਪੈਰੈਂਟ੍ਰਿਕ ਇਨਵਰਜ਼ਨ
పరామితి,ਪੈਰਾਮੀਟਰ
పరాన్నజీవి,ਪਰਜੀਵੀ
పార్బోయిలింగ్,ਪਾਰਬੰਦ
పరేన్చైమా,ਪੈਰੈਂਟੀਮਾ
పేరెంట్ రాక్,ਪੇਰੈਂਟ ਚੱਟਾਨ
పార్మనెంట్ కరువు,ਪਰਕਾ ਨੂੰ ਸੋਕਾ
పార్థినోజెనిసిస్,ਪਾਰਟਹੇਨੇਗੇਨੇਸਿਸ
పాక్షిక కారకాల ఉత్పాదకత,ਅੰਸ਼ਕ ਕਾਰਕ ਉਤਪਾਦਕਤਾ
పాల్గొనే గ్రామీణ మదింపు,ਭਾਗੀਦਾਰ ਪੇਂਡੂ ਮੁਲਾਂਕਣ
కణ సాంద్రత,ਕਣ ਘਣਤਾ
నిష్క్రియాత్మక శోషణ,ਪੈਸਿਵ ਸਮਾਈ
పచ్చిక,ਚਰਾਗਾਹ
పచ్చిక పట్టణీకరణ,ਪਾਦਰੀ
పిసిఆర్,ਪੀਸੀਆਰ (ਪੋਲੀਮੇਰੇਸ ਚੇਨ ਪ੍ਰਤੀਕ੍ਰਿਆ)
రైతు వ్యవసాయం,ਕਿਸਾਨੀ ਖੇਤੀ
మట్టి,ਪੀਟ (ਮਿੱਟੀ)
పెడ్,ਪੇਡ
పెడిసెల్,ਪੇਡਿਕਲ
పూర్వీకుల నుండి వంశక్రమము,ਪਨੀਗਰ
పెడోజెనిసిస్,ਪੈਡੋਜੀਨੇਸਿਸ
పెడోలజీ,ਪੇਡੋਲੋਜੀ
పీల్,ਛਿਲਕ
పీలింగ్,ਛਿਲਕਾ
గుళికల,ਪੌਲੇਟਿੰਗ
పెర్కోలేషన్,Unconculation
శాశ్వత,ਸਦੀਵੀ
పెరిసెంట్రిక్ విలోమం,ਪੈਰੀਸੈਂਟ੍ਰਿਕ ਇਨਵਰਸੇਸ਼ਨ
పెరి-అర్బన్,ਪੈਰੀ-ਸ਼ਹਿਰੀ
పారగమ్యత,Permafet
స్వయం సమృద్ధ వ్యవసాయ పర్యావరణాభివృద్ధి,ਪਰਮੈਕਲਚਰ
శాశ్వత విల్టింగ్ పాయింట్ (పిడబ్ల్యుపి),ਸਥਾਈ ਵਾਈਲਟਿੰਗ ਪੁਆਇੰਟ (ਪੀਡਬਲਯੂਪੀ)
పెర్మబిలిటీ గుణకం,ਅਧਾਰ ਕਾਫੀ
పారగమ్యత రేటు,ਪਾਰਬ੍ਰਿਪਤ ਦੀ ਦਰ
పెర్మీమీటర్,ਪਰਮੀਟਰ
నిరంతర హెర్బిసైడ్,ਨਿਰੰਤਰ ਜੜੀ-ਰਹਿਤ
పురుగుమందు,ਕੀੜੇਮਾਰ ਦਵਾਈਆਂ
పెట్రోఫైట్,ਪੈਟਰੋਫਾਈਟ
ఫేజ్,ਫੇਜ
దశల నాటడం,ਪੜਾਅ ਲਾਉਣਾ
ఫాస్మిడ్,ਫਾਸਮਿਡ
ఫెలోజెన్,ਫੇਲੋਜੈਨ
ఫినోలిక్ సమ్మేళనాలు,ਫੀਨੋਲਿਕ ਮਿਸ਼ਰਣ
ఫినాలజీ,ਫੈਨੋਲੋਜੀ
ఫినోటైప్,ਫੈਨੋਟਾਈਪ
ఫేర్మోన్,ਫੇਰੋਮੋਨ
ఫ్లోయమ్,ਫਲੋਇਮ
ఫాస్ఫేట్ ఫిక్సేషన్,ਫਾਸਫੇਟ ਫਿਕਸੇਸ਼ਨ
ఫాస్ఫేట్ రాక్,ਫਾਸਫੇਟ ਚੱਟਾਨ
ఫాస్ఫేట్ ద్రావణీకరణ,ਫਾਸਫੇਟ ਸੋਲਬਾਲਾਈਜ਼ੇਸ਼ਨ
ఫాస్ఫేట్ ద్రావణీకరణ,ਫਾਸਫੇਟ ਸੋਲਬਾਲਿੰਗ
ఫాస్ఫాటైడ్,ਫਾਸਫੇਟਾਈਡ
ఫాస్ఫో-జిప్సం,ਫਾਸਫੋ-ਜਿਪਸਮ
ఫాస్ఫోలిపిడ్,ਫਾਸਫੋਲੀਪਿਡ
ఫాస్ఫోరైలేషన్,ਫਾਸੋਰੀਲੇਸ਼ਨ
ఫోటో స్పెక్ట్రోమీటర్,ਫੋਟੋ ਸਪੈਕਟ੍ਰੋਮੀਟਰ
ఫోటోఆటోట్రోఫ్,ਫੋਟੋ ਆਟੋਟਰੋ
ఫోటోకోమికల్ రియాక్షన్,ਫੋਟੋਚੋਮਿਕਲ ਪ੍ਰਤੀਕਰਮ
ఫోటోడెసెంపోజిషన్,ਫੋਟੋਡਿਆਣ
ఫోటోమెట్రీ,ਫੋਟੋਮੈਟਰੀ
ఫోటోమోర్ఫోజెనిసిస్,ਫੋਟੋੋਮੋਰਪ੍ਰੋਜੀਨੇਸਿਸ
ఫోటాన్,ਫੋਟੋਨ
ఫోటో-ఆక్సీకరణ,ਫੋਟੋ-ਆਕਸੀਕਰਨ
