Marathi,English
काटलेला प्रोफाइल,Truncated profile
कापलेली माती,Truncated soil
त्सुनामी,Tsunami
कंद पिके,Tuber crops
कंद,Tuber
ट्यूमर,Tumour
मातीचा ट्यूनेशन,Tuncation of soil
टुंड्रा,Tundra
टर्फ,Turf
टर्गिड,Turgid
टर्गोर चळवळ,Turgor movement
टर्गर प्रेशर,Turgor pressure
टर्गोर,Turgor
टर्नर सिंड्रोम,Turner's syndrome
प्रकार (वनस्पती),Type (plant)
टाइप I त्रुटी,Type I error
प्रकार II त्रुटी,Type II error
टायफून,Typhoon
चिंचे,Tamarind
टेरॅगॉन,Tarragon
मंदिर किंवा मूर्तिपूजक वृक्ष,Temple or pagoda tree
थिस्सल,Thistle
थुजा,Thuja
एक वनस्पती (हिची पाने स्वयंपाकात वापरतात),Thyme
तंबाखू,Tobacco
टोमॅटो,Tomato
दु: खाचे झाड,Tree of sorrow
Tritical,Triticale
रणशिंग द्राक्षांचा वेल,Trumpet vine
क्षय,Tuberose
हळद,Turmeric
सलगम,Turnip
टायफा (भारतीय रीड मेस),Typha (Indian reed mace)
चहा डास,Tea mosquito
दीमक (पांढरा मुंगी),Termites (white ant)
थ्रीप्स,Thrips
अल्ट्रासेन्ट्रीफ्यूगेशन,Ultracentrifugation
अल्ट्रासाऊंड,Ultrasound
उंबेल,Umbel
अनियंत्रित,Uncoupling
निष्प्रभ,Unfruitfulness
युनिव्हॅलंट,Univalent
युनिव्हर्सल अनुवांशिक कोड,Universal genetic code
सार्वत्रिक माती तोटा समीकरण,Universal soil loss equation
असंतृप्त फॅटी ids सिडस्,Unsaturated fatty acids
उंच भात,Upland rice
उंच,Upland
शहरी कंपोस्ट,Urban compost
युरिया,Urea
मूत्र,Urease
उल्ला गवत,Ulla grass
लस,Vaccine
व्हॅक्यूओल,Vacuole
मूल्यवर्धित शेती,Value-added agriculture
मूल्यवर्धित उत्पादन,Value added product
मूल्य व्यतिरिक्त,Value addition
मूल्य मूल्य प्रमाण,Value cost ratio
व्हीएएम (वेसिक्युलर आर्बस्क्युलर),VAM (vesicular arbuscular)
वाफ उष्णता उपचार,Vapour heat treatment
वाष्प दबाव,Vapour pressure
बदलणारा खर्च,Variable cost
व्हेरिएबल जनुक,Variable gene
चल दर तंत्रज्ञान,Variable rate technology
भिन्नता,Variance
भिन्नता,Variation
विविधता,Variety
वेक्टर,Vector
वनस्पती,Vegetation
वनस्पती अधोगती,Vegetation degradation
वनस्पतिवत् होणारी अडथळा,Vegetative barrier
वनस्पतिवत् होणारी कव्हर,Vegetative cover
वनस्पतीचा प्रसार,Vegetative propagation
वनस्पतिवत् होणारी अवस्था,Vegetative stage
व्हेनेशन,Venation
गांडूळ,Vermicastings
वर्मीकॉम्पोस्ट,Vermicompost
व्हॅरनालायझेशन,Vernalization
अनुलंब मलचिंग,Vertical mulching
व्हर्टिसॉल,Vertisol
व्यवहार्यता (बियाणे),Viability (seed)
द्राक्षांचा वेल,Vine
व्हिनेगर,Vinegar
Vir जनुक,Vir gene
व्हर्जिन लँड,Virgin land
व्हर्जिन माती,Virgin soil
व्हायरलन्स,Virulence
विषाणू,Virus
व्हायरस कोट प्रोटीन,Virus coat protein
व्हायरस अनुक्रमणिका,Virus indexing
विस्मयकारकता,Viscosity
दृश्यमान रेडिएशन,Visible radiation
जीवनसत्त्वे,Vitamins
वेटिकल्चर,Viticulture
Viviparus,Viviparous
शून्य जागा,Void space
अस्थिरता,Volatilization
स्वयंसेवक वनस्पती,Volunteer plants
व्हॅनिला,Vanilla
वेटिव्हर,Vetiver
पशुवैद्यकीय डॉक्टर,Veterinanian doctor
व्हायरलोलॉजिस्ट,Virologist
वेतन,Wage
उबदार रक्ताचा प्राणी,Warm blooded animal
कचरा व्यवस्थापन,Waste management
कचरा,Wastelands
पाण्याचे अनुप्रयोग कार्यक्षमता,Water application efficiency
पाणी अर्ज दर,Water application rate
पाण्याचे शिल्लक,Water balance
पाणी कॉम्पॅक्शन,Water compaction
पाणी संवर्धन,Water conservation
पाणी वापर,Water consumption
पाणी वाहतुकीची कार्यक्षमता,Water conveyance efficiency
पाणी संस्कृती,Water culture
पाण्याची तूट,Water deficit
पाणी वितरण कार्यक्षमता,Water distribution efficiency
पाणी शुल्क,Water duty
वॉटर फ्यूरो,Water furrow
पाण्याचे दरवाजे,Water gates
पाणी लॉगिंग,Water logging
पाणी व्यवस्थापन,Water management
पिकांची पाण्याची आवश्यकता,Water requirement of crops
पाण्याची संतृप्ति तूट,Water saturation deficit
पाण्याचे टेबल,Water table
पाण्याचा वापर कार्यक्षमता,Water use efficiency
पाणी उत्पन्न,Water yield
पाणी-कापणी,Water-harvesting
वॉटरशेड,Watershed
वॉटरशेड मॅनेजमेंट,Watershed management
पाणलोट उपचार,Watershed treatment
वॉटरशेड-आधारित प्रणाली,Watershed-based system
जलमार्ग,Waterway
वेव्ह-लांबी,Wave-length
मेणिंग,Waxing
हवामान,Weather
हवामान,Weathering
तण,Weed
तण नियंत्रण,Weed control
तण नियंत्रण कार्यक्षमता,Weed control efficiency
तण निर्मूलन,Weed eradication
वीड इंडेक्स,Weed index
वेस्टर्न ब्लॉटिंग,Western blotting
तण स्पेक्ट्रम,Weed spectrum
वीडिंग,Weeding
ओले-बल्ब नैराश्य,Wet-bulb depression
ओले-बल्ब तापमान,Wet-bulb temperature
ओले-बल्ब थर्मामीटर,Wet-bulb thermometer
वेटलँड,Wetland
ओले लागवड,Wet planting
ओला ऋतू,Wet season
ओले बियाणे,Wet seeding
ओले वर्ष,Wet year
वेटेबल पावडर,Wettable powder
ओले एजंट,Wetting agent
वावटळ सायक्रोमीटर,Whirling psychrometer
पांढरा क्रांती,White revolution
संपूर्ण शेती विश्लेषण,Whole farm analysis
संपूर्ण शेती दृष्टीकोन,Whole farm approach
व्यापक अनुकूलता,Wider adaptibility
विल्टिंग पॉईंट,Wilting point
वारा ब्रेक,Wind break
पवन ऊर्जा,Wind energy
वारा इरोशन,Wind erosion
वारा निर्मिती,Wind generation
पवन मिल,Wind mill
पवन उर्जा,Wind power
वारा वेग,Wind speed
वारा पट्टी पीक,Wind strip cropping
वारा वेग,Wind velocity
वारा,Wind
विंडो,Windrow
विंडरो,Windrower
वारा-वेन,Wind-vane
वि,Winnower
Winnowing,Winnowing
WOBBLE Hypothesis,Wobble hypothesis
गर्भ,Womb
लाकूड राख,Wood ash
लाकूड गॅस,Wood gas
काम,Work
अक्रोड,Walnut
वॉटर क्रेस,Water cress
वॉटर हायसिंथ,Water hyacinth
पाणी खरबूज,Water melon
पाण्याचे पुदीना,Water mint
रडत विलो,Weeping willow
वेस्ट इंडियन महोगनी,West Indian mahogany
गहू,Wheat
पांढरा क्लोव्हर,White clover
पांढरा मलबेरी,White mulbery
पांढरा पोपिनेक,White popinec
पांढरा विलो,White willow
वन्य मार्जोरिम,Wild marjorim
वन्य ओट,Wild oat
पंख असलेले बीन,Winged bean
हिवाळ्यातील स्क्वॅश,Winter squash
WINAANIA,Withania
"लाकूड सॉरेल, ऑक्सॅलिस","Wood sorrel, oxalis"
कचरा,Wasp
विणकर पक्षी,Weaver bird
भुंगा,Weevil
पांढरा ग्रुप,White grup
वूली ph फिड,Woolly aphid
Xanthinuera,Xanthinuria
झेंथोफिल,Xanthophyll
एक्स-क्रोमोसोम,X-chromosome
झेनिया,Xenia
झेरोडर्मा पिग्मेन्टोसम,Xeroderma pigmentosum
झेरोफाइट,Xerophyte
झेरोफाइटिझम,Xerophytism
एक्स-रे विवर्तन,X-ray diffraction
Xylem,Xylem
Xylofeyte,Xylophyte
Y 'ट्रेलिस,Y' trellis
वाय-क्रोमोसोम,Y-chromosome
यीस्ट,Yeast
यीस्ट अर्क,Yeast extract
पिवळी क्रांती,Yellow revolution
पिवळसर,Yellowing
उत्पन्न घटक,Yield component
उत्पन्न देखरेख,Yield monitoring
उत्पादन क्षमता,Yield potential
उत्पन्न स्थिरता,Yield stability
अंड्यातील पिवळ बलक,Yolk
पिवळ्या बेरीड नाईटशेड,Yellow berried nightshade
पिवळा मायरोबालन,Yellow myrobalan
झेड,Zaid
झेड-क्रोमोसोम,Z-chromosome
झेड-डीएनए,Z-DNA
झीटीन,Zeatin
शून्य एनर्जी कूल चेंबर,Zero energy cool chamber
शून्य नांगरलेली जमीन,Zero tillage
शून्य सहिष्णुता,Zero tolerance
झिंकची कमतरता,Zinc deficiency
झिंक बोट प्रोटीन,Zinc finger protein
झिंडेटेड युरिया,Zincated urea
झोना पेलुसिडा,Zona pellucida
प्राणिसंग्रहालय,Zoophily
झुप्लांक्टन,Zooplankton
झिगोटे,Zygote
झिगोटिक प्राणघातक जनुक,Zygotic lethal gene
झॅन्थोफिलियम,Zanthophylum
प्राणीशास्त्रज्ञ,Zoologist
