English,Marathi
Truncated profile,काटलेला प्रोफाइल
Truncated soil,कापलेली माती
Tsunami,त्सुनामी
Tuber crops,कंद पिके
Tuber,कंद
Tumour,ट्यूमर
Tuncation of soil,मातीचा ट्यूनेशन
Tundra,टुंड्रा
Turf,टर्फ
Turgid,टर्गिड
Turgor movement,टर्गोर चळवळ
Turgor pressure,टर्गर प्रेशर
Turgor,टर्गोर
Turner's syndrome,टर्नर सिंड्रोम
Type (plant),प्रकार (वनस्पती)
Type I error,टाइप I त्रुटी
Type II error,प्रकार II त्रुटी
Typhoon,टायफून
Tamarind,चिंचे
Tarragon,टेरॅगॉन
Temple or pagoda tree,मंदिर किंवा मूर्तिपूजक वृक्ष
Thistle,थिस्सल
Thuja,थुजा
Thyme,एक वनस्पती (हिची पाने स्वयंपाकात वापरतात)
Tobacco,तंबाखू
Tomato,टोमॅटो
Tree of sorrow,दु: खाचे झाड
Triticale,Tritical
Trumpet vine,रणशिंग द्राक्षांचा वेल
Tuberose,क्षय
Turmeric,हळद
Turnip,सलगम
Typha (Indian reed mace),टायफा (भारतीय रीड मेस)
Tea mosquito,चहा डास
Termites (white ant),दीमक (पांढरा मुंगी)
Thrips,थ्रीप्स
Ultracentrifugation,अल्ट्रासेन्ट्रीफ्यूगेशन
Ultrasound,अल्ट्रासाऊंड
Umbel,उंबेल
Uncoupling,अनियंत्रित
Unfruitfulness,निष्प्रभ
Univalent,युनिव्हॅलंट
Universal genetic code,युनिव्हर्सल अनुवांशिक कोड
Universal soil loss equation,सार्वत्रिक माती तोटा समीकरण
Unsaturated fatty acids,असंतृप्त फॅटी ids सिडस्
Upland rice,उंच भात
Upland,उंच
Urban compost,शहरी कंपोस्ट
Urea,युरिया
Urease,मूत्र
Ulla grass,उल्ला गवत
Vaccine,लस
Vacuole,व्हॅक्यूओल
Value-added agriculture,मूल्यवर्धित शेती
Value added product,मूल्यवर्धित उत्पादन
Value addition,मूल्य व्यतिरिक्त
Value cost ratio,मूल्य मूल्य प्रमाण
VAM (vesicular arbuscular),व्हीएएम (वेसिक्युलर आर्बस्क्युलर)
Vapour heat treatment,वाफ उष्णता उपचार
Vapour pressure,वाष्प दबाव
Variable cost,बदलणारा खर्च
Variable gene,व्हेरिएबल जनुक
Variable rate technology,चल दर तंत्रज्ञान
Variance,भिन्नता
Variation,भिन्नता
Variety,विविधता
Vector,वेक्टर
Vegetation,वनस्पती
Vegetation degradation,वनस्पती अधोगती
Vegetative barrier,वनस्पतिवत् होणारी अडथळा
Vegetative cover,वनस्पतिवत् होणारी कव्हर
Vegetative propagation,वनस्पतीचा प्रसार
Vegetative stage,वनस्पतिवत् होणारी अवस्था
Venation,व्हेनेशन
Vermicastings,गांडूळ
Vermicompost,वर्मीकॉम्पोस्ट
Vernalization,व्हॅरनालायझेशन
Vertical mulching,अनुलंब मलचिंग
Vertisol,व्हर्टिसॉल
Viability (seed),व्यवहार्यता (बियाणे)
Vine,द्राक्षांचा वेल
Vinegar,व्हिनेगर
Vir gene,Vir जनुक
Virgin land,व्हर्जिन लँड
Virgin soil,व्हर्जिन माती
Virulence,व्हायरलन्स
Virus,विषाणू
Virus coat protein,व्हायरस कोट प्रोटीन
Virus indexing,व्हायरस अनुक्रमणिका
Viscosity,विस्मयकारकता
Visible radiation,दृश्यमान रेडिएशन
Vitamins,जीवनसत्त्वे
Viticulture,वेटिकल्चर
Viviparous,Viviparus
Void space,शून्य जागा
Volatilization,अस्थिरता
Volunteer plants,स्वयंसेवक वनस्पती
Vanilla,व्हॅनिला
Vetiver,वेटिव्हर
Veterinanian doctor,पशुवैद्यकीय डॉक्टर
Virologist,व्हायरलोलॉजिस्ट
Wage,वेतन
Warm blooded animal,उबदार रक्ताचा प्राणी
Waste management,कचरा व्यवस्थापन
Wastelands,कचरा
Water application efficiency,पाण्याचे अनुप्रयोग कार्यक्षमता
Water application rate,पाणी अर्ज दर
Water balance,पाण्याचे शिल्लक
Water compaction,पाणी कॉम्पॅक्शन
Water conservation,पाणी संवर्धन
Water consumption,पाणी वापर
Water conveyance efficiency,पाणी वाहतुकीची कार्यक्षमता
Water culture,पाणी संस्कृती
Water deficit,पाण्याची तूट
Water distribution efficiency,पाणी वितरण कार्यक्षमता
Water duty,पाणी शुल्क
Water furrow,वॉटर फ्यूरो
Water gates,पाण्याचे दरवाजे
Water logging,पाणी लॉगिंग
Water management,पाणी व्यवस्थापन
Water requirement of crops,पिकांची पाण्याची आवश्यकता
Water saturation deficit,पाण्याची संतृप्ति तूट
Water table,पाण्याचे टेबल
Water use efficiency,पाण्याचा वापर कार्यक्षमता
Water yield,पाणी उत्पन्न
Water-harvesting,पाणी-कापणी
Watershed,वॉटरशेड
Watershed management,वॉटरशेड मॅनेजमेंट
Watershed treatment,पाणलोट उपचार
Watershed-based system,वॉटरशेड-आधारित प्रणाली
Waterway,जलमार्ग
Wave-length,वेव्ह-लांबी
Waxing,मेणिंग
Weather,हवामान
Weathering,हवामान
Weed,तण
Weed control,तण नियंत्रण
Weed control efficiency,तण नियंत्रण कार्यक्षमता
Weed eradication,तण निर्मूलन
Weed index,वीड इंडेक्स
Western blotting,वेस्टर्न ब्लॉटिंग
Weed spectrum,तण स्पेक्ट्रम
Weeding,वीडिंग
Wet-bulb depression,ओले-बल्ब नैराश्य
Wet-bulb temperature,ओले-बल्ब तापमान
Wet-bulb thermometer,ओले-बल्ब थर्मामीटर
Wetland,वेटलँड
Wet planting,ओले लागवड
Wet season,ओला ऋतू
Wet seeding,ओले बियाणे
Wet year,ओले वर्ष
Wettable powder,वेटेबल पावडर
Wetting agent,ओले एजंट
Whirling psychrometer,वावटळ सायक्रोमीटर
White revolution,पांढरा क्रांती
Whole farm analysis,संपूर्ण शेती विश्लेषण
Whole farm approach,संपूर्ण शेती दृष्टीकोन
Wider adaptibility,व्यापक अनुकूलता
Wilting point,विल्टिंग पॉईंट
Wind break,वारा ब्रेक
Wind energy,पवन ऊर्जा
Wind erosion,वारा इरोशन
Wind generation,वारा निर्मिती
Wind mill,पवन मिल
Wind power,पवन उर्जा
Wind speed,वारा वेग
Wind strip cropping,वारा पट्टी पीक
Wind velocity,वारा वेग
Wind,वारा
Windrow,विंडो
Windrower,विंडरो
Wind-vane,वारा-वेन
Winnower,वि
Winnowing,Winnowing
Wobble hypothesis,WOBBLE Hypothesis
Womb,गर्भ
Wood ash,लाकूड राख
Wood gas,लाकूड गॅस
Work,काम
Walnut,अक्रोड
Water cress,वॉटर क्रेस
Water hyacinth,वॉटर हायसिंथ
Water melon,पाणी खरबूज
Water mint,पाण्याचे पुदीना
Weeping willow,रडत विलो
West Indian mahogany,वेस्ट इंडियन महोगनी
Wheat,गहू
White clover,पांढरा क्लोव्हर
White mulbery,पांढरा मलबेरी
White popinec,पांढरा पोपिनेक
White willow,पांढरा विलो
Wild marjorim,वन्य मार्जोरिम
Wild oat,वन्य ओट
Winged bean,पंख असलेले बीन
Winter squash,हिवाळ्यातील स्क्वॅश
Withania,WINAANIA
"Wood sorrel, oxalis","लाकूड सॉरेल, ऑक्सॅलिस"
Wasp,कचरा
Weaver bird,विणकर पक्षी
Weevil,भुंगा
White grup,पांढरा ग्रुप
Woolly aphid,वूली ph फिड
Xanthinuria,Xanthinuera
Xanthophyll,झेंथोफिल
X-chromosome,एक्स-क्रोमोसोम
Xenia,झेनिया
Xeroderma pigmentosum,झेरोडर्मा पिग्मेन्टोसम
Xerophyte,झेरोफाइट
Xerophytism,झेरोफाइटिझम
X-ray diffraction,एक्स-रे विवर्तन
Xylem,Xylem
Xylophyte,Xylofeyte
Y' trellis,Y 'ट्रेलिस
Y-chromosome,वाय-क्रोमोसोम
Yeast,यीस्ट
Yeast extract,यीस्ट अर्क
Yellow revolution,पिवळी क्रांती
Yellowing,पिवळसर
Yield component,उत्पन्न घटक
Yield monitoring,उत्पन्न देखरेख
Yield potential,उत्पादन क्षमता
Yield stability,उत्पन्न स्थिरता
Yolk,अंड्यातील पिवळ बलक
Yellow berried nightshade,पिवळ्या बेरीड नाईटशेड
Yellow myrobalan,पिवळा मायरोबालन
Zaid,झेड
Z-chromosome,झेड-क्रोमोसोम
Z-DNA,झेड-डीएनए
Zeatin,झीटीन
Zero energy cool chamber,शून्य एनर्जी कूल चेंबर
Zero tillage,शून्य नांगरलेली जमीन
Zero tolerance,शून्य सहिष्णुता
Zinc deficiency,झिंकची कमतरता
Zinc finger protein,झिंक बोट प्रोटीन
Zincated urea,झिंडेटेड युरिया
Zona pellucida,झोना पेलुसिडा
Zoophily,प्राणिसंग्रहालय
Zooplankton,झुप्लांक्टन
Zygote,झिगोटे
Zygotic lethal gene,झिगोटिक प्राणघातक जनुक
Zanthophylum,झॅन्थोफिलियम
Zoologist,प्राणीशास्त्रज्ञ
