Marathi,Punjabi
साइन,ਦਸਤਖਤ
सिग्नल,ਇਸ਼ਾਰਾ
सिग्नल कंडिशनिंग,ਸਿਗਨਲ ਕੰਡੀਸ਼ਨਿੰਗ
"सिग्नल रूपांतरण
 उपकरणे","ਸਿਗਨਲ ਤਬਦੀਲੀ
 ਉਪਕਰਣ"
सिग्नल कन्व्हर्टर,ਸਿਗਨਲ ਕਨਵਰਟਰ
सिग्नल अंतर,ਸੰਕੇਤ ਦੂਰੀ
सिग्नल वितरक,ਸਿਗਨਲ ਡਿਸਟ੍ਰੀਬਿ .ਟਰ
सिग्नल घटक,ਸੰਕੇਤ ਤੱਤ
सिग्नल सक्षम करणे,ਸੰਕੇਤ ਯੋਗ ਕਰਨਾ
सिग्नल प्रतिबंधित,ਸੰਕੇਤ ਰੋਕਣਾ
सिग्नल पातळी,ਸੰਕੇਤ ਦਾ ਪੱਧਰ
सिग्नलिंग दर,ਸਿਗਨਲ ਰੇਟ
सिग्नल ऑपरेशन,ਸੰਕੇਤ ਕਾਰਵਾਈ
सिग्नल प्रक्रिया,ਸੰਕੇਤ ਪ੍ਰੋਸੈਸਿੰਗ
सिग्नल प्रोसेसर,ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਰ
सिग्नल गुणोत्तर,ਸੰਕੇਤ ਅਨੁਪਾਤ
"सिग्नल
 पुनर्जन्म","ਇਸ਼ਾਰਾ
 ਪੁਨਰਜਨਮ"
"सिग्नल
 मानकीकरण","ਇਸ਼ਾਰਾ
 ਮਾਨਕੀਕਰਨ"
सिग्नल सामर्थ्य,ਸੰਕੇਤ ਸ਼ਕਤੀ
"आवाजाला सिग्नल
 गुणोत्तर","ਸ਼ੋਰ ਨੂੰ ਸੰਕੇਤ
 ਅਨੁਪਾਤ"
"सिग्नल हस्तांतरण
 पॉईंट","ਸਿਗਨਲ ਟ੍ਰਾਂਸਫਰ
 ਬਿੰਦੂ"
"सिग्नल
 परिवर्तन","ਇਸ਼ਾਰਾ
 ਤਬਦੀਲੀ"
स्वाक्षरी विश्लेषण,ਦਸਤਖਤ ਵਿਸ਼ਲੇਸ਼ਣ
स्वाक्षरी चाचणी,ਦਸਤਖਤ ਟੈਸਟਿੰਗ
साइन बिट,ਬਿੱਟ
साइन कॅरेक्टर,ਸਾਈਨ ਅੱਖਰ
साइन अट,ਦਸਤਖਤ ਦੀ ਸਥਿਤੀ
अंक साइन साइन करा,ਸਾਈਨ ਡਿਜਿਟ
स्वाक्षरीकृत बायनरी,ਦਸਤਖਤ ਕੀਤੇ ਬਾਈਨਰੀ
स्वाक्षरी केलेले फील्ड,ਦਸਤਖਤ ਕੀਤੇ ਖੇਤਰ
"स्वाक्षरी केलेली परिमाण
 प्रतिनिधित्व","ਦਸਤਖਤ ਕੀਤੇ ਤੀਬਰਤਾ
 ਪ੍ਰਤੀਨਿਧਤਾ"
"स्वाक्षरीकृत पॅकेट
 दशांश","ਦਸਤਖਤ ਕੀਤੇ ਪੈਕੇਟ
 ਦਸ਼ਮਲਵ"
महत्त्वपूर्ण अंक,ਮਹੱਤਵਪੂਰਨ ਅੰਕ
"महत्त्वपूर्ण अंक
 अंकगणित","ਮਹੱਤਵਪੂਰਨ ਅੰਕ
 ਹਿਸਾਬ"
महत्त्वपूर्ण आकृती,ਮਹੱਤਵਪੂਰਣ ਚਿੱਤਰ
महत्त्वपूर्ण अंतराल,ਮਹੱਤਵਪੂਰਨ ਅੰਤਰਾਲ
चिन्ह विशालता,ਦਸਤਖਤ ਮਾਪ
साइन स्थिती,ਦਸਤਖਤ ਸਥਿਤੀ
सिलिकॉन चिप,ਸਿਲੀਕਾਨ ਚਿੱਪ
सिलिकॉन गेट,ਸਿਲੀਕਾਨ ਗੇਟ
तत्सम झाडे,ਸਮਾਨ ਰੁੱਖ
साधे बफरिंग,ਸਧਾਰਨ ਬਫਰਿੰਗ
सोपी स्थिती,ਸਧਾਰਣ ਸਥਿਤੀ
सोपी सूचना,ਸਧਾਰਣ ਹਦਾਇਤ
"सोपी सूचना
 एकाधिक डेटा","ਸਧਾਰਣ ਹਦਾਇਤ
 ਮਲਟੀਪਲ ਡੇਟਾ"
साधे मापदंड,ਸਧਾਰਨ ਪੈਰਾਮੀਟਰ
"साधे समता
 तपासा","ਸਧਾਰਣ ਸਮਾਨਤਾ
 ਚੈਕ"
सिम्प्लेक्स चॅनेल,ਸਧਾਰਣ ਚੈਨਲ
सिंप्लेक्स सर्किट,ਸਧਾਰਣ ਸਰਕਟ
सिम्प्लेक्स कोड,ਸਧਾਰਨ ਕੋਡ
"सिम्प्लेक्स
 संप्रेषण","ਸਧਾਰਨ
 ਸੰਚਾਰ"
सिम्प्लेक्स पद्धत,ਸਧਾਰਣ ਐਕਸ ਵਿਧੀ
सिंप्लेक्स सिस्टम,ਸਧਾਰਨ ਸਿਸਟਮ
"सिम्प्लेक्स
 संसर्ग","ਸਧਾਰਨ
 ਸੰਚਾਰ"
सिमस्क्रिप्ट,ਸਿਮਕ੍ਰਿਪਟ
"सिम्युलेशन
 इंग्रजी","ਸਿਮੂਲੇਸ਼ਨ
 ਭਾਸ਼ਾ"
सिम्युलेटर,ਸਿਮੂਲੇਟਰ
"एकाचवेळी
 प्रवेश","ਸਿਮਟਲ
 ਪਹੁੰਚ"
"एकाचवेळी
 संगणक","ਸਿਮਟਲ
 ਕੰਪਿ computer ਟਰ"
"एकाचवेळी इनपुट
 आउटपुट","ਸਿਮਟਲ ਇੰਪੁੱਟ
 ਆਉਟਪੁੱਟ"
"एकाचवेळी
 ऑपरेशन","ਸਿਮਟਲ
 ਓਪਰੇਸ਼ਨ"
"एकाचवेळी
 प्रक्रिया","ਸਿਮਟਲ
 ਕਾਰਵਾਈ"
"एकाचवेळी
 संसर्ग","ਸਿਮਟਲ
 ਸੰਚਾਰ"
एकल पत्ता,ਇਕੋ ਪਤਾ
"एकल पत्ता
 कोड","ਇਕੋ ਪਤਾ
 ਕੋਡ"
"एकल पत्ता
 सूचना","ਇਕੋ ਪਤਾ
 ਹਦਾਇਤ"
"एकल पत्ता
 संदेश","ਇਕੋ ਪਤਾ
 ਸੁਨੇਹਾ"
"एकल असाइनमेंट
 इंग्रजी","ਇਕੋ ਅਸਾਈਨਮੈਂਟ
 ਭਾਸ਼ਾ"
एकल बफरिंग,ਸਿੰਗਲ ਬਫਰਿੰਗ
एकल सर्किट,ਸਿੰਗਲ ਸਰਕਟ
एकल चक्र की,ਸਿੰਗਲ ਚੱਕਰ ਕੁੰਜੀ
"एकल डोमेन
 नेटवर्क","ਸਿੰਗਲ ਡੋਮੇਨ
 ਨੈੱਟਵਰਕ"
एकच त्रुटी,ਇਕੋ ਗਲਤੀ
"एकल वारंवारता
 सिग्नलिंग","ਇਕੋ ਬਾਰੰਬਾਰਤਾ
 ਸੰਕੇਤ"
"एकल सूचना
 एकाधिक डेटा","ਇਕੋ ਹਦਾਇਤ
 ਮਲਟੀਪਲ ਡਾਟਾ"
"एकल लांबी
 कार्यरत","ਇਕੋ ਲੰਬਾਈ
 ਕੰਮ ਕਰਨਾ"
"एकल कार्यालय
 एक्सचेंज","ਸਿੰਗਲ ਦਫਤਰ
 ਐਕਸਚੇਂਜ"
"सिंगल ऑपरेंड
 पत्ता","ਸਿੰਗਲ ਓਪਰੇਂਡ
 ਸੰਬੋਧਨ ਕਰਨਾ"
"सिंगल ऑपरेंड
 सूचना","ਸਿੰਗਲ ਓਪਰੇਂਡ
 ਹਦਾਇਤ"
एकल ऑपरेशन,ਸਿੰਗਲ ਓਪਰੇਸ਼ਨ
"एकल पास
 कार्यक्रम","ਸਿੰਗਲ ਪਾਸ
 ਪ੍ਰੋਗਰਾਮ"
"एकल बिंदू
 ग्राउंड","ਸਿੰਗਲ ਪੁਆਇੰਟ
 ਜ਼ਮੀਨ"
एकल अचूकता,ਇਕੋ ਸ਼ੁੱਧਤਾ
एकल सेट अप,ਸਿੰਗਲ ਸੈਟ ਅਪ
"एकल पत्रक
 आहार","ਸਿੰਗਲ ਸ਼ੀਟ
 ਖਿਲਾਉਣਾ"
एकल शॉट सर्किट,ਸਿੰਗਲ ਸ਼ਾਟ ਸਰਕਟ
"एकल साइड बँड
 संसर्ग","ਸਿੰਗਲ ਸਾਈਡ ਬੈਂਡ
 ਸੰਚਾਰ"
एकच पायरी,ਇਕੋ ਕਦਮ
"एकच पायरी
 ऑपरेशन","ਇਕੋ ਕਦਮ
 ਓਪਰੇਸ਼ਨ"
एकल थ्रेडिंग,ਸਿੰਗਲ ਥ੍ਰੈਡਿੰਗ
एकल अनुलंब की,ਸਿੰਗਲ ਵਰਟੀਕਲ ਕੁੰਜੀ
एकट्याने दुवा साधलेली यादी,ਸਿੰਗਲ ਲਿੰਕਡ ਲਿਸਟ
चालू बुडा,ਸਿੰਕ ਮੌਜੂਦਾ
बुडणारे तंत्र,ਡੁੱਬ ਰਹੀ ਤਕਨੀਕ
"एकल लांबी
 कार्यरत","ਇਕੋ ਲੰਬਾਈ
 ਕੰਮ ਕਰਨਾ"
सिक्स बिट बाइट,ਛੇ ਬਿੱਟ ਬਾਈਟ
सहा अंकी भाषांतर,ਛੇ ਅੰਕ ਦਾ ਅਨੁਵਾਦ
आकार बदलणे,ਆਕਾਰ
कंकाल कोड,ਪਿੰਜਰ ਕੋਡ
स्क्यू कॅरेक्टर,ਸਕਿ. ਅੱਖਰ
स्क्यूड ओव्हरलोड,ਬਹੁਤ ਜ਼ਿਆਦਾ ਭਾਰ
"स्क्यूड ट्री
 (= असंतुलित
 झाड)","ਬੱਝੇ ਰੁੱਖ
 (= ਅਸੰਤੁਲਿਤ
 ਰੁੱਖ)"
स्क्यू अपयश,ਅਸਫਲ ਅਸਫਲਤਾ
वगळा,ਛੱਡੋ
कोड वगळा,ਕੋਡ ਛੱਡੋ
ध्वज वगळा,ਝੰਡਾ ਛੱਡੋ
सूचना वगळा,ਹਦਾਇਤ ਛੱਡੋ
की वगळा,ਕੁੰਜੀ ਨੂੰ ਛੱਡੋ
वगळणे,ਛੱਡਣਾ
"अनुक्रमिक वगळा
 प्रवेश पद्धत","ਕ੍ਰਮਵਾਰ ਛੱਡੋ
 ਐਕਸੈਸ ਵਿਧੀ"
स्लॅक बाइट,ਸਲੈਕ ਬਾਈਟ
गुलाम संगणक,ਸਲੇਵ ਕੰਪਿ computer ਟਰ
स्लेव्ह मशीन,ਸਲੇਵ ਮਸ਼ੀਨ
स्लेव्ह मोड,ਸਲੇਵ ਮੋਡ
स्लेव्ह स्टेशन,ਸਲੇਵ ਸਟੇਸ਼ਨ
स्लेव्ह ट्यूब,ਗੁਲਾਮ ਟਿ .ਬ
सफाई दर,ਸਲੀਪ ਦਰ
स्लाइस,ਟੁਕੜਾ
स्लाइस आर्किटेक्चर,ਸਲਾਇਸ ਆਰਕੀਟੈਕਚਰ
स्लीसर,ਟੁਕੜੇ
काप,ਕੱਟਣਾ
उतार बरोबरी,Ope ਲਾਨ ਬਰਾਬਰੀ
स्लॉट,ਸਲਾਟ
स्लॉट अँटेना,ਸਲਾਟ ਐਂਟੀਨਾ
स्लॉट रीडर,ਸਲੋਟ ਰੀਡਰ
हळू मरण,ਹੌਲੀ ਮੌਤ
हळू स्टोरेज,ਹੌਲੀ ਸਟੋਰੇਜ
हळू वेळ स्केल,ਹੌਲੀ ਸਮੇਂ ਦੇ ਪੈਮਾਨੇ
"लहान प्रमाणात
 एकत्रीकरण","ਛੋਟੇ ਪੈਮਾਨੇ
 ਏਕੀਕਰਣ"
स्मार्ट मशीन,ਸਮਾਰਟ ਮਸ਼ੀਨ
स्मार्ट टर्मिनल,ਸਮਾਰਟ ਟਰਮੀਨਲ
एस-मोड रेकॉर्ड,S-mode ੰਗ ਰਿਕਾਰਡ
धूर चाचणी,ਧੂੰਆਂ ਟੈਸਟ
गुळगुळीत डेटा,ਡਾਟਾ ਨੂੰ ਸਮੋਕੋਲ ਕੀਤਾ
गुळगुळीत,ਸਮੂਥਿੰਗ
धुम्रपान,ਧੱਕਾ
स्नॅप शॉट,ਸਨੈਪ ਸ਼ਾਟ
स्नॅपशॉट डीबग,ਸਨੈਪਸ਼ਾਟ ਡੀਬੱਗ
स्नॅपशॉट डंप,ਸਨੈਪਸ਼ਾਟ ਡੰਪ
"स्नॅपशॉट
 कार्यक्रम","ਸਨੈਪਸ਼ਾਟ
 ਪ੍ਰੋਗਰਾਮ"
डोकावून घ्या,ਮੌਜੂਦਾ
स्निफिंग,ਸੁੰਘਣਾ
स्नोबोल,ਸਨੋਬਲ
सॉकेट,ਸਾਕਟ
सॉफ्ट कॉपी,ਸਾਫਟ ਕਾਪੀ
"मऊ त्रुटी
 (= क्षणिक
 त्रुटी)","ਸਾਫਟ ਗਲਤੀ
 (= ਅਸਥਾਈ
 ਗਲਤੀ)"
मऊ कीबोर्ड,ਸਾਫਟ ਕੀਬੋਰਡ
मऊ क्षेत्र,ਨਰਮ ਖੇਤਰ
मऊ सेक्रेटेड डिस्क,ਨਰਮ ਛੂਟ ਵਾਲੀ ਡਿਸਕ
"मऊ सेक्रेटेड डिस्क
 प्रणाली","ਨਰਮ ਛੂਟ ਵਾਲੀ ਡਿਸਕ
 ਸਿਸਟਮ"
"मऊ क्षेत्र
 फॉर्मिंग","ਨਰਮ ਖੇਤਰ
 ਬਣਾਉਣ"
मऊ सॉफ्टवेअर,ਸਾਫਟ ਸਾੱਫਟਵੇਅਰ
सॉफ्टवेअर,ਸਾਫਟਵੇਅਰ
"सॉफ्टवेअर
 सुसंगत","ਸਾਫਟਵੇਅਰ
 ਅਨੁਕੂਲ"
सॉफ्टवेअर नियंत्रण,ਸਾਫਟਵੇਅਰ ਨਿਯੰਤਰਣ
सॉफ्टवेअर डिव्हाइस,ਸਾਫਟਵੇਅਰ ਜੰਤਰ
"सॉफ्टवेअर
 दस्तऐवजीकरण","ਸਾਫਟਵੇਅਰ
 ਦਸਤਾਵੇਜ਼"
सॉफ्टवेअर ड्रायव्हर,ਸਾਫਟਵੇਅਰ ਡਰਾਈਵਰ
"सॉफ्टवेअर
 अनुकरण","ਸਾਫਟਵੇਅਰ
 ਇਮੂਲੇਸ਼ਨ"
"सॉफ्टवेअर
 अभियांत्रिकी","ਸਾਫਟਵੇਅਰ
 ਇੰਜੀਨੀਅਰਿੰਗ"
"सॉफ्टवेअर
 अभियांत्रिकी
 वातावरण","ਸਾਫਟਵੇਅਰ
 ਇੰਜੀਨੀਅਰਿੰਗ
 ਵਾਤਾਵਰਣ"
सॉफ्टवेअर हाऊस,ਸਾਫਟਵੇਅਰ ਮਕਾਨ
सॉफ्टवेअर लाइफ सायकल,ਸਾਫਟਵੇਅਰ ਲਾਈਫ ਚੱਕਰ
"सॉफ्टवेअर
 देखभाल","ਸਾਫਟਵੇਅਰ
 ਰੱਖ ਰਖਾਵ"
सॉफ्टवेअर मॉनिटर,ਸਾਫਟਵੇਅਰ ਮਾਨੀਟਰ
सॉफ्टवेअर पॅकेज,ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ
"सॉफ्टवेअर
 प्रोटोटाइपिंग","ਸਾਫਟਵੇਅਰ
 ਪ੍ਰੋਟੋਟਾਈਪਿੰਗ"
"सॉफ्टवेअर गुणवत्ता
 आश्वासन","ਸਾਫਟਵੇਅਰ ਗੁਣ
 ਭਰੋਸਾ"
"सॉफ्टवेअर रेकॉर्डिंग
 सुविधा","ਸਾਫਟਵੇਅਰ ਰਿਕਾਰਡਿੰਗ
 ਸਹੂਲਤ"
सॉफ्टवेअर विश्वसनीयता,ਸਾੱਫਟਵੇਅਰ ਭਰੋਸੇਯੋਗਤਾ
सॉफ्टवेअर तपशील,ਸਾਫਟਵੇਅਰ ਨਿਰਧਾਰਨ
सॉफ्टवेअर स्टॅक,ਸਾਫਟਵੇਅਰ ਸਟੈਕ
"सॉफ्टवेअर समर्थन
 प्रणाली","ਸਾੱਫਟਵੇਅਰ ਸਹਾਇਤਾ
 ਸਿਸਟਮ"
सॉफ्टवेअर साधन,ਸਾਫਟਵੇਅਰ ਟੂਲ
"सॉफ्टवेअर ट्रेस
 मोड","ਸਾਫਟਵੇਅਰ ਟਰੇਸ
 ਮੋਡ"
सोल्डर मास्क,ਸੋਲਡਰ ਮਾਸਕ
ठोस त्रुटी,ਠੋਸ ਗਲਤੀ
सॉलिड फॉन्ट प्रिंटर,ਠੋਸ ਫੋਂਟ ਪ੍ਰਿੰਟਰ
"ठोस तर्क
 तंत्रज्ञान","ਠੋਸ ਤਰਕ
 ਟੈਕਨੋਲੋਜੀ"
ठोस राज्य,ਠੋਸ ਰਾਜ
"ठोस राज्य
 घटक","ਠੋਸ ਰਾਜ
 ਭਾਗ"
"ठोस राज्य
 संगणक","ਠੋਸ ਰਾਜ
 ਕੰਪਿ computer ਟਰ"
सॉलिड स्टेट मेमरी,ਠੋਸ ਰਾਜ ਯਾਦਦਾਸ਼ਤ
सोडण्यायोग्य,ਘੁਲਣਸ਼ੀਲ
सोनिक विलंब ओळ,ਸੋਨਿਕ ਦੇਰੀ ਲਾਈਨ
"क्रमवारी अवरोधित करणे
 घटक","ਕ੍ਰਮਬੱਧ ਨੂੰ ਕ੍ਰਮਬੱਧ
 ਕਾਰਕ"
सॉर्टर,ਸੌਰਟਰ
क्रमवारी लावा,ਕਿਸਮ ਦੀ ਕਿਸਮ ਦੀ ਕਿਸਮ
"सॉर्टइन स्क्रॅच
 टेप","ਸੌਰਸਾਈਨ ਸਕ੍ਰੈਚ
 ਚੇਪੀ"
वर्गीकरण,ਛਾਂਟੀ ਕਰਨਾ
आयटमची क्रमवारी लावत आहे,ਛਾਂਟੀ ਕਰਨ ਵਾਲੀ ਚੀਜ਼
सॉर्टिंग प्रोग्राम,ਛਾਂਟਣਾ ਪ੍ਰੋਗਰਾਮ
"रिवाइंडची क्रमवारी लावत आहे
 वेळ","ਛਾਂਟੀ ਕਰਨਾ
 ਸਮਾਂ"
"क्रमवारी लावा
 की","ਕ੍ਰਮਬੱਧ ਕਰਨ ਦੀ ਛਾਂਟੀ ਕਰਨਾ
 ਕੁੰਜੀ"
सॉर्टिंग स्ट्रिंग,ਸਤਰ ਨੂੰ ਛਾਂਟਣਾ
वर्क टेपची क्रमवारी लावत आहे (= स्क्रॅच टेपची क्रमवारी लावत आहे),ਵਰਕ ਟੇਪ ਨੂੰ ਛਾਂਟਣਾ (= ਕ੍ਰਮਬੱਧ ਸਕ੍ਰੈਚ ਟੇਪ)
क्रमवारी लावा,ਕੁੰਜੀ ਨੂੰ ਕ੍ਰਮਬੱਧ ਕਰੋ
क्रमवारी लावा,ਲੜੀਬੱਧ ਸੋਧ
विलीन सुविधा क्रमवारी लावा,ਲੜੀਬੱਧ ਸਹੂਲਤ ਨੂੰ ਕ੍ਰਮਬੱਧ ਕਰੋ
"क्रमवारी लावा
 जनरेटर","ਲੜੀਬੱਧ ਸੋਧ
 ਜੇਨਰੇਟਰ"
"क्रमवारी लावा
 कार्यक्रम","ਲੜੀਬੱਧ ਸੋਧ
 ਪ੍ਰੋਗਰਾਮ"
क्रमवारी पास,ਕ੍ਰਮਬੱਧ ਪਾਸ
क्रमवारी लावा,ਕ੍ਰਮਬੱਧ ਪ੍ਰੋਗਰਾਮ
क्रमवारी लावा,ਚੋਣ ਕ੍ਰਮਬੱਧ
सॉर्ट युटिलिटी,ਸਹੂਲਤ ਦੀ ਸਹੂਲਤ
स्त्रोत वर्णमाला,ਸਰੋਤ ਵਰਣਮਾਲਾ
मूळ सांकेतिक शब्दकोश,ਸੂਤਰ ਸੰਕੇਤਾਵਲੀ
"मूळ सांकेतिक शब्दकोश
 सुसंगतता","ਸੂਤਰ ਸੰਕੇਤਾਵਲੀ
 ਅਨੁਕੂਲਤਾ"
स्त्रोत कोडिंग,ਸਰੋਤ ਕੋਡਿੰਗ
"स्त्रोत कोडिंग
 प्रमेय","ਸਰੋਤ ਕੋਡਿੰਗ
 ਸਿਧਾਂਤ"
"स्त्रोत
 कम्प्रेशन
 कोडिंग","ਸਰੋਤ
 ਸੰਕੁਚਨ
 ਕੋਡਿੰਗ"
"स्त्रोत
 कम्प्रेशन
 घटक","ਸਰੋਤ
 ਸੰਕੁਚਨ
 ਕਾਰਕ"
स्त्रोत संगणक,ਸਰੋਤ ਕੰਪਿ computer ਟਰ
स्त्रोत डेटा,ਸਰੋਤ ਡਾਟਾ
"स्त्रोत डेटा
 संपादन","ਸਰੋਤ ਡਾਟਾ
 ਗ੍ਰਹਿਣ"
"स्त्रोत डेटा
 ऑटोमेशन","ਸਰੋਤ ਡਾਟਾ
 ਆਟੋਮੈਟੇਸ਼ਨ"
स्त्रोत डेटा कार्ड,ਸਰੋਤ ਡਾਟਾ ਕਾਰਡ
स्त्रोत डेक,ਸਰੋਤ ਡੈੱਕ
स्त्रोत दस्तऐवज,ਸਰੋਤ ਦਸਤਾਵੇਜ਼
स्त्रोत संपादक,ਸਰੋਤ ਸੰਪਾਦਕ
स्त्रोत फाइल,ਸਰੋਤ ਫਾਈਲ
स्त्रोत की,ਸਰੋਤ ਕੁੰਜੀ
स्त्रोत भाषा,ਸਰੋਤ ਭਾਸ਼ਾ
"स्त्रोत भाषा
 डीबगिंग","ਸਰੋਤ ਭਾਸ਼ਾ
 ਡੀਬੱਗਿੰਗ"
"स्त्रोत भाषा
 अनुवाद","ਸਰੋਤ ਭਾਸ਼ਾ
 ਅਨੁਵਾਦ"
स्त्रोत लायब्ररी,ਸਰੋਤ ਲਾਇਬ੍ਰੇਰੀ
"स्त्रोत सूची
 (= प्रोग्राम
 यादी)","ਸਰੋਤ ਸੂਚੀਕਰਨ
 (= ਪ੍ਰੋਗਰਾਮ)
 ਸੂਚੀਕਰਨ)"
स्त्रोत मशीन,ਸਰੋਤ ਮਸ਼ੀਨ
"स्त्रोत मॅक्रो
 व्याख्या","ਸਰੋਤ ਮੈਕਰੋ
 ਪਰਿਭਾਸ਼ਾ"
स्त्रोत मॉड्यूल,ਸਰੋਤ ਮੋਡੀ .ਲ
"स्त्रोत मॉड्यूल
 लायब्ररी","ਸਰੋਤ ਮੋਡੀ .ਲ
 ਲਾਇਬ੍ਰੇਰੀ"
"स्त्रोत ऑपरेंड
 नोंदणी करा","ਸਰੋਤ ਓਪਰੇਂਡ
 ਰਜਿਸਟਰ"
स्त्रोत पॅक,ਸਰੋਤ ਪੈਕ
स्त्रोत कार्यक्रम,ਸਰੋਤ ਪ੍ਰੋਗਰਾਮ
"स्त्रोत कार्यक्रम
 संकलन","ਸਰੋਤ ਪ੍ਰੋਗਰਾਮ
 ਕੰਪਾਇਲ ਕਰਨਾ"
स्त्रोत रेकॉर्डिंग,ਸਰੋਤ ਰਿਕਾਰਡਿੰਗ
स्त्रोत सेट,ਸਰੋਤ ਸੈੱਟ
स्त्रोत विधान,ਸਰੋਤ ਬਿਆਨ
"स्त्रोत विधान
 लायब्ररी","ਸਰੋਤ ਬਿਆਨ
 ਲਾਇਬ੍ਰੇਰੀ"
स्त्रोत सारणी,ਸਰੋਤ ਟੇਬਲ
स्त्रोत उपयुक्तता,ਸਰੋਤ ਸਹੂਲਤ
जागा,ਸਪੇਸ
अंतराळ वर्ण,ਸਪੇਸ ਅੱਖਰ
स्पेस कोड,ਪੁਲਾੜ ਕੋਡ
जागा जटिलता,ਸਪੇਸ ਪੇਚੀਦਗੀ
स्पेस डोमेन,ਸਪੇਸ ਡੋਮੇਨ
जागा पातळी,ਸਪੇਸ ਲੈਵਲ
जागेचे प्रमाण,ਸਪੇਸ ਮਾਤਰਾ
स्पेस दडपशाही,ਸਪੇਸ ਦਮਨ
"अवकाश काळ
 नाते","ਸਪੇਸ ਟਾਈਮ
 ਰਿਸ਼ਤਾ"
"स्पेस-टू मार्क
 संक्रमण","ਸਪੇਸ-ਟੂ ਮਾਰਕ
 ਤਬਦੀਲੀ"
अंतर पूर्वाग्रह,ਸਪੇਸ ਬਿਆਸ
"स्पेसिंग-एंड
 विकृती","ਸਪੇਸ-ਅੰਤ
 ਭਟਕਣਾ"
स्पॅन लाइन,ਸਪੈਨ ਲਾਈਨ
स्पॅन्ड अ‍ॅरे,ਸਪੈਨਡ ਐਰੇ
स्पॅनिंग सबग्राफ,ਸਬਮੋਗ੍ਰਾਫ ਫੈਲਾਉਣਾ
विस्तृत झाड,ਰੁੱਖ ਨੂੰ ਫੈਲਾਉਣਾ
विरळ अ‍ॅरे,ਸਪਾਰਸ ਐਰੇ
विरळ मॅट्रिक्स,ਸਪਾਰਸ ਮੈਟ੍ਰਿਕਸ
"विशेष हेतू
 संगणक","ਵਿਸ਼ੇਸ਼ ਉਦੇਸ਼
 ਕੰਪਿ computer ਟਰ"
"विशेष हेतू
 इंग्रजी","ਵਿਸ਼ੇਸ਼ ਉਦੇਸ਼
 ਭਾਸ਼ਾ"
विशेष नोंदणी,ਵਿਸ਼ੇਸ਼ ਰਜਿਸਟਰ
विशेष सेवा,ਵਿਸ਼ੇਸ਼ ਸੇਵਾ
विशिष्ट पत्ता,ਖਾਸ ਪਤਾ
"तपशील
 विधान","ਨਿਰਧਾਰਨ
 ਬਿਆਨ"
"तपशील
 सबप्रोग्राम","ਨਿਰਧਾਰਨ
 ਸਬ-ਪ੍ਰਾਗਮ"
विशिष्ट कोड,ਖਾਸ ਕੋਡ
विशिष्ट कोडिंग,ਖਾਸ ਕੋਡਿੰਗ
विशिष्ट कार्यक्रम,ਖਾਸ ਪ੍ਰੋਗਰਾਮ
विशिष्ट दिनचर्या,ਖਾਸ ਰੁਟੀਨ
वर्णक्रमीय प्रतिसाद,ਸਪੈਕਟ੍ਰਲ ਜਵਾਬ
भाषण कॉलिंग,ਭਾਸ਼ਣ ਕਾਲਿੰਗ
भाषण इनपुट,ਸਪੀਚ ਇੰਪੁੱਟ
"भाषण अधिक
 सिग्नलिंग","ਭਾਸ਼ਣ ਪਲੱਸ
 ਸੰਕੇਤ"
भाषण स्क्रॅम्बलर,ਸਪੀਚ ਸਕ੍ਰੈਂਬਲਰ
भाषण सिंथेसाइझर,ਸਪੀਚ ਸਿੰਥੇਸਿੱਤਰ
स्पीड कॉलिंग,ਸਪੀਡ ਕਾਲਿੰਗ
"गोलाकार प्रकार
 डोके","ਗੋਲਾਕਾਰ ਕਿਸਮ
 ਸਿਰ"
स्पिन लॉक,ਸਪਿਨ ਲੌਕ
सर्पिल चार केबल,ਸਪਿਰਲ ਚਾਰ ਕੇਬਲ
स्प्लिन,ਸਪਲਾਈਨ
स्प्लिट कॅटलॉग,ਸਪਲਿਟ ਕੈਟਾਲਾਗ
स्प्लिट स्क्रीन,ਸਪਲਿਟ ਸਕਰੀਨ
विभाजन,ਵੰਡਣਾ
स्पूल,ਸਪੂਲ
स्पूलर,ਸਪੂਲਰ
स्पूलिंग,ਸਪੂਲਿੰਗ
स्पूल व्यवस्थापन,ਸਪੂਲ ਪ੍ਰਬੰਧਨ
स्पेक्ट्रम पसरवा,ਸਪ੍ਰੈਕਟਰਮ ਫੈਲਾਓ
"स्प्रेड-स्पेक्ट्रम
 मॉड्यूलेशन","ਫੈਲਿਆ-ਸਪੈਕਟ੍ਰਮ
 ਸੋਧ"
स्प्रॉकेट फीड,ਸਪ੍ਰੋਕੇਟ ਫੀਡ
स्प्रॉकेट होल,ਸਪ੍ਰੋਕੇਟ ਹੋਲ
स्प्रॉकेट ट्रॅक,ਸਪ੍ਰੋਕੇਟ ਟਰੈਕ
स्पर्ट सिग्नलिंग,ਉਤੇ ਸੰਕੇਤ
स्क्वेअर मॅट्रिक्स,ਵਰਗ ਮੈਟ੍ਰਿਕਸ
Scheal,ਸਕੁਐਰ
स्क्वायलिंग,ਸਕਿ? ਸ
स्थिर राज्य,ਸਥਿਰ ਸਥਿਤੀ
स्टॅक,ਸਟੈਕ
