English,Punjabi
Regular rhythm,ਨਿਯਮਤ ਤਾਲ
Regular solid,isoform ਠੋਸ
Regular yield locus,ਨਿਯਮਤ ਬਰੇਕ ਪੁਆਇੰਟ ਮਾਰਗ
Regulate,ਕੰਟਰੋਲ ਕਰਨ ਲਈ
Regulated power supply (=stabilised power supply),"ਨਿਯਮਤ ਬਿਜਲੀ ਸਪਲਾਈ, ਸਥਿਰ ਬਿਜਲੀ ਸਪਲਾਈ"
Regulating resistance,ਕੰਟਰੋਲ ਵਿਰੋਧ
Regulating screw,ਰੈਗੂਲੇਟਰ ਪੇਚ
Regulating shutters,ਰੈਗੂਲੇਟਰੀ ਵਾਲਵ
Regulation,ਨਿਯਮ
Regulation of output,ਜਾਰੀ ਨਿਯਮ
Regulator,"ਰੈਗੂਲੇਟਰ, ਕੰਟਰੋਲਰ"
Regulator clock,ਰੈਗੂਲੇਟਰ ਘੜੀ
Rehbock Wier formula,ਰੀਬੋਕ ਵਾਇਰ ਫਾਰਮੂਲਾ
Reheat factor,ਰੀਹੀਟਿੰਗ ਗੁਣਾਂਕ
Reheat test,ਦੁਬਾਰਾ ਗਰਮ ਕਰਨ ਦਾ ਟੈਸਟ
Reike diagram,raike ਚਿੱਤਰ
Reinserted carrier,ਮੁੜ-ਪਛਾਣ ਕੈਰੀਅਰ
Rejeciton band,ਬੰਦ ਬੈਂਡ
Rejected heat,ਨਿਰਪੱਖ ਗਰਮੀ
Rejection,ਦਾ ਹੱਲ
Rejection level,ਬੇਦਾਅਵਾ ਪੱਧਰ
Rejector circuit,ਸਰਕਟ ਨੂੰ ਰੱਦ ਕਰੋ
Relation,ਸਬੰਧ
Relative,"ਰਿਸ਼ਤੇਦਾਰ, ਰਿਸ਼ਤੇਦਾਰ"
Relative acceleration,ਰਿਸ਼ਤੇਦਾਰ ਪ੍ਰਵੇਗ
Relative address,ਰਿਸ਼ਤੇਦਾਰ ਪਤਾ
Relative address part,ਰਿਸ਼ਤੇਦਾਰ ਪਤਾ ਅੰਸ਼
Relative address register,ਰਿਸ਼ਤੇਦਾਰ ਪਤਾ ਰਜਿਸਟਰ
Relative addressing,ਰਿਸ਼ਤੇਦਾਰ ਸੰਬੋਧਨ
Relative age,ਰਿਸ਼ਤੇਦਾਰ ਉਮਰ
Relative altitude,ਰਿਸ਼ਤੇਦਾਰ ਉਚਾਈ
Relative angular momentum,ਸਾਪੇਖਿਕ ਕੋਣੀ ਮੋਮੈਂਟਮ
Relative aperture,ਰਿਸ਼ਤੇਦਾਰ ਅਪਰਚਰ
Relative bearing,ਰਿਸ਼ਤੇਦਾਰ ਤਾਕਤ
Relative chalkrating,ਰਿਸ਼ਤੇਦਾਰ ਭੰਗ ਦਰ
Relative conductivity,ਰਿਸ਼ਤੇਦਾਰ ਚਾਲਕਤਾ
Relative coordinates,ਰਿਸ਼ਤੇਦਾਰ ਧੁਰੇ
Relative degree,ਰਿਸ਼ਤੇਦਾਰ ਮਾਤਰਾ
Relative delay,ਰਿਸ਼ਤੇਦਾਰ ਦੇਰੀ
Relative density,ਰਿਸ਼ਤੇਦਾਰ ਘਣਤਾ
Relative direction,ਰਿਸ਼ਤੇਦਾਰ ਦਿਸ਼ਾ
Relative error,ਰਿਸ਼ਤੇਦਾਰ ਗਲਤੀ
Relative frequency,"ਰਿਸ਼ਤੇਦਾਰ ਬਾਰੰਬਾਰਤਾ, ਰਿਸ਼ਤੇਦਾਰ ਬਾਰੰਬਾਰਤਾ"
Relative fugacity,ਰਿਸ਼ਤੇਦਾਰ ਭੱਜ
Relative gravity,ਰਿਸ਼ਤੇਦਾਰ ਗੰਭੀਰਤਾ
Relative hearing loss,ਰਿਸ਼ਤੇਦਾਰ ਸੁਣਨ ਦਾ ਨੁਕਸਾਨ
Relative height,ਰਿਸ਼ਤੇਦਾਰ ਉਚਾਈ
Relative humidity,ਰਿਸ਼ਤੇਦਾਰ ਨਮੀ
Relative loss factor,ਰਿਸ਼ਤੇਦਾਰ ਨੁਕਸਾਨ ਕਾਰਕ
Relative mass,ਰਿਸ਼ਤੇਦਾਰ ਪੁੰਜ
Relative maximum,ਸਭ ਤੋਂ ਵੱਧ ਰਿਸ਼ਤੇਦਾਰ
Relative minimum,ਸਭ ਤੋਂ ਘੱਟ ਰਿਸ਼ਤੇਦਾਰ
Relative position,ਰਿਸ਼ਤੇਦਾਰ ਸਥਿਤੀ
Relative precision,ਰਿਸ਼ਤੇਦਾਰ ਸ਼ੁੱਧਤਾ
Relative prime,ਰਿਸ਼ਤੇਦਾਰ ਪ੍ਰਧਾਨ
Relative probability (=conditional probability),ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ
Relative quiescence,"ਰਿਸ਼ਤੇਦਾਰ ਸਥਿਰਤਾ, ਸਾਪੇਖਿਕ ਰੁਕਾਵਟ"
Relative rotation,ਰਿਸ਼ਤੇਦਾਰ ਰੋਟੇਸ਼ਨ
Relative stopping power,ਰਿਸ਼ਤੇਦਾਰ ਵਿਰੋਧ
Relative sunspot number,ਸਾਪੇਖਿਕ ਸੂਰਜ ਧੁੰਦਲਾ ਸੰਖਿਆ
Relative uniformity,ਰਿਸ਼ਤੇਦਾਰ ਵਾਤਾਵਰਣ
Relative vector,ਰਿਸ਼ਤੇਦਾਰ ਵੈਕਟਰ
Relative velocity,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
Relatively steady motion,ਮੁਕਾਬਲਤਨ ਸਥਿਰ ਗਤੀ
Relativistic,ਰਿਸ਼ਤੇਦਾਰ
Relativistic aberration formula,ਸਾਪੇਖਿਕ ਸ਼ੀਅਰ ਫਾਰਮੂਲਾ
Relativistic analogy,ਰਿਸ਼ਤੇਦਾਰ ਅਨੁਕੂਲਤਾ
Relativistic correction,ਰਿਸ਼ਤੇਦਾਰ ਸੰਸ਼ੋਧਨ
Relativistic cosmology,ਸਾਪੇਖਿਕ ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ
Relativistic derivation,ਰਿਸ਼ਤੇਦਾਰ ਵਿਉਤਪੱਤੀ
Relativistic effect,ਸਾਪੇਖਿਕ ਪ੍ਰਭਾਵ
Relativistic electro-magnetic theory,ਸਾਪੇਖਿਕ ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਥਿਊਰੀ
Relativistic electrodynamics,ਸਾਪੇਖਿਕ ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕਸ
Relativistic eneregy relation,ਸਾਪੇਖਿਕ ਊਰਜਾ ਫਾਰਮੂਲਾ
Relativistic energy theory,ਸਾਪੇਖਿਕ ਊਰਜਾ ਥਿਊਰਮ
Relativistic equation,ਸਾਪੇਖਿਕ ਸਮੀਕਰਨ
Relativistic field equation,ਸਾਪੇਖਿਕ ਖੇਤਰ ਸਮੀਕਰਨ
Relativistic first law,ਸਾਪੇਖਿਕ ਪਹਿਲਾ ਕਾਨੂੰਨ
Relativistic formula,ਸਾਪੇਖਿਕ ਫਾਰਮੂਲਾ
Relativistic Hugoniot equation,ਸਾਪੇਖਿਕ ਹਿਊਗੋਨੀਓ ਸਮੀਕਰਨ
Relativistic hydrodynamics,ਸਾਪੇਖਿਕ ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕਸ
Relativistic interaction,ਰਿਸ਼ਤੇਦਾਰ ਪਰਸਪਰ ਪ੍ਰਭਾਵ
Relativistic interaction energy,ਸਾਪੇਖਿਕ ਪਰਸਪਰ ਕਿਰਿਆ ਊਰਜਾ
Relativistic invariance,ਰਿਸ਼ਤੇਦਾਰ ਸਥਿਰਤਾ
Relativistic kinetic energy,ਸਾਪੇਖਿਕ ਗਤੀ ਊਰਜਾ
Relativistic Lagrangian,ਸਾਪੇਖਿਕ ਲੈਗ੍ਰੈਂਜੀਅਨ
Relativistic magnetohydrodynamics,ਸਾਪੇਖਿਕ ਚੁੰਬਕਤਾ
Relativistic mass,ਸਾਪੇਖਿਕ ਪੁੰਜ
Relativistic mass relaxation,ਰਿਸ਼ਤੇਦਾਰ ਪੁੰਜ ਆਰਾਮ
Relativistic mechanics,"ਸਾਪੇਖਿਕ ਮਕੈਨਿਕਸ, ਸਾਪੇਖਿਕ ਸ਼ਕਤੀ ਵਿਗਿਆਨ"
Relativistic optics,ਸਾਪੇਖਿਕ ਆਪਟਿਕਸ
Relativistic particle,ਸਾਪੇਖਿਕ ਕਣ
Relativistic physics,ਸਾਪੇਖਿਕ ਭੌਤਿਕ ਵਿਗਿਆਨ
Relativistic quantum field theory,ਸਾਪੇਖਿਕ ਕੁਆਂਟਮ ਫੀਲਡ ਥਿਊਰੀ
Relativistic second law,ਸਾਪੇਖਿਕ ਦੂਜਾ ਕਾਨੂੰਨ
Relativistic theory,ਸਾਪੇਖਿਕ ਸਿਧਾਂਤ
Relativistic theory of elasticity,ਸਾਪੇਖਿਕ ਲਚਕਤਾ ਸਿਧਾਂਤ
Relativistic thermodynamical fluid,ਸਾਪੇਖਿਕ ਥਰਮੋਡਾਇਨਾਮਿਕ ਤਰਲ
Relativistic thermodynamics,ਸਾਪੇਖਿਕ ਥਰਮੋਡਾਇਨਾਮਿਕਸ
Relativistic track,ਸਾਪੇਖਿਕ ਲੀਕ
Relativistic unit,ਸਾਪੇਖਿਕ ਇਕਾਈ
Relativistic wave theory,ਸਾਪੇਖਿਕ ਤਰੰਗ
Relativistically invariant,ਮੁਕਾਬਲਤਨ ਸਥਿਰ
Relativity,"ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ"
Relativity acceleration,ਰਿਸ਼ਤੇਦਾਰ ਪ੍ਰਵੇਗ
Relativity doublet,ਸਾਪੇਖਿਕ ਦੋਹਰਾ
Relativity line element,ਸਾਪੇਖਿਕ ਲਾਈਨ ਘੱਟ ਗਿਣਤੀ
Relativity mechanics,ਸਾਪੇਖਿਕ ਤਾਕਤ
Relativity of centrifugal force,ਸੈਂਟਰਿਪੇਟਲ ਫੋਰਸ ਦੀ ਸਾਪੇਖਤਾ
Relativity of motion,ਗਤੀ ਦੀ ਸਾਪੇਖਤਾ
Relativity of time,"ਸਮੇਂ ਦੀ ਸਾਪੇਖਤਾ, ਸਮੇਂ ਦੀ ਸਾਪੇਖਤਾ"
Relativity precession,ਸਾਪੇਖਿਕ ਪਰਿਵਰਤਨ
Relativity principle,ਰਿਲੇਟੀਵਿਟੀ ਨਿਯਮ
Relativity theory,ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ
Relativization,ਸਾਪੇਖੀਕਰਨ
Relativized product topology,ਰਿਸ਼ਤੇਦਾਰ ਗੁਣਾ ਸਥਿਤੀ
Relaxant,ਆਰਾਮਦਾਇਕ
Relaxation,ਆਰਾਮ
Relaxation effect,ਆਰਾਮ ਪ੍ਰਭਾਵ
Relaxation frequency,ਆਰਾਮ ਦੀ ਬਾਰੰਬਾਰਤਾ
Relaxation function,ਆਰਾਮ ਫੰਕਸ਼ਨ
Relaxation generator,ਆਰਾਮ ਜਨਰੇਟਰ
Relaxation length,ਆਰਾਮ ਦੀ ਦੂਰੀ
Relaxation method,ਆਰਾਮ ਦਾ ਤਰੀਕਾ
Relaxation oscillation,ਆਰਾਮ oscillations
Relaxation oscillator,ਆਰਾਮ ਔਸਿਲੇਟਰ
Relaxation pattern,ਆਰਾਮ ਪੈਟਰਨ
Relaxation phenomenon,ਆਰਾਮ ਦੀ ਘਟਨਾ
Relaxation spectrum,ਆਰਾਮ ਸਪੈਕਟ੍ਰਮ
Relaxation technique,ਆਰਾਮ ਤਕਨੀਕ
Relaxation test,ਆਰਾਮ ਟੈਸਟ
Relaxation time,ਆਰਾਮ ਦਾ ਸਮਾਂ
Relaxed inspection standard,ਬਾਕੀ ਨਿਰੀਖਣ ਮਿਆਰ
Relay,"ਰੀਲੇਅ, ਸੰਚਾਰ"
Relay radar,ਰੀਲੇਅ ਰਾਡਾਰ
Relay television,ਰੀਲੇਅ ਟੈਲੀਵਿਜ਼ਨ
Relay transmitter,ਰੀਲੇਅ ਟ੍ਰਾਂਸਮੀਟਰ
Release of mechanical strain,ਮਕੈਨੀਕਲ ਤਣਾਅ ਰਾਹਤ
Release valve,ਛੁਟਕਾਰਾ ਵਾਲਵ
Released energy,ਊਰਜਾ ਜਾਰੀ ਕੀਤੀ
Releasing key,ਛੁਟਕਾਰਾ ਕੁੰਜੀ
Releasing magnet,ਛੁਟਕਾਰਾ ਚੁੰਬਕ
Relevant data,ਸੰਬੰਧਿਤ ਡਾਟਾ
Reliability,ਭਰੋਸੇਯੋਗਤਾ
Reliability coefficient,ਭਰੋਸੇਯੋਗਤਾ ਗੁਣਾਂਕ
Reliability factor,ਭਰੋਸੇਯੋਗਤਾ
Reliability function,ਭਰੋਸੇਯੋਗਤਾ ਫੰਕਸ਼ਨ
Reliability index,ਵਫ਼ਾਦਾਰੀ ਸੂਚੀ
Reliability of measurement,ਮਾਪ ਭਰੋਸੇਯੋਗਤਾ
Relieving anode,ਸਹਾਇਕ ਐਨੋਡ
Relilability of test,ਟੈਸਟ ਭਰੋਸੇਯੋਗਤਾ
Relocation,ਪੁਨਰਵਾਸ
Relocation factor,ਗੁਣਕ ਰੀਸੈਟ ਕਰੋ
Reluctance,ਪ੍ਰਤਿਸ਼੍ਠਾਮ੍ਭ
Reluctivity,ਵੱਕਾਰ
Reluctometer,ਬੈਰੋਮੀਟਰ
Rem (r.em. = Roentgen equivalent mass),rem
Remaining mass,ਬਕਾਇਆ ਪੁੰਜ
Remanent coercive force,ਬਕਾਇਆ ਰੋਕ ਬਲ
Remanent induction,ਬਕਾਇਆ ਇੰਡਕਸ਼ਨ
Remanent magnetiation,ਬਕਾਇਆ ਚੁੰਬਕੀਕਰਨ
Remanent magnetism,ਬਕਾਇਆ ਚੁੰਬਕਤਾ
Remodulation,ਮੋਡੂਲੇਸ਼ਨ
Remormalization theory,ਪੁਨਰ-ਸਧਾਰਨ ਸਿਧਾਂਤ
Remote control,ਰਿਮੋਟ ਕੰਟਰੋਲ
Remote cut off pentode,"ਵੇਰੀਏਬਲ ਮੂ ਪੈਂਟੋਡ, ਰਿਮੋਟ ਐਂਡ ਪੈਂਟੋਡ"
Remote cut off tube,ਦੂਰ ਅੰਤ ਟਿਊਬ
Remote data indicator,ਰਿਮੋਟ ਡਾਟਾ ਪੁਆਇੰਟਰ
Remote indicator,ਦੂਰ ਸੰਕੇਤਕ
Remote location,ਰਿਮੋਟ ਸਥਿਤੀ
Remote metering,ਰਿਮੋਟ ਮਾਪ
Removable oscillation,ਸਵੈ ਦੋਲਨ
Renewable energy,ਨਵਿਆਉਣਯੋਗ ਊਰਜਾ
Renormalized field,ਮੁੜ ਸਧਾਰਣ ਖੇਤਰ
Renormalized quation,ਮੁੜ-ਸਧਾਰਨ ਸਮੀਕਰਨ
Renormallized field equation,ਫੀਲਡ ਸਮੀਕਰਨ ਨੂੰ ਮੁੜ-ਸਧਾਰਨ ਕੀਤਾ ਗਿਆ
Reorientation,"ਰੀ-ਓਰੀਐਂਟੇਸ਼ਨ, ਮੁੜ-ਸੰਰਚਨਾ"
Rep (Roentgen equivalent physical),ਬਲਾਤਕਾਰ
Repeat distance,ਦੁਹਰਾਓ ਦੂਰੀ
Repeatability,ਦੁਹਰਾਉਣਯੋਗਤਾ
Repeated angle,ਦੁਹਰਾਇਆ ਕੋਣ
Repeated loading,ਵਾਰ-ਵਾਰ ਹਵਾਲੇ
Repeater,"ਦੁਹਰਾਉਣ ਵਾਲਾ, ਦੁਹਰਾਉਣ ਵਾਲਾ"
Repeater jammer,ਆਵਰਤੀ ਕੁਨੈਕਟਰ
Repeater transmitter (=slave transmitter,"ਰੀਪੀਟਰ ਆਬਜ਼ਰਵਰ, ਰੀਪੀਟਰ ਟ੍ਰਾਂਸਮੀਟਰ"
Repeating coil,ਆਵਰਤੀ ਕੁੰਡਲੀ
Repeating decimal,ਆਵਰਤੀ ਦਸ਼ਮਲਵ
Repeating insturment,ਰੀਪੀਟਰ
Repel,"repel ਕਰਨ ਲਈ, repel ਕੀਤਾ ਜਾ ਕਰਨ ਲਈ"
Repeller space,ਵਾਪਸ ਲੈਣ ਯੋਗ ਛੁੱਟੀ
Repelling,ਘਿਣਾਉਣੀ
Repetition,ਦੁਹਰਾਓ
Repetition frequency (=repetition rate),ਦੁਹਰਾਉਣ ਦੀ ਬਾਰੰਬਾਰਤਾ
Repetition rate,ਦੁਹਰਾਉਣ ਦੀ ਬਾਰੰਬਾਰਤਾ
Repetitional development,ਆਵਰਤੀ ਜੋੜ
Repetitive peak forward current,ਆਵਰਤੀ ਬਹੁਤ ਜ਼ਿਆਦਾ ਫਾਰਵਰਡ ਕਰੰਟ
Repetitive peak reverse voltage,ਆਵਰਤੀ ਪੀਕ ਕਾਊਂਟਰਵੋਲਟੇਜ
Repetitive sampling,ਦੁਹਰਾਓ ਨਮੂਨਾ
Replacement,ਬਦਲਣਾ
Replacement collision,ਬਦਲਣ ਵਾਲੀ ਸਮੱਗਰੀ
Replacement control,ਬਦਲੀ ਕੰਟਰੋਲ
Replacement tube,ਰਿਪਲੇਸਮੈਂਟ ਨੋਜ਼ਲ ਰਿਪਲੇਸਮੈਂਟ ਨੋਜ਼ਲ
Replay pulse,ਜਵਾਬ ਨਬਜ਼
Replenisher,ਪੂਰਕ
Replica,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
Replica grating,ਪ੍ਰਤੀਕ੍ਰਿਤੀ grating
Replica method,ਨਕਲ ਵਿਧੀ
Replica plating,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਪਲੇਟ
Replica technique,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਤਕਨਾਲੋਜੀ
Replicated,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
Replication,"ਦੁਹਰਾਉਣਾ, ਦੁਹਰਾਉਣਾ"
Replication phase,ਨਕਲ ਪੜਾਅ
Repller electrode,ਵਾਪਸ ਲੈਣ ਯੋਗ ਇਲੈਕਟ੍ਰੋਡ
Report,"ਰਿਪੋਰਟ, ਰਿਪੋਰਟ"
Report generator,ਰਿਪੋਰਟਰ
Report programme generator,ਰਿਪੋਰਟ ਪ੍ਰੋਗਰਾਮ ਜਨਰੇਟਰ
Represent,"ਨੁਮਾਇੰਦਗੀ ਕਰਨ ਲਈ, ਨੁਮਾਇੰਦਗੀ ਕਰਨ ਲਈ"
Representation,ਨੁਮਾਇੰਦਗੀ
Representative,"ਪ੍ਰਤੀਨਿਧੀ, ਪ੍ਰਤੀਨਿਧੀ"
Representative element,ਪ੍ਰਤੀਨਿਧੀ ਤੱਤ
Reproducibility,"ਪ੍ਰਜਨਨਯੋਗਤਾ, ਪ੍ਰਜਨਨਯੋਗਤਾ"
Reproducible,"ਮੁੜ ਪ੍ਰਾਪਤ ਕਰਨ ਯੋਗ, ਮੁੜ ਪੈਦਾ ਕਰਨ ਯੋਗ"
Reproducing head,ਪ੍ਰਜਨਨ ਸਾਹਮਣੇ
Reproducing punch,ਰੀਜਨਰੇਟਿਵ ਬੋਰਰ
Reproduction,"ਪ੍ਰਜਨਨ, ਪ੍ਰਜਨਨ, ਪ੍ਰਜਨਨ"
Reproduction factor,ਪ੍ਰਜਨਨ ਕਾਰਕ
Reproduction rate,ਜਣਨ ਦਰ
Reproductive property,ਪੁਨਰਜਨਮ ਸੰਪਤੀ
Reprresentative velocity curve,ਪੇਸ਼ਕਾਰੀ ਵੇਗ ਵਕਰ
Repulsed,"repel ਕਰਨ ਲਈ, repel ਕੀਤਾ ਜਾ ਕਰਨ ਲਈ"
Repulsion,ਵਿਰੋਧ
Repulsion exponent,ਪ੍ਰਤੀਕਰਮ ਘਾਤਕ
Repulsion motor,repulsion ਮੋਟਰ
Repulsive force,"ਘਿਣਾਉਣੀ ਤਾਕਤ, ਘਿਣਾਉਣੀ ਤਾਕਤ"
Repulsive interaction,ਘਿਣਾਉਣੀ ਪਰਸਪਰ ਪ੍ਰਭਾਵ
Repulsive potential,ਘਿਣਾਉਣੀ ਸੰਭਾਵਨਾ
Repulsive potential exponent,ਘਿਣਾਉਣੀ ਸੰਭਾਵੀ ਘਾਤਕ
Rerconditioned carrier (wave),ਅਨੁਕੂਲਿਤ ਕੈਰੀਅਰ (ਲਹਿਰ)
Rerun routine,ਆਵਰਤੀ ਰੁਟੀਨ
Research,ਖੋਜ
Research reactor,ਖੋਜ ਰਿਐਕਟਰ
Research scientist,ਖੋਜ ਵਿਗਿਆਨੀ
Research strategy,ਖੋਜ ਜੰਤਰ
Researcher,ਖੋਜਕਰਤਾ
Reservoir,"ਪੂਲ, ਟੋਆ, ਭੰਡਾਰ, ਤਾਲਾਬ, ਸਟੋਰ, ਇਰਾਦਾ"
Reservoir of heat,ਗਰਮੀ ਸਟੋਰ
Reset,ਮੁੜ ਤੈਨਾਤੀ
Reset pulse,ਰਿਕਵਰੀ ਯੋਜਨਾਕਾਰ
Resettable counter,ਰੀ-ਡਿਪਲਾਇਬਲ ਮੈਥੇਮੈਟਿਕਾ
Resetting time,ਮੁੜ-ਯੋਜਨਾਬੰਦੀ
Residual charge,ਬਕਾਇਆ ਚਾਰਜ
Residual constant,ਬਕਾਇਆ ਸੂਚਕਾਂਕ
Residual contamination,ਬਕਾਇਆ ਗੰਦਗੀ
Residual current,ਬਕਾਇਆ ਮੌਜੂਦਾ
Residual deformation,ਬਕਾਇਆ ਵਿਕਾਰ
Residual dispersion,ਬਕਾਇਆ pigmentation
Residual error,ਬਕਾਇਆ ਅਸ਼ੁੱਧਤਾ
Residual factor,ਬਕਾਇਆ ਕਾਰਕ
Residual force,ਬਕਾਇਆ ਫੋਰਸ
Residual gravity,ਬਕਾਇਆ ਗੰਭੀਰਤਾ
Residual magnetism,ਬਕਾਇਆ ਚੁੰਬਕਤਾ
Residual material,ਬਕਾਇਆ ਸਮੱਗਰੀ
Residual radioactivity,ਬਕਾਇਆ ਰੇਡੀਓਐਕਟੀਵਿਟੀ
Residual ray,ਬਕਾਇਆ ਬੀਮ
Residual resistance,ਬਕਾਇਆ ਵਿਰੋਧ
Residual resistivity,ਬਕਾਇਆ ਪ੍ਰਤੀਰੋਧਕਤਾ
Residual stress,ਬਕਾਇਆ ਤਣਾਅ
Residual temperature error,ਬਕਾਇਆ ਗਰਮੀ ਗਲਤੀ
Residual treatment effect,ਬਕਾਇਆ ਇਲਾਜ ਪ੍ਰਭਾਵ
Residual variation,ਬਕਾਇਆ ਅੰਤਰ
Residual vector,ਬਕਾਇਆ ਵੈਕਟਰ
Residual velocity,ਬਕਾਇਆ ਗਤੀ
Residue atom,ਬਕਾਇਆ ਪਰਮਾਣੂ
Residue field,ਬਚਿਆ ਖੇਤਰ
Residue system,ਬਕਾਇਆ ਸਿਸਟਮ
Residuyal,"ਬਚਿਆ ਹੋਇਆ, ਬਚਿਆ ਹੋਇਆ"
Resin bonded composite,resinous ਮਿਸ਼ਰਤ
Resistance,"ਵਿਰੋਧ, ਵਿਰੋਧ"
Resistance arm,ਲੋਡ ਬਾਂਹ
Resistance box,ਵਿਰੋਧ ਬਾਕਸ
Resistance capacitance coupling,ਪ੍ਰਤੀਰੋਧ ਕੈਪਸੀਟਰ-ਕਪਲਿੰਗ
Resistance coupling,ਰੋਧਕ ਜੋੜ
Resistance cyst,ਰੋਧਕ ਗੱਠ
Resistance furnace,ਵਿਰੋਧ ਭੱਠੀ
Resistance law,ਵਿਰੋਧ ਨਿਯਮ
Resistance porometer,"ਪ੍ਰਤੀਰੋਧ ਪੋਟੈਂਸ਼ੀਓਮੀਟਰ, ਪ੍ਰਤੀਰੋਧ ਪੋਰੋਮੀਟਰ"
Resistance ratio,ਵਿਰੋਧ ਅਨੁਪਾਤ
Resistance temperature coefficient,ਵਿਰੋਧ ਗਰਮੀ ਗੁਣਾਂਕ
Resistance thermometer,"ਪ੍ਰਤੀਰੋਧ ਥਰਮਾਮੀਟਰ, ਪ੍ਰਤੀਰੋਧ ਥਰਮਾਮੀਟਰ"
Resistance welding,ਵਿਰੋਧ ਫਿਕਸੇਸ਼ਨ
Resisting medium,ਰੋਧਕ ਮਾਧਿਅਮ
Resistivity,ਪ੍ਰਤੀਰੋਧਕਤਾ
Resistivity curve,ਪ੍ਰਤੀਰੋਧੀ ਵਕਰ
Resistivity method,ਪ੍ਰਤੀਰੋਧੀ ਵਿਧੀ
Resistometer,ਪ੍ਰਤੀਰੋਧ ਗੇਜ
Resistor,ਰੋਧਕ
Resistor colour code,ਵਿਰੋਧ ਅੱਖਰ ਕੋਡ
Resistor furnace,ਰੋਧਕ ਭੱਠੀ
Resistor-capacitor system,ਰੋਧਕ-ਕੈਪਸੀਟਰ ਸਿਸਟਮ
Resnatron,resnetron
Resolution,"ਭੰਗ, ਖੰਡਨ, ਭਿੰਨਤਾ"
Resolution of degeneracy,ਗਲਤ ਪੇਸ਼ਕਾਰੀ
Resolution of forces,ਫੋਰਸ ਵੱਖ
Resolution of nebula,ਨੇਬੁਲਾ ਰੈਜ਼ੋਲਿਊਸ਼ਨ
Resolution of velocities,ਵੇਗ ਵਿਵਸਥਾ
Resolution pattern (=test chart),ਸਪਸ਼ਟਤਾ ਟੈਸਟ ਚਾਰਟ
Resolution time,ਅੰਤਰ ਸਮਾਂ
Resolution time correction,"ਡਿਫਰੈਂਸ਼ੀਅਲ ਟਾਈਮ ਸੁਧਾਰ, ਅੰਤਰ ਸਮਾਂ ਸੁਧਾਰ"
Resolve,"ਵੱਖ ਕਰਨ ਲਈ, ਵੱਖ ਕਰਨ ਲਈ, ਕੱਟਣਾ"
Resolved part,ਵੱਖ ਕੀਤਾ ਹਿੱਸਾ
Resolver,ਸਪਲਿਟਰ
Resolving power,ਹੱਲ ਕਰਨ ਦੀ ਸ਼ਕਤੀ
Resolving time,ਅੰਤਰ ਸਮਾਂ
Resonance,ਗੂੰਜ
Resonance absorption,ਗੂੰਜਦਾ ਸਮਾਈ
Resonance acceleration,ਗੂੰਜਦਾ ਪ੍ਰਵੇਗ
Resonance acclerator,ਗੂੰਜਦਾ ਐਕਸਲੇਟਰ
Resonance capture,ਗੂੰਜ ਪਹੁੰਚ
Resonance condition,ਗੂੰਜ ਪਾਬੰਦੀ
Resonance cross section,ਗੂੰਜ ਜ਼ੋਨ
Resonance curve,ਗੂੰਜ ਵਕਰ
Resonance degeneracy,ਗੂੰਜ ਵਿਗਾੜ
Resonance dip,ਗੂੰਜਦਾ ਕੁੰਡ
Resonance disintegration,ਨਦੀ ਬਰੇਕ
Resonance effect,ਗੂੰਜਦਾ ਪ੍ਰਭਾਵ
Resonance energy,ਗੂੰਜ ਊਰਜਾ
Resonance escape probabillity,ਗੂੰਜ ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ
Resonance filter,ਗੂੰਜਦਾ ਫਿਲਟਰ
Resonance fluorescence,ਗੂੰਜ ਫਲੋਰੋਸੈੰਸ
Resonance force,ਗੂੰਜਦੀ ਤਾਕਤ
Resonance form,ਗੂੰਜਦਾ ਰੂਪ
Resonance heating,ਗੂੰਜਦਾ ਹੀਟਿੰਗ
Resonance hybrid,ਗੂੰਜ ਹਾਈਬ੍ਰਿਡ
Resonance integral,ਗੂੰਜਦਾ ਅਟੁੱਟ
Resonance interaction,ਗੂੰਜ ਇੰਟਰੈਕਸ਼ਨ
Resonance lamp,ਗੂੰਜਦਾ ਦੀਵਾ
Resonance level,ਗੂੰਜ ਦਾ ਪੱਧਰ
Resonance line,ਗੂੰਜ ਲਾਈਨ
Resonance method,ਗੂੰਜ ਢੰਗ
Resonance neutron,ਗੂੰਜਦਾ ਨਿਊਟ੍ਰੋਨ
Resonance peak,ਰੈਜ਼ੋਨੈਂਸ ਪੀਕ (ਰਜ਼ੋਨੈਂਟ ਐਨਰਜੀ ਪੀਕ)
