Gujarati,English
quaternion,quaternion
કતાર લંબાઈ,queue length
કતારબદ્ધ મોડેલ,queuing model
કતારમાં સમસ્યા,queuing problem
કતાર પ્રક્રિયા,queuing process
કતાર સિસ્ટમ,queuing system
કતાર સિદ્ધાંત,queuing theory
ક્વિન્ટાઇલ,quintile
પંચક,quintuplet
અવતરણ,quotation
ભાગ,quotient
અવશેષ ક્ષેત્ર,quotient field
અવશેષ જૂથ,quotient group
ભાગલાકાર કાયદો,quotient law
ભાગલાકાર સમૂહ,quotient set
અવશેષ જગ્યા,quotient space
અવશેષ ટોપોલોજી,quotient topology
રેડિયલ,radial
રેડિયન,radian
રેડિયન માપ,radian measure
આમૂલ,radical
આમૂલ ધરી,radical axis
આમૂલ ચિહ્ન,radical sign
ત્રિજ્યા,radius
કન્વર્જન્સની ત્રિજ્યા,radius of convergence
વક્રતાની ત્રિજ્યા,radius of curvature
ત્રિજ્યા વેક્ટર,radius vector
મૂલાંક,radix
રેન્ડમ ભૂલ,random error
રેન્ડમ કાર્ય,random function
રેન્ડમાઇઝેશન,randomization
રેન્ડમાઇઝ્ડ બ્લોક્સ,randomised blocks
રેન્ડમ મોડેલ,random model
રેન્ડમ નંબર,random number
રેન્ડમ સેમ્પલિંગ,random sampling
રેન્ડમ ચલ,random variable
શ્રેણી,range
કન્વર્જન્સની શ્રેણી,range of convergence
એકીકરણની શ્રેણી,range of integration
સંબંધની શ્રેણી,range of relation
શ્રેણી જગ્યા,range space
ક્રમ,rank
ક્રમ સહસંબંધ,rank correlation
મેટ્રિક્સનો ક્રમ,rank of matrix
રેન્ક ઓર્ડરના આંકડા,rank order statistics
ફેરફારનો દર,rate of change
સંકલન દર,rate of convergence
ગુણોત્તર,Ratio
તર્કસંગત,Rational
તર્કસંગત અભિવ્યક્તિ,rational expression
તર્કસંગત ક્ષેત્ર,rational field
તર્કસંગત કાર્ય,rational function
છેદનું તર્કસંગતકરણ,rationalisation of the denominator
તાર્કિક અંક,rational number
તર્કસંગત સંખ્યા ક્ષેત્ર,rational number field
તર્કસંગત કામગીરી,rational operation
ગુણોત્તર પરીક્ષણ,ratio test
અધ કચરી માહિતી,raw data
કિરણ,ray
કિરણ વેક્ટર,ray vector
વાસ્તવિક,real
વાસ્તવિક ધરી,real axis
વાસ્તવિક સાતત્ય,real continuum
વાસ્તવિક રેખા,real line
વાસ્તવિક રેખીય વેક્ટર જગ્યા,real linear vector space
વાસ્તવિક મેટ્રિક્સ,real matrix
વાસ્તવિક સંખ્યા,real number
વાસ્તવિક સંખ્યા ક્ષેત્ર,real number field
વાસ્તવિક ભાગ,real part
વાસ્તવિક બહુપદી,real polynomial
વાસ્તવિક ચતુર્ભુજ,real quadratic
વાસ્તવિક મૂળ,real root
વાસ્તવિક જગ્યા,real space
વાસ્તવિક સમય સિસ્ટમ,real time system
વાસ્તવિક મૂલ્યવાન કાર્ય,real valued function
વાસ્તવિક ચલ,real variable
વાસ્તવિક વેક્ટર જગ્યા,real vector space
પારસ્પરિક,reciprocal
પારસ્પરિક મેટ્રિક્સ,reciprocal matrix
લંબચોરસ,rectangle
લંબચોરસ,rectangular
લંબચોરસ એરે,rectangular array
લંબચોરસ ધરી,rectangular axis
લંબચોરસ ઘનતા કાર્ય,rectangular density function
લંબચોરસ હાઇપરબોલા,rectangular hyperbola
લંબચોરસ મેટ્રિક્સ,rectangular matrix
લંબચોરસ પેરેલલોપાઇપ (ઘનકાર),"rectangular parellelopiped 
 (cuboid)"
સુધારી શકાય તેવું વળાંક,rectifiable curve
પુનરાવૃત્તિ સૂત્ર,recurrence formula
રિકરિંગ દશાંશ,recurring decimal
પુનરાવર્તન સૂત્ર,recursion formula
ઘટાડો સોપારી સ્વરૂપ,reduced echelon form
ઘટાડો-એડ-એબ્સર્ડમ,reductio-ad-absurdum
ઘટાડો સૂત્ર,reduction formula
સંદર્ભ રેખા,reference line
સંદર્ભ બિંદુ,reference point
પ્રતિબિંબિત તરંગ,reflected wave
પ્રતિબિંબ,reflection
પ્રતિબિંબીત કાયદો,reflexive law
કન્વર્જન્સનો પ્રદેશ,region of convergence
વિચલનનો પ્રદેશ,region of divergence
એકીકરણનો પ્રદેશ,region of integration
પાછળ નુ પૃથકરણ,regression analysis
રીગ્રેસન વળાંક,regression curve
રીગ્રેસન સમીકરણ,regression equation
રીગ્રેસન રેખા,regression line
રીગ્રેશન મોડલ,regression model
નિયમિત વળાંક,regular curve
નિયમિત ષટ્કોણ,regular hexagon
નિયમિત મેટ્રિક્સ,regular matrix
નિયમિત ટેટ્રાહેડ્રોન,regular tetrahedron
સંબંધિત પૂરક,relative complement
સંબંધિત મહત્તમ,relative maximum
સંબંધિત લઘુત્તમ,relative minimum
સંબંધિત સંભાવના (શરતી સંભાવના),relative probability (conditional probability)
સંબંધિત વેગ,relative velocity
સાપેક્ષતા,Relativity
સાપેક્ષતા સિદ્ધાંત,relativity theory
વિશ્વસનીયતા,reliability
વિશ્વસનીયતા સમસ્યા,reliability problem
બાકીની મુદત,remainder term
બાકી પ્રમેય,remainder theorem
પુનરાવર્તિત મર્યાદા,repeated limit
પુનરાવર્તિત રીમેન અભિન્ન,repeated Riemann integral
પ્રતિનિધિત્વ,representation
અવશેષ,Residue
ધ્રુવ પર અવશેષ,residue at a pole
ઠરાવ,resolution
દળોનું ઠરાવ,resolution of forces
વેગનું રિઝોલ્યુશન,resolution of velocities
પરિણામી,resultant
પરિણામી બળ,resultant force
પરિણામી વેક્ટર,resultant vector
સુધારેલી સિમ્પ્લેક્સ તકનીક,revised simplex technique
સમચતુર્ભુજ,rhombus
રીમેન અભિન્ન,Riemann integral
જમણો ખૂણો,right angle
જમણો ત્રિકોણ,right angled triangle
જમણો ગોળાકાર શંકુ,right circular cone
જમણી કોસેટ,right coset
જમણો સિલિન્ડર,right cylinder
જમણા હાથે,right handed
જમણું ઊલટું,right inverse
સખત પુરાવો,rigorous proof
રિંગ,ring
પૂર્ણાંકોની રીંગ,ring of integers
આર-ઇટીગ્રેબલ,R-integrable
મૂળ,root
વર્ગો ની એવરેજ નું વર્ગમૂળ,root mean square
બહુપદીનું મૂળ,root of a polynomial
પરિભ્રમણ,rotation
રાઉન્ડિંગ ભૂલ,rounding error
પંક્તિ,row
હરોળ-દર-કૉલમ ગુણાકાર,row-by-column multiplication
પંક્તિ સમાનતા,row equivalence
પંક્તિ મેટ્રિક્સ,row matrix
પંક્તિ ક્રમ,row rank
કાઠી બિંદુ,saddle point
નમૂના,sample
નમૂનાનો અર્થ,sample means
નમૂના બિંદુ,sample point
નમૂનાનું કદ,sample size
નમૂના જગ્યા,sample space
નમૂના પ્રમાણભૂત વિચલન,sample standard deviation
નમૂના સર્વેક્ષણ,sample survey
નમૂના તફાવત,sample variance
નમૂના,sampling
નમૂના વિતરણ,sampling distribution
નમૂનાની ભૂલ,sampling error
સેમ્પલિંગ અંતરાલ,sampling interval
નમૂના પદ્ધતિ,sampling method
નમૂના સિદ્ધાંત,sampling theory
રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ,sampling with replacement
સ્કેલર,scalar
સ્કેલર ક્ષેત્ર,scalar field
સ્કેલર મેટ્રિક્સ,scalar matrix
સ્કેલર બહુવિધ,scalar multiple
સ્કેલર ગુણાકાર,scalar multiplication
સ્કેલર ઉત્પાદન,scalar product
સ્કેલર જથ્થો,scalar quantity
સ્કેલર ટ્રિપલ ઉત્પાદન,scalar triple product
દ્રશ્ય ત્રિકોણ,scelene triangle
વેરવિખેર રેખાકૃતિ,scattered diagram
શ્રોડિન્જર સમીકરણ,Schrodinger equation
મોસમી વધઘટ,seasonal fluctuation
સેકન્ટ,secant
સેકન્ટ પદ્ધતિ,secant method
બીજું વ્યુત્પન્ન,second derivative
બીજો ક્રમ,second order
વિભાગ,section
ક્ષેત્ર,sector
વળાંકનો ભાગ,segment of a curve
સ્વ - સંલગ્ન,self — adjoint
સ્વ સંલગ્ન ઓપરેટર,self adjoint operator
સ્વ - સંયોજક,self — conjugate
અર્ધઅક્ષ,semiaxis
અર્ધવર્તુળ,semicircle
અર્ધ-નિશ્ચિત મેટ્રિક્સ,semi - definite matrix
અર્ધ-નિશ્ચિત ચતુર્ભુજ સ્વરૂપ,semi - definite quadratic form
અર્ધજૂથ,semigroup
અર્ધ અંતરાલ,semi - interval
અર્ધ મુખ્ય ધરી,semi major axis
અર્ધ ગૌણ ધરી,semi minor axis
વિભાજિત બહુપદી,separable polynomial
ચલોનું વિભાજન,separation of variables
ક્રમ,sequence
સિક્વન્સિંગ થિયરી,sequencing theory
ક્રમિક વિશ્લેષણ,sequential analysis
ક્રમિક નમૂના,sequential sampling
સીરીયલ સહસંબંધ,serial correlation
શ્રેણી,series
સેટ,set
સેક્સટન્ટ,sextant
શેવહાર્ટ નિયંત્રણ ચાર્ટ,Shewhart control charts
હસ્તાક્ષર,sign
મેટ્રિક્સની સહી,signature of a matrix
ચતુર્ભુજ સ્વરૂપની સહી,signature of quadratic form
સહી કરેલ નંબર,signed number
મહત્વ સ્તર,significance level
મહત્વ પરીક્ષણ,significance test
નોંધપાત્ર અંક,significant digit
સાઇન ટેસ્ટ,sign test
સાઇનમ કાર્ય,signum function
સમાન લંબગોળ,similar ellipses
સમાન આંકડા,similar figures
સમાનતા,similarity
સમાન મેટ્રિસિસ,similar matrices
સરળ બંધ વળાંક,simple closed curve
સરળ સહસંબંધ,simple correlation
સરળ હાર્મોનિક ગતિ,simple harmonic motion
સરળ રેન્ડમ નમૂના,simple random sampling
સિમ્પ્લેક્સ,simplex
સિમ્પ્લેક્સ અલ્ગોરિધમ,simplex algorithm
સિમ્પ્લેક્સ ટેબ્લો,simplex tableau
સિમ્પસનનો એક - ત્રીજો નિયમ,Simpson's one - third rule
સિમ્યુલેશન તકનીક,simulation technique
એક સાથે વિભેદક સમીકરણો,simultaneous differential equations
એક સાથે સમીકરણો,simultaneous equations
સાઈન,sine
સાઈન વળાંક,sine curve
સિંગલટન,singleton
એક મૂલ્યવાન કાર્ય,single valued function
એકવચન અભિન્ન,singular integral
એકલતા,singularity
એકવચન મેટ્રિક્સ,singular matrix
એકવચન ઉકેલ,singular solution
નમૂનાનું કદ,size of sample
ત્રાંસુ વિતરણ,skewed distribution
skew-Hermitian મેટ્રિક્સ,skew-Hermitian matrix
વિકૃતિ,skewness
ત્રાંસુ સપ્રમાણ મેટ્રિક્સ,skew symmetric matrix
સ્લેક ચલ,slack variable
ઢાળ,slope
ઢાળ ઢાળ,slope gradient
નાના કૌંસ,small brackets
સરળ વળાંક,smooth curve
સરળ કાર્ય,smooth function
સમય શ્રેણીનું સરળીકરણ,smoothing of time series
સૂર્ય સિસ્ટમ,solar system
સોલેનોઇડલ વેક્ટર,solenoidal vector
નક્કર,solid
નક્કર ભૂમિતિ,solid geometry
ઉકેલ,solution
શ્રેણીમાં ઉકેલ,solution in series
સોલ્યુશન મેટ્રિક્સ,solution matrix
ત્રિકોણનો ઉકેલ,solution of a triangle
ઉકેલ જગ્યા,solution space
સોનીન બહુપદી,Sonine polynomial
જગ્યા,space
જગ્યા વળાંક,space curve
ફેલાયેલ સમૂહ,spanning set
અવકાશી કોરિલોગ્રામ,spatial correlogram
ખાસ રેખીય જૂથ,special linear group
ખાસ ઓર્થોગોનલ જૂથ,special orthogonal group
ચોક્કસ ગુરુત્વાકર્ષણ,specific gravity
સ્પેક્ટ્રલ મેપિંગ પ્રમેય,spectral mapping theorem
કાર્યનું સ્પેક્ટ્રમ,spectrum of a function
ગોળા,sphere
ગોળાકાર સંકલન સિસ્ટમ,spherical coordinate system
ગોળાકાર ધ્રુવીય સંકલન,spherical polar coordinate
ગોળાકાર ત્રિકોણ,spherical triangle
ગોળાકાર ત્રિકોણમિતિ,spherical trigonometry
સર્પાકાર,spiral
ચોરસ,square
ચોરસ કૌંસ,square brackets
ચોરસ એકીકૃત,square integrable
ચોરસ મેટ્રિક્સ,square matrix
વર્ગમૂળ,square root
નમૂના લેવાનો તબક્કો,stage of sampling
દાદર કાર્ય,staircase function
પ્રમાણભૂત વિચલન,standard deviation
પ્રમાણભૂત આંતરિક ઉત્પાદન,standard inner product
સંતુલનની સ્થિતિ,state of equilibrium
સ્થિર વળાંક,stationary curve
સ્થિર બિંદુ,stationary point
સ્થિર મૂલ્ય,stationary value
આંકડા,statistic
આંકડાકીય,statistical
આંકડાકીય માહિતી,statistical data
આંકડાકીય વિતરણ,statistical distribution
આંકડાકીય પૂર્વધારણા,statistical hypothesis
આંકડાકીય અનુમાન,statistical inference
આંકડાકીય મોડેલ,statistical model
આંકડાકીય વસ્તી,statistical population
આંકડાકીય ગુણવત્તા નિયંત્રણ,statistical quality control
આંકડા,statistics
સ્થિર,steady
સ્થિર રાજ્ય ઉકેલ,steady state solution
બેહદ ચઢાણ (વળાંકની),steep ascent (of a curve)
સૌથી ઊંચી ચડતી ડિઝાઇન,steepest ascent design
સૌથી ઊભો વંશ,steepest descent
પગલું કાર્ય,step function
સ્ટર્લિંગ શ્રેણી,Stirling series
સ્ટોકેસ્ટિક,stochastic
સ્ટોકેસ્ટિક મેટ્રિક્સ,stochastic matrix
સ્ટોકેસ્ટિક મોડલ,stochastic model
સ્ટોકેસ્ટિક પ્રોગ્રામિંગ,stochastic programming
સ્ટોકેસ્ટિક ચલ,stochastic variable
સ્ટોક્સનું પ્રમેય,Stokes’ theorem
સીધી લીટી,straight line
સ્તર ચાર્ટ,strata chart
સ્તરીકરણ,stratification
સ્તરીકૃત નમૂના,stratified sampling
સ્ટ્રીમ-લાઇન,stream-line
તણાવ,stress
સખત રીતે બહિર્મુખ કાર્ય,strictly convex function
સખત રીતે ઘટી રહ્યું છે,strictly decreasing
સખત રીતે વધી રહ્યું છે,strictly increasing
સખત એકવિધ કાર્ય,strictly monotonic function
વિદ્યાર્થીની કસોટી (વિદ્યાર્થીની &quot;ટી&quot; કસોટી),"Student's test (Student's ""t"" test)"
પેટા-સંગ્રહ,sub-collection
પેટા નિર્ણાયક,sub determinant
સબફિલ્ડ,subfield
પેટાજૂથ,subgroup
પેટા અંતરાલ,sub-interval
સબમેટ્રિક્સ,submatrix
સબસ્ક્રિપ્ટ,subscript
અનુગામી,subsequence
સબસેટ,subset
સબસ્પેસ,subspace
અવેજી,substitution
સબટેન્જન્ટ,subtangent
સબટેન્ડ,subtend
બાદબાકી,subtract
બાદબાકી,subtraction
ક્રમિક,successive
ક્રમિક તફાવત,successive differentiation
ક્રમિક એકીકરણ,successive integration
અનુગામી,successor
પ્રત્યય,suffix
સરવાળો,sum
સરવાળો કાર્ય,sum function
સુમેળ કરી શકાય તેવું,summable
સમન્ડ,summand
સમીકરણ,summation
સમીકરણ સંમેલન,summation convention
સમીકરણ સૂત્ર,summation formula
શ્રેણીનો સરવાળો,summation of series
સમીકરણ ચિહ્ન,summation sign
અનંતનો સરવાળો,sum to infinity
સુપરસ્ક્રિપ્ટ,superscript
સુપરસેટ,superset
સુપરસોનિક પ્રવાહ,supersonic flow
પૂરક કોણ,supplementary angle
સહાયક હાયપરપ્લેન,supporting hyperplane
કાર્યનો આધાર,support of function
ધારો કે,suppose
સર્વોચ્ચ,supremum
સૂર,surd
સપાટી,surface
સપાટી વિસ્તાર,surface area
સપાટી અભિન્ન,surface integral
સર્જેક્શન,surjection
અનુમાનિત,surjective
અનુમાનિત નકશો,surjective map
પ્રતીક,symbol
પ્રતીકાત્મક તર્ક,symbolic logic
પ્રતીકાત્મક મોડેલ,symbolic model
સપ્રમાણ,symmetric
સપ્રમાણ,symmetrical
સપ્રમાણ નિર્ણાયક,symmetric determinant
સપ્રમાણ તફાવત,symmetric difference
સપ્રમાણ મેટ્રિક્સ,symmetric matrix
સિસ્ટમ વિશ્લેષણ,system analysis
વ્યવસ્થિત નમૂના,systematic sampling
ટેબલ,table
ઝાંખી,tableau
અવિભાજ્યનું કોષ્ટક,table of integrals
ટેબ્યુલર,tabular
ટેબ્યુલર સ્વરૂપ,tabular form
કોષ્ટક લઘુગણક,tabular logarithm
ટેબ્યુલેટ,tabulate
ટેબ્યુલેટેડ મૂલ્ય,tabulated value
ટેબ્યુલેશન,tabulation
ટેબ્યુલેટર,tabulator
પૂંછડી,tail
પૂંછડીનો વિસ્તાર (વિતરણનો),tail area (of distribution)
સ્પર્શેન્દ્રિય,tangency
સ્પર્શક,tangent
સ્પર્શક હાયપરપ્લેન,tangent hyperplane
સ્પર્શક,tangential
સ્પર્શક ઘટક,tangential component
સ્પર્શક વિભાગ,tangential section
સ્પર્શરેખા,tangent line
સ્પર્શક વિમાન,tangent plane
સ્પર્શક જગ્યા,tangent space
ટેપ પંચ,tape punch
ટેપ રીડર,tape reader
ટૌબેરિયન પ્રમેય,Tauberian theorem
ટેલરનું પ્રમેય,Taylor's theorem
Tchebychev મેટ્રિક,Tchebychev metric
ટી-વિતરણ,t-distribution
ટેલિસ્કોપિક શ્રેણી,telescopic series
ટેમ્પોરલ કોઓર્ડિનેટ્સ,temporal coordinates
ટેમ્પોરલ સંબંધ,temporal relationship
ટેમ્પોરલ ચલ,temporal variable
તણાવ શક્તિ,tensile strength
ટેન્સર,tensor
ટેન્સર વિશ્લેષણ,tensor analysis
ટેન્સર ઉત્પાદન,tensor product
કામચલાઉ રચના,tentative formulation
મુદત,term
ટર્મિનલ સ્થિતિ,terminal condition
ટર્મિનલ વેગ ડાઈવ,terminal velocity dive
સમાપ્તિ દશાંશ,terminating decimal
શબ્દ મૂલ્યો,term values
ટર્મવાઈઝ ભિન્નતા,termwise differentiation
ટર્મવાઈઝ એકીકરણ,termwise integration
ટર્નરી,ternary
પરીક્ષણ,test
ભિન્નતાની એકરૂપતા માટે પરીક્ષણ,test for homogeneity of variances
પરીક્ષણ કાર્ય,test function
પૂર્વધારણાની કસોટી,test of hypothesis
મહત્વની કસોટી,test of significance
પરીક્ષણ આંકડા,test statistics
ટેટ્રાહેડ્રલ,tetrahedral
ટેટ્રાહેડ્રલ કોણ,tetrahedral angle
ટેટ્રાહેડ્રોન,tetrahedron
પ્રમેય,theorem
અવશેષોનું પ્રમેય,theorem of residues
સૈદ્ધાંતિક માંગ કાર્ય,theoretical demand function
સૈદ્ધાંતિક સ્વતંત્ર વિતરણ,theoretical discrete distribution
સૈદ્ધાંતિક ભૂલ,theoretical error
સૈદ્ધાંતિક ફિટ,theoretical fit
સૈદ્ધાંતિક રચના,theoretical formulation
સૈદ્ધાંતિક આવર્તન,theoretical frequency
સૈદ્ધાંતિક રીતે,theoretically
સૈદ્ધાંતિક મોડેલ,theoretical model
સૈદ્ધાંતિક સારવાર,theoretical treatment
સમીકરણોનો સિદ્ધાંત,theory of equations
ભૂલોનો સિદ્ધાંત,theory of errors
અંદાજનો સિદ્ધાંત,theory of estimation
કાર્યોનો સિદ્ધાંત,theory of functions
રમતોનો સિદ્ધાંત,theory of games
ગુરુત્વાકર્ષણનો સિદ્ધાંત,theory of gravitation
માહિતીનો સિદ્ધાંત,theory of information
રિપ્લેસમેન્ટનો સિદ્ધાંત (= નિષ્ફળતાનો સિદ્ધાંત),theory of replacement (= theory of failure)
સેટનો સિદ્ધાંત,theory of sets
પ્રતીક્ષા રેખાઓનો સિદ્ધાંત (= કતારનો સિદ્ધાંત),theory of waiting lines(= queuing theory)
તરંગોનો સિદ્ધાંત,theory of waves
થર્મોડાયનેમિક,Thermodynamic
સ્ક્રુનો દોરો,thread of a screw
ત્રિ-પરિમાણીય,three dimensional
ત્રિ-પરિમાણીય વેક્ટર વિશ્લેષણ,three dimensional vector analysis
ત્રિ-માર્ગી વર્ગીકરણ,three-way classification
ફેંકવું,throw
જોર,thrust
સમય,time
સમય અક્ષ,time axis
સમય અવલંબન,time dependence
સમય આધારિત બંધારણીય સમીકરણ,time-dependent constitutive equation
સમય આધારિત પ્રક્રિયા,time-dependent process
સમય-સ્વતંત્ર શબ્દ,time-independent term
સમય અંતરાલ,time interval
સમય શ્રેણી,time series
સમય શ્રેણી વિશ્લેષણ,time series analysis
સમય શ્રેણી ડેટા,time series data
સમય વહેંચણી સિસ્ટમ,time sharing system
સહનશીલતા,tolerance
સહનશીલતા અંતરાલ,tolerance interval
સહનશીલતા સ્તર,tolerance level
સહનશીલતા મર્યાદા,tolerance limit
ટોપોલોજીકલ,topological
ટોપોલોજીકલ ડ્યુઅલ,topological dual
ટોપોલોજીકલ જૂથ,topological group
ટોપોલોજીકલ આઇસોમોર્ફિઝમ,topological isomorphism
ટોપોલોજીકલ રેખીય જગ્યા,topological linear space
ટોપોલોજીકલ રીતે,topologically
ટોપોલોજીકલ મેપિંગ,topological mapping
ટોપોલોજીકલ મિલકત,topological property
ટોપોલોજીકલ જગ્યા,topological space
ટોપોલોજીકલ વેક્ટર જગ્યા,topological vector space
ટોપોલોજી,topology
ટોર્સિયન,torsion
ટોરસ,torus
કુલ,total
કુલ વ્યુત્પન્ન,total derivative
કુલ વિભેદક,total differential
કુલ વિભેદક સમીકરણ,total differential equation
કુલ નિરીક્ષણ,total inspection
સંપૂર્ણપણે બંધાયેલ,totally bounded
સંપૂર્ણ ઓર્ડર કરેલ સેટ,totally ordered set
કુલ ઓર્ડરિંગ,total ordering
ટ્રેસ,trace
મેટ્રિક્સનો ટ્રેસ,trace of matrix
ટ્રેસીંગ,tracing
વેપાર બંધ કાર્ય,trade off function
માર્ગ,trajectory
ગુણાતીત,transcendental
ગુણાતીત સમીકરણ,transcendental equation
અતીન્દ્રિય કાર્ય,transcendental function
ગુણાતીત સંખ્યા,transcendental number
ટ્રાન્સફર,transfer
ટ્રાન્સફર કાર્ય,transfer function
ટ્રાન્સફિનિટ ઇન્ડક્શન,transfinite induction
પારદર્શક સંખ્યા,transfinite number
પરિવર્તન,transform
પરિવર્તન સૂત્ર,transformation formula
ટ્રાન્સફોર્મેશન મેટ્રિક્સ,transformation matrix
કોઓર્ડિનેટ્સનું પરિવર્તન,transformation of coordinates
પરિવર્તિત કાર્ય,transformed function
પરિવર્તિત મેટ્રિક્સ,transformed matrix
ટ્રાન્સશિપમેન્ટ સમસ્યા,transshipment problem
ક્ષણિક વર્તન,transient behaviour
ક્ષણિક ઉકેલ,transient solution
સંક્રમણ,transition
સંક્રમણ મેટ્રિક્સ,transition matrix
સંક્રમિત,transitive
સંક્રમણકારી કાયદો,transitive law
સંક્રમિત સંબંધ,transitive relation
સંક્રમણ,transitivity
સંક્રમણ સમૂહ,transitivity set
અનુવાદ,translation
પરિવહન ખર્ચ,transportation cost
પરિવહન સમસ્યા,transportation problem
પરિવહન સમય,transportation time
પરિવહન સમીકરણ,transport equation
ટ્રાન્સપોઝ કરેલ મેટ્રિક્સ,transposed matrix
મેટ્રિક્સનું સ્થાનાંતરણ,transpose of a matrix
સ્થાનાંતરણ,transposition
ટ્રાન્સવર્સાલિટી,transversality
ટ્રાન્સવર્સાલિટી સ્થિતિ,transversality condition
ટ્રાન્સવર્સ,transverse
ત્રાંસી ગતિ,transverse motion
ટ્રેપેઝિયમ,trapezium
ટ્રેપેઝોઇડ,trapezoid
ટ્રેપેઝોઇડલ પ્રિઝમ,trapezoidal prism
સારવાર,treatment
વૃક્ષ રેખાકૃતિ,tree diagram
વલણ,trend
વલણ રેખા,trend line
વલણ મૂલ્ય,trend value
ત્રિવિધ,triadic
અજમાયશ,trial
અજમાયશ કાર્ય,trial function
ત્રિકોણ,triangle
ત્રિકોણ અસમાનતા,triangle inequality
વેગનો ત્રિકોણ,triangle of velocity
ત્રિકોણ પ્રતીક,triangle symbol
ત્રિકોણ સિસ્ટમ,triangle system
ત્રિકોણીયતા,triangulability
ત્રિકોણાકાર,triangular
ત્રિકોણાકાર મેટ્રિક્સ,triangular matrix
ત્રિકોણ,triangulation
ટ્રાઇકોટોમી,trichotomy
ત્રિકર્ણ,tridiagonal
ત્રિકોણમિતિ,trigonometric
ત્રિકોણમિતિ વળાંક,trigonometric curve
ત્રિકોણમિતિ સમીકરણ,trigonometric equation
ત્રિકોણમિતિ કાર્ય,trigonometric function
ત્રિકોણમિતિ ઓળખ,trigonometric identity
ત્રિકોણમિતિ શ્રેણી,trigonometric series
ત્રિકોણમિતિ ઉકેલ,trigonometric solution
ત્રિકોણમિતિ પરિવર્તન,trigonometric transformation
ત્રિકોણમિતિ,trigonometry
ટ્રિપલ,triple
ટ્રિપલ એકીકરણ,triple integration
ત્રિપુટી,triplet
ત્રણ ભાગ,trisect
ત્રિવિભાજન,trisection
ખૂણાનું ત્રિવિભાજન,trisection of an angle
તુચ્છ સ્વરૂપ,trivial form
તુચ્છ ટોપોલોજી,trivial topology
કેન્સરનું ઉષ્ણકટિબંધ,tropic of Cancer
મકર રાશિનું ઉષ્ણકટિબંધ,tropic of Capricorn
ટ્રોપોસ્ફિયર,troposphere
સાચો અર્થ,true mean
સાચું મોડ,true mode
કાપેલું,truncated
કાપવામાં આવેલ શંકુ,truncated cone
કાપેલું વિતરણ,truncated distribution
કાપેલી આવર્તન વિતરણ,truncated frequency distribution
કાપવું,truncation
કાપવાની ભૂલ,truncation error
સત્ય,truth
સત્ય કાર્ય,truth function
સત્ય ટેબલ,truth table
સત્ય મૂલ્ય,truth value
t-આંકડા,t-statistic
ટી-ટેસ્ટ,t-test
અશાંતિ સિદ્ધાંત,turbulence theory
વળાંક,turning point
ટ્વિસ્ટ,twist
ટ્વિસ્ટેડ વળાંક,twisted curve
બે પરિમાણીય,two dimensional
બે પરિમાણીય સતત વિતરણ,two dimensional continuous distribution
બે પરિમાણીય વેક્ટર,two dimensional vector
બે ગણો વર્ગીકરણ,two fold classification
બે પરિમાણ કુટુંબ,two parameter family
બે વ્યક્તિની રમત,two person game
બે તબક્કાની પદ્ધતિ,two phase method
બે તબક્કાના નમૂના,two phase sampling
બે બિંદુ સીમા સ્થિતિ,two point boundary condition
બે બાજુની એફ-ટેસ્ટ,two sided F-test
બે બાજુની સામાન્ય કસોટી,two sided normal test
બે બાજુની એક્સ-ટેસ્ટ,two sided X-test
અંતિમ મૂલ્ય,ultimate value
નિષ્પક્ષ અંદાજ,unbiased estimate
વસ્તી તફાવતનો નિષ્પક્ષ અંદાજ,unbiased estimate of population variance
નિષ્પક્ષ રેખીય અંદાજ,unbiased linear estimate
નિષ્પક્ષ બિંદુ અંદાજ,unbiased point estimate
નિષ્પક્ષ પરીક્ષણ,unbiased test
અમર્યાદિત પ્રદેશ,unbounded region
અમર્યાદિત સમૂહ,unbounded set
અમર્યાદિત ઉકેલ,unbounded solution
અનિશ્ચિતતા સિદ્ધાંત,uncertainity principle
બિનશરતી સંભાવના,unconditional probability
અનિયંત્રિત સંબંધિત મહત્તમ,unconstrained relative maximum
અગણિત,uncountable
અગણિત સબસેટ,uncountable subset
અનિશ્ચિત,undetermined
અનિર્ધારિત ગુણાંક,undetermined coefficient
અસમાન,unequal
જૂથ વિનાનું,ungrouped
જૂથ વિનાનો ડેટા,ungrouped data
યુનિફોર્મ,uniform
સમાન પ્રવેગક,uniform acceleration
સમાન સીમા,uniform boundedness
સમાન સંકલન,uniform convergence
સમાન બહિર્મુખતા,uniform convexity
સમાન ઘનતા,uniform density
સમાન વિતરણ,uniform distribution
સમાન ગુરુત્વાકર્ષણ ક્ષેત્ર,uniform gravitational field
એકરૂપતા,uniformity
સમાનરૂપે શ્રેષ્ઠ,uniformly best
સમાનરૂપે સતત વિસ્તરણ,uniformly continuous extension
એકસરખી રીતે કન્વર્જન્ટ,uniformly convergent
સમાનરૂપે સૌથી શક્તિશાળી પરીક્ષણ,uniformly most powerful test
સમાન ગતિ,uniform motion
સમાન સંભાવના વિતરણ,uniform probability distribution
સમાન ગતિ,uniform speed
સમાન ટોપોલોજી,uniform topology
યુનિમોડલ,unimodal
યુનિમોડ્યુલર,unimodular
યુનિમોડ્યુલર મેટ્રિક્સ,unimodular matrix
