Punjabi,English
ਸੁਧਾਈ,Refinement
ਪ੍ਰਤੀਬਿੰਬਿਤ,Reflected
ਰਿਫਲਿਕਸ਼ਨ,Reflection
ਰਿਫਲੈਕਸ ਐਕਸ਼ਨ,Reflex action
ਰਿਫਲੈਕਸ ਆਰਕ,Reflex arc
ਪ੍ਰਫੁੱਲਤ,Refractive
ਸੁਧਾਰਕ ਸੂਚਕਾਂਕ,Refractive index
ਫਰਿੱਜ,Refrigerate
ਪੁਨਰਜਨਮ,Regeneration
ਪੁਨਰਜਨਮ,Regeneration
ਪੁਨਰਜਨਮ,Regeneration
ਪੁਨਰ ਜਨਮ ਇਕਾਈ,Regeneration unit
ਪੁਨਰ ਜਨਮ ਦਾ ਧਮਾਕਾ,Regeneration blastema
ਬਡ ਦਾ ਪੁਨਰ ਜਨਮ,Regeneration of bud
ਪਲਾਜ਼ ਦਾ ਪੁਨਰਗਠਨ,Regeneration of plantlet
ਖੇਤਰ,Region
ਲੰਬੀ ਖੇਤਰ,Region of elongation
ਪਰਿਪੱਕਤਾ ਦਾ ਖੇਤਰ,Region of maturation
ਰੈਗ੍ਰੇਸ਼ਨ ਕਾਫੀ,Regression coefficient
ਨਿਯਮ,Regulation
ਮੁੜ ਝਿੱਲੀ ਦਾ ਝਿੱਲੀ,Reissner's membrane
ਰਿਸ਼ਤੇਦਾਰ ਬਹੁਤਾਤ,Relative abundance
ਮਨੋਰੰਜਨ,Relaxation
ਮਨੋਰੰਜਨ,Relaxation
Rex ਿੱਲ,Relaxin
ਰੀਲੀਜ਼ ਫੈਕਟਰ (ਆਰਐਫ),Release factor (rf)
ਰਿਮਮੋਰਾ,Remora
ਪੇਸ਼ਾਬ ਗਣਤੰਤਰ,Renal calculi
ਪੇਸ਼ਾਬ ਕਰੇਟੈਕਸ,Renal cortex
ਪੇਸ਼ਾਬ ਮਧਾਂ,Renal medulla
ਪੇਸ਼ਾਬ ਪੋਰਟਲ ਸਿਸਟਮ,Renal portal system
ਪੇਸ਼ਾਬ ਪਿਰਾਮਿਡ,Renal pyramid
ਪੇਸ਼ਾਬ ਛੁਰਾ,Renal secretion
Renetnet Tablet,Rennet tablet
ਰੇਨਿਨ,Rennin
ਰਿਪਿਕਰੀ ਪੁਨਰਜਨਮ,Repairative regeneration
ਦੁਹਰਾਓ ਡੀ ਐਨ ਏ,Repetitive DNA
ਤਬਦੀਲੀ ਦਾ ਪੱਧਰ,Replacement level
ਤਬਦੀਲੀ ਦੀ ਸਰਜਰੀ,Replacement surgery
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਪਲੇਟਿੰਗ,Replica plating
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,Replication
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,Replication
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਫੋਰਕ,Replication fork
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,Replicator
ਮੋਹਰ,Repolarisation wave
ਜਲਦਬਾਜ਼ੀਯੋਗ,Repressible
ਪ੍ਰਤਿਕ੍ਰਿਆ ਦੇ ਅਣੂ,Repressor molecule
ਪ੍ਰਜਨਨ,Reproduction
ਜਣਨ ਅਤੇ ਬਾਲ ਸਿਹਤ ਦੇਖਭਾਲ,Reproductive and child health care
ਪ੍ਰਜਨਨ ਸਿਹਤ ਪ੍ਰੋਗਰਾਮ,Reproductive health programme
ਪ੍ਰਜਨਨ ਇਕੱਲਤਾ,Reproductive isolation
ਪ੍ਰਜਨਨ ਟ੍ਰੈਕਟ,Reproductive tract
ਪ੍ਰਜਨਨ,Reproductivity
ਹੋਂਦ,Reptile
ਰੀਪਟਿਲੀਆ,Reptilia
ਰੀਪਟਿਲੀਅਨ ਜੌਰਾ ਉਪਕਰਣ,Reptilian jaw apparatus
ਰਿਜ਼ਰਪਾਈਨ,Reserpine
ਰਿਜ਼ਰਵ ਸੈੱਲ,Reserve cell
ਬਚੇ ਹੋਏ ਸਰੀਰ,Residual body
ਬਚੀ energy ਰਜਾ,Residual energy
ਬਚੇ ਵਾਲੀਅਮ,Residual volume
ਰਾਲ,Resin
ਰੈਜ਼ੋਲੂਸ਼ਨ,Resolution
ਸ਼ਕਤੀ ਦਾ ਹੱਲ,Resolving power
ਗੂੰਜ,Resonance
ਸਾਹ,Respiration
ਸਾਹ,Respiratory
ਸਾਹ ਦਾ ਕੇਂਦਰ,Respiratory centre
ਸਾਹ ਦੀ ਝਿੱਲੀ,Respiratory membrane
ਸਾਹ ਦਾ ਅੰਗ,Respiratory organ
ਸਾਹ ਦਾ ਰੰਗ,Respiratory pigment
ਸਾਹ ਘਟਾਓਣਾ,Respiratory substrate
ਜਵਾਬ ਦੇਣਾ,Responding
ਆਰਾਮ ਦੀ ਮਿਆਦ,Resting period
ਮਿੱਟੀ ਦੀ ਉਪਜਾ. ਸ਼ਕਤੀ ਨੂੰ ਬਹਾਲ ਕਰਨਾ,Restoring the soil fertility
ਪਾਬੰਦੀ ਦਾ ਅੰਤ,Restriction endonuclease
ਪਾਬੰਦੀ ਪਾਚਕ,Restriction enzyme
ਪਾਬੰਦੀ ਦੇ ਖੰਡ ਲੰਬਾਈ ਵਿਸ਼ਲੇਸ਼ਣ,Restriction fragment length analysis
ਪਾਬੰਦੀ ਸਾਈਟ,Restriction site
ਮਾਲਪਿੱਜੀ ਨੂੰ ਮੁੜ ਕਰੋ,Rete malpighi
ਪੁਨਰ ਸਥਾਪਤੀ,Rete testis
ਧਾਰਨ,Retention
ਮੁੜ ਪ੍ਰਾਪਤ ਕਰੋ,Reticulate
ਜ਼ਹਿਰੀਲੇ ਪੁਨਰਗਠਨ,Reticulate venation
Reticult vin,Reticulated vein
ਰੈਟਿਨਾ,Retina
ਰੈਟਿਨਲ,Retinal
ਰੇਟਿਨਲ ਚਿੱਤਰ,Retinal image
ਭਰੋਸੇਮੰਦ ਰੁਝਾਨ,Retrogressive trend
ਰੀਟਰੋ ਵਾਇਰਸ,Retrovirus
ਉਲਟਾ ਵਿਕਾਸਵਾਦ,Reverse evolution
ਉਲਟਾ ਓਸਮੋਸਿਸ,Reverse osmosis
ਉਲਟਾ ਚਲਾਉਣਾ,Reverse transcribe
ਉਲਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਟ,Reverse transcriptase
ਉਲਟਾ ਵਿਵਾਦਪੂਰਨ,Reverse transcription
ਆਰਐਚ (ਰੀਸਸ) ਬਲੱਡ ਗਰੁੱਪ,Rh (Rhesus) blood group
ਰਬਦਾਟਿਕਸ,Rhabditis
Rhabdome,Rhabdome
ਰਾਕੋਫੋਰਸ,Rhacophorus
ਗਠੀਏ ਦਾ ਬੁਖਾਰ,Rheumatic fever
ਹਾਰਟ ਰੋਗ,Rheumatic heart disease
ਗਠੀਏ,Rheumatism
ਗਠੀਏ,Rheumatoid arthritis
ਰਾਈਨੋ ਵਾਇਰਸ,Rhino virus
ਰਾਇਜੋਬੀਅਮ ਮੇਲਿਲੋਟੀ,Rhizobium meliloti
Rhizoid,Rhizoid
Rhizome,Rhizome
ਰ੍ਹਿਜ਼ਾੋਫੋਰਾ,Rhizophora
ਰ੍ਹੀਜ਼ੋਪਸ,Rhizopus
ਰੋਹੜਾ ਫੈਕਟਰ,Rho factor
Rhodofyceae,Rhodophyceae
ਰੋਡਾਪਸਿਨ,Rhodopsin
Rhombewensplonsplon,Rhombencephalon
ਕਾਲੀਨੀਆ,Rhynia
ਤਾਲ,Rhythmic contraction
ਰਿਬ,Rib
ਰਿਬੋਫਲੇਵਿਨ,Riboflavin
ਰਿਬੋਨੁਕਲ,Ribonuclease
ਰਿਬੋਜ,Ribose
ਰਿਬੋਸੋਮਲ ਆਰ ਐਨ ਏ,Ribosomal RNA
ਰਿਬੋਸੋਮ,Ribosome
ਰਿਬੂਲੋਸ ਬੀਆਈ-ਫਾਸਫੇਟ,Ribulose bi-phosphate
ਰਿਕੇਟਸ,Rickets
ਰਿਕੇਟਸੀਆ,Rickettsia
ਰਿਜ,Ridge
ਸੱਜਾ ਐਟ੍ਰੀਅਮ,Right atrium
ਸਹੀ ਖਿਰਦੇ ਦੀ ਆਰਟਰੀ,Right cardiac artery
Rinthost,Rinderpest
ਰਿੰਗ,Ring
ਰਿੰਗ ਕੀੜਾ,Ringworm
ਰਿਵਰਾਈਨ,Riverine
ਕਠੋਰ ਪੋਪਰ ਸੰਪੂਰਣਤਾ,Rivet popper hypothesis
ਆਰ ਐਨ ਏ ਦਖਲਅੰਦਾਜ਼ੀ,RNA interference
ਆਰ ਐਨ ਏ ਇੰਟਰਮੀਡੀਏਟ,RNA intermediate
ਆਰ ਐਨ ਏ ਪ੍ਰਾਈਮਰ ਪੂਰਕ,RNA primer complementary
Rna splusing,RNA splicing
ਆਰ ਐਨ ਏ ਵਰਲਡ,RNA world
Rna ase,RNA ase
Rna i,RNA i
ਰਾਡ ਦੇ ਆਕਾਰ ਦੇ ਬੈਕਟਰੀਆ,Rod shaped bacteria
ਡੰਡੇ,Rod
ਰਾਖੂ,Rohu
ਰੂਟ ਕੈਪ,Root cap
ਰੂਟ ਡੀਟਰਿਟਸ,Root detritus
ਰੂਟ ਗਾਲ,Root gall
ਰੂਟ ਵਾਲ,Root hair
ਰੂਟ ਸੋਧ,Root modification
ਰੂਟ ਜੇਬ,Root pocket
ਰੂਟ ਸਿਸਟਮ,Root system
ਰੋਸ ਪਨੀਰ,Roquefort cheese
ਰੋਸਾਸੇਸ,Rosaceous
ਰੋਸਾਸੇਸ,Rosaceous
ਰੋਸੇਲ,Rosales
ਰੋਟਿਫਰ,Rotifer
ਰੋਟਰ,Rotor
ਮੋਟਾ ਐਂਪਲਾਸਮਿਕ reticulum,Rough endoplasmic reticulum
ਗੋਲ ਵਿੰਡੋ,Round window
ਗੋਲ ਲਬ੍ਰਿਡ,Rounded labyrinth
ਗੋਲ,Rounded protuberance
ਰੂਬੀਲਜ਼,Rubiales
ਰੁਬੀਸਕੋ,RUBISCO
ਰੁਕਾਵਟ,Rudiment
ਰੁਕਾਵਟ,Rudiment
Rudmentary ਤੰਬੂ,Rudimentary tentacle
Rudmentary,Rudimentary vestige
ਰੁਡੁਮੈਂਟਰੀ ਸਰੀਰ ਦੇ ਵਾਲ,Rudumentary body hair
ਰੁਮੇਨ,Rumen
ਦੌੜਾਕ,Runner
ਰੁਸਕ,Ruscus
ਜੰਗਾਲ,Rust
ਜੰਗਾਲ,Rust
S-ਬੈਕਟੀਰੀਆ,S-bacteria
ਸੈਕਰੋਮੋਮਾਈਸ ਸੀਰੀਵਸੀਏ,Saccharomyces cerevisiae
ਸੈਕਰ,Saccharum
ਸੈਕਚਰਮ ਬਰਬਰਿਸ,Saccharum berberis
ਸੈਕਚਰਮ ਓਪਟੀਅਰਮ,Saccharum officinarum
ਸਬਕੋਗਲੋਸਸ,Saccoglossus
ਸੋਜ ਲੜਾ,Saccule
ਸੈਕ-ਵਰਗਾ ਕ੍ਰੈਸਟਰ,Sac-like cisternae
ਸੈਕਰਲ ਹੱਡੀ,Sacral bone
ਪਵਿੱਤਰ ਜੰਗਲ,Sacred forest
ਸੈਕਰੇਡ ਰਵੇਵ,Sacred grove
ਪਵਿੱਤਰ ਝੀਲ,Sacred lake
ਸਰਕੋਪਲਾਜ਼ਮ,Sarcoplasm
ਸੱਕਦ,Sacrum
ਸੁਰੱਖਿਅਤ ਨਿਪਟਾਰਾ,Safe disposal
ਕੇਸਰ,Saffron
SAGITATTATRIA,Sagittaria
ਸਾਲ,Sal
ਸਲਮਾਂਰਾ,Salamandra
ਸਾਲਿਸੀਆ,Salicaceae
ਖਾਰਾ ਮਿੱਟੀ,Saline soil
ਲੂਣ,Salinity
ਲਾਰ,Saliva
ਸਾਲਮੋਨੇਲਾ ਟਾਈਫੀ,Salmonella typhi
ਸਾਲਮੋਨੇਲਾ ਟਾਈਫੀਮਿ ii ਟਿਅਮ,Salmonella typhimurium
ਸਾਲਪਾ,Salpa
ਲੂਣ,Saltation
ਅਚਰੜ ਚਾਲ,Saltatory conduction
ਸਾਲਵੀਆ,Salvia
ਸਾਲਵਿਨਿਆ,Salvinia
ਸਮਰਾ,Samara
ਨਮੂਨਾ,Sample
ਨਮੂਨਾ ਵਾਲੀ ਇਕਾਈ,Sampling unit
ਸੰਗੂਨੀਯੁਆਰ,Sanguiniuore
ਸੈਨੇਟਰੀ ਲੈਂਡਫਿਲ,Sanitary landfill
ਸੰਸੇਵੀਰੀਆ,Sansevieria
ਸੈਂਟਲਾਸੈ,Santalaceae
ਸੈਂਟੋਨੀਨ,Santonin
ਸਾਉਟ ਵੈੱਕਲੂਓਲ,Sap vacuole
ਸਪਿੰਡੀਲੇਜ਼,Sapindales
ਸੈਪ੍ਰੋਫਾਈਟ,Saprophyte
ਸਾਪ੍ਰੋਬੋਟਿਕ ਮੋਡ,Saprobiotic mode
ਸੈਫੋਫਾਈਡਿਟਸ,Saprophytic
S ਪ੍ਰੋਤ੍ਰੋਪ,Saprotroph
ਸਕਰੂਜ਼ੋਇਕ,Saprozoic
ਸਕਰੂਜ਼ੋਇਕ,Saprozoic
ਸਬਵੁੱਡ,Sapwood
ਸਾਰਕਾ,Saraca
ਸਰਕੋਡੀਆਨਾ,Sarcodina
ਸਾਰਕਲੇਮਮਾ,Sarcolemma
ਸਾਰਕੋਮਾ,Sarcoma
ਸਾਰਸ ਨੇ,Sarcomere
ਸਰਕੋਪਲਾਜ਼ਮ,Sarcoplasm
ਸਰਕੋਪਲਾਸਮਿਕ reticulum,Sarcoplasmic reticulum
ਸਾਰਕੋਸੋਮ,Sarcosome
ਛੋਟੀ ਸਮੁੰਦਰੀ ਮੱਛੀ,Sardine
ਸਰਗੱਸ਼ਾਮ,Sargassum
ਸੈਟੇਲਾਈਟ,Satellite
ਸੈਟੇਲਾਈਟ,Satellite
ਸੈਟੇਲਾਈਟ ਕ੍ਰੋਮੋਸੋਮ,Satellite chromosome
ਸੈਟੇਲਾਈਟ ਡੀਐਨਏ,Satellite DNA
ਸੰਤ੍ਰਿਪਤ,Saturated
ਸੰਤ੍ਰਿਪਤ ਅਹਾਤੇ,Saturated compound
ਸੰਤ੍ਰਿਪਤ ਫੈਟੀ ਐਸਿਡ,Saturated fatty acid
ਸੰਤ੍ਰਿਪਤ ਹਾਈਡ੍ਰਾਈਡ,Saturated hydride
ਸੌਪਾਸਿਡ,Sauropsid
ਸਵਨਾ,Savanna
ਮੱਛੀ ਨੂੰ ਵੇਖਿਆ,Saw fish
ਖੋਪੜੀ,Scalp
ਇਲੈਕਟ੍ਰਾਨੋ ਮਾਈਕਰੋਸਕੋਪ ਸਕੈਨ,Scanning electron microscope
ਫਨਲਿੰਗ ਮਾਈਕਰੋਸਕੋਪ ਨੂੰ ਸਕੈਨ ਕਰਨਾ,Scanning funnelling microscope
ਪੜਤਾਲ ਪੜਤਾਲ ਮਾਈਕਰੋਸਕੋਪ,Scanning probe microscope
ਸਕੈਪ,Scape
ਸਕੈਫਾਈਡ,Scaphoid
ਸਕੈਪੁਲਾ,Scapula
ਸਕੈਵੇਂਜਰ,Scavenger
ਸਕੈਵਿੰਗ,Scavenging
ਸ-ਸੈੱਲ,S-cells
ਸਕਿਸਟੋਮਾ,Schistosoma
ਸਕਾਈਜੋਕਰੀ ਫਲ,Schizocarpic fruit
ਸ਼ਾਈਜ਼ੋਫਰੀਨੀਆ,Schizophrenia
ਸਕਵਨਨ ਸੈੱਲ,Schwann cell
ਜੈਨੇਟਿਕਸ ਦਾ ਵਿਗਿਆਨ,Science of genetics
ਵਿਗਿਆਨਕ ਰਵੱਈਆ,Scientific attitude
ਵਿਗਿਆਨਕ ਸ਼੍ਰੇਣੀਬੱਧਤਾ,Scientific classiffication
ਵਿਗਿਆਨਕ ਅਧਿਐਨ,Scientific study
ਸਕਿੱਲਾ,Scilla
ਸਕਿਓਨ,Scion
Sciofhyte,Sciophyte
ਸਕਲੇਰਾ,Sclera
ਸਕੇਲਰੇਡ,Sclereid
ਸਕਲਰ,Sclerite
ਸਕਲੇਰੋਟਿਕ,Sclerotic
ਸਕਲੇਰੋਟਿਕ,Sclerotic
ਝਪਕੀ ਪੱਤੇ,Scorched leaf tip
ਸਕੋਪਿਕ,Scotopic
ਸਕ੍ਰਿਪਾਈਨ,Screwpine
ਸਕ੍ਰੋਟਮ,Scrotum
ਰਗੜ ਦਾ ਪੜਾਅ,Scrub stage
ਰਗੜਨ,Scrubber
ਸਕੂਟੈਲਮ,Scutellum
ਸਕਿ .ਪੀ,Scypha
ਸਮੁੰਦਰ ਅਨੀਮੋਨ,Sea anemone
ਸਮੁੰਦਰ ਖੀਰੇ,Sea cucumber
ਸਮੁੰਦਰ ਦਾ ਘੋੜਾ,Sea horse
ਸਮੁੰਦਰ ਲਿਲੀ,Sea lily
ਸਮੁੰਦਰ ਮਾ mouse ਸ,Sea mouse
ਸਾਗਰ ਕਲਮ,Sea pen
ਸਮੁੰਦਰੀ ਸ਼ੈੱਲ,Sea shell
ਸਮੁੰਦਰ ਦੇ urchin,Sea urchin
ਸਮੁੰਦਰ ਅਖਰੋਟ,Sea walnut
ਸਮੁੰਦਰ ਬੂਟੀ,Sea weed
ਸਮੁੰਦਰ-ਪੱਖਾ,Sea-fan
ਸੇਬੇਸੀਅਸ ਗਲੈਂਡ,Sebaceous gland
ਸੇਬੂਮ,Sebum
ਸੀਕੇਲ ਸੇਰੇਆਲ,Secale cereale
ਦੂਜਾ ਐਂਟੀਨਾ,Second antenna
ਥਰਮੋਡਾਇਨਾਮਿਕਸ ਦਾ ਦੂਜਾ ਕਾਨੂੰਨ,Second law of thermodynamics
ਸੈਕੰਡਰੀ,Secondary
ਸੈਕੰਡਰੀ ਕੋਰਟੇਕਸ,Secondary cortex
ਸੈਕੰਡਰੀ ਲਾਇਸੋਸੋਮ,Secondary lysosome
ਸੈਕੰਡਰੀ ਬੇਰਹਿਮ,Secondary meristem
ਸੈਕੰਡਰੀ ਪ੍ਰਦੂਸ਼ਿਤ,Secondary pollutant
ਸੈਕੰਡਰੀ ਉਤਪਾਦਕਤਾ,Secondary productivity
Sec્ sec્રાtion,Secretion
ਗੁਪਤ,Secretory
ਸੈਡੇਟਿਵ,Sedative
ਸੇਡਜ,Sedge
ਤਿਲਕ,Sediment
ਸਟਰਮੈਂਟਰੀ,Sedimentary
ਸਵਾਗਤ ਚੱਟਾਨ,Sedimentary rock
ਗਠੀਏ,Sedimentation coefficient
ਬੀਜ ਕੋਟ,Seed coat
ਬੀਜ ਖਾਣ,Seed eating
ਬੀਜ ਫਰਨ,Seed fern
ਬੀਜ ਗੁਣਾ,Seed multiplication
ਬੀਜ,Seedling
ਅਲੱਗ ਹੋਣਾ,Segregation
ਸਹਿਮਾ,Sehema
ਸੱਤਵੇਂ,Seismonasty
ਸਪੁਰਦਗੀ,Seizuredisorder
ਸੇਲਾਗਨੀਲਾ,Selaginella
ਚੋਣਯੋਗ ਮਾਰਕਰ,Selectable marker
ਚੋਣ,Selection
ਚੋਣਵੀਂ ਪ੍ਰਜਨਨ,Selective breeding
ਚੋਣਵੇਂ ਪਾਰਬ੍ਰਿਪਤ,Selective permeability
ਚੋਣਵੇਂ ਤੌਰ ਤੇ ਪਹੁੰਚਯੋਗ,Selectively permeable
ਸੇਲੇਨੀਅਮ,Selenium
ਸਵੈ ਜੋਤਾ,Self excitation
ਸਵੈ ਗਰੱਭਧਾਰਣ,Self fertilization
ਸਵੈ-ਨਿਰਭਰਤਾ,Self incompatibility
ਸਵੈ-ਨਿਰਭਰਤਾ,Self incompatibility
ਸਵੈ ਪਰਾਗਸ਼,Self pollination
ਸਵੈ ਉਤਪਾਦਕ ਅਣੂ,Self producing molecule
ਸਵੈ ਰੈਗੂਲੇਟਿੰਗ,Self regulating
ਸਵੈ-ਸਟੀਰਤੀ,Self sterility
ਸਵੈ ਕਾਇਮ,Self sustaining
ਸਵੈ ਕਾਇਮ,Self sustaining
ਸਵੈ-ਪਰਾਗਿਤ ਫਸਲ,Self-pollinated crop
ਅਰਧ ਸੁੱਕੇ ਖੇਤਰ,Semi arid region
ਅਰਧ-ਸਵੈਚਾਲਿਤ ਵਿਸ਼ਲੇਸ਼ਕ,Semi-automated analyser
ਅਰਧ ਕੰਜ਼ਰਵੇਟਿਵ,Semi conservative
ਅਰਧ ਰੂੜ੍ਹੀਵਾਦੀ ਪ੍ਰਤੀਕ੍ਰਿਤੀ,Semi conservative replication
ਅਰਧ ਡਵਾਰਫ ਸੁਭਾਅ,Semi dwarf nature
ਅਰਧ ਡਵਰਫ ਕਿਸਮ,Semi dwarf variety
ਅਰਧ ਸਦਾਬਹਾਰ ਜੰਗਲ,Semi evergreen forest
ਅਰਧ ਕੁਦਰਤੀ ਸਥਿਤੀ,Semi natural condition
ਸੈਮੀਨਲ ਵੇਸਿਕਲ,Seminal vesicle
ਸੈਮੀਨੀਫਾਇਰਸ ਟਿ ule ਬਲੇ,Seminiferous tubule
ਅਰਧ-ਪਰਜੀਵੀ,Semi-parasite
ਅਰਧ-ਜ਼ੇਰਾ,Semi-permeable
ਸੀਨੇਸੈਂਸ,Senescence
ਸੱਚਾ,Senescent
ਸਨਸਨੀ,Sensation
ਭਾਵਨਾ ਅੰਗ,Sense organ
ਭਾਵਨਾ ਆਰ ਐਨ ਏ,Sense RNA
ਸੰਵੇਦਨਸ਼ੀਲ ਚਾਰਟ ਰਿਕਾਰਡਰ,Sensitive chart recorder
ਸੰਵੇਦਨਸ਼ੀਲ ਜੀਵ,Sensitive organism
ਸੰਵੇਦੀ ਨਿ ur ਰਂ,Sensory neuron
ਸੰਵੇਦੀ ਰਿਸੈਪਸ਼ਨ ਅਤੇ ਪ੍ਰੋਸੈਸਿੰਗ,Sensory reception and processing
ਸੰਵੇਦੀ ਤੰਬੂ,Sensory tentacle
ਸੰਵੇਦੀ ਪੈਪੀਲਾ,Sensory papilla
ਸੇਪਲ,Sepal
ਸੀਪਾਲੂਇਡ,Sepaloid
ਵੱਖ ਹੋਣਾ,Separation
ਵੱਖ ਕਰਨ ਦੀ ਕੰਧ,Separation wall
ਸੇਪੀਆ,Sepia
ਸੈਪਲ ਨਫ੍ਰਿਡਿਆ,Septal nephridia
ਸੈਪਟਲ ਨੇਫ੍ਰਿਡਿਅਮ,Septal nephridium
ਸੇਪਟਮ,Septum
ਕ੍ਰਮ ਵਿਆਖਿਆ,Sequence annotation
ਸਰਲ ਕਮਿ Community ਨਿਟੀ,Seral community
ਵਾਰਲ ਪੜਾਅ,Seral stage
Seare,Sere
ਸੀਕਲਚਰ,Sericulture
ਸੰੋਲਨੋਲੋਜੀ,Serology
ਸਰਾਪ-ਲੇਸ ਵਾਲੀ ਗਲੈਂਡ,Sero-mucous gland
ਸੇਰੋਸਸਾ,Serosa
ਸੀਰੇਟ,Serrate
ਸੇਰਤੀ ਸੈੱਲ (ਸਹਾਇਤਾ ਵਾਲਾ ਸੈੱਲ),Sertoli cell (supporting cell)
ਸੀਰਮ,Serum
ਸੇਸਾਨੀਆ,Sesbania
ਸਿਖਾਉਣਾ,Sessile
ਸੇਟਾ,Seta
ਸੇਟਾ,Seta
Seete,Setae
ਗੰਭੀਰ ਮਿਸ਼ਰਿਤ ਇਮਿ u ਨੋ ਦੀ ਘਾਟ,Severe combined immuno deficiency
ਸੀਵਰੇਜ ਦਾ ਇਲਾਜ,Sewage treatment
ਲਿੰਗ,Sex
ਜਿਨਸੀ ਵਿਵਹਾਰ,Sexual behaviour
ਸੈਕਸ ਕ੍ਰੋਮੋਸੋਮ,Sex chromosome
ਸੈਕਸ ਹਾਰਮੋਨ,Sex hormone
ਜਿਨਸੀ ਧੋਖਾ,Sexual deceit
ਜਿਨਸੀ ਵਿਕਾਸ,Sexual development
ਜਿਨਸੀ ਡਾਈਮੋਰਫਿਜ਼ਮ,Sexual dimorphism
ਜਿਨਸੀ ਪਰਿਪੱਕਤਾ,Sexual maturity
ਜਿਨਸੀ ਪ੍ਰਜਨਨ,Sexual reproduction
ਜਿਨਸੀ ਸੰਚਾਰਿਤ ਬਿਮਾਰੀ (ਐਸਟੀਡੀ),Sexually transmitted disease (STDs)
ਸ਼ਾਫਟ,Shaft
ਘੱਟ ਮਿੱਟੀ,Shallow soil
ਸ਼ੈੱਲ-ਘੱਟ ਅੰਡਾ,Shell-less egg
ਸ਼ੈਲਡ ਅੰਡਾ,Shelled egg
ਸ਼ੈੱਲ-ਮੱਛੀ,Shell-fish
ਚਰਵਾਹੇ ਦਾ ਪਰਸ,Shephered's purse
ਸ਼ਟਲੈਂਡ ਟੋਨੀ,Shetland pony
ਸਮੁੰਦਰੀ ਕੀੜੇ,Ship worm
ਸਦਮਾ ਪ੍ਰੋਟਿ .ਨ,Shock protien
ਸ਼ੂਟ ਐਕਸਿਸ,Shoot axis
ਸ਼ੂਟ ਬੋਰ,Shoot borer
ਸ਼ੋਰੀਆ ਰੋਬਸਟਾ,Shorea robusta
ਛੋਟਾ ਦਿਨ ਦਾ ਪੌਦਾ,Short day plant
ਛੋਟਾ ਕੱਦ,Short stature
ਛੋਟਾ ਟੈਂਡਮ ਦੁਹਰਾਓ,Short tandem repeat
ਛੋਟਾ ਵੇਵ ਰੇਡੀਏਸ਼ਨ,Short wave radiation
ਸ਼ਾਟਗਨ ਪਾਈਲੇਟ,Shotgun pellet
ਝਾੜੀ,Shrub
ਝਾੜੀ,Shrub layer
ਭੈਣ-ਭਰਾ ਸਪੀਸੀਜ਼,Sibling species
ਦਾਤਰੀ ਸੈੱਲ ਅਨੀਮੀਆ,Sickle cell anaemia
ਦਾਤਰੀ ਸੈੱਲ ਜੀਨ,Sickle cell gene
ਸਿਈਵੀ ਟਿ .ਬ,Sieve tube
ਸਿਈਵੀ ਵਰਗਾ,Sieve-like
ਸਿਗਮਾ ਫੈਕਟਰ,Sigma factor
ਸਿਗੋਮਾਈਡ ਵਾਧਾ,Sigmoid growth
ਐਮਆਰਐਨਏ ਦੀ ਚੁੱਪ,Silencing of mRNA
ਚੁੱਪ ਜ਼ੋਨ,Silent zone
ਸਿਲੀਸੀਸ ਸਪਿਕੂਲ,Siliceous spicule
ਸਿਲੀਕਾਨ ਡਾਈਆਕਸਾਈਡ,Silicon dioxide
ਸਿਲਕੋਸਿਸ,Silicosis
ਸਿਲੀਕ,Siliqua
ਰੇਸ਼ਮ ਕਪਾਹ ਦਾ ਰੁੱਖ,Silk cotton tree
ਗਠਿਤ,Siltation
ਸਿਲੂਰੀਅਨ ਪੀਰੀਅਡ,Silurian period
ਸਿਲਵਰ ਐਫ.ਆਈ.ਆਰ. (ਪਿੰਡਰ),Silver fir (Abies pindrow)
ਸਧਾਰਣ ਬਾਈਨਰੀ ਫੌਰਪੋਸ਼ਨ,Simple binary fission
ਸਧਾਰਨ ਉਪਰਾਧਨ,Simple epithelium
ਸਧਾਰਨ ਪੱਤਾ,Simple leaf
ਸਧਾਰਣ ਮਾਈਕਰੋਸਕੋਪ,Simple microscope
ਸਧਾਰਨ ਟਿ ular ਬੂਲਰ ਸਿਸਟਮ,Simple tubular system
ਸਧਾਰਣ ਟਿ ular ਬੂਲਰ ਐਕਸਰੇਟਰੀ ਪ੍ਰਣਾਲੀ,Simplest tubular excretory system
ਸਿਮੂਲੇਸ਼ਨ,Simulation
ਸਿੰਗਲ ਬਾਂਡ,Single bond
ਸਿੰਗਲ ਕੁਚਲਿਆ ਹੋਇਆ,Single celled
ਸਿੰਗਲ ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ,Single messenger RNA
ਸਿੰਗਲ ਨਿ ne ਕਲੀਓਟਾਈਡ ਪੌਲੀਮੋਰਫਿਜ਼ਮ,Single nucleotide polymorphism
ਸਿੰਗਲ ਫਸੇ,Single stranded
ਸਾਈਨਸ,Sinus
