Marathi,Malayalam
पूरक,അനുബന്ധം
पूरक,അനുബന്ധ
पूरक बजेट,അനുബന്ധ ബജറ്റ്
पूरक किंमत,അനുബന്ധ ചെലവ്
पूरक मागणी,അനുബന്ധ ആവശ്യം
पूरक अनुदान,അനുബന്ധ ഗ്രാന്റ്
पूरक प्रश्न,അനുബന്ധ ചോദ്യം
पूरक नियम,അനുബന്ധ നിയമങ്ങൾ
पुरवठादार,സപൈ്ളയര്
पुरवठा,എത്തിച്ചുകൊടുക്കല്
समर्थन,പിന്താങ്ങുക
समर्थक,ഉപദേക്കത്തിൽ
समर्थन दस्तऐवज,സാക്ഷ്യ പത്രങ്ങൾ
दडपशाही,അടിച്ചമര്ത്തുക
सर्वोच्चता,ആധിപതം
सर्वोच्च,പരമാധികാരമുള്ള
अधिभार,അധികഭാരം
हमी,ജാമ്യ
हमी बॉन्ड,ജാമ്യ ബോണ്ട്
पृष्ठभाग तपासणी,ഉപരിതല പരിശോധന
पृष्ठभाग वाहतूक,ഉപരിതല ഗതാഗതം
शस्त्रक्रिया,ശസ്ത്രക്രിയ
आडनाव,കുലനാമം
अधिशेष,ശേഷിപ്പ്
अतिरिक्त बजेट,മിച്ച ബജറ്റ്
अतिरिक्त अहवाल,മിച്ച റിപ്പോർട്ട്
अतिरिक्त कर्मचारी,മിച്ച സ്റ്റാഫ്
आश्चर्यचकित तपासणी,സർപ്രൈസ് ചെക്ക്
आश्चर्य भेट,സർപ്രൈസ് സന്ദർശനം
शरण जाणे,കീഴടങ്ങല്
आसपासच्या,ചുറ്റുപാടിൽ
सारटॅक्स,സുരക്സ്
पाळत ठेवणे,കാവല്
सर्वेक्षण,അളക്കല്
सर्वेक्षण अहवाल,സർവേ റിപ്പോർട്ട്
सर्व्हायव्हल,അതിജീവനം
हयात,അതിജീവിക്കുന്ന
वाचलेले,ശേഷിച്ചവന്
संवेदनशीलता,സാധ്യത
संशयित,സംശയിക്കപ്പെട്ട
निलंबित,പവര്ത്തനരഹിതമാക്കുക
रहस्य,ഉദേഗം
सस्पेन्स खाते,സസ്പെൻസ് അക്കൗണ്ട്
निलंबन,പുറത്താക്കല്
निलंबन ऑर्डर,സസ്പെൻഷൻ ഓർഡർ
संशय,ആശങ്ക
टिकाऊ,സുസ്ഥിരമാണ്
टिकाऊ वाढ,സുസ്ഥിര വളർച്ച
टिकाव,നിലനിൽക്കുന്നു
शपथ,ശപിക്കുക
शपथविधी,സത്യപ്രതിജ്ഞാ ചടങ്ങ്
अभ्यासक्रम,പാഠ്യപദ്ധതി
चिन्ह,പതീകം
सममिती,സമമിതി
सहानुभूती,സഹതാപം
सहानुभूती संप,സഹതാപ പണിമുടക്ക്
परिसंवाद,സിമ്പോസിയം
लक्षणं,ലക്ഷണം
समक्रमित,സമന്വയിപ്പിക്കുക
सारांश,സംഗ്രഹം
संश्लेषण,സിന്തസിസ്
कृत्रिम,കൃതിമമായുണ്ടാക്കിയ
प्रणाली,ഏര്പ്പാട്
पद्धतशीर,വവസ്ഥാനുസൃതമായ
पद्धतशीर काम,വ്യവസ്ഥാപരമായ ജോലി
सिस्टम विश्लेषण,സിസ്റ്റംസ് വിശകലനം
टॅब फोल्डर,ടാബ് ഫോൾഡർ
टेबल,മേശ
झांकी,ടബ്ഡോ
सामग्री सारणी,ഉള്ളടക്ക പട്ടിക
घराचे टेबल,വീടിന്റെ മേശ
सारणी,തബുദ
सारणीत विधान,ടാബുലേറ്റ് ചെയ്ത പ്രസ്താവന
टॅब्युलेशन,അവസഹമായ
टॅब्यूलेटर,തബൂലേറ്റർ
टॅकल,പരിഹരിക്കുക
युक्ती,നയം
कुशलतेने,നയമുള്ള
युक्ती,തന്ത്രം
टॅग,ടാഗ്
घरी वेतन घ्या,വീട്ടിലേക്ക് പോവുക
ताब्यात घ्या,ഏറ്റെടുക്കുക
प्रतिभावान,കഴിവില്ലാത്ത
प्रतिभा शोध,പ്രതിഭ തിരയൽ
टॅली,Tally
टॅली कार्ड,ടാലി കാർഡ്
छेडछाड,തകിടം
मूर्त,സ്പഷ്ടമായ
मूर्त मालमत्ता,സ്പഷ്ടമായ അസറ്റ്
टेप,ടേപ്പ്
टॅपिंग,ടാപ്പിംഗ്
अशक्तपणा,ക്ഷീണം
लक्ष्य,ലക്ഷം
लक्ष्य दिनांक,ലക്ഷ്യ തിയതി
आयात मालावरील जकात,ചുങ്കവിഹിതം
कलंक,പതക്കമായ
कार्य,കര്ത്തവം
कार्यदल,ടാസ്ക് ഫോഴ്സ്
कर,നികുതി
कर कमी करणे,നികുതിാപിക്കാനുള്ള നികുതി
करपात्र,നികുതിയുണ്ടാക്കേണ്ട
करपात्र उत्पन्न,നികുതി ബാധ്യമായ വരുമാനം
कर समायोजन,നികുതി ക്രമീകരണം
कर मूल्यांकन,നികുതി വിലയിരുത്തൽ
कर आकारणी,കരംപിരിക്കല്
कर टाळणे,നികുതി ഒഴിവാക്കല്
कर सल्लागार,ടാക്സ് കൺസൾട്ടന്റ്
कर घोषित,നികുതി പ്രഖ്യാപനം
स्त्रोतावर कर वजा केलेला,ഉറവിടത്തിൽ നികുതി കുറയ്ക്കുന്നു
कर कपात,നികുതി കിഴിവ്
कर चुकवणे,നികുതി വെട്ടിപ്പ്
कर सूट,നികുതി ഒഴിവ്
कर मुक्त,തീരുവ ഇല്ലാത്ത
करदाता,നികുതിദായകന്
कर सूट,നികുതി ഇളവ്
कराचा परतावा,നികുതി റിട്ടേൺ
कर वेळापत्रक,നികുതി ഷെഡ്യൂൾ
संघभावना,ടീം സ്പിരിറ്റ്
कार्यसंघ कार्य,ടീം ജോലി
अश्रुधुर गॅस,കണ്ണീർ വാതകം
तांत्रिक,സാങ്കേതികമായ
तांत्रिक सल्ला,സാങ്കേതിക ഉപദേശം
तांत्रिक महाविद्यालय,ടെന്റിച്ച് കോളേജ്
तांत्रिक माहिती,സാങ്കേതിക ഡാറ്റ
तांत्रिक पोस्ट,സാങ്കേതിക പോസ്റ്റ്
तांत्रिक पात्रता,സാങ്കേതിക യോഗ്യത
तांत्रिक कौशल्य,സാങ്കേതിക വൈദഗ്ദ്ധ്യം
तांत्रिक संज्ञा,സാങ്കേതിക പദം
तांत्रिक प्रशिक्षण,സാങ്കേതിക പരിശീലനം
तंत्रज्ञ,സാങ്കേതിക വിദാനിപുണന്
तंत्र,സന്വദായം
तंत्रज्ञान,ടെക്നോക്രി
तंत्रज्ञान,ടെക്നോക്രാറ്റ്
तंत्रज्ञान,സാങ്കേതികപരമായ
तंत्रज्ञानशास्त्रज्ञ,സാങ്കേതികവിദ്യക്കാരന്
तंत्रज्ञान,സാങ്കേതികവിദ
टेलबँकिंग,ടെലിബാങ്കിംഗ്
तार,കന്വിസന്ദേശം
टेलिग्राफिक पत्ता,ടെലിഗ്രാഫിക് വിലാസം
टेलीग्राफी,ടെലിഗ്രാഫി
टेलीप्रिंटर संदेश,ടെലിപ്രിൻറ് സന്ദേശം
टेलिव्हिजन,ദൂരദര്ശന്
टेलीवॉर्किंग,ടെലിവുകിംഗ്
टेलेक्स,ടെലിക്സ്
टेलर,ഇല്ലാതര്
स्वभाव,മാനസികനില
स्वभाव,സ്വഭാവം
स्वभाव,സഭാവാനുസാരമായ
तापमान,താപനില
टेम्पो,ടെപ്പോ
तात्पुरता,താത്ക്കാലികമായ
तात्पुरते आगाऊ,താൽക്കാലിക അഡ്വാൻസ്
तात्पुरती भेट,താൽക്കാലിക നിയമനം
तात्पुरते अपंगत्व,താൽക്കാലിക വൈകല്യം
तात्पुरते पोस्ट,താൽക്കാലിക പോസ്റ്റ്
तात्पुरते निर्बंध,താൽക്കാലിക നിയന്ത്രണം
तात्पुरती रिक्तता,താൽക്കാലിക ഒഴിവ്
मोह,പലോഭനം
टेनेबल,പതിനമായ
कठोरपणा,അതാനി
भाडेकरु,വാടക
भाडेकरू,കുടികിടപ്പുകാരി
प्रवृत्ती,ഗതി
निविदा,മൂക്കാത്ത
निविदा बॉक्स,ടെൻഡർ ബോക്സ്
निविदाकार,ടെണ്ടർ
निविदा सूचना,ടെൻഡർ നോട്ടീസ്
तात्पुरते,പരീക്ഷണാര്ത്ഥമുള്ള
कार्यकाळ,കാലാവധി
जमीन कार्यकाळ,ഭൂമിയുടെ കാലാവധി
कार्यालयाचा कार्यकाळ,ഓഫീസ് കാലാവധി
पोस्टचा कार्यकाळ,പോസ്റ്റിന്റെ കാലാവധി
कामाचा कालावधी,ജോലിയുടെ കാലാവധി
कार्यकाळ पोस्ट,കാലാവധി പോസ്റ്റ്
मुदत,അധയനകാലം
संपुष्टात येण्याजोगे,അവസാനിപ്പിക്കാവുന്ന
टर्मिनल (अहवाल इ.),ടെർമിനൽ (റിപ്പോർട്ട് മുതലായവ)
टर्मिनल टॅक्स,ടെർമിനൽ നികുതി
समाप्ती,അവസാനിപ്പിക്കല്
टर्मिनेशन क्लॉज,അവസാനിപ്പിക്കൽ ക്ലോസ്
टर्मिनेशन नोटीस,അവസാനിപ്പിക്കൽ അറിയിപ്പ്
सेवा समाप्त,സേവനം അവസാനിപ്പിക്കൽ
शब्दावली,സങ്കേതഭാഷ
मुदत कर्ज,ടേം ലോൺ
कार्यालयाची मुदत,ഓഫീസിന്റെ കാലാവധി
अटी,നിബന്ധനകൾ
नियम आणि अटी,ഉപാധികളും നിബന്ധനകളും
वितरण अटी,ഡെലിവറി നിബന്ധനകൾ
संदर्भ अटी,ടേംസ് ഓഫ് റഫറൻസ്
सेवा अटी,സേവന നിബന്ധനകൾ
प्रदेश,ഭൂപദേശം
दहशत,നടുക്കം
दहशतवाद,ഭീകരഭരണം
दहशतवादी,ഭീകരപവര്ത്തനം
तृतीय लाभ,മൂന്നാമത്തെ ആനുകൂല്യം
चाचणी,പരീക്ഷണസന്വദായം
करार,സംഹിത
चाचणी शुल्क,ടെസ്റ്റ് ചാർജ്
चाचणी तपासणी,ടെസ്റ്റ് ചെക്ക്
परीक्षक,ശ്രദ്ധാപൂര്വ്
साक्ष द्या,സാക്ഷപ്പെടുത്തുക
प्रशस्तिपत्र,സാക്ഷസ്തുദായകമായ
साक्ष,സാക്ഷിതം
चाचणी अहवाल,പരിശോധന റിപ്പോർട്ട്
मजकूर,മൂലഗന്ഥം
कृतज्ञ,നന്ദിയുള്ള
थीम,പതിപാദം
उपचार,രോഗചികില്സ
तृतीय पक्ष,മൂന്നാം പാർട്ടി
नख,നന്നായി
विचारवंत,സമീക്ഷകാരിയായ
धोका,ഭീഷണി
काटेकोर,മിടുക്കൻ
माध्यमातून,മുഖാന്തിരം
बाहेर फेकून,പുറത്താക്കുക
अंगठा छाप,തള്ളവിരൽ
थंपिंग बहुसंख्य,ഭൂരിപക്ഷം
तिकिट,ടിക്കറ്റ്
टाय,സമനില
बांधलेले कर्ज,ടി.കെ.
स्तरीय,നിര
टिल्ट,ചായം
वेळ,കാലം
वेळ परवानगी,അനുവദനീയമായ സമയം
वेळ प्रतिबंधित,സമയം വിലക്കി
वेळेच बंधन,സമയബന്ധിതമായി
वेळ कार्ड,സമയ കാർഡ്
वेळ ठेव (= निश्चित ठेव),സമയ നിക്ഷേപം (= സ്ഥിര നിക്ഷേപം)
वेळ ठेवणे,സൂക്ഷിക്കുന്ന സമയം
वेळेची मर्यादा,സമയ പരിധി
वेळ बंद,സമയം ഓഫാണ്
वेळ ओलांडून,സമയം മറികടന്നു
कालबाह्य कार्यक्रम,സമയപരിശോധന
वेळ दर,സമയ നിരക്ക്
वेळ रेकॉर्डिंग मशीन,ടൈം റെക്കോർഡിംഗ് മെഷീൻ
वेळ स्केल,സമയ സ്കെയിൽ
वेळा पत्रक,സമയ ക്രമം
वेळ मुद्रांक,സമയ സ്റ്റാമ്പ്
वेळ अभ्यास उपकरणे,സമയ പഠന ഉപകരണം
वेळापत्रक,സമയ പട്ടിക
वेळ,സമയത്തിന്റെ
टिपा,നുറുങ്ങുക
शीर्षक,തലക്കെട്ട്
शीर्षक धारक,ശീർഷക ഉടമ
टॉयलेट,കുളിമുറി
टोकन,ടോക്കൺ
टोकन सदस्य,ടോക്കൺ അംഗം
टोकन वेतन,ടോക്കൺ പേ
टोकन स्ट्राइक,ടോക്കൺ പണിമുടക്ക്
टोन,ഛായ
खाली टोन,സ്വരം താഴേക്ക്
सुरात जुळविणे,ടോൺ അപ്പ്
साधन,ഉപകരണം
टूल डाउन स्ट्राइक,ഉപകരണം ഡൗൺ സ്ട്രൈക്ക്
शीर्ष,അറ്റം
विषय,വിഷയം
उच्च स्तरीय निर्णय,മികച്ച ലെവൽ തീരുമാനം
वरिष्ठ व्यवस्थापन,"ഉന്നത നേതൃത്വം, ഉന്നത ഭരണസമിതി"
सर्वात वर,ടോപ്പ്മോസ്റ്റ്
शीर्ष अधिकारी,ഉന്നത ഉദ്യോഗസ്ഥൻ
टोपोग्राफी,ഭൂരിശാസ്
सर्वोच्च प्राधान्य,മുൻഗണന
अव्वल रँकिंग,മികച്ച റാങ്കിംഗ്
अत्यंत गुप्त,മികച്ച രഹസ്യം
छळ,പീഡിപ്പിക്കാനും
एकूण,മൊത്തമായ
एकूण सेवा,ആകെ സേവനം
कठीण,കടുപ്പമേറിയ
टूर,സഞ്ചാരം
टूर प्रोग्राम,ടൂർ പ്രോഗ്രാം
टूर रिपोर्ट,ടൂർ റിപ്പോർട്ട്
टाउट,തുരത്തല്
शहर,പട്ടണം
टाउनशिप,ടൗണ് സ്ഥാനം
ट्रेस,തുട്ടുചെയ്യുക
ट्रॅक्ट,ലഘുലേഖ
कर्षण,പാശം
व्यापार करार,വ്യാപാര ഉടമ്പടി
व्यापारी संघ,തൊഴിലാളി സംഘടന
परंपरा,പാരന്വരം
ट्रेन,പരിശീലനംകൊടുക്കുക
प्रशिक्षणार्थी,പരിശീലനം ആർജിക്കുന്നയാൾ
प्रशिक्षणार्थी,പരിശീലനംകൊടുക്കുക
ट्रेनर,ശിക്ഷക
प्रशिक्षण,പരിശീലനം
प्रशिक्षण केंद्र,പരിശീലന കേന്ദ്രം
प्रशिक्षण महाविद्यालय,പരിശീലന കോളേജ്
प्रशिक्षण विभाग,പരിശീലന വിഭജനം
प्रशिक्षण संस्था,പരിശീലന സ്ഥാപനം
प्रशिक्षण कालावधी,പരിശീലന കാലയളവ്
प्रशिक्षण कार्यक्रम,പരിശീലന പരിപാടി
प्रशिक्षण युनिट,പരിശീലന യൂണിറ്റ്
वैशिष्ट्य,രാവണത
देशद्रोही,രാജദോഹി
शांतता,ശാന്തക്കല്
व्यवहार,ഇടപാട്
व्यवसायाचा व्यवहार,ബിസിനസ്സ് ഇടപാട്
लिप्यंतरण,പകരാവസ്ഥ
हस्तांतरण,സ്ഥലംമാറ്റുക
हस्तांतरणीय वस्तू,കൈമാറ്റം ചെയ്യാവുന്ന ചരക്കുകൾ
हस्तांतरण प्रवेश,ട്രാൻസ്ഫർ എൻട്രി
हस्तांतरण फी,കൈമാറ്റം ഫീസ്
हस्तांतरण निवेदन,മെമ്മോറാണ്ടം കൈമാറുക
प्रतिनियुक्तीवर हस्तांतरण,ഡെപ്യൂട്ടേഷനിൽ കൈമാറുക
हस्तांतरण ऑर्डर,ട്രാൻസ്ഫർ ഓർഡർ
परिवर्तन,രൂപാന്തരം
संक्रमण,ഗതാഗതം
संक्रमण शुल्क,ട്രാൻസിറ്റ് ഡ്യൂട്ടി
संक्रमणकालीन,പരിവർത്തനം
ट्रान्झिट पास,ട്രാൻസിറ്റ് പാസ്
ट्रान्झिट व्हिसा,ട്രാൻസിറ്റ് വിസ
संक्रमण कार्यशाळा,ട്രാൻസിറ്റ് വർക്ക്ഷോപ്പ്
अनुवाद,വിവർത്തനം
लिप्यंतरण,ലിപ്യന്തരണം
संसर्ग,പകർച്ച
प्रसारण,അയയ്ക്കുക
वाहतूक,വഹിച്ചുകൊണ്ടുപോവുക
वाहतूक भत्ता,ഗതാഗത അലവൻസ്
वाहतूक,കയറ്റിക്കൊണ്ടുപോകല്
ट्रान्सपोजिशन,കൈമാറ്റം
सापळा,കെണി
प्रवास,സഞ്ചരിക്കുക
प्रवास खर्च,യാത്രാ ചെലവ്
प्रवासी धनादेश,യാത്രക്കാരന്റെ പരിശോധന
प्रवास भत्ता,യാത്രാബത്ത
प्रवास भत्ता बिल,യാത്രാ അലവൻസ് ബിൽ
प्रवास सवलत,യാത്ര ഇളവ്
विश्वासघात,വചതീർച്ച
देशद्रोह,രാജദോഹം
कोषागार,ട്രഷറി
ट्रेझरी बेंच,ട്രഷറി ബെഞ്ച്
ट्रेझरी ठेव पावती (टी.डी.आर.),ട്രഷറി ഡെപ്പോസിറ്റ് രസീത് (t.d.r.)
ट्रेझरी पावती,ട്രഷറി രസീത്
ट्रेझरी व्हाउचर,ട്രഷറി വൗച്ചർ
उपचार,പെരുമാറുക
करार,കരാര്
प्रत्यार्पणाचा करार,കൈമാറൽ ഉടമ്പടി
ट्रेक,കുഴച്ചി
ट्रेंड,ലഘുലേഖ
अनावश्यक,അതിക്രമം
चाचणी,പരീക്ഷണം
चाचणी शिल्लक,ട്രയൽ ബാലൻസ്
चाचणी कालावधी,വിചാരണ കാലയളവ്
आदिवासी क्षेत्र विकास,ഗോത്ര പ്രദേശ വികസനം
आदिवासी कल्याण,ഗോത്ര ക്ഷേമം
जमाती,ജനവര്ഗ്ഗം
न्यायाधिकरण,ട്രിബ്യൂണൽ
श्रद्धांजली,ബഹുമതി
ट्रिम,ട്രിം
सहल,ഉല്ലാസയാത
त्रिपक्षीय,ത്രിപാർട്ട്റ്റ്
तिहेरी,മൂന്ന
तिप्पट,ഉപ്ഴുമുള്ള
खरी प्रत,യഥാർത്ഥ പകർപ്പ്
ट्रंक कॉल,തുമ്പിക്കൈ കോൾ
विश्वास,ആശ്രയം
विश्वस्त,ടസ്റ്റി
विश्वासार्ह,വിശ്വാസയോഗ്യമായ
खाली वळा,നിരാകരിക്കുക
टर्नकी आधार,ടേൺവൈ അടിസ്ഥാനം
टर्न-आउट,ഉല്പാദിപ്പിക്കുക
उलाढाल,വിറ്റുമയ
Trpitute,പടയം
TORTELAGE,കലയ്മം
ट्विन सिटी,ഇരട്ട നഗരം
दुहेरी सामायिकरण आधार,ഇരട്ട പങ്കിടൽ അടിസ്ഥാനം
प्रकार,ടൈപ്പ് ചെയ്യുക
टाइपस्क्रिप्ट,ടൈപ്പ്സ്ക്രിപ്റ്റ്
टाइपराइटर,ടൈപ്പ് റൈറ്റര്
टाइपराइटिंग,ടൈപ്പ് റൈറ്റിംഗ്
ठराविक,മാതൃകയായ
टायपिंग,ടൈപ്പിംഗ്
टायपिंग मशीन,ടൈപ്പിംഗ് മെഷീൻ
टाइपिंग पूल,ടൈപ്പിംഗ് പൂൾ
टायपोग्राफिकल त्रुटी,ടൈപ്പോഗ്രാഫിക്കൽ പിശക്
Ulderative हेतू,ഗൂഡമായ ഉദ്ദേശ്യം
अंतिम,അന്തിമമായ
अल्टिमेट कंझिग्नी,ആത്യന്തിക ചരക്ക്
अंतिम किंमत,ആത്യന്തിക ചെലവ്
अंतिम ध्येय,ആത്യന്തിക ലക്ഷ്യം
शेवटी,ആത്യന്തികമായി
अंतिम उद्दीष्ट,ആത്യന്തിക ലക്ഷ്യം
अल्टिमेटम,അന്ലിമാറ്റം
अल्टिमो,അല്പം
अल्ट्राव्हियर्स,അൾട്രാവറുകൾ
पंच,അമ്പര്
अस्वीकार्य,അസ്വീകാര്യമായ
बिनधास्त सामान,അനുഗമിക്കാത്ത ബാഗേജ്
विनाअनुदानित,അൺഎയ്ഡെഡ്
अस्पष्ट,വ്യക്തമല്ലാത്ത
एकमत,അനീതി
एकमत,ഏകകണ്ഠ
एकमताने निर्णय,ഏകകണ്ഠമായ തീരുമാനം
नम्र,അനാശയിംഗ്
अन्टॅच केलेले,അറ്റാച്ചുചെയ്യാത്ത
अनधिकृत,അനധികൃതമായ
अटळ,അനുപേക്ഷണീയമായ
अपरिहार्य परिस्थिती,ഒഴിവാക്കാനാവാത്ത സാഹചര്യങ്ങൾ
अपरिहार्य विलंब,ഒഴിവാക്കാനാവാത്ത കാലതാമസം
नापसंत,അൺബോമിംഗ്
अनावश्यक,മൂലക്കല്ല്
अनिश्चित,അനിശ്ചിതമായ
निरोधक,അവകാശപ്പെടാത്ത
दावा न केलेले सामान,ക്ലെയിം ചെയ്യാത്ത ബാഗേജ്
अवर्गीकृत,തരംതിരിക്കാത്ത
बिनधास्त,സഹപാമിതമായ
असामान्य,അസാധാരണമായ
बिनधास्त,വിട്ടുവീഴ്ചയില്ലാത്തവ
बिनशर्त,വവസ്ഥകളില്ലാത്ത
अपुष्ट,സ്ഥിരീകരിക്കാത്തത്
अपुष्ट अहवाल,സ്ഥിരീകരിക്കാത്ത റിപ്പോർട്ട്
असंवैधानिक,ഭരണഘടനാവിരുദ്ധമാണ്
बिनधास्त,അഭന്തികമല്ലാത്ത
अनियंत्रित,അനിയന്ത്രിതമായ
अनियंत्रित,അജ്ഞാതനായ
उघडलेली मागणी,അനാവരണം ചെയ്യപ്പെട്ട ആവശ്യം
अनावश्यक,തീരമായ
अविभाजित पत्र,വിതരണം ചെയ്യാത്ത കത്ത്
खाली,കീഴെ
अंडर-वय,വയസ്സിൽ
मूल्यांकन अंतर्गत,വിലയിരുത്തലിനു കീഴിൽ
बिलिंग अंतर्गत,ബില്ലിംഗിന് കീഴിൽ
पोस्टिंगचे प्रमाणपत्र,പോസ്റ്റുചെയ്യുന്നതിന്റെ സർട്ടിഫിക്കറ്റ്
विचाराधीन,പരിഗണനയിലാണ്
अधोरेखित,അണ്ടർകൺസേഷൻ
अविकसित,അവികസിതമാണ്
नोकरी अंतर्गत,ജോലിസ്ഥലത്ത്
रोजगार अंतर्गत,തൊഴിൽ കീഴിൽ
अंडर-अंदाज,അണ്ടർ-എസ്റ്റിമേറ്റ്
परीक्षा अंतर्गत,പരിശോധനയിൽ
पदवीधर,ബിരുദധാരി
भूमिगत,ഭൂഗര്ഭത്തിലുള്ള
अंतर्गत व्यवहार,കൈകൊണ്ട് ഇടപെടൽ
बीजक अंतर्गत,ഇൻവോയ്സിംഗിന് കീഴിൽ
अधोरेखित,അടിവരയിട്ടു
अंडर-मॅन,അണ്ടർ കൈകാര്യം ചെയ്തു
अंडर-पेड,അണ്ടർ-പെയ്ഡ്
अंडर-लोकसंख्या,ജനസംഖ്യ
अंडर-प्रॉडक्शन,കീഴിൽ നിർമ്മാണം
संदर्भात,റഫറൻസിൽ
अधोरेखित,അന്തിമമായ
समजूतदारपणा,വിവേകം
हाती घ्या,ഏറ്റെടുക്കുക
हमी,കയ്യേല്ക്കല്
अंडरस्ट्रियल,പതക്ഷമായ
अंडर-उपयोग,അണ്ടർ-വിനിയോഗം
अंडर-व्हॅल्युएशन,മൂല്യത്തകർച്ച
अवांछनीय,അനഭിലഷണീയമായ
असंबंधित,അനിയന്തിതമായ
अबाधित कर्ज,പീഡനസമ്പന്നരായ വായ്പ
निर्विवाद,തർക്കശരവുമില്ലാത്ത
अविभाजित,വിഭജിച്ചിട്ടില്ലാത്ത
निःसंशयपणे,നിസ്സംശയം
अयोग्य,അനാവശ്യമായ
अयोग्य विलंब,അനാവശ്യ കാലതാമസം
अयोग्य प्रभाव,അനാവശ്യ സ്വാധീനം
अनिश्चित उत्पन्न,കണ്ടെത്താത്ത വരുമാനം
Uneth,കണ്ടുപിടിക്കാത്ത
अनियमित,അദൃശ്യമായ
बेरोजगारी,തൊഴിലില്ലായ്മ
असमान जमीन,അസമമായ ഭൂമി
अनपेक्षित विलंब,അപ്രതീക്ഷിത കാലതാമസം
अनपेक्षित,അസമമായ
अन्याय,നായരഹിതമായ
अन्यायकारक डिसमिसल,അന്യായമായി പുറത്താക്കൽ
अन्यायकारक कामगार पद्धती,അന്യായമായ തൊഴിലാളി രീതികൾ
अन्यायकारक म्हणजे,അന്യായമാണ്
प्रतिकूल,അനുകൂലമല്ലാത്തത്
अयोग्य,ഉപയോഗമില്ലാത്ത
पदोन्नतीसाठी अयोग्य,പ്രമോഷന് യോഗ്യമല്ല
अप्रत्याशित,നിര്ണ്ണായിഘകം
अप्रत्याशित शुल्क,അപ്രതീക്ഷിത നിരക്കുകൾ
अकल्पित परिस्थिती,അപ്രതീക്ഷിത സാഹചര്യങ്ങൾ
युनिकेमरल,അൺകാമെറൽ
युनिकेमेरल विधिमंडळ,യൂണികാമെറൽ നിയമസഭ
एकीकरण,ഏകീകരിക്കല്
युनिफाइड स्केल,ഏകീകൃത സ്കെയിൽ
एकसमान,ഒരേപോലെ
एकसमान वाढ,ഏകീകൃത വർദ്ധനവ്
एकसारखेपणा,ഏകത
एकतर्फी,ഏകപക്ഷീയമായ
एकतर्फी क्रिया,ഏകപക്ഷീയമായ പ്രവർത്തനം
अखंड वीजपुरवठा,തടസ്സമില്ലാത്ത വൈദ്യുതി വിതരണം
अखंड सेवा,തടസ്സമില്ലാത്ത സേവനം
युनियन,എെകം
युनियनवाद,ക്കാവശക്തിസം
युनियन यादी,യൂണിയൻ ലിസ്റ്റ്
युनियन प्रांत,കേന്ദ്രഭരണ പ്രദേശം
अद्वितीय,സമാനമില്ലാത്ത
युनिट,ഘടകം
एकात्मक,സജീര്ത്ഥമായ
युनायटेड,ഒന്നായ
ऐक्य,ഒത്തൊരുമ
सार्वत्रिक,സാര്വതികമായ
अन्यायकारक,അനായമായ
बेकायदेशीर,നിയമവിരുദ്ധമായ
बेकायदेशीर उद्देश,നിയമവിരുദ്ധ ഉദ്ദേശ്യത്തോടെ
अमर्यादित,പരിധിയില്ലാത്ത
अमर्यादित शक्ती,പരിധിയില്ലാത്ത ശക്തി
परवानगी नाही,ലിസ്റ്റുചെയ്യാത്ത
उतार,അൺലോഡുചെയ്യല്
अविवाहित,അവിവാഹിതയായ
अप्राकृतिक,പകൃതിവിരുദ്ധമായ
अनैसर्गिक मृत्यू,പ്രകൃതിവിരുദ്ധ മരണം
अनावश्यक,അനാവശമായ
अनधिकृत,അനന്തമായ
अनधिकृत पत्र,അന of ദ്യോഗിക കത്ത്
अनधिकृत टीप,അന of ദ്യോഗിക കുറിപ്പ്
अनधिकृत संप,അന of ദ്യോഗിക സ്ട്രൈക്ക്
बिनविरोध,അനന്തമായ
न भरलेले वेतन,അടയ്ക്കാത്ത വേതനം
अतुलनीय,മുലമെന്ററി
अलोकप्रिय,പിന്ക
अभूतपूर्व,അത്ഭുതപൂർവമായ്
अप्रत्याशित,പ്രവചനാതീതമായ
अनुत्पादक,ഉരഗതിയില്ലാത്ത
अनुत्पादक कामगार,ഉൽപാദനക്ഷമമല്ലാത്ത അധ്വാനം
फायदेशीर,ലാഭകരമല്ലാത്ത
अस्पष्ट,സ്ഥിരപ്പെടുത്തുക
अपात्र,യോഗതയില്ലാത്ത
अपात्र माफी,യോഗ്യതയില്ലാത്ത ക്ഷമാപണം
निर्विवाद,ചോദ്യം ചെയ്യാനാവാത്ത
अवांछनीय बेरीज,യാഥാർത്ഥ്യമാക്കാനാവാത്ത തുക
अवास्तव,യുക്തിരഹിതമായ
अनियंत्रित,വിവരിച്ചിട്ടില്ല
नोंदणीकृत दस्तऐवज,രജിസ്റ്റർ ചെയ്യാത്ത പ്രമാണം
नोंदणीकृत फर्म,രജിസ്റ്റർ ചെയ്യാത്ത സ്ഥാപനം
अनारक्षित रिक्त जागा,അശ്രദ്ധയില്ലാത്ത ഒഴിവ്
असुरक्षित,സുരക്ഷിതമല്ലാത്ത
असमाधानकारक,തൃപ്തികരമല്ലാത്തത്
असुरक्षित,സുരക്ഷിതമല്ലാത്തത്
असुरक्षित कर्ज,സുരക്ഷിതമല്ലാത്ത വായ്പ
नकळत,അദൃശ്യമായ
अकुशल,അവിദഗ്ദ്ധ
अकुशल कामगार,അവിദഗ്ദ്ധ അധ്വാനം
