Bengali,English
মুনাফা সর্বোচ্চকরণ,profit maximization
প্রোগ্রামার,programmer
প্রোগ্রামিং,programming
অগ্রগতি,progression
অভিক্ষেপ,projection
অভিক্ষেপ সূত্র,projection formula
স্থানাঙ্ক স্থান মধ্যে অভিক্ষেপ,projection into coordinate spaces
অভিক্ষেপ ম্যাট্রিক্স,projection matrix
একটি সেটের অভিক্ষেপ,projection of a set
প্রবণতা মান অভিক্ষেপ,projection of trend value
ভেক্টরের অভিক্ষেপ,projection of vector
অভিক্ষেপ উপপাদ্য,projection theorem
প্রজেক্টিভ জ্যামিতি,projective geometry
প্রজেক্টিভ সমতল,projective plane
প্রজেক্টিভ রূপান্তর,projective transformation
প্রমাণ,proof
আনয়ন দ্বারা প্রমাণ,proof by induction
প্রচারিত ত্রুটি,propagated error
ত্রুটির প্রচার,propagation of error
সঠিক ফ্যাক্টর,proper factor
সঠিক ফাংশন,proper function
সঠিক ব্যবধান,proper interval
সঠিকভাবে অন্তর্ভুক্ত,properly contained
নিখুঁত উপসেট,proper subset
সঠিক সাবস্পেস,proper subspace
সংরক্ষণের সম্পত্তি,property of conservation
সঠিক মান (= eigen মান),proper value (=eigen value)
সঠিক ভেক্টর,proper vector
সমানুপাতিক,proportional
আনুপাতিক সম্পর্ক,proportional relationship
আনুপাতিক নমুনা,proportional sampling
প্রস্তাব,proposition
সুডোকোড,pseudocode
সিউডোমেট্রিক,pseudometric
ছদ্মমেট্রিক স্থান,pseudometric space
ছদ্মনাম,pseudonorm
সিউডোনর্ম টপোলজি,pseudonorm topology
টান,pull
কপিকল,pulley
পাঞ্চ কার্ড,punched card
পাঞ্চ কার্ড মেশিন,punch card machine
ছিদ্র করার যন্ত্র,punching machine
বিশুদ্ধ নমন,pure bending
বিশুদ্ধ দশমিক,pure decimal
বিশুদ্ধ জ্যামিতি,pure geometry
বিশুদ্ধ আবেশন,pure induction
সম্পূর্ণরূপে অতীন্দ্রিয়,purely transcendental
বিশুদ্ধ গণিত,pure mathematics
বিশুদ্ধ সংখ্যা,pure number
বিশুদ্ধ কৌশল,pure strategy
পিরামিড,pyramid
পিরামিডাল কঠিন,pyramidal solid
পিরামিডাল পৃষ্ঠ,pyramidal surface
QED,Q.E.D.
চতুর্ভুজ,quadrangle
চতুর্ভুজাকার প্রিজম,quadrangular prism
চতুর্ভুজ,quadrant
চতুর্মুখী,quadratic
চতুর্মুখী খরচ,quadratic cost
দ্বিঘাত খরচ ফাংশন,quadratic cost function 
চতুর্মুখী বক্ররেখা,quadratic curve
দ্বিঘাত সমীকরণ,quadratic equation
দ্বিঘাত অভিব্যক্তি,quadratic expression
চতুর্মুখী ফর্ম,quadratic form
দ্বিঘাত ফাংশন,quadratic function
চতুর্মুখী কার্যকরী,quadratic functional
চতুর্মুখী ইন্টারপোলেশন,quadratic interpolation 
চতুর্মুখী উদ্দেশ্য ফাংশন,quadratic objective function
চতুর্মুখী প্রোগ্রামিং,quadratic programming 
চতুর্মুখী পারস্পরিকতা,quadratic reciprocity 
চতুর্ভুজ পৃষ্ঠ,quadratic surface
দ্বিঘাত শব্দ,quadratic term
চতুর্ভুজ সূত্র,quadrature formula
চতুর্ভুজ,quadrilateral
গুণগত বিশ্লেষণ,qualitative analysis
মান নিয়ন্ত্রণ,quality control
কোয়ান্টাম বলবিজ্ঞান,quantum mechanics
কোয়ান্টাম সংখ্যা,quantum number
কোয়ান্টাম পরিসংখ্যান,quantum statistics 
চতুর্থাংশ,quarter 
কোয়ার্টিক,quartic
চতুর্থাংশ,quartile
আধা রৈখিক গঠনমূলক সমীকরণ,quasi linear constitutive equation
প্রায় নিয়মিত,quasi regular
quaternion,quaternion
সারি দৈর্ঘ্য,queue length
সারিবদ্ধ মডেল,queuing model
সারিবদ্ধ সমস্যা,queuing problem
সারিবদ্ধ প্রক্রিয়া,queuing process
সারিবদ্ধ সিস্টেম,queuing system
সারিবদ্ধ তত্ত্ব,queuing theory
কুইন্টাইল,quintile
quintuplet,quintuplet
উদ্ধৃতি,quotation
ভাগফল,quotient
ভাগফল ক্ষেত্র,quotient field
ভাগফল গ্রুপ,quotient group
ভাগফল আইন,quotient law
ভাগফল সেট,quotient set
ভাগফল স্থান,quotient space
ভাগফল টপোলজি,quotient topology
রেডিয়াল,radial
রেডিয়ান,radian
রেডিয়ান পরিমাপ,radian measure
মৌলবাদী,radical
র্যাডিকাল অক্ষ,radical axis
আমূল চিহ্ন,radical sign
ব্যাসার্ধ,radius
অভিসার ব্যাসার্ধ,radius of convergence
বক্রতার ব্যাসার্ধের,radius of curvature
ব্যাসার্ধ ভেক্টর,radius vector
radix,radix
ক্রমাগত ত্রুটি,random error
র্যান্ডম ফাংশন,random function
এলোমেলোকরণ,randomization
এলোমেলো ব্লক,randomised blocks
এলোমেলো মডেল,random model
এলোমেলো সংখ্যা,random number
এলোমেলো নমুনা,random sampling
দৈব চলক,random variable
পরিসীমা,range
অভিসারের পরিসীমা,range of convergence
একীকরণের পরিসীমা,range of integration
সম্পর্কের পরিসীমা,range of relation
পরিসীমা স্থান,range space
পদমর্যাদা,rank
র্যাঙ্ক পারস্পরিক সম্পর্ক,rank correlation
ম্যাট্রিক্সের র‍্যাঙ্ক,rank of matrix
র্যাঙ্ক অর্ডার পরিসংখ্যান,rank order statistics
পরিবরতনের হার,rate of change
অভিসারের হার,rate of convergence
অনুপাত,Ratio
যুক্তিসঙ্গত,Rational
মূলদ অভিব্যক্তি,rational expression
যৌক্তিক ক্ষেত্র,rational field
মূলদ ফাংশন,rational function
হর এর যৌক্তিকতা,rationalisation of the denominator
মূলদ সংখ্যা,rational number
মূলদ সংখ্যা ক্ষেত্র,rational number field
যৌক্তিক অপারেশন,rational operation
অনুপাত পরীক্ষা,ratio test
মূল তথ্য,raw data
রশ্মি,ray
রশ্মি ভেক্টর,ray vector
বাস্তব,real
বাস্তব অক্ষ,real axis
বাস্তব ধারাবাহিকতা,real continuum
বাস্তব লাইন,real line
বাস্তব রৈখিক ভেক্টর স্থান,real linear vector space
বাস্তব ম্যাট্রিক্স,real matrix
সত্য নম্বর,real number
বাস্তব সংখ্যা ক্ষেত্র,real number field
বাস্তব অংশ,real part
বাস্তব বহুপদ,real polynomial
বাস্তব দ্বিঘাত,real quadratic
প্রকৃত মূল,real root
বাস্তব স্থান,real space
রিয়েল টাইম সিস্টেম,real time system
বাস্তব মূল্যবান ফাংশন,real valued function
বাস্তব পরিবর্তনশীল,real variable
বাস্তব ভেক্টর স্থান,real vector space
পারস্পরিক,reciprocal
পারস্পরিক ম্যাট্রিক্স,reciprocal matrix
আয়তক্ষেত্র,rectangle
আয়তক্ষেত্রাকার,rectangular
আয়তক্ষেত্রাকার অ্যারে,rectangular array
আয়তক্ষেত্রাকার অক্ষ,rectangular axis
আয়তক্ষেত্রাকার ঘনত্ব ফাংশন,rectangular density function
আয়তক্ষেত্রাকার হাইপারবোলা,rectangular hyperbola
আয়তক্ষেত্রাকার ম্যাট্রিক্স,rectangular matrix
আয়তক্ষেত্রাকার প্যারেললোপাইপড (ঘনক্ষেত্র),"rectangular parellelopiped 
 (cuboid)"
সংশোধনযোগ্য বক্ররেখা,rectifiable curve
পুনরাবৃত্তি সূত্র,recurrence formula
পুনরাবৃত্ত দশমিক,recurring decimal
পুনরাবৃত্তি সূত্র,recursion formula
কমানো একেলন ফর্ম,reduced echelon form
reductio-ad-absurdum,reductio-ad-absurdum
হ্রাস সূত্র,reduction formula
প্রসঙ্গ রেখা,reference line
মানবিন্দু,reference point
প্রতিফলিত তরঙ্গ,reflected wave
প্রতিফলন,reflection
রিফ্লেক্সিভ আইন,reflexive law
অভিসারী অঞ্চল,region of convergence
বিচ্যুতি অঞ্চল,region of divergence
একীকরণের অঞ্চল,region of integration
রিগ্রেশন বিশ্লেষণ,regression analysis
রিগ্রেশন বক্ররেখা,regression curve
রিগ্রেশন সমীকরণ,regression equation
প্রত্যাগতি সীমা,regression line
রিগ্রেশন মডেল,regression model
নিয়মিত বক্ররেখা,regular curve
নিয়মিত ষড়ভুজ,regular hexagon
নিয়মিত ম্যাট্রিক্স,regular matrix
নিয়মিত টেট্রাহেড্রন,regular tetrahedron
আপেক্ষিক পরিপূরক,relative complement
আপেক্ষিক সর্বোচ্চ,relative maximum
আপেক্ষিক সর্বনিম্ন,relative minimum
আপেক্ষিক সম্ভাব্যতা (শর্তগত সম্ভাবনা),relative probability (conditional probability)
আপেক্ষিক বেগ,relative velocity
আপেক্ষিকতা,Relativity
আপেক্ষিকতা তত্ত্ব,relativity theory
নির্ভরযোগ্যতা,reliability
নির্ভরযোগ্যতা সমস্যা,reliability problem
অবশিষ্ট মেয়াদ,remainder term
অবশিষ্ট উপপাদ্য,remainder theorem
পুনরাবৃত্তি সীমা,repeated limit
পুনরাবৃত্ত Riemann অবিচ্ছেদ্য,repeated Riemann integral
প্রতিনিধিত্ব,representation
অবশিষ্টাংশ,Residue
একটি মেরুতে অবশিষ্টাংশ,residue at a pole
রেজোলিউশন,resolution
বাহিনীর রেজোলিউশন,resolution of forces
বেগের রেজোলিউশন,resolution of velocities
ফলে,resultant
পরিসমাপ্তি বল,resultant force
ফলে ভেক্টর,resultant vector
সংশোধিত সিমপ্লেক্স কৌশল,revised simplex technique
রম্বস,rhombus
রিম্যান অবিচ্ছেদ্য,Riemann integral
সমকোণ,right angle
ডান কোণই ত্রিভুজ,right angled triangle
ডান বৃত্তাকার শঙ্কু,right circular cone
ডান coset,right coset
ডান সিলিন্ডার,right cylinder
ডান হাতি,right handed
ডান বিপরীত,right inverse
কঠোর প্রমাণ,rigorous proof
রিং,ring
পূর্ণসংখ্যার রিং,ring of integers
R- সংহত,R-integrable
মূল,root
রুট অর্থ বর্গ,root mean square
বহুপদীর মূল,root of a polynomial
ঘূর্ণন,rotation
রাউন্ডিং ত্রুটি,rounding error
সারি,row
সারি দ্বারা কলাম গুণন,row-by-column multiplication
সারি সমতা,row equivalence
সারি ম্যাট্রিক্স,row matrix
সারি র‍্যাঙ্ক,row rank
জিন বিন্দু,saddle point
নমুনা,sample
নমুনা মানে,sample means
নমুনা পয়েন্ট,sample point
সাধারন মাপ,sample size
নমুনা স্থান,sample space
নমুনা স্ট্যান্ডার্ড বিচ্যুতি,sample standard deviation
নমুনা জরিপ,sample survey
নমুনা বৈচিত্র্য,sample variance
নমুনা,sampling
নমুনা বিতরণ,sampling distribution
নমুনা ত্রুটি,sampling error
নমুনা ব্যবধান,sampling interval
নমুনা পদ্ধতি,sampling method
নমুনা তত্ত্ব,sampling theory
প্রতিস্থাপন সহ নমুনা,sampling with replacement
স্কেলার,scalar
স্কেলার ক্ষেত্র,scalar field
স্কেলার ম্যাট্রিক্স,scalar matrix
স্কেলার একাধিক,scalar multiple
স্কেলার গুণন,scalar multiplication
স্কালে পণ্য,scalar product
স্কালের পরিমাণ,scalar quantity
স্কেলার ট্রিপল পণ্য,scalar triple product
দৃশ্যমান ত্রিভুজ,scelene triangle
বিক্ষিপ্ত চিত্র,scattered diagram
শ্রোডিঙ্গার সমীকরণ,Schrodinger equation
ঋতু ওঠানামা,seasonal fluctuation
সেক্যান্ট,secant
সেক্যান্ট পদ্ধতি,secant method
দ্বিতীয় ডেরিভেটিভ,second derivative
দ্বিতীয় ক্রম,second order
অধ্যায়,section
সেক্টর,sector
একটি বক্ররেখার অংশ,segment of a curve
স্ব - সংলগ্ন,self — adjoint
স্ব-সংলগ্ন অপারেটর,self adjoint operator
স্ব - সংঘবদ্ধ,self — conjugate
semiaxis,semiaxis
অর্ধবৃত্ত,semicircle
আধা-নির্দিষ্ট ম্যাট্রিক্স,semi - definite matrix
আধা - নির্দিষ্ট দ্বিঘাত ফর্ম,semi - definite quadratic form
সেমিগ্রুপ,semigroup
আধা - ব্যবধান,semi - interval
আধা প্রধান অক্ষ,semi major axis
আধা গৌণ অক্ষ,semi minor axis
বিভাজ্য বহুপদ,separable polynomial
ভেরিয়েবলের বিচ্ছেদ,separation of variables
ক্রম,sequence
সিকোয়েন্সিং তত্ত্ব,sequencing theory
অনুক্রমিক বিশ্লেষণ,sequential analysis
অনুক্রমিক নমুনা,sequential sampling
সিরিয়াল পারস্পরিক সম্পর্ক,serial correlation
সিরিজ,series
সেট,set
সেক্সট্যান্ট,sextant
Shewhart নিয়ন্ত্রণ চার্ট,Shewhart control charts
চিহ্ন,sign
একটি ম্যাট্রিক্সের স্বাক্ষর,signature of a matrix
দ্বিঘাত আকারের স্বাক্ষর,signature of quadratic form
স্বাক্ষরিত নম্বর,signed number
তাত্পর্য স্তর,significance level
তাৎপর্য পরীক্ষা,significance test
উল্লেখযোগ্য সংখ্যা,significant digit
সাইন পরীক্ষা,sign test
signum ফাংশন,signum function
অনুরূপ উপবৃত্তাকার,similar ellipses
অনুরূপ পরিসংখ্যান,similar figures
মিল,similarity
অনুরূপ ম্যাট্রিক্স,similar matrices
সহজ বন্ধ বক্ররেখা,simple closed curve
সহজ পারস্পরিক সম্পর্ক,simple correlation
সহজ সুরেলা গতি,simple harmonic motion
সহজ র্যান্ডম স্যাম্পলিং,simple random sampling
সিমপ্লেক্স,simplex
সিমপ্লেক্স অ্যালগরিদম,simplex algorithm
সিমপ্লেক্স মূকনাট্য,simplex tableau
সিম্পসনের এক - তৃতীয় নিয়ম,Simpson's one - third rule
সিমুলেশন কৌশল,simulation technique
যুগপত ডিফারেনশিয়াল সমীকরণ,simultaneous differential equations
যুগপত সমীকরণ,simultaneous equations
সাইন,sine
সাইন বক্ররেখা,sine curve
এককটন,singleton
একক মূল্যবান ফাংশন,single valued function
একবচন অবিচ্ছেদ্য,singular integral
এককতা,singularity
একবচন ম্যাট্রিক্স,singular matrix
একক সমাধান,singular solution
নমুনার আকার,size of sample
তির্যক বিতরণ,skewed distribution
skew-Hermitian ম্যাট্রিক্স,skew-Hermitian matrix
তির্যকতা,skewness
তির্যক প্রতিসম ম্যাট্রিক্স,skew symmetric matrix
স্ল্যাক পরিবর্তনশীল,slack variable
ঢাল,slope
ঢাল গ্রেডিয়েন্ট,slope gradient
ছোট বন্ধনী,small brackets
মসৃণ বক্ররেখা,smooth curve
মসৃণ ফাংশন,smooth function
সময় সিরিজের মসৃণকরণ,smoothing of time series
সৌর জগৎ,solar system
solenoidal ভেক্টর,solenoidal vector
কঠিন,solid
কঠিন জ্যামিতি,solid geometry
সমাধান,solution
সিরিজে সমাধান,solution in series
সমাধান ম্যাট্রিক্স,solution matrix
একটি ত্রিভুজের সমাধান,solution of a triangle
সমাধান স্থান,solution space
সোনাইন বহুপদী,Sonine polynomial
স্থান,space
স্থান বক্ররেখা,space curve
স্প্যানিং সেট,spanning set
স্থানিক কোরিলোগ্রাম,spatial correlogram
বিশেষ লিনিয়ার গ্রুপ,special linear group
বিশেষ অর্থোগোনাল গ্রুপ,special orthogonal group
আপেক্ষিক গুরুত্ব,specific gravity
বর্ণালী ম্যাপিং উপপাদ্য,spectral mapping theorem
একটি ফাংশনের বর্ণালী,spectrum of a function
গোলক,sphere
গোলাকার সমন্বয় ব্যবস্থা,spherical coordinate system
গোলাকার মেরু স্থানাঙ্ক,spherical polar coordinate
গোলাকার ত্রিভুজ,spherical triangle
গোলাকার ত্রিকোণমিতি,spherical trigonometry
সর্পিল,spiral
বর্গক্ষেত্র,square
চতুস্কন বন্ধনী,square brackets
বর্গাকার সংহত,square integrable
বর্গ ম্যাট্রিক্স,square matrix
বর্গমূল,square root
নমুনা নেওয়ার পর্যায়,stage of sampling
সিঁড়ি ফাংশন,staircase function
আদর্শ চ্যুতি,standard deviation
আদর্শ অভ্যন্তরীণ পণ্য,standard inner product
ভারসাম্যের অবস্থা,state of equilibrium
স্থির বক্ররেখা,stationary curve
স্থির বিন্দু,stationary point
স্থির মান,stationary value
পরিসংখ্যান,statistic
পরিসংখ্যানগত,statistical
পরিসংখ্যানগত তথ্য,statistical data
পরিসংখ্যানগত বন্টন,statistical distribution
পরিসংখ্যানগত অনুমান,statistical hypothesis
পরিসংখ্যান অনুমান,statistical inference
পরিসংখ্যান মডেল,statistical model
পরিসংখ্যান জনসংখ্যা,statistical population
পরিসংখ্যানগত মান নিয়ন্ত্রণ,statistical quality control
পরিসংখ্যান,statistics
স্থির,steady
স্থির রাষ্ট্র সমাধান,steady state solution
খাড়া আরোহন (একটি বক্ররেখার),steep ascent (of a curve)
খাড়া আরোহন নকশা,steepest ascent design
খাড়া বংশদ্ভুত,steepest descent
ধাপ ফাংশন,step function
স্টার্লিং সিরিজ,Stirling series
স্টোকাস্টিক,stochastic
স্টোকাস্টিক ম্যাট্রিক্স,stochastic matrix
স্টোকাস্টিক মডেল,stochastic model
স্টোকাস্টিক প্রোগ্রামিং,stochastic programming
স্টোকাস্টিক পরিবর্তনশীল,stochastic variable
স্টোকসের উপপাদ্য,Stokes’ theorem
সোজা লাইন,straight line
স্তর চার্ট,strata chart
স্তরবিন্যাস,stratification
স্তরিত নমুনা,stratified sampling
স্ট্রিম লাইন,stream-line
চাপ,stress
কঠোরভাবে উত্তল ফাংশন,strictly convex function
কঠোরভাবে কমছে,strictly decreasing
কঠোরভাবে বাড়ছে,strictly increasing
কঠোরভাবে একঘেয়ে ফাংশন,strictly monotonic function
ছাত্রের পরীক্ষা (ছাত্রের &quot;টি&quot; পরীক্ষা),"Student's test (Student's ""t"" test)"
উপ-সংগ্রহ,sub-collection
উপ-নির্ধারক,sub determinant
উপক্ষেত্র,subfield
উপগোষ্ঠী,subgroup
উপ-ব্যবধান,sub-interval
সাবম্যাট্রিক্স,submatrix
সাবস্ক্রিপ্ট,subscript
পরবর্তী,subsequence
উপসেট,subset
সাবস্পেস,subspace
প্রতিস্থাপন,substitution
subtangent,subtangent
জমা করা,subtend
বিয়োগ,subtract
বিয়োগ,subtraction
ক্রমাগত,successive
ধারাবাহিক পার্থক্য,successive differentiation
ধারাবাহিক একীকরণ,successive integration
উত্তরাধিকারী,successor
প্রত্যয়,suffix
যোগফল,sum
যোগফল ফাংশন,sum function
যোগ করা যায়,summable
সমন্বিত,summand
সমষ্টি,summation
সমষ্টি সম্মেলন,summation convention
সমষ্টি সূত্র,summation formula
সিরিজের সমষ্টি,summation of series
সমষ্টি চিহ্ন,summation sign
অসীমের যোগফল,sum to infinity
সুপারস্ক্রিপ্ট,superscript
সুপারসেট,superset
সুপারসনিক প্রবাহ,supersonic flow
সম্পূরক কোণ,supplementary angle
সমর্থনকারী হাইপারপ্লেন,supporting hyperplane
ফাংশন সমর্থন,support of function
ধরুন,suppose
সর্বোচ্চ,supremum
surd,surd
পৃষ্ঠতল,surface
ভূপৃষ্ঠের,surface area
পৃষ্ঠ অবিচ্ছেদ্য,surface integral
সার্জেকশন,surjection
surjective,surjective
অনুমানমূলক মানচিত্র,surjective map
প্রতীক,symbol
প্রতীকী যুক্তি,symbolic logic
প্রতীকী মডেল,symbolic model
প্রতিসম,symmetric
প্রতিসম,symmetrical
প্রতিসম নির্ধারক,symmetric determinant
প্রতিসম পার্থক্য,symmetric difference
প্রতিসম ম্যাট্রিক্স,symmetric matrix
ধারা বিশ্লেষণ,system analysis
পদ্ধতিগত নমুনা,systematic sampling
টেবিল,table
মূকনাট্য,tableau
অখণ্ডের সারণী,table of integrals
সারণী,tabular
ট্যাবুলার ফর্ম,tabular form
সারণী লগারিদম,tabular logarithm
সারণী,tabulate
সারণীকৃত মান,tabulated value
ট্যাবুলেশন,tabulation
ট্যাবুলেটার,tabulator
লেজ,tail
লেজ এলাকা (বন্টন),tail area (of distribution)
স্পর্শকতা,tangency
স্পর্শক,tangent
স্পর্শক হাইপারপ্লেন,tangent hyperplane
স্পর্শক,tangential
স্পর্শক উপাদান,tangential component
স্পর্শক বিভাগ,tangential section
স্পর্শক রেখা,tangent line
স্পর্শক সমতল,tangent plane
স্পর্শক স্থান,tangent space
টেপ পাঞ্চ,tape punch
টেপ পাঠক,tape reader
টবেরিয়ান উপপাদ্য,Tauberian theorem
টেলরের উপপাদ্য,Taylor's theorem
চেবিচেভ মেট্রিক,Tchebychev metric
টি-বন্টন,t-distribution
টেলিস্কোপিক সিরিজ,telescopic series
সাময়িক স্থানাঙ্ক,temporal coordinates
সাময়িক সম্পর্ক,temporal relationship
অস্থায়ী পরিবর্তনশীল,temporal variable
প্রসার্য শক্তি,tensile strength
টেনসর,tensor
টেনসর বিশ্লেষণ,tensor analysis
টেনসর পণ্য,tensor product
অস্থায়ী সূত্র,tentative formulation
মেয়াদ,term
টার্মিনাল অবস্থা,terminal condition
টার্মিনাল বেগ ডুব,terminal velocity dive
শেষ করা দশমিক,terminating decimal
মেয়াদী মান,term values
শব্দগত পার্থক্য,termwise differentiation
টার্মওয়াইজ ইন্টিগ্রেশন,termwise integration
তিরনারি,ternary
পরীক্ষা,test
বৈচিত্র্যের একজাতীয়তার জন্য পরীক্ষা,test for homogeneity of variances
পরীক্ষার ফাংশন,test function
অনুমানের পরীক্ষা,test of hypothesis
তাৎপর্য পরীক্ষা,test of significance
পরীক্ষার পরিসংখ্যান,test statistics
টেট্রাহেড্রাল,tetrahedral
টেট্রাহেড্রাল কোণ,tetrahedral angle
টেট্রাহেড্রন,tetrahedron
উপপাদ্য,theorem
অবশিষ্টাংশের উপপাদ্য,theorem of residues
তাত্ত্বিক চাহিদা ফাংশন,theoretical demand function
তাত্ত্বিক বিচ্ছিন্ন বিতরণ,theoretical discrete distribution
তাত্ত্বিক ত্রুটি,theoretical error
তাত্ত্বিক ফিট,theoretical fit
তাত্ত্বিক গঠন,theoretical formulation
তাত্ত্বিক ফ্রিকোয়েন্সি,theoretical frequency
তাত্ত্বিকভাবে,theoretically
তাত্ত্বিক মডেল,theoretical model
তাত্ত্বিক চিকিত্সা,theoretical treatment
সমীকরণ তত্ত্ব,theory of equations
ত্রুটির তত্ত্ব,theory of errors
অনুমান তত্ত্ব,theory of estimation
ফাংশন তত্ত্ব,theory of functions
গেমের তত্ত্ব,theory of games
মহাকর্ষ তত্ত্ব,theory of gravitation
তথ্য তত্ত্ব,theory of information
প্রতিস্থাপনের তত্ত্ব (= ব্যর্থতার তত্ত্ব),theory of replacement (= theory of failure)
সেটের তত্ত্ব,theory of sets
অপেক্ষার লাইনের তত্ত্ব (= সারিবদ্ধ তত্ত্ব),theory of waiting lines(= queuing theory)
তরঙ্গ তত্ত্ব,theory of waves
থার্মোডাইনামিক,Thermodynamic
একটি স্ক্রু এর থ্রেড,thread of a screw
ত্রিমাত্রিক,three dimensional
ত্রিমাত্রিক ভেক্টর বিশ্লেষণ,three dimensional vector analysis
ত্রিমুখী শ্রেণীবিভাগ,three-way classification
নিক্ষেপ,throw
খোঁচা,thrust
সময়,time
সময় অক্ষ,time axis
সময় নির্ভরতা,time dependence
সময়-নির্ভর গঠনমূলক সমীকরণ,time-dependent constitutive equation
সময় নির্ভর প্রক্রিয়া,time-dependent process
সময়-স্বাধীন শব্দ,time-independent term
সময়ের ব্যবধান,time interval
সময় সিরিজ,time series
সময় সিরিজ বিশ্লেষণ,time series analysis
সময় সিরিজের তথ্য,time series data
সময় ভাগ করে নেওয়ার সিস্টেম,time sharing system
সহনশীলতা,tolerance
সহনশীলতা ব্যবধান,tolerance interval
সহ্যসীমা,tolerance level
সহনশীলতার সীমা,tolerance limit
টপোলজিকাল,topological
টপোলজিক্যাল দ্বৈত,topological dual
টপোলজিকাল গ্রুপ,topological group
টপোলজিকাল আইসোমরফিজম,topological isomorphism
টপোলজিক্যাল লিনিয়ার স্পেস,topological linear space
টপোলজিক্যালি,topologically
টপোলজিক্যাল ম্যাপিং,topological mapping
টপোলজিকাল সম্পত্তি,topological property
টপোলজিকাল স্পেস,topological space
টপোলজিক্যাল ভেক্টর স্পেস,topological vector space
টপোলজি,topology
টর্শন,torsion
টরাস,torus
মোট,total
মোট ডেরিভেটিভ,total derivative
মোট ডিফারেনশিয়াল,total differential
মোট ডিফারেনশিয়াল সমীকরণ,total differential equation
মোট পরিদর্শন,total inspection
সম্পূর্ণরূপে আবদ্ধ,totally bounded
সম্পূর্ণ অর্ডার সেট,totally ordered set
মোট অর্ডারিং,total ordering
ট্রেস,trace
ম্যাট্রিক্সের ট্রেস,trace of matrix
ট্রেসিং,tracing
ট্রেড অফ ফাংশন,trade off function
গতিপথ,trajectory
অতীন্দ্রিয়,transcendental
অতীন্দ্রিয় সমীকরণ,transcendental equation
অতীন্দ্রিয় ফাংশন,transcendental function
অতীন্দ্রিয় সংখ্যা,transcendental number
স্থানান্তর,transfer
স্থানান্তর ফাংশন,transfer function
ট্রান্সফিনিট আনয়ন,transfinite induction
অন্তহীন সংখ্যা,transfinite number
রূপান্তর,transform
রূপান্তর সূত্র,transformation formula
রূপান্তর ম্যাট্রিক্স,transformation matrix
স্থানাঙ্কের রূপান্তর,transformation of coordinates
রূপান্তরিত ফাংশন,transformed function
রূপান্তরিত ম্যাট্রিক্স,transformed matrix
ট্রান্সশিপমেন্ট সমস্যা,transshipment problem
ক্ষণস্থায়ী আচরণ,transient behaviour
ক্ষণস্থায়ী সমাধান,transient solution
স্থানান্তর,transition
রূপান্তর ম্যাট্রিক্স,transition matrix
ট্রানজিটিভ,transitive
ট্রানজিটিভ আইন,transitive law
ট্রানজিটিভ সম্পর্ক,transitive relation
ট্রানজিটিভিটি,transitivity
ট্রানজিটিভিটি সেট,transitivity set
অনুবাদ,translation
পরিবহন খরচ,transportation cost
পরিবহন সমস্যা,transportation problem
পরিবহন সময়,transportation time
পরিবহন সমীকরণ,transport equation
স্থানান্তরিত ম্যাট্রিক্স,transposed matrix
একটি ম্যাট্রিক্স স্থানান্তর,transpose of a matrix
স্থানান্তর,transposition
ট্রান্সভারসালিটি,transversality
ট্রান্সভারসালিটি অবস্থা,transversality condition
অনুপ্রস্থ,transverse
তির্যক গতি,transverse motion
ট্রাপিজিয়াম,trapezium
ট্র্যাপিজয়েড,trapezoid
ট্র্যাপিজয়েডাল প্রিজম,trapezoidal prism
চিকিত্সা,treatment
গাছের নকশা,tree diagram
প্রবণতা,trend
ট্রেন্ড লাইন,trend line
প্রবণতা মান,trend value
triadic,triadic
বিচার,trial
ট্রায়াল ফাংশন,trial function
ত্রিভুজ,triangle
ত্রিভুজ অসমতা,triangle inequality
বেগের ত্রিভুজ,triangle of velocity
ত্রিভুজ প্রতীক,triangle symbol
ত্রিভুজ সিস্টেম,triangle system
ত্রিকোণযোগ্যতা,triangulability
ত্রিভুজাকার,triangular
ত্রিভুজাকার ম্যাট্রিক্স,triangular matrix
ত্রিভুজ,triangulation
ট্রাইকোটমি,trichotomy
ত্রিভুজ,tridiagonal
ত্রিকোণমিতিক,trigonometric
ত্রিকোণমিতিক বক্ররেখা,trigonometric curve
ত্রিকোণমিতিক সমীকরণ,trigonometric equation
ত্রিকোণমিতিক ফাংশন,trigonometric function
ত্রিকোণমিতিক পরিচয়,trigonometric identity
ত্রিকোণমিতিক সিরিজ,trigonometric series
ত্রিকোণমিতিক সমাধান,trigonometric solution
ত্রিকোণমিতিক রূপান্তর,trigonometric transformation
ত্রিকোণমিতি,trigonometry
তিনগুণ,triple
ট্রিপল ইন্টিগ্রেশন,triple integration
triplet,triplet
trisect,trisect
trisection,trisection
একটি কোণের trisection,trisection of an angle
তুচ্ছ ফর্ম,trivial form
তুচ্ছ টপোলজি,trivial topology
কর্কটক্রান্তি,tropic of Cancer
দক্ষিণায়ণ,tropic of Capricorn
ট্রপোস্ফিয়ার,troposphere
সত্য মানে,true mean
সত্য মোড,true mode
কাটা,truncated
কাটা শঙ্কু,truncated cone
কাটা বিতরণ,truncated distribution
কাটা ফ্রিকোয়েন্সি বিতরণ,truncated frequency distribution
ছাঁটাই,truncation
ছেদন ত্রুটি,truncation error
সত্য,truth
সত্য ফাংশন,truth function
সঠিক তালিকা,truth table
সত্য মান,truth value
t-পরিসংখ্যান,t-statistic
