Tamil,Telugu
சிவப்பு க்ளோவர்,ఎరుపు క్లోవర్
சிவப்பு பட்டு மரம்,ఎరుపు పట్టు చెట్టు
ரீட் புல்,రీడ్ గడ్డి
ரோட்ஸ் புல்,రోడ్స్ గడ్డి
ரோடோடென்ட்ரான்,రోడోడెండ్రాన్
ருஸ்,రుస్
அரிசி,బియ్యం
ரிட்ஜ் சுண்டைக்காய்,రిడ్జ్డ్ పొట్లకాయ
உயர்ந்தது,గులాబీ
ரோஸ் பெர்ரி,రోజ్ బెర్రీ
ரோஸ்மேரி,రోజ్మేరీ
சுற்று சுண்டைக்காய்,రౌండ్ పొట్లకాయ
ரப்பர்,రబ్బరు
எலி,ఎలుక
சிவப்பு பனை அந்துப்பூச்சி,రెడ్ పామ్ వీవిల్
சிவப்பு பூசணி வண்டு,ఎరుపు గుమ్మడికాయ బీటిల్
ரைனோசெரோஸ் வண்டு,ఖడ్గమృగం బీటిల్
அரிசி அந்துப்பூச்சி,బియ్యం వీవిల్
உமிழ்நீர் ஆல்கி மண்,సెలైన్ ఆల్కలీ మట్టి
உமிழ்நீர் மண்,సెలైన్ నేల
உமிழ்நீர்,సాలినైజేషన్
உமிழ்நீர் சுரப்பி குரோமோசோம்,లాలాజల గ్రంథి క్రోమోజోమ్
உப்பு,ఉ ప్పు
உப்பு பாதிக்கப்பட்ட மண்,ఉప్పు ప్రభావిత నేల
உப்பு அட்டவணை,ఉప్పు సూచిక
உப்பு அழுத்தம்,ఉప్పు ఒత్తిడి
உப்பு சகிப்புத்தன்மை,ఉప్పు సహనం
மாதிரி,నమూనా
மாதிரி பிழை,నమూనా లోపం
மாதிரி அலகு,నమూనా యూనిట్
மாதிரி,నమూనా
மணல்,ఇసుక
சாண்டி களிமண்,ఇసుక మట్టి
சாண்டி களிமண்,శాండీ లోవామ్
மணல் நிறைந்த பூமி,ఇసుక నేల
SAP,సాప్
சப்பிங்,మొక్క
Saponification மதிப்பு,సాపోనిఫికేషన్ విలువ
செயற்கைக்கோள் டி.என்.ஏ.,ఉపగ్రహ DNA
செயற்கைக்கோள் களை,ఉపగ్రహ కలుపు
நிறைவுற்ற நீராவி அழுத்தம்,సంతృప్త ఆవిరి పీడనం
சவன்னா,సవన్నా
ஸ்காஃபோல்ட் புரதம்,స్కాఫోల్డ్ ప్రోటీన్
ஸ்கேப்,స్కేప్
ஸ்கார்ஃபிகேஷன்,స్కార్ఫికేషన్
சியோன்,సియోన్
சியோபைட்டுகள்,సైనోఫైట్స్
பருவகால சுழற்சி,కాలానుగుణ చక్రం
பருவகால வறட்சி,కాలానుగుణ కరువు
பருவகால ஆலை,కాలానుగుణ మొక్క
இரண்டாம் நிலை வளர்ச்சி,ద్వితీయ పెరుగుదల
இரண்டாம் நிலை தாவர ஊட்டச்சத்துக்கள்,ద్వితీయ మొక్కల పోషకాలు
இரண்டாம் நிலை உற்பத்தித்திறன்,ద్వితీయ ఉత్పాదకత
இரண்டாம் நிலை உழவு,ద్వితీయ పండించడం
செட்ஜ்,సెడ్జ్
விதை பிறந்த பூஞ்சை,విత్తనం పుట్టిన ఫంగస్
விதை சான்றிதழ்,విత్తన ధృవీకరణ
விதை கடினப்படுத்துதல்,విత్తన గట్టిపడటం
விதை சிகிச்சை,విత్తన చికిత్స
விதை-கம்-உர துரப்பணம்,సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్
நாற்று,విత్తనాలు
Seepage,సీపేజ్
பாகுபாடு,వేరు చేయుట
தேர்ந்தெடுக்கக்கூடிய மார்க்கர்,ఎంచుకోదగిన మార్కర్
தேர்வு அழுத்தம்,ఎంపిక ఒత్తిడి
தேர்ந்தெடுக்கப்பட்ட களைக்கொல்லி,సెలెక్టివ్ హెర్బిసైడ్
தேர்ந்தெடுப்பு அட்டவணை,సెలెక్టివిటీ ఇండెక్స్
சுய கருத்தரித்தல்,స్వీయ ఫలదీకరణం
தன்னிறைவு,స్వీయ సమృద్ధి
சுய மெல்லிய திறன்,స్వీయ సన్నబడటం సామర్థ్యం
சுயநல,స్వీయ-ఫ్రూట్‌ఫుల్
சுய-முரண்பாடு,స్వీయ-అపవాదు
சுயநல டி.என்.ஏ,స్వార్థ DNA
அரை வறண்ட,సెమీ శుష్క
உணர்ச்சி மதிப்பீடு,ఇంద్రియ మూల్యాంకనం
செபால்,సెపాల్
தொடர்ச்சியான பயிர்,సీక్వెన్షియల్ క్రాపింగ్
தொடர் நீர்த்தல்,సీరియల్ పలుచన
புத்துணர்ச்சி,సెరికల్చర్
செரோலஜி,సెరోలజీ
சீரம்,సీరం
பாலின நிர்ணயம்,సెక్స్-నిర్ణయం
பாலியல்-இணைப்பு,సెక్స్-లింకేజ్
பாலியல் பரப்புதல்,లైంగిక ప్రచారం
தாள் அரிப்பு,షీట్ కోత
ஷெல்லிங்,షెల్లింగ్
தங்குமிடம் பெல்ட்,షెల్టర్ బెల్ట్
குறுகிய நாள் ஆலை,స్వల్ప-రోజు మొక్క
குறுகிய அலை கதிர்வீச்சு,స్వల్ప-తరంగ రేడియేషన్
ஷட்டில் வெக்டர்,షటిల్ వెక్టర్
உடன்பிறப்பு,తోబుట్టువు
அரிவாள் செல் இரத்த சோகை,కొడవలి కణ రక్తహీనత
சிக்மாய்டு வளைவு,సిగ్మోయిడ్ కర్వ్
சிக்னல் கருதுகோள்,సిగ్నల్ పరికల్పన
முக்கியத்துவம் சோதனை,ప్రాముఖ్యత పరీక్ష
சிலேஜ்,సైలేజ్
சிலோ,గొయ్యి
மண்,సిల్ట్
சில்ட் களிமண்,సిల్ట్ లోమ్
சில்விக்கால்ச்சர்,సిల్వికల్చర్
மூழ்கி,సింక్
மூழ்கும் திறன்,సింక్ సామర్థ్యం
சகோதரி குரோமாடிட்,సిస్టర్ క్రోమాటిడ్
தளம் சார்ந்த ஊட்டச்சத்து மேலாண்மை,సైట్-నిర్దిష్ట పోషక నిర్వహణ
வளைந்த விநியோகம்,వక్రీకృత పంపిణీ
வரிசை நடவு தவிர்க்கவும்,వరుస నాటడం దాటవేయండి
சேறு அச்சு,బురద అచ్చు
மெதுவாக வெளியிடும் உரம்,స్లో-రిలీజ్ ఎరువులు
கசடு,బురద
குழம்பு,ముద్ద
மென்மையான பயிர்கள்,సున్నితమైన పంటలు
சமூக வனவியல்,సామాజిక అటవీ
புல் கலாச்சாரம்,పచ్చిక సంస్కృతి
புல்,పచ్చిక
சோடிக் மண்,సోడిక్ నేల
சோடியம் உறிஞ்சுதல் விகிதம்,సోడియం శోషణ నిష్పత్తి
சோடியம் பம்ப்,సోడియం పంప్
மென்மையான-வூட் ஒட்டுதல்,సాఫ్ట్-వుడ్ అంటుకట్టుట
மண் ஒட்டுதல்,నేల సంశ్లేషణ
மண் காற்றோட்டம்,నేల వాయువు
மண் மொத்தம்,నేల మొత్తం
மண் காரத்தன்மை,నేల క్షారత
மண் திருத்தம்,నేల సవరణ
மண் பகுப்பாய்வு,నేల విశ్లేషణ
மண் பல்லுயிர்,నేల జీవవైవిధ్యం
மண் உயிரியல்,నేల జీవశాస్త్రం
மண் வகைப்பாடு,నేల వర్గీకరణ
மண் கூழ்,నేల ఘర్షణ
மண் சுருக்கம்,నేల సంపీడనం
மண் கண்டிஷனர்கள்,నేల కండిషనర్లు
மண் பாதுகாப்பு,నేల పరిరక్షణ
மண் மேலோடு,నేల క్రస్ట్
மண் சீரழிவு,నేల క్షీణత
மண் அரிக்கும் காரணி,నేల ఎరోడిబిలిటీ కారకం
மண் கருவுறுதல்,నేల సంతానోత్పత్తి
மண் ஆதியாகமம்,నేల ఆదికాండము
மண் ஆரோக்கியம்,నేల ఆరోగ్యం
மண் அடிவானம்,నేల హోరిజోన్
மண் மேக்ரோ ஆர்கானிசம்,నేల స్థూల ఆర్గనైజమ్స్
மண் மேலாண்மை,నేల నిర్వహణ
மண் நுண்ணுயிரியல்,నేల మైక్రోబయాలజీ
மண் நுண்ணுயிரிகள்,నేల సూక్ష్మజీవులు
மண்ணின் ஈரப்பதம் பற்றாக்குறை,నేల తేమ లోటు
மண் கரிமப்பொருள்,నేల సేంద్రియ పదార్థం
மண் போரோசிட்டி,నేల సచ్ఛిద్రత
மண் உற்பத்தித்திறன்,నేల ఉత్పాదకత
மண் சுயவிவரம்,నేల ప్రొఫైల్
மண்ணின் தரம்,నేల నాణ్యత
மண் எதிர்வினை,నేల ప్రతిచర్య
மண்ணின் எதிர்ப்பு,నేల నిరోధకత
மண் உப்புத்தன்மை,నేల లవణీయత
மண் அறிவியல்,నేల శాస్త్రం
மண் நோய்,నేల అనారోగ్యం
மண் சல்லடை,నేల జల్లెడ
மண் தீர்வு,నేల ద్రావణం
மண் கருத்தடை,నేల స్టెరిలెంట్
மண் அமைப்பு,నేల నిర్మాణం
மண் இடைநீக்கம்,నేల సస్పెన్షన్
மண் சோதனை,నేల పరీక్ష
மண் அமைப்பு,నేల ఆకృతి
மண் நீர் சாத்தியம்,నేల నీటి సామర్థ్యం
மண் நீர்,నేల నీరు
சூரிய மாறிலி,సౌర స్థిరాంకం
சூரிய கதிர்வீச்சு,సౌర వికిరణం
சூரிய நிறமாலை,సౌర స్పెక్ట్రం
தனிமைப்படுத்தல்,సౌరీకరణ
ஒரே பயிர்,ఏకైక పంట
கரையக்கூடிய சோடியம் சதவீதம்,కరిగే సోడియం శాతం
சோமாடிக் செல்,సోమాటిక్ సెల్
சோமாடிக் கரு,సోమాటిక్ పిండం
சோமாடிக் கலப்பினமாக்கல்,సోమాటిక్ హైబ్రిడైజేషన్
சோளம் காயம்,జొన్న గాయం
SOS மரபணு,SOS జన్యువు
தெற்கு வெடிப்பு,సదరన్ బ్లాటింగ్
இடைவெளி (ஆலை),అంతరం (మొక్క)
ஸ்பேடிக்ஸ்,స్పాడిక్స్
ஸ்பேட்டே,స్పాట్
சிறப்பு ஏற்பாடு,ప్రత్యేక అమరిక
சிறப்பு பயிர்,ప్రత్యేక పంట
சிறப்பு விவசாயம்,ప్రత్యేక వ్యవసాయం
இனங்கள்,జాతులు
குறிப்பிட்ட பயிர் தீவிரம் அட்டவணை,నిర్దిష్ట పంట తీవ్రత సూచిక
குறிப்பிட்ட ஈர்ப்பு,నిర్దిష్ట ఆకర్షణ
குறிப்பிட்ட ஈரப்பதம்,నిర్దిష్ట తేమ
குறிப்பிட்ட இலை பகுதி,నిర్దిష్ట ఆకు ప్రాంతం
விந்தணுக்கள்,స్పెర్మాటోజెనిసిస్
எஸ்-கட்டம்,ఎస్-ఫేజ్
ஸ்பைக்,స్పైక్
ஸ்பைக்லெட்,స్పైక్లెట్
சுழல் புஷ்,స్పిండిల్ బుష్
ஸ்பிளாஸ் அரிப்பு,స్ప్లాష్ కోత
பிளவுபடும்,స్ప్లికింగ్
பயன்பாடு பிளவு,స్ప్లిట్ అప్లికేషన్
பிரிந்த மரபணுக்கள்,స్ప్లిట్ జన్యువులు
பிளவுபட்ட சதி வடிவமைப்பு,స్ప్లిట్ ప్లాట్ డిజైన్
பஞ்சுபோன்ற திசு,స్పాంజి టిష్యూ
தன்னிச்சையான பிறழ்வு,ఆకస్మిక మ్యుటేషన్
வித்து,బీజాంశం
தெளிப்பானை நீர்ப்பாசனம்,స్ప్రింక్లర్ ఇరిగేషన్
ஸ்பட்ங்,స్పడ్డింగ్
ஸ்பர்,స్పర్
தூண்டுதல்,స్పర్ బేరింగ్
சண்டை,స్క్వాల్
உறுதிப்படுத்தும் முகவர்,స్థిరీకరణ ఏజెంట్
நிலையான விலகல்,ప్రామాణిక విచలనం
பிரதான பயிர்,ప్రధాన పంట
கோடனைத் தொடங்குங்கள்,ప్రారంభ కోడాన్
ஸ்டார்டர் தீர்வு,స్టార్టర్ పరిష్కారం
தண்டு துளைப்பான்,కాండం బోరర్
தண்டு-இறுதி,కాండం-ముగింపు
ஸ்டெனோஸ்பெர்மோகார்பி,స్టెనోస్పెర్మోకార్పీ
புல்வெளி,స్టెప్పీ
கருத்தடை,స్టెరిలైజేషన్
களங்கம் ஏற்பு,స్టిగ్మా గ్రహణశక్తి
களங்கம்,కళంకం
ஸ்டைட் ரூட்,స్టిల్ట్ రూట్
ஸ்டோலன்,స్టోలన్
ஸ்டோமாட்டா,స్టోమాటా
மலம்,మలం
கோடனை நிறுத்துங்கள்,కోడాన్ ఆపు
அடுக்கு,స్ట్రాటిఫైడ్
அடுக்கு,స్ట్రాటిఫికేషన్
வைக்கோல்,గడ్డి
மன அழுத்தம்,ఒత్తిడి
ஸ்ட்ரிப் பயிர்,స్ట్రిప్ పంట
ஸ்ட்ரிப் இன்டர்பிராப்பிங்,స్ట్రిప్ ఇంటర్‌క్రాపింగ్
ஸ்ட்ரோமா,స్ట్రోమా
குண்டானது,మొండి
குண்டான தழைக்கூளம்,మొద్దు మల్చింగ్
ஸ்டைல்,శైలి
துணை ஈரப்பதம்,ఉప తేమ
சப்பரேஷன்,సబరేషన్
நீரில் மூழ்குவது,మునిగిపోవడం
வாழ்வாதார விவசாயம்,జీవనాధార వ్యవసాయం
துணை மட்டி,సబ్‌సూలింగ్
துணை இனங்கள்,ఉప జాతులు
மாற்று பயிர்,ప్రత్యామ్నాయ పంట
அடி மூலக்கூறு,ఉపరితలం
மேற்பரப்பு நீர்ப்பாசனம்,ఉపరితల నీటిపారుదల
அடுத்தடுத்து,వారసత్వం
சதைப்பற்றுள்ள,రసంతో
உறிஞ்சும்,సక్కర్
சூய் ஜென்ரிஸ்,సుయి-జెనెరిస్
சூரிய-குணப்படுத்துதல்,సన్-క్యూరింగ్
துணை நீர்ப்பாசனம்,అనుబంధ నీటిపారుదల
துணை நிறுவனம்,అనుబంధ సంస్థ
துணை தொடர்பு,అనుబంధ పరస్పర చర్య
அடக்கி மரபணு,సప్రెజర్ జన్యువు
சர்பாக்டான்ட்,సర్ఫ్యాక్టెంట్
எளிதில் பாதிக்கப்படக்கூடியது,అవకాశం
இடைநீக்க கலாச்சாரம்,సస్పెన్షన్ సంస్కృతి
நிலையான விவசாயம்,స్థిరమైన వ్యవసాయం
நிலையான அபிவிருத்தி,స్థిరమైన అభివృద్ధి
திரள்,సమూహ
வாள் இலை,కత్తి ఆకు
சோனியம்,సైకియం
சிம்பியோசிஸ்,సహజీవనం
ஒத்திசைவு,సింగామి
அரிசி தீவிரத்தின் அமைப்பு,బియ్యం తీవ్రత యొక్క వ్యవస్థ
முறையான களைக்கொல்லி,దైహిక హెర్బిసైడ్
குங்குமப்பூ,కుసుమ
குங்குமப்பூ,కుంకుమ
முனிவர்,సేజ్
சால்,సాల్
சால்வியா,సాల్వియా
சந்தனம்,చెప్పు కలప
சபோட்டா,సపోటా
ஸ்க்ரூட்பைன்,స్క్రూపైన్
சீபக்ஹார்ன்,సీబక్‌హార్న్
சென்னா,సెన్నా
பாம்பு மரம்,పాము కలప
எள்,నువ్వులు
புடலங்காய்,పాము పొట్లకాయ
முலாம்பழம் ஸ்னாப்,పుచ్చకాయ స్నాప్
சோப்பு,సబ్బు నట్
சோளம்,జొన్న
சோயாபீன்,సోయాబీన్
ஸ்பானிஷ் செர்ரி,స్పానిష్ చెర్రీ
கீரை,బచ్చలికూర
சுழல் மரம்,కుదురు కలప
கடற்பாசி சுண்டைக்காய்,స్పాంజ్ పొట్లకాయ
ஸ்டீவியா,స్టెవియా
உணர்வை தொட்டால் எரிச்சலூட்டுகிற ஒருவகை செடி,స్టింగ్ రేగుట
கல் மலர்,రాతి పువ్వు
ஸ்ட்ராபெரி,స్ట్రాబెర్రీ
சூடான் புல்,సుడాన్ గడ్డి
கரும்பு,చెరుకుగడ
கோடை ஸ்குவாஷ்,సమ్మర్ స్క్వాష్
சூரியகாந்தி,పొద్దుతిరుగుడు
சன்ஹெம்ப்,సన్‌హెంప్
ஸ்வீட் க்ளோவர்,తీపి క్లోవర్
இனிப்பு சுண்டைக்காய்,తీపి పొట్లకాయ
இனிப்பு உருளைக்கிழங்கு,తీపి బంగాళాదుంప
இனிப்பு வயலட்,తీపి వైలెట్
SAP உறிஞ்சும்,సాప్ సక్కర్
பார்த்தேன்,చూసింది ఫ్లై
அளவிலான பூச்சி,స్కేల్ క్రిమి
செமிலூப்பர்,సెమిలూపర్
துளைப்பான் சுடவும்,షూట్ బోరర్
பட்டுப்புழு,పట్టు పురుగు
நத்தை,నత్త
குருவி,స్పారో
சிலந்தி,సాలీడు
அணில்,ఉడుత
தண்டு துளைப்பான்,కొమ్మ బోర్
தண்டு துளைப்பான்,కాండం బోరర్
ஸ்டெம் கிர்ட்லர்,కాండం గిర్డ్లర్
கல் அந்துப்பூச்சி,స్టోన్ వీవిల్
மண் விஞ்ஞானி,నేల శాస్త్రవేత్త
தந்திரோபாய இயக்கம்,వ్యూహాత్మక ఉద్యమం
குறிச்சொல் (லேபிளிங்),ట్యాగింగ్
தொட்டி மண்,ట్యాంక్ సిల్ట్
வேரைத் தட்டவும்,రూట్ నొక్కండి
டஸ்ஸல் (மக்காச்சோளம்),మొక్క
வகைபிரித்தல்,వర్గీకరణ
தொழில்நுட்பம்,సాంకేతికం
மிதமான மண்டலம்,సమశీతోష్ణ జోన్
தற்காலிக வில்டிங்,తాత్కాలిక విల్టింగ్
டெண்ட்ரில்,టెండ్రిల్
டென்சியோமீட்டர்,టెన్సియోమీటర్
டெபல்,టెపాల్
டெரடோஜெனி,టెరాటోజెని
முடித்தல் கோடான்,ముగింపు కోడాన్
மொட்டை மாடி,టెర్రేస్
மொட்டை மாடி இடைவெளி,టెర్రస్ విరామం
நிலப்பரப்பு கதிர்வீச்சு,భూగోళ రేడియేషన్
நிலப்பரப்பு களைகள்,భూసంబంధమైన కలుపు మొక్కలు
சோதனை குறுக்கு,టెస్ట్ క్రాస్
சோதனை எடை,పరీక్ష బరువు
டெஸ்டா,టెస్టా
டெட்ராட்,టెట్రాడ్
டெட்ராப்ளோயிட்,టెట్రాప్లాయిడ్
டெட்ராப்ளோயிடி,టెట్రాప్లాయిడి
தாலமஸ்,థాలమస్
வெப்ப கடத்தி,ఉష్ణ వాహకత
வெப்ப வேறுபாடு,థర్మల్ డిఫ్యూసివిటీ
வெப்ப தூண்டல்,థర్మల్ ఇండక్షన్
தெர்மோகப்பிள்,థర్మోకపుల్
வெப்ப வரைபடம்,థర్మోగ్రాఫ్
தெர்மோபெரியோடிசிட்டி,థర్మోపెడిసిటీ
தெர்மோபெரியோடிசம்,థర్మోపెరియోడిజం
தெர்மோபில்,థర్మోఫైల్
தெர்மோடாக்சிஸ்,థర్మోటాక్సిస్
மெல்லியதாக,సన్నబడటం
வாசல்,నూర్పిడి
டி பிளாஸ்மிட்,టి ప్లాస్మిడ్
அலை சதுப்பு நிலங்கள்,టైడల్ చిత్తడి నేలలు
ஓடு வடிகால்,టైల్ డ్రైనేజ్
இழிவு,టిల్లియబిలిటీ
உழவு,పండించడం
உழவன் (ஆலை),టిల్లర్ (మొక్క)
உழவு,టిల్లరింగ్
உழவு நிலை,టిల్లరింగ్ దశ
Tilth,టిల్త్
திசு சோதனை,కణజాల పరీక్ష
கத்தி,పసిపిల్లలు
சகிப்புத்தன்மை,ఓరిమి
மேல் மண்,పై నేల
டோபாடோ,టోపాటో
மேல்-ஆடை,టాప్-డ్రెస్సింగ్
Topoclimatology,టోపోక్లిమాటాలజీ
முதலிடம் (புகையிலை),పైన ఉండిపోయిన పొగాకు)
மொத்த செரிமான ஊட்டச்சத்து,మొత్తం జీర్ణమయ్యే పోషకం
மொத்த காரணி உற்பத்தித்திறன்,మొత్తం కారకాల ఉత్పాదకత
மொத்த கரையக்கூடிய திடப்பொருள்கள்,మొత్తం కరిగే ఘనపదార్థాలు
மொத்தம்,టోటిపోటెన్సీ
நச்சுத்தன்மை,విషపూరితం
நச்சு,టాక్సిన్
சுவடு கூறுகள்,ట్రేస్ ఎలిమెంట్స్
ட்ரேசர் கூறுகள்,ట్రేసర్ ఎలిమెంట్స్
பரிவர்த்தனை,లావాదేవీలు
படியெடுத்தல்,ట్రాన్స్క్రిప్షన్
மாற்றம்,పరివర్తన
டிரான்ஸ்ஜெனிக்,ట్రాన్స్‌జెనిక్
மொழிபெயர்ப்பு,అనువాదం
இடமாற்றம்,ట్రాన్స్‌లోకేషన్
பரிமாற்றம்,ప్రసారం
டிரான்ஸ்பிரேஷன் குணகம்,ట్రాన్స్పిరేషన్ గుణకం
டிரான்ஸ்பிரேஷன் இழுத்தல்,ట్రాన్స్పిరేషన్ పుల్
டிரான்ஸ்பிரேஷன் விகிதம்,ట్రాన్స్పిరేషన్ నిష్పత్తి
மாற்று அதிர்ச்சி,మార్పిడి షాక్
மாற்றுபவர்,మార్పిడి
இடமாற்றம்,మార్పిడి
கொண்டு செல்லப்பட்ட மண்,రవాణా చేసిన నేల
டிரான்ஸ்போசன்,ట్రాన్స్‌పోసన్
குறுக்கு வடிகால்,విలోమ పారుదల
பொறி பயிர்கள்,ఉచ్చు పంటలు
குப்பை,చెత్త
சிகிச்சை,చికిత్స
மரம் பயிர்,చెట్టు పంట
மர வளையம்,చెట్టు ఉంగరం
சோதனை,ట్రయల్
நீர்ப்பாசனம்,ఇరిగేషన్ మోసగించండి
தூண்டுதல் காரணி,ట్రిగ్గర్ కారకం
ட்ரிப்ளாய்டு,ట్రిప్లాయిడ్
டிரிப்பிள் பயிர்,ట్రిపుల్ క్రాపింగ్
கோப்பை நிலை,ట్రోఫిక్ స్థాయి
டிராபிக் இயக்கங்கள்,ట్రాపిక్ కదలికలు
வெப்பமண்டல பகுதி,ఉష్ణమండల ప్రాంతం
வெப்பமண்டலம்,ఉష్ణమండల
உண்மையான அடர்த்தி,నిజమైన సాంద్రత
உண்மையான செரிமானம்,నిజమైన డైజెస్టిబిలిటీ
துண்டிக்கப்பட்ட சுயவிவரம்,కత్తిరించబడిన ప్రొఫైల్
துண்டிக்கப்பட்ட மண்,కత్తిరించిన నేల
சுனாமி,సునామి
கிழங்கு பயிர்கள்,గడ్డ దినుసు పంటలు
கிழங்கு,ట్యూబర్
கட்டி,కణితి
மண்ணின் குறைப்பு,మట్టి యొక్క పంక్తి
டன்ட்ரா,టండ్రా
தரை,మట్టిగడ్డ
கொந்தளிப்பு,టర్గిడ్
டர்கர் இயக்கம்,టర్గర్ ఉద్యమం
டர்கர் அழுத்தம்,టర్గర్ పీడనం
டர்கர்,టర్గర్
டர்னரின் நோய்க்குறி,టర్నర్ సిండ్రోమ్
வகை (ஆலை),రకం (మొక్క)
வகை I பிழை,టైప్ I లోపం
வகை II பிழை,టైప్ II లోపం
சூறாவளி,టైఫూన్
புளி,చింతపండు
டாராகன்,టార్రాగన్
கோயில் அல்லது பகோடா மரம்,ఆలయం లేదా పుచ్చోమ చెట్టు
திஸ்டில்,తిస్టిల్
துஜா,థుజా
தைம்,థైమ్
புகையிலை,పొగాకు
தக்காளி,టమోటా
துக்கத்தின் மரம்,దు orrow ఖం చెట్టు
Tritatice,ట్రిటికేల్
எக்காளம் கொடியின்,ట్రంపెట్ వైన్
டியூபரோஸ்,ట్యూబెరోస్
மஞ்சள்,పసుపు
டர்னிப்,టర్నిప్
டைபா (இந்தியன் ரீட் மெஸ்),భారతీయుగపు ఎర్ర ఖున్నము
தேயிலை கொசு,టీ దోమ
கரையான்கள் (வெள்ளை எறும்பு),చెంప
த்ரிப்ஸ்,త్రిప్స్
அல்ட்ராசென்ட்ரிஃபுகேஷன்,అల్ట్రాసెంట్రిఫ్యూగేషన్
அல்ட்ராசவுண்ட்,అల్ట్రాసౌండ్
அம்பல்,అంబెల్
துண்டித்தல்,అన్‌కౌప్లింగ్
பயனற்ற தன்மை,అవాంఛనీయమైనది
ஒற்றுமையற்றது,వివేకం
உலகளாவிய மரபணு குறியீடு,యూనివర్సల్ జన్యు కోడ్
உலகளாவிய மண் இழப்பு சமன்பாடு,సార్వత్రిక నేల నష్టం
நிறைவுறா கொழுப்பு அமிலங்கள்,అసంతృప్త కొవ్వు ఆమ్లాలు
அப்லாண்ட் அரிசி,అప్‌ల్యాండ్ రైస్
மேல்நிலை,ఎత్తైన చోటు
நகர்ப்புற உரம்,పట్టణ కంపోస్ట్
யூரியா,యూరియా
யூரீஸ்,యూరియా
உல்லா புல்,ఉల్లా గడ్డి
தடுப்பூசி,టీకా
வெற்றிடம்,వాక్యూల్
மதிப்பு கூட்டப்பட்ட விவசாயம்,విలువ-ఆధారిత వ్యవసాయం
மதிப்பு கூட்டப்பட்ட தயாரிப்பு,విలువ జోడించిన ఉత్పత్తి
மதிப்பு கூடுதலாக,విలువ అదనంగా
மதிப்பு செலவு விகிதம்,విలువ ఖర్చు నిష్పత్తి
VAM (வெசிகுலர் ஆர்பஸ்குலர்),దవడ ఎముక
நீராவி வெப்ப சிகிச்சை,ఆవిరి వేడి చికిత్స
ஆவி அழுத்தம்,ఆవిరి పీడనం
மாறுபடும் விலை,వేరియబుల్ ఖర్చు
மாறக்கூடிய மரபணு,వేరియబుల్ జన్యువు
மாறி வீத தொழில்நுட்பம்,వేరియబుల్ రేట్ టెక్నాలజీ
மாறுபாடு,వ్యత్యాసం
மாறுபாடு,వైవిధ్యం
வகை,వెరైటీ
திசையன்,వెక్టర్
தாவரங்கள்,వృక్ష సంపద
தாவர சீரழிவு,వృక్షసంపద క్షీణత
தாவர தடை,ఏపుగా ఉండే అవరోధం
தாவர கவர்,ఏపుగా కవర్
தாவர பரப்புதல்,ఏపుగా ప్రచారం
தாவர நிலை,ఏపుగా ఉండే దశ
வினேஷன்,వెనిషన్
வெர்மிகாஸ்டிங்ஸ்,వర్మికాస్టింగ్స్
மன்மாரம்போஸ்ட்,వర్మికంపోస్ట్
வெர்னலைசேஷன்,వర్నలైజేషన్
செங்குத்து தழைக்கூளம்,నిలువు మల్చింగ్
வெர்டிசோல்,వెర్టిసోల్
நம்பகத்தன்மை (விதை),సాధ్యత (విత్తనం)
கொடியின்,వైన్
வினிகர்,వెనిగర్
Vir மரபணு,వీర్ జీన్
கன்னி நிலம்,వర్జిన్ ల్యాండ్
கன்னி மண்,వర్జిన్ మట్టి
வைரஸ்,వైరలెన్స్
வைரஸ்,వైరస్
வைரஸ் கோட் புரதம்,వైరస్ కోట్ ప్రోటీన్
வைரஸ் குறியீட்டு,వైరస్ ఇండెక్సింగ్
பாகுத்தன்மை,స్నిగ్ధత
புலப்படும் கதிர்வீச்சு,కనిపించే రేడియేషన్
வைட்டமின்கள்,విటమిన్లు
வைட்டிகல்ச்சர்,విటికల్చర్
விவிபரஸ்,వివిపరస్
வெற்றிட இடம்,శూన్య స్థలం
ஆவியாகும்,అస్థిరత
தன்னார்வ தாவரங்கள்,వాలంటీర్ ప్లాంట్లు
வெண்ணிலா,వనిల్లా
வெட்டிவர்,వెటివర్
கால்நடை மருத்துவ மருத்துவர்,పశువైద్య వైద్యుడు
வைரஸ் நிபுணர்,వైరాలజిస్ట్
ஊதியம்,వేతనం
சூடான இரத்தம் கொண்ட விலங்கு,వెచ్చని రక్తపాత జంతువు
கழிவு மேலாண்மை,వ్యర్థ పదార్థాల నిర్వహణ
தரிசு நிலங்கள்,బంజర భూములు
நீர் பயன்பாட்டு திறன்,నీటి అప్లికేషన్ సామర్థ్యం
நீர் பயன்பாட்டு வீதம்,నీటి దరఖాస్తు రేటు
நீர் சமநிலை,నీటి సమతుల్యత
நீர் சுருக்கம்,నీటి సంపీడనం
நீர் பாதுகாப்பு,నీటి పొదుపు
தண்ணீர் பயன்பாடு,నీటి వినియోగం
நீர் அனுப்பும் திறன்,నీటి రవాణా సామర్థ్యం
நீர் கலாச்சாரம்,నీటి సంస్కృతి
நீர் பற்றாக்குறை,నీటి లోటు
நீர் விநியோக திறன்,నీటి పంపిణీ సామర్థ్యం
நீர் கடமை,వాటర్ డ్యూటీ
நீர் உரோமம்,నీటి బొచ్చు
நீர் வாயில்கள்,నీటి ద్వారాలు
