Hindi,Tamil
पुनर्जनन,மீளுருவாக்கம்
प्रशीतन यूनिट,மீளுருவாக்கம் பிரிவு
पुनरुद्भवनी प्रमुकुल,மீளுருவாக்கம் பிளாஸ்டெமா
मुकुल का पुनरुद्भवन,மொட்டின் மீளுருவாக்கம்
पादपक पुनरुत्पादन,தாவரத்தின் மீளுருவாக்கம்
क्षेत्र,பகுதி
दीर्घीकरण क्षेत्र,நீட்டிப்பின் பகுதி
परिपक्वन क्षेत्र,முதிர்ச்சியின் பகுதி
समाश्रयण गुणांक,பின்னடைவு குணகம்
नियमन,ஒழுங்குமுறை
"राइसनर कला, राइसनर झिल्ली",ரைஸ்னரின் சவ்வு
सापेक्ष प्रचुरता,உறவினர் மிகுதி
शिथिलन,தளர்வு
विश्रांति,தளர்வு
रिलैक्सिन,ரிலாக்சின்
विमोचन कारक,வெளியீட்டு காரணி (RF)
रेमोरा,ரெமோரா
"गुर्दे की पथरी, वृक्क अश्मरी",சிறுநீரக கால்குலி
वृक्क वल्कुट,சிறுநீரக புறணி
वृक्क मज्जा,சிறுநீரக மெடுல்லா
वृक्क निवाहिका तंत्र,சிறுநீரக போர்டல் சிஸ்டம்
वृक्क पिरैमिड,சிறுநீரக பிரமிடு
वृक्क स्राव,சிறுநீரக சுரப்பு
रेनेट टिकिया,ரெனெட் டேப்லெட்
रेनिन,ரென்னின்
सुधारक पुनरुद्भवन,பழுதுபார்க்கும் மீளுருவாக்கம்
पुनरावर्ती डी.एन.ए.,மீண்டும் மீண்டும் டி.என்.ஏ.
प्रतिस्थापन स्तर,மாற்று நிலை
प्रतिस्थापन शल्यक्रिया,மாற்று அறுவை சிகிச்சை
प्रतिकृति प्लेटन,பிரதி முலாம்
प्रतिकृति,பிரதிசெய்கை
प्रतिकृतीयन,பிரதிசெய்கை
प्रतिकृतीयन द्विशाख,பிரதி முட்கரண்டி
प्रतिकृतिकारक,பிரதி
पुनध्रुवर्ण तरंग,மறுசீரமைப்பு அலை
दमनशील,அடக்கமுடியாத
दमनकारी अणु,அடக்குமுறை மூலக்கூறு
"जनन, पुनरुत्पादन",இனப்பெருக்கம்
जनन एवं बाल स्वास्थ्य देखभाल,இனப்பெருக்க மற்றும் குழந்தை சுகாதார பராமரிப்பு
जनन स्वास्थ्य कार्यक्रम,இனப்பெருக்க சுகாதார திட்டம்
जनन विलगन,இனப்பெருக்க தனிமை
जनन पथ,இனப்பெருக்க பாதை
"जननता, जननक्षमता",இனப்பெருக்கம்
सरीसृप,ஊர்வன
रेप्टीलिया,ஊர்வன
सरीसृप जबड़ा उपकरण,ஊர்வன தாடை கருவி
रिसर्पिन,ரெசர்பைன்
"निचित कोशिका, निचय कोशिका",ரிசர்வ் செல்
अवशिष्ट पिंड,மீதமுள்ள உடல்
अवशिष्ट ऊर्जा,மீதமுள்ள ஆற்றல்
अवशिष्ट आयतन,மீதமுள்ள அளவு
"रेजिन, राल",பிசின்
वियोजन,தீர்மானம்
"वियोजन क्षमता, विभेदन क्षमता",தீர்வுத்திறன்
अनुनाद,அதிர்வு
श्वसन,சுவாசம்
"श्वसनी, श्वसन",சுவாச
श्वसन केंद्र,சுவாச மையம்
श्वसन-झिल्ली,சுவாச சவ்வு
श्वसन-अंग,சுவாச உறுப்பு
श्वसन वर्णक,சுவாச நிறமி
श्वसन-पदार्थ,சுவாச அடி மூலக்கூறு
अनुक्रिया करना,பதிலளித்தல்
सुप्तिकाल,ஓய்வு காலம்
मृदा उर्वरता पुनःस्थापन,மண்ணின் கருவுறுதலை மீட்டமைத்தல்
प्रतिबंधन एंडोन्यूक्लिएज,கட்டுப்பாடு எண்டோனியூலீஸ்
प्रतिबंधन एंजाइम,கட்டுப்பாடு நொதி
प्रतिबंध खंड दैर्ध्य विश्लेषण,கட்டுப்பாடு துண்டு நீள பகுப்பாய்வு
प्रतिबंधन स्थल,கட்டுப்பாட்டு தளம்
मैलपीगी जालिका,மல்பிகி ரெட்
वृषण जालिका,ரெட் டெஸ்டிஸ்
धारण,தக்கவைத்தல்
जालिकारूपी,ரெட்டிகுலேட்
जालिकारूपी शिराविन्यास,ரெட்டிகுலேட் வீஷன்
जालिकायित शिरा,ரெட்டிகுலேட்டட் நரம்பு
दृष्टिपटल,விழித்திரை
दृष्टिपटलीय,விழித்திரை
दृष्टिपटलीय प्रतिबिंब,விழித்திரை படம்
प्रतिक्रामी प्रवृत्ति,பின்னோக்கி போக்கு
पश्च-विषाणु,ரெட்ரோவைரஸ்
उत्क्रमित विकास,தலைகீழ் பரிணாமம்
उत्क्रम परासरण,தலைகீழ் சவ்வூடுபரவல்
उत्क्रम अनुलेखन करना,தலைகீழ் படியெடுத்தல்
उत्क्रम ट्रांसक्रिप्टेज,தலைகீழ் டிரான்ஸ்கிரிப்டேஸ்
उत्क्रम अनुलेखन,தலைகீழ் படியெடுத்தல்
आर एच. (रीसस) रुधिर वर्ग,ஆர்.எச் (ரீசஸ்) இரத்தக் குழு
रैब्डाइटिस,ராப்டிடிஸ்
रेब्डॉम,ராப்டோம்
रैकोफोरस,ராகோபோரஸ்
रूमेटी ज्वर,வாத காய்ச்சல்
रूमेटी हृद्रोग,வாத இதய நோய்
"रूमेटिज्म, आमवात",வாத நோய்
रूमेटी संधिशोथ,முடக்கு வாதம்
रीनो विषाणु,காண்டாமிருக வைரஸ்
राइजोबियम मैलिलोटाइ,ரைசோபியம் மெலிலோட்டி
मूलाभास,ரைசாய்டு
राइजोम,வேர்த்தண்டுக்கிழங்கு
राइजोफोरा,ரைசோபோரா
राइजोपस,ரைசோபஸ்
Rho कारक,ரோ காரணி
रोडोफाइसी,ரோடோஃபிசே
रॉडोप्सिन,ரோடோபின்
रॉमबेनसेफैलॉन,ரோம்பென்ஸ்பாலன்
राइनिया,ரைனியா
लयबद्ध संकुचन,தாள சுருக்கம்
"पर्शुका, पसली",விலா எலும்பு
राइबोफ्लेविन,ரைபோஃப்ளேவின்
राइबोन्यूक्लिएज,ரிபோநியூலீஸ்
राइबोज,ரைபோஸ்
राइबोसोमीय आर.एन.ए.,ரைபோசோமால் ஆர்.என்.ஏ
राइबोसोम,ரைபோசோம்
रिबुलोस बाइफॉस्फेट,ரிபுலோஸ் இரு-பாஸ்பேட்
रिकेट्स,ரிக்கெட்ஸ்
रिकेट्सिया,ரிக்கெட்சியா
कटक,ரிட்ஜ்
दायाँ अलिंद,வலது ஏட்ரியம்
दायीं हृद् धमनी,வலது இருதய தமனி
पशु महामारी,ரிண்டர்பெஸ்ட்
वलय,மோதிரம்
दाद,ரிங்வோர்ம்
नदीय,நதி
रिवेट निकालने की परिकल्पना,ரிவெட் பாப்பர் கருதுகோள்
आर.एन.ए. व्यतिकरण,ஆர்.என்.ஏ குறுக்கீடு
आर.एन.ए. मध्यम,ஆர்.என்.ஏ இடைநிலை
आर.एन.ए. प्रारंभक पूरक,ஆர்.என்.ஏ ப்ரைமர் நிரப்பு
आर.एन.ए. संबंधन,ஆர்.என்.ஏ பிளவு
आर.एन.ए. जगत,ஆர்.என்.ஏ உலகம்
आर.एन.ए. एज,Rna ase
आर.एन.ए. आई,Rna i
दंड रूप जीवाणु,தடி வடிவ பாக்டீரியா
शलाका,தடி
रोहू,ரோஹு
मूल गोप,ரூட் தொப்பி
मूल अपरद,ரூட் டெட்ரிட்டஸ்
मूल पिटिका,ரூட் கால்
मूल रोम,வேர் முடி
मूल रूपांतरण,ரூட் மாற்றம்
मूल कोटरिका,ரூட் பாக்கெட்
"जड़ तंत्र, मूल तंत्र",ரூட் அமைப்பு
रॉकफर्ट पनीर,ரோக்ஃபோர்ட் சீஸ்
रोजैसियसीय,ரோசாகஸ்
गुलाबी,ரோசாகஸ்
रोजेलीज,ரோசல்ஸ்
"चक्रधर, रॉटिफर",ரோட்டிஃபர்
घूर्णक (रोटर),ரோட்டார்
रूक्ष अंतर्द्रव्यी जालिका,கடினமான எண்டோபிளாஸ்மிக் ரெட்டிகுலம்
वर्तुल गवाक्ष,சுற்று சாளரம்
"गोलाकार भ्रमिका, गोलाकार गहन",வட்டமான தளம்
गोलाकार प्रोद्वर्ध,வட்டமான புரோட்டூரன்ஸ்
रूबिएलीज,ரூபியல்ஸ்
रूबिस्को,ரூபிஸ்கோ
आद्यंग,அடிப்படை
आद्य अवशेष,அடிப்படை
आद्यांगिक स्पर्शक,அடிப்படை கூடாரம்
अल्पवर्धित अवशेष,அடிப்படை வெஸ்டிஜ்
देह के अल्पवर्धित रोम,முரட்டுத்தனமான உடல் முடி
रूमेन,ருமேன்
उपरिभूस्तारी,ஓட்டப்பந்தய வீரர்
रसकस,ரஸ்கஸ்
किट्ट,துரு
जंग,துரு
एस-जीवाणु,எஸ்-பாக்டீரியா
सैकैरोमाइसीज सेरेविसी,சாக்கரோமைசஸ் செரிவிசியா
सैकैरम,சாக்கரம்
सैकैरम बरबेरिस,சாக்கரம் பெர்பரிஸ்
सैकैरम ऑफिसिनेरम,சாக்கரம் ஆஃபீஸ்னாரம்
सैकोग्लॉसस,சாக்கோகுளோசஸ்
"कोषक, थैलिका",Saccule
कोष रूपी सिस्टर्नी,சாக் போன்ற சிஸ்டெர்னே
"सैक्रमी अस्थि, त्रिक अस्थि",சாக்ரல் எலும்பு
पवित्र वन,புனித காடு
पवित्र उपवन,புனித தோப்பு
पवित्र झील,புனித ஏரி
"पेशीद्रव्य, सार्कोप्लाज्म",சர்கோபிளாசம்
"त्रिक, सैक्रम",சாக்ரம்
सुरक्षित निपटान,பாதுகாப்பான அகற்றல்
केसर,குங்குமப்பூ
सैजिटेरिया,தனுசு
साल,சால்
सैलामैन्ड्रा,சலமந்திரா
सैलीकेसी,சாலிகேசி
लवण-मृदा,உமிழ்நீர் மண்
"लवणता, खारापन",உப்புத்தன்மை
लार,உமிழ்நீர்
सैल्मोनेला टाइफी,சால்மோனெல்லா டைபி
सैल्मोनेला टाइफीम्यूरियम,சால்மோனெல்லா டைபிமுரியம்
सैल्पा,சால்பா
"वल्गन, उत्परिवर्तन",உப்பு
वल्गी चालन,உப்பு கடத்தல்
सैल्विया,சால்வியா
सैल्वीनिया,சால்வினியா
समारा,சமாரா
"नमूना, प्रतिदर्श",மாதிரி
प्रतिचयन इकाई,மாதிரி அலகு
रूधिराहारी,Sanguiniuore
स्वच्छता भूभरण,சுகாதார நிலப்பரப்பு
सैन्सिवीरिया,சான்சேவீரியா
सैन्टेलेसी,சாண்டலேசே
सैन्टोनिन,சாண்டோனின்
रसधानी,SAP வெற்றிட
सेपिंडेलीज,Sapindales
मृतजीवी,சப்ரோஃபைட்
मृतजीवी विधा,சப்ரோபயாடிக் பயன்முறை
मृतजीवी,சப்ரோஃப்டிக்
मृतपोषी,சப்ரோட்ஃப்
मृतजीवी,சப்ரோசோயிக்
पूतिजीवी (प्राणी),சப்ரோசோயிக்
रसकाष्ठ,சப்வுட்
सैरैका,சரக்கா
सार्कोडिना प्राणी,சார்கோடினா
"पेशीचोल, सार्कोलेमा",சர்கோலெம்மா
"पिशितार्बुद, सार्कोमा",சர்கோமா
पिशितांश,சர்கோமர்
पेशीद्रव्य,சர்கோபிளாசம்
पेशीद्रव्यी जालक,சர்கோபிளாஸ்மிக் ரெட்டிகுலம்
सार्कोसोम,Sarcosome
सार्डीन,மத்தி
सार्गेसम,சர்காசம்
अनुषंगी,செயற்கைக்கோள்
उपग्रह,செயற்கைக்கோள்
अनुषंगी गुणसूत्र,செயற்கைக்கோள் குரோமோசோம்
अनुषंगी डी.एन.ए.,செயற்கைக்கோள் டி.என்.ஏ.
संतृप्त,நிறைவுற்றது
संतृप्त यौगिक,நிறைவுற்ற கலவை
संतृप्त वसा अम्ल,நிறைவுற்ற கொழுப்பு அமிலம்
संतृप्त हाइड्राइड,நிறைவுற்ற ஹைட்ரைடு
सौरॉप्सिड,ச ur ரோப்சிட்
सवाना,சவன்னா
"आरामीन, बीण",பார்த்த மீன்
शिरोवल्क,உச்சந்தலையில்
क्रमवीक्षी इलेक्ट्रॉन सूक्ष्मदर्शी,எலக்ட்ரான் நுண்ணோக்கி ஸ்கேனிங்
क्रमवीक्षी फनलन सूक्ष्मदर्शी,ஸ்கேனிங் புனல் மைக்ரோஸ்கோப்
क्रमवीक्षी संमपरीक्षक सूक्ष्मदर्शी,ஆய்வு நுண்ணோக்கி ஸ்கேனிங்
"प्रवृंत, स्केप",ஸ்கேப்
नौकाकार,ஸ்கேபாய்டு
"अंसफलक, स्कैपुला",ஸ்கேபுலா
अपमार्जक,தோட்டி
अपमार्जन,தோட்டி
एस-कोशिका,எஸ்-செல்கள்
शिस्टोसोमा,ஸ்கிஸ்டோசோமா
भिदुर फल,ஸ்கிசோகார்பிக் பழம்
विखंडित-मनस्कता,ஸ்கிசோஃப்ரினியா
श्वान्न कोशिका,ஸ்க்வான் செல்
आनुवंशिकी विज्ञान,மரபியல் அறிவியல்
वैज्ञानिक अभिवृत्ति,அறிவியல் அணுகுமுறை
वैज्ञानिक वर्गीकरण,அறிவியல் கிளாசிஃபிகேஷன்
वैज्ञानिक अध्ययन,அறிவியல் ஆய்வு
सिला,ஸ்கில்லா
कलम,சியோன்
"छायोद्भिद पादप, छायारागी पादप",சியோபைட்
श्वेतपटल,ஸ்க்லெரா
दृढ़कोशिका,SCLEREID
कठक,ஸ்க்லரைட்
श्वेत पटल (नेत्र),ஸ்கெலரோடிக்
दृढ़पटलीय,ஸ்கெலரோடிக்
झुलसा पर्णाग्र,எரிந்த இலை முனை
तिमिरानुकूलित,ஸ்கோடோபிக்
केतकी,ஸ்க்ரூட்பைன்
वृषणकोश,ஸ்க்ரோட்டம்
"कुंज अवस्था, स्क्रब अवस्था",ஸ்க்ரப் மேடை
मार्जक,ஸ்க்ரப்பர்
स्कुटेलम,ஸ்கூட்டெல்லம்
साइफा,ஸ்கைபா
समुद्री ऐनीमोन,கடல் அனிமோன்
"समुद्री ककड़ी, समुद्र कर्कटी",கடல் வெள்ளரி
"अश्व मीन, समुद्री घोड़ा",கடற்குதிரை
समुद्री लिली,கடல் லில்லி
समुद्री मूषक,கடல் சுட்டி
समुद्री पिच्छक,கடல் பேனா
समुद्री कवच प्राणी,கடல் ஷெல்
समुद्री अर्चिन,கடல் முள்ளெலி
समुद्री वालनट,கடல் வால்நட்
समुद्री खरपतवार,கடற்பாசி
समुद्री पंखा,கடல்-பான்
"वसा ग्रंथि, तेल ग्रंथि",செபேசியஸ் சுரப்பி
"सीबम, त्वक्वसा",செபம்
सिकेली सीरियली,செகேல் செரீல்
द्वितीय शृंगिका,இரண்டாவது ஆண்டெனா
ऊष्मागतिकी का दूसरा नियम,வெப்ப இயக்கவியலின் இரண்டாவது சட்டம்
"द्वितीयक, गौण",இரண்டாம் நிலை
द्वितीयक वल्कुट,இரண்டாம் நிலை புறணி
द्वितीयक लयनकाय,இரண்டாம் நிலை லைசோசோம்
द्वितीयक विभज्योतक,இரண்டாம் நிலை மெரிஸ்டெம்
द्वितीयक प्रदूषक,இரண்டாம் நிலை மாசுபடுத்தும்
गौण उत्पादकता,இரண்டாம் நிலை உற்பத்தித்திறன்
"स्रवण, स्राव",சுரப்பு
स्रावी,சுரண்டல்
शामक,மயக்க மருந்து
प्रतृण,செட்ஜ்
"अवसाद, तलछट",வண்டல்
अवसादी,வண்டல்
अवसादी शैल,வண்டல் பாறை
अवसादन गुणाक,வண்டல் குணகம்
बीजावरण,விதை உறை
बीजाहारी,விதை உணவு
बीजी फर्न,விதை ஃபெர்ன்
बीज बहुगुणन,விதை பெருக்கல்
"नवोद्भिद्, पौद, पौध",நாற்று
"विसंयोजन, संपृथकन",பாகுபாடு
सेहीमा,செஹெமா
कंपानुकुंचन,நில அதிர்வு
ग्रहविकार,வலிப்புநோய்
सिलैजिनेला,செலகினெல்லா
वरणयोग्य चिह्नक,தேர்ந்தெடுக்கக்கூடிய மார்க்கர்
वरण,தேர்வு
वरणात्मक प्रजनन,தேர்ந்தெடுக்கப்பட்ட இனப்பெருக்கம்
वरणात्मक पारगम्यता,தேர்ந்தெடுக்கப்பட்ட ஊடுருவல்
वरणतः पारगम्य,தேர்ந்தெடுக்கப்பட்ட ஊடுருவக்கூடியது
सेलीनियम,செலினியம்
स्व-उत्तेजन,சுய உற்சாகம்
स्वनिषेचन,சுய கருத்தரித்தல்
स्वअसंगतता,சுய பொருந்தாத தன்மை
स्वअनिषेच्यता,சுய பொருந்தாத தன்மை
स्वपरागण,சுய மகரந்தச் சேர்க்கை
स्वतः उत्पादक अणु,சுய உற்பத்தி மூலக்கூறு
स्वतः नियामक,சுய ஒழுங்குமுறை
स्वबंध्यता,சுய மலட்டுத்தன்மை
स्व-संधारण,சுய நீட்சி
स्व-संधारक,சுய நீட்சி
स्वपरागित फसल,சுய மகரந்தச் சேர்க்கை பயிர்
अर्धशुष्क प्रक्षेत्र,அரை வறண்ட பகுதி
अर्धस्वचालित विश्लेषित्र,அரை தானியங்கி பகுப்பாய்வி
अर्ध संरक्षी,அரை பழமைவாத
अर्धसंरक्षी प्रतिकृतीयन,அரை பழமைவாத பிரதி
अर्धवामन स्वरूप / प्रकृति,அரை குள்ள இயல்பு
अर्धवामन किस्म,அரை குள்ள வகை
आंशिक सदाबहार जंगल,அரை பசுமையான காடு
अर्धप्राकृतिक अवस्था,அரை இயற்கை நிலை
शुक्राशय,செமினல் வெசிகல்
शुक्रजनक नलिका,செமனிஃபெரஸ் குழாய்
अर्धपरजीवी,அரை ஒட்டுண்ணி
अर्धपारगम्य,அரை ஊடுருவக்கூடியது
जीर्णता,செனென்சென்ஸ்
"जीर्ण, जीर्यमान",செனன்ட்
"संवेदन, संवेदना",உணர்வு
"ज्ञानेंद्रिय, संवेदी अंग",உணர்வு உறுப்பு
अर्थक आर.एन.ए.,சென்ஸ் ஆர்.என்.ஏ.
संवेदी चार्ट अभिलेखी,உணர்திறன் விளக்கப்படம் ரெக்கார்டர்
संवेदी जीव,உணர்திறன் உயிரினம்
संवेदी न्यूरॉन,உணர்ச்சி நியூரான்
संवेदी अभिग्रहण और अभिप्रवाह,உணர்ச்சி வரவேற்பு மற்றும் செயலாக்கம்
संवेदी स्पर्शक,உணர்ச்சி கூடாரம்
संवेदी पैपिला,உணர்ச்சி பாப்பிலா
बाह्यदल,செபால்
बाह्यदलाभ,செபலாய்டு
पृथकन,பிரித்தல்
पृथकन भित्ति,பிரிக்கும் சுவர்
सीपिया,செபியா
पटीय वृक्कक,செப்டல் நெஃப்ரிடியா
पटीय वृक्कक,செப்டல் நெஃப்ரிடியம்
पट,செப்டம்
अनुक्रम अंकन,வரிசை சிறுகுறிப்பு
क्रमिक समुदाय,சீரல் சமூகம்
क्रमिक अवस्था,சீரல் நிலை
क्रमक,Sere
"रेशमकीट पालन, रेशम संवर्धन",புத்துணர்ச்சி
सीरम विज्ञान,செரோலஜி
सीरम श्लेष्मिक ग्रंथि,செரோ-சளி சுரப்பி
"लसीकला, सिरोसा",செரோசா
आराकार,செரேட்
सर्टोली कोशिका (आधारी कोशिका),செர்டோலி செல் (துணை செல்)
सीरम,சீரம்
सेस्बेनिया,செஸ்பானியா
"अवृंत (वन.), स्थानबद्ध (प्राणि.)",சாகசம்
स्फोटिकावृंत,செட்டா
शूक,செட்டா
"स्फोटिकावृंत (वन.), शूकसीटा (प्राणि)",செட்டே
गंभीर संयुक्त प्रतिरक्षा न्यूनता,கடுமையான ஒருங்கிணைந்த நோயெதிர்ப்பு குறைபாடு
वाहितमल उपचार,கழிவுநீர் சிகிச்சை
लिंग,செக்ஸ்
"लैंगिक व्यवहार, यौन व्यवहार",பாலியல் நடத்தை
"लिंग गुणसूत्र, लिंग क्रोमोसोम",செக்ஸ் குரோமோசோம்
लिंग हॉर्मोन,செக்ஸ் ஹார்மோன்
लैंगिक कपट,பாலியல் வஞ்சகம்
लैंगिक विकास,பாலியல் வளர்ச்சி
लैंगिक द्विरूपता,பாலியல் இருவகை
"लैंगिक परिपक्वता, यौन परिपक्वता",பாலியல் முதிர்ச்சி
लैंगिक जनन,பாலியல் இனப்பெருக்கம்
संचारित रोग,பாலியல் பரவும் நோய் (எஸ்.டி.டி)
"शैफ्ट, कांड",தண்டு
उथली मृदा,ஆழமற்ற மண்
कवचहीन अंडा,ஷெல்-குறைவான முட்டை
कवचयुक्त अंडा,ஷெல் முட்டை
कवच मत्स्य,ஷெல்-மீன்
शेफर्ड पर्स,ஷெப்பர்ட்ஸ் பர்ஸ்
शेटलैंड टट्टू,ஷெட்லேண்ட் போனி
"नौ कृमि, शिप वर्म",கப்பல் புழு
घात प्रोटीन,அதிர்ச்சி புரோட்டியன்
प्ररोह अक्ष,சுடும் அச்சு
प्ररोह बेधक,துளைப்பான் சுடவும்
शोरिया रोबस्टा,ஷோரியா ரோபஸ்டா
अल्प प्रदीप्तिकाली पादप,குறுகிய நாள் ஆலை
छोटा कद,குறுகிய நிலை
लघु अनुबद्ध पुनरावर्तक,குறுகிய டேன்டெம் மீண்டும்
लघु तंरग विकिरण,குறுகிய அலை கதிர்வீச்சு
बंदूक छर्रा,ஷாட்கன் பெல்லட்
"क्षुप, झाड़ी",புதர்
क्षुप स्तर,புதர் அடுக்கு
सहोदर जाति,உடன்பிறப்பு இனங்கள்
दात्र कोशिका अरक्तता,அரிவாள் செல் இரத்த சோகை
दात्र कोशिका जीन,அரிவாள் செல் மரபணு
चालनी नलिका,சல்லடை குழாய்
चालनी-जैसा,சல்லடை போன்றது
सिग्मा कारक,சிக்மா காரணி
सिग्माभ वृद्धि,சிக்மாய்டு வளர்ச்சி
"संदेशवाहक आर, एन. ए. का प्रशमन",எம்.ஆர்.என்.ஏவின் ம n னம்
"नीरव प्रदेश, ध्वनिहीन प्रदेश",அமைதியான மண்டலம்
सिलिकामय कंटिका,சிலிசஸ் ஸ்பிகுலே
सिलिकन डाइऑक्साइड,சிலிக்கான் டை ஆக்சைடு
सिलिकामयता,சிலிகோசிஸ்
सिलिक्वा,சிலிக்கா
सेमल वृक्ष,பட்டு பருத்தி மரம்
गादन,சில்டேஷன்
सिल्यूरियन कल्प,சிலூரியன் காலம்
सिल्वर फर (एबीज पिन्ड्रो),சில்வர் ஃபிர் (அபிஸ் பிண்ட்ரோ)
सरल द्विखंडन,எளிய பைனரி பிளவு
"एकस्तरी उपकला, सरल एपिथीलियम",எளிய எபிட்டிலியம்
सरल पर्ण,எளிய இலை
सरल सूक्ष्मदर्शी,எளிய நுண்ணோக்கி
सरल नलिकाकार तंत्र,எளிய குழாய் அமைப்பு
सरलतम नलिकाकार उत्सर्जन तंत्र,எளிமையான குழாய் வெளியேற்ற அமைப்பு
"अनुकरण, अनुकार",உருவகப்படுத்துதல்
एकल आबंध,ஒற்றை பிணைப்பு
एक कोशिकीय,ஒற்றை செல்
एकल दूत आर.एन.ए.,ஒற்றை தூதர் ஆர்.என்.ஏ
एकल न्यूक्लियोटाइड की बहुरूपता,ஒற்றை நியூக்ளியோடைடு பாலிமார்பிசம்
एकल रज्जुकी,ஒற்றை தன்மை
"कोटर, शिरानाल",நீர் சேர்க்கை
शिरा कोटर,சைனஸ் வெனோசஸ்
सह-अर्धसूत्र,சகோதரி குரோமாடிட்
समष्टि आमाप,மக்கள்தொகையின் அளவு
कंकालीय फलुओरोसिस,எலும்பு ஃப்ளோரோசிஸ்
कंकाल पेशी,எலும்பு தசை
कंकाल तंत्र,எலும்பு அமைப்பு
"त्वक कैन्सर, त्वचा कैन्सर",தோல் புற்றுநோய்
करोटि,மண்டை ஓடு
काटो-जलाओ कृषि,விவசாயத்தை குறைத்து எரிக்கவும்
बूचड़खाना अपशिष्ट,படுகொலை வீடு கழிவு
निद्रालु रोग,தூக்க நோய்
स्लाइडिंग फिलामेंट सिद्धांत,நெகிழ் இழை கோட்பாடு
अल्प गतिशील,சற்று நகரக்கூடியது
श्लेष्माभ स्तर,சேறு அடுக்கு
अवपंक फँफूदी,சேறு அச்சு
अवपंकी पिंड,மெலிதான நிறை
समाश्रयण प्रवणता,பின்னடைவின் சாய்வு
आपंक,கசடு
कर्दम,குழம்பு
स्मैक,ஸ்மாக்
चेचक,ஸ்மால் பாக்ஸ்
स्माइलेक्स,புன்னகை
"धूम, कुहरा",புகை
धूम्र स्तंभ,புகை அடுக்குகள்
चिकनी अंतर्द्रव्यी जालिका,மென்மையான எர்
चिकनी पेशी,மென்மையான தசை
कंड,ஸ்மட்
स्नैपड्रैगन पुष्प,ஸ்னாப்டிராகன் மலர்
कश खींचना,குறட்டை
हिमांधता,பனி குருட்டுத்தன்மை
हिम मुक्त,பனி இல்லாதது
हिमपात,பனிப்பொழிவு
सामाजिक वानिकी,சமூக வனவியல்
"गर्तिका, सॉकेट",சாக்கெட்
सोडियम,சோடியம்
सोडियम ऐजाइड,சோடியம் அசைட்
मृदा,மண்
मृदा प्रदूषण,மண் தூய்மைக்கேடு
मृदापरिच्छेदिका,மண் சுயவிவரம்
मृदागठन,மண் அமைப்பு
सोलेनेसी,சோலனேசி
सोलेनम,சோலனம்
सोलेनम ट्यूबरोसम,சோலனம் டூபெரோசம்
"सौर ऊष्मांक, सौर नियतांक",சூரிய மாறிலி
सौर ऊर्जा,சூரிய சக்தி
सौर नीहारिका,சோலார் நெபுலா
सौर विकिरण,சூரிய கதிர்வீச்சு
सौर स्पेक्ट्रम,சூரிய நிறமாலை
सौर परिवार,சூரிய குடும்பம்
नलकाभ,சோலனாய்டு
सॉलिडेगो,சாலிடாகோ
एकल कक्षीय,தனி அச்சு
"विलेय, घुलनशील",கரையக்கூடிய
घुलनशील जैव पदार्थ,கரையக்கூடிய கரிம விஷயம்
घुलनशील कार्बनिक पदार्थ,கரையக்கூடிய கரிம விஷயம்
विलेय,கரைப்பான்
विलेय सांद्रता,கரைப்பான் செறிவு
"विलेयन, घोल",தீர்வு
विलयन विभव,தீர்வு சாத்தியம்
विलायक,கரைப்பான்
कायक्लोनी संग्रह,சோமக்ளோனல் சேகரிப்பு
"कायक्लोन, कायएकपूर्वजक",சோமாக்ளோன்
"कायिक, दैहिक",சோமாடிக்
कायिक भ्रूण,சோமாடிக் கரு
कायिक संकर,சோமாடிக் கலப்பின
कायिक संकरण,சோமாடிக் கலப்பின
कायद्रव्य,சோமாடோபிளாசம்
कायिक-संवेदी क्षेत्र,சோமாடோசென்சரி பகுதி
कायिक संवेदी वल्कुट,சோமாடோசென்சரி கோர்டெக்ஸ்
सोमैटोस्टैटिन,சோமாடோஸ்டாடின்
कायपोषी,சோமாடோட்ஃப்
श्रव्यलेखन,சோனோகிராபி
कज्जल,சூட்
सोरोसिस,சோரோசிஸ்
बीजाणुधानी पुंज,சோரஸ்
ध्वनि स्तर,ஒலி நிலை
ध्वनिरोधी जैकेट,சவுண்ட் ப்ரூஃப் இன்சுலேடிங் ஜாக்கெட்
"सदर्न शोषण, सदर्न ब्लॉटिंग",தெற்கு வெடிப்பு
अंतरिक्ष अन्वेषण प्रौद्योगिकी,விண்வெளி ஆய்வு தொழில்நுட்பம்
"आकाश, अंतरिक्ष",இடம்
"अवकाश, अंतराल",இடம்
स्पैडिक्स,ஸ்பேடிக்ஸ்
स्थानिक वितरण,இடஞ்சார்ந்த விநியோகம்
स्थानिक मापक्रम,இடஞ்சார்ந்த அளவு
स्पैचुलाकार,ஸ்பேட்டேட்
"अंडजनन, समांडन",முட்டையிடுதல்
"जलांडक, समांड",முட்டையிடுதல்
भालाकार घास,ஈட்டி புல்
जाति उद्भवन,விவரக்குறிப்பு
विशेष सृष्टि,சிறப்பு உருவாக்கம்
"जाति, स्पीशीज",இனங்கள்
जाति संघटन,இனங்கள் கலவை
जाति-विविधरूपण,இனங்கள் பல்வகைப்படுத்தல்
जाति विविधता,இனங்கள் பன்முகத்தன்மை
जातियों की पारस्परिक क्रिया,இனங்கள் தொடர்பு
