Marathi,Punjabi
तत्त्व,ਸਿਧਾਂਤ
सहप्रसरण तत्त्व,ਸਹਿਵਿਹਾਰ ਦਾ ਸਿਧਾਂਤ
द्वैत तत्त्व,ਦਵੈਤ ਦਾ ਸਿਧਾਂਤ
समतुल्य तत्त्व,ਸਮਾਨਤਾ ਦਾ ਸਿਧਾਂਤ
समतुल्य बदलाचे तत्व,ਬਰਾਬਰ ਤਬਦੀਲੀ ਦਾ ਸਿਧਾਂਤ
कमाल मॉड्यूलसचे तत्त्व,ਅਧਿਕਤਮ ਮਾਡਿਊਲਸ ਦਾ ਸਿਧਾਂਤ
पूर्व संभाव्यता,ਪੂਰਵ ਸੰਭਾਵਨਾ
संभाव्य,ਸੰਭਾਵੀ
संभाव्य दृष्टीकोन,ਸੰਭਾਵੀ ਪਹੁੰਚ
संभाव्य मागणी,ਸੰਭਾਵੀ ਮੰਗ
संभाव्य चल,ਸੰਭਾਵੀ ਵੇਰੀਏਬਲ
संभाव्यता,ਸੰਭਾਵਨਾ
संभाव्यता घनता,ਸੰਭਾਵਨਾ ਘਣਤਾ
संभाव्यता घनता वितरण,ਸੰਭਾਵਨਾ ਘਣਤਾ ਵੰਡ
संभाव्यता घनता कार्य,ਸੰਭਾਵਨਾ ਘਣਤਾ ਫੰਕਸ਼ਨ
संभाव्यता वितरण,ਸੰਭਾਵਨਾ ਵੰਡ
संभाव्यता कार्य,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
संभाव्यता निर्माण कार्य,ਸੰਭਾਵਨਾ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ
संभाव्यता वस्तुमान,ਸੰਭਾਵਨਾ ਪੁੰਜ
संभाव्यता जागा,ਸੰਭਾਵਨਾ ਸਪੇਸ
संभाव्य,ਸੰਭਾਵੀ
संभाव्य त्रुटी,ਸੰਭਾਵੀ ਗਲਤੀ
समस्या,ਸਮੱਸਿਆ
समस्या व्याख्या,ਸਮੱਸਿਆ ਦੀ ਪਰਿਭਾਸ਼ਾ
समस्या तयार करणे,ਸਮੱਸਿਆ ਦਾ ਗਠਨ
प्रक्रिया,ਵਿਧੀ
प्रक्रिया,ਪ੍ਰਕਿਰਿਆ
प्रक्रिया करत आहे,ਕਾਰਵਾਈ
कमीतकमी चौरसांची प्रक्रिया,ਘੱਟੋ-ਘੱਟ ਵਰਗ ਦੀ ਪ੍ਰਕਿਰਿਆ
निर्माता,ਨਿਰਮਾਤਾ
उत्पादन,ਉਤਪਾਦ
व्युत्क्रमाचे उत्पादन स्वरूप,ਉਲਟ ਦਾ ਉਤਪਾਦ ਰੂਪ
उत्पादन,ਉਤਪਾਦਨ
उत्पादन खर्च,ਉਤਪਾਦਨ ਦੀ ਲਾਗਤ
उत्पादन वक्र,ਉਤਪਾਦਨ ਵਕਰ
उत्पादन कार्य,ਉਤਪਾਦਨ ਫੰਕਸ਼ਨ
उत्पादन कार्य मॉडेल,ਉਤਪਾਦਨ ਫੰਕਸ਼ਨ ਮਾਡਲ
उत्पादन योजना,ਉਤਪਾਦਨ ਯੋਜਨਾ
उत्पादन प्रक्रिया,ਉਤਪਾਦਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
उत्पादन दर,ਉਤਪਾਦਨ ਦੀ ਦਰ
उत्पादन वेळापत्रक,ਉਤਪਾਦਨ ਤਹਿ
यादृच्छिक चलांचे उत्पादन,ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ ਦਾ ਉਤਪਾਦ
दोन परिवर्तनांचे उत्पादन,ਦੋ ਪਰਿਵਰਤਨ ਦਾ ਉਤਪਾਦ
उत्पादन संच,ਉਤਪਾਦ ਸੈੱਟ
उत्पादन जागा,ਉਤਪਾਦ ਸਪੇਸ
उत्पादन टोपोलॉजी,ਉਤਪਾਦ ਟੋਪੋਲੋਜੀ
प्रोफाइल विभाग,ਪ੍ਰੋਫਾਈਲ ਸੈਕਸ਼ਨ
नफा,ਲਾਭ
नफा कार्य,ਲਾਭ ਫੰਕਸ਼ਨ
नफा वाढवणे,ਵੱਧ ਤੋਂ ਵੱਧ ਲਾਭ
प्रोग्रामर,ਪ੍ਰੋਗਰਾਮਰ
प्रोग्रामिंग,ਪ੍ਰੋਗਰਾਮਿੰਗ
प्रगती,ਤਰੱਕੀ
प्रक्षेपण,ਪ੍ਰੋਜੈਕਸ਼ਨ
प्रक्षेपण सूत्र,ਪ੍ਰੋਜੈਕਸ਼ਨ ਫਾਰਮੂਲਾ
समन्वय स्थानांमध्ये प्रक्षेपण,ਕੋਆਰਡੀਨੇਟ ਸਪੇਸ ਵਿੱਚ ਪ੍ਰੋਜੈਕਸ਼ਨ
प्रोजेक्शन मॅट्रिक्स,ਪ੍ਰੋਜੈਕਸ਼ਨ ਮੈਟਰਿਕਸ
संचाचे प्रक्षेपण,ਇੱਕ ਸੈੱਟ ਦਾ ਪ੍ਰੋਜੈਕਸ਼ਨ
ट्रेंड मूल्याचे प्रक्षेपण,ਰੁਝਾਨ ਮੁੱਲ ਦਾ ਅਨੁਮਾਨ
वेक्टरचे प्रक्षेपण,ਵੈਕਟਰ ਦਾ ਪ੍ਰੋਜੈਕਸ਼ਨ
प्रक्षेपण प्रमेय,ਪ੍ਰੋਜੈਕਸ਼ਨ ਥਿਊਰਮ
प्रोजेक्टिव्ह भूमिती,ਪ੍ਰੋਜੈਕਟਿਵ ਜਿਓਮੈਟਰੀ
प्रक्षेपित विमान,ਪ੍ਰੋਜੈਕਟਿਵ ਜਹਾਜ਼
प्रक्षेपित परिवर्तन,ਪ੍ਰੋਜੈਕਟਿਵ ਪਰਿਵਰਤਨ
पुरावा,ਸਬੂਤ
प्रेरणाने पुरावा,ਇੰਡਕਸ਼ਨ ਦੁਆਰਾ ਸਬੂਤ
प्रसारित त्रुटी,ਪ੍ਰਸਾਰਿਤ ਗਲਤੀ
त्रुटीचा प्रसार,ਗਲਤੀ ਦਾ ਪ੍ਰਸਾਰ
योग्य घटक,ਸਹੀ ਕਾਰਕ
योग्य कार्य,ਸਹੀ ਫੰਕਸ਼ਨ
योग्य मध्यांतर,ਸਹੀ ਅੰਤਰਾਲ
योग्यरित्या समाविष्ट आहे,ਸਹੀ ਢੰਗ ਨਾਲ ਸ਼ਾਮਿਲ
योग्य उपसंच,ਸਹੀ ਉਪ ਸਮੂਹ
योग्य जागा,ਉਚਿਤ ਉਪਸਪੇਸ
संवर्धनाची मालमत्ता,ਸੰਭਾਲ ਦੀ ਜਾਇਦਾਦ
योग्य मूल्य (= eigen मूल्य),ਸਹੀ ਮੁੱਲ (=ਈਗਨ ਮੁੱਲ)
योग्य वेक्टर,ਸਹੀ ਵੈਕਟਰ
आनुपातिक,ਅਨੁਪਾਤਕ
आनुपातिक संबंध,ਅਨੁਪਾਤਕ ਸਬੰਧ
आनुपातिक नमुना,ਅਨੁਪਾਤਕ ਨਮੂਨਾ
प्रस्ताव,ਪ੍ਰਸਤਾਵ
स्यूडोकोड,ਸੂਡੋਕੋਡ
स्यूडोमेट्रिक,ਸੂਡੋਮੈਟ੍ਰਿਕ
स्यूडोमेट्रिक जागा,ਸੂਡੋਮੈਟ੍ਰਿਕ ਸਪੇਸ
स्यूडोनोर्म,ਸੂਡੋਨੋਰਮ
स्यूडोनोर्म टोपोलॉजी,ਸੂਡੋਨੋਰਮ ਟੋਪੋਲੋਜੀ
खेचणे,ਖਿੱਚੋ
कप्पी,ਪੁਲੀ
पंच केलेले कार्ड,ਪੰਚ ਕਾਰਡ
पंच कार्ड मशीन,ਪੰਚ ਕਾਰਡ ਮਸ਼ੀਨ
पंचिंग मशीन,ਪੰਚਿੰਗ ਮਸ਼ੀਨ
शुद्ध वाकणे,ਸ਼ੁੱਧ ਝੁਕਣਾ
शुद्ध दशांश,ਸ਼ੁੱਧ ਦਸ਼ਮਲਵ
शुद्ध भूमिती,ਸ਼ੁੱਧ ਜਿਓਮੈਟਰੀ
शुद्ध प्रेरण,ਸ਼ੁੱਧ ਇੰਡਕਸ਼ਨ
पूर्णपणे अतींद्रिय,ਪੂਰੀ ਤਰ੍ਹਾਂ ਪਾਰਦਰਸ਼ੀ
शुद्ध गणित,ਸ਼ੁੱਧ ਗਣਿਤ
शुद्ध संख्या,ਸ਼ੁੱਧ ਨੰਬਰ
शुद्ध धोरण,ਸ਼ੁੱਧ ਰਣਨੀਤੀ
पिरॅमिड,ਪਿਰਾਮਿਡ
पिरॅमिडल घन,ਪਿਰਾਮਿਡਲ ਠੋਸ
पिरॅमिडल पृष्ठभाग,ਪਿਰਾਮਿਡਲ ਸਤਹ
QED,QED
चौकोन,ਚਤੁਰਭੁਜ
चौकोनी प्रिझम,ਚਤੁਰਭੁਜ ਪ੍ਰਿਜ਼ਮ
चतुर्थांश,ਚਤੁਰਭੁਜ
चतुर्भुज,ਚਤੁਰਭੁਜ
चतुर्भुज खर्च,ਚਤੁਰਭੁਜ ਲਾਗਤ
चतुर्भुज खर्च कार्य,ਕੁਆਡ੍ਰੈਟਿਕ ਲਾਗਤ ਫੰਕਸ਼ਨ
चौकोन वक्र,ਚਤੁਰਭੁਜ ਵਕਰ
चतुर्भुज समीकरण,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
चतुर्भुज अभिव्यक्ती,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
चतुर्भुज फॉर्म,ਚਤੁਰਭੁਜ ਰੂਪ
चतुर्भुज कार्य,ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ
चतुर्भुज कार्यात्मक,ਚਤੁਰਭੁਜ ਕਾਰਜਸ਼ੀਲ
चतुर्भुज प्रक्षेपण,ਚਤੁਰਭੁਜ ਇੰਟਰਪੋਲੇਸ਼ਨ
चतुर्भुज वस्तुनिष्ठ कार्य,ਚਤੁਰਭੁਜ ਉਦੇਸ਼ ਫੰਕਸ਼ਨ
चतुर्भुज प्रोग्रामिंग,ਚਤੁਰਭੁਜ ਪ੍ਰੋਗਰਾਮਿੰਗ
चतुर्भुज पारस्परिकता,ਚਤੁਰਭੁਜ ਪਰਸਪਰਤਾ
चतुर्भुज पृष्ठभाग,ਚਤੁਰਭੁਜ ਸਤਹ
चतुर्भुज संज्ञा,ਚਤੁਰਭੁਜ ਮਿਆਦ
चतुर्भुज सूत्र,ਚਤੁਰਭੁਜ ਫਾਰਮੂਲਾ
चतुर्भुज,ਚਤੁਰਭੁਜ
गुणात्मक विश्लेषण,ਗੁਣਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ
गुणवत्ता नियंत्रण,ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ
क्वांटम मेकॅनिक्स,ਕੁਆਂਟਮ ਮਕੈਨਿਕਸ
क्वांटम संख्या,ਕੁਆਂਟਮ ਨੰਬਰ
क्वांटम आकडेवारी,ਕੁਆਂਟਮ ਅੰਕੜੇ
तिमाहीत,ਤਿਮਾਹੀ
क्वार्टिक,ਕੁਆਰਟਿਕ
चतुर्थांश,ਚੌਥਾਈ
अर्ध रेखीय घटक समीकरण,ਅਰਧ ਲੀਨੀਅਰ ਸੰਵਿਧਾਨਕ ਸਮੀਕਰਨ
अर्धवट नियमित,ਅਰਧ ਨਿਯਮਤ
quaternion,quaternion
रांगेची लांबी,ਕਤਾਰ ਦੀ ਲੰਬਾਈ
रांगेतील मॉडेल,ਕਤਾਰ ਮਾਡਲ
रांगेत समस्या,ਕਤਾਰ ਵਿੱਚ ਸਮੱਸਿਆ
रांग प्रक्रिया,ਕਤਾਰਬੰਦੀ ਦੀ ਪ੍ਰਕਿਰਿਆ
रांग प्रणाली,ਕਤਾਰ ਸਿਸਟਮ
रांग सिद्धांत,ਕਤਾਰ ਸਿਧਾਂਤ
क्विंटाइल,ਕੁਇੰਟਲ
क्विंटपलेट,quintuplet
अवतरण,ਹਵਾਲਾ
भागफल,ਭਾਗ
भागफल क्षेत्र,ਭਾਗ ਖੇਤਰ
भागफल गट,ਭਾਗ ਸਮੂਹ
भागफल कायदा,ਭਾਗ ਕਾਨੂੰਨ
भागफल संच,ਭਾਗ ਸੈੱਟ
भागफल जागा,ਭਾਗ ਸਥਾਨ
भागफल टोपोलॉजी,ਭਾਗ ਟੋਪੋਲੋਜੀ
रेडियल,ਰੇਡੀਅਲ
रेडियन,ਰੇਡੀਅਨ
रेडियन माप,ਰੇਡੀਅਨ ਮਾਪ
संपूर्ण,ਰੈਡੀਕਲ
मूलगामी अक्ष,ਰੈਡੀਕਲ ਧੁਰਾ
मूलगामी चिन्ह,ਰੈਡੀਕਲ ਚਿੰਨ੍ਹ
त्रिज्या,ਘੇਰੇ
अभिसरण त्रिज्या,ਕਨਵਰਜੈਂਸ ਦਾ ਘੇਰਾ
वक्रता त्रिज्या,ਵਕਰਤਾ ਦਾ ਘੇਰਾ
त्रिज्या वेक्टर,ਰੇਡੀਅਸ ਵੈਕਟਰ
मूलांक,radix
यादृच्छिक त्रुटी,ਬੇਤਰਤੀਬ ਗਲਤੀ
यादृच्छिक कार्य,ਬੇਤਰਤੀਬ ਫੰਕਸ਼ਨ
यादृच्छिकीकरण,ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ
यादृच्छिक ब्लॉक,ਬੇਤਰਤੀਬ ਬਲਾਕ
यादृच्छिक मॉडेल,ਬੇਤਰਤੀਬ ਮਾਡਲ
यादृच्छिक संख्या,ਬੇਤਰਤੀਬ ਨੰਬਰ
यादृच्छिक नमुना,ਬੇਤਰਤੀਬ ਨਮੂਨਾ
यादृच्छिक चल,ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
श्रेणी,ਸੀਮਾ
अभिसरण श्रेणी,ਕਨਵਰਜੈਂਸ ਦੀ ਰੇਂਜ
एकत्रीकरणाची श्रेणी,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
नात्याची श्रेणी,ਸਬੰਧ ਦੀ ਸੀਮਾ
श्रेणी जागा,ਸੀਮਾ ਸਪੇਸ
रँक,ਦਰਜਾ
रँक सहसंबंध,ਰੈਂਕ ਸਬੰਧ
मॅट्रिक्सची रँक,ਮੈਟ੍ਰਿਕਸ ਦਾ ਦਰਜਾ
क्रमवारीची आकडेवारी,ਰੈਂਕ ਆਰਡਰ ਦੇ ਅੰਕੜੇ
बदलण्याचे प्रमाण,ਤਬਦੀਲੀ ਦੀ ਦਰ
अभिसरण दर,ਕਨਵਰਜੈਂਸ ਦੀ ਦਰ
प्रमाण,ਅਨੁਪਾਤ
तर्कशुद्ध,ਤਰਕਸ਼ੀਲ
तर्कशुद्ध अभिव्यक्ती,ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ
तर्कसंगत क्षेत्र,ਤਰਕਸ਼ੀਲ ਖੇਤਰ
तर्कसंगत कार्य,ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ
भाजकाचे तर्कसंगतीकरण,ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ
परिमेय संख्या,ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ
परिमेय संख्या फील्ड,ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ
तर्कसंगत ऑपरेशन,ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ
गुणोत्तर चाचणी,ਅਨੁਪਾਤ ਟੈਸਟ
कच्ची माहिती,ਕੱਚਾ ਡਾਟਾ
किरण,ਕਿਰਨ
किरण वेक्टर,ਰੇ ਵੈਕਟਰ
वास्तविक,ਅਸਲੀ
वास्तविक अक्ष,ਅਸਲੀ ਧੁਰਾ
वास्तविक सातत्य,ਅਸਲੀ ਨਿਰੰਤਰਤਾ
वास्तविक ओळ,ਅਸਲੀ ਲਾਈਨ
वास्तविक रेखीय वेक्टर जागा,ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ
वास्तविक मॅट्रिक्स,ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ
वास्तविक संख्या,ਅਸਲੀ ਨੰਬਰ
वास्तविक संख्या फील्ड,ਅਸਲ ਨੰਬਰ ਖੇਤਰ
वास्तविक भाग,ਅਸਲੀ ਹਿੱਸਾ
वास्तविक बहुपदी,ਅਸਲ ਬਹੁਪਦ
वास्तविक चतुर्भुज,ਅਸਲ ਚਤੁਰਭੁਜ
वास्तविक मूळ,ਅਸਲੀ ਜੜ੍ਹ
वास्तविक जागा,ਅਸਲੀ ਸਪੇਸ
वास्तविक वेळ प्रणाली,ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ
वास्तविक मूल्यवान कार्य,ਅਸਲ ਕੀਮਤੀ ਫੰਕਸ਼ਨ
वास्तविक व्हेरिएबल,ਅਸਲੀ ਵੇਰੀਏਬਲ
वास्तविक वेक्टर जागा,ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ
परस्पर,ਪਰਸਪਰ
परस्पर मॅट्रिक्स,ਪਰਸਪਰ ਮੈਟ੍ਰਿਕਸ
आयत,ਆਇਤਕਾਰ
आयताकृती,ਆਇਤਾਕਾਰ
आयताकृती अॅरे,ਆਇਤਾਕਾਰ ਐਰੇ
आयताकृती अक्ष,ਆਇਤਾਕਾਰ ਧੁਰਾ
आयताकृती घनता कार्य,ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ
आयताकृती हायपरबोला,ਆਇਤਾਕਾਰ ਹਾਈਪਰਬੋਲਾ
आयताकृती मॅट्रिक्स,ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ
आयताकृती पॅरेललोपाइप (घनाकार),ਆਇਤਾਕਾਰ ਪੈਰੇਲਲੋਪਾਈਪਡ (ਘਣ)
सुधारण्यायोग्य वक्र,ਠੀਕ ਕਰਨ ਯੋਗ ਕਰਵ
पुनरावृत्ती सूत्र,ਆਵਰਤੀ ਫਾਰਮੂਲਾ
आवर्ती दशांश,ਆਵਰਤੀ ਦਸ਼ਮਲਵ
पुनरावृत्ती सूत्र,ਆਵਰਤੀ ਫਾਰਮੂਲਾ
कमी एकेलॉन फॉर्म,ਘਟਾਇਆ ਗਿਆ ਏਕਲੋਨ ਫਾਰਮ
reductio-ad-absurdum,reduction-ad-absurdum
कपात सूत्र,ਘਟਾਉਣ ਦਾ ਫਾਰਮੂਲਾ
संदर्भ ओळ,ਹਵਾਲਾ ਲਾਈਨ
संदर्भ बिंदू,ਹਵਾਲਾ ਬਿੰਦੂ
परावर्तित लहर,ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ
प्रतिबिंब,ਪ੍ਰਤੀਬਿੰਬ
प्रतिक्षेपी कायदा,ਰਿਫਲੈਕਸਿਵ ਕਾਨੂੰਨ
अभिसरण क्षेत्र,ਕਨਵਰਜੈਂਸ ਦਾ ਖੇਤਰ
विचलनाचा प्रदेश,ਵਿਭਿੰਨਤਾ ਦਾ ਖੇਤਰ
एकत्रीकरणाचा प्रदेश,ਏਕੀਕਰਣ ਦਾ ਖੇਤਰ
प्रतिगमन विश्लेषण,ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
प्रतिगमन वक्र,ਰਿਗਰੈਸ਼ਨ ਕਰਵ
प्रतिगमन समीकरण,ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
प्रतिगमन ओळ,ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ
प्रतिगमन मॉडेल,ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ
नियमित वक्र,ਨਿਯਮਤ ਕਰਵ
नियमित षटकोनी,ਨਿਯਮਤ ਹੈਕਸਾਗਨ
नियमित मॅट्रिक्स,ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ
नियमित टेट्राहेड्रॉन,ਨਿਯਮਤ tetrahedron
सापेक्ष पूरक,ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ
सापेक्ष कमाल,ਰਿਸ਼ਤੇਦਾਰ ਅਧਿਕਤਮ
सापेक्ष किमान,ਅਨੁਸਾਰੀ ਘੱਟੋ-ਘੱਟ
सापेक्ष संभाव्यता (सशर्त संभाव्यता),ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ (ਸ਼ਰਤ ਸੰਭਾਵਨਾ)
सापेक्ष वेग,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
सापेक्षता,ਰਿਲੇਟੀਵਿਟੀ
सापेक्षता सिद्धांत,ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ
विश्वसनीयता,ਭਰੋਸੇਯੋਗਤਾ
विश्वसनीयता समस्या,ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ
उर्वरित मुदत,ਬਾਕੀ ਮਿਆਦ
उर्वरित प्रमेय,ਬਾਕੀ ਪ੍ਰਮੇਯ
पुनरावृत्ती मर्यादा,ਦੁਹਰਾਇਆ ਸੀਮਾ
पुनरावृत्ती रीमन इंटिग्रल,ਰੀਮੈਨ ਇੰਟੀਗਰਲ ਨੂੰ ਦੁਹਰਾਇਆ ਗਿਆ
प्रतिनिधित्व,ਨੁਮਾਇੰਦਗੀ
अवशेष,ਬਾਕੀ ਦੇ
खांबावर अवशेष,ਖੰਭੇ &#39;ਤੇ ਰਹਿੰਦ-ਖੂੰਹਦ
ठराव,ਮਤਾ
सैन्याचा ठराव,ਤਾਕਤਾਂ ਦਾ ਹੱਲ
वेगाचे निराकरण,ਵੇਗ ਦਾ ਹੱਲ
परिणामी,ਨਤੀਜੇ ਵਜੋਂ
परिणामी शक्ती,ਨਤੀਜਾ ਬਲ
परिणामी वेक्टर,ਨਤੀਜਾ ਵੈਕਟਰ
सुधारित सिम्प्लेक्स तंत्र,ਸੰਸ਼ੋਧਿਤ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ
समभुज चौकोन,ਰੋਮਬਸ
रिमन इंटिग्रल,ਰੀਮੈਨ ਅਟੁੱਟ
काटकोन,ਸੱਜੇ ਕੋਣ
काटकोन त्रिकोण,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ
उजवा गोलाकार शंकू,ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ
योग्य कॉसेट,ਸਹੀ coset
उजवा सिलेंडर,ਸੱਜੇ ਸਿਲੰਡਰ
उजव्या हाताचा,ਸੱਜੇ ਹੱਥ
उजवा उलटा,ਸੱਜੇ ਉਲਟ
कठोर पुरावा,ਸਖ਼ਤ ਸਬੂਤ
अंगठी,ਰਿੰਗ
पूर्णांकांची रिंग,ਪੂਰਨ ਅੰਕਾਂ ਦੀ ਰਿੰਗ
आर-समाकलनीय,ਆਰ-ਏਕੀਕ੍ਰਿਤ
मूळ,ਰੂਟ
रूट म्हणजे चौरस,ਮੂਲ ਦਾ ਮਤਲਬ ਵਰਗ
बहुपदीचे मूळ,ਬਹੁਪਦ ਦਾ ਮੂਲ
रोटेशन,ਰੋਟੇਸ਼ਨ
गोलाकार त्रुटी,ਰਾਊਂਡਿੰਗ ਗਲਤੀ
पंक्ती,ਕਤਾਰ
पंक्ती-दर-स्तंभ गुणाकार,ਕਤਾਰ-ਦਰ-ਕਾਲਮ ਗੁਣਾ
पंक्ती समतुल्यता,ਕਤਾਰ ਬਰਾਬਰੀ
पंक्ती मॅट्रिक्स,ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ
पंक्ती रँक,ਕਤਾਰ ਦਾ ਦਰਜਾ
खोगीर बिंदू,ਕਾਠੀ ਬਿੰਦੂ
नमुना,ਨਮੂਨਾ
नमुना म्हणजे,ਨਮੂਨਾ ਦਾ ਮਤਲਬ ਹੈ
नमुना बिंदू,ਨਮੂਨਾ ਬਿੰਦੂ
नमुन्याचा आकार,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
नमुना जागा,ਨਮੂਨਾ ਸਪੇਸ
नमुना मानक विचलन,ਨਮੂਨਾ ਮਿਆਰੀ ਵਿਵਹਾਰ
नमुना सर्वेक्षण,ਨਮੂਨਾ ਸਰਵੇਖਣ
नमुना भिन्नता,ਨਮੂਨਾ ਪਰਿਵਰਤਨ
नमुना,ਨਮੂਨਾ
नमुना वितरण,ਨਮੂਨਾ ਵੰਡ
नमुना त्रुटी,ਨਮੂਨਾ ਗਲਤੀ
नमुना अंतराल,ਨਮੂਨਾ ਅੰਤਰਾਲ
नमुना पद्धत,ਨਮੂਨਾ ਵਿਧੀ
नमुना सिद्धांत,ਨਮੂਨਾ ਥਿਊਰੀ
प्रतिस्थापनासह नमुना घेणे,ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ
स्केलर,ਸਕੇਲਰ
स्केलर फील्ड,ਸਕੇਲਰ ਖੇਤਰ
स्केलर मॅट्रिक्स,ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ
स्केलर एकाधिक,ਸਕੇਲਰ ਮਲਟੀਪਲ
स्केलर गुणाकार,ਸਕੇਲਰ ਗੁਣਾ
स्केलर उत्पादन,ਸਕੇਲਰ ਉਤਪਾਦ
स्केलर प्रमाण,ਸਕੇਲਰ ਮਾਤਰਾ
स्केलर ट्रिपल उत्पादन,ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ
दृश्य त्रिकोण,scelene ਤਿਕੋਣ
विखुरलेला आकृती,ਖਿੰਡੇ ਹੋਏ ਚਿੱਤਰ
श्रोडिंगर समीकरण,ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ
हंगामी चढउतार,ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
secant,secant
secant पद्धत,secant ਢੰਗ
दुसरा व्युत्पन्न,ਦੂਜਾ ਡੈਰੀਵੇਟਿਵ
दुसरी ऑर्डर,ਦੂਜਾ ਕ੍ਰਮ
विभाग,ਅਨੁਭਾਗ
क्षेत्र,ਸੈਕਟਰ
वक्र भाग,ਇੱਕ ਕਰਵ ਦਾ ਖੰਡ
स्वत: - संलग्न,ਸਵੈ-ਸਬੰਧਤ
स्वत: संलग्न ऑपरेटर,ਸਵੈ ਸਹਾਇਕ ਆਪਰੇਟਰ
स्वत: - संयुग्मित,ਸਵੈ - ਸੰਜੋਗ
semiaxis,semiaxis
अर्धवर्तुळ,ਅਰਧ ਚੱਕਰ
अर्ध-निश्चित मॅट्रिक्स,ਅਰਧ-ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ
अर्ध-निश्चित चतुर्भुज फॉर्म,ਅਰਧ - ਨਿਸ਼ਚਿਤ ਚਤੁਰਭੁਜ ਰੂਪ
अर्धसमूह,ਅਰਧ ਸਮੂਹ
अर्ध-मांतर,ਅਰਧ ਅੰਤਰਾਲ
अर्ध प्रमुख अक्ष,ਅਰਧ ਪ੍ਰਮੁੱਖ ਧੁਰਾ
अर्ध किरकोळ अक्ष,ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ
विभक्त बहुपदी,ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ
व्हेरिएबल्सचे पृथक्करण,ਵੇਰੀਏਬਲ ਦਾ ਵੱਖ ਹੋਣਾ
क्रम,ਕ੍ਰਮ
अनुक्रम सिद्धांत,ਕ੍ਰਮ ਸਿਧਾਂਤ
अनुक्रमिक विश्लेषण,ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ
अनुक्रमिक नमुना,ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ
मालिका सहसंबंध,ਲੜੀਵਾਰ ਸਬੰਧ
मालिका,ਲੜੀ
सेट,ਸੈੱਟ
सेक्संट,ਸੈਕਸਟੈਂਟ
Shewhart नियंत्रण चार्ट,Shewhart ਕੰਟਰੋਲ ਚਾਰਟ
चिन्ह,ਚਿੰਨ੍ਹ
