Hindi,Tamil
विनिर्देश शीट,விவரக்குறிப்பு தாள்
"वर्णपट्ट, स्पेक्ट्रम","ஸ்பெக்ட்ரம், ஸ்பெக்ட்ரம்"
स्पेक्ट्रमी विश्‍लेषक,நிறமாலை பகுப்பாய்வி
"वाक् संश्‍लेषण, ध्वनि संश्‍लेषण","பேச்சு தொகுப்பு, குரல் தொகுப்பு"
चालवर्धी संधारित्र,இயங்கும் மின்தேக்கி
शूल निरोधक,கோலிக் எதிர்ப்பு
प्रचक्रण स्थायीकरण,சுழற்சி நிலைப்படுத்தல்
खंडित-कला कोडन,துண்டாக்கப்பட்ட-கலை குறியீட்டு முறை
खंडित शक्‍ति स्रोत,உடைந்த சக்தி ஆதாரம்
विखंडक,பிரிப்பான்
"लपेटन, स्पूलन","மடக்குதல், ஸ்பூலிங்"
एस.पी.एस.टी. स्वीच,SPST சொடுக்கி
आभासी (छद्‍म) स्मृति लेखन,மெய்நிகர் (போலி) நினைவக எழுத்து
भ्रामक अनुक्रिया,தவறான பதில்
आभासी संकेत,மெய்நிகர் சமிக்ஞை
कणक्षेपण,ஊசி
वर्ग नियम संसूचक,வர்க்க விதி காட்டி
वर्गनियम युक्‍ति,வர்க்க விதி சாதனம்
वर्गमूलक,சதுர வேர்
वर्ग तरंग,சதுர அலை
वर्गतरंग दोलित्र,சதுர அலை ஆஸிலேட்டர்
स्थिरता गुणक,நிலைத்தன்மை காரணி
स्थायित्व पुनर्निवेश,நிலைத்தன்மை மறு முதலீடு
स्थायीकरण,நிலைப்படுத்துதல்
स्थायीकारक नेटवर्क,நிலைப்படுத்தி நெட்வொர்க்
"चिति, स्टैक","அடுக்கு, அடுக்கு"
चिति निर्देशक,மன இயக்குனர்
चरण दक्षता,படி திறன்
सांतर समयन,இணையான நேரம்
मानक आयाम मॉडुलन,நிலையான அலைவீச்சு பண்பேற்றம்
मानक सेल,நிலையான செல்
मानक विचलन,நிலையான விலகல்
मानक टी.टी.एल.,நிலையான TTL
आपातोपयोगी शक्‍ति तंत्र,அவசர சக்தி அமைப்பு
स्थिर तरंग,நிலையான அலை
स्थिर तरंग अनुपात,நிலையான அலை விகிதம்
दूरवर्ती अनुपात,தூர விகிதம்
प्रारंभ बिट,தொடக்க பிட்
आरंभक स्पंद,தொடக்க துடிப்பு
स्थिति आरेख,நிலை வரைபடம்
स्थिति-संक्रमण आरेख,நிலை-மாற்ற வரைபடம்
दशापरिवर्तित फिल्टर,மாற்றக்கூடிய வடிகட்டி
स्थैतिक अभिलक्षण,நிலையான தன்மை
स्थैतिक विद्‍युत,நிலையான மின்சாரம்
अपरिवर्ती स्मृति कोशिका,நிரந்தர நினைவக செல்
स्थैतिक यादृच्छिक अभिगम स्मृति,நிலையான சீரற்ற அணுகல் நினைவகம்
स्थिति पंजी,நிலை பதிவு
स्थिति-चिन्ह,நிலை குறி
स्थिति टर्मिनल,பிஓஎஸ் முனையம்
स्टीयरिंग तर्क,திசைமாற்றி தர்க்கம்
सोपान क्रमित जंक्शन,அடுக்கு சந்திப்பு
सोपान सूचक प्रोफाइल,படி காட்டி சுயவிவரம்
सोपान अनुक्रिया,படி பதில்
सोपाननुमा,படிநிலை
सोपानी मोटर,படிநிலை மின்நோடி
त्रिविम समतुलक,ஸ்டீரியோ சமபக்க
स्टीरियो अभिग्राही आवृत्‍ति,ஸ்டீரியோ ரிசீவர் அதிர்வெண்
दृढ़ युग्मन,இறுக்கமான இணைப்பு
विराम बैंड,முறிவு இசைக்குழு
भंडारण विलंब काल,சேமிப்பு தாமதம்
भंडारण स्मृति,சேமிப்பு நினைவகம்
"भंडारण काल, समय","சேமிப்பு நேரம், நேரம்"
विकृति प्रमापी,விகாரமானி
अवांछित धारिता,தேவையற்ற பிடிப்பு
डोरी,லேசான கயிறு
संचयन सी.आर.ओ.,சேமிப்பு CRO
स्ट्रोब,ஸ்ட்ரோப்
स्ट्रोब परिपथ,ஸ்ட்ரோப் சுற்று
अभिचायी स्पंद,தூண்டல் துடிப்பு
स्ट्रोव टर्मिनल,பக்கவாதம் முனையம்
स्ट्रोबोस्कोपिक स्फर इकाई,ஸ்ட்ரோபோஸ்கோபிக் கோள அலகு
स्टब,குட்டை
रूद्ध,தேங்கி நிற்கும்
रूद्‍ध निस्पंद (रूद्‍ध निष्पंद),தேங்கி நிற்கும் வடிகட்டி
शूक,குலுக்கியது
उपवाहक,கேரியர்
उपनेमका,subroutine
व्यकलानात्मक वर्ण मिश्रण,இலக்கண எழுத்து கலவை
व्यवकलक,துணை
"अवस्तर, सबस्ट्रेट","அடியில், அடி மூலக்கூறு"
हस्तगत व्यवकलन,கை கழித்தல்
व्यवकलित,கழிக்கப்பட்டது
उत्‍तरोत्‍तर संनिकटन,முற்போக்கான தோராயம்
क्रमागत सन्निकटन ए.डी.सी.,காலவரிசை தோராயமான adc
आकस्मिक वायुमंडलीय विक्षोभ,திடீர் வளிமண்டல இடையூறு
योजक प्रवर्धक,சேர்ப்பான் பெருக்கி
सुपर बीटा ट्रांजिस्टर,சூப்பர் பீட்டா டிரான்சிஸ்டர்
परम संगणक,இறுதி கணினி
अतिचालक,சூப்பர் கண்டக்டர்
अतिसंकरण अभिग्राही,ஹைப்பர்ஹைப்ரிட் ரிசீவர்
सुपर हेट्रोडाइन सिद्‍धांत,சூப்பர் ஹீட்டோரோடைன் கோட்பாடு
अतिपाइप लाइन संसाधित्र,ஓவர்பைப் லைன் செயலி
अति अदिश संसाधित्र,சூப்பர் ஸ்கேலர் செயலி
आध्यारोपन प्रमेय,கணிப்பு தேற்றம்
संभरण वोल्टता बहिष्करण अनुपात,ஊட்ட மின்னழுத்த விலக்கு விகிதம்
सहायक चिप,துணை சிப்
निरुद्‍ध वाहक मॉडुलन,கேரியர் பண்பேற்றத்தை நிறுத்து
पृष्‍ठ ध्वनि तरंग,மேற்பரப்பு ஒலி அலை
पृष्‍ठ रोधक,பக்கம் தடை
पृष्‍ठ रोधिका संसूचक,பக்க பட்டை கண்டறிதல்
पृष्‍ठ आवेश,பக்க கட்டணம்
पृष्‍ठ चरण धारा,பக்க படி ஸ்ட்ரீம்
पृष्‍ठारोपित युक्‍ति,நிறுவப்பட்ட சாதனம்
पृष्‍ठ स्थापित प्रौद्‍योगिकी,பக்கம் நிறுவப்பட்ட தொழில்நுட்பம்
महोर्मि,எழுச்சி
प्रोत्कर्ष धारा,எழுச்சி மின்னோட்டம்
प्रोत्कर्ष प्रतिबाधा,மின்தடையை அதிகரிக்கும்
महोर्मि रक्षक,எழுச்சி பாதுகாப்பு
प्रोत्कर्ष पंजी,வளர்ச்சி பதிவு
महोर्मि मंदक,மயக்க மருந்து
प्रोत्कर्ष वोल्टता,எழுச்சி மின்னழுத்தம்
अनुक्रियता,பதிலளிக்கும் தன்மை
सुग्राहिता,உணர்திறன்
प्रतिपालक वोल्टता,மின்தடை மின்னழுத்தம்
सोयेज टर्मिनल,சோயுஸ் டெர்மினல்
प्रसर्प जनित्र,பரவலான ஜெனரேட்டர்
प्रसर्प इकाई,தயாரிப்பு அலகு
प्रदोलन,அலைவு
डोलन चोक,டோலன் மூச்சுத் திணறல்
स्विच विमुच्छक,சுவிட்ச் பிரேக்கர்
स्विचित संधारित्र,மாறிய மின்தேக்கி
स्विचित लब्धि प्रवर्धक,மாறியது ஆதாய பெருக்கி
स्विचन,மாறுதல்
स्विचन बीजगणित,இயற்கணிதம் மாறுதல்
स्विचन परिपथ,மாற்று சுற்று
स्विचन शक्‍ति प्रदाय,மின் வழங்குதல் மாற்றப்படுகிறது
स्विचन नियामक,மாறுதல் சீராக்கி
स्विचन तरंगरूप,மாறுதல் அலைவடிவம்
स्विचित क्रमादेश टाइमर,நிரல்படுத்தக்கூடிய டைமர் மாற்றப்பட்டது
प्रतीक,கையெழுத்து
प्रतीककाल,சின்னக் காலம்
प्रतीकात्मक लेबल,குறியீட்டு முத்திரை
तुल्यकालिक विभाजक,ஒத்திசைவான பிரிப்பான்
तुल्यकालिक परिपथ,ஒத்திசைவு சுற்று
तुल्यकालिक संकेत,ஒத்திசைவான சமிக்ஞை
तुल्यकालक,ஒத்திசைப்பான்
तुल्यकालिक गणक,ஒத்திசைவான கால்குலேட்டர்
तुल्यकालिक संसूचक,ஒத்திசைவு கண்டறிதல்
तुल्यकालिक संचरण,ஒத்திசைவான பரிமாற்றம்
तुल्यकालिक संसूचन,ஒத்திசைவான கண்டறிதல்
वाक्य रचना,வாக்கிய உருவாக்கம்
आवृत्‍ति संश्‍लेषक,அதிர்வெண் சின்தசைசர்
"निकाय अभिकल्पना, तंत्र रूपांकन","உடல் வடிவமைப்பு, அமைப்பு வடிவமைப்பு"
टी-पाइ रुपांतरण,டி-பை மாற்றம்
"टैकोमीटर, घूर्णवेगमापी","டேகோமீட்டர், சுழற்சி மின்னழுத்தமானி"
पुच्छ धारा,வால் ஸ்ட்ரீம்
टैंक परिपथ,தொட்டி சுற்று
टेंटेलम संधारित्र,டான்டலம் மின்தேக்கி
निष्कासन,வெளியேற்றம்
टेप रिप्ले,டேப் ரீப்ளே
"अपसारक, अंश निष्कासक","நீக்கி, பிரித்தெடுத்தல்"
टार्बेल अंत:पृष्‍ठ,டார்பெல் பக்கம்
टी-संबंधक,டி-கனெக்டர்
टेलिडेलटूस पेपर,டெலிடெல்டஸ் காகிதம்
टूरमापन,சுற்றுப்பயண அளவீடு
"टेलीफोनी, टेलीफोनतंत्र","தொலைபேசி, தொலைபேசி"
तारलेखी,தந்தி
"टेलिविजन, दूरदर्शन","தொலைக்காட்சி, தூர்தர்ஷன்"
टेलिविजन कैमरा,தொலைக்காட்சி கேமரா
टेलिविजन अभिग्राही,தொலைக்காட்சி பெறுதல்
टेलेगन प्रमेय,டெலிகான் தேற்றம்
टेट्रोड,டெட்ரோட்
ताप प्रतिपूरण,வெப்ப இழப்பீடு
"रवा, क्रिस्टल","ரவா, படிகம்"
ताप-वोल्टता परिवर्तक,வெப்ப மின்னழுத்த மாற்றி
अस्थाई डेटा रजिस्टर,தற்காலிக தரவு பதிவு
टर्मिनल,முனையத்தில்
टेस्ट लीड,சோதனை முன்னணி
परीक्षण संकेत,சோதனை சமிக்ஞை
चर्तुंसंयोगी परमाणु,நான்காம் அணு
तापीय अपवाह,வெப்ப ஓட்டம்
तापीय पार्थक्य,வெப்ப தனிமை
"उष्मीय रव, तापीय रव","வெப்ப இரைச்சல், வெப்ப இரைச்சல்"
उष्मीय आक्सीकरण,வெப்ப ஆக்சிஜனேற்றம்
उष्मीय प्रतिरोध,வெப்ப எதிர்ப்பு
उष्मीय पलायन,வெப்ப தப்பித்தல்
उष्मीय विराम,வெப்ப முறிவு
उष्मीय स्थायित्व,வெப்ப நிலைத்தன்மை
तापायनिक उत्सर्जन,தெர்மோனிக் உமிழ்வுகள்
तापी प्रतिरोधक,வெப்ப தடுப்பு
तापयुग्म,தெர்மோகப்பிள்
ताप विद्‍युत प्रभाव,வெப்ப விளைவு
ताप नियंत्रक,வெப்ப கட்டுப்படுத்தி
थेवेनिन प्रमेय,தெவெனின் தேற்றம்
पतली झिल्ली,மெல்லிய சவ்வு
पतली झिल्ली संधारित्र,மெல்லிய சவ்வு மின்தேக்கி
पतली झिल्ली प्रतिरोध,மெல்லிய சவ்வு எதிர்ப்பு
थोरियम लेपित टंगस्टन कैथोड,தோரியம் பூசப்பட்ட டங்ஸ்டன் கத்தோட்
घात नियम,அதிகார ஆட்சி
त्रिकला परिपथ,மூன்று சுற்று
त्रि-अवस्था रैम,மூன்று மாநில ராம்
त्रि-अंतक नियामक,ட்ரை-எண்ட் ரெகுலேட்டர்
देहली संसूचक,சில் டிடெக்டர்
देहली वोल्टता,சன்னல் மின்னழுத்தம்
थायराट्रॉन ट्यूब,தைராட்ரான் குழாய்
"पुनर्निवेशी, अल्पक्षोभी","மறு முதலீடு, குறுகிய காலம்"
टिकलर दोलित्र,டிக்லர் ஆஸிலேட்டர்
दृढ़ युग्मन,இறுக்கமான இணைப்பு
झुकाव,சாய்வு
काल आधारित परिपथ,நேரம் சார்ந்த சுற்று
समयाधार जनित्र,டைமர் ஜெனரேட்டர்
समयाधार वोल्टता,நேர அடிப்படை மின்னழுத்தம்
काल विलंब,அழைப்பு தாமதம்
काल-क्षेत्र परावर्तन मिति,நேர மண்டல பிரதிபலிப்பு
समय चिह्नक जनित्र,நேரம் மார்க்கர் ஜெனரேட்டர்
कालभागी,கால் பாகி
टाइम विंडो,நேர சாளரம்
समय विधा स्विचन,நேர முறை மாறுதல்
"काल नियंत्रक, समय नियंत्रक","நேரக் கட்டுப்படுத்தி, நேரக் கட்டுப்படுத்தி"
काल नियंत्रक मोटर,அழைப்பு கட்டுப்படுத்தி மோட்டார்
काल समंजक आरेख,நேர தொகுப்பு வரைபடம்
काल समंजन जिटर,நேர சரிசெய்தல் நடுக்கம்
कालमापक चिह्नक जनित्र,க்ரோனோமீட்டர் மார்க்கர் ஜெனரேட்டர்
काल समायोजक नेटवर्क,அழைப்பு சரிசெய்தல் நெட்வொர்க்
टी-नेटवर्क,டி-நெட்வொர்க்
टॉगल स्विच,மாற்று சுவிட்ச்
टोकन बस नेटवर्क,டோக்கன் பஸ் நெட்வொர்க்
टोकन वयल नेटवर्क,டோக்கன் நெட்வொர்க்
स्वीकार्य परिवर्तन,ஏற்றுக்கொள்ளக்கூடிய மாற்றம்
स्वरक प्रस्फोट जनित्र,குரல் வெடிப்பு ஜெனரேட்டர்
टोरॉइड,டொராய்டு
टोरस ऐंटेना,டோரஸ் ஆண்டெனா
पूर्ण संनादी विरूपण,முழு ஹார்மோனிக் விலகல்
टोटेम ध्रुव,டோட்டெம் கம்பம்
टोटेम-पोल ट्रांजिस्टर,டோட்டெம்-போல் டிரான்சிஸ்டர்
स्पर्श स्विच,தொடு சுவிட்ச்
स्पर्श स्वरक संकेतन,தொட்டுணரக்கூடிய குரல்
टी-पैड,டி-பேட்
ट्रेबल,மும்மடங்கு
"अनुरेख, अनुरेखण","தடமறிதல், தடமறிதல்"
"ट्रैक गेंद, अनुवर्तन गेंद","தட பந்து, தட பந்து"
अनुवर्तन,இணக்கம்
अनुवर्तन एवं नियंत्रण परिपथ,கண்காணிப்பு மற்றும் கட்டுப்பாட்டு சுற்று
"पश्‍चग कोर, अनुगामी कोर","பின் கோர், பின் கோர்"
प्रशिक्षक,பயிற்சியாளர்
अनुवर्तन,இணக்கம்
अन्योन्य प्रवेश्यता,பரஸ்பரம்
अंतराचालकता,கடத்துத்திறன்
ट्रान्सड्यूसर,மின்மாற்றி
अंतरण अभिलक्षण,பரிமாற்ற பண்புகள்
अंतरण फलन,பரிமாற்ற செயல்பாடு
अंतरण लब्धि,பரிமாற்ற லாபம்
रूपांतरण,மாற்றம்
"ट्रांसफार्मर, परिणामित्र","மின்மாற்றி, மின்மாற்றி"
ट्रांसफार्मर युग्मित प्रवर्धक,மின்மாற்றி இணைந்த பெருக்கி
ट्रांसफार्मर युग्मन,மின்மாற்றி இணைப்பு
परिवर्तक दक्षता,மாறி திறன்
क्षणिक,தற்காலிகமானது
क्षणिक अतिलंघन,தற்காலிக மீறல்
क्षणिक अनुक्रिया,தற்காலிக பதில்
क्षणिक मंदक,நிலையற்ற பின்னடைவு
ट्रांजिस्टर खंडक,டிரான்சிஸ்டர் தொகுதி
ट्रांजिस्टर धारा-लब्धि,டிரான்சிஸ்டர் தற்போதைய ஆதாயம்
ट्रांजिस्टर स्विच,டிரான்சிஸ்டர் சுவிட்ச்
ट्रांजिस्टर,டிரான்சிஸ்டர்
ट्रांजिस्टर रव,டிரான்சிஸ்டர் சத்தம்
ट्रांजिस्टर नियामक,டிரான்சிஸ்டர் சீராக்கி
गमन काल,புறப்படும் நேரம்
संक्रमण संधारित्र,மாற்றம் மின்தேக்கி
संक्रमण गुणक,மாற்றம் காரணி
संक्रमण आवृत्‍ति,மாறுதல் அதிர்வெண்
संक्रमण क्षेत्र,மாற்றம் மண்டலம்
स्थानांतरण बफर,பரிமாற்ற இடையக
संचरण क्षय,பரிமாற்ற இழப்பு
पारगम्यता,ஊடுருவக்கூடிய தன்மை
"प्रेषी, प्रेषित्र","அனுப்புபவர், அனுப்புபவர்"
आवृत्‍ति प्रेषित्र,அதிர்வெண் டிரான்ஸ்மிட்டர்
पारदर्शी लैच,வெளிப்படையான தாழ்ப்பாளை
प्रेषानुकर,டிரான்ஸ்பாண்டர்
परिवहन गुणक,போக்குவரத்து பெருக்கி
पारदिष्‍टकारण,தெளிவான காரணம்
पार प्रतिरोध,குறுக்கு எதிர்ப்பு
अनुप्रस्थ विद्‍युत तरंग,குறுக்கு அலை
ट्रांस्वीच,மாற்றி மாற்றி
जाल,நிகர
समलंबीय तरंग,trapezoidal அலை
प्रगामी तरंग नली,முற்போக்கான அலை குழாய்
खाँच पृथक्करण,பள்ளம் பிரிப்பு
ट्रायक,முக்கோண
त्रिभुजाकार वर्गाकार तरंग परिवर्तक,முக்கோண சதுர அலை மாற்றி
त्रिभुजाकार-ज्याकार तरंग परिवर्तक,முக்கோண-சைன் அலை மாற்றி
त्रिभुजाकार तरंग जनित्र,முக்கோண அலை ஜெனரேட்டர்
ट्रिगर,தூண்டுதல்
ट्रिगर डायोड,தூண்டுதல் டையோடு
ट्रिगर स्पंद,தூண்டுதல் துடிப்பு
ट्रिजिस्टर,டிரான்சிஸ்டர்
"सूक्ष्म समंजन, ट्रिम","நுட்பமான சரிசெய்தல், டிரிம்"
सूक्ष्मसमंजक,மைக்ரோ அட்ஜஸ்டர்
ट्रायोड,முக்கோணம்
विभंजन कुंडली,பிளவு ஜாதகம்
त्रिक परिशुद्‍धि संख्या,மூன்று துல்லிய எண்
त्रि अवस्था बफर,மூன்று நிலை தாங்கல்
त्रिअवस्था तर्क,முக்கூட்டு தர்க்கம்
ट्रोकोट्रॉन,ட்ரோகோட்ரான்
क्षोभ प्रकीर्ण लिंक,குழப்பம் சிதறிய இணைப்பு
क्षोम मंडल,வெப்ப மண்டலம்
समस्या प्ररोही,சரிசெய்தல்
यथार्थ शक्‍ति परिवर्तक,உண்மையான சக்தி மாற்றி
यथार्थ वर्ग-माध्य मूल वोल्टमापी,உண்மையான சதுர சராசரி ரூட் வோல்ட்மீட்டர்
सत्य तालिका,உண்மை அட்டவணை
टी-अवस्था,டி-நிலை
टी.टी.एल.,TTL
नलिकाकार संधारित्र,குழாய் மின்தேக்கி
समस्वरित प्रवर्धक,டியூன் செய்யப்பட்ட பெருக்கி
समस्वरित संग्राही दोलित्र,டியூன் செய்யப்பட்ட சேகரிப்பான் ஆஸிலேட்டர்
समस्वरित ड्रेन दोलित्र,டியூன் செய்யப்பட்ட வடிகால் ஆஸிலேட்டர்
संस्वरण क्रोड,குரல் கோர்
समस्वरण नेटवर्क,டியூனிங் நெட்வொர்க்
संस्वरण स्थूण,குரல் நாண்கள்
"टनल डायोड, सुंरग डायोड","டன்னல் டையோடு, டன்னல் டையோடு"
"टनलिंग प्रभाव, सुंरगन प्रभाव","சுரங்கப்பாதை விளைவு, சுரங்கப்பாதை விளைவு"
टर्बाइन प्रवाहमापी,விசையாழி ஓட்டமானி
परिवर्तन काल,நிலைமாற்ற காலம்
पिधानन काल,வசிக்கும் நேரம்
आरंभन काल,ஆரம்பிக்கும் நேரம்
टर्नस्टाइल ऐंटेना ट्वीटर,டர்ன்ஸ்டைல் ஆண்டெனா ட்வீட்டர்
ट्वीटर,ட்விட்டர்
यमल अग्रक,யமல் அகாரக்
ट्वीन-टी नॉच फिल्टर,ட்வின்-டி நாட்ச் வடிகட்டி
यमल टी दोलित्र,yaml டீ ஆஸிலேட்டர்
व्यावर्तित युग्म,முறுக்கப்பட்ட ஜோடி
व्यावर्तित वलय गणक,முறுக்கப்பட்ட மோதிர கவுண்டர்
व्यावर्तित-नेमेटिक तरल,முறுக்கப்பட்ட-நெமடிக் திரவம்
द्‍वी-प्रद्‍वार नेटवर्क,இருவழி நெட்வொர்க்
ट्विस्ट्रोन,முறுக்கு
"यू-आर्ट, यू-सार्ट","u-art, u-sart"
पराश्रव्य दोष संसूचक,மீயொலி பிழை கண்டறிதல்
पराश्रव्य आवृत्‍ति,மீயொலி அதிர்வெண்
पराबैंगनी प्रकाशा स्रोत/दीप,புற ஊதா ஒளி மூல/விளக்கு
पराबैंगनी विकिरण,புற ஊதா கதிர்வீச்சு
यूमेटिक,eumatic
असंतुलित लोड (उद्‍भार),சமநிலையற்ற சுமை (குண்டு)
अबंधित विकृति गेज/प्रमापी,தடையில்லா திரிபு அளவுகோல்
शर्त-रहित उछाल,நிபந்தனையற்ற துள்ளல்
अनवमंदित दोलन,தணியாத அலைவு
अंतःयुग्मन,இனவிருத்தி
अधःअवमंदित,அடிபணிந்தது
न्यूनअवमंदित दोलन,குறைந்த ஈரப்பதமான அலைவு
अन्तर्जलीय कैमरा,நீருக்கடியில் கேமரா
अन्तर भौम नेटवर्क,நிலங்களுக்கு இடையேயான நெட்வொர்க்
अवस्वरक,பயனற்ற
अंतर्जलीय माइक्रोफोन (ध्वनि ग्राहक),நீருக்கடியில் ஒலிவாங்கி (குரல் கிளையன்ட்)
एकदेशीय अभिग्रहण,ஒருதலைப்பட்ச கையகப்படுத்தல்
एकदेशीय ऐंटेना,ஒற்றை ஆண்டெனா
एकदेशीय पंजी,உள்நாட்டு பதிவு
एक संधि ट्रांजिस्टर,ஒரு சந்திப்பு டிரான்சிஸ்டர்
एकपार्श्‍वीकरण,ஒருதலைப்பட்சமாக்கல்
एकध्रुवीय युक्‍ति,ஒருமுனை சாதனம்
एकल चयक,ஒற்றை இணைப்பு
एकल चयनक (दूरभाष),ஒற்றை தேர்வாளர் (தொலைபேசி)
इकाई प्रणोद/आवेग,அலகு உந்துதல் / உந்துதல்
सूचना इकाई,தகவல் அலகு
इकाई सोपान,அலகு படி
एकल कंपित्र,ஒற்றை அதிர்வு
इकाई लब्धि प्रवर्धक,அலகு ஆதாய பெருக்கி
इकाई लब्धि बैंड विस्तार,யூனிட் கெயின் பேண்ட் விரிவாக்கம்
इकाई शक्‍ति गुणक,அலகு சக்தி காரணி
सार्व फिल्टर,உலகளாவிய வடிகட்டி
सर्वात्रिक गेट,உலகளாவிய வாயில்
उभयाधार मोटर,நீர்வீழ்ச்சி மோட்டார்
"सार्वत्रिक शंट, पार्श्‍व-पथ","உலகளாவிய shunt, பக்கவாட்டு பாதை"
सार्वत्रिक दूरगामी (ट्रंक) परिपथ,உலகளாவிய தண்டு சுற்று
सर्वात्रिक कुंडलन,உலகளாவிய சுருள்
अनियमित शक्‍ति प्रदायी,ஒழுங்கற்ற மின்சாரம்
आवरण रहित केबल,கவசமற்ற கேபிள்
कवच-रहित तार,கவசமற்ற கம்பி
असमस्वरित ट्रांसफॉर्मर,முறுக்கப்படாத மின்மாற்றி
उर्ध्व परिवर्तक,செங்குத்து மாற்றி
अपडाउन गणित्र,மேல்நோக்கி கால்குலேட்டர்
"अपलिंक, उपरिबंध","அப்லிங்க், அப்லிங்க்"
उपरि अंतक आवृत्‍ति,மேல்நிலை அதிர்வெண்
उच्च पार्श्‍व आवृत्‍ति,உயர் பின்னணி அதிர்வெண்
उपरि ट्रिप (विभंजन) बिंदु,மேல்நிலை பயண புள்ளி
उपयोजन गुणक,பயன்பாட்டு காரணி
वी-चैनल स्विचन,வி-சேனல் மாறுதல்
वी-मॉडुलक,வி-மாடுலேட்டர்
वी-एफ (वोल्टता/आवृत्‍ति परिवर्तक),V-F (மின்னழுத்தம்/அதிர்வெண் மாற்றி)
निर्वात उष्मीय संधि,வெற்றிட வெப்ப சந்திப்பு
निर्वात परिबद्‍ध स्थिर वैद्‍युत वोल्टमापी,வெற்றிட பிணைப்பு மின்னியல் மின்னழுத்தமானி
निर्वात प्रमापी,வெற்றிட அளவி
निर्वात नली,வெற்றிட குழாய்
निर्वात नली प्रसर्प-परिपथ,வெற்றிட குழாய் சுற்று
निर्वात ट्यूब वोल्टमापी (वी.टी.वी.एम.),வெற்றிட குழாய் வோல்ட்மீட்டர் (VTVM)
संयोजकता बैंड,வேலன்ஸ் இசைக்குழு
संयोजी इलेक्ट्रॉन,வேலன்ஸ் எலக்ட்ரான்
उपत्यका-बिंदु,இறக்கும் புள்ளி
वाल्व-दिष्‍टकारी,வால்வு திருத்தி
वाष्प प्रावस्था विस्नेहक/विग्राजक,நீராவி கட்ட கரைப்பான்
वैरेक्टर डायोड,திசையன் டையோடு
वैरेक्टर डायोड मॉडुलक,திசையன் டையோடு மாடுலேட்டர்
वैरेक्टर समस्वरित्र,திசையன் ட்யூனர்
परिवर्ती संधारित्र,மாறி மின்தேக்கி
परिवर्ती प्रेरक,மாறி தூண்டி
परिवर्ती मापांक विभाजक,மாறி மாடுலஸ் பிரிப்பான்
परिवर्ती पश्‍चदीप्‍ति,மாறி பின்னொளி
परिवर्ती प्रतिघात,மாறி எதிர்வினை
परिवर्ती प्रतिरोध,மாறி எதிர்ப்பு
"परिवर्ती परिणामित्र, परिवर्ती ट्रांसफार्मर","மாறி மின்மாற்றி, மாறக்கூடிய மின்மாற்றி"
वेरियक,மாறுபாடு
वैरीकैप,varicap
वैरिस्टर/चररोधक,varistor
वारले पाश परीक्षण,வார்லி லூப் சோதனை
वैरमीटर (प्रतिघात शक्‍तिमापी),வேரோமீட்டர் (எதிர்வினை பொட்டென்டோமீட்டர்)
वैक्स,மெழுகு
VBE गुणक,VBE பெருக்கி
वी.सी.पी. (वीडियो कैसेट प्लेयर),வி.சி.பி (வீடியோ கேசட் பிளேயர்)
वी.सी.आर. (वीडियो कैसेट रिकॉर्डर),விசிஆர் (வீடியோ கேசட் ரெக்கார்டர்)
वी-विमॉडुलक,v-மாடுலேட்டர்
सदिश,திசையன்
सदिश प्रदर्श,திசையன் காட்சி
सदिश आलेखिकी,திசையன் வரைகலை
सदिश प्रतिबाधामापी,திசையன் மின்மறுப்பு மீட்டர்
सदिश अनुदेश,திசையன் அறிவுறுத்தல்
सदिश नेटवर्क विश्‍लेषक,வெக்டர் நெட்வொர்க் பகுப்பாய்வி
सदिश दर्शी,திசையன் பார்வையாளர்
सदिशित अंतरायन,திசையன் குறுக்கீடு
विक्रय मशीन,பொருள் வழங்கும் இயந்திரம்
संवातन,காற்றோட்டம்
वर्नियर गणित्र,வெர்னியர் கால்குலேட்டர்
वर्नियर अंतर्वेशन,வெர்னியர் இடைச்செருகல்
वर्नियर विभवमापी,வெர்னியர் பொட்டென்டோமீட்டர்
उदग्र ऐंटेना,செங்குத்து ஆண்டெனா
ऊर्ध्वाधर लोपन,செங்குத்து புறக்கணிப்பு
उदग्र रंगीन पट्टी,பிரகாசமான வண்ண இசைக்குழு
ऊर्ध्वाधर आवृत्‍ति,செங்குத்து அதிர்வெண்
उदग्र लब्धि,தீவிர ஆதாயம்
ऊर्ध्वाधर नियंत्रक,செங்குத்து கட்டுப்படுத்தி
क्षितिज नियंत्रक,ஹொரைசன் கன்ட்ரோலர்
क्षैतिज अनुरेख,கிடைமட்ட சுவடு
उदग्र अंतराल,செங்குத்து இடைவெளி
अदग्र अंतराल-निर्देश,முன்னோக்கி இடைவெளி அறிவுறுத்தல்
उदग्र अंतराल परीक्षण संकेत,செங்குத்து இடைவெளி சோதனை சமிக்ஞை
उदग्र ध्रुवण,செங்குத்து துருவமுனைப்பு
उदग्र प्रोग्रामन,செங்குத்து நிரலாக்க
उदग्र प्रोग्रामन,செங்குத்து நிரலாக்க
उदग्र विभेदन,செங்குத்து தீர்மானம்
ऊर्ध्वाधर पुनःअनुरेख,செங்குத்து சுவடு
उदग्र चित्र बेल्लन,செங்குத்து படம் உருளை
उदग्र क्रमवीक्षण,விரைவான ஸ்கேனிங்
उदग्र तुल्यकालन,செங்குத்து ஒத்திசைவு
उदग्र अनुरेख,செங்குத்து சுவடு
