Marathi,Bengali
सापेक्ष कमाल,আপেক্ষিক সর্বোচ্চ
सापेक्ष किमान,আপেক্ষিক সর্বনিম্ন
सापेक्ष संभाव्यता (सशर्त संभाव्यता),আপেক্ষিক সম্ভাব্যতা (শর্তগত সম্ভাবনা)
सापेक्ष वेग,আপেক্ষিক বেগ
सापेक्षता,আপেক্ষিকতা
सापेक्षता सिद्धांत,আপেক্ষিকতা তত্ত্ব
विश्वसनीयता,নির্ভরযোগ্যতা
विश्वसनीयता समस्या,নির্ভরযোগ্যতা সমস্যা
उर्वरित मुदत,অবশিষ্ট মেয়াদ
उर्वरित प्रमेय,অবশিষ্ট উপপাদ্য
पुनरावृत्ती मर्यादा,পুনরাবৃত্তি সীমা
पुनरावृत्ती रीमन इंटिग्रल,পুনরাবৃত্ত Riemann অবিচ্ছেদ্য
प्रतिनिधित्व,প্রতিনিধিত্ব
अवशेष,অবশিষ্টাংশ
खांबावर अवशेष,একটি মেরুতে অবশিষ্টাংশ
ठराव,রেজোলিউশন
सैन्याचा ठराव,বাহিনীর রেজোলিউশন
वेगाचे निराकरण,বেগের রেজোলিউশন
परिणामी,ফলে
परिणामी शक्ती,পরিসমাপ্তি বল
परिणामी वेक्टर,ফলে ভেক্টর
सुधारित सिम्प्लेक्स तंत्र,সংশোধিত সিমপ্লেক্স কৌশল
समभुज चौकोन,রম্বস
रिमन इंटिग्रल,রিম্যান অবিচ্ছেদ্য
काटकोन,সমকোণ
काटकोन त्रिकोण,ডান কোণই ত্রিভুজ
उजवा गोलाकार शंकू,ডান বৃত্তাকার শঙ্কু
योग्य कॉसेट,ডান coset
उजवा सिलेंडर,ডান সিলিন্ডার
उजव्या हाताचा,ডান হাতি
उजवा उलटा,ডান বিপরীত
कठोर पुरावा,কঠোর প্রমাণ
अंगठी,রিং
पूर्णांकांची रिंग,পূর্ণসংখ্যার রিং
आर-समाकलनीय,R- সংহত
मूळ,মূল
रूट म्हणजे चौरस,রুট অর্থ বর্গ
बहुपदीचे मूळ,বহুপদীর মূল
रोटेशन,ঘূর্ণন
गोलाकार त्रुटी,রাউন্ডিং ত্রুটি
पंक्ती,সারি
पंक्ती-दर-स्तंभ गुणाकार,সারি দ্বারা কলাম গুণন
पंक्ती समतुल्यता,সারি সমতা
पंक्ती मॅट्रिक्स,সারি ম্যাট্রিক্স
पंक्ती रँक,সারি র‍্যাঙ্ক
खोगीर बिंदू,জিন বিন্দু
नमुना,নমুনা
नमुना म्हणजे,নমুনা মানে
नमुना बिंदू,নমুনা পয়েন্ট
नमुन्याचा आकार,সাধারন মাপ
नमुना जागा,নমুনা স্থান
नमुना मानक विचलन,নমুনা স্ট্যান্ডার্ড বিচ্যুতি
नमुना सर्वेक्षण,নমুনা জরিপ
नमुना भिन्नता,নমুনা বৈচিত্র্য
नमुना,নমুনা
नमुना वितरण,নমুনা বিতরণ
नमुना त्रुटी,নমুনা ত্রুটি
नमुना अंतराल,নমুনা ব্যবধান
नमुना पद्धत,নমুনা পদ্ধতি
नमुना सिद्धांत,নমুনা তত্ত্ব
प्रतिस्थापनासह नमुना घेणे,প্রতিস্থাপন সহ নমুনা
स्केलर,স্কেলার
स्केलर फील्ड,স্কেলার ক্ষেত্র
स्केलर मॅट्रिक्स,স্কেলার ম্যাট্রিক্স
स्केलर एकाधिक,স্কেলার একাধিক
स्केलर गुणाकार,স্কেলার গুণন
स्केलर उत्पादन,স্কালে পণ্য
स्केलर प्रमाण,স্কালের পরিমাণ
स्केलर ट्रिपल उत्पादन,স্কেলার ট্রিপল পণ্য
दृश्य त्रिकोण,দৃশ্যমান ত্রিভুজ
विखुरलेला आकृती,বিক্ষিপ্ত চিত্র
श्रोडिंगर समीकरण,শ্রোডিঙ্গার সমীকরণ
हंगामी चढउतार,ঋতু ওঠানামা
secant,সেক্যান্ট
secant पद्धत,সেক্যান্ট পদ্ধতি
दुसरा व्युत्पन्न,দ্বিতীয় ডেরিভেটিভ
दुसरी ऑर्डर,দ্বিতীয় ক্রম
विभाग,অধ্যায়
क्षेत्र,সেক্টর
वक्र भाग,একটি বক্ররেখার অংশ
स्वत: - संलग्न,স্ব - সংলগ্ন
स्वत: संलग्न ऑपरेटर,স্ব-সংলগ্ন অপারেটর
स्वत: - संयुग्मित,স্ব - সংঘবদ্ধ
semiaxis,semiaxis
अर्धवर्तुळ,অর্ধবৃত্ত
अर्ध-निश्चित मॅट्रिक्स,আধা-নির্দিষ্ট ম্যাট্রিক্স
अर्ध-निश्चित चतुर्भुज फॉर्म,আধা - নির্দিষ্ট দ্বিঘাত ফর্ম
अर्धसमूह,সেমিগ্রুপ
अर्ध-मांतर,আধা - ব্যবধান
अर्ध प्रमुख अक्ष,আধা প্রধান অক্ষ
अर्ध किरकोळ अक्ष,আধা গৌণ অক্ষ
विभक्त बहुपदी,বিভাজ্য বহুপদ
व्हेरिएबल्सचे पृथक्करण,ভেরিয়েবলের বিচ্ছেদ
क्रम,ক্রম
अनुक्रम सिद्धांत,সিকোয়েন্সিং তত্ত্ব
अनुक्रमिक विश्लेषण,অনুক্রমিক বিশ্লেষণ
अनुक्रमिक नमुना,অনুক্রমিক নমুনা
मालिका सहसंबंध,সিরিয়াল পারস্পরিক সম্পর্ক
मालिका,সিরিজ
सेट,সেট
सेक्संट,সেক্সট্যান্ট
Shewhart नियंत्रण चार्ट,Shewhart নিয়ন্ত্রণ চার্ট
चिन्ह,চিহ্ন
मॅट्रिक्सची स्वाक्षरी,একটি ম্যাট্রিক্সের স্বাক্ষর
चतुर्भुज स्वरूपाची स्वाक्षरी,দ্বিঘাত আকারের স্বাক্ষর
स्वाक्षरी केलेला क्रमांक,স্বাক্ষরিত নম্বর
महत्त्व पातळी,তাত্পর্য স্তর
महत्त्व चाचणी,তাৎপর্য পরীক্ষা
लक्षणीय अंक,উল্লেখযোগ্য সংখ্যা
साइन चाचणी,সাইন পরীক্ষা
साइनम फंक्शन,signum ফাংশন
समान लंबवृत्त,অনুরূপ উপবৃত্তাকার
समान आकडे,অনুরূপ পরিসংখ্যান
समानता,মিল
समान मॅट्रिक्स,অনুরূপ ম্যাট্রিক্স
साधे बंद वक्र,সহজ বন্ধ বক্ররেখা
साधा सहसंबंध,সহজ পারস্পরিক সম্পর্ক
साधी हार्मोनिक गती,সহজ সুরেলা গতি
साधे यादृच्छिक नमुना,সহজ র্যান্ডম স্যাম্পলিং
simplex,সিমপ্লেক্স
सिम्प्लेक्स अल्गोरिदम,সিমপ্লেক্স অ্যালগরিদম
सिम्प्लेक्स टेबल,সিমপ্লেক্স মূকনাট্য
सिम्पसनचा एक - तिसरा नियम,সিম্পসনের এক - তৃতীয় নিয়ম
सिम्युलेशन तंत्र,সিমুলেশন কৌশল
एकाचवेळी विभेदक समीकरणे,যুগপত ডিফারেনশিয়াল সমীকরণ
एकाचवेळी समीकरणे,যুগপত সমীকরণ
साइन,সাইন
साइन वक्र,সাইন বক্ররেখা
सिंगलटन,এককটন
एकल मूल्यवान कार्य,একক মূল্যবান ফাংশন
एकवचन अविभाज्य,একবচন অবিচ্ছেদ্য
एकलता,এককতা
एकवचन मॅट्रिक्स,একবচন ম্যাট্রিক্স
एकवचन उपाय,একক সমাধান
नमुन्याचा आकार,নমুনার আকার
विकृत वितरण,তির্যক বিতরণ
स्क्यू-हर्मिटियन मॅट्रिक्स,skew-Hermitian ম্যাট্রিক্স
तिरकसपणा,তির্যকতা
स्क्यू सिमेट्रिक मॅट्रिक्स,তির্যক প্রতিসম ম্যাট্রিক্স
स्लॅक व्हेरिएबल,স্ল্যাক পরিবর্তনশীল
उतार,ঢাল
उतार ग्रेडियंट,ঢাল গ্রেডিয়েন্ট
लहान कंस,ছোট বন্ধনী
गुळगुळीत वक्र,মসৃণ বক্ররেখা
गुळगुळीत कार्य,মসৃণ ফাংশন
वेळ मालिका गुळगुळीत,সময় সিরিজের মসৃণকরণ
सौर यंत्रणा,সৌর জগৎ
solenoidal वेक्टर,solenoidal ভেক্টর
घन,কঠিন
घन भूमिती,কঠিন জ্যামিতি
उपाय,সমাধান
मालिकेत उपाय,সিরিজে সমাধান
समाधान मॅट्रिक्स,সমাধান ম্যাট্রিক্স
त्रिकोणाचे समाधान,একটি ত্রিভুজের সমাধান
समाधान जागा,সমাধান স্থান
सोनीन बहुपदी,সোনাইন বহুপদী
जागा,স্থান
जागा वक्र,স্থান বক্ররেখা
पसरलेला संच,স্প্যানিং সেট
अवकाशीय सहकोरेलोग्राम,স্থানিক কোরিলোগ্রাম
विशेष रेखीय गट,বিশেষ লিনিয়ার গ্রুপ
विशेष ऑर्थोगोनल गट,বিশেষ অর্থোগোনাল গ্রুপ
विशिष्ट गुरुत्व,আপেক্ষিক গুরুত্ব
वर्णक्रमीय मॅपिंग प्रमेय,বর্ণালী ম্যাপিং উপপাদ্য
फंक्शनचा स्पेक्ट्रम,একটি ফাংশনের বর্ণালী
गोल,গোলক
गोलाकार समन्वय प्रणाली,গোলাকার সমন্বয় ব্যবস্থা
गोलाकार ध्रुवीय समन्वय,গোলাকার মেরু স্থানাঙ্ক
गोलाकार त्रिकोण,গোলাকার ত্রিভুজ
गोलाकार त्रिकोणमिती,গোলাকার ত্রিকোণমিতি
सर्पिल,সর্পিল
चौरस,বর্গক্ষেত্র
चौकोनी कंस,চতুস্কন বন্ধনী
चौरस अविभाज्य,বর্গাকার সংহত
चौरस मॅट्रिक्स,বর্গ ম্যাট্রিক্স
वर्गमुळ,বর্গমূল
नमुना घेण्याचा टप्पा,নমুনা নেওয়ার পর্যায়
पायर्या फंक्शन,সিঁড়ি ফাংশন
प्रमाणित विचलन,আদর্শ চ্যুতি
मानक आतील उत्पादन,আদর্শ অভ্যন্তরীণ পণ্য
समतोल स्थिती,ভারসাম্যের অবস্থা
स्थिर वक्र,স্থির বক্ররেখা
स्थिर बिंदू,স্থির বিন্দু
स्थिर मूल्य,স্থির মান
आकडेवारी,পরিসংখ্যান
सांख्यिकीय,পরিসংখ্যানগত
सांख्यिकीय डेटा,পরিসংখ্যানগত তথ্য
सांख्यिकीय वितरण,পরিসংখ্যানগত বন্টন
सांख्यिकीय गृहीतक,পরিসংখ্যানগত অনুমান
सांख्यिकीय निष्कर्ष,পরিসংখ্যান অনুমান
सांख्यिकीय मॉडेल,পরিসংখ্যান মডেল
सांख्यिकीय लोकसंख्या,পরিসংখ্যান জনসংখ্যা
सांख्यिकीय गुणवत्ता नियंत्रण,পরিসংখ্যানগত মান নিয়ন্ত্রণ
आकडेवारी,পরিসংখ্যান
स्थिर,স্থির
स्थिर राज्य उपाय,স্থির রাষ্ট্র সমাধান
सरळ चढण (वक्र),খাড়া আরোহন (একটি বক্ররেখার)
सर्वात उंच चढण डिझाइन,খাড়া আরোহন নকশা
सर्वात उंच कूळ,খাড়া বংশদ্ভুত
चरण कार्य,ধাপ ফাংশন
स्टर्लिंग मालिका,স্টার্লিং সিরিজ
स्टोकेस्टिक,স্টোকাস্টিক
स्टोकास्टिक मॅट्रिक्स,স্টোকাস্টিক ম্যাট্রিক্স
स्टोकास्टिक मॉडेल,স্টোকাস্টিক মডেল
स्टोकास्टिक प्रोग्रामिंग,স্টোকাস্টিক প্রোগ্রামিং
स्टोकास्टिक व्हेरिएबल,স্টোকাস্টিক পরিবর্তনশীল
स्टोक्सचे प्रमेय,স্টোকসের উপপাদ্য
सरळ रेषा,সোজা লাইন
स्तर तक्ता,স্তর চার্ট
स्तरीकरण,স্তরবিন্যাস
स्तरीकृत नमुना,স্তরিত নমুনা
प्रवाह-रेषा,স্ট্রিম লাইন
ताण,চাপ
काटेकोरपणे बहिर्वक्र कार्य,কঠোরভাবে উত্তল ফাংশন
काटेकोरपणे कमी होत आहे,কঠোরভাবে কমছে
काटेकोरपणे वाढत आहे,কঠোরভাবে বাড়ছে
काटेकोरपणे मोनोटोनिक कार्य,কঠোরভাবে একঘেয়ে ফাংশন
विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी),ছাত্রের পরীক্ষা (ছাত্রের &quot;টি&quot; পরীক্ষা)
उप-संग्रह,উপ-সংগ্রহ
उप निर्धारक,উপ-নির্ধারক
उपक्षेत्र,উপক্ষেত্র
उपसमूह,উপগোষ্ঠী
उप-मांतर,উপ-ব্যবধান
सबमॅट्रिक्स,সাবম্যাট্রিক্স
सबस्क्रिप्ट,সাবস্ক্রিপ্ট
त्यानंतरचा,পরবর্তী
उपसंच,উপসেট
सबस्पेस,সাবস্পেস
बदली,প্রতিস্থাপন
subtangent,subtangent
वजा करणे,জমা করা
वजा करा,বিয়োগ
वजाबाकी,বিয়োগ
सलग,ক্রমাগত
सलग भेद,ধারাবাহিক পার্থক্য
सलग एकीकरण,ধারাবাহিক একীকরণ
उत्तराधिकारी,উত্তরাধিকারী
प्रत्यय,প্রত্যয়
बेरीज,যোগফল
बेरीज फंक्शन,যোগফল ফাংশন
जोडण्यायोग्य,যোগ করা যায়
आदेश,সমন্বিত
बेरीज,সমষ্টি
समीकरण अधिवेशन,সমষ্টি সম্মেলন
बेरीज सूत्र,সমষ্টি সূত্র
मालिकेची बेरीज,সিরিজের সমষ্টি
बेरीज चिन्ह,সমষ্টি চিহ্ন
बेरीज ते अनंत,অসীমের যোগফল
सुपरस्क्रिप्ट,সুপারস্ক্রিপ্ট
सुपरसेट,সুপারসেট
सुपरसोनिक प्रवाह,সুপারসনিক প্রবাহ
पूरक कोन,সম্পূরক কোণ
समर्थन हायपरप्लेन,সমর্থনকারী হাইপারপ্লেন
फंक्शनचे समर्थन,ফাংশন সমর্থন
समजा,ধরুন
सर्वोच्च,সর্বোচ্চ
surd,surd
पृष्ठभाग,পৃষ্ঠতল
पृष्ठभागाचे क्षेत्रफळ,ভূপৃষ্ঠের
पृष्ठभाग अविभाज्य,পৃষ্ঠ অবিচ্ছেদ্য
सर्जेशन,সার্জেকশন
surjective,surjective
सर्जेक्टिव्ह नकाशा,অনুমানমূলক মানচিত্র
चिन्ह,প্রতীক
प्रतीकात्मक तर्क,প্রতীকী যুক্তি
प्रतीकात्मक मॉडेल,প্রতীকী মডেল
सममितीय,প্রতিসম
सममितीय,প্রতিসম
सममितीय निर्धारक,প্রতিসম নির্ধারক
सममितीय फरक,প্রতিসম পার্থক্য
सममित मॅट्रिक्स,প্রতিসম ম্যাট্রিক্স
प्रणाली विश्लेषण,ধারা বিশ্লেষণ
पद्धतशीर नमुना,পদ্ধতিগত নমুনা
टेबल,টেবিল
झांकी,মূকনাট্য
अविभाज्य सारणी,অখণ্ডের সারণী
सारणी,সারণী
सारणी फॉर्म,ট্যাবুলার ফর্ম
सारणी लॉगरिदम,সারণী লগারিদম
सारणी,সারণী
सारणीबद्ध मूल्य,সারণীকৃত মান
सारणी,ট্যাবুলেশন
टॅब्युलेटर,ট্যাবুলেটার
शेपूट,লেজ
शेपटीचे क्षेत्र (वितरणाचे),লেজ এলাকা (বন্টন)
स्पर्शिकता,স্পর্শকতা
स्पर्शिका,স্পর্শক
स्पर्शिका हायपरप्लेन,স্পর্শক হাইপারপ্লেন
स्पर्शिक,স্পর্শক
स्पर्शिक घटक,স্পর্শক উপাদান
स्पर्शिका विभाग,স্পর্শক বিভাগ
स्पर्शरेषा,স্পর্শক রেখা
स्पर्शिका विमान,স্পর্শক সমতল
स्पर्शिका जागा,স্পর্শক স্থান
टेप पंच,টেপ পাঞ্চ
टेप रीडर,টেপ পাঠক
टॉबेरियन प्रमेय,টবেরিয়ান উপপাদ্য
टेलरचे प्रमेय,টেলরের উপপাদ্য
Tchebychev मेट्रिक,চেবিচেভ মেট্রিক
टी-वितरण,টি-বন্টন
टेलिस्कोपिक मालिका,টেলিস্কোপিক সিরিজ
ऐहिक निर्देशांक,সাময়িক স্থানাঙ্ক
ऐहिक संबंध,সাময়িক সম্পর্ক
टेम्पोरल व्हेरिएबल,অস্থায়ী পরিবর্তনশীল
ताणासंबंधीचा शक्ती,প্রসার্য শক্তি
टेन्सर,টেনসর
टेन्सर विश्लेषण,টেনসর বিশ্লেষণ
टेन्सर उत्पादन,টেনসর পণ্য
तात्पुरते सूत्रीकरण,অস্থায়ী সূত্র
मुदत,মেয়াদ
टर्मिनल स्थिती,টার্মিনাল অবস্থা
टर्मिनल वेग डायव्ह,টার্মিনাল বেগ ডুব
दशांश समाप्त करणे,শেষ করা দশমিক
मुदत मूल्ये,মেয়াদী মান
शब्दानुसार भिन्नता,শব্দগত পার্থক্য
टर्मवार एकीकरण,টার্মওয়াইজ ইন্টিগ্রেশন
तिरंगी,তিরনারি
चाचणी,পরীক্ষা
भिन्नतेच्या एकसमानतेसाठी चाचणी,বৈচিত্র্যের একজাতীয়তার জন্য পরীক্ষা
चाचणी कार्य,পরীক্ষার ফাংশন
गृहीतकांची चाचणी,অনুমানের পরীক্ষা
महत्त्वाची चाचणी,তাৎপর্য পরীক্ষা
चाचणी आकडेवारी,পরীক্ষার পরিসংখ্যান
टेट्राहेड्रल,টেট্রাহেড্রাল
टेट्राहेड्रल कोन,টেট্রাহেড্রাল কোণ
टेट्राहेड्रॉन,টেট্রাহেড্রন
प्रमेय,উপপাদ্য
अवशेषांचे प्रमेय,অবশিষ্টাংশের উপপাদ্য
सैद्धांतिक मागणी कार्य,তাত্ত্বিক চাহিদা ফাংশন
सैद्धांतिक स्वतंत्र वितरण,তাত্ত্বিক বিচ্ছিন্ন বিতরণ
सैद्धांतिक त्रुटी,তাত্ত্বিক ত্রুটি
सैद्धांतिक फिट,তাত্ত্বিক ফিট
सैद्धांतिक सूत्रीकरण,তাত্ত্বিক গঠন
सैद्धांतिक वारंवारता,তাত্ত্বিক ফ্রিকোয়েন্সি
सैद्धांतिकदृष्ट्या,তাত্ত্বিকভাবে
सैद्धांतिक मॉडेल,তাত্ত্বিক মডেল
सैद्धांतिक उपचार,তাত্ত্বিক চিকিত্সা
समीकरणांचा सिद्धांत,সমীকরণ তত্ত্ব
त्रुटींचा सिद्धांत,ত্রুটির তত্ত্ব
अंदाज सिद्धांत,অনুমান তত্ত্ব
फंक्शन्सचा सिद्धांत,ফাংশন তত্ত্ব
खेळांचा सिद्धांत,গেমের তত্ত্ব
गुरुत्वाकर्षणाचा सिद्धांत,মহাকর্ষ তত্ত্ব
माहितीचा सिद्धांत,তথ্য তত্ত্ব
प्रतिस्थापन सिद्धांत (= अपयशाचा सिद्धांत),প্রতিস্থাপনের তত্ত্ব (= ব্যর্থতার তত্ত্ব)
सेटचा सिद्धांत,সেটের তত্ত্ব
वेटिंग लाइन्सचा सिद्धांत (= रांगेचा सिद्धांत),অপেক্ষার লাইনের তত্ত্ব (= সারিবদ্ধ তত্ত্ব)
लाटांचा सिद्धांत,তরঙ্গ তত্ত্ব
थर्मोडायनामिक,থার্মোডাইনামিক
स्क्रूचा धागा,একটি স্ক্রু এর থ্রেড
त्रिमितीय,ত্রিমাত্রিক
त्रिमितीय वेक्टर विश्लेषण,ত্রিমাত্রিক ভেক্টর বিশ্লেষণ
त्रि-मार्ग वर्गीकरण,ত্রিমুখী শ্রেণীবিভাগ
फेकणे,নিক্ষেপ
जोर,খোঁচা
वेळ,সময়
वेळ अक्ष,সময় অক্ষ
वेळ अवलंबित्व,সময় নির্ভরতা
वेळ अवलंबून घटक समीकरण,সময়-নির্ভর গঠনমূলক সমীকরণ
वेळ अवलंबून प्रक्रिया,সময় নির্ভর প্রক্রিয়া
वेळ-स्वतंत्र संज्ञा,সময়-স্বাধীন শব্দ
वेळ मध्यांतर,সময়ের ব্যবধান
वेळ मालिका,সময় সিরিজ
वेळ मालिका विश्लेषण,সময় সিরিজ বিশ্লেষণ
वेळ मालिका डेटा,সময় সিরিজের তথ্য
वेळ सामायिकरण प्रणाली,সময় ভাগ করে নেওয়ার সিস্টেম
सहिष्णुता,সহনশীলতা
सहिष्णुता अंतराल,সহনশীলতা ব্যবধান
सहिष्णुता पातळी,সহ্যসীমা
सहनशीलता मर्यादा,সহনশীলতার সীমা
टोपोलॉजिकल,টপোলজিকাল
टोपोलॉजिकल दुहेरी,টপোলজিক্যাল দ্বৈত
टोपोलॉजिकल गट,টপোলজিকাল গ্রুপ
टोपोलॉजिकल समरूपता,টপোলজিকাল আইসোমরফিজম
टोपोलॉजिकल रेखीय जागा,টপোলজিক্যাল লিনিয়ার স্পেস
टोपोलॉजिकलदृष्ट्या,টপোলজিক্যালি
टोपोलॉजिकल मॅपिंग,টপোলজিক্যাল ম্যাপিং
टोपोलॉजिकल गुणधर्म,টপোলজিকাল সম্পত্তি
टोपोलॉजिकल जागा,টপোলজিকাল স্পেস
टोपोलॉजिकल वेक्टर स्पेस,টপোলজিক্যাল ভেক্টর স্পেস
टोपोलॉजी,টপোলজি
टॉर्शन,টর্শন
टॉरस,টরাস
एकूण,মোট
एकूण व्युत्पन्न,মোট ডেরিভেটিভ
एकूण भिन्नता,মোট ডিফারেনশিয়াল
एकूण विभेदक समीकरण,মোট ডিফারেনশিয়াল সমীকরণ
एकूण तपासणी,মোট পরিদর্শন
पूर्णपणे बद्ध,সম্পূর্ণরূপে আবদ্ধ
पूर्णपणे ऑर्डर केलेला सेट,সম্পূর্ণ অর্ডার সেট
एकूण ऑर्डरिंग,মোট অর্ডারিং
ट्रेस,ট্রেস
मॅट्रिक्सचा ट्रेस,ম্যাট্রিক্সের ট্রেস
ट्रेसिंग,ট্রেসিং
व्यापार बंद कार्य,ট্রেড অফ ফাংশন
मार्गक्रमण,গতিপথ
अतींद्रिय,অতীন্দ্রিয়
अतींद्रिय समीकरण,অতীন্দ্রিয় সমীকরণ
अतींद्रिय कार्य,অতীন্দ্রিয় ফাংশন
अतींद्रिय संख्या,অতীন্দ্রিয় সংখ্যা
हस्तांतरण,স্থানান্তর
हस्तांतरण कार्य,স্থানান্তর ফাংশন
ट्रान्सफिनिट प्रेरण,ট্রান্সফিনিট আনয়ন
पारदर्शक संख्या,অন্তহীন সংখ্যা
रूपांतर,রূপান্তর
परिवर्तन सूत्र,রূপান্তর সূত্র
परिवर्तन मॅट्रिक्स,রূপান্তর ম্যাট্রিক্স
निर्देशांकांचे परिवर्तन,স্থানাঙ্কের রূপান্তর
रूपांतरित कार्य,রূপান্তরিত ফাংশন
रूपांतरित मॅट्रिक्स,রূপান্তরিত ম্যাট্রিক্স
ट्रान्सशिपमेंट समस्या,ট্রান্সশিপমেন্ট সমস্যা
क्षणिक वर्तन,ক্ষণস্থায়ী আচরণ
क्षणिक समाधान,ক্ষণস্থায়ী সমাধান
संक्रमण,স্থানান্তর
संक्रमण मॅट्रिक्स,রূপান্তর ম্যাট্রিক্স
सकर्मक,ট্রানজিটিভ
सकर्मक कायदा,ট্রানজিটিভ আইন
संक्रमणात्मक संबंध,ট্রানজিটিভ সম্পর্ক
संक्रमण,ট্রানজিটিভিটি
संक्रमण संच,ট্রানজিটিভিটি সেট
भाषांतर,অনুবাদ
वाहतूक खर्च,পরিবহন খরচ
वाहतूक समस्या,পরিবহন সমস্যা
वाहतूक वेळ,পরিবহন সময়
वाहतूक समीकरण,পরিবহন সমীকরণ
ट्रान्सपोस्ड मॅट्रिक्स,স্থানান্তরিত ম্যাট্রিক্স
मॅट्रिक्सचे हस्तांतरण,একটি ম্যাট্রিক্স স্থানান্তর
स्थानांतर,স্থানান্তর
ट्रान्सव्हर्सालिटी,ট্রান্সভারসালিটি
ट्रान्सव्हर्सलिटी स्थिती,ট্রান্সভারসালিটি অবস্থা
आडवा,অনুপ্রস্থ
आडवा गती,তির্যক গতি
ट्रॅपेझियम,ট্রাপিজিয়াম
ट्रॅपेझॉइड,ট্র্যাপিজয়েড
ट्रॅपेझॉइडल प्रिझम,ট্র্যাপিজয়েডাল প্রিজম
उपचार,চিকিত্সা
वृक्ष आकृती,গাছের নকশা
कल,প্রবণতা
ट्रेंड लाइन,ট্রেন্ড লাইন
कल मूल्य,প্রবণতা মান
ट्रायडिक,triadic
चाचणी,বিচার
चाचणी कार्य,ট্রায়াল ফাংশন
त्रिकोण,ত্রিভুজ
त्रिकोण असमानता,ত্রিভুজ অসমতা
वेगाचा त्रिकोण,বেগের ত্রিভুজ
त्रिकोण चिन्ह,ত্রিভুজ প্রতীক
त्रिकोण प्रणाली,ত্রিভুজ সিস্টেম
त्रिकोणीयता,ত্রিকোণযোগ্যতা
त्रिकोणी,ত্রিভুজাকার
त्रिकोणी मॅट्रिक्स,ত্রিভুজাকার ম্যাট্রিক্স
त्रिकोणी,ত্রিভুজ
ट्रायकोटॉमी,ট্রাইকোটমি
त्रिभुज,ত্রিভুজ
त्रिकोणमितीय,ত্রিকোণমিতিক
त्रिकोणमितीय वक्र,ত্রিকোণমিতিক বক্ররেখা
त्रिकोणमितीय समीकरण,ত্রিকোণমিতিক সমীকরণ
त्रिकोणमितीय कार्य,ত্রিকোণমিতিক ফাংশন
त्रिकोणमितीय ओळख,ত্রিকোণমিতিক পরিচয়
त्रिकोणमितीय मालिका,ত্রিকোণমিতিক সিরিজ
त्रिकोणमितीय समाधान,ত্রিকোণমিতিক সমাধান
त्रिकोणमितीय परिवर्तन,ত্রিকোণমিতিক রূপান্তর
त्रिकोणमिती,ত্রিকোণমিতি
तिप्पट,তিনগুণ
तिहेरी एकत्रीकरण,ট্রিপল ইন্টিগ্রেশন
तिहेरी,triplet
त्रिखंड,trisect
ट्रायसेक्शन,trisection
कोनाचे त्रिविच्छेदन,একটি কোণের trisection
क्षुल्लक फॉर्म,তুচ্ছ ফর্ম
क्षुल्लक टोपोलॉजी,তুচ্ছ টপোলজি
कर्कवृत्त,কর্কটক্রান্তি
मकरवृत्त,দক্ষিণায়ণ
ट्रोपोस्फियर,ট্রপোস্ফিয়ার
खरे अर्थ,সত্য মানে
खरे मोड,সত্য মোড
कापलेले,কাটা
कापलेला शंकू,কাটা শঙ্কু
कापलेले वितरण,কাটা বিতরণ
कापलेली वारंवारता वितरण,কাটা ফ্রিকোয়েন্সি বিতরণ
छाटणे,ছাঁটাই
ट्रंकेशन त्रुटी,ছেদন ত্রুটি
सत्य,সত্য
सत्य कार्य,সত্য ফাংশন
सत्य सारणी,সঠিক তালিকা
सत्य मूल्य,সত্য মান
t-सांख्यिकी,t-পরিসংখ্যান
t-चाचणी,টি-পরীক্ষা
अशांतता सिद्धांत,অশান্তি তত্ত্ব
निर्णायक टप्पा,সন্ধিক্ষণ
पिळणे,মোচড়
फिरवलेला वक्र,পাকানো বক্ররেখা
द्विमितीय,দ্বিমাত্রিক
द्विमितीय सतत वितरण,দ্বিমাত্রিক ক্রমাগত বিতরণ
द्विमितीय वेक्टर,দ্বিমাত্রিক ভেক্টর
दोन पट वर्गीकरण,দ্বিগুণ শ্রেণীবিভাগ
दोन पॅरामीटर कुटुंब,দুই পরামিতি পরিবার
दोन व्यक्तींचा खेळ,দুই ব্যক্তির খেলা
दोन फेज पद्धत,দুই ফেজ পদ্ধতি
दोन फेज सॅम्पलिंग,দুই ফেজ স্যাম্পলিং
दोन बिंदू सीमा स्थिती,দুই পয়েন্ট বাউন্ডারি শর্ত
दोन बाजूंची F-चाचणी,দুই পার্শ্বযুক্ত এফ-টেস্ট
दोन बाजूंची सामान्य चाचणी,দুই পক্ষের স্বাভাবিক পরীক্ষা
दोन बाजूंची एक्स-चाचणी,দুই পার্শ্বযুক্ত এক্স-পরীক্ষা
अंतिम मूल्य,চূড়ান্ত মান
निष्पक्ष अंदाज,নিরপেক্ষ অনুমান
लोकसंख्येतील फरकाचा निष्पक्ष अंदाज,জনসংখ্যার বৈচিত্র্যের নিরপেক্ষ অনুমান
निःपक्षपाती रेखीय अंदाज,নিরপেক্ষ রৈখিক অনুমান
निष्पक्ष बिंदू अंदाज,নিরপেক্ষ বিন্দু অনুমান
निष्पक्ष चाचणी,নিরপেক্ষ পরীক্ষা
अमर्याद प्रदेश,সীমাহীন অঞ্চল
