Marathi,Odiya
स्थिती आकृती,ଅବସ୍ଥାନ ଚିତ୍ର
स्थिती-संक्रमण आकृती,ସ୍ଥିତି-ସ୍ଥାନାନ୍ତରଣ ଚିତ୍ର
परिवर्तनीय फिल्टर,ରୂପାନ୍ତରିତ ଫିଲ୍ଟର୍ |
स्थिर वर्ण,ସ୍ଥାୟୀ ବର୍ଣ୍ଣ
स्थिर वीज,ସ୍ଥିର ବିଦ୍ୟୁତ୍ |
कायमस्वरूपी मेमरी सेल,ସ୍ଥାୟୀ ସ୍ମୃତି କକ୍ଷ |
स्थिर यादृच्छिक प्रवेश मेमरी,ଷ୍ଟାଟିକ୍ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ |
स्थिती नोंदवही,ସ୍ଥିତି ରେଜିଷ୍ଟର |
स्थिती चिन्ह,ସ୍ଥିତି ଚିହ୍ନ
POS टर्मिनल,ପୋଜିସନ୍ ଟର୍ମିନାଲ୍ |
सुकाणू तर्क,ଷ୍ଟିଅରିଂ ଲଜିକ୍ |
टायर्ड जंक्शन,ସ୍ତରୀୟ ଜଙ୍କସନ
चरण सूचक प्रोफाइल,ଷ୍ଟେପ୍ ସୂଚକ ପ୍ରୋଫାଇଲ୍ |
चरण प्रतिसाद,ପଦକ୍ଷେପ ପ୍ରତିକ୍ରିୟା
श्रेणीबद्ध,କ୍ରମିକ
स्टेपर मोटर,ଷ୍ଟେପର୍ ମୋଟର |
स्टिरिओ समभुज,ଷ୍ଟେରିଓ ସମାନ୍ତରାଳ |
स्टिरिओ रिसीव्हर वारंवारता,ଷ୍ଟେରିଓ ରିସିଭର୍ ଫ୍ରିକ୍ୱେନ୍ସି |
घट्ट जोडणी,କଠିନ ଯୋଡି |
खंडित बँड,ବ୍ରେକ୍ ବ୍ୟାଣ୍ଡ |
स्टोरेज विलंब,ସଂରକ୍ଷଣ ବିଳମ୍ବତା |
स्टोरेज मेमरी,ସଂରକ୍ଷଣ ସ୍ମୃତି
"स्टोरेज वेळ, वेळ","ସଂରକ୍ଷଣ ସମୟ, ସମୟ"
स्ट्रेन गेज,ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
अवांछित धारण,ଅବାଞ୍ଛିତ ଧାରଣ |
स्ट्रिंग,ଷ୍ଟ୍ରିଙ୍ଗ୍
स्टोरेज CRO,ସଂରକ୍ଷଣ CRO
स्ट्रोब,strobe
स्ट्रोब सर्किट,ଷ୍ଟ୍ରୋବ୍ ସର୍କିଟ୍ |
प्रेरक नाडी,ଇନ୍ଦ୍ରିୟାତ୍ମକ ନାଡ |
स्ट्रोक टर्मिनल,ଷ୍ଟ୍ରୋକ ଟର୍ମିନାଲ୍ |
स्ट्रोबोस्कोपिक गोल युनिट,ଷ୍ଟ୍ରୋବୋସ୍କୋପିକ୍ ଗୋଲାକାର ଏକକ |
स्टब,ଷ୍ଟବ୍ |
लॉक केलेले,ସ୍ଥିର
स्थिर गाळणे,ସ୍ଥିର ଫିଲ୍ଟରେଟ୍ |
हादरले,ହଲ
वाहक,ବାହକ
उपनियम,subroutine
व्याकरणात्मक वर्ण मिश्रण,ବ୍ୟାକରଣଗତ ବର୍ଣ୍ଣ ମିଶ୍ରଣ |
अधीनस्थ,ସବଜେକ୍ଟିଭ୍ |
"अंडरले, सब्सट्रेट","ଅଣ୍ଡରଲେ, ସବଷ୍ଟ୍ରେଟ୍ |"
हात वजाबाकी,ହାତ ବିଛିନ୍ନତା |
वजा केले,ବିଛିନ୍ନ
प्रगतीशील अंदाजे,ପ୍ରଗତିଶୀଳ ଆନୁମାନିକତା |
कालक्रमानुसार अंदाजे adc,କ୍ରୋନୋଲୋଜିକାଲ୍ ଆନୁମାନିକତା
अचानक वातावरणाचा गोंधळ,ହଠାତ୍ ବାୟୁମଣ୍ଡଳୀୟ ବିଶୃଙ୍ଖଳା |
अॅडर अॅम्प्लिफायर,ଆଡର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
सुपर बीटा ट्रान्झिस्टर,ସୁପର ବିଟା ଟ୍ରାନଜିଷ୍ଟର |
अंतिम संगणक,ଚରମ କମ୍ପ୍ୟୁଟର |
सुपर कंडक्टर,ସୁପର କଣ୍ଡକ୍ଟର |
हायपरहायब्रिड रिसीव्हर,ହାଇପରହାଇବ୍ରିଡ୍ ରିସିଭର୍ |
सुपर हेटरोडायन सिद्धांत,ସୁପର ହେଟେରୋଡାଇନ୍ ସିଦ୍ଧାନ୍ତ |
ओव्हरपाइप लाइन प्रोसेसर,ଓଭରପାଇପ୍ ଲାଇନ୍ ସଞ୍ଚାଳକ |
सुपर स्केलर प्रोसेसर,ସୁପର ସ୍କାଲାର୍ ସଞ୍ଚାଳକ |
आरोप प्रमेय,ଅପରାଧ ଥିଓରେମ୍ |
फीड व्होल्टेज अपवर्जन प्रमाण,ଫିଡ୍ ଭୋଲଟେଜ୍ ବହିଷ୍କାର ଅନୁପାତ |
सहाय्यक चिप,ସହାୟକ ଚିପ୍
वाहक मॉड्यूलेशन थांबवा,ବାହକ ମୋଡ୍ୟୁଲେସନ ବନ୍ଦ କରନ୍ତୁ |
पृष्ठभाग ध्वनी लहरी,ଭୂପୃଷ୍ଠ ଶବ୍ଦ ତରଙ୍ଗ |
पृष्ठ अडथळा,ପୃଷ୍ଠା ପ୍ରତିବନ୍ଧକ |
पृष्ठ बार डिटेक्टर,ପୃଷ୍ଠା ଦଣ୍ଡିକା
पृष्ठ शुल्क,ପୃଷ୍ଠା ଚାର୍ଜ |
पृष्ठ चरण प्रवाह,ପୃଷ୍ଠା ଷ୍ଟେପ୍ ଷ୍ଟ୍ରିମ୍ |
स्थापित साधन,ସଂସ୍ଥାପିତ ଉପକରଣ
पृष्ठ स्थापित तंत्रज्ञान,ପୃଷ୍ଠା ସଂସ୍ଥାପିତ ଟେକ୍ନୋଲୋଜି |
लाट,ବୃଦ୍ଧି
लाट प्रवाह,ସର୍ଜ୍ କରେଣ୍ଟ୍ |
लाट प्रतिबाधा,ବୃଦ୍ଧି ପ୍ରତିରୋଧ
लाट संरक्षक,ସର୍ଜ୍ ପ୍ରୋଟେକ୍ଟର୍ |
वाढ नोंदवही,ଅଭିବୃଦ୍ଧି ରେଜିଷ୍ଟର |
शामक,sedative
लाट व्होल्टेज,ସର୍ଜ୍ ଭୋଲଟେଜ୍ |
प्रतिसाद,ପ୍ରତିକ୍ରିୟାଶୀଳତା |
संवेदनशीलता,ସମ୍ବେଦନଶୀଳତା
रेझिस्टर व्होल्टेज,ପ୍ରତିରୋଧକ ଭୋଲଟେଜ୍ |
सोयुझ टर्मिनल,ସୋୟୁଜ୍ ଟର୍ମିନାଲ୍ |
फॅन जनरेटर,ପ୍ରଶଂସକ ଜେନେରେଟର
तयारी युनिट,ପ୍ରସ୍ତୁତି ୟୁନିଟ୍
दोलन,ଦୋହରିବା |
डोलन चोक,ଡୋଲାନ୍ ଚକ୍
स्विच ब्रेकर,ସୁଇଚ୍ ବ୍ରେକର୍ |
स्विच केलेले कॅपेसिटर,ସୁଇଚ୍ କ୍ୟାପେସିଟର୍ |
स्विच केलेले गेन अॅम्प्लीफायर,ସୁଇଚ୍ ଲାଭ ଏମ୍ପ୍ଲିଫାୟର୍ |
स्विचिंग,ସୁଇଚ୍
बीजगणित बदलणे,ବୀଜ ବର୍ଣ୍ଣନା
स्विचिंग सर्किट,ସୁଇଚ୍ ସର୍କିଟ୍ |
वीज पुरवठा स्विच करणे,ବିଦ୍ୟୁତ୍ ଯୋଗାଣ
स्विचिंग रेग्युलेटर,ସୁଇଚ୍ ରେଗୁଲେଟର
स्विचिंग वेव्हफॉर्म,ତରଙ୍ଗ ଫର୍ମ ପରିବର୍ତ୍ତନ
प्रोग्राम करण्यायोग्य टाइमर स्विच केला,ପ୍ରୋଗ୍ରାମେବଲ୍ ଟାଇମର୍ ସୁଇଚ୍ ହୋଇଛି |
सही करा,ସାଇନ୍ କରନ୍ତୁ |
प्रतीक कालावधी,ପ୍ରତୀକ ଅବଧି
प्रतीकात्मक लेबल,ସାଙ୍କେତିକ ଲେବଲ୍ |
समकालिक विभाजक,ସମକାଳୀନ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |
सिंक्रोनस सर्किट,ସିଙ୍କ୍ରୋନସ୍ ସର୍କିଟ୍ |
सिंक्रोनस सिग्नल,ସମକାଳୀନ ସଙ୍କେତ
सिंक्रोनायझर,ସିଙ୍କ୍ରୋନାଇଜର୍
सिंक्रोनस कॅल्क्युलेटर,ସିଙ୍କ୍ରୋନସ୍ କାଲକୁଲେଟର
सिंक्रोनस डिटेक्टर,ସିଙ୍କ୍ରୋନସ୍ ଡିଟେକ୍ଟର୍ |
सिंक्रोनस ट्रान्समिशन,ସିଙ୍କ୍ରୋନସ୍ ଟ୍ରାନ୍ସମିସନ୍ |
समकालिक ओळख,ସମକାଳୀନ ଚିହ୍ନଟ |
वाक्य निर्मिती,ବାକ୍ୟ ଗଠନ
वारंवारता सिंथेसाइझर,ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥେସାଇଜର |
"शरीर रचना, प्रणाली डिझाइन","ଶରୀର ଡିଜାଇନ୍, ସିଷ୍ଟମ୍ ଡିଜାଇନ୍ |"
टी-पाई रूपांतरणे,ଟି-ପାଇ ରୂପାନ୍ତର |
"टॅकोमीटर, रोटेशनल व्होल्टमीटर","ଟାକୋମିଟର, ଘୂର୍ଣ୍ଣନ ଗେଜ୍ |"
शेपटीचा प्रवाह,ଲାଞ୍ଜ ପ୍ରବାହ |
टाकी सर्किट,ଟ୍ୟାଙ୍କ ସର୍କିଟ |
टॅंटलम कॅपेसिटर,ଟାଣ୍ଟାଲମ୍ କ୍ୟାପେସିଟର୍ |
हकालपट्टी,ବହିଷ୍କାର
टेप रीप्ले,ଟେପ୍ ରିପ୍ଲେ |
"रिमूव्हर, एक्स्ट्रॅक्टर","ଅପସାରଣକାରୀ, ନିର୍ବାହକାରୀ |"
tarbel पृष्ठ,tarbel ପୃଷ୍ଠା |
टी-कनेक्टर,ଟି-ସଂଯୋଜକ |
टेलिडेल्टस पेपर,ଟେଲିଡେଲ୍ଟସ୍ କାଗଜ |
फेरफटका मापन,ଭ୍ରମଣ ମାପ
"टेलिफोनी, टेलिफोनी","ଟେଲିଫୋନି, ଟେଲିଫୋନି |"
टेलिग्राफर,ଟେଲିଗ୍ରାଫର୍ |
"दूरदर्शन, दूरदर्शन","ଟେଲିଭିଜନ, ଦ୍ୱାରଦ୍ୱାର |"
दूरदर्शन कॅमेरा,ଟେଲିଭିଜନ କ୍ୟାମେରା |
दूरदर्शन रिसीव्हर,ଟେଲିଭିଜନ୍ ରସିଭର୍ |
टेलिगॉन प्रमेय,ଟେଲିଗନ୍ ଥିଓରେମ୍ |
टेट्रोड,ଟେଟ୍ରୋଡ୍ |
उष्णता भरपाई,ଉତ୍ତାପ କ୍ଷତିପୂରଣ
"rava, क्रिस्टल","ରାଭା, ସ୍ଫଟିକ୍ |"
उष्णता-व्होल्टेज कनवर्टर,ଉତ୍ତାପ-ଭୋଲଟେଜ୍ କନଭର୍ଟର |
तात्पुरती डेटा रजिस्टर,ଅସ୍ଥାୟୀ ତଥ୍ୟ ରେଜିଷ୍ଟର |
टर्मिनल,ଟର୍ମିନାଲ୍
चाचणी आघाडी,ପରୀକ୍ଷା ଲିଡ୍ |
चाचणी सिग्नल,ପରୀକ୍ଷା ସଙ୍କେତ
चतुर्थांश अणू,ଚତୁର୍ଥାଂଶ ପରମାଣୁ |
थर्मल प्रवाह,ଥର୍ମାଲ୍ ରନ୍ଫ୍ |
थर्मल अलगाव,ତାପଜ ବିଚ୍ଛିନ୍ନତା |
"थर्मल आवाज, थर्मल आवाज","ତାପଜ ଶବ୍ଦ, ତାପଜ ଶବ୍ଦ |"
थर्मल ऑक्सीकरण,ତାପଜ ଅକ୍ସିଡେସନ୍ |
थर्मल प्रतिकार,ତାପଜ ପ୍ରତିରୋଧ
थर्मल एस्केप,ତାପଜ ପଳାୟନ |
उष्णता खंडित,ଉତ୍ତାପ ବିରତି
थर्मल स्थिरता,ତାପଜ ସ୍ଥିରତା |
थर्मिओनिक उत्सर्जन,ଥର୍ମୋନିକ୍ ନିର୍ଗମନ |
उष्णता प्रतिरोध,ଉତ୍ତାପ ପ୍ରତିରୋଧ
थर्मोकूपल,ଥର୍ମୋକୁଲ୍ |
थर्मल प्रभाव,ତାପଜ ପ୍ରଭାବ
उष्णता नियंत्रक,ଉତ୍ତାପ ନିୟନ୍ତ୍ରକ
थेवेनिन प्रमेय,ଥେଭେନିନ୍ ଥିଓରେମ୍ |
पातळ पडदा,ପତଳା ମେମ୍ବ୍ରେନ୍ |
पातळ पडदा कॅपेसिटर,ପତଳା ମେମ୍ବ୍ରେନ୍ କ୍ୟାପେସିଟର୍ |
पातळ पडदा प्रतिकार,ପତଳା ମେମ୍ବ୍ରେନ୍ ପ୍ରତିରୋଧ |
थोरियम लेपित टंगस्टन कॅथोड,ଥୋରିୟମ୍ ଆବୃତ ଟୁଙ୍ଗଷ୍ଟେନ୍ କ୍ୟାଥୋଡ୍ |
शक्ती नियम,ଶକ୍ତି ନିୟମ |
तिहेरी सर्किट,ଟ୍ରିପଲ୍ ସର୍କିଟ୍ |
त्रि-राज्य राम,ତ୍ରି-ରାଜ୍ୟ ମେଷ |
ट्राय-एंड रेग्युलेटर,ତ୍ରି-ଶେଷ ନିୟନ୍ତ୍ରକ |
सिल डिटेक्टर,ସିଲ୍ ଡିଟେକ୍ଟର୍ |
खिडकीच्या चौकटीचा खालचा आडवा व्होल्टेज,ସିଲ୍ ଭୋଲଟେଜ୍ |
थायरट्रॉन ट्यूब,ଥାଇରାଟ୍ରନ୍ ଟ୍ୟୁବ୍ |
"पुनर्गुंतवणूक, अल्पायुषी","ପୁନ vest ନିବେଶ, ଅଳ୍ପ ସମୟର |"
टिकलर ऑसिलेटर,ଟିକଲର ଓସିଲେଟର |
घट्ट जोडणी,କଠିନ ଯୋଡି |
तिरपा,ଟିଲ୍ଟ |
वेळ आधारित सर्किट,ସମୟ ଆଧାରିତ ସର୍କିଟ |
टाइमर जनरेटर,ଟାଇମର୍ ଜେନେରେଟର
वेळ बेस व्होल्टेज,ଟାଇମ୍ ବେସ୍ ଭୋଲଟେଜ୍ |
कॉल विलंब,କଲ୍ ବିଳମ୍ବ
टाइम झोन परावर्तकता,ସମୟ ମଣ୍ଡଳ ପ୍ରତିଫଳନ
वेळ मार्कर जनरेटर,ସମୟ ମାର୍କର ଜେନେରେଟର |
काळ भागी,କାଲ୍ ଭାଗୀ |
वेळ विंडो,ସମୟ ୱିଣ୍ଡୋ |
टाइमिंग मोड स्विचिंग,ଟାଇମିଂ ମୋଡ୍ ସୁଇଚ୍
"वेळ नियंत्रक, वेळ नियंत्रक","ସମୟ ନିୟନ୍ତ୍ରକ, ସମୟ ନିୟନ୍ତ୍ରକ |"
कंट्रोलर मोटरवर कॉल करा,କଣ୍ଟ୍ରୋଲର୍ ମୋଟରକୁ କଲ୍ କରନ୍ତୁ |
वेळ सेट आकृती,ସମୟ ସେଟ୍ ଚିତ୍ର |
वेळ समायोजन गोंधळ,ସମୟ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ ଜିଟର୍ |
क्रोनोमीटर मार्कर जनरेटर,କ୍ରୋନୋମିଟର ମାର୍କର ଜେନେରେଟର |
कॉल समायोजक नेटवर्क,ଆଡଜଷ୍ଟର ନେଟୱାର୍କକୁ କଲ୍ କରନ୍ତୁ |
टी-नेटवर्क,ଟି-ନେଟୱାର୍କ |
टॉगल स्विच,ସୁଇଚ୍ ଟୋଗଲ୍ କରନ୍ତୁ |
टोकन बस नेटवर्क,ଟୋକେନ୍ ବସ୍ ନେଟୱାର୍କ |
टोकन नेटवर्क,ଟୋକେନ୍ ନେଟୱାର୍କ |
स्वीकार्य बदल,ଗ୍ରହଣୀୟ ପରିବର୍ତ୍ତନ |
व्होकल ब्लास्ट जनरेटर,ଭୋକାଲ୍ ବ୍ଲାଷ୍ଟ ଜେନେରେଟର |
toroid,ଟୋରଏଡ୍ |
टॉरस अँटेना,ଟୋରସ୍ ଆଣ୍ଟେନା |
संपूर्ण हार्मोनिक विकृती,ପୂର୍ଣ୍ଣ ହାରମୋନିକ୍ ବିକୃତି |
टोटेम पोल,ଟୋଟେମ୍ ପୋଲ
टोटेम-पोल ट्रान्झिस्टर,ଟୋଟେମ୍-ପୋଲ୍ ଟ୍ରାନଜିଷ୍ଟର |
स्पर्श स्विच,ଟଚ୍ ସୁଇଚ୍
स्पर्शिक स्वरीकरण,ଟ୍ୟାକ୍ଟିଲ୍ ଭୋକାଲାଇଜେସନ୍ |
टी-पॅड,ଟି-ପ୍ୟାଡ୍ |
तिप्पट,treble
"ट्रेसिंग, ट्रेसिंग","ଅନୁସନ୍ଧାନ, ଅନୁସନ୍ଧାନ"
"ट्रॅक बॉल, ट्रॅक बॉल","ଟ୍ରାକ୍ ବଲ୍, ଟ୍ରାକ୍ ବଲ୍ |"
अनुपालन,ଅନୁକରଣ
ट्रॅकिंग आणि कंट्रोल सर्किट,ଟ୍ରାକିଂ ଏବଂ କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |
"मागील कोर, अनुगामी कोर","ପଛ କୋର୍, ଟ୍ରେଲିଂ କୋର୍ |"
प्रशिक्षक,ପ୍ରଶିକ୍ଷକ
अनुपालन,ଅନୁକରଣ
परस्पर,ପାରସ୍ପରିକତା
इंटरकंडक्टिव्हिटी,ଆନ୍ତ c କ୍ରିୟାଶୀଳତା |
ट्रान्सड्यूसर,ଟ୍ରାନ୍ସଡ୍ୟୁସର
हस्तांतरण वैशिष्ट्ये,ସ୍ଥାନାନ୍ତର ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
हस्तांतरण कार्य,ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ
नफा हस्तांतरित करा,ଲାଭ ସ୍ଥାନାନ୍ତର କରନ୍ତୁ |
रूपांतरण,ରୂପାନ୍ତର
"ट्रान्सफॉर्मर, ट्रान्सफॉर्मर","ଟ୍ରାନ୍ସଫର୍ମର, ଟ୍ରାନ୍ସଫର୍ମର"
ट्रान्सफॉर्मर जोडलेले अॅम्प्लिफायर,ଟ୍ରାନ୍ସଫର୍ମର ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ |
ट्रान्सफॉर्मर कपलिंग,ଟ୍ରାନ୍ସଫର୍ମର କପଲିଂ |
परिवर्तनीय कार्यक्षमता,ପରିବର୍ତ୍ତନଶୀଳ ଦକ୍ଷତା |
क्षणिक,କ୍ଷଣିକ
क्षणिक उल्लंघन,କ୍ଷଣସ୍ଥାୟୀ ଉଲ୍ଲଂଘନ |
क्षणिक प्रतिसाद,କ୍ଷଣିକ ପ୍ରତିକ୍ରିୟା
क्षणिक मंद,କ୍ଷଣସ୍ଥାୟୀ ରିଟାର୍ଡର୍ |
ट्रान्झिस्टर ब्लॉक,ଟ୍ରାନଜିଷ୍ଟର ବ୍ଲକ୍
ट्रान्झिस्टर चालू लाभ,ଟ୍ରାନଜିଷ୍ଟର ସାମ୍ପ୍ରତିକ ଲାଭ |
ट्रान्झिस्टर स्विच,ଟ୍ରାନଜିଷ୍ଟର ସୁଇଚ୍ |
ट्रान्झिस्टर,ଟ୍ରାନଜିଷ୍ଟର
ट्रान्झिस्टरचा आवाज,ଟ୍ରାନଜିଷ୍ଟର ଶବ୍ଦ |
ट्रान्झिस्टर नियामक,ଟ୍ରାନଜିଷ୍ଟର ନିୟନ୍ତ୍ରକ |
प्रस्थानाची वेळ,ପ୍ରସ୍ଥାନ ସମୟ
संक्रमण कॅपेसिटर,ସଂକ୍ରମଣ କ୍ୟାପେସିଟର୍ |
संक्रमण घटक,ସଂକ୍ରମଣ କାରକ |
संक्रमण वारंवारता,ସ୍ଥାନାନ୍ତରଣ ଆବୃତ୍ତି
संक्रमण क्षेत्र,ସ୍ଥାନାନ୍ତରଣ କ୍ଷେତ୍ର
हस्तांतरण बफर,ସ୍ଥାନାନ୍ତର ବଫର୍ |
ट्रान्समिशन नुकसान,ସଂକ୍ରମଣ କ୍ଷତି
पारगम्यता,ବ୍ୟାପ୍ତତା
"पाठवणारा, पाठवणारा","ପରିବହନକାରୀ, ପରିବହନକାରୀ |"
वारंवारता ट्रान्समीटर,ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିଟର
पारदर्शक कुंडी,ସ୍ୱଚ୍ଛ ଲ୍ୟାଚ୍ |
ट्रान्सपॉन्डर,ଟ୍ରାନ୍ସପଣ୍ଡର |
वाहतूक गुणक,ପରିବହନ ଗୁଣକର୍ତ୍ତା |
स्पष्ट कारण,ସ୍ପଷ୍ଟ କାରଣ
क्रॉस प्रतिकार,କ୍ରସ୍ ପ୍ରତିରୋଧ
आडवा लहर,ଟ୍ରାନ୍ସଭର୍ସ ତରଙ୍ଗ |
ट्रान्सविच,ଟ୍ରାନ୍ସୱିଚ୍ |
नेट,ନେଟ୍
ट्रॅपेझॉइडल लाट,ଟ୍ରାପେଜଏଡାଲ୍ ତରଙ୍ଗ |
प्रगतीशील लहरी ट्यूब,ପ୍ରଗତିଶୀଳ ତରଙ୍ଗ ଟ୍ୟୁବ୍ |
चर वेगळे करणे,ଖୋଲା ପୃଥକତା |
triac,triac
त्रिकोणी स्क्वेअर वेव्ह कनवर्टर,ତ୍ରିକୋଣୀୟ ସ୍କୋୟାର ତରଙ୍ଗ କନଭର୍ଟର |
त्रिकोणी-साइन वेव्ह कनवर्टर,ତ୍ରିକୋଣୀୟ-ସାଇନ ତରଙ୍ଗ କନଭର୍ଟର |
त्रिकोणी लहर जनरेटर,ତ୍ରିକୋଣୀୟ ତରଙ୍ଗ ଜେନେରେଟର |
ट्रिगर,ଟ୍ରିଗର
ट्रिगर डायोड,ଡାୟୋଡ୍ ଟ୍ରିଗର କରନ୍ତୁ |
ट्रिगर नाडी,ନାଡିକୁ ଟ୍ରିଗର କରନ୍ତୁ |
ट्रान्झिस्टर,ଟ୍ରାନଜିଷ୍ଟର
"सूक्ष्म समायोजन, ट्रिम","ସୂକ୍ଷ୍ମ ଆଡଜଷ୍ଟେସନ୍, ଟ୍ରିମ୍ |"
सूक्ष्म समायोजक,ମାଇକ୍ରୋ ଆଡଜଷ୍ଟର |
triode,ତ୍ରିରଙ୍ଗା |
विभाजन पत्रिका,ରାଶିଫଳ
तिहेरी अचूक संख्या,ତ୍ରିଗୁଣ ସଠିକତା ସଂଖ୍ୟା |
तीन स्टेज बफर,ତିନୋଟି ପର୍ଯ୍ୟାୟ ବଫର୍ |
त्रिकूट तर्क,ତ୍ରିକୋଣୀୟ ତର୍କ
ट्रोकोट्रॉन,ଟ୍ରୋକୋଟ୍ରନ୍ |
गोंधळ विखुरलेला दुवा,ବିଘ୍ନ ବିଚ୍ଛିନ୍ନ ଲିଙ୍କ୍ |
ट्रोपोस्फियर,ଟ୍ରପୋସଫିସର୍ |
समस्यानिवारक,ତ୍ରୁଟି ନିବାରଣକାରୀ
वास्तविक शक्ती कनवर्टर,ପ୍ରକୃତ ଶକ୍ତି ରୂପାନ୍ତରକାରୀ |
खरे वर्ग-मीन रूट व्होल्टमीटर,ପ୍ରକୃତ ବର୍ଗ-ଅର୍ଥ ମୂଳ ଭୋଲ୍ଟମିଟର |
सत्य सारणी,ସତ୍ୟ ସାରଣୀ
टी-राज्य,ଟି-ଷ୍ଟେଟ୍ |
TTL,TTL
ट्यूबलर कॅपेसिटर,ଟ୍ୟୁବଲାର୍ କ୍ୟାପେସିଟର୍ |
ट्यून केलेले अॅम्प्लीफायर,ସନ୍ତୁଳିତ ଏମ୍ପ୍ଲିଫାୟର୍ |
ट्यून केलेले कलेक्टर ऑसिलेटर,ସନ୍ତୁଳିତ କଲେକ୍ଟର ଓସିଲେଟର |
ट्यून केलेला ड्रेन ऑसिलेटर,ଟ୍ୟୁନ୍ ହୋଇଥିବା ଡ୍ରେନ୍ ଓସିଲେଟର |
व्होकल कोर,ଭୋକାଲ୍ କୋର୍ |
ट्यूनिंग नेटवर्क,ନେଟୱର୍କ ଟ୍ୟୁନିଂ
व्होकल कॉर्ड,ଭୋକାଲ୍ କର୍ଡସ୍ |
"टनेल डायोड, टनेल डायोड","ଟନେଲ୍ ଡାୟୋଡ୍, ଟନେଲ୍ ଡାୟୋଡ୍ |"
"टनेलिंग इफेक्ट, टनेलिंग इफेक्ट","ଟନେଲିଂ ପ୍ରଭାବ, ଟନେଲିଂ ପ୍ରଭାବ |"
टर्बाइन फ्लोमीटर,ଟର୍ବାଇନ ଫ୍ଲୋମିଟର |
संक्रमण कालावधी,ସଂକ୍ରମଣ ଅବଧି
निवास वेळ,ବାସ ସମୟ
सुरवातीची वेळ,ଆରମ୍ଭ ସମୟ
टर्नस्टाइल अँटेना ट्वीटर,ଟର୍ନଷ୍ଟାଇଲ୍ ଆଣ୍ଟେନା ଟ୍ୱିଟର |
twitter,ଟ୍ୱିଟର
यमल आगरक,yamal agarak
ट्विन-टी नॉच फिल्टर,ଟ୍ୱିନ୍-ଟି ନଚ୍ ଫିଲ୍ଟର୍ |
yaml चहा oscillator,yaml ଚା ଓସିଲେଟର |
वळलेली जोडी,ମୋଡ଼ାଯାଇଥିବା ଯୋଡି |
ट्विस्टेड रिंग काउंटर,ମୋଡ଼ାଯାଇଥିବା ରିଙ୍ଗ କାଉଣ୍ଟର |
twisted-nematic द्रव,ମୋଡ଼-ନେମାଟିକ୍ ତରଳ |
द्वि-मार्ग नेटवर्क,ଦୁଇ-ମାର୍ଗ ନେଟୱାର୍କ |
ट्विस्ट्रॉन,ମୋଡ଼
"u-art, u-sart","u-art, u-sart"
अल्ट्रासोनिक फॉल्ट डिटेक्टर,ଅଲଟ୍ରାସୋନିକ୍ ତ୍ରୁଟି ଚିହ୍ନଟକାରୀ |
प्रचंड कंपनसंख्या असलेल्या (ध्वनिलहरी) वारंवारता,ଅଲଟ୍ରାସୋନିକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
अल्ट्राव्हायोलेट प्रकाश स्रोत/दिवा,ଅଲ୍ଟ୍ରାଟୋଇଲେଟ୍ ଆଲୋକ ଉତ୍ସ / ପ୍ରଦୀପ
अतिनील विकिरण,UV ବିକିରଣ |
युमॅटिक,ଇଉମାଟିକ୍ |
असंतुलित भार (फुगवटा),ଅସନ୍ତୁଳିତ ଭାର (ବଲ୍ଗ)
अविरत स्ट्रेन गेज,ନିରବଚ୍ଛିନ୍ନ ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
बिनशर्त उसळी,ସର୍ତ୍ତମୂଳକ ବାଉନ୍ସ |
undamped oscillation,ଅବ୍ୟବହୃତ ଦୋହରିବା |
प्रजनन,ପ୍ରଜନନ
वश,ବଶୀଭୂତ |
कमी ओलसर दोलन,ନିମ୍ନ ଡ୍ୟାମ୍ପଡ୍ ଦୋହରିବା |
पाण्याखालील कॅमेरा,ଅଣ୍ଡର ୱାଟର କ୍ୟାମେରା |
आंतर जमीन नेटवर्क,ଆନ୍ତ land ନେଟୱାର୍କ |
अपवर्तक,ଚିତ୍ତାକର୍ଷକ |
पाण्याखालील मायक्रोफोन (व्हॉइस क्लायंट),ଅଣ୍ଡର ୱାଟର ମାଇକ୍ରୋଫୋନ୍ (ଭଏସ୍ କ୍ଲାଏଣ୍ଟ)
एकतर्फी संपादन,ଏକପାଖିଆ ଅଧିଗ୍ରହଣ |
सिंगल अँटेना,ଏକକ ଆଣ୍ଟେନା |
घरगुती रजिस्टर,ଘରୋଇ ରେଜିଷ୍ଟର |
जंक्शन ट्रान्झिस्टर,ଏକ ଜଙ୍କସନ୍ ଟ୍ରାନଜିଷ୍ଟର |
