English,Gujarati
Pre-fix,પ્રી-ફિક્સ
Preprocessing,પ્રીપ્રોસેસિંગ
Process,પ્રક્રિયા
process switch,પ્રક્રિયા સ્વીચ
Processing,પ્રક્રિયા
Processor,પ્રોસેસર
Production,ઉત્પાદન
Program,કાર્યક્રમ
program compilation,પ્રોગ્રામ સંકલન
Program cash,કાર્યક્રમ રોકડ
program debugging,પ્રોગ્રામ ડીબગીંગ
program design,પ્રોગ્રામ ડિઝાઇન
program evaluation & review technique (PERT),પ્રોગ્રામ મૂલ્યાંકન અને સમીક્ષા તકનીક (PERT)
program halt,કાર્યક્રમ બંધ
program library,પ્રોગ્રામ લાઇબ્રેરી
program run,કાર્યક્રમ ચલાવો
Programmer,પ્રોગ્રામર
Prolog,પ્રોલોગ
PROM,પ્રોમ
Propagation,પ્રચાર
Proposition,દરખાસ્ત
protected key,સુરક્ષિત કી
Protection,રક્ષણ
Protocol,પ્રોટોકોલ
protocol translation,પ્રોટોકોલ અનુવાદ
pseudo code,સ્યુડો કોડ
public data network,જાહેર ડેટા નેટવર્ક
public domain,જાહેર ક્ષેત્ર
public key encripting,સાર્વજનિક કી એન્ક્રિપ્ટીંગ
Pulse,પલ્સ
pulse code modulation,પલ્સ કોડ મોડ્યુલેશન
pulse digital modulation (PDM),પલ્સ ડિજિટલ મોડ્યુલેશન (PDM)
pulse train,પલ્સ ટ્રેન
Punctuation,વિરામચિહ્ન
Push,દબાણ
push down automata,ઓટોમેટાને નીચે દબાણ કરો
pushup list,પુશઅપ સૂચિ
quad density,ચતુર્ભુજ ઘનતા
Qualification,લાયકાત
Quantifier,ક્વોન્ટિફાયર
Quantize,પરિમાણ
Quantizer,ક્વોન્ટાઈઝર
Quantum,ક્વોન્ટમ
quantum clock,ક્વોન્ટમ ઘડિયાળ
quantum computing,ક્વોન્ટમ કમ્પ્યુટિંગ
querry by example,ઉદાહરણ દ્વારા ક્વેરી
Query,પ્રશ્ન
query language,ક્વેરી ભાષા
query processing,ક્વેરી પ્રક્રિયા
Queue,કતાર
queue management,કતાર વ્યવસ્થાપન
queue register,કતાર રજીસ્ટર
queuing network,કતારબદ્ધ નેટવર્ક
queuining theory,કતાર સિદ્ધાંત
quick acess memory,ઝડપી ઍક્સેસ મેમરી
Quotient,અવશેષ
radio frequency interference (RFI),રેડિયો આવર્તન દખલગીરી (RFI)
Radix,મૂલાંક
random access computer equipment (RACE),રેન્ડમ એક્સેસ કમ્પ્યુટર સાધનો (RACE)
random access memory (RAM),રેન્ડમ એક્સેસ મેમરી (RAM)
random scan,રેન્ડમ સ્કેન
Raster,રાસ્ટર
raster scan,રાસ્ટર સ્કેન
re engineering,ફરીથી એન્જિનિયરિંગ
re enlargement,પુનઃ વિસ્તરણ
Reachability,સુગમતા
Read,વાંચવું
read head,વડા વાંચો
read only,ફક્ત વાંચી
read only memory,માત્ર વાંચન મેમરી
read write head,વાંચો લખવાનું માથું
read/write cycle,વાંચન/લેખન ચક્ર
read/write head,હેડ વાંચો/લખો
read/write,વાંચો લખો
Reader,વાચક
reading,વાંચન
read-out,વાંચવું
real,વાસ્તવિક
real time processing,વાસ્તવિક સમય પ્રક્રિયા
Receiver,રીસીવર
recognition logic,માન્યતા તર્ક
Recompile,ફરીથી કમ્પાઇલ કરો
Record,રેકોર્ડ
recording head,રેકોર્ડિંગ હેડ
recoverable error,પુનઃપ્રાપ્ત ભૂલ
Recovery,પુન: પ્રાપ્તિ
recursim theorem,પુનરાવર્તિત પ્રમેય
Recursion,પુનરાવર્તન
recursive function,પુનરાવર્તિત કાર્ય
reduced instruction set computer (RISC),ઘટાડો સૂચના સેટ કમ્પ્યુટર (RISC)
Redundancy,નિરર્થકતા
redundant array of independent disks (RAID),સ્વતંત્ર ડિસ્કની રીડન્ડન્ટ એરે (RAID)
Re-entrant,પુનઃ પ્રવેશ
re-entrant code,પુનઃપ્રવેશ કોડ
Reference,સંદર્ભ
referential integrity,સંદર્ભ અખંડિતતા
Reflectivity,પ્રતિબિંબ
Reflextion,પ્રતિબિંબ
Refraction,રીફ્રેક્શન
Refresh,તાજું કરો
Regeneration,પુનર્જન્મ
Register,નોંધણી કરો
regular grammar,નિયમિત વ્યાકરણ
Relation,સંબંધ
relational database,રિલેશનલ ડેટાબેઝ
relational database management system (RDBMS),રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS)
relational model,રિલેશનલ મોડલ
Relative,સંબંધી
relative addressing,સંબંધિત સંબોધન
Relay,રિલે
reliability modeling,વિશ્વસનીયતા મોડેલિંગ
Reliable,વિશ્વસનીય
relocatable code,રિલોકેટેબલ કોડ
Remote,દૂરસ્થ
remote host,દૂરસ્થ યજમાન
remote job entry,દૂરસ્થ જોબ એન્ટ્રી
remote log-in,દૂરસ્થ લોગ-ઇન
remote procedure call (RPC),દૂરસ્થ પ્રક્રિયા કૉલ (RPC)
remote sensing,રિમોટ સેન્સિંગ
Rename,નામ બદલો
Rendering,રેન્ડરીંગ
Repeater,રીપીટર
Reply,જવાબ આપો
Request,વિનંતી
request for comments (RFC),ટિપ્પણીઓ માટે વિનંતી (RFC)
request/reply protocol,વિનંતી/જવાબ પ્રોટોકોલ
rerun program,પ્રોગ્રામ ફરીથી ચલાવો
Research,સંશોધન
reset cycle,રીસેટ ચક્ર
Resident,રહેવાસી
Resolution,ઠરાવ
Resources,સંસાધનો
responsee time,પ્રતિભાવ સમય
Restart,ફરી થી શરૂ કરવું
Restore,પુનઃસ્થાપિત
Retrace,રીટ્રેસ
Retransmission,રીટ્રાન્સમિશન
Retrieve,પુનઃપ્રાપ્ત કરો
Retry,ફરી પ્રયાસ કરો
Return,પરત
return code,રીટર્ન કોડ
return key,રીટર્ન કી
reusable code,ફરીથી વાપરી શકાય તેવા કોડ
Rewritable,ફરીથી લખી શકાય તેવું
RGB monitor,આરજીબી મોનિટર
Ribbon,રિબન
right issue,યોગ્ય મુદ્દો
Robot,રોબોટ
Robotics,રોબોટિક્સ
Robust,મજબુત
Role,ભૂમિકા
roll back,પાછા વળો
roll in,રોલ ઇન કરો
roll out,રોલ આઉટ
ROM,રોમ
Root,રુટ
root directory,રૂટ ડિરેક્ટરી
round of error,ભૂલનો રાઉન્ડ
Router,રાઉટર
Routing,રૂટીંગ
RS232C interface,RS232C ઇન્ટરફેસ
RSA encryption,RSA એન્ક્રિપ્શન
RTC,આરટીસી
run length encoding,લંબાઈ એન્કોડિંગ ચલાવો
run time,રન સમય
run time error,રનટાઈમ ભૂલ
Sample,નમૂના
Sampling,સેમ્પલિંગ
Satellite,ઉપગ્રહ
Saturating,સંતૃપ્ત
Save,સાચવો
Scalability,માપનીયતા
Scalar,સ્કેલર
Scanning,સ્કેનિંગ
Scenario,દૃશ્ય
Scheduler,શેડ્યૂલર
screen image projector,સ્ક્રીન ઇમેજ પ્રોજેક્ટર
Script,સ્ક્રિપ્ટ
scripting language,સ્ક્રિપ્ટીંગ ભાષા
Scrolling,સ્ક્રોલિંગ
SDLC (sychronous data link control),SDLC (સિક્રોનસ ડેટા લિંક નિયંત્રણ)
Search,શોધો
search engine,શોધ એન્જિન
search tree,શોધ વૃક્ષ
Searching,શોધી રહ્યાં છે
Secondary,ગૌણ
Sector,સેક્ટર
security policy,સુરક્ષા નીતિ
seek time,સમય શોધો
Segment,સેગમેન્ટ
Segmentation,વિભાજન
selection sort,પસંદગી સૉર્ટ
self contained,સ્વયં સમાયેલ
Semantics,અર્થશાસ્ત્ર
Semaphore,સેમાફોર
Semiconductor,સેમિકન્ડક્ટર
semontic web,સિમોન્ટિક વેબ
sequential access method,અનુક્રમિક ઍક્સેસ પદ્ધતિ
Serial,સીરીયલ
Serializer,સીરીયલાઇઝર
Server,સર્વર
server crash,સર્વર ક્રેશ
server license,સર્વર લાઇસન્સ
servo multiplier,સર્વો ગુણક
Set,સેટ
set point,પોઈન્ટ નક્કી કરો
set up,સ્થાપના
Shade,છાંયો
Shading,શેડિંગ
Shadow,પડછાયો
share file,ફાઈલ શેર કરો
shared access,વહેંચાયેલ ઍક્સેસ
Sharing,શેરિંગ
Shell,શેલ
shift character,પાત્ર બદલો
short circuit,શોર્ટ સર્કિટ
short instruction,ટૂંકી સૂચના
Sibling,બહેન
side effect,આડઅસર
sign bit,સાઇન બીટ
Signal,સિગ્નલ
signal processing,સિગ્નલ પ્રોસેસિંગ
Signalling,સિગ્નલિંગ
signal-to-noise ratio,સિગ્નલ-ટુ-અવાજ ગુણોત્તર
Signature,સહી
signature testing,સહી પરીક્ષણ
significant digit,નોંધપાત્ર અંક
silicon chip,સિલિકોન ચિપ
Simple Mail Transfer Protocol (SMTP),સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP)
Simplex,સિમ્પ્લેક્સ
simplex node,સિમ્પ્લેક્સ નોડ
Simulation,સિમ્યુલેશન
Simulator,સિમ્યુલેટર
Simultaneous,એક સાથે
simultaneous processing,એક સાથે પ્રક્રિયા
Singleton,સિંગલટન
site licence,સાઇટ લાયસન્સ
Size,કદ
Sizing,કદ બદલવાનું
Sketching,સ્કેચિંગ
Skip,છોડો
Skipping,છોડવું
Slash,સ્લેશ
slave computer,ગુલામ કમ્પ્યુટર
sliding window protocol,સ્લાઇડિંગ વિન્ડો પ્રોટોકોલ
Slip,સ્લિપ
Slot,સ્લોટ
small computer system interface (SCSI),નાના કમ્પ્યુટર સિસ્ટમ ઇન્ટરફેસ (SCSI)
smart card,સ્માર્ટ કાર્ડ
snail mail,ગોકળગાય મેલ
Snapshot,સ્નેપશોટ
soft computing,સોફ્ટ કમ્પ્યુટિંગ
soft copy,સોફ્ટ કોપી
soft font,સોફ્ટ ફોન્ટ
Software,સોફ્ટવેર
software engineering,સોફ્ટવેર એન્જિનિયરિંગ
software license,સોફ્ટવેર લાઇસન્સ
software piracy,સોફ્ટવેર ચાંચિયાગીરી
Spectrum,સ્પેક્ટ્રમ
Spiral,સર્પાકાર
spread sheet,શીટ ફેલાવો
Standard,ધોરણ
standard generalized markup language (SGML),માનક સામાન્યકૃત માર્કઅપ ભાષા (SGML)
Standardization,માનકીકરણ
standby time,સ્ટેન્ડબાય સમય
star LAN,સ્ટાર LAN
star topology,સ્ટાર ટોપોલોજી
start bit,થોડી શરૂઆત કરો
Starvation,ભૂખમરો
static memory',સ્થિર મેમરી&#39;
status channel,સ્થિતિ ચેનલ
step size,પગલું કદ
stop and wait protocol,રોકો અને પ્રોટોકોલ રાહ જુઓ
stop code,સ્ટોપ કોડ
stop key,સ્ટોપ કી
Storability,સંગ્રહક્ષમતા
stored program,સંગ્રહિત કાર્યક્રમ
string data,સ્ટ્રિંગ ડેટા
structured coding,સંરચિત કોડિંગ
structured query language (SQL),સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL)
style sheet,સ્ટાઇલ શીટ
Sub-directory,સબ-ડિરેક્ટરી
Subnet,સબનેટ
Subtree,સબટ્રી
Summarization,સારાંશ
super computer,સુપર કમ્પ્યુટર
super computing,સુપર કમ્પ્યુટિંગ
super key,સુપર કી
super user,સુપર વપરાશકર્તા
supervised learning,નિરીક્ષણ કરેલ શિક્ષણ
support chip,સપોર્ટ ચિપ
Surf,સર્ફ
Surfing,સર્ફિંગ
Swap,સ્વેપ
swap in,અદલાબદલી
swap out,બહાર કાઢો
Swapping,અદલાબદલી
switched network,સ્વિચ કરેલ નેટવર્ક
Switching,સ્વિચિંગ
switching theory,સ્વિચિંગ થિયરી
symbolic programming,સાંકેતિક પ્રોગ્રામિંગ
Synchronization,સિંક્રનાઇઝેશન
Synchronizer,સિંક્રોનાઇઝર
Synchronous,સિંક્રનસ
synchronous digital hierarchy (SDH),સિંક્રનસ ડિજિટલ વંશવેલો (SDH)
syntax analysis,વાક્યરચના વિશ્લેષણ
system analysis,સિસ્ટમ વિશ્લેષણ
system engineering,સિસ્ટમ એન્જિનિયરિંગ
system hacker,સિસ્ટમ હેકર
system integrator,સિસ્ટમ ઇન્ટિગ્રેટર
system log,સિસ્ટમ લોગ
system mask,સિસ્ટમ માસ્ક
system network architecture (SNA),સિસ્ટમ નેટવર્ક આર્કિટેક્ચર (SNA)
system programmer,સિસ્ટમ પ્રોગ્રામર
system restart,સિસ્ટમ પુનઃપ્રારંભ કરો
system shutdown,સિસ્ટમ બંધ
system testing,સિસ્ટમ પરીક્ષણ
system utility,સિસ્ટમ ઉપયોગિતા
systematic code,વ્યવસ્થિત કોડ
tab command,ટેબ આદેશ
Table,ટેબલ
table look up,ટેબલ ઉપર જુઓ
table space,ટેબલ જગ્યા
Tablet,ટેબ્લેટ
tabular array,ટેબ્યુલર એરે
tabulating function,ટેબ્યુલેટીંગ કાર્ય
tagged architecture,ટૅગ કરેલ આર્કિટેક્ચર
tagged image file format (TIFF),ટૅગ કરેલ ઇમેજ ફાઇલ ફોર્મેટ (TIFF)
tandam system,ટેન્ડમ સિસ્ટમ
tape density,ટેપ ઘનતા
tape mask,ટેપ માસ્ક
tar file,ટાર ફાઇલ
Task,કાર્ય
task bar,કાર્ય પટ્ટી
task scheduler,કાર્ય અનુસૂચિ
TCP/IP (transmission control protocol/internet protocol),TCP/IP (ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ)
teardown operation,ફાડવાની કામગીરી
Telecom,ટેલિકોમ
Telecommunication,ટેલિકોમ્યુનિકેશન
Teleconference,ટેલિકોન્ફરન્સ
Teleconferencing,ટેલિકોન્ફરન્સિંગ
Telegraphy,ટેલિગ્રાફી
Telemetry,ટેલિમેટ્રી
Telephone,ટેલિફોન
Telephony,ટેલિફોની
Teleprinter,ટેલિપ્રિંટર
Teleprocessing,ટેલિપ્રોસેસિંગ
Television,ટેલિવિઝન
Telex,ટેલેક્સ
Telnet,ટેલનેટ
Temperature,તાપમાન
Template,ઢાંચો
ten's complement,દસનું પૂરક
tera byte,ટેરા બાઈટ
tera flops,તેરા ફ્લોપ
terminal cursor,ટર્મિનલ કર્સર
terminal node,ટર્મિનલ નોડ
terminal window,ટર્મિનલ વિન્ડો
Termination,સમાપ્તિ
Ternary,ટર્નરી
ternary operation,ટર્નરી ઓપરેશન
Test,ટેસ્ટ
test coverage,પરીક્ષણ કવરેજ
test run,ટેસ્ટ રન
Test-data,ટેસ્ટ-ડેટા
Text,ટેક્સ્ટ
text box,ટેક્સ્ટ બોક્સ
text cursor,ટેક્સ્ટ કર્સર
text editor,ટેક્સ્ટ એડિટર
text file,ટેક્સ્ટ ફાઇલ
text mode,ટેક્સ્ટ મોડ
text processing,ટેક્સ્ટ પ્રોસેસિંગ
text to speech (TTS),ટેક્સ્ટ ટુ સ્પીચ (TTS)
texture mapping,ટેક્સચર મેપિંગ
T-flip-flop,ટી-ફ્લિપ-ફ્લોપ
thermal printer,થર્મલ પ્રિન્ટર
thin film memory,પાતળી ફિલ્મ મેમરી
thin film transistor,પાતળા ફિલ્મ ટ્રાંઝિસ્ટર
Thrashing,થ્રેશિંગ
Thread,થ્રેડ
Threading,થ્રેડીંગ
threetier network,ત્રીજું નેટવર્ક
Throughput,થ્રુપુટ
time complexity,સમયની જટિલતા
time division multiplexing (TDM),ટાઇમ ડિવિઝન મલ્ટિપ્લેક્સિંગ (TDM)
time frame,સમય ફ્રેમ
time frame,સમય ફ્રેમ
time machine,સમય યંત્ર
time out,સમય સમાપ્ત
time quantization,સમય પરિમાણ
time series,સમય શ્રેણી
time sharing,સમય વહેંચણી
time sharing system,સમય વહેંચણી સિસ્ટમ
time stamp,સમય સ્ટેમ્પ
timing diagram,સમય રેખાકૃતિ
Tint,રંગભેદ
Toggle,ટૉગલ કરો
toggling speed,ટૉગલ કરવાની ઝડપ
Token,ટોકન
token bus,ટોકન બસ
token bus,ટોકન બસ
token bus network,ટોકન બસ નેટવર્ક
token ring,ટોકન રીંગ
token talk,ટોકન ચર્ચા
Tool,સાધન
top down,ઉપરથી નીચે
top down design,ટોપ ડાઉન ડિઝાઇન
top down parsing,ઉપરથી નીચેનું પદચ્છેદન
Topology,ટોપોલોજી
touch pad,ટચ પેડ
touch screen,ટચ સ્ક્રીન
Trace,ટ્રેસ
Tracing,ટ્રેસિંગ
Track,ટ્રેક
track disk,ટ્રેક ડિસ્ક
track tape,ટ્રેક ટેપ
Tracking,ટ્રેકિંગ
Trailer,ટ્રેલર
Trajectory,માર્ગ
Transaction,સોદા
transaction file,વ્યવહાર ફાઇલ
transaction log,વ્યવહાર લોગ
Transcribe,ટ્રાંસ્ક્રાઇબ કરો
Transducer,ટ્રાન્સડ્યુસર
transfer rate,ટ્રાન્સફર દર
transfer time,ટ્રાન્સફર સમય
Transformation,પરિવર્તન
transient error,ક્ષણિક ભૂલ
transit time,પરિવહન સમય
Transition,સંક્રમણ
Transitive,સંક્રમિત
Transitivity,સંક્રમણ
Translation,અનુવાદ
Transmission,ટ્રાન્સમિશન
transmission control protocol (TCP),ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ (TCP)
transmission line,ટ્રાન્સમિશન લાઇન
Transmitter,ટ્રાન્સમીટર
Transparency,પારદર્શિતા
Transponder,ટ્રાન્સપોન્ડર
Transportation,પરિવહન
Transposition,સ્થાનાંતરણ
Transputer,ટ્રાન્સપ્યુટર
Transreceiver,ટ્રાન્સરીવર
Trapping,ટ્રેપિંગ
Traverse,ટ્રાવર્સ
tree (traversal),વૃક્ષ (ટ્રાવર્સલ)
tree network,વૃક્ષ નેટવર્ક
tributary circuit,ઉપનદી સર્કિટ
trival graph,તુચ્છ ગ્રાફ
trouble shoot,મુશ્કેલી શૂટ
Truncate,કાપો
truth table,સત્ય ટેબલ
Tuner,ટ્યુનર
Tunnelling,ટનલીંગ
Tunning,ટ્યુનિંગ
Tuple,ટપલ
turbo pascal,ટર્બો પાસ્કલ
turing machine,ટ્યુરિંગ મશીન
turn aroud time,સમય ફેરવો
turn around document,દસ્તાવેજ ફેરવો
turnaround sequence,ટર્નઅરાઉન્ડ ક્રમ
twin cable,ટ્વીન કેબલ
twisted pair,ટ્વિસ્ટેડ જોડી
two part assembler,બે ભાગ એસેમ્બલર
two's complement,બે પૂરક
type,પ્રકાર
type face,પ્રકાર ચહેરો
type head,પ્રકાર વડા
type wheel,પ્રકાર વ્હીલ
Typing,ટાઈપિંગ
un interruptable power source (UPS),અન ઇન્ટરપ્ટેબલ પાવર સ્ત્રોત (UPS)
unary operation,યુનરી ઓપરેશન
unary operation,યુનરી ઓપરેશન
unary operator,યુનરી ઓપરેટર
Uncertainity,અનિશ્ચિતતા
unconditional statement,બિનશરતી નિવેદન
Uncountable,અગણિત
Uncover,ઉઘાડું
Undecidable,અનિર્ણાયક
Undefined,અવ્યાખ્યાયિત
undefined record,અવ્યાખ્યાયિત રેકોર્ડ
Undelete,કાઢી નાખો
Underscore,નીચા
Undirected,દિશાહીન
undirected graph,નિર્દેશિત ગ્રાફ
undirectional service time,દિશાહીન સેવા સમય
Undo,પૂર્વવત્ કરો
unformatted disk,અનફોર્મેટેડ ડિસ્ક
Unicasting,યુનિકાસ્ટિંગ
Unicode,યુનિકોડ
unidirected tree,દિશાહીન વૃક્ષ
uniform resource locator (URL),યુનિફોર્મ રિસોર્સ લોકેટર (URL)
Uniprocessing,યુનિપ્રોસેસિંગ
Unique,અનન્ય
unishielded twisted pair (UTP),યુનિશિલ્ડ ટ્વિસ્ટેડ જોડી (UTP)
Unit,એકમ
unit address,એકમ સરનામું
unit interval,એકમ અંતરાલ
unit testing,એકમ પરીક્ષણ
unitary code,એકાત્મક કોડ
Uniterm,યુનિટર્મ
universal asynchronous receiver/transmitter (UART),યુનિવર્સલ અસિંક્રોનસ રીસીવર/ટ્રાન્સમીટર (UART)
universal flip flop,સાર્વત્રિક ફ્લિપ ફ્લોપ
universal set,સાર્વત્રિક સમૂહ
universtal character set,સાર્વત્રિક અક્ષર સમૂહ
Unix,યુનિક્સ
Unlock,અનલોક કરો
unprotected field,અસુરક્ષિત ક્ષેત્ર
unprotected file,અસુરક્ષિત ફાઇલ
Unreachable,અગમ્ય
Unshade,છાંયો
Unshielded,અશિલ્ડ
unsuccessful call,અસફળ કૉલ
Untar,ઊંટાર
update anomalies,વિસંગતતાઓને અપડેટ કરો
updated file,અપડેટ કરેલી ફાઇલ
Updating,અપડેટ કરી રહ્યું છે
Upgrade,અપગ્રેડ કરો
Upgrade,અપગ્રેડ કરો
Uplink,અપલિંક
Uploading,અપલોડ કરી રહ્યું છે
upper memory area,ઉપલા મેમરી વિસ્તાર
Upstream,અપસ્ટ્રીમ
Uptime,અપટાઇમ
Upward,ઉપર તરફ
Usenet,યુઝનેટ
User,વપરાશકર્તા
user agent,વપરાશકર્તા એજન્ટ
user authentication,વપરાશકર્તા પ્રમાણીકરણ
user datagram protocol (UDP),વપરાશકર્તા ડેટાગ્રામ પ્રોટોકોલ (UDP)
user friendly,મૈત્રીપૂર્ણ વપરાશકર્તા
user identification,વપરાશકર્તા ઓળખ
user identity (UID),વપરાશકર્તા ઓળખ (UID)
user interface,વપરાશકર્તા ઈન્ટરફેસ
user name,વપરાશકર્તા નામ
user profile,વપરાશકર્તા પ્રોફાઇલ
Utility,ઉપયોગિતા
utility software,ઉપયોગિતા સોફ્ટવેર
Valid,માન્ય
Validation,માન્યતા
validation protocols,માન્યતા પ્રોટોકોલ્સ
validation testing,માન્યતા પરીક્ષણ
validity check,માન્યતા તપાસ
value added network (VAN),મૂલ્ય વર્ધિત નેટવર્ક (VAN)
value added reseller (VAR),મૂલ્ય વર્ધિત પુનર્વિક્રેતા (VAR)
vanishing point,અદ્રશ્ય થતું બિંદુ
Vapourware,વેપરવેર
Variable,ચલ
variable address,ચલ સરનામું
variable bit rate,ચલ બીટ દર
variable field length,ચલ ક્ષેત્ર લંબાઈ
variable length code,ચલ લંબાઈ કોડ
variable name,ચલ નામ
Variale,વેરિયેલ
Vector,વેક્ટર
vector grapdhics,વેક્ટર ગ્રાફિક્સ
vector precessing,વેક્ટર પ્રીસેસિંગ
vectored interrupts,વેક્ટર કરેલ વિક્ષેપો
venn diagram,વેન ડાયાગ્રામ
verification & validation (V&V),ચકાસણી અને માન્યતા (V&amp;V)
version control,સંસ્કરણ નિયંત્રણ
version number,સંસ્કરણ નંબર
Vertex,શિરોબિંદુ
vertical processor,વર્ટિકલ પ્રોસેસર
very large scale integration (VLSI ),ખૂબ મોટા પાયે એકીકરણ (VLSI)
very long instruction word (VLIW),ખૂબ લાંબો સૂચના શબ્દ (VLIW)
VHDL,વીએચડીએલ
video camera,વિડિયો કેમેરા
video conferencing,વિડિયો કોન્ફરન્સિંગ
video display terminal,વિડિઓ પ્રદર્શન ટર્મિનલ
video display unit,વિડિઓ પ્રદર્શન એકમ
video game,વીડિયો ગેમ
video graphic adaptor (VGA),વિડિયો ગ્રાફિક એડેપ્ટર (VGA)
video graphics adapter (VGA),વિડિયો ગ્રાફિક્સ એડેપ્ટર (VGA)
video server,વિડિઓ સર્વર
View,જુઓ
view port,પોર્ટ જુઓ
Viewport,વ્યુપોર્ટ
virtual circuit,વર્ચ્યુઅલ સર્કિટ
virtual function,વર્ચ્યુઅલ કાર્ય
virtual memory,વર્ચ્યુઅલ મેમરી
virtual private network,વર્ચ્યુઅલ ખાનગી નેટવર્ક
virtual reality,વર્ચ્યુઅલ વાસ્તવિકતા
virtual reality,વર્ચ્યુઅલ વાસ્તવિકતા
virtual reality markup language,વર્ચ્યુઅલ રિયાલિટી માર્કઅપ લેંગ્વેજ
virtual reality markup language (VRML),વર્ચ્યુઅલ રિયાલિટી માર્કઅપ લેંગ્વેજ (VRML)
virtual storage access method,વર્ચ્યુઅલ સ્ટોરેજ એક્સેસ પદ્ધતિ
virtual storage management,વર્ચ્યુઅલ સ્ટોરેજ મેનેજમેન્ટ
Virus,વાઇરસ
virus detection,વાયરસ શોધ
virus programme,વાયરસ પ્રોગ્રામ
Visibility,દૃશ્યતા
Vision,દ્રષ્ટિ
visual basic,મૂળભુત દ્રશ્ય
visual C++,વિઝ્યુઅલ C++
visual display unit,દ્રશ્ય પ્રદર્શન એકમ
Vitual,વિચ્યુઅલ
vitual address,વિચ્યુઅલ સરનામું
vitual machine (VM),વિચ્યુઅલ મશીન (VM)
Voice,અવાજ
voice mail,વૉઇસ મેઇલ
voice mail server,વૉઇસ મેઇલ સર્વર
voice recognition,અવાજ ઓળખ
Voice-net,વૉઇસ-નેટ
volatile memory,અસ્થિર મેમરી
Wafer,વેફર
WAIS manager,WAIS મેનેજર
wait die,મરવાની રાહ જુઓ
wait wound,ઘા રાહ જુઓ
waited code,રાહ જોવાતો કોડ
waited mean,રાહ જોઈ હતી સરેરાશ
waiting time,રાહ સમય
wall grade,દિવાલ ગ્રેડ
warm restart,ગરમ પુનઃપ્રારંભ
waste band width,વેસ્ટ બેન્ડ પહોળાઈ
waterfall model,વોટરફોલ મોડેલ
Wavelet,વેવલેટ
wavelet image compression,વેવલેટ ઇમેજ કમ્પ્રેશન
wavelet transform,વેવલેટ ટ્રાન્સફોર્મ
weak entity,નબળી સંસ્થા
Web,વેબ
web address,વેબ સરનામું
web authoring,વેબ ઓથરિંગ
web browser,વેબ બ્રાઉઝર
web page,વેબ પેજ
Web server,વેબ સર્વર
web site,વેબ સાઇટ
web-enabld application,વેબ-સક્ષમ એપ્લિકેશન
Web-enabled,વેબ સક્ષમ
weighted graph,ભારિત ગ્રાફ
well connected,સારી રીતે જોડાયેલ છે
well formed formula,સારી રીતે રચાયેલ સૂત્ર
well ordered set,સારી રીતે ઓર્ડર કરેલ સેટ
Wetware,વેટવેર
wheatstone bench mark,વ્હીટસ્ટોન બેન્ચ માર્ક
Wheel,વ્હીલ
while loop,જ્યારે લૂપ
white box testing,સફેદ બોક્સ પરીક્ષણ
white light,સફેદ પ્રકાશ
white noise,સફેદ અવાજ
wide area network (WAN),વિશાળ વિસ્તાર નેટવર્ક (WAN)
wide area network (WAN),વિશાળ વિસ્તાર નેટવર્ક (WAN)
wide band,વિશાળ બેન્ડ
wild card,વાઇલ્ડ કાર્ડ
Wimp,વિમ્પ
win,જીત
win zip,ઝિપ જીતો
Window,બારી
Windowing,વિન્ડોવિંગ
Windows,વિન્ડોઝ
windows explorer,વિન્ડોઝ એક્સપ્લોરર
windows NT,વિન્ડોઝ એનટી
wire frame model,વાયર ફ્રેમ મોડેલ
wire printer,વાયર પ્રિન્ટર
wired logic,વાયર્ડ તર્ક
wireless fidelity ( wi Fi),વાયરલેસ વફાદારી (wi Fi)
wireless LAN,વાયરલેસ લેન
wireless transmission,વાયરલેસ ટ્રાન્સમિશન
Wizard,વિઝાર્ડ
Word,શબ્દ
word key,શબ્દ કી
word length,શબ્દ લંબાઈ
word oriented,શબ્દ લક્ષી
word processing,શબ્દ પ્રસંસ્કરણ
word processing,શબ્દ પ્રસંસ્કરણ
word processor,વર્ડ પ્રોસેસર
word underscore character,શબ્દ અન્ડરસ્કોર અક્ષર
work flow management,વર્ક ફ્લો મેનેજમેન્ટ
work group,કાર્ય જૂથ
work unit,કાર્ય એકમ
work volume,કામ વોલ્યુમ
working directory,કાર્યકારી નિર્દેશિકા
working set,વર્કિંગ સેટ
working storage,કાર્યકારી સંગ્રહ
Workshop,વર્કશોપ
Workstation,વર્કસ્ટેશન
world co-ordinate,વિશ્વ સંકલન
world wide web (WWW),વર્લ્ડ વાઈડ વેબ (WWW)
worst case analysis,સૌથી ખરાબ કેસ વિશ્લેષણ
worst fit algorithm,સૌથી ખરાબ ફિટ અલ્ગોરિધમ
Wraparound,આજુબાજુ વીંટાળો
wrist computing,કાંડા કમ્પ્યુટિંગ
Writable,લખવા યોગ્ય
Write,લખો
write cache,કેશ લખો
write cycle,ચક્ર લખો
write key,કી લખો
