Hindi,Marathi
क्षोभ,चीड
क्षोभ-क्षेत्र,अडथळा क्षेत्र
क्षोभ-विधि,गोंधळ पद्धत
क्षोभ-दाब,गोंधळ
क्षोभ-समस्या,चीड
क्षोभ-क्रियाविधि,घाबरण्याची यंत्रणा
क्षोभ-तापमान,ट्रॉपिझम
क्षोभ पद,चीड
क्षोभ सिद्धांत,गोंधळ सिद्धांत
क्षोभ-चर,गोंधळ
क्षुब्ध गति,अस्वस्थ गती
क्षुब्ध वेग विभव,विस्कळीत वेग क्षमता
क्षोभकारी प्रभाव,त्रासदायक प्रभाव
क्षोभकारी क्षेत्र,चिडचिड करणारा झोन
क्षोभकारी बल,चिडचिड करणारी शक्ती
क्षोभकारी स्तर,त्रासदायक पातळी
क्षोभकारी संकारक,त्रासदायक एजंट
पेरू वस्त्र,पेरूचे कपडे
परविएन्स,parviance
पेटीकोट रोधी,पेटीकोट विरोधी
पैटज्वल अवस्था,पॅटझेल स्टेज
पैटज्वल लेन्स,पॅटज्वेल लेन्स
पैटज्वल पृष्ठ,patjwal पान
फुंट श्रेणी,पाऊल श्रेणी
pH-मान,pH-मूल्य
फ़ैनेस्ट्रान,फेनेस्ट्रन
फ़ैनोस्ट्रान,फेनोस्ट्रान
फ़ैन्टेस्ट्रॉन,फेंटेस्ट्रॉन
"फ़ैन्टम, ऊतकानुकारी","फॅन्टम, हिस्टोलॉजिकल"
अपर त्वरण,अतिरिक्त प्रवेग
अपर परिपथ,वरचे सर्किट
अपर सम्बंधन,अतिरिक्त संबंध
फैन्टम समूह,प्रेत गट
कल्पित क्षितिज,कल्पित क्षितिज
आभासी लोडन,आभासी लोडिंग
"फ़ैन्टम पदार्थ, ऊतकानुकारी पदार्थ",फॅन्टम पदार्थ
फैन्टम पुनरावर्ती कुंडली,प्रेत आवर्ती कुंडली
फ़ैन्टम त्रिक,प्रेत त्रिकूट
"प्रावस्था, कला, कोणांक","टप्पा, टप्पा, कोन"
कला अग्रसरित्र,कला प्रवर्तक
कला-कोण,कोन
कला कोण त्रुटि,कला कोन त्रुटी
कला संतुलन रिले,कला शिल्लक रिले
कला रद्द,कला रद्द
कला कोष्ठिका,कला सेल
कलान्तर गुणांक,टप्प्यातील फरक
कला संबद्धता,कला संलग्नता
कला संपात,कला संपत
कला चालक,कला चालक
कला संयुग्मी तंत्र,कला संयुग्म प्रणाली
कला नियतांक,कला स्थिर
कला विपर्यास,कला कॉन्ट्रास्ट
कला विपर्यासी सूक्ष्मदर्शी,कॉन्ट्रास्ट मायक्रोस्कोप
कला परिवर्तित्र,कला कनवर्टर
प्रावस्था वक्र,फेज वक्र
कला विलंब,कला विलंब
कला घनत्व,कला घनता
कला संसूचक,कला शोधक
प्रावस्था आरेख,फेज आकृती
कलांतर,वेळोवेळी
कला विस्थापन,कला विस्थापन
कला विरूपण,कला विकृती
कला विभाग बहुसंकेतन,कला विभाग मल्टिप्लेक्सिंग
कला संतोलक,कला बॅलन्सर
प्रावस्था गुणक,फेज गुणक
कला फ़ोकसन,कला फोकस
कलाग्र,कला
प्रावस्था फलन,फेज फंक्शन
कला प्रतीपक,कला प्रतीक
कला प्रतीपक प्रवर्धक,कला प्रतीक अॅम्प्लीफायर
प्रावस्था-पश्चता,पोस्ट टप्पा
कला अग्रता,कला प्राधान्य
कलीय स्थान निर्धारक,अंकुर पोझिशनर
कला अभिबन्ध संसूचन,कला दुवा शोध
कला परिसर,कला संकुल
कला चिह्नक,कला मार्कर
कला सुमेलन,कला जुळणी
कला आपरिवर्तक,कला सुधारक
कला माडुलन,कला मॉड्युलेशन
सघुगणकीय वृद्धि प्रावस्था,लॉगरिदमिक वाढीचा टप्पा
चंद्रमा की कला,चंद्र कला
ऋणात्मक वृद्धित्वरण प्रावस्था,नकारात्मक वाढीचा टप्पा
संरचना गुणक की कला,रचना गुणक कला
कला संकारक,कला ऑपरेटर
"कला चित्राम, कला पैटर्न","कला रेखाचित्रे, कला नमुने"
कला पृष्ठ विधि,कला पृष्ठ पद्धत
कला-पट्टिका,कला फलक
कला-बिन्दु,कला बिंदू
कला समस्या,कला समस्या
कला समकोणता,कला काटकोन
प्रवस्था परिसर,संक्रमण परिसर
कला नियंत्रण,कला नियंत्रण
कला अनुनाद,कला अनुनाद
कला व्युत्क्रमण,कला उलट
कला घूर्णन रिले,कला फिरवत रिले
प्रावस्था नियम,टप्पा नियम
कला सुग्राही संसूचक,कला संवेदनशील डिटेक्टर
कला अनुक्रम रिले,कला क्रम रिले
कला विस्थापन,कला विस्थापन
कला विस्थापन विश्लेषण,कला विस्थापन विश्लेषण
कला विस्थापी विवेचक,कला विस्थापन दुभाषी
कला विस्थापी दोलक,फेज शिफ्ट ऑसिलेटर
कला विस्थापक,कला विस्थापक
कला मंदता,कला मंदता
कला चालक,कला चालक
प्रावस्था-स्थायित्व,टप्पा स्थिरता
स्थायी कला कक्षा,कायम कला वर्ग
कला तुल्यकालित,कला समक्रमण
प्रावस्था सिद्धान्त,फेज सिद्धांत
प्रावस्था रूपांतरण,फेज रूपांतरण
प्रावस्था संक्रमण,फेज संक्रमण
कला अववोल्टता रिले,कला इंडक्टन्स रिले
प्रावस्था चर,फेज व्हेरिएबल
प्रावस्था वेग,टप्प्याचा वेग
प्रावस्था आयतन,फेज व्हॉल्यूम
कला-विस्थापन परिणामित्र,फेज विस्थापन ट्रान्सफॉर्मर
"कला विस्थापक, कलासमंजक",कला विस्थापक
"चित्रसमंजन, कला समंजन","चित्रकला, कला"
कला समंजन लाइन,कला समायोजन ओळ
कला समंजन तन्त्र,कला समायोजन प्रणाली
फ़ैजिट्रान,फाजिट्रान
फ़ेजर,फेसर
फेजोट्रॉन,फॅझोट्रॉन
"परिघटनात्मक, वृत्तिकीय","प्रासंगिक, व्यावसायिक"
परिघटनात्मक विद्युत्गतिकी,अभूतपूर्व इलेक्ट्रोडायनामिक्स
परिघटनात्मक समीकरण,अभूतपूर्व समीकरण
"परिघटना, वृत्त","घटना, वर्तुळ"
वैद्युत विरूपण परिघटना,विद्युत विकृतीची घटना
प्रकीर्णन-परिघटना,विखुरणारी घटना
प्रकाशवेरिस्टर,लाइटवेरिस्टर
फोटोउत्कीर्णन,फोटो खोदकाम
फ़ान,फण
फोन प्लग,फोन प्लग
"उच्चारण, स्वनन","उच्चारण, उच्चार"
फ़ोनोटोग्राफ,फोनोटोग्राफ
"फ़ोन, टेलीफ़ोन","फोन, टेलिफोन"
स्वनिम सीमा,फोनेम मर्यादा
स्वर-चित्राम,व्होकल कॉर्ड्स
ध्वनि मान,ध्वनी मूल्य
"ध्वनिक पहिया, ध्वनिक चक्र","ध्वनिक चाक, ध्वनिक चाक"
फ़ोनोडाइक,फोनोडिक
फ़ोनोग्राम,फोनोग्राम
फ़ोनोग्राफ,फोनोग्राफ
फ़ोनोग्राफ प्रवर्धक,फोनोग्राफ अॅम्प्लीफायर
फ़ोनोग्राफ सुई,फोनोग्राफ सुई
ध्वनिमापी,ध्वनी मीटर
"फ़ोनान, ध्वनि क्वान्टम","फोनॉन, ध्वनी क्वांटम"
फोनॉन उत्सर्जन,फोनॉन उत्सर्जन
फोनॉन वात,फोनोन वात
संदीपक,संदीपक
स्फुरदीप्त होना,फॉस्फोरिलेट
स्फुरदीप्ति,फॉस्फोरेसेन्स
स्फुरदीप्त,स्फुरद
स्फुरदीप्त मेमोरी स्क्रीन,फॉस्फोरेसंट मेमरी स्क्रीन
स्फुरदीप्तिदर्शी,फॉस्फोरोस्कोप
फोट,छायाचित्र
"फोटिस्टर, प्रकाश ट्रांजिस्टर","फोटोरेसिस्टर, लाईट ट्रान्झिस्टर"
"फोटो-, भा-, प्रकाश","फोटो-, भा-, प्रकाश"
प्रकाश सक्रिय,प्रकाश सक्रिय
"फोटो सेल, प्रकाश सेल","फोटो सेल, लाईट सेल"
प्रकाश चालकीय सेल,फोटोकंडक्टिंग सेल
प्रकाश मात्रामिति,प्रकाश परिमाण
फ़ोटॉन प्रभाव,फोटॉन प्रभाव
फोटो इलेक्ट्रेट,फोटो इलेक्ट्रेट
"फोटॉनज इलेक्ट्रॉन, प्रकाशिक इलेक्ट्रॉन","फोटॉनचे इलेक्ट्रॉन, ऑप्टिकल इलेक्ट्रॉन"
प्रकाश विद्युत् उत्सर्जक,फोटोइलेक्ट्रिक एमिटर
फोटो विवर्धक,फोटो वर्धक
प्रकाश लोहविद्युत् प्रभाव,फोटोइलेक्ट्रिक प्रभाव
फ़ोटोनज विखंडन,फोटोनेज विखंडन
"फोटो हीलिओग्राफ, सौर प्रकाशमंडल लेखी","फोटो हेलिओग्राफ, सौर फोटोस्फीअर"
फ़ोटॉन प्रेरित अभिक्रिया,फोटॉन प्रेरित प्रतिक्रिया
प्रकाश संधि बैटरी,प्रकाश जंक्शन बॅटरी
प्रकाश संदीप्ति,प्रकाश चमक
प्रकाशचुंबकीय विद्युत् प्रभाव,फोटोमॅग्नेटिक इलेक्ट्रिक प्रभाव
प्रकाश नाभिकीय विद्युत्-प्रभाव,फोटोन्यूक्लियर इलेक्ट्रोफोरेसीस
प्रकाश ताप-प्रत्यास्थता,प्रकाश थर्मो-लवचिकता
प्रकाशइलेक्ट्रॉन नलिका,फोटोइलेक्ट्रॉन ट्यूब
प्रकाश श्यान-प्रत्यास्थता,प्रकाश viscoelasticity
"प्रकाश क्रियाशील किरण, प्रकाश रसोक्रियकिरण","फोटोएक्टिव्ह बीम, प्रकाशसंश्लेषण"
प्रकाश चालकीय सेल,फोटोकंडक्टिंग सेल
"फ़ोटोनज विघटन, फ़ोटोनज न्यूक्लीय अभिक्रिया","फोटॉन विघटन, फोटॉन विभक्त प्रतिक्रिया"
प्रकाश विद्युत् उत्सर्जन,फोटोइलेक्ट्रिक उत्सर्जन
"प्रकाश विद्युत् उद्भासनमापी, प्रकाश विद्युत ऐक्सपोजर मापी","फोटोइलेक्ट्रिक एक्सपोजर मीटर, फोटोइलेक्ट्रिक एक्सपोजर मीटर"
प्रकाश विद्युत् आयन,फोटोइलेक्ट्रिक आयन
प्रकाश विद्युत देहली,फोटोइलेक्ट्रिक सिल
"प्रकाश विद्युत् उत्पादन, प्रकाश विद्युत् उत्पादन",फोटोइलेक्ट्रिक पॉवर निर्मिती फोटोइलेक्ट्रिक पॉवर निर्मिती
प्रकाश इलेक्ट्रॉन उत्सर्जन,प्रकाश इलेक्ट्रॉन उत्सर्जन
प्रकाश ऊर्जा,प्रकाश ऊर्जा
प्रकाशिक उत्तेजन,ऑप्टिकल उत्तेजना
फ़ोटॉनज मेसान,फोटोंज गवंडी
"फ़ोटॉनी-अभिक्रिया, प्रकाश-अभिक्रिया","फोटॉन प्रतिक्रिया, प्रकाश प्रतिक्रिया"
"प्रकाश-सुग्राहिता, प्रकाश-संवेदिता","प्रकाशसंवेदनशील, प्रकाशसंवेदनशील"
प्रकाशध्वानिक,फोटोकॉस्टिक
प्रकाशध्वानिक स्पेक्ट्रमिकी,फोटोकॉस्टिक स्पेक्ट्रोस्कोपी
प्रकाश इलेक्ट्रॉन संवर्धक,फोटोइलेक्ट्रॉन अॅम्प्लीफायर
प्रकाशिक कैथोड,ऑप्टिकल कॅथोड
प्रकाश रसायनिक,फोटोकेमिकल
प्रकाश रसायनिक प्रभाव,फोटोकेमिकल प्रभाव
प्रकाश रसायनिक उत्तेजन,फोटोकेमिकल उत्तेजना
प्रकाश-रसायनिक प्रेरण,फोटोकेमिकल प्रेरण
"प्रकाशरसायनिक सुग्राहक, प्रकाश रसायनिक सेन्जिटाइजर","फोटोकेमिकल ससेप्टर्स, फोटोकेमिकल सॅनिटायझर्स"
प्रकाश रसायनी संवेदनशीलता,फोटोकेमिकल संवेदनशीलता
प्रकाश चालकीय डायोड,प्रकाश प्रवाहकीय डायोड
प्रकाश चालन अनुक्रिया,प्रकाश वहन प्रतिसाद
प्रकाश चालकीय स्विच,प्रकाश प्रवाहकीय स्विच
प्रकाशिक चालकता,ऑप्टिकल चालकता
फोटो-प्रतिलिपि,फोटोकॉपी
फोटो प्रतिलिपीयन,फोटो कॉपी
प्रकाश विद्युत् धारा,फोटोइलेक्ट्रिक प्रवाह
"प्रकाश विद्युत् धारा गुणांक, फ़ोटानज धारा गुणांक","फोटोइलेक्ट्रिक करंट गुणांक, फोटोन्झ करंट गुणांक"
प्रकाश-द्विवर्णी पदार्थ,फोटोबायोलॉजिकल सामग्री
"फ़ोटोडायोड, प्रकाश चालकीय डायोड","photodiode, photoconducting diode"
प्रकाश प्रत्यास्थता,प्रकाश लवचिकता
"प्रकाशवैद्युत, प्रकाश विद्युत्","फोटोइलेक्ट्रिसिटी, फोटोइलेक्ट्रीसिटी"
प्रकाशवैद्युत् अवशोषण,फोटोइलेक्ट्रिक शोषण
प्रकाशवैद्युत्  सेल,फोटोइलेक्ट्रिक सेल
प्रकाश वैद्युत स्थिरांक,फोटोइलेक्ट्रिक स्थिरांक
फ़ोटॉन इलेक्ट्रॉनीय परिक्षेत्र,फोटॉन इलेक्ट्रॉनिक श्रेणी
प्रकाश-विद्युत् प्रभाव,फोटोइलेक्ट्रिक प्रभाव
प्रकाश विद्युत् श्रांति,फोटोइलेक्ट्रिक थकवा
प्रकाश विद्युत् विधि,फोटोइलेक्ट्रिक पद्धत
प्रकाश विद्युत् प्रकाशमापी,फोटोइलेक्ट्रिक फोटोमीटर
प्रकाश विद्युत् ध्रुवणमापी,फोटोइलेक्ट्रिक पोलरीमीटर
प्रकाश विद्युत् सुग्राहिता,फोटोइलेक्ट्रिक संवेदनशीलता
प्रकाश विद्युत् कालद,फोटोइलेक्ट्रिक घड्याळ
प्रकाशवैद्युत् अनुक्रिया,फोटोइलेक्ट्रिक प्रतिसाद
प्रकाश-विद्युत्,फोटोइलेक्ट्रिक
प्रकाश इलेक्ट्रॉन उत्सर्जक,प्रकाश इलेक्ट्रॉन उत्सर्जक
प्रकाश इलेक्ट्रॉन उत्सर्जक प्रभाव,प्रकाश इलेक्ट्रॉन उत्सर्जन प्रभाव
"छविचित्रणीय, प्रकाशजनक","छायाचित्रण, प्रकाशसंवेदनशील"
फोटोग्राममिति,फोटोग्राममेट्री
फ़ोटोग्राफ,फोटो
फ़ोटोग्राफ़िक,छायाचित्रण
फ़ोटोग्राफ़िक सक्रियता,फोटोग्राफिक क्रियाकलाप
फ़ोटोग्राफ़िक घनत्व,फोटोग्राफिक घनता
फ़ोटो डेवेलपर,फोटो विकसक
फ़ोटो चित्रण युक्ति,फोटो चित्रण यंत्र
फ़ोटोग्राफ़िक प्रभाव,फोटोग्राफिक प्रभाव
फ़ोटोग्राफ़िक इमल्शन,फोटोग्राफिक इमल्शन
फ़ोटोग्राफिक-विवर्धन,फोटोग्राफिक मोठेीकरण
"फ़ोटोग्राफ़िक अपावरण, फ़ोटोग्राफ़िक उच्छादन","फोटोग्राफिक कव्हर, फोटोग्राफिक कव्हर"
फ़ोटोग्राफ़िक उच्छादनमापी,फोटोग्राफिक फोटोमीटर
फ़ोटोग्राफ़िक फ़िल्म,फोटोग्राफिक चित्रपट
फ़ोटोग्राफ़िक फ़िल्म अग्रग,फोटोग्राफिक चित्रपट आगर
"फ़ोटोग्राफीय स्थायीकर प्रक्रम, फ़ोटोग्राफीय फिक्सन प्रक्रम","फोटोग्राफिक फिक्सेशन प्रक्रिया, फोटोग्राफिक फिक्सेशन प्रक्रिया"
फ़ोटोग्राफ़ीय उड़ान,फोटोग्राफिक उड्डाण
फ़ोटोग्राफ़िक धूमिलता घनत्व,फोटोग्राफिक धुके घनता
फोटो-अन्तराल,फोटो अंतर
फोटोग्राफीय प्रतिबिम्ब,फोटोग्राफिक प्रतिमा
फोटोग्राफीय कांतिमान,फोटोग्राफिक कल
फ़ोटोग्राफीय विधि,फोटोग्राफिक पद्धत
फ़ोटोग्राफ़िक निगेटिव द्रव्य,फोटोग्राफिक नकारात्मक बाब
फ़ोटोग्राफ़ीय संक्रिया,फोटोग्राफिक ऑपरेशन
फ़ोटोग्राफ़िक पेपर अभिलेखी,फोटोग्राफिक पेपर आर्किव्हर
फोटोग्राफिक प्रकाशमापिकी,फोटोग्राफिक फोटोमेट्री
फ़ोटो की प्लेट,फोटो प्लेट
फोटोग्राफीय प्रिंट,फोटोग्राफिक प्रिंट
फ़ोटोग्राफ़िक रेडार अभिलेख,फोटोग्राफिक रडार रेकॉर्ड
फ़ोटोग्राफ़िक क्षिप्रता,फोटोग्राफिक तीक्ष्णता
"फ़ोटो चित्रण दूरबीन, फ़ोटो चित्रक दूरदर्शक","फोटोग्राफिक टेलिस्कोप, फोटोग्राफिक टेलिस्कोप"
फ़ोटोग्राफ़ीय अभिलेख,फोटोग्राफिक रेकॉर्ड
फ़ोटोग्राफीय शिरोबिंदु नली,फोटोग्राफिक मेरिडियन ट्यूब
पोटोग्राफीय शिरोबिंदु नली,पोर्टोग्राफिक मेरिडियन ट्यूब
"फ़ोटोचित्रण, फ़ोटोग्राफ़ी","छायाचित्रण, छायाचित्रण"
प्रकाशिक आयनन,ऑप्टिकल आयनीकरण
प्रकाश मोचक पट्टिका,प्रकाश विमोचन फलक
"फोटोलॉजी, बिंबप्रकाशिकी","फोटोलॉजी, इमेजऑप्टिक्स"
प्रकाश अपघटित केन्द्रक,प्रकाशसंवेदनशील केंद्रक
फ़ोटॉन चुंबकीय प्रभाव,फोटॉन चुंबकीय प्रभाव
"प्रकाशमापी, फ़ोटोमीटर","फोटोमीटर, फोटोमीटर"
प्रकाशमापी बेन्च,फोटोमीटर बेंच
फ़ोटोमीटर अनुरेख विधि,फोटोमीटर ट्रेसिंग पद्धत
"प्रकाशमापीय, प्रकाशमितीय","फोटोमेट्रिक, फोटोमेट्रिक"
प्रकाशमापीय द्युति,फोटोमेट्रिक चमक
प्रकाशमितीय मानक,फोटोमेट्रिक मानके
प्रकाशमापीय पृष्ठ,फोटोमेट्रिक पृष्ठ
प्रकाशमापीय मात्रक,फोटोमेट्रिक युनिट
प्रकाशमिति,फोटोमेट्री
प्रकाश सूक्ष्मलेखी,फोटोमायक्रोग्राफ
प्रकाश-इलेक्ट्रॉन संवर्धक,फोटोइलेक्ट्रॉन अॅम्प्लीफायर
प्रकाश इलेक्ट्रॉन संवर्धक उत्पाद,लाइट इलेक्ट्रॉन वर्धक उत्पादने
प्रकाश-इलेक्ट्रॉनी संवर्धन नलिका,फोटोइलेक्ट्रॉनिक संवर्धन ट्यूब
फ़ोटॉन,फोटॉन
फोटॉन उत्सर्जन स्पेक्ट्रम,फोटॉन उत्सर्जन स्पेक्ट्रम
फोटॉन अभिवाह,फोटॉन फ्लक्स
फोटॉन गैस,फोटॉन वायू
फोटॉन-सूक्ष्मदर्शी,फोटॉन मायक्रोस्कोप
पोटॉन सिद्धांत,पोटोन तत्त्व
फ़ोटॉन तरंग,फोटॉन लाट
प्रकाश ऋणात्मक,प्रकाश नकारात्मक
प्रकाशऋणात्मक प्रतिरूप,फोटोनेगेटिव्ह पॅटर्न
फ़ोटॉनज न्यूट्रॉन,फोटॉन्झ न्यूट्रॉन
फ़ोटोनी,फोटोनी
प्रकाश नाभिकीय प्रक्रम,फोटो आण्विक प्रक्रिया
प्रकाश नाभिकीय अभिक्रिया,फोटो विभक्त प्रतिक्रिया
फ़ोटोफ़ोन,फोटोफोन
प्रकाशधनात्मक,फोटोपॉझिटिव्ह
प्रकाशधनात्मक प्रतिरूप,फोटोपॉझिटिव्ह नमुना
फोटॉनज प्रोटॉन,फोटॉन्झ प्रोटॉन
प्रकाशदिक दृष्टि,ऑप्टिकल दृष्टी
प्रकाशतः शमन,प्रकाश विझवणे
प्रकाशीय गश्त,ऑप्टिकल गस्त
प्रकाशतः अभिलेखन,लीटर्जिकल रेकॉर्डिंग
"प्रकाश-सुग्राही, प्रकाश संवेदी","प्रकाशसंवेदनशील, प्रकाशसंवेदनशील"
प्रकाशसंवेदी कोशिका,प्रकाशसंवेदनशील सेल
प्रकाशसुग्राही अवयव,प्रकाशसंवेदनशील घटक
प्रकाशसुग्राही पृष्ठ,प्रकाशसंवेदनशील पृष्ठ
प्रकाश-मंडल,हलके वर्तुळ
दीप्त अवस्था,प्रकाश स्थिती
फ़ोटोस्टैट,फोटोस्टॅट
फोटोस्टैट प्रयोगशाला,फोटोस्टॅट लॅब
फ़ोटोस्विच,फोटोस्विच
"तारचित्र प्रेषण, रेडियो चित्र प्रेषण, दूर चित्र प्रेषण","टेलीग्राफ ट्रान्समिशन, रेडिओ इमेज ट्रान्समिशन, टेलिफोटो ट्रान्समिशन"
चित्रटेलिफोनी,पिक्चर टेलिफोनी
फोटोथियोडोलाइट,फोटोथिओडोलाइट
प्रकाशीय कालद,ऑप्टिकल घड्याळ
प्रकाश ट्रांजिस्टर,प्रकाश ट्रान्झिस्टर
प्रकाशानुवर्तन,फोटोट्रॉपिझम
प्रकाशानुवर्ती,प्रकाशसंवेदनशील
प्रकाश-वोल्टीय,फोटोव्होल्टेइक
प्रकाश वोल्टीय सेल,फोटोव्होल्टेइक सेल
प्रकाश वोल्टीय प्रभाव,फोटोव्होल्टेइक प्रभाव
फ़ोट्रानिक सेल,फोटोनिक सेल
"भौतिक, प्राकृतिक","शारीरिक, नैसर्गिक"
भौतिक परमाणुभर मापक्रम,भौतिक अणु स्केल
भौतिक तुला,शारीरिक संतुलन
भौतिक निराश्रितता,भौतिक निराशा
भौतिक द्रव्यमान मात्रक,भौतिक वस्तुमान युनिट
भौतिक प्रकाशिकी,भौतिक ऑप्टिक्स
भौतिक चित्र,भौतिक चित्र
भौतिक प्रक्रम,शारीरिक प्रक्रिया
वस्तुपरक उत्पादिता,वस्तुनिष्ठ उत्पादकता
"भौतिक गुण, भौतिक गुणधर्म",भौतिक गुणधर्म भौतिक गुणधर्म
भौतिक राशि,भौतिक प्रमाण
भौतिक रून्टगेन तुल्य,शारीरिक roentgen समतुल्य
भौतिक विज्ञान,भौतिकशास्त्र
"भौतिक अनुकार, भौतिक अनुकारिता","भौतिक अनुकरण, भौतिक अनुकरण"
भौतिक विज्ञानी,भौतिकशास्त्रज्ञ
भौतिक रसायनिक,भौतिक-रासायनिक
भौतिक रसायनिक साम्यावस्था,भौतिक-रासायनिक समतोल
भौतिक रसायनिक विधि,भौतिक-रासायनिक पद्धत
भौतिक रसायनिक अभिक्रिया,भौतिक-रासायनिक प्रतिक्रिया
"भौतिकी, भौतिक विज्ञान","भौतिकशास्त्र, भौतिकशास्त्र"
भूआकृतिक विकास,जिओमॉर्फिक विकास
भौतिक चिकित्सा,शारीरिक उपचार
"π मेसान, पाई मेसान","मेसन, पाई मेसन"
पियानो,पियानो
क्रमवीक्षण चाल,स्कॅनिंग हलवा
उद्ग्रहण प्रक्रम,आकारणी प्रक्रिया
"पिक-अप, उद्ग्राही","उचलणे, उचलणे"
पिक-अप शीर्ष,पिक-अप टॉप
पिक-अप स्पेक्ट्रमी,पिक-अप स्पेक्ट्रोमीटर
"पिक-अप वोल्टता, उद्ग्राही वोल्टता","पिक-अप व्होल्टेज, रिसीव्हर व्होल्टेज"
पीकोएम्पियर (मात्रक),Picoampere (युनिट)
पीकोफैराड,picofarad
पिकोलो,पिकोलो
पीकोसेकेंड,पिकोसेकंद
पीको वाट,पिको वॅट
चित्रश्वेत,चित्र पांढरे
चित्र,चित्र
चित्र कृष्ण,कृष्णाचे चित्र
चित्र-द्युति,फोटो-प्रकाश
चित्र वाहक,चित्र वाहक
चित्रांश संकुचन,पिक्टोग्राम आकुंचन
चित्र-नियंत्रण बिन्दु,फोटो नियंत्रण बिंदू
"चित्रनियंत्रण कुंडली, फ्रेंम कुंडली","नियंत्रण कॉइल, फ्रेम कॉइल"
चित्र विवरण,चित्र वर्णन
चित्र अल्पांश,चित्र अल्पसंख्याक
चित्रण क्षेत्र,चित्रण क्षेत्र
चित्र आवृत्ति,चित्र वारंवारता
चित्र-व्युत्क्रमण,चित्र उलटा
चित्र अभिबंधन,चित्र असाइनमेंट
चित्र फ़ोन,चित्र फोन
चित्र घूर्णन नियंत्रण,चित्र रोटेशन नियंत्रण
चित्र सिग्नल,चित्र सिग्नल
चित्र सिग्नल आयाम,चित्र सिग्नल मोठेपणा
चित्र साइज,चित्र आकार
"चित्र तुल्याकालन, फ़्रेम तुल्यकालन","चित्र सिंक्रोनाइझेशन, फ्रेम सिंक्रोनाइझेशन"
चित्र संश्लेषण,प्रकाशसंश्लेषण
"चित्र संचरण, चित्रप्रेषण",चित्र प्रेषण
"चित्र प्रेषित्र, वीडियो प्रेषित्र","चित्र ट्रान्समीटर, व्हिडिओ ट्रान्समीटर"
"चित्र नलिका, किनेस्कोप","पिक्चर ट्यूब, किनेस्कोप"
चित्र नलिका प्रद्योतक,फोटो ट्यूब प्रोजेक्टर
पाइ (π) विधा,pi (π) मोड
पाइ (π) जाल,pi (π) सापळा
पाई कुंजलन,पाई शमन करणे
पियर्स परिपथ,पियर्स सर्किट
दाब क्रिस्टलन,दबाव क्रिस्टलायझेशन
दाब विद्युत् क्रिस्टल,प्रेशर इलेक्ट्रिक क्रिस्टल
दाब विद्युत् प्रभाव,दबाव विद्युत प्रभाव
दाब-विद्युत् माध्यम,दबाव असलेले माध्यम
"दाब वैद्युत पिकअप, दाब वैद्युत उद्ग्राही",प्रेशर इलेक्ट्रिक पिकअप
"दाब विद्युत् स्फटिक कंपित्र, दाब विद्युत् क्वार्ट्ज कंपित्र","प्रेशर इलेक्ट्रिक क्रिस्टल व्हायब्रेटर, प्रेशर इलेक्ट्रिक क्वार्ट्ज व्हायब्रेटर"
दाबवैद्युत प्रदिश,इलेक्ट्रोस्टॅटिक फील्ड
दाब विद्युत्,विद्युत दाब
दाब-विद्युतिकी,विद्युत चुंबकत्व
दाब-चुंबकत्व,दाब चुंबकत्व
दाबमापी,मॅनोमीटर
दाबमापी नलिका,बॅरोमीटर
पिज्वायड,पिझ्झॉइड
पीजोट्रॉपी,पायझोट्रॉपी
पिगटेल गुंथन,पिगटेल वेणी
"उत्सूत्र, रोंआ, पुंज","उत्सूत्र, रोण, पुंज"
"पुंज समीकरण, क्रांतिक समीकरण","बीम समीकरण, गंभीर समीकरण"
पुंज गुणांक,तुळई गुणांक
पाइल गन,बंदुकीचा ढीग
पुंज अनुकारी,बीम एमुलेटर
अतिव्यापन,ओव्हरलॅप
पाइलिया,पायलिया
पुंज संचित समूह,मोठ्या प्रमाणात एकत्रित गट
स्तंभ प्रकार कैमरा,स्तंभ प्रकार कॅमेरा
"समांतर पट्टिका संचारण लाइन, पिल बाक्स","समांतर फिलेट ट्रान्समिशन लाइन, पिल बॉक्स"
पिलबाक्स ऐन्टेना,पिलबॉक्स अँटेना
"चालक, पायलट, आरंभिक, मार्गदर्शी","ड्रायव्हर, पायलट, नवशिक्या, मार्गदर्शक"
"पवनसूचक गुब्बारा, पॉयलट बैलून","पवनचक्की फुगा, पायलट बलून"
"मार्गदर्शक रेडार, पाइलट रेडार","नेव्हिगेशन रडार, पायलट रडार"
"सूचक दीप, पाइलट लैम्प","इंडिकेटर दिवा, पायलट दिवा"
पायलट बत्ती,पायलट प्रकाश
आरंभिक मोटर,सुरू होणारी मोटर
आरंभिक स्फुल्लिंग,प्रारंभिक ठिणगी
"मार्गदर्शी तरंग, पथनिर्धारक तरंग","मार्गदर्शक लहर, मार्गदर्शक लहर"
मार्गदर्शन,मार्गदर्शन
मार्ग दर्शन,मार्गदर्शन
पिटिकायन,पिटिकायन
पिन,पिन
सूची छिद्र,यादी भोक
संकुचन प्रभाव,आकुंचन प्रभाव
संकुचन,आकुंचन
"दबाव रोधनी, पिंच कॉक","प्रेशर अरेस्टर, पिंच कॉक"
"पिनकुशन विरूपण, कोर-वर्धित विरूपण","पिनकुशन विरूपण, कोर-वर्धित विकृती"
"चीड़ाकार व्यूह, कूमान व्यूह","incisor अॅरे, couman अॅरे"
