Kannada,English
ಅರೆ ಕುಬ್ಜ ಸ್ವಭಾವ,Semi dwarf nature
ಅರೆ ಕುಬ್ಜ ವೈವಿಧ್ಯ,Semi dwarf variety
ಅರೆ ನಿತ್ಯಹರಿದಾರ,Semi evergreen forest
ಅರೆ ನೈಸರ್ಗಿಕ ಸ್ಥಿತಿ,Semi natural condition
ಮೂಲ ಕೋಶಕ,Seminal vesicle
ಸೆಳೆತ ಕೊಳವೆ,Seminiferous tubule
ಅರ್ಧ ಪರಾಕಾಷ್ಠೆ,Semi-parasite
ಅರೆ ಪ್ರವೇಶಸಾಧ್ಯವಾದ,Semi-permeable
ವೇಶ್ಯೆ,Senescence
ವೇಶ್ಯಾಗೃಹ,Senescent
ಸಂವೇದನೆ,Sensation
ಇಂದ್ರಿಯ ಅಂಗ,Sense organ
ಸೆನ್ಸ್ ಆರ್ಎನ್ಎ,Sense RNA
ಸೂಕ್ಷ್ಮ ಚಾರ್ಟ್ ರೆಕಾರ್ಡರ್,Sensitive chart recorder
ಸೂಕ್ಷ್ಮ ಜೀವಿ,Sensitive organism
ಸಂವೇದನಾ ನರಕೋಶ,Sensory neuron
ಸಂವೇದನಾ ಸ್ವಾಗತ ಮತ್ತು ಸಂಸ್ಕರಣೆ,Sensory reception and processing
ಸಂವೇದನಾ ಗ್ರಹಣ,Sensory tentacle
ಸಂವೇದನಾ ಪಪಿಲ್ಲಾ,Sensory papilla
ಸೀಸಕ,Sepal
ನಾಸ್ತಿಕ,Sepaloid
ಬೇರ್ಪಡಿಸುವಿಕೆ,Separation
ಬೇರ್ಪಡಿಸುವ ಗೋಡೆ,Separation wall
ಏಳು,Sepia
ಸೆಪ್ಟರಿ ನೆಫ್ರಿಡಿಯಾ,Septal nephridia
ಸೆಪ್ಟಾಲ್ ನೆಫ್ರಿಡಿಯಮ್,Septal nephridium
ಸಂಚಾರಿ,Septum
ಅನುಕ್ರಮ ಟಿಪ್ಪಣಿ,Sequence annotation
ಸೆರಲ್ ಸಮುದಾಯ,Seral community
ಸೆರಲ್ ಹಂತ,Seral stage
ಸೇನೆಯ,Sere
ರೇಷ್ಮೆನನೆ,Sericulture
ಸೀರಮ್ ಶಾಸ್ತ್ರ,Serology
ಸಿರೊ-ಕರಡಿ ಗ್ರಂಥಿ,Sero-mucous gland
ಸಿರೋಸ,Serosa
ದಾಸ,Serrate
ಸೆರ್ಟೋಲಿ ಕೋಶ (ಪೋಷಕ ಕೋಶ),Sertoli cell (supporting cell)
ಸೀರಮ್,Serum
ರಾಸಾಯನಿಕ,Sesbania
ಸಸಿಲ್,Sessile
ಒಂದು ಬಗೆಯ ಕಟಾವು,Seta
ಒಂದು ಬಗೆಯ ಕಟಾವು,Seta
ಚೂರುಪಾರು,Setae
ತೀವ್ರ ಸಂಯೋಜಿತ ಇಮ್ಯುನೊ ಕೊರತೆ,Severe combined immuno deficiency
ಒಳಚರಂಡಿ ಚಿಕಿತ್ಸೆ,Sewage treatment
ಲಿಂಗ,Sex
ಲೈಂಗಿಕ ವರ್ತನೆ,Sexual behaviour
ಲೈಂಗಿಕ ವರ್ಣತಂತು,Sex chromosome
ಲೈಂಗಿಕ ಹಾರ್ಮೋನ್,Sex hormone
ಲೈಂಗಿಕ ವಂಚನೆ,Sexual deceit
ಲೈಂಗಿಕ ಬೆಳವಣಿಗೆ,Sexual development
ಲೈಂಗಿಕ ದ್ವಿಜಾತನೆ,Sexual dimorphism
ಲೈಂಗಿಕ ಪರಿಪಕ್ವತೆ,Sexual maturity
ಲೈಂಗಿಕ ಸಂತಾನೋತ್ಪತ್ತಿ,Sexual reproduction
ಲೈಂಗಿಕವಾಗಿ ಹರಡುವ ರೋಗ (ಎಸ್‌ಟಿಡಿಗಳು),Sexually transmitted disease (STDs)
ಶಾಫ್ಟ್,Shaft
ಆಳವಿಲ್ಲದ ಮಣ್ಣು,Shallow soil
ಶೆಲ್-ಕಡಿಮೆ ಮೊಟ್ಟೆ,Shell-less egg
ಕುಪ್ಪಳಿಸಿದ ಮೊಟ್ಟೆ,Shelled egg
ಚಿಪ್ಪಿನ ಮೀನು,Shell-fish
ಕುರುಬನ ಪರ್ಸ್,Shephered's purse
ಶೆಟ್ಲ್ಯಾಂಡ್ ಕುದುರೆ,Shetland pony
ಹಡಗು ಹುಳು,Ship worm
ಆಘಾತಕಾರಿ,Shock protien
ಚಿಗುರು ಅಕ್ಷ,Shoot axis
ಚಿಗುರು ಕೊರೆಯುವವನು,Shoot borer
ಷೋರಿಯಾ ರೋಬಸ್ಟಾ,Shorea robusta
ಸಣ್ಣ ದಿನ ಸಸ್ಯ,Short day plant
ಸಣ್ಣ ನಿಲುವು,Short stature
ಸಣ್ಣ ಟಂಡೆಮ್ ಪುನರಾವರ್ತನೆ,Short tandem repeat
ಸಣ್ಣ ತರಂಗ ವಿಕಿರಣ,Short wave radiation
ಶಾಟ್ಗನ್ ಉಂಡ,Shotgun pellet
ಪೊದರು,Shrub
ಪೊದೆಕಾರ್ಗ,Shrub layer
ಒಡಹುಟ್ಟಿದ,Sibling species
ಕುಡಗೋಲು,Sickle cell anaemia
ಕುಡಾಸ,Sickle cell gene
ಜರಡಿ ಕೊಳವೆ,Sieve tube
ಜರಡಿ,Sieve-like
ಸಿಗ್ಮಾ ಅಂಶ,Sigma factor
ಸಿಗ್ಮೋಯಿಡ್ ಬೆಳವಣಿಗೆ,Sigmoid growth
ಎಮ್ಆರ್ಎನ್ಎ ಮೌನ,Silencing of mRNA
ಮೌನ ವಲಯ,Silent zone
ಸಿಲಾಕಿಯ ಸ್ಪಿಕುಲ್,Siliceous spicule
ಸಿಲಿಕಾನ್ ಡೈಆಕ್ಸೈಡ್,Silicon dioxide
ಸಿಲಿಕೋಸಿಸ್,Silicosis
ಸಿಲ್ಲಿಲ,Siliqua
ರೇಷ್ಮೆ ಮರ,Silk cotton tree
ಹೂಳು,Siltation
ಸಿಲೂರಿಯನ್ ಅವಧಿ,Silurian period
ಸಿಲ್ವರ್ ಫರ್ (ಅಬೀಸ್ ಪಿಂಡ್ರೊ),Silver fir (Abies pindrow)
ಸರಳ ಬೈನರಿ ವಿದಳನ,Simple binary fission
ಸರಳ ಎಪಿಥೀಲಿಯಂ,Simple epithelium
ಸರಳ ಎಲ,Simple leaf
ಸರಳ ಸೂಕ್ಷ್ಮದರ್ಶಕ,Simple microscope
ಸರಳ ಕೊಳವೆಯಾಕಾರದ ವ್ಯವಸ್ಥೆ,Simple tubular system
ಸರಳವಾದ ಕೊಳವೆಯಾಕಾರದ ವಿಸರ್ಜನಾ ವ್ಯವಸ್ಥೆ,Simplest tubular excretory system
ವೇಷಭೂಷಣ,Simulation
ಒಂದೇ ಬಂಡಿ,Single bond
ಒಂದೇ ಕೋಶ,Single celled
ಏಕ ಮೆಸೆಂಜರ್ ಆರ್ಎನ್ಎ,Single messenger RNA
ಏಕ ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್ ಪಾಲಿಮಾರ್ಫಿಸಂ,Single nucleotide polymorphism
ಏಕಮೂಲ,Single stranded
ಒಂದು ತಾಣ,Sinus
ಸೈನಸ್ ವೆನೊಸಸ್,Sinus venosus
ಸೋದರಿ ಕ್ರೊಮ್ಯಾಟಿಡ್,Sister chromatid
ಜನಸಂಖ್ಯೆಯ ಗಾತ್ರ,Size of population
ಅಸ್ಥಿಪಂಜರದ ಫ್ಲೋರೋಸಿಸ್,Skeletal fluorosis
ಅಸ್ಥಿಪಂಜರದ ಸ್ನಾಯು,Skeletal muscle
ಅಸ್ಥಿಪಂಜರದ ವ್ಯವಸ್ಥೆ,Skeletal system
ಚರ್ಮದ ಕ್ಯಾನ್ಸರ್,Skin cancer
ತಲೆಬುರುಡೆ,Skull
ಕೃಷಿಯನ್ನು ಕತ್ತರಿಸಿ ಸುಟ್ಟುಹಾಕಿ,Slash and burn agriculture
ಸ್ಲಾಟರ್ ಹೌಸ್ ತ್ಯಾಜ್ಯ,Slaughter house waste
ನಿದ್ದೆ,Sleeping sickness
ಜಿಗಿತದ ಸಿದ್ಧಾಂತ,Sliding filament theory
ಸ್ವಲ್ಪ ಚಲಿಸಬಲ್ಲ,Slightly movable
ಪದರಗಳು,Slime layer
ಲೋಳಾದ ಅಚ್ಚು,Slime mould
ತೆಳ್ಳಗಿನ ದ್ರವ್ಯರಾಶಿ,Slimy mass
ಹಿಂಜರಿತದ ಇಳಿಜಾರು,Slope of regression
ಕೆಸರು,Sludge
ಕೆಸರು,Slurry
ಚಿಮ್ಮು,Smack
ಸಣ್ಣ ಪೋಕ್ಸ್,Small pox
ಮುಗುಳುನ,Smilax
ಹೊಗೆ,Smog
ಹೊಗೆ ರಾಶಿಗಳು,Smoke stacks
ನಯವಾದ ಎರ್,Smooth ER
ಸುಗಮ ಸ್ನಾಯು,Smooth muscle
ಚಾವಟಿ,Smut
ಸ್ನ್ಯಾಪ್ಡ್ರಗನ್ ಹೂವು,Snapdragon flower
ಗೊರಕೆ,Snorting
ಹಿಮಿಮುಡಲು,Snow blindness
ಹಿಮ ಮುಕ್ತ,Snow free
ಹಿಮಪಾತ,Snowfall
ಸಾಮಾಜಿಕ ಅರಣ್ಯ,Social forestry
ಮುಖಮಂಟಪ,Socket
ಸೋಡಿಯಂ,Sodium
ಸೋಡಿಯಂ ಅಜೈಡ್,Sodium azide
ಮಣ್ಣು,Soil
ಭೂ ಮಾಲಿನ್ಯ,Soil pollution
ಮಣ್ಣು ಪ್ರೊಫೈಲ್,Soil profile
ಮಣ್ಣಿನ ವಿನ್ಯಾಸ,Soil texture
ಒಂದು ಬಗೆಯ ಲೇಪ,Solanaceae
ಗಗನಯಾತ್ರೆ,Solanum
ಶೃಂಗಸಭೆ,Solanum tuberosum
ಸೌರ ಸ್ಥಿರ,Solar constant
ಸೌರಶಕ್ತಿ,Solar energy
ಸೌರ ನೀಹಾರಿಕೆ,Solar nebula
ಸೌರ ವಿಕಿರಣಗಳು,Solar radiation
ಸೌರ ವರ್ಣಪಟಲ,Solar spectrum
ಸೌರ ಮಂಡಲ,Solar system
ಕಶೇರುಕದ,Solenoid
ಗಡಿ,Solidago
ಏಕಾಂತ ಅಕ್ಷೀಯ,Solitary axillary
ಕರಗಬಲ್ಲ,Soluble
ಸಾವಯವ,Soluble organic matter
ಸಾವಯವ,Soluble organic matter
ದ್ರಾವಕ,Solute
ದ್ರಾವಕ ಏಕಾಗ್ರತೆ,Solute concentration
ಪರಿಹಾರ,Solution
ಪರಿಹಾರ ಸಂಭಾವ್ಯ,Solution potential
ದ್ರಾವಕ,Solvent
ಒಂದು ಬಗೆಯ ಕಲೆ,Somaclonal collection
ಪಂಥಿ,Somaclone
ತಾರ್ಕಿಕ,Somatic
ಭ್ರೂಣ ಭ್ರೂಣ,Somatic embryo
ಸಮಾಯಾಸ್ಥ,Somatic hybrid
ಭೀಕರವಾದ ಮಿಶ್ರಿತ,Somatic hybridisation
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,Somatoplasm
ಸಮಾಟೊಸೆನ್ಸರಿ ಪ್ರದೇಶ,Somatosensory area
ಒಂದು ಬಗೆಯ ಕಾರ್ಟೆಕ್ಸ್,Somatosensory cortex
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,Somatostatin
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,Somatotroph
ಏಕಾಗ್ರತೆ,Sonography
ಮಸಿ,Soot
ಸೊರಗು,Sorosis
ಕಸ,Sorus
ಉತ್ತಮ ಮಟ್ಟ,Sound level
ಧ್ವನಿ ನಿರೋಧಕ ನಿರೋಧಕ ಜಾಕೆಟ್,Soundproof insulating jacket
ದಕ್ಷಿಣದ ಬ್ಲಾಟಿಂಗ್,Southern blotting
ಬಾಹ್ಯಾಕಾಶ ಪರಿಶೋಧನೆ ತಂತ್ರಜ್ಞಾನ,Space exploration technology
ಸ್ಥಳ,Space
ಸ್ಥಳ,Space
ಚಿರತೆ,Spadix
ಪ್ರಾದೇಶಿಕ ವಿತರಣೆ,Spatial distribution
ಪ್ರಾದೇಶಿಕ ಪ್ರಮಾಣ,Spatial scale
ಸ್ವಾರಸ್ಯಗೊಳಿಸು,Spatulate
ಮೊಟ್ಟೆಯಿಡುವುದು,Spawning
ಮೊಟ್ಟೆಯಿಡುವುದು,Spawning
ಈಟಿ ಹುಲ್ಲು,Spear grass
ವಿವರಣೆ,Speciation
ವಿಶೇಷ ಸೃಷ್ಟಿ,Special creation
ಜಾತಿ,Species
ಜಾತಿಗಳ ಸಂಯೋಜನೆ,Species composition
ಜಾತಿಗಳ ವೈವಿಧ್ಯೀಕರಣ,Species diversification
ಜಾತಿಗಳ ವೈವಿಧ್ಯತೆ,Species diversity
ಜಾತಿಗಳ ಸಂವಹನ,Species interaction
ಜಾತಿಗಳ ಪರಸ್ಪರ ಅವಲಂಬನೆ,Species interdependence
ಜಾತಿಗಳ ದಾಸ್ತಾನು,Species inventory
ಜಾತಿಗಳ ಸಮೃದ್ಧ,Species richness
ನಿರ್ದಿಷ್ಟ ರಕ್ತನಾಳ,Specific blood vessel
ನಿರ್ದಿಷ್ಟ ಎಂಡೋನ್ಯೂಕ್ಲೀಸ್,Specific endonuclease
ನಿರ್ದಿಷ್ಟ ಕಿಣ್ವ,Specific enzyme
ನಿರ್ದಿಷ್ಟ ಶಾಖ,Specific heat
ನಿರ್ದಿಷ್ಟ ವಿನಾಯಿತಿ,Specific immunity
ನಿರ್ದಿಷ್ಟ ಅಣು,Specific molecule
ನಿರ್ದಿಷ್ಟ ಹೆಸರು,Specific name
ನಿರ್ದಿಷ್ಟ ಗ್ರಾಹಕ,Specific receptor
ನಿರ್ದಿಷ್ಟ ಗುರುತಿಸುವಿಕೆ ಅನುಕ್ರಮ,Specific recognition sequence
ನಿರ್ದಿಷ್ಟ ಗುರುತಿಸುವಿಕೆ ಸೈಟ್,Specific recognition site
ಮಾದರಿಯ,Specimen
ರೋಹಿತ,Spectrin
ಸ್ಪೀಚ್ ಮೋಟಾರ್ ಪ್ರದೇಶ,Speech motor area
ವೀರ್ಯಾಣೆ ಲೈಸಿನ್,Sperm lysin
ವೀರ್ಯ,Sperm
ವೀರ್ಯ,Spermatheca
ವೀರ್ಯ ಬಂಡಿ,Spermatic cord
ವೀರ್ಯಾಣು (ia),Spermatid (ia)
ವೀರ್ಯಾಸ,Spermatocyte
ವೀರ್ಯಾಣು ಜೀವಿ,Spermatocytogenesis
ವೀರ್ಯಾಣು ಪದಾರ್ಥ,Spermatogenesis
ವೀರ್ಯಜನಕ ಕೋಶ,Spermatogenic cell
ವೀರ್ಯಾಣು,Spermatophore
ವೀರ್ಯಾಣು,Spermatophyte
ವೀರ್ಯಜೋವಾ,Spermatozoa
ವೀರ್ಯಾಣು,Spermiation
ವೀರ್ಯಜನಕ,Spermiogenesis
ಗೋಳ,Sphaerosome
ಗುಳ್ಳೆ,Sphagnum
ಗೋಳಾಕಾರದ,Sphenodon
ಗೋಳಾಕಾರದ,Sphenopsid
ಗೋಳು,Sphenopsida
ಗೋಳಕದ,Spherical
ಕಟಾಪ್ರ,Sphincter
ಕಪಾಟು ಕೋಶ,Spicular cell
ಚೂರು,Spicule
ಚೂರು,Spicule
ಏರಿಕೆ,Spike
ಹುಲ್ಲುಗಾರ್ತಿ,Spikelet
ಬೆನ್ನು ಹುರಿ,Spinal cord
ಬೆನ್ನುಮೂಳೆಯ ನರ,Spinal nerve
ಬೆನ್ನು,Spine
ಬೆನ್ನು,Spine
ಬೆನ್ನು,Spine
ಬೆನ್ನು,Spine
ಹುರಿದುಂಬಿ,Spinous
ನಡು,Spinule
ನದೆಗುಂದೆಯ,Spiracle
ಸುರುಳಿಯಾಕಾರದ,Spiral
ಸ್ಪಿರಾಲಿ,Spirillina
ಉಚ್ಚಾರಣಾ,Spirillum
ನಾಳ,Spirochaete
ಸ್ಪಿರೋಗೈರಾ,Spirogyra
ಹುಲ್ಲುಗಾವಲು,Spirula
ಉಗುರು,Spirulina
ಗುಲ್ಮ,Spleen
ಸ್ಪ್ಲಿಸ್ ಸೈಟ್,Splice site
ಬಿಚ್ಚಿ,Spliceosome
ಜೋಡಣೆ,Splicing
ಸ್ಪ್ಲಿಟ್ ಜೀನ್ (ಅಡ್ಡಿಪಡಿಸಲಾಗಿದೆ),Split gene (interrupted)
ಚಂಚಲ,Splitter
ನೀರಿನ ವಿಭಜನೆ,Splitting of water
ಹಾಳು,Spoil
ಮಾತನಾಡುವ,Spoke
ಸ್ಪಂಜು,Sponge
ಕಣ್ಣುಹಾಯುಗಳು,Spongilla
ಕಟುಕ,Spongin
ಕಶೇರು,Spongocoel
ಸ್ಪಂಜಿನ ನಿಮಿರುವಿಕೆಯ ಅಂಗಾಂಶ,Spongy erectile tissue
ಸ್ಪಂಜಿ ಅಂಗಾಂಶ,Spongy tissue
ಸ್ವಾಭಾವಿಕ ಉತ್ಪಾದನೆ,Spontaneous generation
ಸ್ವಾಭಾವಿಕ ರೂಪಾಂತರ,Spontaneous mutation
ಜೀವನದ ಸ್ವಾಭಾವಿಕ ಮೂಲ,Spontaneous origin of life
ಸ್ವಾಭಾವಿಕ ಪ್ರತಿಕ್ರಿಯೆ,Spontaneous reaction
ಚಂಚಲವಾದ,Spooling
ಚಿರತೆ,Sporangia
ಬೀಜಕ,Spore
ಕಲೆಬಿಲಾದ ಎಲೆ,Spore-bearing leaf
ಚಿರತೆ,Sporophyll
ಬಿರಡೆಕಾಯಿ,Sporophyte
ಸ್ಪೊರೊಪೊಲೆನ್,Sporopollenin
ಚೂರುಗ,Sporozoan
ಸ್ಪಾರ್ಜೊಯಿಟ್,Sporozoite
ಗುರುತಿಸಿದ ಕುಸ್ಕಸ್,Spotted cuscus
ವಸಂತ ಮರ,Spring wood
ಸ್ಪ್ರೂಸ್ (ಪಿಸಿಯಾ ಸ್ಮಿಥಿಯಾನಾ),Spruce (Picea smithiana)
ಉತ್ತೇಜಿಸು,Spur
ಚಾಚು,Squamous epithelium
ಚೂರು,Squash
ಚಾಚು,Squid
ಸಣ್ಣ,Squilla
ಸ್ಥಿರೀಕರಣ,Stabilisation
ಆಯ್ಕೆ ಸ್ಥಿರಗೊಳಿಸುವುದು,Stabilising selection
ಮಣ್ಣನ್ನು ಸ್ಥಿರಗೊಳಿಸುವುದು,Stabilising the soil
ಹಿಸುಕು,Stack
ಹಿಸುಕು,Stack
ಹಿಸುಕು,Stack
ರಂಗಪಡೆ,Stage clip
ಬಣ್ಣದ ಮಾದರಿಯ,Stained speciman
ಕಾಂಡ,Stalk
ಕೇಡು,Stamen
ಸ್ಟಮಿನೋಡ್,Staminode
ನಿಂತಿರುವ ಬೆಳೆ,Standing crop
ನಿಂತ ರಾಜ್ಯ,Standing state
ಚಿರತೆ,Stapes
ಸ್ಟ್ಯಾಫಿಲೋಕೊಕಸ್ ಆಲ್ಬಸ್,Staphylococcus albus
ನಕ್ಷತ್ರ ಮೀನು,Star fish
ಪಿಷ್ಟ,Starch
ಸ್ಥಾಯಿ ನ್ಯೂಕ್ಲಿಯಸ್,Stationary nucleus
ಪದದ,Statin
ಸ್ಥಾಯಿ ಹಂತ,Stationay phase
ಸ್ಟ್ಯಾಟೊಸಿಸ್ಟ್ (ಬ್ಯಾಲೆನ್ಸ್ ಆರ್ಗನ್),Statocyst (balance organ)
ಶಾಸನಬದ್ಧ ನಿಷೇಧ,Statutory ban
ಕಡಿದಾದ ಸಾಂದ್ರತೆಯ ಗ್ರೇಡಿಯಂಟ್,Steep density gradient
ಹಲ್ಲು,Stele
ನಾಕ್ಷತ್ರಿಕ ಗ್ಯಾಂಗ್ಲಿಯಾನ್,Stellar ganglion
ನಾಕ್ಷತ್ರಿಕ ವಿಕಸನ,Stellar evolution
ಕಾಂಡಕೋಶ,Stem cell
ಸ್ಟೆನೊಹಾಲಿನ್,Stenohaline
ಬಗೆಗಿನ,Stenothermal
ಉಗುಳು,Stent
ಹಂತ,Step
ಹುಲ್ಲುಗಾವಲು,Steppe
ಬರಡಾದ,Sterile
ಬರಡಾದ,Sterile
ಬರಡಾದ,Sterile
ಬರಡಾದ,Sterile ambient
ಬರಡಾದ ಕೆಲಸಗಾರ ಜೇನುನೊಣ,Sterile worker bee
ಕ್ರಿಮಿಕೀಕರಣ,Sterilisation
ಕ್ರಿಮಿಕೀಕರಣ,Sterilisation
ಕ್ರಿಮಿಕೀಕರಣ,Sterilisation
ಚಂಚಲ,Sternum
ಚಂಚಲ,Sternum
ಚಿರಾಯಿಗೆ,Steroid
ಚಿರತೆ ಉಂಗುರ,Steroid hormone
ಕಬ್ಬಿಣದ,Sterol
ಸ್ಟೆರಾಲ್ ಅಣುವಿನ,Sterol molecule
ದರ್ಜೆ -ದರ್ಶಕ,Stethoscope
ಜಿಗುಟಾದ,Sticky
ಗಟ್ಟಿಮುಟ್ಟ,Stiff hair
ಕಳಂಕ,Stigma
ಕಳಂಕ,Stigma
ಕಳಂಕ,Stigma
ಕಳಂಕ,Stigma
ಕಳಂಕ,Stigma
ಇನ್ನೂ ಜನನ,Still birth
ಸ್ಟಿಲ್ಟ್ ಬೇರು,Stilt root
ಉತ್ತೇಜಕ,Stimulant
ಪ್ರಚೋದನೆ,Stimulation
ಪ್ರಚೋದಕ,Stimulus
ಕುಟುಕು,Sting ray
ಕುಟುಕುವ ಕೋಶ,Stinging cell
ಗಬ್ಬು ನಾರುವ ಕಾಂಪೋಸ್ಟನ್,Stinking composten
ಹೊಯ್ದಾಟ,Stipule
ಪ್ರಚೋದಿಸುವ ಪ್ರಕಾರ,Stirring type
ಸ್ಟಾಕ್,Stock
ಸ್ಟಾಕ್,Stock
ಸ್ಟಾಕ್,Stock
ಕಟಾವು,Stolon
ಹೊಟ್ಟೆ,Stomach
ಕಸಕ,Stomata
ಸ್ಟೊಮಾಟಲ್ ಸಾಂದ್ರತೆ,Stomatal density
ಕಸಾಯಿಖಾನೆ,Stomochordata
ಚಂಡಮಾರುತದ ಹಂತ,Stormy phase
ನಿಲ್ಲಿಸು,Stop
ಬ ೦ ದಿಸು,Strain
ಸಸ್ಯದಲ್ಲಿ ರೂಪಾಂತರದ ಕಾರ್ಯತಂತ್ರ,Strategy of adaptation in plant
ಸಸ್ಯವರ್ಗದ ಶ್ರೇಣೀಕರಣ,Stratification of vegetation
ಶ್ರೇಣೀಕೃತ ಸ್ಕ್ವಾಮಸ್ ಕೆರಟಿನೈಸ್ಡ್ ಎಪಿಥೀಲಿಯಂ,Stratified squamous keratinised epithelium
ತತ್ತ್ವ,Stratopause
ವಾಯುಮಂಡಲ,Stratosphere
ವಾಯುಭಾಷೆಯ,Stratospheric
ಸ್ಟ್ರಾಟಮ್ ಕಾರ್ನಿಯಮ್,Stratum corneum
ತಾರತಮ್ಯ,Stratum germinativum
ಗ್ರ್ಯಾಟುಲೋಸಂ,Stratum granulosum
ತುತ್ತೂರಿ ಲುಸಿಡಮ್,Stratum lucidum
ಸ್ಟ್ರಾಬೆರಿ,Strawberry
ಸ್ಟ್ರೀಮಿಂಗ್ ಚಲನೆ,Streaming movement
ಸ್ಟ್ರೆಪ್ಟೊಬಾಸಿಲಸ್,Streptobacillus
ಸ್ಟ್ರೆಪ್ಟೊಕೊಕಸ್,Streptococcus
ಸ್ಟ್ರೆಪ್ಟೋಕೊಕಸ್ ನ್ಯುಮೋನಿಯಾ,Streptococcus pneumoniae
ಸ್ಟ್ರೆಪ್ಟೋಕಿನೇಸ್,Streptokinase
ಹತೋಟಿ ನೋಟ,Striated appearance
ಹಿಸುಕುವ,Striated muscle
ಶತ್ರು,Striation
ಶತ್ರು,Striation
ಕಟ್ಟುನಿಟ್ಟಾದ ಆಸ್ಮೋರ್ಗ್ಯುಲೇಟರ್,Strict osmoregulator
ಪಟಲ,Striga
ಸ್ಟ್ರಿಪ್ ಬೆಳೆ,Strip cropping
ಚೂರು,Strobilus
ಹಲ್ಲು ನೀರು,Strom water
ಚೂರು,Stroma
ಅಂಗುಳು,Stromal tissue
ಬಲವಾದ ಕಡಿಮೆಗೊಳಿಸುವ ಏಜೆಂಟ್,Strong reducing agent
ಸ್ಟ್ರಾಂಷಿಯಂ -90,Strontium-90
ರಚನಾ ಪ್ರೋಟೀನ್,Structural protein
ಅಸ್ತಿತ್ವಕ್ಕಾಗಿ ಹೋರಾಟ,Struggle for existence
ಗಡಿ,Struthio
ಕಂಟಕಿಯ,Strychnine
ಕುಂಠಿತ ಬೆಳವಣಿಗೆ,Stunted growth
ಕುತೂಹಲ,Stunting
ಶೈಲಿ,Style
ಶೈಲಿ,Style
ಶೈಲಪೂಧದ,Stylopodium
ಶೈಲಪೂಧದ,Stylopodium
ಉಪ ವೈಮಾನಿಕ ಮಾರ್ಪಾಡು,Sub aerial modification
ಉಪ ಸಂಸ್ಕರಣೆ,Sub culturing
ಉಪ ಮಣ್ಣು,Sub soil
ಉಪ ಘಟಕ,Sub unit
ಉಪ ಘಟಕ,Sub unit
ಉಪವರ್ಗ,Subclass
ಸಬ್‌ಕ್ಲಾವಿಯನ್ ಅಪಧಮನಿ,Subclavian artery
ಸುಧಾರಣೆಯ,Subcutaneous
ಚಿರತೆ,Subfibre
ವ್ಯಕ್ತಿನಿಷ್ಠ ವಿಧಾನ,Subjective approach
ಸೃಜನಶಾಧಿ ಗ್ರಂಥಿ,Sublingual gland
ಸಬ್‌ಮ್ಯಾಂಡಿಬ್ಯುಲರ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್,Submandibular ganglion
ಸಬ್‌ಮ್ಯಾಂಡಿಬ್ಯುಲರ್ ಲಾಲಾರಸ ಗ್ರಂಥಿ,Submandibular salivary gland
ಮುಳುಗಿದ,Submerged
ಮುಳುಗಿದ ಎಲೆ,Submerged leaf
ಮುಳುಗುವಿಕೆ,Submergence
ಮೊದಲಿನ,Submetacentric
ಸಬ್‌ಕೊಸಾ,Submucosa
ಸಬ್‌ಕೊಸಾ,Submucosa
ನೆಗೆಲು,Subneural vessel
ಸಬೊಸೊಫೇಜಿಲ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್,Suboesophageal ganglion
ಸ್ಥಳಾವಕಾಶ,Subpopulation
ಉಪಜಾತಿಗಳು,Subspecies
ಸಜ್ಜುಗೊಂಡು,Substage condenser
ಬದಲಾವಣೆ,Substitution
ಸಕಲಿಯ ಕೋಣೆ,Substomatal chamber
ತಲಾಧಾರ-ಬಂಧಿಸುವ ತಾಣ,Substrate-binding site
ತಲಾಧಾರ,Substrate
ತಲಾಧಾರ,Substrate
ತಲೆಗುರುಕು,Substratum
ಉಪಪ್ರದೇಶದ,Subtropical
ಉಪನಾಯ,Subtubule
ಸತತ ಹೆಚ್ಚಿನ ಟ್ರೋಫಿಕ್ ಮಟ್ಟ,Successive higher trophic level
ನಿರ್ಜಲೀಕರಣ,Succinate dehydrogenase
ಕರ್ಣೀಯ ಡಿಹೈಡ್ರೋಜಿನೇಸ್,Succinic dehydrogenase
ಸಕ್ಸಿನೈಲ್ ಕೋನ್ಜೈಮ್,Succinyl coenzyme
ತುತ್ತವಾಗಿರುವುದು,Succulence
ರಸವತ್ತಾದ,Succulent
ಮುಳುಗುವವನು,Sucker
ಮುಳುಗುವವನು,Sucker
ಸಕ್ಕರೆ ಮೀನು,Sucker fish
ಹೀರುವ ಮೂಲ,Sucking root
ಸ್ರೋಸ್,Sucrose
ಸಕ್ಕರೆ,Sugar
ಸಲ್ಕಸ್ (ಸಣ್ಣ ತೋಡು),Sulcus (small groove)
ಗಂಧಕ,Sulphur
ಗಂಧಕದ ಹರಳು,Sulphur granule
ಸನ್ಹೆಂಪ್,Sunhemp
ಸುದ್ರು,Sundew
ಮುಳುಗಿದ ಸ್ಟೊಮಾಟ,Sunken stomata
ಬಿಸಿಲು,Sunshine
