Odiya,Telugu
ପ୍ରତିକ୍ରିୟାଶୀଳ ଅବଧି |,ప్రతిస్పందించే కాలం
ପ୍ରତିକ୍ରିୟା,ప్రతిస్పందన
ପୁନରୁଦ୍ଧାର,పునరుద్ధరణ
ଫଳାଫଳ,ఫలితం
ଅବଧାରଣ,నిలుపుదల
ପୁନ on ସଂସ୍କୃତି,పున rans ప్రసారం
ପୁନରୁଦ୍ଧାର,తిరిగి పొందడం
ରେଡ୍ରିଭାଲ୍ ଇଞ୍ଜିନ୍ |,తిరిగి పొందే ఇంజిన్
ପୁନ ry ଚେଷ୍ଟା କର,మళ్లీ ప్రయత్నించండి
ଫେରନ୍ତୁ,తిరిగి
ଫେରସ୍ତ ପଥ,తిరిగి మార్గం
Reverberation,ప్రతిధ్వని
Reverberation ସମୟ,ప్రతిధ్వని సమయం
ଓଲଟା ପକ୍ଷପାତ ଡାୟୋଡ୍ |,రివర్స్ బయాస్డ్ డయోడ్
ଓଲଟା କରେଣ୍ଟ୍ |,రివర్స్ కరెంట్
ଘୂର୍ଣ୍ଣନ,రివాల్వింగ్
ରିଭାଇଣ୍ଡ୍,రివైండ్
ଆରୋହୀ ଫ୍ୟୁଜ୍ |,పునర్వ్యవస్థీకరణ ఫ్యూజ్
ଆରୋଗ୍ୟ କରିବା,రివైరింగ్
ପୁନ rew ଲିଖନଯୋଗ୍ୟ,తిరిగి వ్రాయబడుతుంది
Rf ଡ୍ରାଇଭ୍ |,RF డ్రైవ్
Rf ଫିଡର୍ |,RF ఫీడర్
Rf ବିପଦ,RF ప్రమాదాలు
Rf ସୁରକ୍ଷା ଅନୁପାତ,RF రక్షణ నిష్పత్తి
R ଥିଷ୍ଟାଟ |,రియోస్టాట్
ରିବନ୍,రిబ్బన్
ରିଭେଟ୍ |,రివెట్
ରିଭେଟ୍ ଗଣ୍ଠି |,రివర్టెడ్ ఉమ్మడి
ବିଲିଂ କରିବା |,రివర్టింగ్
Rn ଚ୍ୟାନେଲ |,RN ఛానల్
ରୋବଟ୍ |,రోబోట్
ରୋବୋଟିକ୍ସ |,రోబోటిక్స్
ଗଡ଼,వరుసలో
ଗଡ଼,విడుదల
ମୂଳ,రూట్
ଘୋର,రోటరీ
ଘୂର୍ଣ୍ଣନ,భ్రమణం
ମାର୍ଗ,మార్గం
ରାଉଟର,రౌటర్
ରୁଟିନ୍ ଅପରେସନ୍ସ |,సాధారణ కార్యకలాపాలు
ରାଉଟିଙ୍ଗ୍,రౌటింగ్
ସମୟ ଚଲାନ୍ତୁ |,రన్ సమయం
ସୁରକ୍ଷା ବ୍ୟବସ୍ଥା,భద్రతా అమరిక
ସୁରକ୍ଷା ଇଣ୍ଟରଲକ୍ |,భద్రతా ఇంటర్‌లాక్
ସାଗ୍,సాగ్
ଯୁକ୍ତି ବ features ଶିଷ୍ଟ୍ୟଗୁଡିକ,విశిష్ట లక్షణాలు
ନମୁନା,నమూనా
ନମୁନା ଏବଂ ସିର୍କିଟ |,నమూనా మరియు హోల్డ్ సర్క్యూట్
ନମୁନା ଆକାର |,నమూనా పరిమాణం
ନମୁନା ତଥ୍ୟ |,నమూనా డేటా
ନମୁନା,నమూనా
ନମୁନା ହାର,మాదిరి రేటు
ଦମନ କରିବା,నమూనా సంతృప్తత
ସମ୍ବିଧାନ / ଥିଓରେମ୍ |,మాదిరి సిద్ధాంతం
ଉପଗ୍ରହ,ఉపగ్రహ
ସାଟେଲାଇଟ୍ ଯୋଗାଯୋଗ |,ఉపగ్రహ కమ్యూనికేషన్
ସାଟେଲାଇଟ୍ କଭରେଜ୍ |,ఉపగ్రహ కవరేజ్
ଉପଗ୍ରହ ଡିଜିଟାଲ୍ ଲିଙ୍କ୍ |,ఉపగ్రహ డిజిటల్ లింక్
ସାଟେଲାଇଟ୍ ହସ୍ତକ୍ଷେପ |,ఉపగ్రహ జోక్యం
ଉପଗ୍ରହ ରେଡିଓ |,ఉపగ్రహ రేడియో
ସାଟେଲାଇଟ୍ ରେଡିଓ ଟ୍ରାନ୍ସମିସନ୍ |,ఉపగ్రహ రేడియో ప్రసారం
ସାଟେଲାଇଟ୍ ଟ୍ରାନ୍ସମିସନ୍ |,ఉపగ్రహ ప్రసారం
ସନ୍ତୁଳିତ ବାୟୁ,సంతృప్త గాలి
ଶ୍ୱରକାରୀ କରେଣ୍ଟ୍ |,సంతృప్త కరెంట్
ସାଚୁଚରେସନ୍ |,సంతృప్తత
ଦାନ୍ତ ତରଙ୍ଗ ଦେଖିଲା |,టూత్ వేవ్ చూసింది
ମାପନୀୟତା |,స్కేలబిలిటీ
ସ୍କେଲ,స్కేల్
ଶ୍ୟାମ କାରକ,స్కేల్ ఫ్యాక్టర్
ମାପକାଠି,స్కేలింగ్
ସ୍କାନ୍ ହୋଇଥିବା ବିମ୍ |,స్కాన్ చేసిన పుంజం
ସ୍କାନର୍,స్కానర్
ସ୍କାନିଂ ଫ୍ରିକ୍ୱେନ୍ସି,స్కానింగ్ ఫ్రీక్వెన్సీ
ସ୍କାନିଂ ରେଖା |,స్కానింగ్ లైన్
ଛିନ୍ନଭିନ୍ନ କରିବା |,స్కాటరింగ్
ଦୃଶ୍ୟ,దృష్టాంతంలో
ନିର୍ଧନର,షెడ్యూలర్
ସ୍କିମେଟିକ୍ |,స్కీమాటిక్
ସ୍କଟ୍ ମାର୍କର୍ |,షాట్‌కీ అవరోధం
Scinttlation,సింటిలేషన్
ସ୍କ୍ରାମବ୍ଲର୍ |,స్క్రాంబ్లర్
ସ୍କ୍ରାମଲିଂ |,స్క్రాంబ్లింగ్
ସ୍କ୍ରାପ୍,స్క్రాప్
ସ୍କ୍ରାପିଙ୍ଗ୍ |,స్క్రాపింగ్
Scratch,స్క్రాచ్
ସ୍କ୍ରିନ୍,స్క్రీన్
ସ୍କ୍ରିନ୍ ଜଳିବା |,స్క్రీన్ బర్న్
ସ୍କ୍ରିନ୍ ବାଇପାସ୍ |,స్క్రీన్ బైపాస్
ସ୍କ୍ରିନ୍ ସାମ୍ପ୍ରତିକ |,స్క్రీన్ కరెంట్
ସ୍କ୍ରିନ୍ ଗ୍ରୀଡ୍ |,స్క్రీన్ గ్రిడ్
ସ୍କ୍ରିନ୍ ସେଭର୍ |,స్క్రీన్ సేవర్
ସ୍କ୍ରିନିଡ୍ କେବୁଲ୍ |,స్క్రీన్‌డ్ కేబుల్
ପରଦା,స్క్రీనింగ్
ସ୍କ୍ରୋଲ୍ |,స్క్రోల్
ସ୍କ୍ରୋଲ୍ ବାର୍ |,స్కోర్ల్ బార్
ସ୍କ୍ରୋଲିଂ |,స్క్రోలింగ్
ଖୋଜିବା ଯନ୍ତ୍ର,శోధన యంత్రము
ଦ୍ secondary ିତୀୟ,ద్వితీయ
ମାଧ୍ୟମିକ ସେଲ୍,ద్వితీయ సెల్
କ୍ଷେତ୍ର,రంగం
ବିଭାଗ,విభాగం
ଆତ୍ମ ନିଦାନ,స్వీయ విశ్లేషణ
ସେମିକଣ୍ଡକ୍ଟରକ୍ଟର |,సెమీకండక్టర్
ପ୍ରେରକ,పంపినవారు
ସମ୍ବେଦନଶୀଳତା,సున్నితత్వం
ସେନସର |,నమోదు చేయు పరికరము
କ୍ରମ |,సీక్వెన్స్
କ୍ରମିକ,క్రమ
କ୍ରମିକ ପ୍ରବେଶ,సీరియల్ యాక్సెస్
କ୍ରମିକ ପୋର୍ଟ,సీరియల్ పోర్ట్
କ୍ରମସନ୍ତାନ୍ସ |,సిరీస్ ప్రతిధ్వని
ସର୍ଭର,సర్వర్
ସେଟଅପ୍,సెటప్
ଛାୟା,షేడింగ్
ଛାୟା,నీడ
ଶାନନଙ୍କ ଥିଓରେମ୍ |,షానన్ సిద్ధాంతం
ଶୋପିଂ,షేపింగ్
ଅଂଶୀଦାର,షేర్‌వేర్
ଖଣ୍ଡ,కోశం
ଶିଫ୍ଟ,మార్పు
ସ୍ଥାନାନ୍ତର,తరలించడం
Shock ଟକା,షాక్
ସର୍ଟ ସର୍କିଟ |,షార్ట్ సర్క్యూట్
ସଂକ୍ଷିପ୍ତ ସର୍କିଟ୍ ପରୀକ୍ଷା |,షార్ట్ సర్క్యూట్ పరీక్ష
ସଂକ୍ଷିପ୍ତ ତରଙ୍ଗ |,చిన్న తరంగం
ସଂକ୍ଷିପ୍ତ ତରଙ୍ଗ କେନ୍ଦ୍ର |,షార్ట్ వేవ్ సెంటర్
ସର୍ଟକଟ୍,సత్వరమార్గం
ବନ୍ଦ କର,షట్డౌన్
ବନ୍ଦ ସଙ୍କେତ,షట్డౌన్ సిగ్నల్
ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ,సైడ్ బ్యాండ్
ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ ଶକ୍ତି |,సైడ్ బ్యాండ్ శక్తి
ସଙ୍କେତ,సిగ్నల్
ସଙ୍କେତର ପ୍ରଶସ୍ତତା |,సిగ్నల్ వ్యాప్తి
ସଙ୍କେତ ପ୍ରବାହର ଗ୍ରାଫ୍ |,సిగ్నల్ ఫ్లో గ్రాఫ్
ସଙ୍କେତ ଜେନେରେଟର |,సిగ్నల్ జనరేటర్
ସଙ୍କେତ ଆଲୋକ,సిగ్నల్ లైట్
ସଙ୍କେତ ରୁଟିବା |,సిగ్నల్ రౌటింగ్
ସଙ୍କେତ ଶକ୍ତି,సిగ్నల్ బలం
ଟକ୍ ଅନୁପାତ ଅତିକ୍ରମ କରିବାକୁ ସଙ୍କେତ |,సిగ్నల్ టు క్రాస్ టాక్ రేషియో
ଶବ୍ଦ ଅନୁପାତ ପାଇଁ ସଙ୍କେତ |,శబ్దం నిష్పత్తికి సిగ్నల్
ମରାମତି ଶବ୍ଦ ଅନୁପାତକୁ ସଙ୍କେତ |,విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్
ସଙ୍କେତ ଏବଂ ସୁଇଚ୍ କରିବା |,సిగ్నలింగ్ మరియు మారడం
ବିଟ୍ ସିଗନାଲ୍,సిగ్నలింగ్ బిట్
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ପାର୍ଶ୍ୱଗୁଡିକ |,ముఖ్యమైన సైడ్‌బ్యాండ్‌లు
ସିମ୍ପଲେକ୍ସ,సింప్లెక్స్
ଅନୁକରଣ,అనుకరణ
ସିମୁଲେଟର,సిమ్యులేటర్
ସିମୁକା ଦୃଶ୍ୟ,సిమల్‌కాస్ట్
ଏକକାଳୀନ ମାସ୍କିଂ |,ఏకకాల మాస్కింగ్
ସାଇନ୍ସ ଉପାଦାନ |,సైన్ భాగం
ସିନ୍ ତରଙ୍ଗ |,సైన్ తరంగం
ଏକ ଫ୍ରିକ୍ୱେନ୍ସି ନେଟୱାର୍କ |,సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్
ଏକକ ପର୍ଯ୍ୟାୟ ମୋଟର |,సింగిల్ ఫేజ్ మోటారు
ସାଇଟ୍ |,సైట్
ସାଇଟ୍ ଲେଆଉଟ୍ ଯୋଜନା |,సైట్ లేఅవుట్ ప్రణాళిక
କୁଶଳୀ ଅପରେଟର |,నైపుణ్యం కలిగిన ఆపరేటర్
ଦୂରତା ଛାଡିଦିଅ |,దూరం దాటవేయండి
ଆକାଶ ତରଙ୍ଗ |,స్కై వేవ్
ଆକାଶ ତରଙ୍ଗ ପ୍ରସାର |,స్కై వేవ్ ప్రచారం
ଅଳ୍ଡ଼ା,స్లాబ్
ସ୍ଲାଣ୍ଟ ପଥ,స్లాంట్ మార్గం
ସ୍ଲଟ୍,స్లాట్
ସ୍ମାର୍ଟ କାର୍ଡ |,స్మార్ట్ కార్డ్
ସୋଡିୟମ୍ ବାଷ୍ପ ପ୍ରଦୀପ |,సోడియం ఆవిరి దీపం
ସଫ୍ଟ କି,మృదువైన కీ
ସଫ୍ଟୱେର୍,సాఫ్ట్‌వేర్
ସ ar ର କାର୍ଯ୍ୟକଳାପ |,సౌర కార్యకలాపాలు
ସୌର ଶକ୍ତି,సౌర శక్తి
ସ ar ର ଜ୍ୟାକ |,సౌర మంటలు
ସ olar ର ଚାଳିତ |,సౌర శక్తితో
କଠିନ ଅବସ୍ଥା |,ఘన స్థితి
କଠିନ ରାଜ୍ୟ ସଂରକ୍ଷଣ |,ఘన స్థితి నిల్వ
କଠିନ ରାଜ୍ୟ ଟ୍ରାନ୍ସମିଟର |,సాలిడ్ స్టేట్ ట్రాన్స్మిటర్
ସର୍ଟ କରନ୍ତୁ |,క్రమబద్ధీకరించండి
ଶବ୍ଦ,ధ్వని
ଧ୍ୱନି ଅବଶୋଷଣ,ధ్వని శోషణ
ଧ୍ୱନି ସନ୍ତୁଳନ |,సౌండ్ బ్యాలెన్స్
ଧ୍ୱନି ଡିଟେକ୍ଟର |,సౌండ్ డిటెక్టర్
ଶବ୍ଦ ମିକ୍ସର୍ |,సౌండ్ మిక్సర్
ଶବ୍ଦ ଦୃଷ୍ଟିକୋଣ |,ధ్వని దృక్పథం
ଶବ୍ଦ ଶକ୍ତି,సౌండ్ పవర్
ଶବ୍ଦ ପ୍ରମାଣ,సౌండ్ ప్రూఫ్
ଶବ୍ଦ ରେକର୍ଡିଂ |,సౌండ్ రికార్డింగ్
ଶବ୍ଦ ପ୍ରତିଫଳନ,ధ్వని ప్రతిబింబం
ସାଉଣ୍ଡ ଟ୍ରାନ୍ସମିସନ୍ ନଷ୍ଟ |,ధ్వని ప్రసార నష్టం
ଉତ୍ସ,మూలం
ଉତ୍ସ ଏନକୋଡର୍ |,సోర్స్ ఎన్కోడర్
ସ୍ଥାନ,స్థలం
ସ୍ପେସ୍ ବିବିଧତା |,అంతరిక్ష వైవిధ్యం
ସ୍ପେସ୍ ଟେଲକାସିଂ |,స్పేస్ టెలికాస్టింగ్
ସ୍ପେସ୍ ତରଙ୍ଗ |,స్పేస్ వేవ్
ବ୍ୟବଧାନ,అంతరం
Spam,స్పామ్
Spaminging,స్పామింగ్
ସ୍ପାନ୍,వ్యవధి
ଖାଲି ବିଟ୍,విడి బిట్
ଖର୍ଚ୍ଚ କରିଛନ୍ତି |,విడిభాగాలు
ଛଡ଼ାଇବା,స్పార్కింగ్
ସ୍ଥାନଟି,ప్రాదేశిక
ସ୍ଥାନିକ ପ୍ରଭାବ,ప్రాదేశిక ప్రభావం
ସ୍ଥାନିକ ଅନାବଶ୍ୟକତା |,ప్రాదేశిక పునరావృతం
ବିଶେଷ ପ୍ରଭାବ,ప్రత్యేకమైన ప్రభావం
ବିଶେଷ ପ୍ରଭାବ ଏମ୍ପଲିଫାୟର୍ |,స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్
ବିଶେଷକରଣ,స్పెషలైజేషన్
ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,స్పెసిఫికేషన్
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଅବଶୋଷଣ |,స్పెక్ట్రల్ శోషణ
ସ୍ପେକ୍ଟାଲ୍ ବ୍ୟାଣ୍ଡ ନକଲ |,స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్
ସ୍ପେକ୍ଟାଲ୍ ବଣ୍ଟନ |,స్పెక్ట్రల్ పంపిణీ
ସ୍ପେକ୍ଟାଲ୍ ଅନାବଶ୍ୟକତା |,స్పెక్ట్రల్ రిడెండెన్సీ
ସ୍ପେକ୍ଟ୍ରୋଫୋଟୋମିଟର |,స్పెక్ట్రోఫోటోమీటర్
ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପ୍ |,స్పెక్ట్రోస్కోప్
ସ୍ପେକ୍ଟ୍ରମ୍,స్పెక్ట్రం
ସ୍ପେକ୍ଟ୍ରମ୍ରମ୍ ଆନାଲିଜର୍ |,స్పెక్ట్రమ్ ఎనలైజర్
ସ୍ପେକ୍ଟ୍ରମ୍ ଶୋପିଂ |,స్పెక్ట్రం ఆకృతి
ବକ୍ତବ୍ୟ ଆରିକିକ୍ୟୁଲେସନ୍,స్పీచ్ ఉచ్చారణ
ବକ୍ତବ୍ୟ ଚ୍ୟାନେଲ |,స్పీచ్ ఛానల్
ବକ୍ତବ୍ୟ ସଙ୍କୋଚନ |,స్పీచ్ కంప్రెషన్
ବକ୍ତବ୍ୟ ଏନକୋଡିଂ |,స్పీచ్ ఎన్కోడింగ్
ବାଣୀ ଚିହ୍ନିବା,మాటలు గుర్తుపట్టుట
ସ୍ପିନ୍,స్పిన్
Spiral,మురి
ସ୍ପ୍ଲୋର୍ସିଂ |,స్ప్లికింగ్
ସ୍ପ୍ଲିଟର,స్ప్లిటర్
Spol,స్పూల్
Sporadic,అరుదుగా
ସ୍ପଟ୍ ବିମ୍ |,స్పాట్ కిరణాలు
ସିଟ୍ ବିସ୍ତାର କରନ୍ତୁ |,స్ప్రెడ్ షీట్
ଭ୍ରାନ୍ତ ଏବଂ ହରମୋନିକ୍ ବିକିରଣ |,నకిలీ మరియు హార్మొనిక్ రేడియేషన్
ଭେଦଲ ପାର୍ଶ୍ୱ ବାରମ୍ବାର |,నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు
ଭିଡିଓ ଚିପିଦେଲା |,పిండిన వీడియో
ଷ୍ଟାପ୍ କରିବା |,స్టాంపింగ్
ଷ୍ଟାଣ୍ଡାର୍ଡ ସଫ୍ଟୱେର୍ |,ప్రామాణిక సాఫ్ట్‌వేర్
ମାନକ,ప్రామాణీకరణ
ସମର୍ଥନ,స్టాండ్బై
ଷ୍ଟାଣ୍ଡବାଇ ଉପକରଣ |,స్టాండ్బై పరికరాలు
ଠିଆ ହୋଇଥିବା ତରଙ୍ଗ |,స్టాండింగ్ వేవ్
ଠିଆ ହୋଇଥିବା ତରଙ୍ଗ ଅନୁପାତ |,స్టాండింగ్ వేవ్ రేషియో
ଟର୍କ ଆରମ୍ଭ କରିବା |,టార్క్ ప్రారంభించడం
ଷ୍ଟାର୍ଟ-ଷ୍ଟପ୍ |,ప్రారంభ-స్టాప్
ପରିସଂଖ୍ୟାନ,స్టాటిక్
ପରିସଂଖ୍ୟାନ ପଦ୍ଧତି |,గణాంక పద్ధతి
ସ୍ଥିତି,స్థితి
ସ୍ଥିତି ସୂଚକ,స్థితి సూచన
ସ୍ଥିର,స్థిరమైన
ଷ୍ଟେରିଓ,స్టీరియో
ଷ୍ଟେରିଓ ସନ୍ତୁଳନ |,స్టీరియో బ్యాలెన్స్
ଷ୍ଟେରିଓ ଏନକୋଡର୍ |,స్టీరియో ఎన్కోడర్
ଷ୍ଟେରିଓ ଜେନେରେଟର |,స్టీరియో జనరేటర్
ଷ୍ଟେରିଓ ମୋଡ୍ |,స్టీరియో మోడ్
ଷ୍ଟେରିଓ ଟ୍ରାନ୍ସମିସନ୍ |,స్టీరియో ట్రాన్స్మిషన్
ଷ୍ଟେରିଓଫୋନିକ୍ ଧ୍ୱନି ପ୍ରଜନନ |,స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి
ଷ୍ଟେରିଓଫୋନୀ |,స్టీరియోఫోనీ
ଷ୍ଟେରିଓସ୍କୋପି |,స్టీరియోస్కోపీ
ତଥାପି ଚିତ୍ର,ఇప్పటికీ చిత్రం
ଉତ୍ସାହ,ఉద్దీపన
ଷ୍ଟପବ୍ୟାଣ୍ଡ |,స్టాప్‌బ్యాండ్
ସଂରକ୍ଷଣ,నిల్వ
ସଂରକ୍ଷଣ ବ୍ୟାଟେରୀ କୋଠରୀ |,నిల్వ బ్యాటరీ గది
ସଂରକ୍ଷଣ ଉପକରଣ,నిల్వ పరికరం
ଷ୍ଟ୍ରାଟୋସପେରେଜେରେ,స్ట్రాటో ఆవరణ
ପ୍ରବାହିତ,స్ట్రీమింగ్
ବିସ୍ତାର,సాగదీయడం
ଷ୍ଟ୍ରିଙ୍ଗ,స్ట్రింగ్
ଗଠନମୂଳକ,నిర్మాణాత్మక
ଷ୍ଟୁଡିଓ ବ୍ଲକ୍ |,స్టూడియో బ్లాక్
ଷ୍ଟୁଡିଓ ସେଣ୍ଟର୍ |,స్టూడియో సెంటర్
ଷ୍ଟୁଡିଓ ଲାଇଟ କରିବା |,స్టూడియో లైటింగ్
ଷ୍ଟୁଡିଓ ମନିଟର |,స్టూడియో మానిటర్లు
ଷ୍ଟାଇଲସ୍,స్టైలస్
ସବ୍ ବ୍ୟାଣ୍ଡ ଏନକୋଡିଂ |,సబ్‌బ్యాండ్ ఎన్‌కోడింగ్
ସବବ୍ୟାଣ୍ଡ ମାସ୍କିଂ |,సబ్‌బ్యాండ్ మాస్కింగ్
ସବବ୍ୟାଣ୍ଡ ନମୁନାଗୁଡିକ |,సబ్‌బ్యాండ్ నమూనాలు
ସବନେଟ,సబ్‌నెట్
ଅଭିଶାପ,సబ్‌యాంప్లింగ్
ଗ୍ରାହକ |,చందాదారుడు
ହଠାତ୍ ଆଇଓନୋସେପ୍ର୍ ବ୍ୟାଘାତ |,ఆకస్మిక అయానోస్పియర్ భంగం
ସନ୍ ସ୍ପଟ୍ କାର୍ଯ୍ୟକଳାପ |,సన్ స్పాట్ కార్యాచరణ
ସୁପର ପାୱାର୍ ଟ୍ରାନ୍ସମିଟର |,సూపర్ పవర్ ట్రాన్స్మిటర్
ସୁପର ନମେଲିଙ୍ଗ୍ |,సూపర్ నమూనా
ସୁପର ସକେଟ୍ |,సూపర్ సాకెట్
ସୁପରହିଟ୍ ବାଷ୍ପ |,సూపర్హీట్ ఆవిరి
ସୁପରହିଟେରାଇଜ୍ |,సూపర్హెటెరోడిన్
ସୁପରହିଟ୍ ରେଡର୍ କନଭର୍ଟର |,సూపర్హెటెరోడైన్ కన్వర్టర్
ସୁପରହିଟ୍ ରେଡିନ୍ ରିସିଭର୍ |,సూపర్హెటెరోడైన్ రిసీవర్
ସୁପରମାସିଡ୍ (କରେଣ୍ଟ),అతిశయోక్తి
ସୁପିର୍ସିଂସନନ୍,సూపర్‌పోజిషన్
ସୁପ୍ୟୁପସନ୍,సూపర్ స్థానం
ସୁପରସୋନିକ୍ |,సూపర్సోనిక్
ଯୋଗାଣ ନଳୀ |,సరఫరా వాహిక
ଦମନ ଗ୍ରୀଡ୍,అణచివేత గ్రిడ్
ଭୂପୃଷ୍ଠ ଶବ୍ଦ,ఉపరితల శబ్దం
ଭୂପୃଷ୍ଠ ତରଙ୍ଗ |,ఉపరితల తరంగం
ସର୍ଫିଙ୍ଗ୍,సర్ఫింగ్
ସର୍ଜନ,ఉప్పెన
ଆଖପାଖ,పరిసరాలు
ସଂଗୃହିତ,ససెప్టెన్స్
ସ୍ଥଗିତତା,ససెప్టబిలిటీ
ନିଲମ୍ବିତ |,సస్పెండ్
ଅଦଳବଦି,స్వాప్
Sapep ସର୍କିଟ୍ |,స్వీప్ సర్క్యూట్
ସୁଇଚ୍,స్విచ్
ସୁଇଚ୍ ବୋର୍ଡ,స్విచ్ బోర్డు
ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ ଉପରେ ସୁଇଚ୍ କରନ୍ତୁ |,నియంత్రణ యూనిట్ ఆన్ చేయండి
ସୁଇଚ୍,మారడం
ପ୍ରତୀକ ହାର,చిహ్నం రేటు
ସମୃଦ୍ଧ,సుష్ట
ସିଙ୍କ୍ (ସିଙ୍କ୍ରୋନସ୍),సమకాలీన
ସିନ୍ଙ୍କ୍ ପଲ୍ସ |,సమకాలీకరణ పల్స్
ସିଙ୍କ ସ୍ଥାନାନ୍ତର |,సమకాలీకరణ బదిలీ
ସିଙ୍କ୍ରୋନାଇଜେସନ୍,సమకాలీకరణ
ସିଙ୍କ୍ରୋନାଇଜ୍ |,సమకాలీకరించబడింది
ସିଙ୍କ୍ରୋନସ୍,సింక్రోనస్
ସିଙ୍କ୍ରୋନୋସସ୍ ମୋଟର |,సింక్రోనస్ మోటారు
Sionnergic,సినర్జిక్
ସିନିମ୍ଟିକ୍ |,సినర్జిస్టిక్
ସିନର୍ଜି,సినర్జీ
ସିନଫାକ୍ଟିକ୍,వాక్యనిర్మాణం
ବାକ୍ୟବିନ୍ୟାସ,సింటాక్స్
ବାକ୍ୟବିନ୍ୟାସ ତ୍ରୁଟି |,సింటాక్స్ లోపం
ସିନ୍ଥେସିଜର,సింథసైజర్
ସିନ୍ଥେସିଜ୍ କାର୍ଡ |,సింథసైజర్ కార్డులు
ସିଷ୍ଟମ୍,వ్యవస్థ
ସିଷ୍ଟମ୍ପରଦ୍ଧତା |,సిస్టమ్ ఆర్కిటెక్చర్
ସିଷ୍ଟମ୍ ଡିଜାଇନ୍ |,సిస్టమ్ డిజైన్
ସିଷ୍ଟମ୍ ମେନୁ |,సిస్టమ్ మెను
ଟ୍ୟାଗ୍ |,ట్యాగ్
ଜବାବ୍ ଦେବା,తిరిగి మాట్లాడు
ଟେପ୍,టేప్
ଟେପ୍ ରେକର୍ଡର୍ |,టేప్ రికార్డర్
ଟେପ୍ କାଟିଙ୍ଗ୍ |,టేప్ స్లైసింగ్
ଟେପରେଡ୍ |,దెబ్బతింది
ଲକ୍ଷ୍ୟ,లక్ష్యం
ଶୁଳ୍କ,సుంకం
ଟାସ୍କ ବାର୍ |,టాస్క్ బార్
ଯାନ୍ତ୍ରିକ |,సాంకేతిక
ଯାନ୍ତ୍ରିକ ଚ୍ୟାଲେଞ୍ଜ |,సాంకేతిక సవాలు
ଯାନ୍ତ୍ରିକ ବ features ଶିଷ୍ଟ୍ୟଗୁଡିକ |,సాంకేతిక అంశాలు
ଯାନ୍ତ୍ରିକ ନିର୍ଦ୍ଦେଶାବଳୀ |,సాంకేతిక మార్గదర్శకాలు
ଯାନ୍ତ୍ରିକ ପାରାମିଟର,సాంకేతిక పరామితి
ଯାନ୍ତ୍ରିକ ଗୁଣ,సాంకేతిక నాణ్యత
ଯାନ୍ତ୍ରିକ ସ୍ନାଗ୍,సాంకేతిక స్నాగ్
କ techni ଶଳ |,టెక్నిక్
ବ techn ଷୟିକ ପ୍ରତିବନ୍ଧକ |,సాంకేతిక పరిమితి
ଟେକ୍ନୋଲୋଜି,సాంకేతికం
ଟେକ୍ନୋଲୋଜି ମୂଲ୍ୟାଙ୍କନ |,టెక్నాలజీ అసెస్‌మెంట్
ଟେଲକାଷ୍ଟିଂ,టెలికాస్టింగ్
ଟେଲିକାଇନ୍,టెలిసిన్
ଟେଲିଗ୍ରାଫି,టెలిగ్రఫీ
ଟେଲିମେଟିକ୍ସ |,టెలిమాటిక్స్
ଟେଲିମିଂ,టెలిమెటరింగ్
ଟେଲିଫୋନ୍ |,టెలిఫోన్
ଟେଲି ଟେକ୍ସଟ୍ କରନ୍ତୁ |,టెలిటెక్స్ట్
ଟେଲିଭିଜନ |,టెలివిజన్
ତାପମାତ୍ରା,ఉష్ణోగ్రత
ତାପମାତ୍ରା ନିୟନ୍ତ୍ରଣ |,ఉష్ణోగ్రత నియంత్రణ
ସାମୟିକ,తాత్కాలిక
ସାମାଜିକ ପରିଚାଳନା,తాత్కాలిక నిర్వహణ
ସାମୟିକ ଅନାବଶ୍ୟକତା |,తాత్కాలిక పునరావృతం
ତନଯ ସକତୀ,తన్యత బలం
ଟେଣ୍ଟସାକ୍,టెన్టకిల్
ଟେରାବାଇଟ୍ (tb),టెరాలి
ଟର୍ମିନାଲ୍,టెర్మినల్
ଟର୍ମିନାଲ୍ ଆଡାପ୍ଟରଗୁଡିକ |,టెర్మినల్ ఎడాప్టర్లు
ଟର୍ମିନାଲ୍ ଉପକରଣ |,టెర్మినల్ పరికరాలు
ସମାପ୍ତ,ముగించడం
ପ୍ରତିରୋଧକୁ ସମାପ୍ତ କରିବା |,ప్రతిఘటనను ముగించడం
ସମାପ୍ତି,ముగింపు
ଟର୍ମିନାଟର,టెర్మినేటర్
ଭୂମି ପ୍ରୋଫାଇଲ୍ |,టెర్రైన్ ప్రొఫైల్స్
ତୃତୀୟ ପବନ,తృతీయ వైండింగ్
