Hindi,English
क्रमादेशक,programmer
"प्रगामी, पुरोगामी",Progressive
निषेध,Prohibition
"प्रक्षेपी, बहिर्विष्ट",projecting
प्रोन्नत इलेक्ट्रॉन,promoted electrons
तात्कालिक न्यूट्रॉन,prompt neutron
भुजा,prong (of tuning fork)
"संचरण, प्रवर्धन, प्रचारण",propagation
नोदक,propeller
गुणधर्म,Properties
"उचित मान, आइगन मान",proper value (=eigen value)
"समानुपात, अनुपात, भाग",proportion
नोदन,propulsion
प्रोटॉन,proton
सामीप्य,proximity
"1छद्म वेक्टर, छद्म सदिश",Pseudo-vector
"अभिकर्ष, अभिकर्षण, उपकर्ष, छाप, पुल",Pull
"पुली, घिरनी, कप्पी",Pulley
"चित्रांश विस्तारण, तल्यकालन क्षति, 3अभिकर्षण",Pulling
स्पंदमान,Pulsating
स्पंदन,pulsation
"दाल, स्पंद",Pulse
स्पंदक,Pulser
पंप,Pump
पंपन,Pumping
छिद्रण,Punching
"तारा, पुतली, कनीनिका",Pupil
शुद्ध,pure
शुद्धता,Purity
"नील लोहित, बैंगनी, पर्पल",Purple
"दाब बटन, पुश बटन",push button
अपकर्षण,Pushing
"पाइरैनोमीटर, सौरतापमापी",Pyranometer
तापविद्युत,Pyroelectricity
उत्तापमापी,Pyrometer
उत्तापमिति,pyrometry
"क्यू-लक्षणांक, क्यू-गुणांक",Q-factor
"चतुर्थांश, वृत्त पाद",Quadrant
"वृत्तपादविद्युतमापी, क्वाड्रैन्ट इलेक्ट्रोमीटर",quadrant electrometer
द्विघात,quadratic
चतुर्भुवी,Quadrupole
गुणता,quality
क्वान्टम,Quantum
क्वान्टमी,Quantal
"क्वान्टमीकरण, क्वान्टमन, राशिकरण, प्रमात्रीकरण",Quantisation
क्वान्टित,quantised (quantized)
"मात्रात्मक, परिमाणात्मक",quantitative
"मात्रा, परिमाण, राशि",quantity
क्वान्टम,Quantum
"चतुर्थांश, चौथाई, क्वार्टर",quarter
"स्फटिक, क्वार्ट्ज",quartz
बद्धप्रायः अवस्था,quasi-bound state
संततकल्प,quasicontinuous
प्रत्यास्थकल्प बल,quasi-elastic force
प्रत्यास्थकल्प तरंग,quasi-elastic wave
स्थायीकल्प परिपथ,quasi-stable circuit
स्थैतिककल्प,quasi-static
स्थिरकल्प,quasi-stationary
स्थायीकल्प दशा,quasi-steady state
शमन करना,Quench
शामक,Quencher
"शमन, बुझाना",quenching
शांत दिवस,quiet day
ढ्-मान,Q-value
"रेडियो (सं.), रेडियो (वि.), रेडियोऐक्टिव, विघटनाभिक, विकिरणी",Radio
विकिरण सक्रियण विश्लेषण,radioactivation analysis
"विघटनाभिक, रेडियोसक्रिय",Radioactive
रेडियोसक्रिय अनुज्ञापक,radioactive tracer
"विघटनाभिकता, रेडियोसक्रियता, रेडियोऐक्टिवता",Radioactivity
"रेडियोग्राम, रेडियो तार, रेडियम चित्र",radiogram
"रेडियोग्राफ, विकिरण चित्र",Radiograph
रेडियोऐक्टिव आयोडीन,radioiodine
"रेडियो आइसोटोप, विकिरण समस्थानिक",radioistope
"एक्स-किरण चिकित्सात्मक, विकिरण चिकित्सात्मक",Radiological
विकिरण चिकित्सक,Radiologist
"विकिरणमापी, रेडियोमीटर",Radiometer
विकिरणमिति,Radiometry
रेडियोऐक्टिव-थैलियम,Radio-thallium
विकिरण चिकित्सा,Radiotherapy
रेडियम,radium
रेडियम चिकित्सा,radium therapy
त्रिज्या,radius
इन्द्र धनुष,rainbow
रामन प्रभाव,Raman effect
रेम्जडेन वृत्त,Ramsden circle
"यादृच्छिक, अनियमित",Random
यादृच्छिकीकरण,Randomisation
यादृच्छिकता,randomness
परासमापी,range finder
श्रव्यता का परास,range of audibility
द्रुतं विस्पंदन,rapid beats
"दुर्लभ, विरल",Rare
"विरलन, विरलता",Rarefaction
विरल करना,Rarefy
अनुमत वोल्टता,rated voltage
"अनुमतांक, संनिर्धारण",Rating
अनुपात,Ratio
परिमेय,Rational
"असंसाधित दत्त, यथा प्राप्त उपात्त",raw data
"रश्मि, किरण, अर्धरेखा, अर",ray
रैले प्रकीर्णन,Rayleigh scattering
प्रतिघात,Reactance
प्रतिक्रिया,Reaction
प्रतिघाती युग्मन,reaction coupling
पुनः सक्रियण,Reactivation
अपक्रांतिकता,Reactivity
रिऐक्टर,Reactor
रिऐक्टर गुप्ति,reactor vault
आसज्जि अस्त्र,readied missile
"पाठ्यांक, पठन",Reading
पुनः समंजन,Readjustment
वास्तविक,Real
"प्रतिक्षेप (सं.), प्रतिक्षिप्त होना (क्रि.)",Rebound
पुनरुष्मण ताप,recalescence temperature
पुनः अंशांकन,Recalibrate
"ग्राही, अभिग्राही",Receiver
"प्रतिसार, प्रतिसरण, पश्च सरण",Recession
"व्युत्क्रम, अन्योन्य, पारस्परिक",Reciprocal
"पारस्परिकता, व्युत्क्रमता",reciprocity
"प्रतिक्षेप (सं.), प्रतिक्षिप्त (वि.)",Recoil
"पुनर्योजन, पुनर्योग",recombination
आवीक्षण,Reconnaissance
"रिकार्ड, अभिलेख (सं.), दर्ज करना, अंकित करना (क्रि.)",Record
अभिलिखित,recorded
अभिलेखी,Recorder
अभिलेखन,Recording
"उपलब्धि, पुनः प्राप्ति, प्राप्ति",Recovery
"समकोणिक, समकोणिक निर्देशाक्ष",rectangular
"परिशोधन, दिष्टकरण",rectification
"परिशोधित, दिष्टकृत",Rectified
"दिष्टकारी, परिशोधक",Rectifier
दिष्टकारी वाल्व,rectifier valve
"सरलरेखीय, सरल रेखात्मक, ऋजुरेखीय",rectilinear (=rectilineal)
पुनरावर्ती घटना,recurrent event
"रक्त दानव, लाल दानव",red giant
अभिरक्त विस्थापन,red shift
"कम करना, समानयन करना, उपचयन करना",Reduce
(धूमकेतु की) समानीत द्युति,reduced brightness (of comet)
परिष्कृत दत्त,reduced data
"समानेय, लघुकरणीय, आबिंदुकोची",reducible
परिवर्तन गुणांक,reduction factor
रीड-पाइप,reed pipe
पुनः प्रवेश,re-entry
"निर्देश, संदर्भ",Reference
परावर्तकता,Reflectance
"परावर्तित, प्रतिबिंबित, बहिर्नत",Reflected
परावर्तित,reflected
परावर्ती,reflecting
परावर्तन,reflection
परावर्तनिक हानि,reflection loss
परावर्तकता,Reflectivity
परावर्तक,Reflector
प्रतिवर्ती क्रियाविधि,reflex mechanism
अपवर्तित,refracted
अपवर्तन,refraction
अपवर्तनांक,refractive index
अपवर्तकता,Refractivity
अपवर्तनांकमापी,refractometer
"प्रशीतित्र, रेफ्रिजरेटर",Refrigerator
पुनर्हिमायन,Regelation
"पुनरुद्भवन, संपोषी पुनर्निवेशन, पुनर्जनन",regeneration
"पुनर्जननी, पुनर्योजी, पुनरुत्पादक",Regenerative
"रजिस्ट्रेशन, पंजीकरण",Registration
"विक्री गति, पश्च गमन, समाश्रयण, प्रतिक्रमण",Regression
"सम, नियमित, सममित",regular
समफलकी ठोस,regular solid
नियमन,Regulation
संबंध,Relation
"आपेक्षिक, सापेक्ष",relative
आपेक्षिकीय,Relativistic
आपेक्षिकत: निश्चर,relativistically invariant
"आपेक्षिकता, रिलेटिविटी, आपेक्षिकी",Relativity
विश्रांति,relaxation
"रिले, प्रतिसारण",Relay
मोचन,releasing
विश्वसनीयता,reliability
अवशिष्ट,Remaining
सुदूर नियंत्रण,remote control
पुनः प्रसामान्यीकृत,renormalized
"पुनः अभिविन्यास, पुनर्दिक विन्यास",Reorientation
पुनरावर्तनीयता,Repeatability
"रिपीटर, पुनरावर्तक",Repeater
"प्रतिकर्षित करना, प्रतिकर्षित होना",repel
प्रतिकर्षी,Repelling
पुनरावृत्ति,Repetition
निरुपण,Representation
"प्रतिनिधि, निरुपक",Representative
"पुनः प्राप्य, पुनरुत्पाद्य",reproducible
"पुनरुत्पादन, जनन, चित्रोत्पादन",reproduction
प्रतिकर्षित,Repulsed
प्रतिकर्षण,Repulsion
प्रतिकर्षी,repulsive interaction
अनुसंधान,Research
"कुंड, हौज, जलाशय, तैलाशय, भंडार, आशय",Reservoir
पुनः नियोजन,Reset
"अवशिष्ट, अवशेष",Residual
"प्रतिरोधक, प्रतिरोध",Resistance
प्रतिरोधकता,resistivity
प्रतिरोधक,Resistor
"वियोजन, खंडन, विभेदन",Resolution
अपभ्रष्टता.वियोजन,resolution of degeneracy
"खंड करना, विभेदन करना, वियोजन करना",Resolve
वियोजक,Resolver
अनुनाद,Resonance
अनुनादी प्रभाव,resonance effect
अनुनादी,Resonant
"अनुनादन, रेज़ओनेटन",Resonate
अनुनादक,Resonator
"उत्तर, अनुक्रिया, प्रतिवेदन",Response
विराम,Rest
पुनः प्रारम्भ,Restart
अवशिष्ट किरण,Reststrahlen
"परिणाम, फल, नतीजा",Result
"परिणामी, निराकरण फल",Resultant
मंदित,Retarded
मंदक,Retarder
रेटिक्यूल,Reticule
"दृष्टिपटल, रेटिना",Retina
पश्चगतिक राकेट,Retro-rockets
"प्रतिध्वनि, प्रतिगमन, प्रतिघाव",Return
अनुरणन,Reverberation
उत्क्रमण,Reversal
"उत्क्रम, प्रतिलोम, प्रतीप, रिवर्स",Reverse
पश्चदिशिक बायस,reverse bias
उत्क्रमणीयता,reversibility
उत्क्रमणीय,Reversible
परिक्रमण,Revolution
परिक्रमण करना,Revolve
रेनल्ड्स् संख्या,Reynolds number
धारा नियंत्रक,Rheostat
विषम लंबाक्ष,Rhombic
"त्रिसमनताक्ष क्रिस्टल, समांतर षटफलकीय क्रिस्टल",rhomhohedral crystal
"रॉम्बायडीय प्रिज्म, चतुष्कोणी प्रिज्म",rhomboidal prism
रहो मेसॉन,rho meson
"लय, ताल, नैज आवर्तिता",Rhythm
दक्षिणावर्ती,right handed
लंब प्रिज्म,right hand prism
दक्षिणहस्त नियम,right-hand rule
दक्षिणवर्ती पेंच,right hand screw
समवर्ग प्रिज्म,right square prism
दृढ़,Rigid
दृढ़ता,Rigidity
"परिशुद्ध प्रमाण, परिशुद्ध उपपत्ति",rigorous proof
"निनाद, वादन",ringing
ऊर्मिका,Ripple
उत्थानकाल,rise time
रोबो,Robot
राकेट क्रिया,rocket motion
राकेट,rocket
राकेट विज्ञान,Rocketry
"रॉकन, संदोलन, डोलन",Rocking
रून्टगेन,Roentgen
"रून्टगेन-किरण, ऐक्सकिरण",Roentgen rays
"लोटन, रोल, (सं.), गोल बनाना, बेलना (क्रि.)",Roll
"बेलनी, लोटनी, लोटनिक (वि.), वेल्लन, लोटन (सं.)",Rolling
घूर्णी,Rotary
"घूर्णन करना, घूमना (क्रि.), चक्राकार, पहियारूपी (वि.)",Rotate
घूर्णी,rotating
"घूर्णन, आवर्तन",Rotation
"घूर्णी, घूर्णात्मक, घूर्णनी",Rotational
"घूर्णी, रोटेटर",Rotator
"घूर्णनी, घूर्णी",Rotatory
"रोटर, घूर्णक",Rotor
"रुक्ष, स्थूल",rough
"निकटन, निष्कोणन",rounding off
गमनागमन काल,round trip time
मार्ग,Route
"नित्यक्रम, नेमका",Routine
"पद्मराग, माणिक्य, लाल, याकूत",ruby
"रूबी लेसर, माणिक्य लेसर",ruby laser
"रडर, दिकनियन्त्रक",Rudder
नियम,Rule
रेखांकित ग्रेटिंग,ruled grating
"रेखांकन, रेखाएँ",Ruling
"धाव, परम्परा",Run
धावी,Running
"संविदार, संविदारण, फटना",Rupture
रदरफ़र्ड प्रकीर्णन,Rutherford scattering
रदरफ़र्ड,rutherford (unit)
रिडबर्ग,rydberg (unit of energy)
निरापद लोड,safe load
"निरापद, सुरक्षा",safety
"सुरक्षा फ्यूज, बिकफोर्ड फ्यूज",safety fuse (=Bickford fuse)
सुरक्षा वाल्व,safety valve
"प्रतिदर्श, नमूना",sample
"प्रतिदर्शी (वि.), प्रतिचयन (सं.)",Sampling
सैंडविच,Sandwich
"उपग्रह, अनुषंगी, अनुगामी",Satellite
अनुषंगी रेखा,satellite line
संतृप्त करना,Saturate
शनि-वलय,saturn's ring
सवार्ट,savart (unit)
अदिश,scalar
सोपानी गुणक,scaling factor
"प्रकीर्ण, प्रकीर्णन",Scatter
प्रकीर्णी प्रक्रम,scattering process
दृश्य,Scene
"प्रस्फुरण, प्रस्फुर",Scintillation
"खरखर (ध्वनि), खरोंच",Scratch
"छन्नी, चाली (सं.), चालना, छानना (क्रि.), आवरण, पर्दा, स्क्रीन",Screen
स्कू गेज़,screw gauge
"बंद करना, मोहर लगाना, मुंह बंद करना (क्रि.)",Seal
"ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़आव",seasonal fluctuation
सीकेन्ट नियम,secant law
"सेकंड (सं.), द्वितीय (वि.)",second
"द्वितीयक, गौण",secondary
"1अनुभाग, खंड, परिच्छेद, काट, सेक्शन",Section
"अवखंड, त्रिज्यखंड, सेक्टर",Sector
"दीर्घकालिक, चिरंतन",secular
बीजारोपण,seeding
भूकंपविज्ञान,seismography
भूकंपविज्ञान,seismology
भूकंपमिति,seismometry
वरणक्षमता,Selectivity
"स्वतः, स्व",Self
नैज ऊर्जा,Self-energy
स्वोत्तेजित दोलन,self excited oscillation
अर्ध चालक,semiconductor
अर्ध आनुभविक,Semi-empirical
अर्ध-अनंत,Semi-infinite
अर्ध-लॉग ग्राफ-पत्र,semi-log paper
गोलार्थ धन कोण,semi-solid angle
संवेद,Sense
सुग्राहीकृत,Sensitised
"सुग्राही, सूक्ष्मग्राही, संवेदनशील, संवेदी",sensitive
"ध्वनिग्राही दीप शिखा, ध्वनिग्राही ज्वाला",sensitive flame
"सुग्राहिता, सूक्ष्मग्रहिता, संवेदनशीलता",sensitiveness
"सक्रियकरण, संवेदनीकरण",Sensitization
संवेदक,Sensor
पृथक्करणीय,Separable
"पृथकन, प्रथक्करण, पार्थक्य, अंतराल",Separation
सप्तक,Septet
सेप्टोड,septode
अनुक्रमण,sequencing
"श्रेणी, माला, सीरीज (मानचित्र)",Series
सर्वो-मोटर,Servo-motor
"अस्तमन, व्यवस्थान, विन्यासन, विन्यास, आदृढ़न",Setting
"अवक्रमित, छायित",Shaded
छाया,Shadow
आकृति,Shape
तीक्ष्ण अंतक,sharp cut off
स्फुट श्रेणी,sharp series
"अपरूपक बल, अपरूपण",shearing force
परिरक्षित न्यूक्लाइड,shielded nuclide
"सृति, विस्थापन, स्थानांतर",Shift
प्रघाती वेग,shock velocity
प्रघाती तरंग,shock wave
"लघु, शीर्णक, अकर्ण्य",Short
तीक्ष्ण स्वर,shrill note
"पार्श्व पथ, शंट (सं.), पार्श्व पथन, शंटन (क्रि.)",Shunt
"पार्श्व, पक्ष, भुजा",side
नाक्षत्र,sidereal
"दृष्टि, लक्ष्यदर्शी, दृष्टि चिह्न, लक्ष्य बांधना, अभिलक्षित करना, अभिसंधान करना",Sight
"राशि, चिह्न",sign
"संकेत, सिग्नल",Signal
मूक अवधि,silent period
सिलिकन डायोड,silicon diode
सिलिकन,silicones (a family of compounds with silicones)
"सिलिकन पटलिका, सिलिकन वेफर",silicon wafer
"सादृश्य, समरूपता",similarity
अनुकारी,Simulator
युगपत,simultaneously
"साइन, ज्या",Sine
एकधा आयनन,single ionization
"एकल रेखा, एकल लाइन",single line
एकचरण,Single-stage
"अभिगम, धंसना, निमज्जन, विलय गर्त, सिंक, हौदी",Sink
ज्यावक्रीय,Sinusoidal
साइफन,Siphon
साइरन,Siren
"साइज, आमाप (सं.), साइजन, चिक्कण करना (क्रि.)",Size
"विषमतलीय, स्क्यू",Skew
"उपरिस्तर प्रभाव, त्वाचिक प्रभाव",skin effect
"आसमानी, नभोनील",sky blue
तिर्यक् परास,slant range
सर्पी,Sliding
"फिसलना, सर्पण, विसर्पण, स्लिप, घोल",Slip
सी वलय,slip ring
"स्लिट, रेखाछिद्र, झिरी",Slit
"ढलान, ढाल, प्रवणता",Slope
खांचित लाइन,slotted line
मंथर रिऐक्टर,slow reactor
धूमित,Smoked
ऊर्मिहारी संधारित्र,smoothing condenser
"वक्र का निष्कोणन, वक्र का मसृणीकरण",smoothing of curve
सोडार,sodar (sound detecting and ranging)
"मृदु, नर्म, कोमल",Soft
अल्पवेधी घटक,soft component (of cosmic rays)
सु-अधिचालक,soft superconductor
अरक्षित लक्ष्य,soft target
अल्प निर्वाती नलिका,soft valve
सौर,Solar
"टाँका, सोल्डर (सं.), टाँका लगाना, सोल्डर करना (क्रि.)",Solder
परिनालिकीय अवयव,solenoidal element
"ठोस, पिंड, घनाकृति",Solid
"हल, साधन, विलयन, घोल",Solution
ध्वनि बूम,sonic boom
"स्वरमापी, सोनोमीटर",Sonometer
ध्वानिक,Sonorous
"छंटाई, प्रवरण, पृथक्करण",sorting
"आकाश, अंतरिक्ष, दिक्स्थान, अवकाश, समष्टि, अंतर",Space
आकाशीय कैबिन,space cabin
अंतरालक,Spacer
आकाशी,Spacial
"अंतरण, अंतराल",Spacing
स्फुलिंग,spark
"आकाशीय, स्थानिक",spatial
"विशिष्ट आपेक्षिकता, विशिष्ट रिलेटिविटी",special relativity
"आपेक्षिक, विशिष्ट, विशेष",Specific
विनिर्देश,specification
विनिर्दिष्ट,Specified
स्पेक्ट्रमी,Spectral
स्पेक्ट्रममिति,spectrometry
"स्पेक्ट्रमदर्शी, स्पेक्ट्रोस्कोप",spectroscope
"स्पेक्ट्रमिकीविद, स्पेक्ट्रम वैज्ञानिक",spectroscopist
नियमित,Specular
वाक,speech
चालमापी,speedometer
"गोल, गोलक",sphere
"गोलाकार, गोलीय",Spherical
"गोलाईमापी, स्फेरोमीटर",spherometer
प्रचक्रण पलटाव,spin flipping
प्रचक्रमान लट्टू,spinning top
प्रचक्रण,Spin
सर्पिल गति,spiral motion
"विपाटित, विभक्त (वि.) विपाट, विपाटन (सं.)",Split
स्वतः,spontaneous
"स्पूल, चरखी, रील, वलनी",spool
कदाचनिक परिघटना,sporadic phenomenon
"बिन्दु, स्थान (सं.), चित्ती, धब्बा, पहचानना, ढूंढना (क्रि.)",Spot
ऊर्जा परिसर,spread (of energy)
"कमानी, स्प्रिंग, स्रोत, झरना, सोता, वसंत",spring
मिथ्या आवेश,spurious charge
इतर प्रतिध्वनि,spurious echoes
स्पुत्निक,sputnik
"वर्ग, स्क्वे यर, चौक",Square
स्थायित्व,Stability
स्थायीकारी,Stabilizer
चिति,Stacking
"अवस्था, चरण, पद, समुदाय, स्टेज",Stage
सांतर वितरण,staggering
"मानक, प्रमाणित, ध्वज (सं.), मानक",standard
मानकीकृत,standardised
मानकीकरण,Standardization
"तारा, तारक",Star
स्टार्क प्रभाव,Stark effect
"प्रवर्तक, आरंभक, स्फोटक",Starter
स्टेटैम्पियर,Statampere
"स्थिति, अवस्था, राज्य",State
प्रकथन,Statement
"स्थिर, स्थैतिक, विद्युत स्थैतिक रव",Static
स्थैतिक,Statical
"प्रेक्षणास्थल, केन्द्र, स्टेशन, चांदा",Station
अप्रगामी,stationary
स्तब्ध आवेश,stationary charge
स्तब्धता प्रावस्था,stationary condition
अचल क्षेत्र,stationary field
अप्रगामी कण,stationary particle
स्तब्ध प्रावथा,stationary phase
प्रतिदर्शज,statistic
सांख्यिकीय,statistical
सांख्यिकीय भार,Statistician
स्टेटर,Stator
"अपरिवर्ती, अचर, स्थिर, स्थायी",Steady
"भाप, प्रवाष्प",Steam
भाप का टर्बाइन,steam turbine
इस्पात,Steel
स्टीयरिंग बॉक्स,Steeringbox
तारकीय,Stellar
"पग, सोपान, चरण, पद",Step
"चरणशः, क्रर्मिक",step by step
"पग-फलन, सोपान फलन",step function
स्टरेडियन,Steradian
त्रिविम,Stereographic
त्रिविम ध्वनि,stereophonic
अनुलगनी संघट्ट,sticky collision
"अपार्य न्यूक्लियस, कृष्ण न्यूक्लियस",sticky nucleus (=opaque nucleus =black nucleus)
"कड़आ, दुर्नम्य, दृढ़, सुदृढ़",Stiff
दुर्नम्यता,Stiffness
"बिन्दुक, वर्तिकाग्री",Stigmatic
बिन्दुकता,Stigmatism
"भभका, आसोत्र (सं.), अचल (वि.), अचल दृश्य",Still
उद्दीपित करना,stimulate
उद्दीपन,stimulation
विलोडक,stirrer
स्टोक,stoke (unit of viscosity)
"विराम-घड़ई, स्टॉक-क्लाक",stop clock
रोधनी,stop cock
"सीमक, रोक",stop (optics)
निरोधी विभव,stopping potential
"जेबी विराम घड़ई, स्टॉप वाच",stop watch
"संचयन, भंडारण",Storage
स्टोव,Stove
"ऋजु, सीधा, सरल",Straight
"वितति, तनाव, विकृति, विभेद, प्रभेद, छानना (क्रि.)",Strain
विकृत,Strained
विकृतिमापी,strain gauge
"समतापमंडल, 2स्ट्रैटोस्फियर",Stratosphere
अवांछित,stray
"तडित् रेखा, विद्युल्लता",streak lighting
"सरिता, धारा, नाला",Stream
"अभिस्रवण, धारा धावन, प्रवाही",streaming
धारारेखित,streamlined
"सामर्थ्य, प्रबलता, तीव्रता, सांद्रता, सक्रियता",Strength
प्रतिबल,Stress
आर्क-प्रवर्तक विभव,striking potential
"आर्क प्रारंभिक वोल्टता, वाल्व प्रारंभिक वोल्टता",striking voltage
"धागा, सूत्र, सूत्र, तंतु, रज्जु, डोर, डोरी, 8.रज्जुदोष",String
"पट्टी, स्ट्रिप, छीलन, विपट्टन, नग्नन, निर्लेपन",Strip
"निर्लेपन, विट्टन, छीलन, नग्नन, अपखंडन",Stripping
अंशहरण अभिक्रिया,stripping reaction
स्ट्रोबोस्कोप,stroboscope
स्ट्रोक,stroke (of engine)
"प्रबल, गहरा, तेज, सांद्र",Strong
प्रबल संक्रमण,strong transition
संरचनात्मक,Structural
"संरचना, बनावट",Structure
सुई,stylus (of gramophone)
"उपवर्ग, उपसमूह, उपग्रुप",subgroup
"अतिसूक्ष्म, अतिसूक्ष्मदर्शीय, उपसूक्ष्मदर्शीय",Submicroscopic
अवनाभिकीय भौतिकी,subnuclear physics
"पादांक, पादाक्षर, पादलिपि",Subscript
"गौण, सहायक",Subsidiary
"कार्यद्रव, सबस्टेट",Substrate
उप एकक,sub unit
उत्तरोत्तर,Successive
चूषण,Sucking
चूषण,Suction
उमसवाला,sultry
"योगफल, जोड़, संकलन फल, धनराशि",Sum
सूर्य,Sun
धूप घड़ई,sun dial
"सूर्य कलंक, सूर्य का धब्बा",sun spot
सूर्यतारा,sun star
अति,Super
अतिचालक धातु,superconducting metal
अतिचालकता,superconductivity
अति चालक,superconductor
महाविशाल,Supergigantic
अध्यारोपित,Superimposed
अध्यारोपण,superimposition
सुपरमेलाय,Supermalloy
अतिप्रसामान्य बिक्षेपण,supernormal dispersion (=hypernormal dispersion)
अध्यारोपण करना,superpose
अध्यारोपण,Superposition
अतिसंतृप्ति,supersaturation
अतिसुग्राही,supersenstive
पराध्वनिकी,supersonic
पराध्वानिकी,Supersonics
अधिरचना,Super-structure
संपूरक,Supplementary
संभरण पूर्ति,supply
"टेक, आधार",support
निरोधक ग्रिड,suppressor grid
अतिचालकता,superconductivity
पृष्ठ,Surface
"महोर्मि, प्रोत्कर्ष",Surge
चौकसी,Surveillance
"अधिकल्पित प्रवेश्यता, अनुक्रियता",susceptance
"सुग्राहिता, चुंबकीय प्रवृत्ति, ग्रहणशालित्व (प्रवृत्ति)",Susceptibility
"निलंबन, लटका हुआ",suspend
प्रतिपालित,sustained
"प्रसर्प, मार्जन",sweep
"फुल्लन, फूलना, सूजन",Swelling
"प्रदोल, डोल",swing
"भंवरदार गति, परिभ्रामी गति",swirling motion
स्विच पटल,switch board
अक्षर,syllable
सममित,Symmetric
सममित,symmetrical
सममिततः,Symmetrically
सममितीकरण,Symmetrization
सममिति,Symmetry
सिन्क्रोसाइक्लोट्रॉन,Synchrocyclotron
तुल्यकालन,Synchronisation
तुल्यकालिक होना,synchronise
तुल्यकालक,synchroniser
तुल्यकालन,Synchronising
"तुल्यकालिकतः, तुल्यकाल में",synchronously
सिंक्रोट्रॉन,synchrotron
कृत्रिम,Synthetic
"निकाय, पदधति, समूह, समुदाय, तंत्र",system
"क्रमबद्ध, वर्गीकरणी, वर्गीकरण-",Systematic
"सर्वांगी, दैहिक",systemic
"सारणित्र, सारणी यंत्र, सारणीयक",Tabulator
"चिह्नत, अंकित, संहित",Tagged
"पुच्छ, पूँछ",tail
क्रमिक ह्रास,tailing off
"उपरितरण, उत्प्रस्थान",take-off
"स्पर्शीय, स्पर्शरेखीय",Tangential
"टोंटी (सं.), टोंटीयन, अंश, निष्कासन अपसारण, टैपन (क्रि.)",Tap
"क्रमसूक्ष्मक, टेपर",Taper
"शुंडाकार, गावदुम (वि.), क्रमसूक्ष्मण, टेपरन (सं.)",Tapering
"खट-कुंजी, दाब-कुंजी",tapping key
"अंश निष्कासन स्विच, टोंटी स्विच",tap switch
लक्ष्य,Target
"तकनीक, प्रविधि",technique
प्रौद्योगिकी,technology
टेलीविजन प्रसारण,Telecasting
"तारसंचार, टेलीग्राफी",Telegraphy
दूरमापी,Telemeter
दूरमिति,telemetry
टेलीफोन,Telephone
"दूरबीन, दूरदर्शक, टेलीस्कोप",Telescope
"दूरदर्शन, टेलीविजन",Television
ताप,Temperature
कालिक,temporal
"अल्पकालिक, अस्थायी, अल्पस्थायी",Temporary
प्रवृत्ति,tendency
तनन,tensile
तन्यता,Tensility
तनाव,Tension
प्रदिश,Tensor
टेरा,Tera
"सिरा, टर्मिनल, अंतस्थ, अंतिम",terminal
"भूभाग, शैलप्रदेश",Terrain
"स्थलीय, पार्थिव, भौमिक",Terrestrial
टेसला,Tesla
स्पष्टता परीक्षण चार्ट,test chart (=definition chart =resolution pattern)
"चतुष्टय, चतुष्क",Tetrad
द्विसमलंबाक्ष,Tetragonal
टेट्रोड,tetrode
थियोडोलाइट,Theodolite
सैद्धांतिक,Theoretical
"तापीय, ऊष्मीय, ऊष्मा",thermal
तापीयन,Thermalisation
तापायन,Thermion
तापायनी,Thermionic
ताप-वैद्युत युग्म,Thermo-couple
ऊष्मागतिक,Thermodynamic
ऊष्मागतिकी,thermodynamics
ताप-वैद्युत,thermoelectric
"तापमापी, थर्मामीटर",thermometer
तापमिति,Thermometry
ताप-वैद्युत पुंज,thermopile
थर्मस,thermos
तापस्थायी,Thermostat
"तनुफ़इल्म, पतली परत",thin film
त्रिविम,three dimensional
"देहली, प्रभावसीमा",threshold
उपरोधी वाल्व,throttle value (throttling)
"प्रक्षेप, पात",Throw
"प्रणोद, क्षेप",Thrust
थाइरिस्टर,Thyristor
नत अक्ष,tilted axis
अभिनमन,Tilting
"समय, काल, अवधि",Time
"सह्यता, सहन",Tolerance
टन,Ton
"स्वरक, टोन, छवि",Tone
"टन भार, भार",Tonnage
"लटू, भ्रमि, चूड़आ, शीर्ष",top
टोरॉइड,toroid
टोरॉइडी,Toroidal
"बल आघूर्ण, ऐंठन",torque (moment of force)
टॉरिसेलीय नली,Torricellian tube
"मरोड़, विमोटन, 3 ऐंठन",Torsion
मरोड़ई,Torsional
"जोड़, योग (संत्र). संपूर्ण, पूर्ण (वि.)",Total
"प्रक्षेप-पथ, संछदी",Trajectory
अन्योन्यप्रवेश्यता,Transadmittance
अंतराचालकता,Transconductance
अनुलेखन,Transcription
रूपांतर,transform
रूपांतरण,Transformation
"परिणामित्र, ट्रान्फॉर्मर",Transformer
क्षणिक,Transient
ट्रांजिस्टर,Transistor
संक्रमण,Transition
स्थानांतरण,Translation
पारभासकता,transluscence
संचरणशीलता,Transmissibility
"संचरण, प्रेषण, संचारण, पारगमन",Transmission
पारगम्यता,Transmissivity
"प्रेषण करना, संचार करना",Transmit
पारगत,Transmitted
"प्रेषी, प्रेषित्र, संचारी",Transmitter
पारगम्यतांक,Transmitivity
"पारदर्शिता, पारदर्शकता, पारदर्शी चित्र",Transparency
"पारदर्शी, पारदर्शक",Transparent
"वाष्पोत्सर्जन, पारश्वसन पारसरण",Transpiration
प्रेषानुकर,Transponder
परायूरेनिमय,Transuranic
"अनुप्रस्थ, आड़आ",Transverse
