Telugu,Marathi
టెక్నిక్,तंत्र
టెక్నోక్రసీ,तंत्रज्ञान
టెక్నోక్రాట్,तंत्रज्ञान
సాంకేతిక,तंत्रज्ञान
సాంకేతిక నిపుణుడు,तंत्रज्ञानशास्त्रज्ञ
సాంకేతికం,तंत्रज्ञान
టెలిబ్యాంకింగ్,टेलबँकिंग
టెలిగ్రామ్,तार
టెలిగ్రాఫిక్ చిరునామా,टेलिग्राफिक पत्ता
టెలిగ్రఫీ,टेलीग्राफी
టెలిప్రెంటర్ సందేశం,टेलीप्रिंटर संदेश
టెలివిజన్,टेलिव्हिजन
టెలివర్కింగ్,टेलीवॉर्किंग
టెలిక్స్,टेलेक्स
టెల్లర్,टेलर
కోపం,स्वभाव
స్వభావం,स्वभाव
స్వభావం,स्वभाव
ఉష్ణోగ్రత,तापमान
టెంపో,टेम्पो
తాత్కాలిక,तात्पुरता
తాత్కాలిక ముందస్తు,तात्पुरते आगाऊ
తాత్కాలిక నియామకం,तात्पुरती भेट
తాత్కాలిక వైకల్యం,तात्पुरते अपंगत्व
తాత్కాలిక పోస్ట్,तात्पुरते पोस्ट
తాత్కాలిక పరిమితి,तात्पुरते निर्बंध
తాత్కాలిక ఖాళీ,तात्पुरती रिक्तता
టెంప్టేషన్,मोह
టేనబుల్,टेनेबल
చిత్తశుద్ధి,कठोरपणा
అద్దె,भाडेकरु
అద్దెదారు,भाडेकरू
ధోరణి,प्रवृत्ती
టెండర్,निविदा
టెండర్ బాక్స్,निविदा बॉक्स
టెండరర్,निविदाकार
టెండర్ నోటీసు,निविदा सूचना
అస్థిరమైనదనే,तात्पुरते
పదవీకాలం,कार्यकाळ
భూమి పదవీకాలం,जमीन कार्यकाळ
పదవీకాలం,कार्यालयाचा कार्यकाळ
పోస్ట్ పదవీకాలం,पोस्टचा कार्यकाळ
పని పదవీకాలం,कामाचा कालावधी
పదవీకాల పోస్ట్,कार्यकाळ पोस्ट
పదం,मुदत
ముగింపు,संपुष्टात येण्याजोगे
టెర్మినల్ (నివేదిక మొదలైనవి),टर्मिनल (अहवाल इ.)
టెర్మినల్ పన్ను,टर्मिनल टॅक्स
ముగింపు,समाप्ती
ముగింపు నిబంధన,टर्मिनेशन क्लॉज
ముగింపు నోటీసు,टर्मिनेशन नोटीस
సేవ యొక్క ముగింపు,सेवा समाप्त
పరిభాష,शब्दावली
టర్మ్ లోన్,मुदत कर्ज
పదవీకాలం,कार्यालयाची मुदत
నిబంధనలు,अटी
నిబంధనలు మరియు షరతులు,नियम आणि अटी
పంపించటానికి షరతులు,वितरण अटी
సూచన నిబంధనలు,संदर्भ अटी
సేవా నిబంధనలు,सेवा अटी
భూభాగం,प्रदेश
భీభత్సం,दहशत
ఉగ్రవాదం,दहशतवाद
ఉగ్రవాది,दहशतवादी
తృతీయ ప్రయోజనం,तृतीय लाभ
పరీక్ష,चाचणी
నిబంధన,करार
పరీక్ష ఛార్జ్,चाचणी शुल्क
పరీక్ష తనిఖీ,चाचणी तपासणी
టెస్టర్,परीक्षक
సాక్ష్యం,साक्ष द्या
యోగ్యతా పత్రము,प्रशस्तिपत्र
సాక్ష్యం,साक्ष
పరీక్ష నివేదిక,चाचणी अहवाल
వచనం,मजकूर
ధన్యవాదాలు,कृतज्ञ
థీమ్,थीम
చికిత్స,उपचार
మూడవ పార్టీ,तृतीय पक्ष
పూర్తిగా,नख
శ్రద్ద,विचारवंत
బెదిరింపు,धोका
పొదుపు,काटेकोर
ద్వారా,माध्यमातून
విసిరి వేయి,बाहेर फेकून
బొటనవేలు ముద్ర,अंगठा छाप
మెజారిటీ,थंपिंग बहुसंख्य
టికెట్,तिकिट
టై,टाय
టైడ్ లోన్,बांधलेले कर्ज
టైర్,स्तरीय
వంపు,टिल्ट
సమయం,वेळ
సమయం అనుమతించబడింది,वेळ परवानगी
సమయం నిరోధించబడింది,वेळ प्रतिबंधित
నిర్ణీత కాలం,वेळेच बंधन
టైమ్ కార్డ్,वेळ कार्ड
టైమ్ డిపాజిట్ (= స్థిర డిపాజిట్),वेळ ठेव (= निश्चित ठेव)
సమయం ఉంచడం,वेळ ठेवणे
నిర్ణీత కాలం,वेळेची मर्यादा
సమయం ఆఫ్,वेळ बंद
సమయం అధిగమిస్తుంది,वेळ ओलांडून
సమయం ముగిసిన ప్రోగ్రామ్,कालबाह्य कार्यक्रम
సమయ రేటు,वेळ दर
టైమ్ రికార్డింగ్ మెషిన్,वेळ रेकॉर्डिंग मशीन
సమయ స్కేల్,वेळ स्केल
సమయ ప్రణాళిక,वेळा पत्रक
టైమ్ స్టాంప్,वेळ मुद्रांक
సమయ అధ్యయన పరికరాలు,वेळ अभ्यास उपकरणे
సమయ పట్టిక,वेळापत्रक
టైమింగ్,वेळ
చిట్కాలు,टिपा
శీర్షిక,शीर्षक
టైటిల్ హోల్డర్,शीर्षक धारक
"ముఖము కడుగుకొని, తలదువ్వుకొని, దుస్తులు ధరించు పద్ధతి",टॉयलेट
టోకెన్,टोकन
టోకెన్ సభ్యుడు,टोकन सदस्य
టోకెన్ పే,टोकन वेतन
టోకెన్ సమ్మె,टोकन स्ट्राइक
టోన్,टोन
గొంతు తగ్గించు,खाली टोन
టోన్ అప్,सुरात जुळविणे
సాధనం,साधन
టూల్ డౌన్ సమ్మె,टूल डाउन स्ट्राइक
టాప్,शीर्ष
అంశం,विषय
ఉన్నత స్థాయి నిర్ణయం,उच्च स्तरीय निर्णय
ఉన్నతస్థాయి పాలకవర్గం,वरिष्ठ व्यवस्थापन
పైభాగం,सर्वात वर
అగ్ర అధికారి,शीर्ष अधिकारी
స్థలాకృతి,टोपोग्राफी
అత్యంత ప్రధానమైన,सर्वोच्च प्राधान्य
టాప్ ర్యాంకింగ్,अव्वल रँकिंग
అతి రహస్యం,अत्यंत गुप्त
హింస,छळ
మొత్తం,एकूण
మొత్తం సేవ,एकूण सेवा
కఠినమైనది,कठीण
పర్యటన,टूर
టూర్ ప్రోగ్రాం,टूर प्रोग्राम
టూర్ రిపోర్ట్,टूर रिपोर्ट
టౌట్,टाउट
పట్టణం,शहर
టౌన్షిప్,टाउनशिप
జాడ కనుగొను,ट्रेस
ట్రాక్ట్,ट्रॅक्ट
ట్రాక్షన్,कर्षण
వాణిజ్య ఒప్పందం,व्यापार करार
వాణిజ్య సంఘం,व्यापारी संघ
సాంప్రదాయం,परंपरा
రైలు,ट्रेन
ట్రైనీ,प्रशिक्षणार्थी
ట్రైనీషిప్,प्रशिक्षणार्थी
శిక్షకుడు,ट्रेनर
శిక్షణ,प्रशिक्षण
శిక్షణా కేంద్రం,प्रशिक्षण केंद्र
శిక్షణ కళాశాల,प्रशिक्षण महाविद्यालय
శిక్షణా విభాగం,प्रशिक्षण विभाग
శిక్షణా సంస్థ,प्रशिक्षण संस्था
శిక్షణా సమయం,प्रशिक्षण कालावधी
శిక్షణా కార్యక్రమం,प्रशिक्षण कार्यक्रम
శిక్షణా యూనిట్,प्रशिक्षण युनिट
లక్షణం,वैशिष्ट्य
దేశద్రోహి,देशद्रोही
ప్రశాంతత,शांतता
లావాదేవీ,व्यवहार
వ్యాపారం యొక్క లావాదేవీ,व्यवसायाचा व्यवहार
ట్రాన్స్క్రిప్షన్,लिप्यंतरण
బదిలీ,हस्तांतरण
బదిలీ చేయగల వస్తువులు,हस्तांतरणीय वस्तू
బదిలీ ఎంట్రీ,हस्तांतरण प्रवेश
బదిలీ రుసుము,हस्तांतरण फी
బదిలీ మెమోరాండం,हस्तांतरण निवेदन
డిప్యుటేషన్‌పై బదిలీ,प्रतिनियुक्तीवर हस्तांतरण
బదిలీ ఆర్డర్,हस्तांतरण ऑर्डर
పరివర్తన,परिवर्तन
రవాణా,संक्रमण
రవాణా విధి,संक्रमण शुल्क
పరివర్తన,संक्रमणकालीन
ట్రాన్సిట్ పాస్,ट्रान्झिट पास
ట్రాన్సిట్ వీసా,ट्रान्झिट व्हिसा
రవాణా వర్క్‌షాప్,संक्रमण कार्यशाळा
అనువాదం,अनुवाद
లిప్యంతరీకరణ,लिप्यंतरण
ప్రసార,संसर्ग
ప్రసారం,प्रसारण
రవాణా,वाहतूक
రవాణా భత్యం,वाहतूक भत्ता
రవాణా,वाहतूक
బదిలీ,ट्रान्सपोजिशन
ఉచ్చు,सापळा
ప్రయాణం,प्रवास
ప్రయాణ ఖర్చులు,प्रवास खर्च
యాత్రికుల చెక్,प्रवासी धनादेश
ప్రయాణ భత్యం,प्रवास भत्ता
ప్రయాణ భత్యం బిల్లు,प्रवास भत्ता बिल
ప్రయాణ రాయితీ,प्रवास सवलत
ద్రోహం,विश्वासघात
రాజద్రోహం,देशद्रोह
ట్రెజరీ,कोषागार
ట్రెజరీ బెంచ్,ट्रेझरी बेंच
ట్రెజరీ డిపాజిట్ రశీదు (T.D.R.),ट्रेझरी ठेव पावती (टी.डी.आर.)
ట్రెజరీ రశీదు,ट्रेझरी पावती
ట్రెజరీ వోచర్,ट्रेझरी व्हाउचर
చికిత్స,उपचार
ఒప్పందం,करार
అప్పగించే ఒప్పందం,प्रत्यार्पणाचा करार
ట్రెక్,ट्रेक
ధోరణి,ट्रेंड
అతిక్రమణ,अनावश्यक
ట్రయల్,चाचणी
ట్రయల్ బ్యాలెన్స్,चाचणी शिल्लक
ట్రయల్ వ్యవధి,चाचणी कालावधी
గిరిజన ప్రాంత అభివృద్ధి,आदिवासी क्षेत्र विकास
గిరిజన సంక్షేమం,आदिवासी कल्याण
తెగ,जमाती
ట్రిబ్యునల్,न्यायाधिकरण
నివాళి,श्रद्धांजली
ట్రిమ్,ट्रिम
ట్రిప్,सहल
త్రైపాక్షిక,त्रिपक्षीय
ట్రిపుల్,तिहेरी
త్రిపాది,तिप्पट
నిజమైన కాపీ,खरी प्रत
ట్రంక్ కాల్,ट्रंक कॉल
నమ్మకం,विश्वास
ధర్మకర్త,विश्वस्त
నమ్మదగినది,विश्वासार्ह
తిరస్కరించు,खाली वळा
టర్న్‌కీ ప్రాతిపదిక,टर्नकी आधार
టర్న్-అవుట్,टर्न-आउट
టర్నోవర్,उलाढाल
టర్పుట్యూడ్,Trpitute
ట్యూటలేజ్,TORTELAGE
ట్విన్ సిటీ,ट्विन सिटी
ట్విన్ షేరింగ్ ప్రాతిపదిక,दुहेरी सामायिकरण आधार
రకం,प्रकार
టైప్‌స్క్రిప్ట్,टाइपस्क्रिप्ट
టైప్‌రైటర్,टाइपराइटर
టైప్‌రైటింగ్,टाइपराइटिंग
సాధారణ,ठराविक
టైపింగ్,टायपिंग
టైపింగ్ మెషిన్,टायपिंग मशीन
టైపింగ్ పూల్,टाइपिंग पूल
టైపోగ్రాఫికల్ లోపం,टायपोग्राफिकल त्रुटी
నిగూఢ ఉద్దేశ్యంగా,Ulderative हेतू
అంతిమంగా,अंतिम
అల్టిమేట్ సరుకు,अल्टिमेट कंझिग्नी
అంతిమ ఖర్చు,अंतिम किंमत
అంతిమ లక్ష్యం,अंतिम ध्येय
అంతిమంగా,शेवटी
అంతిమ లక్ష్యం,अंतिम उद्दीष्ट
అల్టిమేటం,अल्टिमेटम
అల్టిమో,अल्टिमो
అతినీలలోహిత,अल्ट्राव्हियर्स
అంపైర్,पंच
ఆమోదయోగ్యం కాదు,अस्वीकार्य
సహకరించని సామాను,बिनधास्त सामान
అన్‌ఎయిడెడ్,विनाअनुदानित
నిస్సందేహంగా,अस्पष्ट
ఏకాభిప్రాయం,एकमत
ఏకగ్రీవ,एकमत
ఏకగ్రీవ నిర్ణయం,एकमताने निर्णय
నిస్సారంగా,नम्र
అటాచ్ చేయబడలేదు,अन्टॅच केलेले
అనధికార,अनधिकृत
అనివార్యమైనది,अटळ
అనివార్య పరిస్థితులు,अपरिहार्य परिस्थिती
అనివార్య ఆలస్యం,अपरिहार्य विलंब
అనాలోచిత,नापसंत
అన్‌కాష్ చేయలేదు,अनावश्यक
అనిశ్చితంగా,अनिश्चित
క్లెయిమ్ చేయబడలేదు,निरोधक
క్లెయిమ్ చేయని సామాను,दावा न केलेले सामान
వర్గీకరించనిది,अवर्गीकृत
అంగీకరించలేదు,बिनधास्त
అసాధారణం,असामान्य
రాజీలేనిది,बिनधास्त
బేషరతు,बिनशर्त
ధృవీకరించబడలేదు,अपुष्ट
ధృవీకరించని నివేదిక,अपुष्ट अहवाल
రాజ్యాంగ విరుద్ధం,असंवैधानिक
నిరంతరాయంగా,बिनधास्त
అనియంత్రిత,अनियंत्रित
ధృవీకరించబడలేదు,अनियंत्रित
వెలికితీసిన డిమాండ్,उघडलेली मागणी
డేటెడ్,अनावश्यक
పంపిణీ చేయని లేఖ,अविभाजित पत्र
కింద,खाली
తక్కువ వయస్సు,अंडर-वय
అసెస్‌మెంట్ కింద,मूल्यांकन अंतर्गत
బిల్లింగ్ కింద,बिलिंग अंतर्गत
పోస్టింగ్ సర్టిఫికేట్ కింద,पोस्टिंगचे प्रमाणपत्र
పరిశీలనలో ఉన్నది,विचाराधीन
అండర్ కన్సప్షన్,अधोरेखित
అభివృద్ధి చెందలేదు,अविकसित
ఉద్యోగం కింద,नोकरी अंतर्गत
ఉపాధి కింద,रोजगार अंतर्गत
తక్కువ అంచనా,अंडर-अंदाज
పరీక్ష కింద,परीक्षा अंतर्गत
అండర్ గ్రాడ్యుయేట్,पदवीधर
భూగర్భ,भूमिगत
అండర్-హ్యాండ్ డీలింగ్,अंतर्गत व्यवहार
ఇన్వాయిస్ కింద,बीजक अंतर्गत
అండర్లైన్,अधोरेखित
అండర్ మ్యాన్,अंडर-मॅन
అండర్ పెయిడ్,अंडर-पेड
తక్కువ జనాభా,अंडर-लोकसंख्या
అండర్ ప్రొడక్షన్,अंडर-प्रॉडक्शन
సూచన కింద,संदर्भात
సంతకం చేయలేదు,अधोरेखित
అవగాహన,समजूतदारपणा
చేపట్టండి,हाती घ्या
చేపట్టడం,हमी
అండర్‌ట్రియల్,अंडरस्ट्रियल
తక్కువ వినియోగం,अंडर-उपयोग
తక్కువ విలువ,अंडर-व्हॅल्युएशन
అవాంఛనీయ,अवांछनीय
అప్రధానమైన,असंबंधित
అవాంఛనీయ రుణం,अबाधित कर्ज
నిర్వివాదమైనది,निर्विवाद
అవిభక్త,अविभाजित
నిస్సందేహంగా,निःसंशयपणे
అనవసరమైన,अयोग्य
అనవసరమైన ఆలస్యం,अयोग्य विलंब
అనుచిత ప్రభావం,अयोग्य प्रभाव
తెలియని ఆదాయం,अनिश्चित उत्पन्न
వెలికితీసినది,Uneth
అనాలోచిత,अनियमित
నిరుద్యోగం,बेरोजगारी
అసమాన భూమి,असमान जमीन
Unexpected హించని ఆలస్యం,अनपेक्षित विलंब
కనిపెట్టబడని,अनपेक्षित
అన్యాయం,अन्याय
అన్యాయమైన తొలగింపు,अन्यायकारक डिसमिसल
అన్యాయమైన కార్మిక పద్ధతులు,अन्यायकारक कामगार पद्धती
అన్యాయమైన అర్థం,अन्यायकारक म्हणजे
అననుకూలమైన,प्रतिकूल
అనర్హమైనది,अयोग्य
ప్రమోషన్ కోసం అనర్హమైనది,पदोन्नतीसाठी अयोग्य
Fore హించనిది,अप्रत्याशित
Fore హించని ఆరోపణలు,अप्रत्याशित शुल्क
Fore హించని పరిస్థితులు,अकल्पित परिस्थिती
యునికామెరల్,युनिकेमरल
యునికామెరల్ లెజిస్లేచర్,युनिकेमेरल विधिमंडळ
ఏకీకరణ,एकीकरण
ఏకీకృత స్కేల్,युनिफाइड स्केल
యూనిఫాం,एकसमान
ఏకరీతి పెరుగుదల,एकसमान वाढ
ఏకరూపత,एकसारखेपणा
ఏకపక్ష,एकतर्फी
ఏకపక్ష చర్య,एकतर्फी क्रिया
నిరంతరాయంగా విద్యుత్ సరఫరా,अखंड वीजपुरवठा
నిరంతరాయ సేవ,अखंड सेवा
యూనియన్,युनियन
యూనియన్,युनियनवाद
యూనియన్ జాబితా,युनियन यादी
యూనియన్ భూభాగం,युनियन प्रांत
ఏకైక,अद्वितीय
యూనిట్,युनिट
ఏకీకృత,एकात्मक
యునైటెడ్,युनायटेड
ఐక్యత,ऐक्य
యూనివర్సల్,सार्वत्रिक
అన్యాయం,अन्यायकारक
చట్టవిరుద్ధం,बेकायदेशीर
చట్టవిరుద్ధమైన ప్రయోజనం,बेकायदेशीर उद्देश
అపరిమిత,अमर्यादित
అపరిమిత శక్తి,अमर्यादित शक्ती
జాబితా చేయబడలేదు,परवानगी नाही
అన్‌లోడ్,उतार
అవివాహితుడు,अविवाहित
అసహజమైన,अप्राकृतिक
అసహజ మరణం,अनैसर्गिक मृत्यू
అనవసరమైన,अनावश्यक
అనధికారిక,अनधिकृत
అనధికారిక లేఖ,अनधिकृत पत्र
అనధికారిక గమనిక,अनधिकृत टीप
అనధికారిక సమ్మె,अनधिकृत संप
అన్‌హోస్డ్,बिनविरोध
చెల్లించని వేతనాలు,न भरलेले वेतन
అసమానతకు,अतुलनीय
జనాదరణ లేదు,अलोकप्रिय
అపూర్వమైన,अभूतपूर्व
అనూహ్య,अप्रत्याशित
ఉత్పాదకత లేదు,अनुत्पादक
ఉత్పాదకత లేని శ్రమ,अनुत्पादक कामगार
లాభదాయకం కాదు,फायदेशीर
అనుకూలత లేనిది,अस्पष्ट
అర్హత లేని,अपात्र
అర్హత లేని క్షమాపణ,अपात्र माफी
ప్రశ్నించలేనిది,निर्विवाद
అవాస్తవ మొత్తం,अवांछनीय बेरीज
అసమంజసమైన,अवास्तव
నమోదు చేయబడలేదు,अनियंत्रित
నమోదు చేయని పత్రం,नोंदणीकृत दस्तऐवज
నమోదుకాని సంస్థ,नोंदणीकृत फर्म
రిజర్వ్ చేయని ఖాళీ,अनारक्षित रिक्त जागा
అసురక్షిత,असुरक्षित
సంతృప్తికరంగా లేదు,असमाधानकारक
అసురక్షిత,असुरक्षित
అసురక్షిత రుణం,असुरक्षित कर्ज
సేవ చేయలేనిది,नकळत
నైపుణ్యం లేనిది,अकुशल
నైపుణ్యం లేని శ్రమ,अकुशल कामगार
అవాంఛనీయ మనస్సు,अनियंत्रित मन
పేర్కొనబడని,अनिर्दिष्ट
అస్థిర,अस्थिर
అస్థిర ప్రభుత్వం,अस्थिर सरकार
అన్‌స్టార్డ్,अबाधित
అనుచితమైనది,अनुचित
సాధించలేనిది,अशक्त
అంటరానితనం,अस्पृश्यता
శిక్షణ ఇవ్వలేదు,अप्रशिक्षित
నమ్మదగనిది,अविश्वासू
ఉపయోగించనిది,न वापरलेले
అసాధారణ ఆలస్యం,असामान्य विलंब
ఉపయోగించని గ్రాంట్,अनियंत्रित अनुदान
అనవసరమైన,अवांछित
ఇష్టపడని,नकोसा
అనర్హమైనది,अयोग्य
నవీకరణ,अद्यतन
అప్‌గ్రేడ్,श्रेणीसुधारित करा
అప్‌గ్రేడ్,श्रेणीसुधारित
పోస్ట్ యొక్క అప్‌గ్రేడ్,पोस्ट अपग्रेडिंग
అప్హోల్డ్,अपहोल्ड
సంరక్షణ,देखभाल
ఉద్ధరణ,उन्नत
ఎగువ,वरील
ఎగువ వయస్సు పరిమితి,उच्च वय मर्यादा
పైభాగం,सर्वात वरचे
తాజాగా,अद्ययावत
నిటారుగా,सरळ
కలత,नाराज
పైకి కమ్యూనికేషన్,ऊर्ध्वगामी संप्रेषण
పురోభివృద్ది,ऊर्ध्वगामी ट्रेंड
నగరాల,शहरी
పట్టణీకరణ,शहरीकरण
ఆవశ్యకత,निकड
అత్యవసరం,तातडीचे
అత్యవసర చర్య,तातडीची क्रिया
అత్యవసర కాల్,तातडीचा ​​कॉल
అత్యవసర స్లిప్,तातडीची स्लिप
ఉపయోగం,वापर
ఉపయోగకరంగా ఉంటుంది,उपयुक्त
వినియోగదారు,वापरकर्ता
వినియోగదారు అంశం,वापरकर्ता आयटम
సాధారణం,नेहमीच्या
Ursurp,Usurp
వినియోగ,उपयुक्तता
వినియోగం,उपयोग
వినియోగ ధృవీకరణ పత్రం,उपयोग प्रमाणपत्र
ఖాళీ,पद
ఖాళీ పోస్ట్,रिक्त पोस्ट
ఖాళీ,रिक्त
సెలవు,सुट्टी
సెలవు చెల్లింపు,सुट्टीतील वेतन
వాక్యూమ్,पोकळी
అస్పష్టమైన ఆలోచన,अस्पष्ट कल्पना
వాలెడిక్టరీ చిరునామా,व्हॅलेडिक्टरी पत्ता
వాలెడిక్టరీ ఫంక్షన్,व्हॅलेडिक्टरी फंक्शन
వాలెడిక్టరీ సెషన్,व्हॅलेडिक्टरी सत्र
చెల్లుబాటు,वैध
చెల్లుబాటు అయ్యే వాదన,वैध युक्तिवाद
చెల్లుబాటు తేదీ,वैधता तारीख
చెల్లుబాటు అయ్యే కారణం,वैध कारण
విలువ,मूल्यांकन
వాల్యుయేషన్ సర్టిఫికేట్,मूल्यांकन प्रमाणपत्र
మదింపు నివేదిక,मूल्यांकन अहवाल
విలువ,मूल्य
వాల్యూయర్,मूल्यवान
వేరియబుల్,चल
వ్యత్యాసం,भिन्नता
వేరియంట్,व्हेरिएंट
వైవిధ్యం,भिन्नता
నాణ్యతలో వైవిధ్యం,गुणवत्तेत बदल
వెరైటీ,विविधता
వాహనం,वाहन
వెంటిలేట్,हवेशीर
వెంచర్,उद्यम
వేదిక,ठिकाण
వాస్తవికత,सत्यता
శబ్ద,शाब्दिक
శబ్ద ఒప్పందం,तोंडी करार
శబ్ద చర్చ,तोंडी चर्चा
శబ్ద క్రమం,तोंडी ऑर्डर
శబ్ద ప్రకటన,तोंडी विधान
శబ్ద హెచ్చరిక,तोंडी चेतावणी
పదజాలం,शब्दशः
పదజాల నివేదిక,शब्दशः अहवाल
తీర్పు,निकाल
ధృవీకరణ,सत्यापन
పూర్వీకుల ధృవీకరణ,पूर्वजांची पडताळणी
దుకాణాల ధృవీకరణ,स्टोअरची पडताळणी
ధృవీకరణ షీట్,सत्यापन पत्रक
ధృవీకరించబడిన కాపీ,सत्यापित प्रत
వ్యావహారికంలో,स्थानिक
సంస్కరణ: Telugu,आवृत्ती
వర్సెస్,विरुद्ध
నిలువు కమ్యూనికేషన్,अनुलंब संप्रेषण
లంబ ఫైలింగ్ వ్యవస్థ,अनुलंब फाइलिंग सिस्टम
నిలువు చైతన్యం,अनुलंब गतिशीलता
చాలా మంచిది,खुप छान
నౌక,भांडे
చొక్కా,बनियान
సరైన హక్కు,निहित उजवीकडे
వీటో,वीटो
వెట్టింగ్,तपासणी
వెట్టర్,व्हेटर
ద్వారా,मार्गे मार्गे
సాధ్యత,व्यवहार्यता
అనుకూలమైన,व्यवहार्य
మీడియా ద్వారా,माध्यम मार्गे
వైస్,वाईस
దీనికి విరుద్ధంగా,उलट
దుర్మార్గపు వృత్తం,दुष्टचक्र
బాధితుడు,बळी
బాధితుల,अत्याचार
విజయం,विजय
వీడియో కాన్ఫరెన్సింగ్,व्हिडिओ कॉन्फरन्सिंग
చూడండి,दृश्य
వీక్షణ పాయింట్,बिंदू पहा
వీక్షణలు,दृश्ये
విజిలెన్స్,दक्षता
విజిలెన్స్ కేసు,दक्षता प्रकरण
విజిలెన్స్ క్లియరెన్స్,दक्षता मंजुरी
శక్తి,जोमदार
ప్రతీకారం,Vindictive
ఉల్లంఘించండి,उल्लंघन
ఉల్లంఘన,उल्लंघन
ధర్మం,पुण्य
సద్గుణ,सद्गुण
వీసా,व्हिसा
విస్-ఎ-విస్,व्हिज-ए-व्हिज
సందర్శించండి,भेट
సందర్శించే గంటలు,भेट देण्याचे तास
సందర్శకుడు,अभ्यागत
సందర్శకుల పుస్తకం,अभ्यागतांचे पुस्तक
సందర్శకుల గ్యాలరీ,अभ्यागतांची गॅलरी
దృశ్య,व्हिज्युअल
దృశ్య ప్రదర్శన,व्हिज्युअल प्रदर्शन
దృశ్య తనిఖీ,व्हिज्युअल तपासणी
విజువలైజ్ చేయండి,व्हिज्युअलायझेशन
దృశ్య ప్రచారం,व्हिज्युअल पब्लिसिटी
కీలకమైనది,महत्वाचा
తేజము,चैतन्य
కీలకమైన భాగం,महत्वाचा भाग
కీలకమైన సేవ,महत्वाची सेवा
కీలక గణాంకాలను,महत्त्वपूर्ण आकडेवारी
వివా వోస్,व्हिवा व्होस
స్పష్టమైన,स्पष्ट
అంటే.,उदा.
పదజాలం,शब्दसंग्रह
స్వర,बोलका
వృత్తి,व्यवसाय
వృత్తి,व्यावसायिक
వృత్తి మార్గదర్శకత్వం,व्यावसायिक मार्गदर्शन
వృత్తివిద్యా శిక్షణ,व्यावसायिक प्रशिक्षण
వాయిస్,आवाज
శూన్యమైనది,शून्य
వాల్యూమ్,खंड
భారీ,विपुल
స్వచ్ఛందంగా,ऐच्छिक
స్వచ్ఛంద ఏజెన్సీ,ऐच्छिक एजन्सी
స్వచ్ఛంద పరిష్కారం,ऐच्छिक सेटलमेंट
స్వచ్ఛంద పని,ऐच्छिक काम
వాలంటీర్,स्वयंसेवक
ఓటు,मतदान करण्यायोग्य
ఓటు,मत द्या
ఓటు,मतदान केले
నిందల ఓటు,सेन्सॉरचे मत
ధన్యవాదాలు ఓటు,धन्यवाद
ఖాతాలో ఓటు వేయండి,खात्यावर मत द्या
ఓటరు,मतदार
ఓటింగ్,मतदान
బ్యాలెట్ ద్వారా ఓటింగ్,मतपत्रिकेद्वारे मतदान
ఓటింగ్ హక్కు,मतदान बरोबर
హామీ,वचन दिले
వోచర్,व्हाउचर
ప్రతిజ్ఞ,नवस
అసభ్యకరమైన,अश्लील
హాని,असुरक्षित
హాని కలిగించే విభాగం,असुरक्षित विभाग
వేతనం,वेतन
వేతన పరిపాలన,वेतन प्रशासन
వేతన ఒప్పందం,वेतन करार
వేతన బోర్డు,वेतन मंडळ
వేతన పైకప్పు,वेतन कमाल मर्यादा
వేతన ఒప్పందం,वेतन करार
వేతన సంపాదకుడు,वेतन कमावणारा
వేతన సూత్రం,वेतन सूत्र
వేతన చెల్లింపు,वेतन देय
వేతన విధానం,वेतन धोरण
"కూలి, వేతనము, దినభత్యము",मजुरीचा दर
వేతన సమీక్ష,वेतन पुनरावलोकन
"నిరీక్షణ జాబితా, వేచి ఉన్న జాబితా",प्रतिक्षा यादी
వదులుకోండి,माफ करा
వాక్-ఇన్-ఇంటర్వ్యూ,वॉक-इन-इंटरव्ह्यू
కావాలి,पाहिजे
వార్డ్,वॉर्ड
గిడ్డంగి,गोदाम
గిడ్డంగి ఛార్జీలు,गोदाम शुल्क
హెచ్చరిక,चेतावणी
వారెంట్,वॉरंट
వారంటీ,हमी
వాషింగ్ భత్యం,वॉशिंग भत्ता
వ్యర్థం,कचरा
వ్యర్థ భూమి,जमीन कचरा
చెత్త కాగితాల బుట్ట,कचरा कागदाची टोपली
చూడండి,पहा
వాచ్ మరియు వార్డ్,पहा आणि वॉर्ड
జలనిరోధిత,जलरोधक
నీటి సరఫరా,पाणीपुरवठा
వే బిల్,वे बिल
మార్గాలు,मार्ग
మార్గాలు మరియు మార్గాలు,मार्ग आणि साधन
మార్గాలు మరియు మార్గాలు కమిటీ,मार्ग आणि म्हणजे समिती
ధరించండి మరియు కన్నీటి,घाला आणि फाडणे
వాతావరణం,हवामान
కలుపు తీయుట,वीडिंग
కలుపు అవుట్,तण काढणे
వీక్లీ రిపోర్ట్,साप्ताहिक अहवाल
బరువు,वजन
బరువు,वजन
వెయిటేజ్,वजन
బరువు వంతెన,वजन पूल
స్వాగతం,आपले स्वागत आहे
స్వాగతం చిరునామా,स्वागत पत्ता
సంక్షేమ,कल्याण
సంక్షేమ రాజ్యం,कल्याणकारी राज्य
బాగా ప్రవర్తించారు,चांगले वर्तन
బాగా చెల్లించే,चांगले पैसे दिले
బాగా అర్హత,सुप्रसिद्ध
బాగా ప్రావీణ్యం,सुसंस्कृत
ఎక్కడ,Whoobouts
అయితే,तथापि
విచిత్రమైన,लहरी
విప్,चाबूक
తెల్ల కాగితం,पांढरा कागद
