Bengali,Malayalam
পূর্ব সম্ভাবনা,മുൻകൂർ സാധ്യത
সম্ভাব্য,സാധ്യതയുള്ള
সম্ভাব্য পদ্ধতি,സാധ്യതയുള്ള സമീപനം
সম্ভাব্য চাহিদা,സാധ്യതയുള്ള ആവശ്യം
সম্ভাব্য পরিবর্তনশীল,പ്രോബബിലിസ്റ്റിക് വേരിയബിൾ
সম্ভাবনা,സാധ്യത
সম্ভাব্য ঘনত্ব,സാധ്യത സാന്ദ്രത
সম্ভাব্যতা ঘনত্ব বন্টন,സാധ്യത സാന്ദ്രത വിതരണം
সম্ভাব্যতা ঘনত্ব ফাংশন,പ്രോബബിലിറ്റി ഡെൻസിറ്റി ഫംഗ്ഷൻ
সম্ভাবনা বিতরণ,പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ
সম্ভাবনা ফাংশন,പ്രോബബിലിറ്റി ഫംഗ്ഷൻ
সম্ভাবনা উত্পন্ন ফাংশন,പ്രോബബിലിറ്റി ജനറേറ്റിംഗ് ഫംഗ്ഷൻ
সম্ভাবনা ভর,പ്രോബബിലിറ്റി പിണ്ഡം
সম্ভাবনার স্থান,പ്രോബബിലിറ്റി സ്പേസ്
সম্ভাব্য,സാധ്യതയുള്ള
সম্ভাব্য ত্রুটি,സാധ്യമായ പിശക്
সমস্যা,പ്രശ്നം
সমস্যা সংজ্ঞা,പ്രശ്ന നിർവചനം
সমস্যা তৈয়ার,പ്രശ്നം രൂപപ്പെടുത്തൽ
পদ্ধতি,നടപടിക്രമം
প্রক্রিয়া,പ്രക്രിയ
প্রক্রিয়াকরণ,പ്രോസസ്സിംഗ്
সর্বনিম্ন বর্গক্ষেত্রের প্রক্রিয়া,കുറഞ്ഞത് ചതുരങ്ങളുടെ പ്രക്രിയ
প্রযোজক,നിർമ്മാതാവ്
পণ্য,ഉൽപ്പന്നം
বিপরীত পণ্য ফর্ম,വിപരീതത്തിന്റെ ഉൽപ്പന്ന രൂപം
উৎপাদন,ഉത്പാദനം
উৎপাদন খরচ,ഉത്പാദനച്ചെലവ്
উৎপাদন বক্ররেখা,ഉത്പാദന വളവുകൾ
উতপাদন কার্যক্রম,ഉത്പാദന പ്രവർത്തനം
উত্পাদন ফাংশন মডেল,പ്രൊഡക്ഷൻ ഫംഗ്ഷൻ മോഡൽ
উৎপাদন পরিকল্পনা,ഉത്പാദന പദ്ധതി
উৎপাদন প্রক্রিয়া,ഉത്പാദന പ്രക്രിയ
উৎপাদন হার,ഉത്പാദന നിരക്ക്
উত্পাদন সময়সূচী,ഉൽപ്പാദന ഷെഡ്യൂളിംഗ്
এলোমেলো ভেরিয়েবলের পণ্য,റാൻഡം വേരിയബിളുകളുടെ ഉൽപ്പന്നം
দুটি রূপান্তরের পণ্য,രണ്ട് രൂപാന്തരങ്ങളുടെ ഉൽപ്പന്നം
পণ্য সেট,ഉൽപ്പന്ന സെറ്റ്
পণ্য স্থান,ഉൽപ്പന്ന സ്ഥലം
পণ্য টপোলজি,ഉൽപ്പന്ന ടോപ്പോളജി
প্রোফাইল বিভাগ,പ്രൊഫൈൽ വിഭാഗം
লাভ,ലാഭം
লাভ ফাংশন,ലാഭ പ്രവർത്തനം
মুনাফা সর্বোচ্চকরণ,ലാഭം പരമാവധിയാക്കൽ
প্রোগ্রামার,പ്രോഗ്രാമർ
প্রোগ্রামিং,പ്രോഗ്രാമിംഗ്
অগ্রগতি,പുരോഗതി
অভিক্ষেপ,പ്രൊജക്ഷൻ
অভিক্ষেপ সূত্র,പ്രൊജക്ഷൻ ഫോർമുല
স্থানাঙ্ক স্থান মধ্যে অভিক্ষেপ,കോർഡിനേറ്റ് സ്പേസുകളിലേക്കുള്ള പ്രൊജക്ഷൻ
অভিক্ষেপ ম্যাট্রিক্স,പ്രൊജക്ഷൻ മാട്രിക്സ്
একটি সেটের অভিক্ষেপ,ഒരു സെറ്റിന്റെ പ്രൊജക്ഷൻ
প্রবণতা মান অভিক্ষেপ,പ്രവണത മൂല്യത്തിന്റെ പ്രൊജക്ഷൻ
ভেক্টরের অভিক্ষেপ,വെക്റ്ററിന്റെ പ്രൊജക്ഷൻ
অভিক্ষেপ উপপাদ্য,പ്രൊജക്ഷൻ സിദ്ധാന്തം
প্রজেক্টিভ জ্যামিতি,പ്രൊജക്റ്റീവ് ജ്യാമിതി
প্রজেক্টিভ সমতল,പ്രൊജക്റ്റീവ് തലം
প্রজেক্টিভ রূপান্তর,പ്രൊജക്റ്റീവ് പരിവർത്തനം
প্রমাণ,തെളിവ്
আনয়ন দ্বারা প্রমাণ,ഇൻഡക്ഷൻ വഴി തെളിവ്
প্রচারিত ত্রুটি,പ്രചരിപ്പിച്ച പിശക്
ত্রুটির প্রচার,പിശകിന്റെ പ്രചരണം
সঠিক ফ্যাক্টর,ശരിയായ ഘടകം
সঠিক ফাংশন,ശരിയായ പ്രവർത്തനം
সঠিক ব্যবধান,ശരിയായ ഇടവേള
সঠিকভাবে অন্তর্ভুক্ত,ശരിയായി അടങ്ങിയിരിക്കുന്നു
নিখুঁত উপসেট,ശരിയായ ഉപവിഭാഗം
সঠিক সাবস্পেস,ശരിയായ ഉപസ്ഥലം
সংরক্ষণের সম্পত্তি,സംരക്ഷണ സ്വത്ത്
সঠিক মান (= eigen মান),ശരിയായ മൂല്യം (=ഈജൻ മൂല്യം)
সঠিক ভেক্টর,ശരിയായ വെക്റ്റർ
সমানুপাতিক,ആനുപാതികമായ
আনুপাতিক সম্পর্ক,ആനുപാതികമായ ബന്ധം
আনুপাতিক নমুনা,ആനുപാതിക സാമ്പിൾ
প্রস্তাব,നിർദ്ദേശം
সুডোকোড,സ്യൂഡോകോഡ്
সিউডোমেট্রিক,സ്യൂഡോമെട്രിക്
ছদ্মমেট্রিক স্থান,സ്യൂഡോമെട്രിക് സ്പേസ്
ছদ্মনাম,കപടനിയമം
সিউডোনর্ম টপোলজি,സ്യൂഡോനോം ടോപ്പോളജി
টান,വലിക്കുക
কপিকল,പുള്ളി
পাঞ্চ কার্ড,പഞ്ച് കാർഡ്
পাঞ্চ কার্ড মেশিন,പഞ്ച് കാർഡ് മെഷീൻ
ছিদ্র করার যন্ত্র,പഞ്ചിംഗ് മെഷീൻ
বিশুদ্ধ নমন,ശുദ്ധമായ വളവ്
বিশুদ্ধ দশমিক,ശുദ്ധ ദശാംശം
বিশুদ্ধ জ্যামিতি,ശുദ്ധമായ ജ്യാമിതി
বিশুদ্ধ আবেশন,ശുദ്ധമായ ഇൻഡക്ഷൻ
সম্পূর্ণরূপে অতীন্দ্রিয়,തികച്ചും അതീന്ദ്രിയമായ
বিশুদ্ধ গণিত,ശുദ്ധമായ ഗണിതശാസ്ത്രം
বিশুদ্ধ সংখ্যা,ശുദ്ധമായ സംഖ്യ
বিশুদ্ধ কৌশল,ശുദ്ധമായ തന്ത്രം
পিরামিড,പിരമിഡ്
পিরামিডাল কঠিন,പിരമിഡാകൃതിയിലുള്ള ഖര
পিরামিডাল পৃষ্ঠ,പിരമിഡാകൃതിയിലുള്ള ഉപരിതലം
QED,QED
চতুর্ভুজ,ചതുർഭുജം
চতুর্ভুজাকার প্রিজম,ചതുരാകൃതിയിലുള്ള പ്രിസം
চতুর্ভুজ,ചതുരം
চতুর্মুখী,ചതുരാകൃതിയിലുള്ള
চতুর্মুখী খরচ,ക്വാഡ്രാറ്റിക് ചെലവ്
দ্বিঘাত খরচ ফাংশন,ക്വാഡ്രാറ്റിക് കോസ്റ്റ് ഫംഗ്ഷൻ
চতুর্মুখী বক্ররেখা,ചതുരാകൃതിയിലുള്ള വക്രം
দ্বিঘাত সমীকরণ,ക്വാഡ്രാറ്റിക് സമവാക്യം
দ্বিঘাত অভিব্যক্তি,ചതുരാകൃതിയിലുള്ള പദപ്രയോഗം
চতুর্মুখী ফর্ম,ചതുരാകൃതിയിലുള്ള രൂപം
দ্বিঘাত ফাংশন,ചതുരാകൃതിയിലുള്ള പ്രവർത്തനം
চতুর্মুখী কার্যকরী,ക്വാഡ്രാറ്റിക് ഫങ്ഷണൽ
চতুর্মুখী ইন্টারপোলেশন,ക്വാഡ്രാറ്റിക് ഇന്റർപോളേഷൻ
চতুর্মুখী উদ্দেশ্য ফাংশন,ക്വാഡ്രാറ്റിക് ഒബ്ജക്റ്റീവ് ഫംഗ്ഷൻ
চতুর্মুখী প্রোগ্রামিং,ക്വാഡ്രാറ്റിക് പ്രോഗ്രാമിംഗ്
চতুর্মুখী পারস্পরিকতা,ചതുരാകൃതിയിലുള്ള പരസ്പരബന്ധം
চতুর্ভুজ পৃষ্ঠ,ചതുരാകൃതിയിലുള്ള ഉപരിതലം
দ্বিঘাত শব্দ,ചതുരാകൃതിയിലുള്ള കാലാവധി
চতুর্ভুজ সূত্র,ക്വാഡ്രേച്ചർ ഫോർമുല
চতুর্ভুজ,ചതുർഭുജം
গুণগত বিশ্লেষণ,ഗുണപരമായ വിശകലനം
মান নিয়ন্ত্রণ,ഗുണനിലവാര നിയന്ത്രണം
কোয়ান্টাম বলবিজ্ঞান,ക്വാണ്ടം മെക്കാനിക്സ്
কোয়ান্টাম সংখ্যা,ക്വാണ്ടം നമ്പർ
কোয়ান্টাম পরিসংখ্যান,ക്വാണ്ടം സ്ഥിതിവിവരക്കണക്കുകൾ
চতুর্থাংশ,പാദം
কোয়ার্টিক,ക്വാർട്ടിക്
চতুর্থাংশ,ക്വാർട്ടൈൽ
আধা রৈখিক গঠনমূলক সমীকরণ,അർദ്ധ രേഖീയ ഘടനാ സമവാക്യം
প্রায় নিয়মিত,അർദ്ധ പതിവ്
quaternion,ക്വാട്ടേർനിയൻ
সারি দৈর্ঘ্য,ക്യൂ നീളം
সারিবদ্ধ মডেল,ക്യൂയിംഗ് മോഡൽ
সারিবদ্ধ সমস্যা,ക്യൂവിംഗ് പ്രശ്നം
সারিবদ্ধ প্রক্রিয়া,ക്യൂയിംഗ് പ്രക്രിയ
সারিবদ্ধ সিস্টেম,ക്യൂയിംഗ് സിസ്റ്റം
সারিবদ্ধ তত্ত্ব,ക്യൂയിംഗ് സിദ്ധാന്തം
কুইন্টাইল,ക്വിന്റൈൽ
quintuplet,അഞ്ചെണ്ണം
উদ্ধৃতি,ഉദ്ധരണി
ভাগফল,ക്വോട്ട്
ভাগফল ক্ষেত্র,ഘടക ഫീൽഡ്
ভাগফল গ্রুপ,ഘടകഗ്രൂപ്പ്
ভাগফল আইন,ക്വട്ടേഷൻ നിയമം
ভাগফল সেট,ഘടക സെറ്റ്
ভাগফল স্থান,ക്വോട്ട് സ്പേസ്
ভাগফল টপোলজি,ഘടക ടോപ്പോളജി
রেডিয়াল,റേഡിയൽ
রেডিয়ান,റേഡിയൻ
রেডিয়ান পরিমাপ,റേഡിയൻ അളവ്
মৌলবাদী,സമൂലമായ
র্যাডিকাল অক্ষ,റാഡിക്കൽ അക്ഷം
আমূল চিহ্ন,സമൂല ചിഹ്നം
ব্যাসার্ধ,ആരം
অভিসার ব্যাসার্ধ,ഒത്തുചേരലിന്റെ ആരം
বক্রতার ব্যাসার্ধের,വക്രതയുടെ ആരം
ব্যাসার্ধ ভেক্টর,ആരം വെക്റ്റർ
radix,റാഡിക്സ്
ক্রমাগত ত্রুটি,ക്രമരഹിതമായ പിശക്
র্যান্ডম ফাংশন,ക്രമരഹിതമായ പ്രവർത്തനം
এলোমেলোকরণ,ക്രമരഹിതമാക്കൽ
এলোমেলো ব্লক,ക്രമരഹിതമായ ബ്ലോക്കുകൾ
এলোমেলো মডেল,ക്രമരഹിതമായ മോഡൽ
এলোমেলো সংখ্যা,ക്രമരഹിത സംഖ്യ
এলোমেলো নমুনা,ക്രമരഹിതമായ സാമ്പിൾ
দৈব চলক,റാൻഡം വേരിയബിൾ
পরিসীমা,പരിധി
অভিসারের পরিসীমা,ഒത്തുചേരലിന്റെ പരിധി
একীকরণের পরিসীমা,സംയോജനത്തിന്റെ പരിധി
সম্পর্কের পরিসীমা,ബന്ധത്തിന്റെ പരിധി
পরিসীমা স্থান,പരിധി സ്ഥലം
পদমর্যাদা,റാങ്ക്
র্যাঙ্ক পারস্পরিক সম্পর্ক,റാങ്ക് പരസ്പരബന്ധം
ম্যাট্রিক্সের র‍্যাঙ্ক,മാട്രിക്സ് റാങ്ക്
র্যাঙ্ক অর্ডার পরিসংখ্যান,റാങ്ക് ഓർഡർ സ്ഥിതിവിവരക്കണക്കുകൾ
পরিবরতনের হার,മാറ്റത്തിന്റെ നിരക്ക്
অভিসারের হার,ഒത്തുചേരൽ നിരക്ക്
অনুপাত,അനുപാതം
যুক্তিসঙ্গত,യുക്തിസഹമായ
মূলদ অভিব্যক্তি,യുക്തിസഹമായ ആവിഷ്കാരം
যৌক্তিক ক্ষেত্র,യുക്തിസഹമായ ഫീൽഡ്
মূলদ ফাংশন,യുക്തിസഹമായ പ്രവർത്തനം
হর এর যৌক্তিকতা,ഡിനോമിനേറ്ററിന്റെ യുക്തിസഹീകരണം
মূলদ সংখ্যা,യുക്തിസഹമായ സംഖ്യ
মূলদ সংখ্যা ক্ষেত্র,റേഷണൽ നമ്പർ ഫീൽഡ്
যৌক্তিক অপারেশন,യുക്തിസഹമായ പ്രവർത്തനം
অনুপাত পরীক্ষা,അനുപാത പരിശോധന
মূল তথ্য,അസംസ്കൃത ഡാറ്റ
রশ্মি,കിരണം
রশ্মি ভেক্টর,കിരണ വെക്റ്റർ
বাস্তব,യഥാർത്ഥമായ
বাস্তব অক্ষ,യഥാർത്ഥ അച്ചുതണ്ട്
বাস্তব ধারাবাহিকতা,യഥാർത്ഥ തുടർച്ച
বাস্তব লাইন,യഥാർത്ഥ ലൈൻ
বাস্তব রৈখিক ভেক্টর স্থান,യഥാർത്ഥ ലീനിയർ വെക്റ്റർ സ്പേസ്
বাস্তব ম্যাট্রিক্স,യഥാർത്ഥ മാട്രിക്സ്
সত্য নম্বর,യഥാർത്ഥ സംഖ്യ
বাস্তব সংখ্যা ক্ষেত্র,യഥാർത്ഥ സംഖ്യ ഫീൽഡ്
বাস্তব অংশ,യഥാർത്ഥ ഭാഗം
বাস্তব বহুপদ,യഥാർത്ഥ ബഹുപദം
বাস্তব দ্বিঘাত,യഥാർത്ഥ ക്വാഡ്രാറ്റിക്
প্রকৃত মূল,യഥാർത്ഥ റൂട്ട്
বাস্তব স্থান,യഥാർത്ഥ സ്ഥലം
রিয়েল টাইম সিস্টেম,തൽസമയ സംവിധാനം
বাস্তব মূল্যবান ফাংশন,യഥാർത്ഥ മൂല്യമുള്ള പ്രവർത്തനം
বাস্তব পরিবর্তনশীল,യഥാർത്ഥ വേരിയബിൾ
বাস্তব ভেক্টর স্থান,യഥാർത്ഥ വെക്റ്റർ സ്ഥലം
পারস্পরিক,പരസ്പരമുള്ള
পারস্পরিক ম্যাট্রিক্স,പരസ്പര മാട്രിക്സ്
আয়তক্ষেত্র,ദീർഘചതുരം
আয়তক্ষেত্রাকার,ദീർഘചതുരാകൃതിയിലുള്ള
আয়তক্ষেত্রাকার অ্যারে,ചതുരാകൃതിയിലുള്ള അറേ
আয়তক্ষেত্রাকার অক্ষ,ദീർഘചതുരാകൃതിയിലുള്ള അച്ചുതണ്ട്
আয়তক্ষেত্রাকার ঘনত্ব ফাংশন,ചതുരാകൃതിയിലുള്ള സാന്ദ്രത പ്രവർത്തനം
আয়তক্ষেত্রাকার হাইপারবোলা,ദീർഘചതുരാകൃതിയിലുള്ള ഹൈപ്പർബോള
আয়তক্ষেত্রাকার ম্যাট্রিক্স,ചതുരാകൃതിയിലുള്ള മാട്രിക്സ്
আয়তক্ষেত্রাকার প্যারেললোপাইপড (ঘনক্ষেত্র),ചതുരാകൃതിയിലുള്ള സമാന്തര പൈപ്പ് (ക്യൂബോയിഡ്)
সংশোধনযোগ্য বক্ররেখা,ശരിയാക്കാവുന്ന വക്രം
পুনরাবৃত্তি সূত্র,ആവർത്തന സൂത്രവാക്യം
পুনরাবৃত্ত দশমিক,ആവർത്തന ദശാംശം
পুনরাবৃত্তি সূত্র,ആവർത്തന സൂത്രവാക്യം
কমানো একেলন ফর্ম,കുറച്ച എച്ചലോൺ ഫോം
reductio-ad-absurdum,reductio-ad-absurdum
হ্রাস সূত্র,റിഡക്ഷൻ ഫോർമുല
প্রসঙ্গ রেখা,റഫറൻസ് ലൈൻ
মানবিন্দু,റഫറൻസ് പോയിന്റ്
প্রতিফলিত তরঙ্গ,പ്രതിഫലിച്ച തരംഗം
প্রতিফলন,പ്രതിഫലനം
রিফ্লেক্সিভ আইন,പ്രതിഫലന നിയമം
অভিসারী অঞ্চল,ഒത്തുചേരൽ മേഖല
বিচ্যুতি অঞ্চল,വ്യതിചലന മേഖല
একীকরণের অঞ্চল,സംയോജന മേഖല
রিগ্রেশন বিশ্লেষণ,റിഗ്രഷൻ വിശകലനം
রিগ্রেশন বক্ররেখা,റിഗ്രഷൻ കർവ്
রিগ্রেশন সমীকরণ,റിഗ്രഷൻ സമവാക്യം
প্রত্যাগতি সীমা,റിഗ്രഷൻ ലൈൻ
রিগ্রেশন মডেল,റിഗ്രഷൻ മോഡൽ
নিয়মিত বক্ররেখা,പതിവ് വളവ്
নিয়মিত ষড়ভুজ,സാധാരണ ഷഡ്ഭുജം
নিয়মিত ম্যাট্রিক্স,റെഗുലർ മാട്രിക്സ്
নিয়মিত টেট্রাহেড্রন,സാധാരണ ടെട്രാഹെഡ്രോൺ
আপেক্ষিক পরিপূরক,ആപേക്ഷിക പൂരകം
আপেক্ষিক সর্বোচ্চ,ആപേക്ഷിക പരമാവധി
আপেক্ষিক সর্বনিম্ন,ആപേക്ഷിക മിനിമം
আপেক্ষিক সম্ভাব্যতা (শর্তগত সম্ভাবনা),ആപേക്ഷിക സാധ്യത (സോപാധിക സംഭാവ്യത)
আপেক্ষিক বেগ,ആപേക്ഷിക വേഗത
আপেক্ষিকতা,ആപേക്ഷികത
আপেক্ষিকতা তত্ত্ব,ആപേക്ഷിക സിദ്ധാന്തം
নির্ভরযোগ্যতা,വിശ്വാസ്യത
নির্ভরযোগ্যতা সমস্যা,വിശ്വാസ്യത പ്രശ്നം
অবশিষ্ট মেয়াদ,ശേഷിക്കുന്ന കാലാവധി
অবশিষ্ট উপপাদ্য,ശേഷിക്കുന്ന സിദ്ധാന്തം
পুনরাবৃত্তি সীমা,ആവർത്തിച്ചുള്ള പരിധി
পুনরাবৃত্ত Riemann অবিচ্ছেদ্য,റീമാൻ ഇന്റഗ്രൽ ആവർത്തിച്ചു
প্রতিনিধিত্ব,പ്രാതിനിധ്യം
অবশিষ্টাংশ,അവശിഷ്ടം
একটি মেরুতে অবশিষ্টাংশ,ഒരു ധ്രുവത്തിൽ അവശിഷ്ടം
রেজোলিউশন,പ്രമേയം
বাহিনীর রেজোলিউশন,ശക്തികളുടെ പ്രമേയം
বেগের রেজোলিউশন,വേഗതകളുടെ റെസലൂഷൻ
ফলে,ഫലമായി
পরিসমাপ্তি বল,ഫലമായ ശക്തി
ফলে ভেক্টর,ഫലമായ വെക്റ്റർ
সংশোধিত সিমপ্লেক্স কৌশল,പരിഷ്കരിച്ച സിംപ്ലക്സ് ടെക്നിക്
রম্বস,റോംബസ്
রিম্যান অবিচ্ছেদ্য,റീമാൻ ഇന്റഗ്രൽ
সমকোণ,വലത് കോൺ
ডান কোণই ত্রিভুজ,വലത് കോണുള്ള ത്രികോണം
ডান বৃত্তাকার শঙ্কু,വലത് വൃത്താകൃതിയിലുള്ള കോൺ
ডান coset,ശരിയായ കോസെറ്റ്
ডান সিলিন্ডার,വലത് സിലിണ്ടർ
ডান হাতি,വലംകൈ
ডান বিপরীত,വലത് വിപരീതം
কঠোর প্রমাণ,കഠിനമായ തെളിവ്
রিং,മോതിരം
পূর্ণসংখ্যার রিং,പൂർണ്ണസംഖ്യകളുടെ വളയം
R- সংহত,R-ഇന്റഗ്രബിൾ
মূল,റൂട്ട്
রুট অর্থ বর্গ,റൂട്ട് അർത്ഥം ചതുരം
বহুপদীর মূল,ഒരു ബഹുപദത്തിന്റെ റൂട്ട്
ঘূর্ণন,ഭ്രമണം
রাউন্ডিং ত্রুটি,റൗണ്ടിംഗ് പിശക്
সারি,വരി
সারি দ্বারা কলাম গুণন,നിര-നിര ഗുണനം
সারি সমতা,വരി തുല്യത
সারি ম্যাট্রিক্স,വരി മാട്രിക്സ്
সারি র‍্যাঙ্ক,വരി റാങ്ക്
জিন বিন্দু,സാഡിൽ പോയിന്റ്
নমুনা,സാമ്പിൾ
নমুনা মানে,സാമ്പിൾ അർത്ഥം
নমুনা পয়েন্ট,സാമ്പിൾ പോയിന്റ്
সাধারন মাপ,സാമ്പിൾ വലിപ്പം
নমুনা স্থান,സാമ്പിൾ സ്ഥലം
নমুনা স্ট্যান্ডার্ড বিচ্যুতি,സാമ്പിൾ സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ
নমুনা জরিপ,സാമ്പിൾ സർവേ
নমুনা বৈচিত্র্য,സാമ്പിൾ വ്യത്യാസം
নমুনা,സാമ്പിൾ
নমুনা বিতরণ,സാമ്പിൾ വിതരണം
নমুনা ত্রুটি,സാമ്പിൾ പിശക്
নমুনা ব্যবধান,സാമ്പിൾ ഇടവേള
নমুনা পদ্ধতি,സാമ്പിൾ രീതി
নমুনা তত্ত্ব,സാമ്പിൾ സിദ്ധാന്തം
প্রতিস্থাপন সহ নমুনা,പകരമുള്ള സാമ്പിൾ
স্কেলার,സ്കെയിലർ
স্কেলার ক্ষেত্র,സ്കെയിലർ ഫീൽഡ്
স্কেলার ম্যাট্রিক্স,സ്കെയിലർ മാട്രിക്സ്
স্কেলার একাধিক,സ്കെയിലർ മൾട്ടിപ്പിൾ
স্কেলার গুণন,സ്കെയിലർ ഗുണനം
স্কালে পণ্য,സ്കെയിലർ ഉൽപ്പന്നം
স্কালের পরিমাণ,സ്കെയിലർ അളവ്
স্কেলার ট্রিপল পণ্য,സ്കെയിലർ ട്രിപ്പിൾ ഉൽപ്പന്നം
দৃশ্যমান ত্রিভুজ,ദൃശ്യ ത്രികോണം
বিক্ষিপ্ত চিত্র,ചിതറിക്കിടക്കുന്ന ഡയഗ്രം
শ্রোডিঙ্গার সমীকরণ,ഷ്രോഡിംഗർ സമവാക്യം
ঋতু ওঠানামা,സീസണൽ ഏറ്റക്കുറച്ചിലുകൾ
সেক্যান্ট,സെക്കന്റ്
সেক্যান্ট পদ্ধতি,സെക്കന്റ് രീതി
দ্বিতীয় ডেরিভেটিভ,രണ്ടാമത്തെ ഡെറിവേറ്റീവ്
দ্বিতীয় ক্রম,രണ്ടാമത്തെ ഓർഡർ
অধ্যায়,വിഭാഗം
সেক্টর,മേഖല
একটি বক্ররেখার অংশ,ഒരു വക്രത്തിന്റെ ഭാഗം
স্ব - সংলগ্ন,സ്വയം - അനുബന്ധം
স্ব-সংলগ্ন অপারেটর,സ്വയം അനുബന്ധ ഓപ്പറേറ്റർ
স্ব - সংঘবদ্ধ,സ്വയം - സംയോജനം
semiaxis,സെമിഅക്സിസ്
অর্ধবৃত্ত,അർദ്ധവൃത്തം
আধা-নির্দিষ্ট ম্যাট্রিক্স,അർദ്ധ-നിശ്ചിത മാട്രിക്സ്
আধা - নির্দিষ্ট দ্বিঘাত ফর্ম,അർദ്ധ-നിശ്ചിത ചതുരാകൃതിയിലുള്ള രൂപം
সেমিগ্রুপ,അർദ്ധഗ്രൂപ്പ്
আধা - ব্যবধান,അർദ്ധ ഇടവേള
আধা প্রধান অক্ষ,അർദ്ധ പ്രധാന അക്ഷം
আধা গৌণ অক্ষ,സെമി മൈനർ അക്ഷം
বিভাজ্য বহুপদ,വേർതിരിക്കാവുന്ന ബഹുപദം
ভেরিয়েবলের বিচ্ছেদ,വേരിയബിളുകളുടെ വേർതിരിവ്
ক্রম,ക്രമം
সিকোয়েন্সিং তত্ত্ব,അനുക്രമ സിദ്ധാന്തം
অনুক্রমিক বিশ্লেষণ,തുടർച്ചയായ വിശകലനം
অনুক্রমিক নমুনা,തുടർച്ചയായ സാമ്പിൾ
সিরিয়াল পারস্পরিক সম্পর্ক,സീരിയൽ പരസ്പരബന്ധം
সিরিজ,പരമ്പര
সেট,സെറ്റ്
সেক্সট্যান্ট,സെക്സ്റ്റന്റ്
Shewhart নিয়ন্ত্রণ চার্ট,ഷെവാർട്ട് നിയന്ത്രണ ചാർട്ടുകൾ
চিহ্ন,അടയാളം
একটি ম্যাট্রিক্সের স্বাক্ষর,ഒരു മാട്രിക്സിന്റെ ഒപ്പ്
দ্বিঘাত আকারের স্বাক্ষর,ക്വാഡ്രാറ്റിക് രൂപത്തിന്റെ ഒപ്പ്
স্বাক্ষরিত নম্বর,ഒപ്പിട്ട നമ്പർ
তাত্পর্য স্তর,പ്രാധാന്യ നില
তাৎপর্য পরীক্ষা,പ്രാധാന്യം പരിശോധന
উল্লেখযোগ্য সংখ্যা,ഗണ്യമായ അക്കം
সাইন পরীক্ষা,അടയാള പരിശോധന
signum ফাংশন,സിഗ്നം ഫംഗ്ഷൻ
অনুরূপ উপবৃত্তাকার,സമാനമായ ദീർഘവൃത്തങ്ങൾ
অনুরূপ পরিসংখ্যান,സമാനമായ കണക്കുകൾ
মিল,സാമ്യം
অনুরূপ ম্যাট্রিক্স,സമാനമായ മെട്രിക്സ്
সহজ বন্ধ বক্ররেখা,ലളിതമായ അടഞ്ഞ വക്രം
সহজ পারস্পরিক সম্পর্ক,ലളിതമായ പരസ്പരബന്ധം
সহজ সুরেলা গতি,ലളിതമായ ഹാർമോണിക് ചലനം
সহজ র্যান্ডম স্যাম্পলিং,ലളിതമായ റാൻഡം സാമ്പിൾ
সিমপ্লেক্স,സിംപ്ലക്സ്
সিমপ্লেক্স অ্যালগরিদম,സിംപ്ലക്സ് അൽഗോരിതം
সিমপ্লেক্স মূকনাট্য,സിംപ്ലക്സ് ടാബ്ലോ
সিম্পসনের এক - তৃতীয় নিয়ম,സിംപ്‌സണിന്റെ ഒന്ന് - മൂന്നാമത്തെ നിയമം
সিমুলেশন কৌশল,സിമുലേഷൻ ടെക്നിക്
যুগপত ডিফারেনশিয়াল সমীকরণ,ഒരേസമയം ഡിഫറൻഷ്യൽ സമവാക്യങ്ങൾ
যুগপত সমীকরণ,ഒരേസമയം സമവാക്യങ്ങൾ
সাইন,പാപം
সাইন বক্ররেখা,സൈൻ വക്രം
এককটন,സിംഗിൾടൺ
একক মূল্যবান ফাংশন,ഒരൊറ്റ മൂല്യമുള്ള പ്രവർത്തനം
একবচন অবিচ্ছেদ্য,ഏക അവിഭാജ്യ
এককতা,ഏകത്വം
একবচন ম্যাট্রিক্স,ഏക മാട്രിക്സ്
একক সমাধান,ഏക പരിഹാരം
নমুনার আকার,സാമ്പിളിന്റെ വലിപ്പം
তির্যক বিতরণ,വളഞ്ഞ വിതരണം
skew-Hermitian ম্যাট্রিক্স,സ്കെവ്-ഹെർമിഷ്യൻ മാട്രിക്സ്
তির্যকতা,വക്രത
তির্যক প্রতিসম ম্যাট্রিক্স,ചരിഞ്ഞ സമമിതി മാട്രിക്സ്
স্ল্যাক পরিবর্তনশীল,സ്ലാക്ക് വേരിയബിൾ
ঢাল,ചരിവ്
ঢাল গ্রেডিয়েন্ট,ചരിവ് ഗ്രേഡിയന്റ്
ছোট বন্ধনী,ചെറിയ ബ്രാക്കറ്റുകൾ
মসৃণ বক্ররেখা,മിനുസമാർന്ന വക്രം
মসৃণ ফাংশন,സുഗമമായ പ്രവർത്തനം
সময় সিরিজের মসৃণকরণ,സമയ ശ്രേണി സുഗമമാക്കുന്നു
সৌর জগৎ,സൗരയൂഥം
solenoidal ভেক্টর,സോളിനോയ്ഡൽ വെക്റ്റർ
কঠিন,ഖര
কঠিন জ্যামিতি,ഖര ജ്യാമിതി
সমাধান,പരിഹാരം
