Gujarati,English
અર્ધ-ફ્લુઇડ,Quasi-fluid
કુલ aryાળ,Quaternary period
ચતુર્ભુજ,Quaternary
કળણ,Quercus floribunda
કર્કશ,Quercus lanuginose
કર્કશ,Quercus leucotrichophora
સેમિકેરપીફોલિયા,Quercus semicarpifolia
ઝડપી ઉપજ લક્ષણ,Quick yield feature
શાંતતા,Quiescence
શાંત પાડનાર કોષ,Quiescent cell
Quાળ,Quinine
ગુણાકાર તબક્કો,Quiscent stage
એકરાગીરી,Renin enzyme
આર.ઓ.ટી.,R-cells
Racાળ,Raceme
રેસેમોઝ,Racemose
રેસમોઝ પ્રકાર,Racemose type
મઠ,Rachis
રેડિયલ બોલ્યો,Radial spoke
સપ્રમાણતા,Radial symmetry
તેજસ્વી,Radiant
એક જાતની એક જાત,Radiata
કિરણોત્સર્ગ,Radiation
વિકિરણ ડિટેક્ટર,Radiation detector
કિરણોત્સર્ગ ઉપચાર,Radiation therapy
દંભી,Radicle
કિરણોત્સર્ગી આઇસોટોપ,Radioactive isotope
કિરણોત્સર્ગ,Radioactive nucleus
કિરણોત્સર્ગી પ્રદૂષણ,Radioactive pollution
કિરણોત્સર્ગ,Radioactive source
કિરણોત્સર્ગ,Radioactivity
કિરણોત્સર્ગ,Radiograph
કિહદૃષ્ટિ,Radioisotope
રેડિયોચિકિત્સા,Radiotherapy
ત્રિજ્યા,Radius
રડુલા,Radula
રામાપીથેકસ,Ramapithecus
અવ્યવસ્થિત જોડી,Random pairing
અવ્યવસ્થિત રીતે,Randomly
ગિરનુષિત જળચર,Ranunculus aquatilis
Rંચે મારવું,Raphe
અણીદાર,Raphides
દુર્લભ,Rare
Rંચું,Rasberry
ક rંગું,Rattus
રૌવોલ્ફિયા ઉલટી,Rauwolfia vomitoria
કાચો માલ,Raw material
રે અને ડિસ્ક ફ્લોરેટ,Ray and disc floret
પ્રતિક્રિયા આપનાર,Reactant
પ્રતિક્રિયા કેન્દ્ર,Reaction center
નિવેદવું,Recapitulation
પ્રાપ્ત કોષ,Receiving cell
તાજેતરનું,Recent
ગ્રહણ,Receptacle
રીસો,Receptor
રીીસેપ્ટર પરમાણુ,Receptor molecule
મરણોત્તર એલીલ,Recessive allele
મનાસી,Recessive epistasis
મસાલેલી જનીન,Recessive gene
ઘાતક એલીલ,Recessive lethal allele
આવકાર્ય એકમ પરિબળ,Recessive unit factor
પ્રાપ્ત કરનાર કોષ,Recipient cell
અન્યોન્ય,Reciprocal cross
પારસ્પરિક ટ્રાન્સલ oc કેશન,Reciprocal translocation
માન્યતા સ્થળ,Recognition site
પુનરાગમન,Recombinant
રિકોમ્બિનન્ટ ડી.એન.એ. પ્રાતળતા,Recombinant D.N.A. technology
પુન recપ્રવંશિક પ્રોટીન,Recombinant protein
પુનર્જીવન,Recombination
પુનર્વસવાટ,Recombination DNA
પુનર્જીવન આવર્તન,Recombination frequency
પુન recપ્રાપ્તિ નોડ્યુલ,Recombination nodule
વસૂલાત સ્ટ્રોક,Recovery stroke
Rectંઘ,Rectum
લાલ શેવાળ,Red algae
લાલ રક્તકણો (આરબીસી),Red blood cell (RBC)
લાલ અસ્થિ મજ્જા,Red bone marrow
લાલ સ્નાયુ,Red muscle
લાલ રંગ,Red pigment
શેરડીનો લાલ રોટ,Red rot of sugarcane
નડતર,Red tide
રિકોષિત,Redox
ઘટાડેલું ફળ,Reduced fruiting
ઘટાડેલું પૂંછડી,Reduced tailbone
Radંચો,Raductase
ઘટાડો,Reduction
ઘટાડો ox ક્સિડેશન (રેડોક્સ),Reduction-oxidation (redox)
નિવારણ,Reductive amination
પ્રતિબિંબ,Reflecting surface
શિષ્ટાચાર,Refinement
પ્રતિબિંબ,Reflected
પ્રતિબિંબ,Reflection
પ્રતિબિંબ,Reflex action
બહારની ચાપ,Reflex arc
પ્રત્યાવર્તન કરનારું,Refractive
પ્રતિકૂળ સૂચક,Refractive index
ઠપકો આપવો,Refrigerate
પુનર્જનન,Regeneration
પુનર્જનન,Regeneration
પુનર્જનન,Regeneration
નવજીવન એકમ,Regeneration unit
નવજીવન બ્લાસ્ટેમા,Regeneration blastema
પુનર્જીવન,Regeneration of bud
પ્લાન્ટલેટનું પુનર્વન,Regeneration of plantlet
પ્રદેશ,Region
વિસ્તરણ ક્ષેત્ર,Region of elongation
પરિપક્વતા પ્રદેશ,Region of maturation
રીગમન ગુણાંક,Regression coefficient
નિયમન,Regulation
રીસ્નરની પટલ,Reissner's membrane
સંબંધી વિપુલતા,Relative abundance
છૂટછાટ,Relaxation
છૂટછાટ,Relaxation
આરામ કરો,Relaxin
પ્રકાશન પરિબળ (આરએફ),Release factor (rf)
પસ્તાવો,Remora
રેનલ કલક્યુલી,Renal calculi
રેનલ કોર્ટેક્સ,Renal cortex
રેનલ મેડુલા,Renal medulla
રેનલ પોર્ટલ પદ્ધતિ,Renal portal system
રેનલ પિરામિડ,Renal pyramid
રેનલ સ્ત્રાવ,Renal secretion
Ennણપત્ર ટેબ્લેટ,Rennet tablet
રણશવાન,Rennin
સમારકામ -નવજીવન,Repairative regeneration
પુનરાવર્તિત ડીએનએ,Repetitive DNA
ફેરબદલ સ્તર,Replacement level
ફેરબદલ શસ્ત્રક્રિયા,Replacement surgery
પ્રતિકૃતિ,Replica plating
પ્રતિકૃતિ,Replication
પ્રતિકૃતિ,Replication
પ્રતિકૃતિ કાંટો,Replication fork
નકલ કરનાર,Replicator
પુનરાવર્તિત લહેર,Repolarisation wave
દમનક્ષમ,Repressible
પ્રપંચી પરમાણુ,Repressor molecule
પ્રજનન,Reproduction
પ્રજનન અને બાળ આરોગ્ય સંભાળ,Reproductive and child health care
પ્રજનનક્ષમતા કાર્યક્રમ,Reproductive health programme
પ્રજનનક્ષમ એકલતા,Reproductive isolation
પ્રજનન માર્ગ,Reproductive tract
પુનરુત્થાન,Reproductivity
સરકરા,Reptile
સરકરા,Reptilia
સરિસાનું જડબા,Reptilian jaw apparatus
જંતુઓ,Reserpine
અનામત કોષ,Reserve cell
શેષ સંસ્થા,Residual body
શેષ energyર્જા,Residual energy
શેષ વકુલ,Residual volume
ઝરૂખો,Resin
ઠરાવ,Resolution
ઉકેલ,Resolving power
પડઘો,Resonance
શ્વસન,Respiration
શ્વસન સંબંધી,Respiratory
શ્વસન કેન્દ્ર,Respiratory centre
શ્વસન પટ્ટા,Respiratory membrane
શ્વસન અંગ,Respiratory organ
શ્વસન રંગદ્રવ્ય,Respiratory pigment
શ્વસન -ઉપશ),Respiratory substrate
જવાબદાર,Responding
આરામનો સમયગાળો,Resting period
જમીનની ફળદ્રુપતા પુન oring સ્થાપિત,Restoring the soil fertility
પ્રતિબંધ અંતર્મુખ,Restriction endonuclease
પ્રતિબંધ -ઉત્સેચક,Restriction enzyme
પ્રતિબંધ ટુકડો લંબાઈ વિશ્લેષણ,Restriction fragment length analysis
પ્રતિબંધ સ્થળ,Restriction site
ઠગાઈ,Rete malpighi
જુલમ,Rete testis
પ્રતિધારણ,Retention
ફરી વળવું,Reticulate
સુશોભન શત્રુ,Reticulate venation
રિકર લગાવેલી નસ,Reticulated vein
રેટિના,Retina
રેટિના,Retinal
રેટિની છબી,Retinal image
પાછળની વલણ,Retrogressive trend
રિટ્રોવાયરસ,Retrovirus
વિપરીત ઉત્ક્રાંતિ,Reverse evolution
ઉલટા ઓસ્મોસિસ,Reverse osmosis
વિપરીત લખાણ,Reverse transcribe
Verseલટું ટ્રાન્સક્રિપ્ટ,Reverse transcriptase
Reલટું ટ્રાન્સક્રિપ્શન,Reverse transcription
આરએચ (રીસસ) બ્લડ ગ્રુપ,Rh (Rhesus) blood group
ખલાસીનો સોજો,Rhabditis
એક જાતની કળા,Rhabdome
દાણા,Rhacophorus
સંધિવા તાવ,Rheumatic fever
સંધિવા,Rheumatic heart disease
સંધિવા,Rheumatism
સંધિવાની,Rheumatoid arthritis
Rhષધ,Rhino virus
રાઇઝોબિયમ મેલિલોટી,Rhizobium meliloti
Rhંચું,Rhizoid
રાઇઝમ,Rhizome
રાઇઝોફોરા,Rhizophora
Rhંચી,Rhizopus
HRHO પરિબળ,Rho factor
Rhન,Rhodophyceae
Rhન,Rhodopsin
રોમ્બીન્સેફેલોન,Rhombencephalon
રાયનીયા,Rhynia
તાલ્ય સંકોચન,Rhythmic contraction
પાંસળી,Rib
રાઇબોફ્લેવિન,Riboflavin
રાયબન્યુક્લિઝ,Ribonuclease
રાઇલોઝ,Ribose
રાયબોસોમલ આર.એન.એ.,Ribosomal RNA
રાક્ષસી,Ribosome
છરાબાજી,Ribulose bi-phosphate
રિકટ,Rickets
તૃષ્ણા,Rickettsia
Rન,Ridge
અધિકાર -કર્ણ,Right atrium
જમણી કાર્ડિયાક ધમની,Right cardiac artery
જાડું,Rinderpest
ક ringંગું,Ring
રિંગરવોમ,Ringworm
નદીનું,Riverine
Rંચે પ pp પરની પૂર્વધારણા,Rivet popper hypothesis
આર.એન.એ.,RNA interference
આર.એન.એ.,RNA intermediate
આર.એન.એ. પ્રાઇમર પૂરક,RNA primer complementary
આર.એન.એ.,RNA splicing
આર.એન.એ.,RNA world
આર.એન.એ.,RNA ase
આર.એન.એ.,RNA i
લાકડાના આકારના બેક્ટેરિયા,Rod shaped bacteria
લાકડી,Rod
રોહુ,Rohu
મૂળિયા,Root cap
મૂળ,Root detritus
મૂળ,Root gall
મૂળ,Root hair
મૂળ ફેરફાર,Root modification
મૂળિયા ખિસ્સા,Root pocket
મૂળ પદ્ધતિ,Root system
રેકફોર્ટ ચીઝ,Roquefort cheese
ગુલાબના જેવું,Rosaceous
ગુલાબના જેવું,Rosaceous
રોસેલ્સ,Rosales
રોટીફર,Rotifer
રોટકરો,Rotor
રફ એન્ડોપ્લાઝમિક રેટિક્યુલમ,Rough endoplasmic reticulum
ગોળાકાર બારી,Round window
ગોળાકાર ભુલભુલામણી,Rounded labyrinth
ગોળાકાર અનુરૂપતા,Rounded protuberance
રૂબિયલ્સ,Rubiales
રુબિસ્કો,RUBISCO
પ્રારંભિક,Rudiment
પ્રારંભિક,Rudiment
પ્રારંભિક તથ્ય,Rudimentary tentacle
કુશતી,Rudimentary vestige
ઉદ્ધત શરીરના વાળ,Rudumentary body hair
વાગ,Rumen
દોડવી,Runner
શણગાર,Ruscus
કાટ,Rust
કાટ,Rust
ઓજેક્ટર,S-bacteria
કલંક,Saccharomyces cerevisiae
સેકર્ચમ,Saccharum
સેકચર્મ બર્બેરિસ,Saccharum berberis
Sacાંકણ -અધિકારી,Saccharum officinarum
સેકોગ્લોસસ,Saccoglossus
કલંક,Saccule
સૌમ્ય,Sac-like cisternae
પવિત્ર હાડકું,Sacral bone
પવિત્ર વન,Sacred forest
પવિત્ર ગ્રોવ,Sacred grove
પવિત્ર તળાવ,Sacred lake
સરકોપ્લેઝમ,Sarcoplasm
સજાવટ,Sacrum
સલામત નિકાલ,Safe disposal
કેસો,Saffron
ધનુષ્ય,Sagittaria
સાલ,Sal
સલામંદ્રા,Salamandra
અણી,Salicaceae
ખારા માટી,Saline soil
ક્ષતિ,Salinity
લાળ,Saliva
સાલ્મોનેલા ટાઇફી,Salmonella typhi
સાલ્મોનેલ્લા ટાઇફ્યુમ્યુરિયમ,Salmonella typhimurium
સ્રાવ,Salpa
ખારાશ,Saltation
ખારાશ વહન,Saltatory conduction
તલવાર,Salvia
તલવિશ,Salvinia
સમાપન,Samara
નમૂનો,Sample
નમૂના એકમ,Sampling unit
સંદિગ્ધ,Sanguiniuore
સેનિટરી લેન્ડફિલ,Sanitary landfill
સંસાવેરીયા,Sansevieria
સાંતાલસી,Santalaceae
સાંતનીન,Santonin
સેપ વેક્યુલેશન,Sap vacuole
એક જાત,Sapindales
સાંતળ,Saprophyte
સાપ્રોબાયોટિક મોડ,Saprobiotic mode
મૃતોપજીવી,Saprophytic
મકાનો,Saprotroph
કાંપરોજી,Saprozoic
કાંપરોજી,Saprozoic
મો sapું,Sapwood
સરકા,Saraca
સરકોડિના,Sarcodina
સરકોલેમ્મા,Sarcolemma
કળણ,Sarcoma
લોહ,Sarcomere
સરકોપ્લેઝમ,Sarcoplasm
સરકોપ્લાઝમિક રેટિક્યુલમ,Sarcoplasmic reticulum
ખડતલ,Sarcosome
સારડીન,Sardine
શણગુણી,Sargassum
ઉપગ્રહ,Satellite
ઉપગ્રહ,Satellite
ઉપગ્રહ રંગસૂત્ર,Satellite chromosome
ઉપગ્રહ ડીએનએ,Satellite DNA
સંતૃપ્ત,Saturated
સંતૃપ્ત સંયોજન,Saturated compound
સંતૃપ્ત ચરબીયુક્ત એસિડ,Saturated fatty acid
સંતૃપ્ત હાઇડ્રાઇડ,Saturated hydride
Saતરતી વસ્તુ,Sauropsid
ગંદણ,Savanna
માછલી જોવી,Saw fish
ખોપરી ઉપરની ચામડી,Scalp
સ્કેન ઇલેક્ટ્રોન માઇક્રોસ્કોપ,Scanning electron microscope
સ્કેનિંગ ફનલિંગ માઇક્રોસ્કોપ,Scanning funnelling microscope
સ્કેનિંગ પ્રોબ માઇક્રોસ્કોપ,Scanning probe microscope
પલાયન,Scape
ઘૃણાજનક,Scaphoid
ઘાટ,Scapula
સફાઈ કામદાર,Scavenger
આચ્છાદન,Scavenging
એસ.ઓ.બી.એસ.,S-cells
કોતરણી,Schistosoma
સ્કિઝોકાર્પિક ફળ,Schizocarpic fruit
પાગલ,Schizophrenia
શ્વાન સેલ,Schwann cell
આનુવંશિકવિજ્ ofાન વિજ્ scienceાન,Science of genetics
વૈજ્ scientificાનિક વલણ,Scientific attitude
વૈજ્ scientificાનિક વર્ગ,Scientific classiffication
વૈજ્ scientificાનિક અભ્યાસ,Scientific study
કોઇ,Scilla
Scાંકીપ,Scion
વૈજ્ scાનિક વસ્તુ,Sciophyte
ચીકણું,Sclera
તંગ,Sclereid
ચીપતો,Sclerite
સ્ક્ર lerણ આપવાનું,Sclerotic
સ્ક્ર lerણ આપવાનું,Sclerotic
સળગતી પર્ણ ટીપ,Scorched leaf tip
શોક,Scotopic
ડુક્કર,Screwpine
અંડકોષ,Scrotum
ઝાડી -ઝાડીનું તબક્કો,Scrub stage
સ્ક્રૂબર,Scrubber
શિષ્ટાચાર,Scutellum
ઉશ્કેરાટ,Scypha
દરિયાઈ પ્રાણી,Sea anemone
દરિયા કાકડી,Sea cucumber
દરિયાઈ ઘોડો,Sea horse
દરિયાઈ લીલી,Sea lily
દરિયાઈ ઉંદર,Sea mouse
દરિયાઈ પ penન,Sea pen
દરિયાની ગોળી,Sea shell
દરિયાઈ આર્ચિન,Sea urchin
દરિયાઈ અખરો,Sea walnut
દરિયાઈ નીંદણ,Sea weed
દરિયાઈ વસ્તુ,Sea-fan
સેબેસીયસ ગ્રંથિ,Sebaceous gland
છાલ,Sebum
સેકેલ સિરેલે,Secale cereale
બીજું એન્ટેના,Second antenna
થર્મોોડાયનેમિક્સનો બીજો કાયદો,Second law of thermodynamics
ગૌણ,Secondary
માધ્યમિક આચ્છાદન,Secondary cortex
માધ્યમિક,Secondary lysosome
ગૌણ મહેમાનો,Secondary meristem
ગૌણ પ્રદૂષક,Secondary pollutant
ગૌણ ઉત્પાદકતા,Secondary productivity
સ્ત્રાવ,Secretion
ગુપ્તચર,Secretory
શાનદાર,Sedative
ઝગડો,Sedge
કાંપ,Sediment
કાંપ,Sedimentary
કાંપક ખડક,Sedimentary rock
કાંપક,Sedimentation coefficient
બીજનો કોટ,Seed coat
બીજ આહાર,Seed eating
બીજ ફર્ન,Seed fern
બીજ -ગુણાકાર,Seed multiplication
Seedગલો,Seedling
અલગતા,Segregation
સાગર,Sehema
ધરતીકંપ,Seismonasty
જપ્તી આયોજકની,Seizuredisorder
ઘરબુદ્ધિ,Selaginella
પસંદ કરી શકાય તેવું માર્કર,Selectable marker
પસંદગી,Selection
પસંદગીલક્ષી સંવર્ધન,Selective breeding
પસંદગીલક્ષી અભેદ્યતા,Selective permeability
પસંદગીપૂર્વક અભેદ્ય,Selectively permeable
સેલેનિયમ,Selenium
આત્મહત્યા,Self excitation
સ્વયં ગર્ભાધાન,Self fertilization
આત્મવિશ્વાસ,Self incompatibility
આત્મવિશ્વાસ,Self incompatibility
સ્વ -પરાગ,Self pollination
સ્વ -ઉત્પાદક પરમાણુ,Self producing molecule
સ્વયં નિયમનકારી,Self regulating
આત્મવિલોપન,Self sterility
આત્મવિલોપન,Self sustaining
આત્મવિલોપન,Self sustaining
પરાગતિષિત પાક,Self-pollinated crop
અર્ધ -શુષ્ક ક્ષેત્ર,Semi arid region
અર્ધ-સ્વચાલિત વિશ્લેષક,Semi-automated analyser
અર્ધ -રૂ con િચુસ્ત,Semi conservative
અર્ધ રૂ conservિવાર પ્રતિકૃતિ,Semi conservative replication
અર્ધ વામન પ્રકૃતિ,Semi dwarf nature
અર્ધ વામન જાત,Semi dwarf variety
અર્ધ સદાબહાર વન,Semi evergreen forest
અર્ધ કુદરતી સ્થિતિ,Semi natural condition
પરિશિષ્ટ,Seminal vesicle
સેમિનિફરસ નળીલા,Seminiferous tubule
અર્ધ-દાખલા,Semi-parasite
અર્ધ-પરિવર્તનીય,Semi-permeable
સંવેદના,Senescence
સંવેદનશીલ,Senescent
સંવેદના,Sensation
જ્ senseાન,Sense organ
સેન્સ આર.એન.એ.,Sense RNA
સંવેદનશીલ ચાર્ટ રેકોર્ડર,Sensitive chart recorder
સંવેદનશીલ જીવ,Sensitive organism
સંવેદનાત્મક ન્યુરોન,Sensory neuron
સંવેદનાત્મક સ્વાગત અને પ્રક્રિયા,Sensory reception and processing
સંવેદનાત્મક તસવીર,Sensory tentacle
સંવેદનાત્મક પેપિલા,Sensory papilla
પ seસિલ,Sepal
તસવીર,Sepaloid
અલગતા,Separation
અલગ પડેલી દીવાલ,Separation wall
તસવીર,Sepia
સેપ્ટલ નેફ્રીડિયા,Septal nephridia
સેપ્ટલ નેફ્રીડિયમ,Septal nephridium
સેપ,Septum
અનુક્રમણિકા,Sequence annotation
સેરલ સમુદાય,Seral community
ચાક,Seral stage
સેર,Sere
ઉષ્ણતા,Sericulture
શાસ્ત્ર,Serology
રખડુ ગ્રંથિ,Sero-mucous gland
કોઇ,Serosa
કરચલો,Serrate
સેર્ટોલી સેલ (સહાયક કોષ),Sertoli cell (supporting cell)
સીરમ,Serum
સિસ્બન,Sesbania
સિસિલ,Sessile
સુકાની,Seta
સુકાની,Seta
બેવકૂફ,Setae
ગંભીર સંયુક્ત ઇમ્યુનો ઉણપ,Severe combined immuno deficiency
મળપાણી -સારવાર,Sewage treatment
જાતિ,Sex
જાતીય વર્તણૂક,Sexual behaviour
જાતીય રંગસૂત્ર,Sex chromosome
જાતીય હોર્મોન,Sex hormone
જાતીય કપટ,Sexual deceit
જાતીય વિકાસ,Sexual development
જાતીય અસ્પષ્ટતા,Sexual dimorphism
જાતીય પરિપક્વતા,Sexual maturity
જાતિય પ્રજનન,Sexual reproduction
જાતીય રોગ (એસટીડી),Sexually transmitted disease (STDs)
એક જાતની કળા,Shaft
છીછરું માટી,Shallow soil
શેલ ઓછું ઇંડા,Shell-less egg
શરણામંડળ,Shelled egg
છીપ,Shell-fish
ભરવાડ,Shephered's purse
શેટલેન્ડ ટટ્ટુ,Shetland pony
જહાજ કીડો,Ship worm
આંચકો,Shock protien
ધરી શૂટ,Shoot axis
શૂટ બોરર,Shoot borer
શોરિયા રોબસ્ટા,Shorea robusta
ટૂંકા દિવસનો છોડ,Short day plant
ટૂંકા પ્રમાણ,Short stature
ટૂંકા ગાળાના પુનરાવર્તન,Short tandem repeat
ટૂંકા તરંગ કિરણોત્સર્ગ,Short wave radiation
શોટગન ગોળી,Shotgun pellet
ઝાડી,Shrub
છોડ,Shrub layer
ભાઇ જાતિઓ,Sibling species
સિકલ સેલ એનિમિયા,Sickle cell anaemia
સિકલ સેલ જનીન,Sickle cell gene
ચાળણી નળી,Sieve tube
ચાળણી જેવું,Sieve-like
સિગ્મા પરિબળ,Sigma factor
સિગ્મોઇડ વૃદ્ધિ,Sigmoid growth
એમ.આર.એન.એ.,Silencing of mRNA
શાંત ક્ષેત્ર,Silent zone
ગંજીાર,Siliceous spicule
સિલિકોન ડાયોક્સાઇડ,Silicon dioxide
સિલિકોસિસ,Silicosis
એક જાત,Siliqua
રેશમ પોતરો,Silk cotton tree
કાંપ,Siltation
સિલુરિયન સમય,Silurian period
સિલ્વર ફિર (એબીઝ પિન્ડ્રો),Silver fir (Abies pindrow)
સરળ દ્વિસંગી વિચ્છેદન,Simple binary fission
સરળ ઉપકલા,Simple epithelium
સરળ પર્ણ,Simple leaf
સરળ માઇક્રોસ્કોપ,Simple microscope
સરળ નળીઓ,Simple tubular system
સરળ નળીઓવાળું વિસર્જન પદ્ધતિ,Simplest tubular excretory system
સિમ્યુલેશન,Simulation
એક -ખત બંધ,Single bond
એકલ,Single celled
એક મેસેંજર આર.એન.એ.,Single messenger RNA
એક ન્યુક્લિયોટાઇડ બહુપદી,Single nucleotide polymorphism
એકલ ફસાયેલું,Single stranded
સાઇનસ,Sinus
સાઇનસ,Sinus venosus
બહેન ક્રોમેટિડ,Sister chromatid
વસ્તીનું કદ,Size of population
હાડપિંજરના ફ્લોરોસિસ,Skeletal fluorosis
કંકાલ સ્નાયુ,Skeletal muscle
હાડપિંજર,Skeletal system
ત્વચા કેન્સર,Skin cancer
ખોપરી,Skull
શણગારવું અને સળગતું કૃષિ,Slash and burn agriculture
કતલ હાઉસ કચરો,Slaughter house waste
સૂવાની માંદગી,Sleeping sickness
સ્લાઇડિંગ ફિલામેન્ટ સિદ્ધાંત,Sliding filament theory
સહેજ જંગમ,Slightly movable
નિસ્તેજ સ્તર,Slime layer
નિસ્તેજ ઘાટ,Slime mould
નારાજ સમૂહ,Slimy mass
રીગ્રેસનનું slાળ,Slope of regression
કાદવ,Sludge
ખળભળાટ,Slurry
ધક્કો મારવો,Smack
નાના,Small pox
સ્મિલેક્સ,Smilax
ધૂમ્રપાન,Smog
ધૂમ્રપાન,Smoke stacks
સરળ,Smooth ER
સરળ સ્નાયુ,Smooth muscle
ધૂમ્રપાન કરવું,Smut
સ્નેપડ્રેગન ફૂલ,Snapdragon flower
ખળભળાટ મચાવનારું,Snorting
હિમવર્ષા,Snow blindness
બરફ મુક્ત,Snow free
હિમવર્ષા,Snowfall
સામાજિક વનનિર્માણ,Social forestry
સોકેટ,Socket
સોડિયમ,Sodium
સોડિયમ એઝાઇડ,Sodium azide
માટી,Soil
જમીન પ્રદૂષણ,Soil pollution
ભૂમિ -રૂપરેખા,Soil profile
ભૂમિ -બનાવટ,Soil texture
સાન્માસી,Solanaceae
સોલનમ,Solanum
સોલનમ ક્ષય રોગ,Solanum tuberosum
સૌર,Solar constant
સૌર ઊર્જા,Solar energy
સૌર નીટ,Solar nebula
સૌર કિરણોત્સર્ગ,Solar radiation
સૌર વર્ણ,Solar spectrum
સૂર્ય સિસ્ટમ,Solar system
સોલેનોઇડ,Solenoid
ઘનતા,Solidago
એકલતાવાળું,Solitary axillary
દ્રાવ્ય,Soluble
દ્રાવ્ય કાર્બનિક પદાર્થ,Soluble organic matter
દ્રાવ્ય કાર્બનિક પદાર્થ,Soluble organic matter
દ્રાવ્ય,Solute
દ્રાવ્ય સાંદ્રતા,Solute concentration
ઉકેલ,Solution
નિવેદનો સંભવિત,Solution potential
સદ્ધર,Solvent
અમક્લોનલ સંગ્રહ,Somaclonal collection
ક somંગું,Somaclone
સોમેટિક,Somatic
સોમેટિક ગર્ભ,Somatic embryo
સોમેટિક વર્ણસંકર,Somatic hybrid
સંકર,Somatic hybridisation
સોમાટોપ્લાઝમ,Somatoplasm
સોમાટોસેન્સરી ક્ષેત્ર,Somatosensory area
સોમાટોસેન્સરી કોર્ટેક્સ,Somatosensory cortex
સોમાટોસ્ટેટિન,Somatostatin
સોમાટોટ્રોફ,Somatotroph
સોનોગ્રાફી,Sonography
સૂટ,Soot
સોરોસિસ,Sorosis
સોર,Sorus
ધ્વનિ,Sound level
સાઉન્ડપ્રૂફ ઇન્સ્યુલેટીંગ જેકેટ,Soundproof insulating jacket
સધર્ન બ્લ ot ટિંગ,Southern blotting
અવકાશ સંશોધન પ્રૌદ્યોગિકી,Space exploration technology
જગ્યા,Space
જગ્યા,Space
પ્રાણઘાતક,Spadix
અવકાશ વિતરણ,Spatial distribution
ઉપસ્થિત ધોરણ,Spatial scale
નિસ્તેજ,Spatulate
ફેલાઈ રહેલું,Spawning
ફેલાઈ રહેલું,Spawning
ભાલા ઘાસ,Spear grass
વિશિષ્ટતા,Speciation
ખાસ બનાવટ,Special creation
જાતિઓ,Species
જાતિ રચના,Species composition
પ્રજાતિઓ વિવિધતા,Species diversification
જાતિ વિવિધતા,Species diversity
પ્રજાતિ,Species interaction
પરસ્પર નિર્ભરતા,Species interdependence
પ્રજાતિ,Species inventory
પ્રજાતિ,Species richness
વિશિષ્ટ રક્તવાહિની,Specific blood vessel
ચોક્કસ અંત,Specific endonuclease
વિશિષ્ટ ઉત્સેચક,Specific enzyme
ચોક્કસ ગરમી,Specific heat
ચોક્કસ પ્રતિરક્ષા,Specific immunity
વિશિષ્ટ પરમાણુ,Specific molecule
ચોક્કસ નામ,Specific name
ચોક્કસ રીીસેપ્ટર,Specific receptor
ચોક્કસ માન્યતા અનુક્રમ,Specific recognition sequence
ચોક્કસ માન્યતા સ્થળ,Specific recognition site
નમૂનો,Specimen
છૂપી,Spectrin
વાણી -મોટર વિસ્તાર,Speech motor area
વીર્ય લિસિન,Sperm lysin
વીર્ય,Sperm
વીર્ય,Spermatheca
વીમાની દોરી,Spermatic cord
શુક્રાણુ (આઈએ),Spermatid (ia)
વીર્ય,Spermatocyte
શુકન,Spermatocytogenesis
વીર્ય,Spermatogenesis
વીર્ય -કોષ,Spermatogenic cell
વીર્મટોફોર,Spermatophore
વીર્યરોજીત,Spermatophyte
વીર્ય,Spermatozoa
વીર્ય,Spermiation
ફાળકો,Spermiogenesis
શોરબકોર,Sphaerosome
એક જાત,Sphagnum
એક જાતનો અવાજ,Sphenodon
ઝળહળતું,Sphenopsid
ઝર્કરી,Sphenopsida
ગોળાકાર,Spherical
પ્રાણઘાતક,Sphincter
બિડાણ -કોષ,Spicular cell
સ્પિક્યુલ,Spicule
સ્પિક્યુલ,Spicule
બુદ્ધિ,Spike
દાણા,Spikelet
કરોડરજજુ,Spinal cord
કરોડની ચેતા,Spinal nerve
કરોડ રજ્જુ,Spine
કરોડ રજ્જુ,Spine
કરોડ રજ્જુ,Spine
કરોડ રજ્જુ,Spine
કરોળિયા,Spinous
સ્પિનલ,Spinule
ગફલત,Spiracle
સર્પાકાર,Spiral
સર્પાકાર,Spirillina
એક જાત,Spirillum
એક જાતની કળા,Spirochaete
સર્પાકાર,Spirogyra
સર્પાકાર,Spirula
એક જાતની સર્પાકાર,Spirulina
બરોળ,Spleen
સ્પ્લિસ સાઇટ,Splice site
છલકાતું,Spliceosome
છળકતું,Splicing
સ્પ્લિટ જનીન (વિક્ષેપિત),Split gene (interrupted)
છીનવી લેવું,Splitter
વિભાજન,Splitting of water
બગાડ,Spoil
બોલવું,Spoke
સ્પોન્જ,Sponge
ઉન્માદ,Spongilla
સ્પોન્જિન,Spongin
સૂત્ર,Spongocoel
સ્પોંગી ઇરેક્ટાઇલ પેશી,Spongy erectile tissue
સ્પોંગી પેશી,Spongy tissue
સ્વયંભૂ પે generation ી,Spontaneous generation
સ્વયંસ્ફુરિત પરિવર્તન,Spontaneous mutation
જીવનનો સ્વયંભૂ ઉત્પત્તિ,Spontaneous origin of life
સ્વયંસ્ફુરિત પ્રતિક્રિયા,Spontaneous reaction
ડુબાડવાની જગ્યા,Spooling
સ્પોરેંગિયા,Sporangia
બીજકણ,Spore
બીજકણનું પાન,Spore-bearing leaf
સ્પોરોફિલ,Sporophyll
