English,Kannada
Photoelectrical response,ದ್ಯುತಿವಿದ್ಯುತ್ ಪ್ರತಿಕ್ರಿಯೆ
Photoelectricity,ದ್ಯುತಿವಿದ್ಯುತ್
Photoemissive cell,ಬೆಳಕಿನ ಎಲೆಕ್ಟ್ರಾನ್ ಹೊರಸೂಸುವವನು
Photoemissive effect,ಬೆಳಕಿನ ಎಲೆಕ್ಟ್ರಾನ್ ಹೊರಸೂಸುವ ಪರಿಣಾಮ
Photogenic,"ಫೋಟೋಗ್ರಾಫಿಕ್, ಫೋಟೋಸೆನ್ಸಿಟಿವ್"
Photogrammetry,ಫೋಟೋಗ್ರಾಮೆಟ್ರಿ
Photograph,ಛಾಯಾಚಿತ್ರ
Photographic,ಛಾಯಾಚಿತ್ರ
Photographic activity,ಛಾಯಾಗ್ರಹಣದ ಚಟುವಟಿಕೆ
Photographic density,ಛಾಯಾಗ್ರಹಣದ ಸಾಂದ್ರತೆ
Photographic developer,ಫೋಟೋ ಡೆವಲಪರ್
Photographic device,ಫೋಟೋ ವಿವರಣೆ ಸಾಧನ
Photographic effect,ಛಾಯಾಗ್ರಹಣದ ಪರಿಣಾಮ
Photographic emulsion,ಛಾಯಾಗ್ರಹಣದ ಎಮಲ್ಷನ್
Photographic enlarging,ಛಾಯಾಗ್ರಹಣದ ವರ್ಧನೆ
Photographic exposure,"ಛಾಯಾಚಿತ್ರದ ಕವರ್, ಛಾಯಾಚಿತ್ರದ ಕವರ್"
Photographic exposure meter,ಫೋಟೋಗ್ರಾಫಿಕ್ ಫೋಟೋಮೀಟರ್
Photographic film,ಛಾಯಾಗ್ರಹಣ ಚಿತ್ರ
Photographic film leader,ಛಾಯಾಗ್ರಹಣ ಚಿತ್ರ ಅಗರ್
Photographic fixing process,"ಫೋಟೋಗ್ರಾಫಿಕ್ ಫಿಕ್ಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ, ಫೋಟೋಗ್ರಾಫಿಕ್ ಫಿಕ್ಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ"
Photographic flight,ಛಾಯಾಗ್ರಹಣದ ವಿಮಾನ
Photographic fog density,ಛಾಯಾಗ್ರಹಣದ ಮಂಜು ಸಾಂದ್ರತೆ
Photographic gap,ಫೋಟೋ ಅಂತರ
Photographic image,ಛಾಯಾಗ್ರಹಣದ ಚಿತ್ರ
Photographic magnitude,ಛಾಯಾಗ್ರಹಣದ ಪ್ರವೃತ್ತಿ
Photographic method,ಛಾಯಾಚಿತ್ರ ವಿಧಾನ
Photographic negative materials,ಛಾಯಾಗ್ರಹಣದ ಋಣಾತ್ಮಕ ವಸ್ತು
Photographic operation,ಛಾಯಾಗ್ರಹಣದ ಕಾರ್ಯಾಚರಣೆ
Photographic paper recorders,ಫೋಟೋಗ್ರಾಫಿಕ್ ಪೇಪರ್ ಆರ್ಕೈವರ್
Photographic photometry,ಛಾಯಾಗ್ರಹಣದ ಫೋಟೊಮೆಟ್ರಿ
Photographic plate,ಫೋಟೋ ಪ್ಲೇಟ್
Photographic print,ಛಾಯಾಚಿತ್ರ ಮುದ್ರಣ
Photographic radar record,ಛಾಯಾಗ್ರಹಣದ ರಾಡಾರ್ ದಾಖಲೆ
Photographic speed,ಛಾಯಾಗ್ರಹಣದ ತೀಕ್ಷ್ಣತೆ
Photographic telescope,"ಛಾಯಾಗ್ರಹಣ ದೂರದರ್ಶಕ, ಛಾಯಾಗ್ರಹಣ ದೂರದರ್ಶಕ"
Photographic traces,ಛಾಯಾಗ್ರಹಣದ ದಾಖಲೆ
Photographic zenith tube,ಫೋಟೋಗ್ರಾಫಿಕ್ ಮೆರಿಡಿಯನ್ ಟ್ಯೂಬ್
Photographic zenith tube,ಪೋರ್ಟೋಗ್ರಾಫಿಕ್ ಮೆರಿಡಿಯನ್ ಟ್ಯೂಬ್
Photography,"ಛಾಯಾಗ್ರಹಣ, ಛಾಯಾಗ್ರಹಣ"
Photoionization,ಆಪ್ಟಿಕಲ್ ಅಯಾನೀಕರಣ
Photoisland grid,ಬೆಳಕಿನ ವಿಮೋಚನೆ ಫಲಕ
Photology,"ಫೋಟೊಲಜಿ, ಇಮೇಜ್ ಆಪ್ಟಿಕ್ಸ್"
Photolysed nuclei,ಫೋಟೋಸೆನ್ಸಿಟಿವ್ ನ್ಯೂಕ್ಲಿಯಸ್
Photomagnetic effect,ಫೋಟಾನ್ ಕಾಂತೀಯ ಪರಿಣಾಮ
Photometer,"ಫೋಟೋಮೀಟರ್, ಫೋಟೋಮೀಟರ್"
Photometer bench,ಫೋಟೋಮೀಟರ್ ಬೆಂಚ್
Photometer trace method,ಫೋಟೋಮೀಟರ್ ಟ್ರೇಸಿಂಗ್ ವಿಧಾನ
Photometric,"ಫೋಟೋಮೆಟ್ರಿಕ್, ಫೋಟೋಮೆಟ್ರಿಕ್"
Photometric brightness,ಫೋಟೊಮೆಟ್ರಿಕ್ ಹೊಳಪು
Photometric standard,ಫೋಟೊಮೆಟ್ರಿಕ್ ಮಾನದಂಡಗಳು
Photometric surface,ಫೋಟೋಮೆಟ್ರಿಕ್ ಪುಟ
Photometric unit,ಫೋಟೋಮೆಟ್ರಿಕ್ ಘಟಕ
Photometry,ದ್ಯುತಿಮಾಪನ
Photomicrograph,ಫೋಟೋಮೈಕ್ರೋಗ್ರಾಫ್
Photomultiplier (=photo-amplifier),ಫೋಟೋಎಲೆಕ್ಟ್ರಾನ್ ಆಂಪ್ಲಿಫಯರ್
Photomultiplier output,ಲೈಟ್ ಎಲೆಕ್ಟ್ರಾನ್ ವರ್ಧಕ ಉತ್ಪನ್ನಗಳು
Photomultiplier tube,ದ್ಯುತಿವಿದ್ಯುಜ್ಜನಕ ಪುಷ್ಟೀಕರಣ ಟ್ಯೂಬ್
Photon,ಫೋಟಾನ್
Photon emission spectrum,ಫೋಟಾನ್ ಹೊರಸೂಸುವಿಕೆ ಸ್ಪೆಕ್ಟ್ರಮ್
Photon flux,ಫೋಟಾನ್ ಫ್ಲಕ್ಸ್
Photon gas,ಫೋಟಾನ್ ಅನಿಲ
Photon microscope,ಫೋಟಾನ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ
Photon theory,ಪೋಟಾನ್ ತತ್ವ
Photon wave,ಫೋಟಾನ್ ತರಂಗ
Photonegative,ಬೆಳಕಿನ ಋಣಾತ್ಮಕ
Photonegative specimen,ಫೋಟೊನೆಗೆಟಿವ್ ಮಾದರಿ
Photoneutron,ಫೋಟೊನ್ಜ್ ನ್ಯೂಟ್ರಾನ್
Photonic,ಫೋಟೋನಿ
Photonuclear process,ಫೋಟೋ ಪರಮಾಣು ಪ್ರಕ್ರಿಯೆ
Photonuclear reaction,ಫೋಟೋ ಪರಮಾಣು ಪ್ರತಿಕ್ರಿಯೆ
Photophone,ಫೋಟೊಫೋನ್
Photopositive,ಫೋಟೊಪಾಸಿಟಿವ್
Photopositive specimen,ಫೋಟೊಪಾಸಿಟಿವ್ ಮಾದರಿ
Photoproton,ಫೋಟಾನ್ಜ್ ಪ್ರೋಟಾನ್
Photoptic vision,ಆಪ್ಟಿಕಲ್ ದೃಷ್ಟಿ
Photoquenching,ಬೆಳಕು ನಂದಿಸುವುದು
Photoreconnaissance,ಆಪ್ಟಿಕಲ್ ಗಸ್ತು
Photorecording,ಪ್ರಾರ್ಥನಾ ರೆಕಾರ್ಡಿಂಗ್
Photosensitive,"ಫೋಟೋಸೆನ್ಸಿಟಿವ್, ಫೋಟೋಸೆನ್ಸಿಟಿವ್"
Photosensitive cell,ಫೋಟೋಸೆನ್ಸಿಟಿವ್ ಸೆಲ್
Photosensitive element,ಫೋಟೋಸೆನ್ಸಿಟಿವ್ ಘಟಕ
Photosensitive surface,ಫೋಟೋಸೆನ್ಸಿಟಿವ್ ಪುಟ
Photosphere,ಬೆಳಕಿನ ವೃತ್ತ
Photostage,ಬೆಳಕಿನ ಸ್ಥಿತಿ
Photostat,ಫೋಟೋಸ್ಟಾಟ್
Photostat laboratory,ಫೋಟೋಸ್ಟಾಟ್ ಲ್ಯಾಬ್
Photoswitch,ಫೋಟೋಸ್ವಿಚ್
Phototelegraphy,"ಟೆಲಿಗ್ರಾಫ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್, ರೇಡಿಯೋ ಇಮೇಜ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್, ಟೆಲಿಫೋಟೋ ಟ್ರಾನ್ಸ್ಮಿಷನ್"
Phototelephony,ಚಿತ್ರ ದೂರವಾಣಿ
Phototheodolite,ಫೋಟೋಥಿಯೋಡೋಲೈಟ್
Phototimer,ಆಪ್ಟಿಕಲ್ ಗಡಿಯಾರ
Phototransistor,ಬೆಳಕಿನ ಟ್ರಾನ್ಸಿಸ್ಟರ್
Phototraopism,ಫೋಟೋಟ್ರೋಪಿಸಮ್
Phototropic,ಫೋಟೋಸೆನ್ಸಿಟಿವ್
Photovoltaic,ದ್ಯುತಿವಿದ್ಯುಜ್ಜನಕ
Photovoltaic cell,ದ್ಯುತಿವಿದ್ಯುಜ್ಜನಕ ಕೋಶ
Photovoltaic effect,ದ್ಯುತಿವಿದ್ಯುಜ್ಜನಕ ಪರಿಣಾಮ
Photronic cell,ಫೋಟೊನಿಕ್ ಕೋಶ
Physical,"ಭೌತಿಕ, ನೈಸರ್ಗಿಕ"
Physical atomic veight scale,ಭೌತಿಕ ಪರಮಾಣು ಪ್ರಮಾಣ
Physical balance,ದೈಹಿಕ ಸಮತೋಲನ
Physical independence,ವಸ್ತು ಹತಾಶೆ
Physical mass unit,ಭೌತಿಕ ದ್ರವ್ಯರಾಶಿಯ ಘಟಕ
Physical optics,ಭೌತಿಕ ದೃಗ್ವಿಜ್ಞಾನ
Physical picture,ಭೌತಿಕ ಚಿತ್ರ
Physical process,ಭೌತಿಕ ಪ್ರಕ್ರಿಯೆ
Physical productivity,ವಸ್ತುನಿಷ್ಠ ಉತ್ಪಾದಕತೆ
Physical properties,ಭೌತಿಕ ಗುಣಲಕ್ಷಣಗಳು ಭೌತಿಕ ಗುಣಲಕ್ಷಣಗಳು
Physical quantity,ಭೌತಿಕ ಪ್ರಮಾಣ
Physical Roentgen equivalent,ಭೌತಿಕ ರೋಂಟ್ಜೆನ್ ಸಮಾನ
Physical sciences,ಭೌತಶಾಸ್ತ್ರ
Physical simulation,"ಭೌತಿಕ ಅನುಕರಣೆ, ಭೌತಿಕ ಸಿಮ್ಯುಲೇಶನ್"
Physicist,ಭೌತಶಾಸ್ತ್ರಜ್ಞ
Physico-chemical,ಭೌತ ರಾಸಾಯನಿಕ
Physico-chemical equilibrium,ಭೌತ ರಾಸಾಯನಿಕ ಸಮತೋಲನ
Physico-chemical method,ಭೌತ ರಾಸಾಯನಿಕ ವಿಧಾನ
Physico-chemical reaction,ಭೌತ ರಾಸಾಯನಿಕ ಕ್ರಿಯೆ
Physics,"ಭೌತಶಾಸ್ತ್ರ, ಭೌತಶಾಸ್ತ್ರ"
Physiographical evolution,ಭೂರೂಪದ ಅಭಿವೃದ್ಧಿ
Physiotherapy,ದೈಹಿಕ ಚಿಕಿತ್ಸೆ
Pi π meson,"ಮೇಸನ್, ಪೈ ಮೇಸನ್"
Piano,ಪಿಯಾನೋ
Pick up-velocity (=scanning speed),ಸ್ಕ್ಯಾನಿಂಗ್ ನಡೆಸುವಿಕೆಯನ್ನು
Pick-ip proess,ಲೆವಿ ಪ್ರಕ್ರಿಯೆ
Pick-up,"ಎತ್ತಿಕೊಳ್ಳುವ, ಎತ್ತಿಕೊಳ್ಳುವ"
Pick-up head,ಪಿಕ್ ಅಪ್ ಟಾಪ್
Pick-up spectral,ಪಿಕ್-ಅಪ್ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್
Pickup voltage,"ಪಿಕ್-ಅಪ್ ವೋಲ್ಟೇಜ್, ರಿಸೀವರ್ ವೋಲ್ಟೇಜ್"
Picoampere,ಪಿಕೋಯಂಪಿಯರ್ (ಘಟಕ)
Picofarad,ಪಿಕೋಫರಾಡ್
Picolo,ಪಿಕ್ಕೊಲೊ
Picosecond,ಪಿಕ್ಸೆಕೆಂಡ್
Picowatt,ಪಿಕೊ ವ್ಯಾಟ್
Pictrue white,ಚಿತ್ರ ಬಿಳಿ
Picture,ಚಿತ್ರ
Picture black,ಚಿತ್ರ ಕೃಷ್ಣ
Picture brightness,ಫೋಟೋ ಪ್ರಕಾಶಮಾನತೆ
Picture carrier,ಚಿತ್ರ ವಾಹಕ
Picture compression,ಚಿತ್ರಸಂಕೋಚನ
Picture contol points,ಫೋಟೋ ನಿಯಂತ್ರಣ ಬಿಂದು
Picture control coil (=frame coil),"ನಿಯಂತ್ರಣ ಸುರುಳಿ, ಫ್ರೇಮ್ ಸುರುಳಿ"
Picture detail,ಚಿತ್ರ ವಿವರಣೆ
Picture element,ಚಿತ್ರ ಅಲ್ಪಸಂಖ್ಯಾತ
Picture field,ವಿವರಣೆ ಪ್ರದೇಶ
Picture frequency,ಚಿತ್ರ ಆವರ್ತನ
Picture inversion,ಚಿತ್ರ ವಿಲೋಮ
Picture lock,ಚಿತ್ರ ನಿಯೋಜನೆ
Picture phone,ಚಿತ್ರ ಫೋನ್
Picture rotate control (=turn pictuer control),ಚಿತ್ರ ತಿರುಗುವಿಕೆ ನಿಯಂತ್ರಣ
Picture signal,ಚಿತ್ರ ಸಂಕೇತ
Picture signal amplitude,ಚಿತ್ರ ಸಂಕೇತದ ವೈಶಾಲ್ಯ
Picture size,ಚಿತ್ರದ ಗಾತ್ರ
Picture synchronization (=frame synchronization),"ಚಿತ್ರ ಸಿಂಕ್ರೊನೈಸೇಶನ್, ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್"
Picture synthesis,ದ್ಯುತಿಸಂಶ್ಲೇಷಣೆ
Picture transmission (=image transmission),ಚಿತ್ರ ಪ್ರಸರಣ
Picture transmitter (=video transmitter),"ಚಿತ್ರ ಟ್ರಾನ್ಸ್ಮಿಟರ್, ವಿಡಿಯೋ ಟ್ರಾನ್ಸ್ಮಿಟರ್"
Picture tube (=kinescope),"ಪಿಕ್ಚರ್ ಟ್ಯೂಬ್, ಕೈನೆಸ್ಕೋಪ್"
Picture tube brightner,ಫೋಟೋ ಟ್ಯೂಬ್ ಪ್ರೊಜೆಕ್ಟರ್
Pie (π) mode,ಪೈ (π) ಮೋಡ್
Pie (π) network,ಪೈ (π) ಬಲೆ
Pie winding,ಪೈ ತಣಿಸುವಿಕೆ
Pierce circuit,ಪಿಯರ್ಸ್ ಸರ್ಕ್ಯೂಟ್
Piezocrystallization,ಒತ್ತಡದ ಸ್ಫಟಿಕೀಕರಣ
Piezoelectric crystal,ಒತ್ತಡದ ವಿದ್ಯುತ್ ಸ್ಫಟಿಕ
Piezoelectric effect,ಒತ್ತಡದ ವಿದ್ಯುತ್ ಪರಿಣಾಮ
Piezoelectric medium,ಒತ್ತಡದ ಮಧ್ಯಮ
Piezoelectric pick up,ಒತ್ತಡದ ವಿದ್ಯುತ್ ಪಿಕಪ್
Piezoelectric quartz vibrator,"ಪ್ರೆಶರ್ ಎಲೆಕ್ಟ್ರಿಕ್ ಕ್ರಿಸ್ಟಲ್ ವೈಬ್ರೇಟರ್, ಪ್ರೆಶರ್ ಎಲೆಕ್ಟ್ರಿಕ್ ಕ್ವಾರ್ಟ್ಜ್ ವೈಬ್ರೇಟರ್"
Piezoelectric tensor,ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಕ್ಷೇತ್ರ
Piezoelectricity,ಒತ್ತಡ ವಿದ್ಯುತ್
Piezoelectrics,ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ
Piezomagnetism,ಒತ್ತಡದ ಕಾಂತೀಯತೆ
Piezometer,ಮಾನೋಮೀಟರ್
Piezometer tube,ವಾಯುಭಾರ ಮಾಪಕ
Piezooid,ಪಿಜ್ಜಾಯ್ಡ್
Piezotropy,ಪೈಜೊಟ್ರೋಪಿ
Pigtail splice,ಪಿಗ್ಟೇಲ್ ಬ್ರೇಡ್
Pile,"ಉತ್ಸೂತ್ರ, ರೋನ್, ಪಂಜ್"
Pile equation (=critical equation),"ಕಿರಣದ ಸಮೀಕರಣ, ನಿರ್ಣಾಯಕ ಸಮೀಕರಣ"
Pile factor,ಕಿರಣದ ಗುಣಾಂಕ
Pile gun,ಪೈಲ್ ಗನ್
Pile simulator,ಕಿರಣದ ಎಮ್ಯುಲೇಟರ್
Pile-up,ಅತಿಕ್ರಮಣ
Pilea,ಪೈಲಿಯಾ
Piled up group,ಬೃಹತ್ ಪೂಲ್ ಗುಂಪು
Pillar type camera,ಕಾಲಮ್ ಮಾದರಿಯ ಕ್ಯಾಮೆರಾ
Pillbox,"ಸಮಾನಾಂತರ ಫಿಲೆಟ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್, ಪಿಲ್ ಬಾಕ್ಸ್"
Pillbox antenna,ಪಿಲ್ಬಾಕ್ಸ್ ಆಂಟೆನಾ
Pilot,"ಚಾಲಕ, ಪೈಲಟ್, ಹರಿಕಾರ, ಮಾರ್ಗದರ್ಶಿ"
Pilot ballon,"ವಿಂಡ್ಮಿಲ್ ಬಲೂನ್, ಪೈಲಟ್ ಬಲೂನ್"
Pilot indicator,"ನ್ಯಾವಿಗೇಷನ್ ರಾಡಾರ್, ಪೈಲಟ್ ರಾಡಾರ್"
Pilot lamp,"ಸೂಚಕ ದೀಪ, ಪೈಲಟ್ ದೀಪ"
Pilot light,ಪೈಲಟ್ ಬೆಳಕು
Pilot motor,ಆರಂಭಿಕ ಮೋಟಾರ್
Pilot spark,ಆರಂಭಿಕ ಸ್ಪಾರ್ಕ್
Pilot wave (of a particle),"ಮಾರ್ಗದರ್ಶಿ ತರಂಗ, ಮಾರ್ಗದರ್ಶಿ ತರಂಗ"
Pilotage (=piloting),ಮಾರ್ಗದರ್ಶನ
Piloting,ಮಾರ್ಗದರ್ಶನ
Pimpling,ಪಿಟಿಕಾಯನ್
Pin,ಪಿನ್
Pin-hole,ಪಟ್ಟಿ ರಂಧ್ರ
Pinch effect,ಸಂಕೋಚನ ಪರಿಣಾಮ
Pinch off,ಸಂಕೋಚನ
Pinch-cock,"ಒತ್ತಡ ನಿರೋಧಕ, ಪಿಂಚ್ ಕೋಳಿ"
Pincushion distortion,"ಪಿಂಕ್ಯುಶನ್ ಅಸ್ಪಷ್ಟತೆ, ಕೋರ್-ವರ್ಧಿತ ಅಸ್ಪಷ್ಟತೆ"
Pine tree array (=koomans array),"ಬಾಚಿಹಲ್ಲು ವ್ಯೂಹ, ಕೂಮನ್ ಅರೇ"
Ping,"ಪಿಂಗ್ (ಸೋನಾರ್-ಪಲ್ಸ್), ಧ್ವನಿ ನಾಡಿ"
Pinger,ಪಿಂಗರ್
Pinging,ಟೈಪಿಂಗ್
Pinhole camera,ಪಂಚ್ ಹೋಲ್ ಕ್ಯಾಮೆರಾ
Pink noise,ಗುಲಾಬಿ ರೇವ್
Pint,ಪಾಯಿಂಟ್
Pion (pi-meson),ಪೈಯಾನ್ (ಪಿಮೆಸನ್)
Pion condensate (=Pi meson condensate),ಪಯೋನ್ ಮಂದಗೊಳಿಸಲಾಗಿದೆ
Pionium,ಪಯೋನಿಯಮ್
Pip,ಪಿಪ್
Piped television (=closed circuit television =community television),ಟೆಲಿಗ್ರಾಫ್ ದೂರದರ್ಶನ
Pipper Image,"ಪೈಪರ್ ಚಿತ್ರ, ದ್ಯುತಿರಂಧ್ರ ಚಿತ್ರ"
Pirani gauge,ಪಿರಾನಿ ಮಾಪಕ
Piston,ಪಿಸ್ಟನ್
Piston,ಪಿಸ್ಟನ್
Piston apparatus,ಪಿಸ್ಟನ್ ಸೆಟ್
Piston attenuator,ಪಿಸ್ಟನ್ ಡಿಸೆಲೇಟರ್
Piston corer,ಪಿಸ್ಟನ್ ಕ್ರೋಡಾಕ್
Piston flow,ಪಿಸ್ಟನ್ ಹರಿವು
Piston phone,ಪಿಸ್ಟನ್-ಫೋನ್
Piston pit,ಪಿಸ್ಟನ್ ತೊಟ್ಟಿ
Piston rod,ಪಿಸ್ಟನ್ ರಾಡ್
Piston travel,ಪಿಸ್ಟನ್ ಚಲನೆ
Piston-core station,ಪಿಸ್ಟನ್-ಕೋರ್ ಕೇಂದ್ರ
Piston-faulting,ಪಿಸ್ಟನ್-ದೋಷ
Pitch,"ಪಿಚ್, ಆಸ್ಫಾಲ್ಟ್, ಪಿಚ್, ಬ್ಯಾಂಗಲ್ ಇಂಟರ್ವಲ್, ಪಿಚ್, ಪಿಚ್, ಇಂಟರ್ವಲ್"
Pitch acceleration,ಪಿಚ್ ವೇಗವರ್ಧನೆ
Pitch attitude,"ಪಿಚ್ ಪ್ರವೃತ್ತಿ, ಕೋನ"
Pitch axis,ಪಿಚ್ ಅಕ್ಷ
Pitch chamber,ತೊಟ್ಟಿ ಪೆಟ್ಟಿಗೆ
Pitch programmer,ಪಿಚ್ ಮಾರ್ಗದರ್ಶಿ
Pitching,"ಪಿಚ್ ಮಾಡಲು, ಪಿಚ್ ಮಾಡಲು, ಬಾಗಲು"
Pith ball,ಮಜ್ಜೆಯ ಗುಳಿಗೆ
Pitot pressure,ಗಾಳಿಯ ಪ್ರಭಾವದ ಒತ್ತಡ
Pitot tube,"ಗಾಳಿಯ ಪ್ರಭಾವ-ಒತ್ತಡದ ಕೊಳವೆ, ಪ್ಯಾಟರಿಗೋಯಿಡ್, ಪಿಟೊ ಕಾಲುವೆ"
Pivot,"ಪಿವೋಟ್, ರಿವೆಟ್"
Pivoted magnet,ರಿವೆಟೆಡ್ ಮ್ಯಾಗ್ನೆಟ್
Pizo electric hysterisis,ಒತ್ತಡದ ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್
Pizo electric semiconductor,ಒತ್ತಡದ ಅರೆವಾಹಕ
Pizoptical effect,ಫೋಟೋಸೆನ್ಸಿಟಿವ್ ಪರಿಣಾಮ
Pizotropy,ಒತ್ತಡ ಟ್ರ್ಯಾಕಿಂಗ್
Plait point,ಮಿಶ್ರಣ ಬಿಂದು
Plan picture,ಯೋಜನೆ ರೇಖಾಚಿತ್ರಗಳು
Planar (epitaxial) transistor,ಪ್ಲಾನರ್ (ಎಪಿಟಾಕ್ಸಿಯಲ್) ಟ್ರಾನ್ಸಿಸ್ಟರ್
Planar arrangement,ಲೆವೆಲಿಂಗ್ ವ್ಯವಸ್ಥೆ
Planar lattice fault,ಪ್ಲ್ಯಾನರ್ ಪ್ಲೆಕ್ಸಸ್ ದೋಷ
Planar-array antenna,ಪ್ಲೇನ್-ಅರೇ ಆಂಟೆನಾ
Planck function,ಪ್ಲ್ಯಾಂಕ್ ಕಾರ್ಯ
Planck mass,ಪ್ಲ್ಯಾಂಕ್ ದ್ರವ್ಯರಾಶಿ
Planck oscillator,ಪ್ಲ್ಯಾಂಕ್ ಆಂದೋಲಕ
Planck's constant,ಪ್ಲ್ಯಾಂಕ್ ಸ್ಥಿರವಾಗಿದೆ
Planck's law,ಪ್ಲ್ಯಾಂಕ್ ಕಾನೂನು
Planck's radiation formula,ಪ್ಲ್ಯಾಂಕ್ ವಿಕಿರಣ ಸೂತ್ರ
Plane elestostatic problem,ಫ್ಲಾಟ್ ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ಥಿರ ಸಮಸ್ಯೆ
Plane front wave,ಫ್ಲಾಟ್ ತರಂಗ ಮುಂಭಾಗ
Plane lattice,ಕೆಳಭಾಗದ ಜಾಲರಿ
Plane mirror,ವಿಮಾನ ಕನ್ನಡಿ
Plane motion,coplanar ಚಲನೆ
Plane of bending,ಬಾಗಿದ ಸಮತಲ
Plane of cleaveage,ಸೀಳು ಮಹಡಿ
Plane of collimation,ಸಂಪನ್ಮೂಲ ವಿಮಾನ
Plane of curvature,ವಕ್ರತೆಯ ಸಮತಲ
Plane of departure,ನಿರ್ಗಮನ ಮಹಡಿ
Plane of fire,ಶೆಲ್ಲಿಂಗ್ ಮಹಡಿ
Plane of floatation,ಫ್ಲೋಟ್ ಮಟ್ಟ
Plane of incidence,ಘಟನೆ ಮಹಡಿ
Plane of polarization,ಧ್ರುವೀಕರಿಸುವ ವಿಮಾನ
Plane of reference,ಸೂಚನಾ ಮಹಡಿ
Plane of reflection,ಪ್ರತಿಫಲನ ವಿಮಾನ
Plane of scattering,ಚದುರಿದ ವಿಮಾನ
Plane orbit,ಸಮತಟ್ಟಾದ ಕಕ್ಷೆ
Plane parallel plate,ಫ್ಲಾಟ್ ಸಮಾನಾಂತರ ಪ್ಲೇಟ್
Plane polariscope,ವಿಮಾನ ಧ್ರುವೀಕರಣ
Plane polarised,"ವಿಮಾನ ಧ್ರುವೀಕೃತ, ರೇಖೆ ಧ್ರುವೀಕೃತ"
Plane polarised Alfven wave,ಪ್ಲೇನ್ ಧ್ರುವೀಕರಿಸಿದ ಎಲ್ಫ್ವೆನ್ ತರಂಗ
Plane polarised beam,ವಿಮಾನ ಧ್ರುವೀಕೃತ ಕಿರಣ
Plane polarised light,ವಿಮಾನ-ಧ್ರುವೀಕೃತ ಬೆಳಕು
Plane polarization,"ವಿಮಾನ ಧ್ರುವೀಕರಣ, ರೇಖೆಯ ಧ್ರುವೀಕರಣ"
Plane progressive wave,ಸಮತಟ್ಟಾದ ಪ್ರಗತಿಪರ ತರಂಗ
Plane reflector aerial (=plane reflector antenna),ಪ್ಲೇನ್ ಪ್ರತಿಫಲಕ ಆಂಟೆನಾ
Plane rotation matrix,coplanar ತಿರುಗುವ ಮ್ಯಾಟ್ರಿಕ್ಸ್
Plane strain,ವಿಮಾನ ವಿರೂಪ
Plane stress,ವಿಮಾನ ಒತ್ತಡ
Plane surface,ಫ್ಲಾಟ್ ಬ್ಯಾಕ್
Plane transmission grating,ಫ್ಲಾಟ್ ಟ್ರಾನ್ಸಿಟ್ ಗ್ರ್ಯಾಟಿಂಗ್
Plane wave,ವಿಮಾನ ಅಲೆ
Plane-earth attenuation,ನೆಲದ-ನೆಲದ ತರಂಗ ಕ್ಷೀಣತೆ
Plane-like wave front,ಫ್ಲಾಟ್ ತರಂಗ ಮುಂಭಾಗ
Planer diode,ಪ್ಲ್ಯಾನರ್ ಡಯೋಡ್
Planet,ಗ್ರಹ
Planetarium,ಕೃತಕ ಪ್ರಭಾವಲಯ
Planetary,"ಗ್ರಹ, ಭೂಮಂಡಲ"
Planetary aberration,ಗ್ರಹಗಳ ವೈಪರೀತ್ಯ
Planetary atmosphere,ಗ್ರಹಗಳ ವೃತ್ತ
Planetary circulation,ಗ್ರಹಗಳ ಪರಿಚಲನೆ
Planetary constant,ಗ್ರಹ ಸ್ಥಿರ
Planetary heat,ಗ್ರಹಗಳ ಶಾಖ
Planetary nebula,ಗ್ರಹಗಳ ನೀಹಾರಿಕೆ
Planetary orbit,ಗ್ರಹದ ಕಕ್ಷೆ
Planetary precession,ಗ್ರಹಗಳ ಅಯಾನು
Planetary system,ಗ್ರಹಗಳ ವ್ಯವಸ್ಥೆ
Planetary temperature,ಗ್ರಹಗಳ ಶಾಖ
Planetary vorticity,ಗ್ರಹಗಳ ಗೊಂದಲ
Planetry electron (=orbital electron),ಗ್ರಹಗಳ ಎಲೆಕ್ಟ್ರಾನ್
Planimeter,"ಪ್ರದೇಶದ ಮೀಟರ್, ಪ್ಲಾನಿಮೀಟರ್"
Plank length,ಪ್ಲ್ಯಾಂಕ್ ದೂರ
Plano-concave lens,ಪ್ಲೇನ್-ಕಾನ್ಕೇವ್ ಲೆನ್ಸ್
Plano-convex lens,ಫ್ಲಾಟ್ ಪೀನ ಮಸೂರ
Planoconvex spotlight,ಪ್ಲೇನ್-ಕಾನ್ವೆಕ್ಸ್ ಡಾಟ್ ಲೈಟ್
