Punjabi,Tamil
ਪ੍ਰੋਗਰਾਮ ਰੁਕਣਾ,நிரல் நிறுத்தம்
ਪ੍ਰੋਗਰਾਮ ਲਾਇਬ੍ਰੇਰੀ,நிரல் நூலகம்
ਪ੍ਰੋਗਰਾਮ ਨੂੰ ਚਲਾਉਣ,நிரல் இயக்கம்
ਪ੍ਰੋਗਰਾਮਰ,புரோகிராமர்
ਪ੍ਰੋਲੋਗ,முன்னுரை
ਪ੍ਰੋਮ,PROM
ਪ੍ਰਸਾਰ,பரப்புதல்
ਪ੍ਰਸਤਾਵ,முன்மொழிவு
ਸੁਰੱਖਿਅਤ ਕੁੰਜੀ,பாதுகாக்கப்பட்ட விசை
ਸੁਰੱਖਿਆ,பாதுகாப்பு
ਪ੍ਰੋਟੋਕੋਲ,நெறிமுறை
ਪ੍ਰੋਟੋਕੋਲ ਅਨੁਵਾਦ,நெறிமுறை மொழிபெயர்ப்பு
ਸੂਡੋ ਕੋਡ,போலி குறியீடு
ਜਨਤਕ ਡਾਟਾ ਨੈੱਟਵਰਕ,பொது தரவு நெட்வொர்க்
ਜਨਤਕ ਡੋਮੇਨ,பொது டொமைன்
ਜਨਤਕ ਕੁੰਜੀ ਇਨਕ੍ਰਿਪਟਿੰਗ,பொது விசை குறியாக்கம்
ਨਬਜ਼,துடிப்பு
ਪਲਸ ਕੋਡ ਮੋਡੂਲੇਸ਼ਨ,துடிப்பு குறியீடு பண்பேற்றம்
ਪਲਸ ਡਿਜੀਟਲ ਮੋਡੂਲੇਸ਼ਨ (PDM),பல்ஸ் டிஜிட்டல் மாடுலேஷன் (PDM)
ਪਲਸ ਰੇਲਗੱਡੀ,துடிப்பு ரயில்
ਵਿਰਾਮ ਚਿੰਨ੍ਹ,நிறுத்தற்குறி
ਧੱਕਾ,தள்ளு
ਆਟੋਮੇਟਾ ਥੱਲੇ ਧੱਕੋ,ஆட்டோமேட்டாவை கீழே தள்ளுங்கள்
ਪੁਸ਼ਅੱਪ ਸੂਚੀ,pushup பட்டியல்
ਕੁਆਡ ਘਣਤਾ,குவாட் அடர்த்தி
ਯੋਗਤਾ,தகுதி
ਕੁਆਂਟੀਫਾਇਰ,அளவுகோல்
ਮਾਤਰਾ,அளவிடு
ਕੁਆਂਟਾਇਜ਼ਰ,குவாண்டிசர்
ਕੁਆਂਟਮ,குவாண்டம்
ਕੁਆਂਟਮ ਘੜੀ,குவாண்டம் கடிகாரம்
ਕੁਆਂਟਮ ਕੰਪਿਊਟਿੰਗ,குவாண்டம் கம்ப்யூட்டிங்
ਉਦਾਹਰਨ ਦੁਆਰਾ ਪੁੱਛਗਿੱਛ,உதாரணம் மூலம் வினவவும்
ਪੁੱਛਗਿੱਛ,வினவு
ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ,கேள்வி மொழி
ਪੁੱਛਗਿੱਛ ਦੀ ਪ੍ਰਕਿਰਿਆ,வினவல் செயலாக்கம்
ਕਤਾਰ,வரிசை
ਕਤਾਰ ਪ੍ਰਬੰਧਨ,வரிசை மேலாண்மை
ਕਤਾਰ ਰਜਿਸਟਰ,வரிசை பதிவு
ਕਤਾਰਬੱਧ ਨੈੱਟਵਰਕ,வரிசை நெட்வொர்க்
ਕਤਾਰਬੱਧ ਥਿਊਰੀ,வரிசை கோட்பாடு
ਤੇਜ਼ ਪਹੁੰਚ ਮੈਮੋਰੀ,விரைவான அணுகல் நினைவகம்
ਭਾਗ,அளவுகோல்
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਦਖਲਅੰਦਾਜ਼ੀ (RFI),ரேடியோ அலைவரிசை குறுக்கீடு (RFI)
ਮੂਲ,ரேடிக்ஸ்
ਰੈਂਡਮ ਐਕਸੈਸ ਕੰਪਿਊਟਰ ਉਪਕਰਣ (RACE),சீரற்ற அணுகல் கணினி உபகரணங்கள் (RACE)
ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (RAM),சீரற்ற அணுகல் நினைவகம் (ரேம்)
ਬੇਤਰਤੀਬ ਸਕੈਨ,சீரற்ற ஸ்கேன்
ਰਾਸਟਰ,ராஸ்டர்
ਰਾਸਟਰ ਸਕੈਨ,ராஸ்டர் ஸ்கேன்
ਮੁੜ ਇੰਜੀਨੀਅਰਿੰਗ,மறு பொறியியல்
ਮੁੜ ਵਾਧਾ,மீண்டும் விரிவாக்கம்
ਪਹੁੰਚਯੋਗਤਾ,அடையக்கூடிய தன்மை
ਪੜ੍ਹੋ,படி
ਸਿਰ ਪੜ੍ਹੋ,தலை வாசிக்கவும்
ਸਿਰਫ ਪੜ੍ਹਨ ਲਈ,படிக்க மட்டுமே
ਸਿਰਫ ਮੈਮੋਰੀ ਪੜ੍ਹੋ,படிக்க மட்டும் நினைவகம்
ਪੜ੍ਹੋ ਲਿਖਣ ਦਾ ਸਿਰ,எழுத தலை வாசிக்கவும்
ਪੜ੍ਹਨ/ਲਿਖਣ ਦਾ ਚੱਕਰ,படிக்க/எழுத சுழற்சி
ਪੜ੍ਹੋ/ਲਿਖੋ ਸਿਰ,படிக்க/எழுத தலை
ਪੜ੍ਹੋ/ਲਿਖੋ,படிக்க/எழுத
ਪਾਠਕ,வாசகர்
ਪੜ੍ਹਨਾ,வாசிப்பு
ਪੜ੍ਹੋ,படிக்க-அவுட்
ਅਸਲੀ,உண்மையான
ਰੀਅਲ ਟਾਈਮ ਪ੍ਰੋਸੈਸਿੰਗ,உண்மையான நேர செயலாக்கம்
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,பெறுபவர்
ਮਾਨਤਾ ਤਰਕ,அங்கீகார தர்க்கம்
ਦੁਬਾਰਾ ਕੰਪਾਇਲ ਕਰੋ,மீண்டும் தொகுக்கவும்
ਰਿਕਾਰਡ,பதிவு
ਰਿਕਾਰਡਿੰਗ ਸਿਰ,பதிவு தலை
ਮੁੜ ਪ੍ਰਾਪਤ ਕਰਨ ਯੋਗ ਗਲਤੀ,மீட்டெடுக்கக்கூடிய பிழை
ਰਿਕਵਰੀ,மீட்பு
ਰੀਕਰਸਿਮ ਥਿਊਰਮ,மறுசுழற்சி தேற்றம்
ਦੁਹਰਾਓ,மறுநிகழ்வு
ਆਵਰਤੀ ਫੰਕਸ਼ਨ,சுழல் செயல்பாடு
ਘਟਾਇਆ ਗਿਆ ਨਿਰਦੇਸ਼ ਸੈੱਟ ਕੰਪਿਊਟਰ (RISC),குறைக்கப்பட்ட அறிவுறுத்தல் தொகுப்பு கணினி (RISC)
ਰਿਡੰਡੈਂਸੀ,பணிநீக்கம்
ਸੁਤੰਤਰ ਡਿਸਕਾਂ ਦੀ ਬੇਲੋੜੀ ਐਰੇ (RAID),சுயாதீன வட்டுகளின் தேவையற்ற வரிசை (RAID)
ਮੁੜ-ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲਾ,மீண்டும் நுழைந்தவர்
ਮੁੜ-ਪ੍ਰਵੇਸ਼ ਕੋਡ,மறு நுழைவு குறியீடு
ਹਵਾਲਾ,குறிப்பு
ਹਵਾਲਾ ਇਕਸਾਰਤਾ,மேற்கோளிட்ட நேர்மை
ਪ੍ਰਤੀਬਿੰਬ,பிரதிபலிப்பு
ਪ੍ਰਤੀਬਿੰਬ,பிரதிபலிப்பு
ਅਪਵਰਤਨ,ஒளிவிலகல்
ਤਾਜ਼ਾ ਕਰੋ,புதுப்பிப்பு
ਪੁਨਰਜਨਮ,மீளுருவாக்கம்
ਰਜਿਸਟਰ,பதிவு
ਨਿਯਮਤ ਵਿਆਕਰਣ,வழக்கமான இலக்கணம்
ਸਬੰਧ,உறவு
ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ,தொடர்புடைய தரவுத்தளம்
ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ (RDBMS),தொடர்புடைய தரவுத்தள மேலாண்மை அமைப்பு (RDBMS)
ਰਿਲੇਸ਼ਨਲ ਮਾਡਲ,தொடர்புடைய மாதிரி
ਰਿਸ਼ਤੇਦਾਰ,உறவினர்
ਰਿਸ਼ਤੇਦਾਰ ਸੰਬੋਧਨ,உறவினர் முகவரி
ਰੀਲੇਅ,ரிலே
ਭਰੋਸੇਯੋਗਤਾ ਮਾਡਲਿੰਗ,நம்பகத்தன்மை மாடலிங்
ਭਰੋਸੇਯੋਗ,நம்பகமானது
ਰੀਲੋਕੇਟੇਬਲ ਕੋਡ,இடமாற்றம் செய்யக்கூடிய குறியீடு
ਰਿਮੋਟ,ரிமோட்
ਰਿਮੋਟ ਹੋਸਟ,தொலை புரவலன்
ਰਿਮੋਟ ਨੌਕਰੀ ਦਾਖਲਾ,தொலைதூர வேலை நுழைவு
ਰਿਮੋਟ ਲਾਗ-ਇਨ,தொலை உள்நுழைவு
ਰਿਮੋਟ ਪ੍ਰਕਿਰਿਆ ਕਾਲ (RPC),தொலை நடைமுறை அழைப்பு (RPC)
ਰਿਮੋਟ ਸੈਂਸਿੰਗ,தொலை உணர்வு
ਨਾਮ ਬਦਲੋ,மறுபெயரிடவும்
ਪੇਸ਼ਕਾਰੀ,வழங்குதல்
ਰੀਪੀਟਰ,ரிப்பீட்டர்
ਜਵਾਬ,பதில்
ਬੇਨਤੀ,கோரிக்கை
ਟਿੱਪਣੀਆਂ ਲਈ ਬੇਨਤੀ (RFC),கருத்துகளுக்கான கோரிக்கை (RFC)
ਬੇਨਤੀ/ਜਵਾਬ ਪ੍ਰੋਟੋਕੋਲ,கோரிக்கை/பதில் நெறிமுறை
ਪ੍ਰੋਗਰਾਮ ਨੂੰ ਮੁੜ ਚਲਾਓ,நிரலை மீண்டும் இயக்கவும்
ਖੋਜ,ஆராய்ச்சி
ਰੀਸੈਟ ਚੱਕਰ,மீட்டமைப்பு சுழற்சி
ਨਿਵਾਸੀ,குடியிருப்பாளர்
ਮਤਾ,தீர்மானம்
ਸਰੋਤ,வளங்கள்
ਜਵਾਬ ਦਾ ਸਮਾਂ,பதில் நேரம்
ਰੀਸਟਾਰਟ ਕਰੋ,மறுதொடக்கம்
ਰੀਸਟੋਰ ਕਰੋ,மீட்டமை
ਰੀਟਰੇਸ,திரும்பப் பெறு
ਰੀਟ੍ਰਾਂਸਮਿਸ਼ਨ,மறு பரிமாற்றம்
ਮੁੜ ਪ੍ਰਾਪਤ ਕਰੋ,மீட்டெடுக்கவும்
ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ,மீண்டும் முயற்சிக்கவும்
ਵਾਪਸੀ,திரும்பு
ਵਾਪਸੀ ਕੋਡ,திரும்ப குறியீடு
ਵਾਪਸੀ ਕੁੰਜੀ,திரும்பும் விசை
ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ,மீண்டும் பயன்படுத்தக்கூடிய குறியீடு
ਮੁੜ ਲਿਖਣਯੋਗ,மீண்டும் எழுதக்கூடியது
RGB ਮਾਨੀਟਰ,RGB மானிட்டர்
ਰਿਬਨ,ரிப்பன்
ਸਹੀ ਮੁੱਦਾ,சரியான பிரச்சினை
ਰੋਬੋਟ,ரோபோ
ਰੋਬੋਟਿਕਸ,ரோபாட்டிக்ஸ்
ਮਜ਼ਬੂਤ,வலுவான
ਭੂਮਿਕਾ,பங்கு
ਵਾਪਸ ਰੋਲ,திரும்பவும்
ਵਿੱਚ ਰੋਲ,உருட்டவும்
ਵੇਲਨਾ,உருட்டவும்
ROM,ரோம்
ਰੂਟ,வேர்
ਰੂਟ ਡਾਇਰੈਕਟਰੀ,ரூட் அடைவு
ਗਲਤੀ ਦਾ ਦੌਰ,பிழை சுற்று
ਰਾਊਟਰ,திசைவி
ਰੂਟਿੰਗ,ரூட்டிங்
RS232C ਇੰਟਰਫੇਸ,RS232C இடைமுகம்
RSA ਇਨਕ੍ਰਿਪਸ਼ਨ,RSA குறியாக்கம்
ਆਰ.ਟੀ.ਸੀ,ஆர்.டி.சி
ਲੰਬਾਈ ਇੰਕੋਡਿੰਗ ਚਲਾਓ,ரன் நீளம் குறியாக்கம்
ਚਲਾਉਣ ਦਾ ਸਮਾਂ,இயக்க நேரம்
ਰੰਨਟਾਈਮ ਗਲਤੀ,இயக்க பிழை
ਨਮੂਨਾ,மாதிரி
ਨਮੂਨਾ,மாதிரி எடுத்தல்
ਸੈਟੇਲਾਈਟ,செயற்கைக்கோள்
ਸੰਤ੍ਰਿਪਤ,நிறைவுற்றது
ਸੇਵ ਕਰੋ,சேமிக்கவும்
ਸਕੇਲੇਬਿਲਟੀ,அளவீடல்
ਸਕੇਲਰ,அளவுகோல்
ਸਕੈਨਿੰਗ,ஸ்கேன் செய்கிறது
ਦ੍ਰਿਸ਼,காட்சி
ਸ਼ਡਿਊਲਰ,திட்டமிடுபவர்
ਸਕਰੀਨ ਚਿੱਤਰ ਪ੍ਰੋਜੈਕਟਰ,திரை பட ப்ரொஜெக்டர்
ਸਕ੍ਰਿਪਟ,கையால் எழுதப்பட்ட தாள்
ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ,ஸ்கிரிப்டிங் மொழி
ਸਕ੍ਰੋਲਿੰਗ,ஸ்க்ரோலிங்
SDLC (ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ),SDLC (ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு)
ਖੋਜ,தேடு
ਖੋਜ ਇੰਜਣ,தேடல் இயந்திரம்
ਖੋਜ ਰੁੱਖ,தேடல் மரம்
ਖੋਜ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ,தேடி
ਸੈਕੰਡਰੀ,இரண்டாம் நிலை
ਸੈਕਟਰ,துறை
ਸੁਰੱਖਿਆ ਨੀਤੀ,பாதுகாப்பு கொள்கை
ਸਮਾਂ ਭਾਲੋ,நேரம் தேடுங்கள்
ਖੰਡ,பிரிவு
ਵਿਭਾਜਨ,பிரிவு
ਚੋਣ ਲੜੀ,தேர்வு வகை
ਆਪਣੇ ਆਪ ਵਿੱਚ ਸ਼ਾਮਲ,தன்னை உள்ளடக்கியது
ਅਰਥ ਵਿਗਿਆਨ,சொற்பொருள்
ਸੈਮਾਫੋਰ,செமாஃபோர்
ਸੈਮੀਕੰਡਕਟਰ,செமிகண்டக்டர்
ਅਰਥਵਾਦੀ ਵੈੱਬ,சொற்பொருள் வலை
ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ,தொடர் அணுகல் முறை
ਸੀਰੀਅਲ,தொடர்
ਸੀਰੀਅਲਾਈਜ਼ਰ,சீரியலைசர்
ਸਰਵਰ,சேவையகம்
ਸਰਵਰ ਕਰੈਸ਼,சர்வர் செயலிழப்பு
ਸਰਵਰ ਲਾਇਸੰਸ,சர்வர் உரிமம்
ਸਰਵੋ ਗੁਣਕ,சர்வோ பெருக்கி
ਸੈੱਟ ਕਰੋ,அமைக்கவும்
ਸੈੱਟ ਪੁਆਇੰਟ,அமைக்க புள்ளி
ਸਥਾਪਨਾ ਕਰਨਾ,அமைக்க
ਛਾਂ,நிழல்
ਸ਼ੈਡਿੰਗ,நிழல்
ਸ਼ੈਡੋ,நிழல்
ਸ਼ੇਅਰ ਫਾਇਲ,கோப்பு பகிர்வு
ਸਾਂਝੀ ਪਹੁੰਚ,பகிரப்பட்ட அணுகல்
ਸਾਂਝਾ ਕਰਨਾ,பகிர்தல்
ਸ਼ੈੱਲ,ஷெல்
ਸ਼ਿਫਟ ਅੱਖਰ,மாற்றம் பாத்திரம்
ਸ਼ਾਰਟ ਸਰਕਟ,குறைந்த மின்னழுத்தம்
ਛੋਟੀ ਹਦਾਇਤ,குறுகிய அறிவுறுத்தல்
ਭੈਣ-ਭਰਾ,உடன்பிறப்பு
ਨੁਕਸਾਨ,பக்க விளைவு
ਸਾਈਨ ਬਿੱਟ,அடையாளம் பிட்
ਇਸ਼ਾਰਾ,சிக்னல்
ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ,சமிக்ஞை செயலாக்கம்
ਸਿਗਨਲ,சிக்னலிங்
ਸਿਗਨਲ-ਤੋਂ-ਸ਼ੋਰ ਅਨੁਪਾਤ,சமிக்ஞை-இரைச்சல் விகிதம்
ਦਸਤਖਤ,கையெழுத்து
ਦਸਤਖਤ ਟੈਸਟਿੰਗ,கையெழுத்து சோதனை
ਮਹੱਤਵਪੂਰਨ ਅੰਕ,குறிப்பிடத்தக்க இலக்கம்
ਸਿਲੀਕਾਨ ਚਿੱਪ,சிலிக்கான் சிப்
ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP),எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP)
ਸਿੰਪਲੈਕਸ,சிம்ப்ளக்ஸ்
ਸਿੰਪਲੈਕਸ ਨੋਡ,எளிய முனை
ਸਿਮੂਲੇਸ਼ਨ,உருவகப்படுத்துதல்
ਸਿਮੂਲੇਟਰ,சிமுலேட்டர்
ਸਿਮਟਲ,ஒரே நேரத்தில்
ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ,ஒரே நேரத்தில் செயலாக்கம்
ਸਿੰਗਲਟਨ,சிங்கிள்டன்
ਸਾਈਟ ਲਾਇਸੰਸ,தள உரிமம்
ਆਕਾਰ,அளவு
ਆਕਾਰ,அளவிடுதல்
ਸਕੈਚਿੰਗ,வரைதல்
ਛੱਡੋ,தவிர்க்கவும்
ਛੱਡਣਾ,ஸ்கிப்பிங்
ਸਲੈਸ਼,ஸ்லாஷ்
ਗੁਲਾਮ ਕੰਪਿਊਟਰ,அடிமை கணினி
ਸਲਾਈਡਿੰਗ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ,நெகிழ் சாளர நெறிமுறை
ਸਲਿੱਪ,நழுவும்
ਸਲਾਟ,ஸ்லாட்
ਛੋਟਾ ਕੰਪਿਊਟਰ ਸਿਸਟਮ ਇੰਟਰਫੇਸ (SCSI),சிறிய கணினி அமைப்பு இடைமுகம் (SCSI)
ਸਮਾਰਟ ਕਾਰਡ,ஸ்மார்ட் கார்டு
snail ਮੇਲ,நத்தை அஞ்சல்
ਸਨੈਪਸ਼ਾਟ,ஸ்னாப்ஷாட்
ਸਾਫਟ ਕੰਪਿਊਟਿੰਗ,மென்மையான கணினி
ਸਾਫਟ ਕਾਪੀ,மென்மையான நகல்
ਨਰਮ ਫੌਂਟ,மென்மையான எழுத்துரு
ਸਾਫਟਵੇਅਰ,மென்பொருள்
ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ,மென்பொருள் பொறியியல்
ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ,மென்பொருள் உரிமம்
ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ,மென்பொருள் திருட்டு
ਸਪੈਕਟ੍ਰਮ,ஸ்பெக்ட்ரம்
ਸਪਿਰਲ,சுழல்
ਸ਼ੀਟ ਫੈਲਾਓ,விரிதாள்
ਮਿਆਰੀ,தரநிலை
ਮਿਆਰੀ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ (SGML),நிலையான பொதுவான மார்க்அப் மொழி (SGML)
ਮਾਨਕੀਕਰਨ,தரப்படுத்தல்
ਸਟੈਂਡਬਾਏ ਸਮਾਂ,காத்திருப்பு நேரம்
ਸਟਾਰ LAN,நட்சத்திரம் LAN
ਸਟਾਰ ਟੋਪੋਲੋਜੀ,நட்சத்திர இடவியல்
ਬਿੱਟ ਸ਼ੁਰੂ ਕਰੋ,தொடக்க பிட்
ਭੁੱਖਮਰੀ,பட்டினி
ਸਥਿਰ ਮੈਮੋਰੀ&#39;,நிலையான நினைவகம்&#39;
ਸਥਿਤੀ ਚੈਨਲ,நிலை சேனல்
ਕਦਮ ਦਾ ਆਕਾਰ,படி அளவு
ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ,நிறுத்த மற்றும் காத்திரு நெறிமுறை
ਸਟਾਪ ਕੋਡ,நிறுத்த குறியீடு
ਸਟਾਪ ਕੁੰਜੀ,நிறுத்த விசை
ਸਟੋਰੇਬਿਲਟੀ,சேமிப்புத்திறன்
ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ,சேமிக்கப்பட்ட நிரல்
ਸਤਰ ਡਾਟਾ,சரம் தரவு
ਢਾਂਚਾਗਤ ਕੋਡਿੰਗ,கட்டமைக்கப்பட்ட குறியீட்டு முறை
ਢਾਂਚਾਗਤ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL),கட்டமைக்கப்பட்ட வினவல் மொழி (SQL)
ਸ਼ੈਲੀ ਸ਼ੀਟ,நடை தாள்
ਉਪ-ਡਾਇਰੈਕਟਰੀ,துணை அடைவு
ਸਬਨੈੱਟ,சப்நெட்
ਸਬਟ੍ਰੀ,துணை மரம்
ਸੰਖੇਪ,சுருக்கம்
ਸੁਪਰ ਕੰਪਿਊਟਰ,சூப்பர் கணினி
ਸੁਪਰ ਕੰਪਿਊਟਿੰਗ,சூப்பர் கம்ப்யூட்டிங்
ਸੁਪਰ ਕੁੰਜੀ,சூப்பர் சாவி
ਸੁਪਰ ਉਪਭੋਗਤਾ,சூப்பர் பயனர்
ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ,மேற்பார்வை கற்றல்
ਸਹਾਇਤਾ ਚਿੱਪ,ஆதரவு சிப்
ਸਰਫ,சர்ஃப்
ਸਰਫਿੰਗ,உலாவல்
ਸਵੈਪ,இடமாற்று
ਵਿੱਚ ਸਵੈਪ,இடமாற்றம்
ਸਵੈਪ ਬਾਹਰ,மாற்றிக்கொள்
ਸਵੈਪਿੰਗ,இடமாற்றம்
ਬਦਲਿਆ ਨੈੱਟਵਰਕ,நெட்வொர்க் மாறியது
ਬਦਲੀ ਜਾ ਰਹੀ ਹੈ,மாறுகிறது
ਸਵਿਚਿੰਗ ਥਿਊਰੀ,மாறுதல் கோட்பாடு
ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,குறியீட்டு நிரலாக்கம்
ਸਮਕਾਲੀਕਰਨ,ஒத்திசைவு
ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,சின்க்ரோனைசர்
ਸਮਕਾਲੀ,ஒத்திசைவானது
ਸਮਕਾਲੀ ਡਿਜੀਟਲ ਲੜੀ (SDH),ஒத்திசைவான டிஜிட்டல் படிநிலை (SDH)
ਸੰਟੈਕਸ ਵਿਸ਼ਲੇਸ਼ਣ,தொடரியல் பகுப்பாய்வு
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,அமைப்பு பகுப்பாய்வு
ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ,கணினி பொறியியல்
ਸਿਸਟਮ ਹੈਕਰ,கணினி ஹேக்கர்
ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ,கணினி ஒருங்கிணைப்பான்
ਸਿਸਟਮ ਲਾਗ,கணினி பதிவு
ਸਿਸਟਮ ਮਾਸਕ,அமைப்பு முகமூடி
ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਆਰਕੀਟੈਕਚਰ (SNA),கணினி நெட்வொர்க் கட்டமைப்பு (SNA)
ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ,கணினி நிரலாளர்
ਸਿਸਟਮ ਨੂੰ ਮੁੜ ਚਾਲੂ ਕਰੋ,கணினி மறுதொடக்கம்
ਸਿਸਟਮ ਬੰਦ,கணினி பணிநிறுத்தம்
ਸਿਸਟਮ ਟੈਸਟਿੰਗ,அமைப்பு சோதனை
ਸਿਸਟਮ ਸਹੂਲਤ,அமைப்பு பயன்பாடு
ਯੋਜਨਾਬੱਧ ਕੋਡ,முறையான குறியீடு
ਟੈਬ ਕਮਾਂਡ,tab கட்டளை
ਟੇਬਲ,மேசை
ਸਾਰਣੀ ਉੱਪਰ ਦੇਖੋ,மேஜை மேலே பார்க்கவும்
ਟੇਬਲ ਸਪੇਸ,அட்டவணை இடம்
ਟੈਬਲੇਟ,டேப்லெட்
ਸਾਰਣੀਬੱਧ ਐਰੇ,அட்டவணை வரிசை
ਟੇਬਲਿੰਗ ਫੰਕਸ਼ਨ,அட்டவணை செயல்பாடு
ਟੈਗ ਕੀਤਾ ਆਰਕੀਟੈਕਚਰ,குறியிடப்பட்ட கட்டிடக்கலை
ਟੈਗਡ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮੈਟ (TIFF),குறியிடப்பட்ட படக் கோப்பு வடிவம் (TIFF)
ਟੈਂਡਮ ਸਿਸਟਮ,தண்டம் அமைப்பு
ਟੇਪ ਦੀ ਘਣਤਾ,டேப் அடர்த்தி
ਟੇਪ ਮਾਸਕ,நாடா முகமூடி
tar ਫਾਈਲ,தார் கோப்பு
ਟਾਸਕ,பணி
ਟਾਸਕ ਬਾਰ,பணிப்பட்டி
ਕਾਰਜ ਅਨੁਸੂਚੀ,பணி திட்டமிடுபவர்
TCP/IP (ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ/ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ),TCP/IP (டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால்)
ਤੋੜਨ ਦੀ ਕਾਰਵਾਈ,கிழித்தல் செயல்பாடு
ਟੈਲੀਕਾਮ,தொலை தொடர்பு
ਦੂਰਸੰਚਾਰ,தொலைத்தொடர்பு
ਟੈਲੀਕਾਨਫਰੰਸ,தொலைதொடர்பு
ਟੈਲੀਕਾਨਫਰੈਂਸਿੰਗ,டெலி கான்பரன்சிங்
ਟੈਲੀਗ੍ਰਾਫੀ,தந்தி
ਟੈਲੀਮੈਟਰੀ,டெலிமெட்ரி
ਟੈਲੀਫ਼ੋਨ,தொலைபேசி
ਟੈਲੀਫੋਨੀ,டெலிபோனி
ਟੈਲੀਪ੍ਰਿੰਟਰ,டெலி பிரிண்டர்
ਟੈਲੀਪ੍ਰੋਸੈਸਿੰਗ,டெலிபிராசசிங்
ਟੈਲੀਵਿਜ਼ਨ,தொலைக்காட்சி
ਟੇਲੈਕਸ,டெலக்ஸ்
ਟੈਲਨੈੱਟ,டெல்நெட்
ਤਾਪਮਾਨ,வெப்ப நிலை
ਟੈਂਪਲੇਟ,டெம்ப்ளேட்
ਦਸ ਦਾ ਪੂਰਕ,பத்து இன் நிரப்பு
tera ਬਾਈਟ,டெரா பைட்
ਤੇਰਾ ਫਲਾਪ,தேரா தோல்விகள்
ਟਰਮੀਨਲ ਕਰਸਰ,டெர்மினல் கர்சர்
ਟਰਮੀਨਲ ਨੋਡ,முனைய முனை
ਟਰਮੀਨਲ ਵਿੰਡੋ,முனைய சாளரம்
ਸਮਾਪਤੀ,முடித்தல்
ਟਰਨਰੀ,மும்முனை
ਤ੍ਰਿਏਕ ਓਪਰੇਸ਼ਨ,மும்மை செயல்பாடு
ਟੈਸਟ,சோதனை
ਟੈਸਟ ਕਵਰੇਜ,சோதனை கவரேஜ்
ਟੈਸਟ ਰਨ,சோதனை ஓட்டம்
ਟੈਸਟ-ਡਾਟਾ,சோதனை-தரவு
ਟੈਕਸਟ,உரை
ਟੈਕਸਟ ਬਾਕਸ,உரை பெட்டி
ਟੈਕਸਟ ਕਰਸਰ,உரை கர்சர்
ਟੈਕਸਟ ਐਡੀਟਰ,உரை திருத்தி
ਟੈਕਸਟ ਫਾਈਲ,உரை கோப்பு
ਟੈਕਸਟ ਮੋਡ,உரை முறை
