Bengali,Odiya
সিমপ্লেক্স মূকনাট্য,ସିମ୍ପାଲେକ୍ସ ଟେବୁଲ୍ |
সিম্পসনের এক - তৃতীয় নিয়ম,ସିମ୍ପସନ୍ଙ୍କର ଏକ - ତୃତୀୟ ନିୟମ |
সিমুলেশন কৌশল,ଅନୁକରଣ କ technique ଶଳ
যুগপত ডিফারেনশিয়াল সমীকরণ,ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
যুগপত সমীকরণ,ଏକକାଳୀନ ସମୀକରଣ |
সাইন,ସାଇନ
সাইন বক্ররেখা,ସାଇନ ବକ୍ର
এককটন,ସିଙ୍ଗଲେଟନ୍ |
একক মূল্যবান ফাংশন,ଏକକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
একবচন অবিচ্ছেদ্য,ଏକକ ଇଣ୍ଟିଗ୍ରାଲ୍ |
এককতা,ଏକକତା
একবচন ম্যাট্রিক্স,ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ
একক সমাধান,ଏକକ ସମାଧାନ
নমুনার আকার,ନମୁନାର ଆକାର
তির্যক বিতরণ,ଖରାପ ବଣ୍ଟନ |
skew-Hermitian ম্যাট্রিক্স,skew-Hermitian ମ୍ୟାଟ୍ରିକ୍ସ |
তির্যকতা,ଚତୁରତା |
তির্যক প্রতিসম ম্যাট্রিক্স,skew ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
স্ল্যাক পরিবর্তনশীল,ସ୍ଲାକ୍ ଭେରିଏବଲ୍ |
ঢাল,ope ୁଲା
ঢাল গ্রেডিয়েন্ট,ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |
ছোট বন্ধনী,ଛୋଟ ବ୍ରାକେଟ୍
মসৃণ বক্ররেখা,ଚିକ୍କଣ ବକ୍ର
মসৃণ ফাংশন,ସୁଗମ କାର୍ଯ୍ୟ
সময় সিরিজের মসৃণকরণ,ସମୟ କ୍ରମର ସଫାସୁତୁରା |
সৌর জগৎ,ସୌର ମଣ୍ଡଳ
solenoidal ভেক্টর,ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |
কঠিন,କଠିନ
কঠিন জ্যামিতি,କଠିନ ଜ୍ୟାମିତି |
সমাধান,ସମାଧାନ
সিরিজে সমাধান,କ୍ରମରେ ସମାଧାନ |
সমাধান ম্যাট্রিক্স,ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |
একটি ত্রিভুজের সমাধান,ଏକ ତ୍ରିରଙ୍ଗାର ସମାଧାନ |
সমাধান স্থান,ସମାଧାନ ସ୍ଥାନ
সোনাইন বহুপদী,ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |
স্থান,ସ୍ଥାନ
স্থান বক্ররেখা,ସ୍ପେସ୍ ବକ୍ର
স্প্যানিং সেট,ବିସ୍ତାର ସେଟ୍ |
স্থানিক কোরিলোগ্রাম,ସ୍ପେସାଲ୍ କରେଲୋଗ୍ରାମ୍ |
বিশেষ লিনিয়ার গ্রুপ,ସ୍ line ତନ୍ତ୍ର ର line ଖ୍ୟ ଗୋଷ୍ଠୀ |
বিশেষ অর্থোগোনাল গ্রুপ,ସ୍ ort ତନ୍ତ୍ର ଅର୍ଥୋଗୋନାଲ୍ ଗୋଷ୍ଠୀ |
আপেক্ষিক গুরুত্ব,ନିର୍ଦ୍ଦିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |
বর্ণালী ম্যাপিং উপপাদ্য,ସ୍ପେକ୍ଟ୍ରାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |
একটি ফাংশনের বর্ণালী,ଏକ କାର୍ଯ୍ୟର ସ୍ପେକ୍ଟ୍ରମ୍ |
গোলক,କ୍ଷେତ୍ର
গোলাকার সমন্বয় ব্যবস্থা,ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |
গোলাকার মেরু স্থানাঙ্ক,ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |
গোলাকার ত্রিভুজ,ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |
গোলাকার ত্রিকোণমিতি,ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |
সর্পিল,spiral
বর্গক্ষেত্র,ବର୍ଗ
চতুস্কন বন্ধনী,ବର୍ଗ ବନ୍ଧନୀ
বর্গাকার সংহত,ବର୍ଗ ଇଣ୍ଟିଗ୍ରେବଲ୍ |
বর্গ ম্যাট্রিক্স,ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |
বর্গমূল,ବର୍ଗମୂଳ
নমুনা নেওয়ার পর্যায়,ନମୁନା ସଂଗ୍ରହର ପର୍ଯ୍ୟାୟ |
সিঁড়ি ফাংশন,ପାହାଚ କାର୍ଯ୍ୟ
আদর্শ চ্যুতি,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
আদর্শ অভ্যন্তরীণ পণ্য,ମାନକ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
ভারসাম্যের অবস্থা,ସନ୍ତୁଳନର ଅବସ୍ଥା |
স্থির বক্ররেখা,ସ୍ଥାୟୀ ବକ୍ର
স্থির বিন্দু,ସ୍ଥିର ବିନ୍ଦୁ |
স্থির মান,ସ୍ଥିର ମୂଲ୍ୟ
পরিসংখ্যান,ପରିସଂଖ୍ୟାନ
পরিসংখ্যানগত,ପରିସଂଖ୍ୟାନ
পরিসংখ্যানগত তথ্য,ପରିସଂଖ୍ୟାନ ତଥ୍ୟ
পরিসংখ্যানগত বন্টন,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |
পরিসংখ্যানগত অনুমান,ପରିସଂଖ୍ୟାନ ଅନୁମାନ
পরিসংখ্যান অনুমান,ପରିସଂଖ୍ୟାନ ଭିତ୍ତି
পরিসংখ্যান মডেল,ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |
পরিসংখ্যান জনসংখ্যা,ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା
পরিসংখ্যানগত মান নিয়ন্ত্রণ,ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |
পরিসংখ্যান,ପରିସଂଖ୍ୟାନ
স্থির,ସ୍ଥିର
স্থির রাষ্ট্র সমাধান,ସ୍ଥିର ରାଜ୍ୟ ସମାଧାନ |
খাড়া আরোহন (একটি বক্ররেখার),ଶିଖର ଆରୋହଣ (ଏକ ବକ୍ରର)
খাড়া আরোহন নকশা,ଶିଖର ଆରୋହଣ ଡିଜାଇନ୍ |
খাড়া বংশদ্ভুত,ଶିଖର ଅବତରଣ |
ধাপ ফাংশন,ଷ୍ଟେପ୍ ଫଙ୍କସନ୍
স্টার্লিং সিরিজ,ଷ୍ଟର୍ଲିଂ ସିରିଜ୍ |
স্টোকাস্টিক,ଷ୍ଟୋକାଷ୍ଟିକ୍ |
স্টোকাস্টিক ম্যাট্রিক্স,ଷ୍ଟୋଷ୍ଟାଷ୍ଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
স্টোকাস্টিক মডেল,ଷ୍ଟୋକାଷ୍ଟିକ୍ ମଡେଲ୍ |
স্টোকাস্টিক প্রোগ্রামিং,ଷ୍ଟୋକାଷ୍ଟିକ୍ ପ୍ରୋଗ୍ରାମିଂ |
স্টোকাস্টিক পরিবর্তনশীল,ଷ୍ଟୋକାଷ୍ଟିକ୍ ଭେରିଏବଲ୍ |
স্টোকসের উপপাদ্য,ଷ୍ଟୋକ୍ସଙ୍କ ଥିଓରେମ୍ |
সোজা লাইন,ସିଧା ରେଖା |
স্তর চার্ট,ସ୍ତର ଚାର୍ଟ
স্তরবিন্যাস,ସ୍ତରକରଣ
স্তরিত নমুনা,ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |
স্ট্রিম লাইন,ଷ୍ଟ୍ରିମ୍ ଲାଇନ୍ |
চাপ,ଚାପ
কঠোরভাবে উত্তল ফাংশন,କଠୋର ଭାବରେ କନଭକ୍ସ ଫଙ୍କସନ୍ |
কঠোরভাবে কমছে,କଠୋର ହ୍ରାସ
কঠোরভাবে বাড়ছে,କଠୋର ଭାବରେ ବୃଦ୍ଧି ହେଉଛି |
কঠোরভাবে একঘেয়ে ফাংশন,କଠୋର ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ |
ছাত্রের পরীক্ষা (ছাত্রের &quot;টি&quot; পরীক্ষা),ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ରଙ୍କ &quot;t&quot; ପରୀକ୍ଷା)
উপ-সংগ্রহ,ଉପ-ସଂଗ୍ରହ
উপ-নির্ধারক,ସବ୍ ନିର୍ଣ୍ଣୟକାରୀ |
উপক্ষেত্র,ଉପଫିଲ୍ଡ |
উপগোষ্ঠী,ଉପଗୋଷ୍ଠୀ
উপ-ব্যবধান,ଉପ-ବ୍ୟବଧାନ
সাবম্যাট্রিক্স,submatrix
সাবস্ক্রিপ্ট,ସଦସ୍ୟତା
পরবর্তী,ପରବର୍ତ୍ତୀ
উপসেট,ଉପସେଟ
সাবস্পেস,ସବ୍ ସ୍ପେସ୍ |
প্রতিস্থাপন,ପ୍ରତିସ୍ଥାପନ
subtangent,subtangent
জমা করা,ସବ୍ଟେଣ୍ଡ କରନ୍ତୁ |
বিয়োগ,ବିତରଣ
বিয়োগ,ବିତରଣ
ক্রমাগত,କ୍ରମାଗତ
ধারাবাহিক পার্থক্য,କ୍ରମାଗତ ଭିନ୍ନତା |
ধারাবাহিক একীকরণ,କ୍ରମାଗତ ଏକୀକରଣ
উত্তরাধিকারী,ଉତ୍ତରାଧିକାରୀ
প্রত্যয়,ସଫିକ୍ସ
যোগফল,ରାଶି
যোগফল ফাংশন,ରାଶି କାର୍ଯ୍ୟ
যোগ করা যায়,ସଂକ୍ଷିପ୍ତ
সমন্বিত,summand
সমষ্টি,ସମାପ୍ତି
সমষ্টি সম্মেলন,ସମାବେଶ ସମ୍ମିଳନୀ |
সমষ্টি সূত্র,ସମୀକରଣ ସୂତ୍ର
সিরিজের সমষ্টি,କ୍ରମର ସମାପ୍ତି |
সমষ্টি চিহ্ন,ସମୀକରଣ ଚିହ୍ନ
অসীমের যোগফল,ଅସୀମତା ପାଇଁ ରାଶି |
সুপারস্ক্রিপ্ট,ସୁପରସ୍କ୍ରିପ୍ଟ |
সুপারসেট,ସୁପରସେଟ୍ |
সুপারসনিক প্রবাহ,ସୁପରସୋନିକ୍ ପ୍ରବାହ |
সম্পূরক কোণ,ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ
সমর্থনকারী হাইপারপ্লেন,ହାଇପରପ୍ଲେନ୍ କୁ ସମର୍ଥନ କରେ |
ফাংশন সমর্থন,କାର୍ଯ୍ୟର ସମର୍ଥନ
ধরুন,ମନେକର
সর্বোচ্চ,ସୁପ୍ରିମ୍
surd,surd
পৃষ্ঠতল,ପୃଷ୍ଠ
ভূপৃষ্ঠের,ଭୂପୃଷ୍ଠ କ୍ଷେତ୍ର |
পৃষ্ঠ অবিচ্ছেদ্য,ଭୂପୃଷ୍ଠ ଅବିଚ୍ଛେଦ୍ୟ |
সার্জেকশন,ସର୍ଜେକସନ
surjective,ସର୍ଜେକ୍ଟିଭ୍ |
অনুমানমূলক মানচিত্র,ସର୍ଜେକ୍ଟିଭ୍ ମାନଚିତ୍ର
প্রতীক,ପ୍ରତୀକ
প্রতীকী যুক্তি,ସାଙ୍କେତିକ ତର୍କ |
প্রতীকী মডেল,ସାଙ୍କେତିକ ମଡେଲ୍ |
প্রতিসম,ସମୃଦ୍ଧ
প্রতিসম,ସମୃଦ୍ଧ
প্রতিসম নির্ধারক,ସମୃଦ୍ଧ ନିର୍ଣ୍ଣୟକାରୀ |
প্রতিসম পার্থক্য,ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |
প্রতিসম ম্যাট্রিক্স,ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
ধারা বিশ্লেষণ,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
পদ্ধতিগত নমুনা,ବ୍ୟବସ୍ଥିତ ନମୁନା ସଂଗ୍ରହ |
টেবিল,ଟେବୁଲ୍
মূকনাট্য,ଟେବୁଲ୍
অখণ্ডের সারণী,ଇଣ୍ଟିଗାଲ୍ସର ଟେବୁଲ୍ |
সারণী,ଟାବୁଲାର୍ |
ট্যাবুলার ফর্ম,ଟାବୁଲାର୍ ଫର୍ମ |
সারণী লগারিদম,ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |
সারণী,ଟ୍ୟାବୁଲେଟ୍ |
সারণীকৃত মান,ଟ୍ୟାବଲେଡ୍ ମୂଲ୍ୟ |
ট্যাবুলেশন,ଟ୍ୟାବୁଲେସନ୍ |
ট্যাবুলেটার,ଟାବୁଲେଟର
লেজ,ଲାଂଜ
লেজ এলাকা (বন্টন),ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର)
স্পর্শকতা,ଟାଙ୍ଗେନ୍ସି |
স্পর্শক,ଟାଙ୍ଗେଣ୍ଟ୍ |
স্পর্শক হাইপারপ্লেন,ଟାଙ୍ଗେଣ୍ଟ ହାଇପରପ୍ଲେନ୍ |
স্পর্শক,tangential
স্পর্শক উপাদান,ଟାଙ୍ଗେସିଆଲ୍ ଉପାଦାନ |
স্পর্শক বিভাগ,ଟାଙ୍ଗେନସିଆଲ୍ ବିଭାଗ |
স্পর্শক রেখা,ଟାଙ୍ଗେଣ୍ଟ୍ ରେଖା |
স্পর্শক সমতল,ଟାଙ୍ଗେଣ୍ଟ ବିମାନ |
স্পর্শক স্থান,ଟାଙ୍ଗେଣ୍ଟ୍ ସ୍ପେସ୍ |
টেপ পাঞ্চ,ଟେପ୍ ପିଚ୍ |
টেপ পাঠক,ଟେପ୍ ରିଡର୍ |
টবেরিয়ান উপপাদ্য,ଟାଉବେରିଆନ୍ ଥିଓରେମ୍ |
টেলরের উপপাদ্য,ଟେଲରଙ୍କ ଥିଓରେମ୍ |
চেবিচেভ মেট্রিক,Tchebychev ମେଟ୍ରିକ୍ |
টি-বন্টন,ଟି-ବଣ୍ଟନ |
টেলিস্কোপিক সিরিজ,ଟେଲିସ୍କୋପିକ୍ ସିରିଜ୍ |
সাময়িক স্থানাঙ্ক,ସାମୟିକ ସଂଯୋଜନା |
সাময়িক সম্পর্ক,ସାମୟିକ ସମ୍ପର୍କ |
অস্থায়ী পরিবর্তনশীল,ସାମୟିକ ଭେରିଏବଲ୍ |
প্রসার্য শক্তি,ତନଯ ସକତୀ
টেনসর,ଟେନସର୍ |
টেনসর বিশ্লেষণ,ଟେନସର୍ ବିଶ୍ଳେଷଣ |
টেনসর পণ্য,ଟେନସର୍ ଉତ୍ପାଦ |
অস্থায়ী সূত্র,ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର
মেয়াদ,ଶବ୍ଦ
টার্মিনাল অবস্থা,ଟର୍ମିନାଲ୍ ଅବସ୍ଥା
টার্মিনাল বেগ ডুব,ଟର୍ମିନାଲ୍ ବେଗ ବୁଡ଼ିବା |
শেষ করা দশমিক,ଦଶମିକ ସମାପ୍ତ
মেয়াদী মান,ଶବ୍ଦ ମୂଲ୍ୟଗୁଡ଼ିକ
শব্দগত পার্থক্য,ଶବ୍ଦଗତ ଭିନ୍ନତା |
টার্মওয়াইজ ইন্টিগ্রেশন,ଶବ୍ଦ ଅନୁଯାୟୀ ଏକୀକରଣ |
তিরনারি,ତୃତୀୟ
পরীক্ষা,ପରୀକ୍ଷା
বৈচিত্র্যের একজাতীয়তার জন্য পরীক্ষা,ଭିନ୍ନତାର ଏକତା ପାଇଁ ପରୀକ୍ଷା |
পরীক্ষার ফাংশন,ପରୀକ୍ଷା କାର୍ଯ୍ୟ
অনুমানের পরীক্ষা,ଅନୁମାନର ପରୀକ୍ଷା |
তাৎপর্য পরীক্ষা,ମହତ୍ତ୍ of ର ପରୀକ୍ଷା
পরীক্ষার পরিসংখ্যান,ପରୀକ୍ଷା ପରିସଂଖ୍ୟାନ |
টেট্রাহেড্রাল,tetrahedral
টেট্রাহেড্রাল কোণ,ଟେଟ୍ରାହେଡ୍ରାଲ୍ କୋଣ |
টেট্রাহেড্রন,ଟେଟ୍ରେଡ୍ରନ୍ |
উপপাদ্য,ତତ୍ତ୍ୱ
অবশিষ্টাংশের উপপাদ্য,ଅବଶିଷ୍ଟ ତତ୍ତ୍। |
তাত্ত্বিক চাহিদা ফাংশন,ତତ୍ତ୍ demand ିକ ଚାହିଦା କାର୍ଯ୍ୟ |
তাত্ত্বিক বিচ্ছিন্ন বিতরণ,ତତ୍ତ୍ disc ିକ ପୃଥକ ବଣ୍ଟନ |
তাত্ত্বিক ত্রুটি,ତତ୍ତ୍ୱଗତ ତ୍ରୁଟି |
তাত্ত্বিক ফিট,ତତ୍ତ୍ୱଗତ ଫିଟ୍ |
তাত্ত্বিক গঠন,ତତ୍ତ୍ୱଗତ ସୂତ୍ର
তাত্ত্বিক ফ্রিকোয়েন্সি,ତତ୍ତ୍ୱିକ ଆବୃତ୍ତି |
তাত্ত্বিকভাবে,ତତ୍ତ୍ୱଗତ ଭାବରେ |
তাত্ত্বিক মডেল,ତତ୍ତ୍ୱିକ ମଡେଲ୍ |
তাত্ত্বিক চিকিত্সা,ତତ୍ତ୍ୱିକ ଚିକିତ୍ସା |
সমীকরণ তত্ত্ব,ସମୀକରଣର ସିଦ୍ଧାନ୍ତ |
ত্রুটির তত্ত্ব,ତ୍ରୁଟିର ତତ୍ତ୍। |
অনুমান তত্ত্ব,ଆକଳନ ସିଦ୍ଧାନ୍ତ |
ফাংশন তত্ত্ব,କାର୍ଯ୍ୟଗୁଡ଼ିକର ସିଦ୍ଧାନ୍ତ |
গেমের তত্ত্ব,ଖେଳର ସିଦ୍ଧାନ୍ତ |
মহাকর্ষ তত্ত্ব,ମାଧ୍ୟାକର୍ଷଣ ତତ୍ତ୍। |
তথ্য তত্ত্ব,ସୂଚନା ସିଦ୍ଧାନ୍ତ
প্রতিস্থাপনের তত্ত্ব (= ব্যর্থতার তত্ত্ব),ସ୍ଥାନାନ୍ତରର ସିଦ୍ଧାନ୍ତ (= ବିଫଳତାର ସିଦ୍ଧାନ୍ତ)
সেটের তত্ত্ব,ସେଟ୍ ର ସିଦ୍ଧାନ୍ତ |
অপেক্ষার লাইনের তত্ত্ব (= সারিবদ্ধ তত্ত্ব),ଅପେକ୍ଷା ରେଖାଗୁଡ଼ିକର ସିଦ୍ଧାନ୍ତ (= ଧାଡି ତତ୍ତ୍))
তরঙ্গ তত্ত্ব,ତରଙ୍ଗର ସିଦ୍ଧାନ୍ତ |
থার্মোডাইনামিক,ଥର୍ମୋଡାଇନାମିକ୍ |
একটি স্ক্রু এর থ্রেড,ଏକ ସ୍କ୍ରୁର ସୂତା |
ত্রিমাত্রিক,ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ |
ত্রিমাত্রিক ভেক্টর বিশ্লেষণ,ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ବିଶ୍ଳେଷଣ |
ত্রিমুখী শ্রেণীবিভাগ,ତିନି-ମାର୍ଗ ବର୍ଗୀକରଣ |
নিক্ষেপ,ଫୋପାଡି ଦିଅ |
খোঁচা,ଥ୍ରଷ୍ଟ |
সময়,ସମୟ
সময় অক্ষ,ସମୟ ଅକ୍ଷ
সময় নির্ভরতা,ସମୟ ନିର୍ଭରଶୀଳତା |
সময়-নির্ভর গঠনমূলক সমীকরণ,ସମୟ ନିର୍ଭରଶୀଳ ଗଠନମୂଳକ ସମୀକରଣ |
সময় নির্ভর প্রক্রিয়া,ସମୟ ନିର୍ଭରଶୀଳ ପ୍ରକ୍ରିୟା |
সময়-স্বাধীন শব্দ,ସମୟ-ସ୍ independent ାଧୀନ ଶବ୍ଦ |
সময়ের ব্যবধান,ସମୟ ବ୍ୟବଧାନ
সময় সিরিজ,ସମୟ କ୍ରମ |
সময় সিরিজ বিশ্লেষণ,ସମୟ କ୍ରମ ବିଶ୍ଳେଷଣ |
সময় সিরিজের তথ্য,ସମୟ କ୍ରମିକ ତଥ୍ୟ |
সময় ভাগ করে নেওয়ার সিস্টেম,ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |
সহনশীলতা,ସହନଶୀଳତା
সহনশীলতা ব্যবধান,ସହନଶୀଳତା ବ୍ୟବଧାନ |
সহ্যসীমা,ସହନଶୀଳତା ସ୍ତର |
সহনশীলতার সীমা,ସହନଶୀଳତା ସୀମା |
টপোলজিকাল,ଟପୋଲୋଜିକାଲ୍ |
টপোলজিক্যাল দ্বৈত,ଟପୋଲୋଜିକାଲ୍ ଡୁଆଲ୍ |
টপোলজিকাল গ্রুপ,ଟପୋଲୋଜିକାଲ୍ ଗୋଷ୍ଠୀ |
টপোলজিকাল আইসোমরফিজম,ଟପୋଲୋଜିକାଲ୍ ଆଇସୋମର୍ଫିଜିମ୍ |
টপোলজিক্যাল লিনিয়ার স্পেস,ଟପୋଲୋଜିକାଲ୍ ଲାଇନ୍ ସ୍ପେସ୍ |
টপোলজিক্যালি,ଟପୋଲୋଜିକାଲ୍ |
টপোলজিক্যাল ম্যাপিং,ଟପୋଲୋଜିକାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ |
টপোলজিকাল সম্পত্তি,ଟପୋଲୋଜିକାଲ୍ ସମ୍ପତ୍ତି |
টপোলজিকাল স্পেস,ଟପୋଲୋଜିକାଲ୍ ସ୍ପେସ୍ |
টপোলজিক্যাল ভেক্টর স্পেস,ଟପୋଲୋଜିକାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |
টপোলজি,ଟପୋଲୋଜି |
টর্শন,ଘୂର୍ଣ୍ଣନ
টরাস,torus
মোট,ସମୁଦାୟ
মোট ডেরিভেটিভ,ସମୁଦାୟ ଡେରିଭେଟିଭ୍ |
মোট ডিফারেনশিয়াল,ସମୁଦାୟ ଭିନ୍ନକ୍ଷମ |
মোট ডিফারেনশিয়াল সমীকরণ,ସମୁଦାୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
মোট পরিদর্শন,ସମୁଦାୟ ଯାଞ୍ଚ
সম্পূর্ণরূপে আবদ্ধ,ସଂପୂର୍ଣ୍ଣ ସୀମାବଦ୍ଧ |
সম্পূর্ণ অর্ডার সেট,ସଂପୂର୍ଣ୍ଣ ଅର୍ଡର ହୋଇଥିବା ସେଟ୍ |
মোট অর্ডারিং,ସମୁଦାୟ ଅର୍ଡର |
ট্রেস,ଚିହ୍ନ
ম্যাট্রিক্সের ট্রেস,ମାଟ୍ରିକ୍ସର ଚିହ୍ନ
ট্রেসিং,ଅନୁସନ୍ଧାନ
ট্রেড অফ ফাংশন,ବାଣିଜ୍ୟ ବନ୍ଦ କାର୍ଯ୍ୟ
গতিপথ,ପଥ
অতীন্দ্রিয়,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |
অতীন্দ্রিয় সমীকরণ,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ ସମୀକରଣ |
অতীন্দ্রিয় ফাংশন,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ ଫଙ୍କସନ୍
অতীন্দ্রিয় সংখ্যা,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ ସଂଖ୍ୟା
স্থানান্তর,ସ୍ଥାନାନ୍ତର
স্থানান্তর ফাংশন,ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ
ট্রান্সফিনিট আনয়ন,ଅସୀମ ଅନୁକରଣ |
অন্তহীন সংখ্যা,ଅସୀମ ସଂଖ୍ୟା
রূপান্তর,ରୂପାନ୍ତର
রূপান্তর সূত্র,ରୂପାନ୍ତର ସୂତ୍ର |
রূপান্তর ম্যাট্রিক্স,ରୂପାନ୍ତର ମ୍ୟାଟ୍ରିକ୍ସ |
স্থানাঙ্কের রূপান্তর,ସଂଯୋଜନାଗୁଡ଼ିକର ରୂପାନ୍ତର |
রূপান্তরিত ফাংশন,ପରିବର୍ତ୍ତିତ କାର୍ଯ୍ୟ
রূপান্তরিত ম্যাট্রিক্স,ରୂପାନ୍ତରିତ ମ୍ୟାଟ୍ରିକ୍ସ |
ট্রান্সশিপমেন্ট সমস্যা,ପରିବହନ ସମସ୍ୟା
ক্ষণস্থায়ী আচরণ,କ୍ଷଣସ୍ଥାୟୀ ଆଚରଣ |
ক্ষণস্থায়ী সমাধান,କ୍ଷଣସ୍ଥାୟୀ ସମାଧାନ |
স্থানান্তর,ସଂକ୍ରମଣ
রূপান্তর ম্যাট্রিক্স,ସଂକ୍ରମଣ ମାଟ୍ରିକ୍ସ |
ট্রানজিটিভ,ଟ୍ରାନଜିଟିଭ୍
ট্রানজিটিভ আইন,ଗମନାଗମନ ନିୟମ |
ট্রানজিটিভ সম্পর্ক,ଗତିଶୀଳ ସମ୍ପର୍କ
ট্রানজিটিভিটি,ଗମନାଗମନ
ট্রানজিটিভিটি সেট,ଗମନାଗମନ ସେଟ୍ |
অনুবাদ,ଅନୁବାଦ
পরিবহন খরচ,ପରିବହନ ମୂଲ୍ୟ
পরিবহন সমস্যা,ପରିବହନ ସମସ୍ୟା
পরিবহন সময়,ପରିବହନ ସମୟ
পরিবহন সমীকরণ,ପରିବହନ ସମୀକରଣ
স্থানান্তরিত ম্যাট্রিক্স,ଟ୍ରାନ୍ସପୋଜଡ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
একটি ম্যাট্রিক্স স্থানান্তর,ଏକ ମ୍ୟାଟ୍ରିକ୍ସର ଟ୍ରାନ୍ସପୋଜ୍ |
স্থানান্তর,ସ୍ଥାନାନ୍ତରଣ
ট্রান্সভারসালিটি,ଟ୍ରାନ୍ସଭର୍ସାଲିଟି |
ট্রান্সভারসালিটি অবস্থা,ଟ୍ରାନ୍ସଭର୍ସାଲିଟି ଅବସ୍ଥା |
অনুপ্রস্থ,ଟ୍ରାନ୍ସଭର୍ସ
তির্যক গতি,ଟ୍ରାନ୍ସଭର୍ସ ଗତି
ট্রাপিজিয়াম,ଟ୍ରାପେଜିୟମ୍
ট্র্যাপিজয়েড,ଟ୍ରାପେଜଏଡ୍ |
ট্র্যাপিজয়েডাল প্রিজম,ଟ୍ରାପେଜଏଡାଲ୍ ପ୍ରିଜିମ୍ |
চিকিত্সা,ଚିକିତ୍ସା
গাছের নকশা,ବୃକ୍ଷ ଚିତ୍ର
প্রবণতা,ଧାରା
ট্রেন্ড লাইন,ଟ୍ରେଣ୍ଡ ଲାଇନ
প্রবণতা মান,ଧାରା ମୂଲ୍ୟ
triadic,ତ୍ରିକୋଣୀୟ
বিচার,ପରୀକ୍ଷା
ট্রায়াল ফাংশন,ପରୀକ୍ଷା କାର୍ଯ୍ୟ
ত্রিভুজ,ତ୍ରିରଙ୍ଗା
ত্রিভুজ অসমতা,ତ୍ରିରଙ୍ଗା ଅସମାନତା |
বেগের ত্রিভুজ,ବେଗର ତ୍ରିରଙ୍ଗା |
ত্রিভুজ প্রতীক,ତ୍ରିରଙ୍ଗା ପ୍ରତୀକ |
ত্রিভুজ সিস্টেম,ତ୍ରିରଙ୍ଗା ପ୍ରଣାଳୀ |
ত্রিকোণযোগ্যতা,ତ୍ରିକୋଣୀୟତା |
ত্রিভুজাকার,ତ୍ରିକୋଣୀୟ
ত্রিভুজাকার ম্যাট্রিক্স,ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |
ত্রিভুজ,ତ୍ରିକୋଣଭୂମି
ট্রাইকোটমি,ଟ୍ରାଇକୋଟୋମି
