Hindi,Tamil
"स्टैंड, अड्डा",நிற்க
"मानक, स्तर",தரநிலை
मानक करार,நிலையான ஒப்பந்தம்
मानक कटौती,நிலையான விலக்கு
"मानक संरूप, मानक फॉर्मेट",நிலையான வடிவம்
मानकीकरण,தரப்படுத்தல்
मानक श्रम-घंटे,நிலையான மனித நேரங்கள்
जीवन-स्तर,வாழ்க்கை தரம்
मानक निष्पादन,நிலையான செயல்திறன்
मानक दर,நிலையான வீதம்
आपात-उपयोगी व्यवस्था,காத்திருப்பு ஏற்பாடு
स्थायी,நின்று
स्थायी आयोग,நிற்கும் கமிஷன்
स्थायी समिति,நிலை குழு
स्थायी आदेश,நிலையியற் கட்டளை
रुक जाना,ஸ்டாண்ட்ஸ்டில்
तारांकित,நடித்தார்
तारांकित प्रश्‍न,கேள்வி
आरंभक,ஸ்டார்டர்
आरंभिक वेतन,தொடக்கநிலை சம்பளம்
"राज्य, स्थिति, दशा, अवस्था, हालत, प्रदेश",நிலை
राजभोज,மாநில விருந்து
राज्य सरकार,மாநில அரசு
राजकीय अतिथि,மாநில விருந்தினர்
राज्य सूची,மாநில பட்டியல்
गत्यवरोध,முட்டுக்கட்டை
"कथन, बयान, वक्‍तव्य, विवरण",அறிக்கை
लेखा-विवरण,கணக்கு அறிக்கை
तथ्यों का विवरण,உண்மைகளின் அறிக்கை
स्वास्थ्य की स्थिति,சுகாதார நிலை
राजमर्मज्ञ,ஸ்டேட்ஸ்மேன்
स्थिर,நிலையான
"स्टेशन, केंद्र",நிலையம்
स्थिर स्टॉक,நிலையான பங்கு
लेखन-सामग्री,காகிதம் முதலிய எழுது பொருள்கள்
स्टेशन छोड़ने की अनुमति,நிலைய விடுப்பு
सांख्यिकीय,புள்ளிவிவர
सांख्यिकीय आंकडे,புள்ளியியல் தரவு
"सांख्यिकी, आंकड़े",புள்ளிவிவரங்கள்
"स्थिति, प्रस्थिति, हैसियत, प्रतिष्ठा",நிலை
यथापूर्व स्थिति,நிலை
स्थिति रिपोर्ट,நிலை அறிக்கை
प्रतिष्ठा प्रतीक,அந்தஸ்தின் சின்னம்
"संविधि, कानून",சட்டம்
"सांविधिक, कानूनी",சட்டரீதியான
सांविधिक निकाय,சட்டரீதியான உடல்
सांविधिक अवकाश,சட்டரீதியான விடுமுறை
सांविधिक अधिकार,சட்டரீதியான உரிமைகள்
"रोक, रोक देना, रोक लगाना",தங்க
एस.टी.डी,Std
"सतत वृद्‌धि, अविरल वृद्‌धि",நிலையான வளர்ச்சி
तीव्र वृद्‌धि,செங்குத்தான அதிகரிப்பு
"विषय-निर्वाचन समिति, विषय संचालन समिति",வழிகாட்டும் குழு
आशुलिपि,ஸ்டெனோகிராபி
"बंध्यकरण  नसबंदी, विसंक्रमण, निष्फलन, अनुर्वरीकरण",கருத்தடை
कठोर कार्रवाई,கடுமையான செயல்
"लांछन, कलंक",களங்கம்
उद्‌दीपन,தூண்டுதல்
"वृत्‍तिका, वेतन",உதவித்தொகை
अनुबंध करना,விதிக்கவும்
अनुबंधित समय सीमा,நிர்ணயிக்கப்பட்ட நேர வரம்பு
अनुबंध,நிபந்தனை
"सामान, माल, स्ट़ॉक",பங்கு
स्टॉक रजिस्टर,பங்கு பதிவு
स्टॉक या माल की पड़ताल,பங்கு எடுக்கும்
माल का मूल्यांकन,பங்கு மதிப்பீடு
अंतः कालीन व्यवस्था,ஸ்டாப் கேப் ஏற்பாடு
"भंडारण, संग्रहण, गोदाम",சேமிப்பு
भंडारण स्थान,சேமிப்பு கிடங்கு
"भंडार, संग्रह करना, गोदाम में रखना",கடை
"सीधा, सरल, खरा, स्पष्‍ट",நேராக
तनाव,திரிபு
"अपरिचित, विचित्र",விசித்திரமானது
"अपरिचित, अजनबी",அந்நியன்
स्तर,அடுக்கு
"रणनीति, कार्यनीति",மூலோபாயம்
स्तरण,அடுக்கு
सुप्रवाही बनाना,நெறிப்படுத்துங்கள்
"सामर्थ्य, शक्‍ति, संख्या",வலிமை
"मज़बूत करना, समर्थ बनाना, सशक्‍त करना",பலப்படுத்துங்கள்
श्रमसाध्य,கடினமான
"दबाव, जोर देना, बल देना",மன அழுத்தம்
दबाव प्रबंधन,மன அழுத்தம் மேலாண்மை
"कड़ा, कठोर, सख्त",கண்டிப்பான
"सख्ती से, कठोरता से",கண்டிப்பாக
"सख्ती, कठोरता",கண்டிப்பு
अवक्षेप,கண்டிப்பான
"हड़ताल, आघात करना, काट देना",வேலைநிறுத்தம்
हड़ताल का आह्‌वान,வேலைநிறுத்த அழைப்பு
"कठोरता, कड़ापन, तंगी",கடுமையான
पट्टी,ஆடை அவிழ்ப்பு
प्रयास करना,முயற்சி செய்யுங்கள்
भंडारण क्षमता,சேமிப்பக திறன்
"कोष कक्ष, सुरक्षित कक्ष",வலுவான அறை
संरचनात्मक,கட்டமைப்பு
संरचना,கட்டமைப்பு
संरचित साक्षात्कार,கட்டமைக்கப்பட்ட நேர்காணல்
संरचित वेतन,கட்டமைக்கப்பட்ட ஊதியம்
संघर्ष,போராட்டம்
"जिद्‌‌दी, हठी",பிடிவாதமாக
"अध्ययनशील, परिश्रमी",ஸ்டுடியஸ்
अध्ययन,ஆய்வு
अध्ययन छुट्टी,ஆய்வு விடுப்பு
सामग्री,பொருள்
"विस्मयकारी, बृहत्, भारी",பிரமாதமான
"शैली, ढंग",ஸ்டைல்
"नायब, उप",துணை
उप-समिति,துணைக்குழு
"उप-ठेका, उप-संविदा",துணை ஒப்பந்தம்
उप-जि़ला,துணைமாவட்டம்
"उपप्रभाग, उपमंडल, उप-विभाजन",துணைப்பிரிவு
उप-शीर्ष,துணை தலை
"विषय, विषय-वस्तु, प्रजा",பொருள்
"आत्मनिष्‍ठ, व्यक्‍तिपरक, व्यक्‍तिनिष्‍ठ",அகநிலை
न्यायाधीन,துணை
"उपपट्टा, शिकमी पट्टा",சப்ளீஸ்
उप-किराएदारी,Subleting
"प्रस्तुतीकरण, मानना, स्वीकार करना, निवेदन, समर्पण, समर्पित करना",சமர்ப்பிப்பு
"विनीत, विनम्र, दब्बू",அடிபணிந்த
अधीनस्थ कार्यालय,துணை அலுவலகம்
अधीनस्थ सेवाएं,துணை சேவைகள்
"अधीनस्थ कर्मचारी-वर्ग, अधीनस्थ स्टाफ़",துணை ஊழியர்கள்
उप-पैरा,துணைப் பட்டி
उप नियम,சப்ருல்
"चंदा या शुल्क देना, ग्राहक बनना, अभिदान करना, समर्थन करना, सहमत होना, हस्ताक्षर करना",பதிவு
अभिदत्‍त पूंजी,சந்தா மூலதனம்
"ग्राहक, अभिदाता, हस्ताक्षरकर्ता",சந்தாதாரர்
"अभिदान, चंदा",சந்தா
उप-धारा,துணை
"बाद का, उत्‍तरवर्ती",அடுத்தடுத்த
उत्‍तरवर्ती कार्रवाई,அடுத்தடுத்த நடவடிக்கை
"बाद में, तत्पश्‍चात्",பின்னர்
"गौण, सहायक",துணை
"गौण निकाय, सहायक निकाय",துணை உடல்கள்
उपांग उद्‌योग,துணை தொழில்
सहायक अधिदेश,துணை ஆணை
गौण आवती,துணை ரசீது
सहायक रजिस्टर,துணை பதிவு
सहायिकी देना,மானியம்
सहायिकी-प्राप्त,மானியம்
सहायिकी प्राप्त आवास,மானிய தங்குமிடம்
सहायिकी,மானியம்
निर्वाह,வாழ்வாதார
निर्वाह-भत्‍ता,வாழ்வாதார கொடுப்பனவு
निर्वाह-अनुदान,வாழ்வாதார மானியம்
अवमानक,தரமற்ற
"सारभूत, सारवान, पर्याप्त, बहुत",கணிசமான
"सिद्‌ध करना, पुख्ता करना",உறுதிப்படுத்தவும்
मूल,கணிசமான
मूल पद वेतन,கணிசமான ஊதியம்
मूल पद,கணிசமான இடுகை
"प्रतिस्थापित करना, एवजी, प्रतिस्थानी",மாற்று
"प्रतिस्थापन, के स्थान पर रखना",மாற்றீடு
उप-उप पैरा,துணை துணை பத்தி
उपनगरीय,புறநகர்
संसहायिकी,துணை வென்
ध्वंस,கீழ்ப்படிதல்
भूमिगत  पथ,சுரங்கப்பாதை
उत्‍तरवर्ती,வெற்றி
"उत्‍तराधिकार, उत्‍तरवर्तन",அடுத்தடுத்து
"उत्‍तरोत्‍तर, आनुक्रमिक",அடுத்தடுத்த
उत्‍तराधिकारी,வாரிசு
"सहायता, सहायता प्रदान करना",துணை
"मुक़दमा चलाना, वाद चलाना",சூ
"सहना, पीडि़त होना",பாதிப்பு
"कष्‍ट, पीड़ा",துன்பம்
पर्याप्त,போதுமானது
"अंत में जोड़ना, प्रत्यय परसर्ग",பின்னொட்டு
मताधिकार,வாக்குரிமை
सुझाव,பரிந்துரை
"सुझाव पेटिका, सुझाव पेटी",பரிந்துரை பெட்டி
सुझाव पुस्तिका,பரிந்துரைகள் புத்தகம்
"सूचक, विचारोत्‍तेजक",பரிந்துரைக்கும்
आत्महत्या,தற்கொலை
"दावा, मुक़दमा, वाद, उपयुक्‍त होना",வழக்கு
"उपयुक्‍तता, औचित्य",பொருந்தக்கூடிய தன்மை
उपयुक्‍त कार्रवाई,பொருத்தமான நடவடிக்கை
उपयुक्‍त,பொருத்தமானது
"राशि, रक़म, योगफल, जोड़",தொகை
"सरसरी तौर पर, संक्षेप में",சுருக்கமாக
सार,சுருக்கம்
संक्षिप्त विचारण,சுருக்க சோதனை
"उपसंहार, समाहार",சுருக்கமாகக்
"शिखर, शिखर सम्मेलन",உச்சிமாநாடு
"समन करना, बुलाना, बुला भेजना",வரவழைக்கவும்
व्यय-भत्‍ता,சும்ப்டூரி கொடுப்பனவு
समाहार करना,மொத்தம்
"फुटकर, विविध",இதரபலதரப்பட்ட
"अपने आप से, स्वप्रेरणा से",சுய மோட்டோ
अधिवर्षिता,மேலதிகமாக்கல்
अधिवर्षिता पेन्शन,மேலதிக ஓய்வூதியம்
"ऊपरी, सतही",மேலோட்டமான
"फालतू, अनावश्यक, अतिरिक्‍त, अतिव्यापी, अतिशय",மிதமிஞ்சிய
"अध्यारोपण करना, अध्यारोपित करना",மிகைப்படுத்தல்
उच्च  श्रेष्‍ठ,உயர்ந்த
"उच्चता, श्रेष्‍ठता",மேன்மை
अधिसंख्य,சூப்பர்நியூமரரி
अधिसंख्य पद,சூப்பர்நியூமரரி இடுகை
ऊपर लिखना,சூப்பர்பிரேக்
"उपरिलेख, उपरिलेखन, पता",சூப்பர்ஸ்கிரிப்ஷன்
अधिक्रमण करना,அடைப்பது
अधिक्रमण,அதிகபட்சம்
"ऊपरी ढांचा, अधिरचना",சூப்பர் ஸ்ட்ரக்சர்
अतिकर,சூப்பர் டாக்ஸ்
अधिसमय मान,சூப்பர் டைம்ஸ்கேல்
"पर्यवेक्षण, देखरेख",மேற்பார்வை
पर्यवेक्षक,மேற்பார்வையாளர்
पर्यवेक्षी कर्मचारी-वर्ग,மேற்பார்வை ஊழியர்கள்
"परिशिष्‍ट, पूरक, अनुपूरक, जोड़ना, अनुपूरण",துணை
अनुपूरक,துணை
अनुपूरक बजट,துணை பட்ஜெட்
अनुपूरक लागत,துணை செலவு
अनुपूरक मांग,துணை தேவை
अनुपूरक अनुदान,துணை மானியம்
"अनुपूरक प्रश्‍न, पूरक प्रश्‍न",துணை கேள்வி
अनुपूरक नियमावली,துணை விதிகள்
"प्रदायक, पूर्तिकार",சப்ளையர்
"पूर्ति, प्रदाय, प्रदाय करना",விநியோகி
"समर्थन, आलंब लगाना, भरण-पोषण, सहायता, आधार",ஆதரவு
समर्थक,ஆதரவாளர்
समर्थक दस्तावेज,துணை ஆவணங்கள்
"दमन करना, दबाना",அடக்கி
सर्वोच्चता,மேலாதிக்கம்
"उच्चतम, सर्वोच्च",உச்சம்
अधिभार,கூடுதல் கட்டணம்
"जमानत, जमानती, निश्‍चितता",பிணையம்
ज़मानत बंध-पत्र,ஷ்யூரிட்டி பத்திரம்
सतही निरीक्षण,மேற்பரப்பு ஆய்வு
भूतल परिवहन,மேற்பரப்பு போக்குவரத்து
शल्य-चिकित्सा,அறுவை சிகிச்சை
कुलनाम,குடும்ப பெயர்
"अधिशेष, बेशी",உபரி
बचत का बजट,உபரி பட்ஜெட்
अधिशेष रिपोर्ट,உபரி அறிக்கை
बेशी कर्मचारी वर्ग,உபரி ஊழியர்கள்
आकस्मिक जांच,ஆச்சரியம் சோதனை
"आकस्मिक निरीक्षण, आकस्मिक दौरा",ஆச்சரியம் வருகை
अभ्यर्पण,சரணடைதல்
परिवेश,சுற்றியுள்ள
"अतिकर, अधिकर",சுர்டாக்ஸ்
निगरानी,கண்காணிப்பு
सर्वेक्षण,கணக்கெடுப்பு
सर्वेक्षण रिपोर्ट,கணக்கெடுப்பு அறிக்கை
उत्‍तरजीविता,உயிர்வாழ்வு
"उत्‍तरजीवी, अवशिष्‍ट",உயிர் பிழைத்தது
उत्‍तरजीवी,உயிர் பிழைத்தவர்
सुग्राहिता,எளிதில் பாதிப்பு
"(व्यक्‍ति) संदिग्ध, संदेह करना",சந்தேகத்திற்குரிய
निलंबित करना,இடைநீக்கம்
"असमंजस, उचंत, कौतूहल",சஸ்பென்ஸ்
उचंत खाता,சஸ்பென்ஸ் கணக்கு
"निलंबन, मुअत्‍तली",இடைநீக்கம்
निलंबन आदेश,இடைநீக்க உத்தரவு
"संदेह, संशय",சந்தேகம்
संधारणीय,நிலையான
संधारणीय वृद्‌धि,நிலையான வளர்ச்சி
"संधारित, लगातार, मान लिया गया",நீடித்தது
"शपथ लेना, शपथ ग्रहण करना",சத்தியம்
शपथ ग्रहण समारोह,சத்திய-செரமனி
पाठ्य-विवरण,பாடத்திட்டங்கள்
प्रतीक,சின்னம்
"सममिति, समरूपता",சமச்சீர்
"सहानुभूति, समवेदना",அனுதாபம்
सहानुभूति हड़ताल,அனுதாப வேலைநிறுத்தம்
परिसंवाद,சிம்போசியம்
लक्षण,அறிகுறி
"साथ-साथ होना, साथ-साथ घटना",ஒத்திசைக்கவும்
"रूपरेखा, विषय-संक्षेप, सार-संक्षेप",சுருக்கம்
"संश्‍लेषण, कृत्रिम",தொகுப்பு
संश्‍लिष्‍ट,செயற்கை
"पद्‌धति, प्रणाली, निकाय, तंत्र",அமைப்பு
व्यवस्थित,முறையான
"व्यवस्थित कार्य, क्रमबद्‌ध कार्य",முறையான வேலை
तंत्र विश्‍लेषण,அமைப்புகள் பகுப்பாய்வு
टैब फोल्डर,தாவல் கோப்புறை
"सारणी, तालिका, पटल, मेज़",மேசை
झांकी,அட்டவணை
विषय-सूची,உள்ளடக்க அட்டவணை
सदन पटल,வீட்டின் அட்டவணை
सारणीबद्‌ध,அட்டவணை
सारणीबद्‌ध विवरण,அட்டவணைப்படுத்தப்பட்ட அறிக்கை
"सारणीयन, सारणीबद्‌ध करना",அட்டவணை
"सारणीयंत्र, सारणीकार",தாவல்
"सुलझाना, निपटना, निपटाना",சமாளிக்கவும்
युक्‍ति,தந்திரம்
"व्यवहारकुशल, चतुर",தந்திரோபாயம்
युक्‍ति,தந்திரோபாயம்
"टैग, नत्थी करना",குறிச்சொல்
हाथ-वेतन,வீட்டிற்கு எடுத்து செல்லும் சம்பளம்
"कार्यभार लेना, अधिकार करना",எடுத்துக் கொள்ளுங்கள்
प्रतिभाशाली,திறமையானவர்கள்
प्रतिभा खोज,திறமை தேடல்
"मिलान करना, मेल खाना, गिनती, संख्या",எண்ணிக்கை
मिलान कार्ड,டேலி கார்டு
"हेर-फेर करना, गड़बड़ करना, बिगाड़ना, छेड़छाड़ करना, तो़ड़ना",சேதப்படுத்துதல்
मूर्त,உறுதியான
मूर्त परिसंपत्‍ति,உறுதியான சொத்து
"टेप, फ़ीता",டேப்
"उपयोग करना, टेप करना",தட்டுவதன்
"शिथिलता, आलस्य",தாமதம்
लक्ष्य,இலக்கு
लक्ष्य तिथि,"கடைசி நாள், முடிக்கப்படவேண்டிய நாள்"
"प्रशुल्क, टैरिफ, दरसूची",கட்டணம்
"मलिन करना, धूमिल करना",கெடு
"कार्य, काम",பணி
"कार्यदल, कृतिक बल",பணிக்குழு
कर,வரி
कर में कमी,வரி குறைப்பு
करयोग्य,வரி விதிக்கத்தக்கது
"कर-योग्य आय, कर योग्य आमदनी",வரி விதிக்கக்கூடிய வருமானம்
कर समायोजन,வரி சரிசெய்தல்
कर निर्धारण,வரி மதிப்பீடு
"कराधान, कर लगाना",வரிவிதிப்பு
कर परिहार,வரி தவிர்ப்பு
कर परामर्शदाता,வரி ஆலோசகர்
कर घोषणा,வரி அறிவிப்பு
स्रोत पर काटा गया कर,மூலத்தில் வரி கழிக்கப்படுகிறது
कर कटौती,வரி விலக்கு
कर अपवंचन,வரி ஏய்ப்பு
कर छूट,வரி விலக்கு
कर मुक्‍त,வரி இலவசம்
करदाता,வரி செலுத்துவோர்
कर घटौती,வரி சலுகை
कर विवरणी,வரி வருமானம்
कर अनुसूची,வரி அட்டவணை
"टीम भावना, सहयोग भावना",கூட்டு முயற்சி
टीम कार्य,குழு வேலை
"अश्रु-गैस, आंसू गैस",கண்ணீர்ப்புகை
"तकनीकी, पारिभाषिक",தொழில்நுட்ப
तकनीकी सलाह,தொழில்நுட்ப ஆலோசனை
तकनीकी महाविद्‌यालय,தொழில்நுட்ப கல்லூரி
"तकनीकी आंकडे, तकनीकी आधार-सामग्री",தொழில்நுட்ப தரவு
तकनीकी पद,தொழில்நுட்ப இடுகை
तकनीकी अर्हता,தொழில்நுட்ப தகுதி
तकनीकी कुशलता,தொழில்நுட்ப திறன்
"तकनीकी शब्द, पारिभाषिक शब्द",தொழில்நுட்ப சொல்
तकनीकी प्रशिक्षण,தொழில்நுட்ப பயிற்சி
"तकनीकविद्, तकनीशियन",தொழில்நுட்பவியலாளர்
"तकनीक, प्रविधि",நுட்பம்
प्रौद्‌योगविद् तंत्र,தொழில்நுட்பம்
प्रौद्‌योगविद्,தொழில்நுட்பம்
प्रौद्‌योगिक,தொழில்நுட்ப
प्रौद्‌योगिकीविद्,தொழில்நுட்பவாதிகள்
प्रौद्‌योगिकी,தொழில்நுட்பம்
दूर-बैंकिग,டெலிபாங்கிங்
तार,தந்தி
तार पता,தந்தி முகவரி
"तार-संचार, टेलीग्राफी",தந்தி
"दूरमुद्रक संदेश, टेलीप्रिंटर संदेश",டெலிபர்ண்டர் செய்தி
"दूरदर्शन, टेलीविज़न",தொலைக்காட்சி
दूरकार्य,டெலிவொர்க்கிங்
टेलेक्स,டெலெக்ஸ்
"गणक, गणित्र",சொல்பவர்
"मिज़ाज, स्वभाव",கோபம்
"स्वभाव, मिज़ाज़",மனோபாவம்
"तुनकमिज़ाज़, क्रोधशील",மனோபாவம்
"तापमान, ताप",வெப்ப நிலை
"गति, टेम्पो",டெம்போ
अस्थायी,தற்காலிக
"अस्थायी पेशगी, अस्थायी अग्रिम",தற்காலிக முன்கூட்டியே
अस्थायी नियुक्‍ति,தற்காலிக நியமனம்
अस्थायी अशक्‍तता,தற்காலிக இயலாமை
अस्थायी पद,தற்காலிக இடுகை
अस्थायी प्रतिबंध,தற்காலிக கட்டுப்பாடு
अस्थायी रिक्‍ति,தற்காலிக காலியிடம்
प्रलोभन,சோதனையானது
मान्य,டெனபிள்
"दृढ़ता, लगन",தவணை
"किराएदारी, काश्तकारी",குத்தகைதாரர்
"किराएदार, काश्तकार",வாடகைக்காரர்
"रुझान, प्रवृत्‍ति",போக்கு
"निविदा, टेंडर, निविदा देना, प्रस्तुत करना",ஒப்பந்தம்
निविदा पेटी,டெண்டர் பெட்டி
निविदाकार,டெண்டரர்
निविदा सूचना,மென்மையான அறிவிப்பு
अनंतिम,தற்காலிக
"अवधि, कार्यकाल, पट्टा",பதவிக்காலம்
पट्टेदारी,நிலத்தின் பதவிக்காலம்
पदधारण अवधि,பதவிக்காலம்
पदकाल,பதவிக்காலம்
कार्यावधि,வேலையின் பதவிக்காலம்
सावधिक पद,பதவிக்காலம்
"अवधि मियाद, सत्र",கால
"समापनीय, समाप्य",முடிக்கக்கூடியது
आवधिक,முனையம் (அறிக்கை போன்றவை)
सीमा कर,முனைய வரி
समाप्‍ति,முடித்தல்
समाप्ति खंड,முடித்தல் பிரிவு
समाप्‍ति-सूचना,முடித்தல் அறிவிப்பு
सेवा-समाप्ति,சேவையை முடித்தல்
शब्दावली,சொல்
मियादी कर्ज़,கால கடன்
पदावधि,அலுவலகம் காலம்
"निबंधन, शर्तें, संबंध",விதிமுறை
निबंधन और शर्तें,விதிமுறைகள் மற்றும் நிபந்தனைகள்
सुपर्दगी की शर्तें,விநியோக நிபந்தனைகள்
विचारार्थ विषय,குறிப்பு விதிமுறைகள்
"नौकरी की शर्तें, सेवा की शर्तें",சேவை விதிமுறைகள்
"राज्यक्षेत्र, प्रदेश, क्षेत्र",பிரதேசம்
आतंक,பயங்கரவாதம்
"आतंकवाद, दहशतगर्दी",பயங்கரவாதம்
"आतंकवादी, दहशतगर्द",பயங்கரவாதி
तृतीयकहितलाभ,மூன்றாம் நிலை நன்மை
"परीक्षण, परख, जांच",சோதனை
वसीयत,ஏற்பாடு
परीक्षण ख़र्च,சோதனை கட்டணம்
नमूना परीक्षण,சோதனை சோதனை
"परीक्षक, परिक्षित्र",சோதனையாளர்
"साक्ष्य देना, प्रमाणित करना",சாட்சியமளிக்கவும்
शंसापत्र,சான்று
साक्ष्य,சாட்சியம்
"परीक्षण-रिपोट, जांच-रिपोर्ट",சோதனை அறிக்கை
"पाठ, कलेवर",உரை
कृतज्ञ,நன்றி
विषयवस्तु,தீம்
चिकित्सा,சிகிச்சை
"तृतीय पक्ष, अन्य पक्ष",மூன்றாம் தரப்பு
"पूर्णतया, सांगोपांग",முழுமையாக
विचारशील,சிந்தனை
"धमकी, आशंका",அச்சுறுத்தல்
मितव्यय,சிக்கன
"द्‌वारा, माध्यम से, सीधा, पारगामी",மூலம்
"अस्वीकार करना, फेंकना",வெளியே எறியுங்கள்
"अंगूठा निशान, अंगूठा चिह्‌न",கட்டைவிரல் எண்ணம்
भारी बहुमत,பெரும்பான்மையைத் துடைக்கிறது
टिकट,டிக்கெட்
"बांधना, गांठ, बराबरी, टाई",கட்டு
निबद्‌ध ऋण,கட்டப்பட்ட கடன்
"स्तर, टीयर",அடுக்கு
झुकाव,சாய்
"समय, काल",நேரம்
अनुमत समय,நேரம் அனுமதிக்கப்படுகிறது
"समयवर्जित, कालातीत",நேரம் தடை
समयबद्‌ध,வரையறை உட்பட்ட நேரத்திற்குள்
समय-कार्ड,நேர அட்டை
मियादी जमा,நேர வைப்பு (= நிலையான வைப்பு)
समय-पालन,நேரம் காத்தல்
समय सीमा,நேர வரம்பு
स्वाल्पावकाश,நேரம் முடிவடைந்துவிட்டது
समय लंघन,நேரம் மீறப்பட்டது
"नियतकालिक कार्यक्रम, समयबद्‌ध कार्यक्रम",நேர நிரல்
"कालानुपाती दर, कालानुपाती कार्य",நேர வீதம்
समय लेखित्र,நேர பதிவு இயந்திரம்
समय-मान,கால அளவு
समय अनुसूची,நேர அட்டவணை
समय मुहर,நேர முத்திரை
समय-अध्ययन उपस्कर,நேர ஆய்வு உபகரணங்கள்
समय-सारणी,நேர அட்டவணை
"समय, समय-निर्धारण, समकालन",நேரம்
"अग्रिम संकेत, बख्शीश",உதவிக்குறிப்புகள்
"शीर्षक, उपाधि खि़ताब, पदवी, हक़, स्वामित्व",தலைப்பு
हकदारी,தலைப்பு வைத்திருப்பவர்
"शौचालय, प्रसाधन कक्ष",கழிப்பறை
"सांकेतिक, संकेत, टोकन, प्रतीक",டோக்கன்
प्रतीकात्मक सदस्य,டோக்கன் உறுப்பினர்
सांकेतिक वेतन,டோக்கன் ஊதியம்
सांकेतिक हड़ताल,டோக்கன் வேலைநிறுத்தம்
"स्वर, सुर, लहज़ा",தொனி
"मंद करना, हलका करना",கீழே தொனி
"तेज़ करना, चुस्त करना, चुस्त बनाना, मजबूत करना",குரலை உயர்த்தி
"औज़ार, उपकरण",கருவி
औज़ारबंद हड़ताल,கருவி டவுன் ஸ்ட்ரைக்
"शिखर, शीर्ष, उच्च, परम",மேல்
"प्रकरण, विषय, प्रसंग",தலைப்பு
शीर्षस्थ निर्णय,உயர்மட்ட முடிவு
शीर्ष प्रबंधन,உயர்மட்ட நிர்வாகம்
सर्वोच्च,மேல்
शीर्ष पदाधिकारी,சிறந்த அதிகாரி
स्थलाकृति,நிலப்பரப்பு
सर्वोच्च प्राथमिकता,முதன்மை முன்னுரிமை
शीर्षस्थ,சிறந்த தரவரிசை
परम गुप्त,மேல் ரகசியம்
"यंत्रणा, यातना",சித்திரவதை
"योग, जोड, कुल",மொத்தம்
कुल सेवा,மொத்த சேவை
"कड़ा, कठोर",கடினமான
दौरा,சுற்றுப்பயணம்
दौरा-कार्यक्रम,சுற்றுப்பயண திட்டம்
दौरा-रिपोर्ट,சுற்றுப்பயண அறிக்கை
दलाल,Tout
"नगर, शहर",நகரம்
नगरी,டவுன்ஷிப்
"अभिवीक्षण करना, खोजना, पता लगाना, सुराग, लेश, अनुरेखण",சுவடு
भूभाग,பாதை
कर्षण,இழுவை
व्यापार क़रार,வர்த்தக ஒப்பந்தம்
श्रमिक संघ,தொழிற்சங்கம்
परम्परा,பாரம்பரியம்
"रेलगाड़ी, गाड़ी, प्रशिक्षित करना",தொடர்வண்டி
प्रशिक्षणार्थी,பயிற்சி
प्रशिक्षणवृत्‍ति,பயிற்சி
प्रशिक्षक,பயிற்சியாளர்
प्रशिक्षण,பயிற்சி
प्रशिक्षण केंद्र,பயிற்சி மையம்
"प्रशिक्षण महाविद्‌यालय, प्रशिक्षण कालेज",பயிற்சி கல்லூரி
प्रशिक्षण प्रभाग,பயிற்சி பிரிவு
प्रशिक्षण संस्थान,பயிற்சி நிறுவனம்
प्रशिक्षण काल,பயிற்சி காலம்
प्रशिक्षण कार्यक्रम,பயிற்சி திட்டம்
प्रशिक्षण एकक,பயிற்சி பிரிவு
"लक्षण, विशेषक",பண்பு
"देशद्रोही, गद्‌दार",துரோகி
प्रशांति,அமைதி
"संचालन, व्यवहार, सौदा, लेन-देन",பரிவர்த்தனை
"कार्य करना, कारोबार का संचालन",வணிகத்தின் பரிவர்த்தனை
"प्रतिलेखन, अनुलेखन, लिप्यंकन",படியெடுத்தல்
"स्थानांतरण, अंतरण, तबादला, बदली, हस्तांतरण",இடமாற்றம்
अंतरणीय वस्तुएं,மாற்றக்கூடிய பொருட்கள்
अंतरण प्रविष्‍टि,பரிமாற்ற நுழைவு
"हस्तांतरण शुल्क, अंतरण शुल्क",பரிமாற்ற கட்டணம்
स्थानांतरण ज्ञापन,பரிமாற்ற மெமோராண்டம்
प्रतिनियुक्‍ति पर स्थानांतरण,பிரதிநிதிக்கு இடமாற்றம்
"स्थानांतरण आदेश, बदली आदेश",பரிமாற்ற வரிசை
रूपांतरण,மாற்றம்
"संक्रमण, पारगमन, पारवहन",போக்குவரத்து
संक्रमण शुल्क,போக்குவரத்து கடமை
संक्रमणकालीन,இடைக்கால
पारगमन पास,போக்குவரத்து பாஸ்
पारगमन वीज़ा,போக்குவரத்து விசா
पारगमन कार्यशाला,போக்குவரத்து பட்டறை
अनुवाद,மொழிபெயர்ப்பு
लिप्यंतरण,மொழிபெயர்ப்பு
"संचरण, संचारण, प्रेषक, (डाक-तार) पारेषण",பரவும் முறை
"संप्रेषित करना, पारेषित करना",பரிமாற்றம்
परिवहन,போக்குவரத்து
परिवहन भत्‍ता,போக்குவரத்து கொடுப்பனவு
परिवहन,போக்குவரத்து
"उलटना, पक्षांतरण, स्थान-विनिमय",மாற்றம்
"फंदा, पाश, फंसाना, जाल-बिछाना",பொறி
"यात्रा, यात्रा करना",பயணம்
यात्रा व्यय,பயண செலவுகள்
यात्री चैक,பயணியின் காசோலை
यात्रा भत्‍ता,பயண கொடுப்பனவு
यात्रा भत्‍ता बिल,பயண கொடுப்பனவு மசோதா
