Odiya,Malayalam
ସ୍ଥିର ତରଙ୍ଗ |,സ്ഥിരതരംഗം
ସ୍ଥିର ତରଙ୍ଗ ଅନୁପାତ |,സ്ഥിരമായ തരംഗ അനുപാതം
ଦୂରତା ଅନୁପାତ |,ദൂരം അനുപാതം
ବିଟ୍ ଆରମ୍ଭ କରନ୍ତୁ |,ബിറ്റ് ആരംഭിക്കുക
ନାଡ ଆରମ୍ଭ,ആരംഭിക്കുന്ന പൾസ്
ଅବସ୍ଥାନ ଚିତ୍ର,സ്ഥാനം ഡയഗ്രം
ସ୍ଥିତି-ସ୍ଥାନାନ୍ତରଣ ଚିତ୍ର,സ്റ്റാറ്റസ്-ട്രാൻസിഷൻ ഡയഗ്രം
ରୂପାନ୍ତରିତ ଫିଲ୍ଟର୍ |,പരിവർത്തനം ചെയ്യാവുന്ന ഫിൽട്ടർ
ସ୍ଥାୟୀ ବର୍ଣ୍ଣ,സ്റ്റാറ്റിക് സ്വഭാവം
ସ୍ଥିର ବିଦ୍ୟୁତ୍ |,സ്റ്റാറ്റിക് വൈദ്യുതി
ସ୍ଥାୟୀ ସ୍ମୃତି କକ୍ଷ |,സ്ഥിരമായ മെമ്മറി സെൽ
ଷ୍ଟାଟିକ୍ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ |,സ്റ്റാറ്റിക് റാൻഡം ആക്സസ് മെമ്മറി
ସ୍ଥିତି ରେଜିଷ୍ଟର |,സ്റ്റാറ്റസ് രജിസ്റ്റർ
ସ୍ଥିତି ଚିହ୍ନ,സ്റ്റാറ്റസ് മാർക്ക്
ପୋଜିସନ୍ ଟର୍ମିନାଲ୍ |,സ്ഥാനം ടെർമിനൽ
ଷ୍ଟିଅରିଂ ଲଜିକ୍ |,സ്റ്റിയറിംഗ് ലോജിക്
ସ୍ତରୀୟ ଜଙ୍କସନ,നിരപ്പായ ജംഗ്ഷൻ
ଷ୍ଟେପ୍ ସୂଚକ ପ୍ରୋଫାଇଲ୍ |,സ്റ്റെപ്പ് ഇൻഡിക്കേറ്റർ പ്രൊഫൈൽ
ପଦକ୍ଷେପ ପ୍ରତିକ୍ରିୟା,ഘട്ടം പ്രതികരണം
କ୍ରମିକ,ശ്രേണിപരമായ
ଷ୍ଟେପର୍ ମୋଟର |,സ്റ്റെപ്പർ മോട്ടോർ
ଷ୍ଟେରିଓ ସମାନ୍ତରାଳ |,സ്റ്റീരിയോ ഇക്വിലാറ്ററൽ
ଷ୍ଟେରିଓ ରିସିଭର୍ ଫ୍ରିକ୍ୱେନ୍ସି |,സ്റ്റീരിയോ റിസീവർ ഫ്രീക്വൻസി
କଠିନ ଯୋଡି |,ഇറുകിയ കപ്ലിംഗ്
ବ୍ରେକ୍ ବ୍ୟାଣ୍ଡ |,ബ്രേക്ക് ബാൻഡ്
ସଂରକ୍ଷଣ ବିଳମ୍ବତା |,സംഭരണ ലേറ്റൻസി
ସଂରକ୍ଷଣ ସ୍ମୃତି,സംഭരണ മെമ്മറി
"ସଂରକ୍ଷଣ ସମୟ, ସମୟ","സംഭരണ സമയം, സമയം"
ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |,സ്ട്രെയിൻ ഗേജ്
ଅବାଞ୍ଛିତ ଧାରଣ |,ആവശ്യമില്ലാത്ത ഹോൾഡിംഗ്
ଷ୍ଟ୍ରିଙ୍ଗ୍,സ്ട്രിംഗ്
ସଂରକ୍ଷଣ CRO,സംഭരണം CRO
strobe,സ്ട്രോബ്
ଷ୍ଟ୍ରୋବ୍ ସର୍କିଟ୍ |,സ്ട്രോബ് സർക്യൂട്ട്
ଇନ୍ଦ୍ରିୟାତ୍ମକ ନାଡ |,ഇൻഡക്റ്റീവ് പൾസ്
ଷ୍ଟ୍ରୋକ ଟର୍ମିନାଲ୍ |,സ്ട്രോക്ക് ടെർമിനൽ
ଷ୍ଟ୍ରୋବୋସ୍କୋପିକ୍ ଗୋଲାକାର ଏକକ |,സ്ട്രോബോസ്കോപ്പിക് ഗോള യൂണിറ്റ്
ଷ୍ଟବ୍ |,അപൂർണ്ണം
ସ୍ଥିର,നിശ്ചലമായ
ସ୍ଥିର ଫିଲ୍ଟରେଟ୍ |,സ്തംഭനാവസ്ഥയിലുള്ള ഫിൽട്രേറ്റ്
ହଲ,കുലുക്കി
ବାହକ,വാഹകൻ
subroutine,സബ്റൂട്ടീൻ
ବ୍ୟାକରଣଗତ ବର୍ଣ୍ଣ ମିଶ୍ରଣ |,വ്യാകരണ പ്രതീക മിശ്രിതം
ସବଜେକ୍ଟିଭ୍ |,സബ്ജക്റ്റീവ്
"ଅଣ୍ଡରଲେ, ସବଷ୍ଟ୍ରେଟ୍ |","അടിവശം, അടിവസ്ത്രം"
ହାତ ବିଛିନ୍ନତା |,കൈ കുറയ്ക്കൽ
ବିଛିନ୍ନ,കുറച്ചു
ପ୍ରଗତିଶୀଳ ଆନୁମାନିକତା |,പുരോഗമന ഏകദേശം
କ୍ରୋନୋଲୋଜିକାଲ୍ ଆନୁମାନିକତା,കാലക്രമമായ ഏകദേശ കണക്ക്
ହଠାତ୍ ବାୟୁମଣ୍ଡଳୀୟ ବିଶୃଙ୍ଖଳା |,പെട്ടെന്നുള്ള അന്തരീക്ഷ അസ്വസ്ഥത
ଆଡର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ആഡർ ആംപ്ലിഫയർ
ସୁପର ବିଟା ଟ୍ରାନଜିଷ୍ଟର |,സൂപ്പർ ബീറ്റ ട്രാൻസിസ്റ്റർ
ଚରମ କମ୍ପ୍ୟୁଟର |,ആത്യന്തിക കമ്പ്യൂട്ടർ
ସୁପର କଣ୍ଡକ୍ଟର |,സൂപ്പർ കണ്ടക്ടർ
ହାଇପରହାଇବ୍ରିଡ୍ ରିସିଭର୍ |,ഹൈപ്പർഹൈബ്രിഡ് റിസീവർ
ସୁପର ହେଟେରୋଡାଇନ୍ ସିଦ୍ଧାନ୍ତ |,സൂപ്പർ ഹെറ്ററോഡൈൻ സിദ്ധാന്തം
ଓଭରପାଇପ୍ ଲାଇନ୍ ସଞ୍ଚାଳକ |,ഓവർപൈപ്പ് ലൈൻ പ്രൊസസർ
ସୁପର ସ୍କାଲାର୍ ସଞ୍ଚାଳକ |,സൂപ്പർ സ്കെയിലർ പ്രൊസസർ
ଅପରାଧ ଥିଓରେମ୍ |,ഇംപ്യൂട്ടേഷൻ സിദ്ധാന്തം
ଫିଡ୍ ଭୋଲଟେଜ୍ ବହିଷ୍କାର ଅନୁପାତ |,ഫീഡ് വോൾട്ടേജ് ഒഴിവാക്കൽ അനുപാതം
ସହାୟକ ଚିପ୍,സഹായ ചിപ്പ്
ବାହକ ମୋଡ୍ୟୁଲେସନ ବନ୍ଦ କରନ୍ତୁ |,കാരിയർ മോഡുലേഷൻ നിർത്തുക
ଭୂପୃଷ୍ଠ ଶବ୍ଦ ତରଙ୍ଗ |,ഉപരിതല ശബ്ദ തരംഗം
ପୃଷ୍ଠା ପ୍ରତିବନ୍ଧକ |,പേജ് തടസ്സം
ପୃଷ୍ଠା ଦଣ୍ଡିକା,പേജ് ബാർ ഡിറ്റക്ടർ
ପୃଷ୍ଠା ଚାର୍ଜ |,പേജ് ചാർജ്
ପୃଷ୍ଠା ଷ୍ଟେପ୍ ଷ୍ଟ୍ରିମ୍ |,പേജ് സ്റ്റെപ്പ് സ്ട്രീം
ସଂସ୍ଥାପିତ ଉପକରଣ,ഇൻസ്റ്റാൾ ചെയ്ത ഉപകരണം
ପୃଷ୍ଠା ସଂସ୍ଥାପିତ ଟେକ୍ନୋଲୋଜି |,പേജ് ഇൻസ്റ്റോൾ ചെയ്ത സാങ്കേതികവിദ്യ
ବୃଦ୍ଧି,കുതിച്ചുചാട്ടം
ସର୍ଜ୍ କରେଣ୍ଟ୍ |,കുതിച്ചുചാട്ടം
ବୃଦ୍ଧି ପ୍ରତିରୋଧ,പ്രതിരോധശേഷി വർദ്ധിപ്പിക്കുക
ସର୍ଜ୍ ପ୍ରୋଟେକ୍ଟର୍ |,സർജ് പ്രൊട്ടക്ടർ
ଅଭିବୃଦ୍ଧି ରେଜିଷ୍ଟର |,വളർച്ചാ രജിസ്റ്റർ
sedative,മയക്കമരുന്ന്
ସର୍ଜ୍ ଭୋଲଟେଜ୍ |,സർജ് വോൾട്ടേജ്
ପ୍ରତିକ୍ରିୟାଶୀଳତା |,പ്രതികരണം
ସମ୍ବେଦନଶୀଳତା,സംവേദനക്ഷമത
ପ୍ରତିରୋଧକ ଭୋଲଟେଜ୍ |,റെസിസ്റ്റർ വോൾട്ടേജ്
ସୋୟୁଜ୍ ଟର୍ମିନାଲ୍ |,സോയൂസ് ടെർമിനൽ
ପ୍ରଶଂସକ ଜେନେରେଟର,സ്പ്രെഡ് ജനറേറ്റർ
ପ୍ରସ୍ତୁତି ୟୁନିଟ୍,തയ്യാറെടുപ്പ് യൂണിറ്റ്
ଦୋହରିବା |,ആന്ദോളനം
ଡୋଲାନ୍ ଚକ୍,ഡോളൻ ചോക്ക്
ସୁଇଚ୍ ବ୍ରେକର୍ |,സ്വിച്ച് ബ്രേക്കർ
ସୁଇଚ୍ କ୍ୟାପେସିଟର୍ |,സ്വിച്ച് കപ്പാസിറ്റർ
ସୁଇଚ୍ ଲାଭ ଏମ୍ପ୍ଲିଫାୟର୍ |,സ്വിച്ച് ഗെയിൻ ആംപ്ലിഫയർ
ସୁଇଚ୍,സ്വിച്ചിംഗ്
ବୀଜ ବର୍ଣ୍ଣନା,സ്വിച്ചിംഗ് ബീജഗണിതം
ସୁଇଚ୍ ସର୍କିଟ୍ |,സ്വിച്ചിംഗ് സർക്യൂട്ട്
ବିଦ୍ୟୁତ୍ ଯୋଗାଣ,വൈദ്യുതി വിതരണം മാറ്റുന്നു
ସୁଇଚ୍ ରେଗୁଲେଟର,സ്വിച്ചിംഗ് റെഗുലേറ്റർ
ତରଙ୍ଗ ଫର୍ମ ପରିବର୍ତ୍ତନ,സ്വിച്ചിംഗ് തരംഗരൂപം
ପ୍ରୋଗ୍ରାମେବଲ୍ ଟାଇମର୍ ସୁଇଚ୍ ହୋଇଛି |,പ്രോഗ്രാമബിൾ ടൈമർ മാറ്റി
ସାଇନ୍ କରନ୍ତୁ |,അടയാളം
ପ୍ରତୀକ ଅବଧି,ചിഹ്ന കാലഘട്ടം
ସାଙ୍କେତିକ ଲେବଲ୍ |,പ്രതീകാത്മക ലേബൽ
ସମକାଳୀନ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,സിൻക്രണസ് സെപ്പറേറ്റർ
ସିଙ୍କ୍ରୋନସ୍ ସର୍କିଟ୍ |,സിൻക്രണസ് സർക്യൂട്ട്
ସମକାଳୀନ ସଙ୍କେତ,സിൻക്രണസ് സിഗ്നൽ
ସିଙ୍କ୍ରୋନାଇଜର୍,സിൻക്രൊണൈസർ
ସିଙ୍କ୍ରୋନସ୍ କାଲକୁଲେଟର,സിൻക്രണസ് കാൽക്കുലേറ്റർ
ସିଙ୍କ୍ରୋନସ୍ ଡିଟେକ୍ଟର୍ |,സിൻക്രണസ് ഡിറ്റക്ടർ
ସିଙ୍କ୍ରୋନସ୍ ଟ୍ରାନ୍ସମିସନ୍ |,സിൻക്രണസ് ട്രാൻസ്മിഷൻ
ସମକାଳୀନ ଚିହ୍ନଟ |,സിൻക്രണസ് കണ്ടെത്തൽ
ବାକ୍ୟ ଗଠନ,വാക്യ രൂപീകരണം
ଫ୍ରିକ୍ୱେନ୍ସି ସିନ୍ଥେସାଇଜର |,ഫ്രീക്വൻസി സിന്തസൈസർ
"ଶରୀର ଡିଜାଇନ୍, ସିଷ୍ଟମ୍ ଡିଜାଇନ୍ |","ബോഡി ഡിസൈൻ, സിസ്റ്റം ഡിസൈൻ"
ଟି-ପାଇ ରୂପାନ୍ତର |,ടി-പൈ പരിവർത്തനം
"ଟାକୋମିଟର, ଘୂର୍ଣ୍ଣନ ଗେଜ୍ |","ടാക്കോമീറ്റർ, റൊട്ടേഷണൽ വോൾട്ട്മീറ്റർ"
ଲାଞ୍ଜ ପ୍ରବାହ |,വാൽ സ്ട്രീം
ଟ୍ୟାଙ୍କ ସର୍କିଟ |,ടാങ്ക് സർക്യൂട്ട്
ଟାଣ୍ଟାଲମ୍ କ୍ୟାପେସିଟର୍ |,ടാന്റലം കപ്പാസിറ്റർ
ବହିଷ୍କାର,പുറത്താക്കൽ
ଟେପ୍ ରିପ୍ଲେ |,ടേപ്പ് റീപ്ലേ
"ଅପସାରଣକାରୀ, ନିର୍ବାହକାରୀ |","റിമൂവർ, എക്സ്ട്രാക്റ്റർ"
tarbel ପୃଷ୍ଠା |,ടാർബെൽ പേജ്
ଟି-ସଂଯୋଜକ |,ടി-കണക്റ്റർ
ଟେଲିଡେଲ୍ଟସ୍ କାଗଜ |,ടെലിഡെൽറ്റസ് പേപ്പർ
ଭ୍ରମଣ ମାପ,ടൂർ അളവ്
"ଟେଲିଫୋନି, ଟେଲିଫୋନି |","ടെലിഫോണി, ടെലിഫോണി"
ଟେଲିଗ୍ରାଫର୍ |,ടെലിഗ്രാഫർ
"ଟେଲିଭିଜନ, ଦ୍ୱାରଦ୍ୱାର |","ടെലിവിഷൻ, ദൂരദർശൻ"
ଟେଲିଭିଜନ କ୍ୟାମେରା |,ടെലിവിഷൻ ക്യാമറ
ଟେଲିଭିଜନ୍ ରସିଭର୍ |,ടെലിവിഷൻ റിസീവർ
ଟେଲିଗନ୍ ଥିଓରେମ୍ |,ടെലിഗോൺ സിദ്ധാന്തം
ଟେଟ୍ରୋଡ୍ |,ടെട്രോഡ്
ଉତ୍ତାପ କ୍ଷତିପୂରଣ,ചൂട് നഷ്ടപരിഹാരം
"ରାଭା, ସ୍ଫଟିକ୍ |","റവ, സ്ഫടികം"
ଉତ୍ତାପ-ଭୋଲଟେଜ୍ କନଭର୍ଟର |,ചൂട്-വോൾട്ടേജ് കൺവെർട്ടർ
ଅସ୍ଥାୟୀ ତଥ୍ୟ ରେଜିଷ୍ଟର |,താൽക്കാലിക ഡാറ്റ രജിസ്റ്റർ
ଟର୍ମିନାଲ୍,അതിതീവ്രമായ
ପରୀକ୍ଷା ଲିଡ୍ |,ടെസ്റ്റ് ലീഡ്
ପରୀକ୍ଷା ସଙ୍କେତ,ടെസ്റ്റ് സിഗ്നൽ
ଚତୁର୍ଥାଂଶ ପରମାଣୁ |,ചതുരാകൃതിയിലുള്ള ആറ്റം
ଥର୍ମାଲ୍ ରନ୍ଫ୍ |,താപ ഒഴുക്ക്
ତାପଜ ବିଚ୍ଛିନ୍ନତା |,താപ ഒറ്റപ്പെടൽ
"ତାପଜ ଶବ୍ଦ, ତାପଜ ଶବ୍ଦ |","താപ ശബ്ദം, താപ ശബ്ദം"
ତାପଜ ଅକ୍ସିଡେସନ୍ |,താപ ഓക്സിഡേഷൻ
ତାପଜ ପ୍ରତିରୋଧ,താപ പ്രതിരോധം
ତାପଜ ପଳାୟନ |,തെർമൽ എസ്കേപ്പ്
ଉତ୍ତାପ ବିରତି,ചൂട് ഇടവേള
ତାପଜ ସ୍ଥିରତା |,താപ സ്ഥിരത
ଥର୍ମୋନିକ୍ ନିର୍ଗମନ |,തെർമോണിക് ഉദ്വമനം
ଉତ୍ତାପ ପ୍ରତିରୋଧ,ചൂട് പ്രതിരോധം
ଥର୍ମୋକୁଲ୍ |,തെർമോകോൾ
ତାପଜ ପ୍ରଭାବ,താപ പ്രഭാവം
ଉତ୍ତାପ ନିୟନ୍ତ୍ରକ,ചൂട് കൺട്രോളർ
ଥେଭେନିନ୍ ଥିଓରେମ୍ |,തെവെനിൻ സിദ്ധാന്തം
ପତଳା ମେମ୍ବ୍ରେନ୍ |,നേർത്ത മെംബ്രൺ
ପତଳା ମେମ୍ବ୍ରେନ୍ କ୍ୟାପେସିଟର୍ |,നേർത്ത മെംബ്രൻ കപ്പാസിറ്റർ
ପତଳା ମେମ୍ବ୍ରେନ୍ ପ୍ରତିରୋଧ |,നേർത്ത മെംബ്രൺ പ്രതിരോധം
ଥୋରିୟମ୍ ଆବୃତ ଟୁଙ୍ଗଷ୍ଟେନ୍ କ୍ୟାଥୋଡ୍ |,തോറിയം പൂശിയ ടങ്സ്റ്റൺ കാഥോഡ്
ଶକ୍ତି ନିୟମ |,ശക്തി ഭരണം
ଟ୍ରିପଲ୍ ସର୍କିଟ୍ |,ട്രിപ്പിൾ സർക്യൂട്ട്
ତ୍ରି-ରାଜ୍ୟ ମେଷ |,ത്രിരാഷ്ട്ര ആട്ടുകൊറ്റൻ
ତ୍ରି-ଶେଷ ନିୟନ୍ତ୍ରକ |,ട്രൈ-എൻഡ് റെഗുലേറ്റർ
ସିଲ୍ ଡିଟେକ୍ଟର୍ |,സിൽ ഡിറ്റക്ടർ
ସିଲ୍ ଭୋଲଟେଜ୍ |,സിൽ വോൾട്ടേജ്
ଥାଇରାଟ୍ରନ୍ ଟ୍ୟୁବ୍ |,തൈരാട്രോൺ ട്യൂബ്
"ପୁନ vest ନିବେଶ, ଅଳ୍ପ ସମୟର |","പുനർനിക്ഷേപം, ഹ്രസ്വകാലം"
ଟିକଲର ଓସିଲେଟର |,ടിക്ക്ലർ ഓസിലേറ്റർ
କଠିନ ଯୋଡି |,ഇറുകിയ കപ്ലിംഗ്
ଟିଲ୍ଟ |,ചരിവ്
ସମୟ ଆଧାରିତ ସର୍କିଟ |,സമയം അടിസ്ഥാനമാക്കിയുള്ള സർക്യൂട്ട്
ଟାଇମର୍ ଜେନେରେଟର,ടൈമർ ജനറേറ്റർ
ଟାଇମ୍ ବେସ୍ ଭୋଲଟେଜ୍ |,സമയ അടിസ്ഥാന വോൾട്ടേജ്
କଲ୍ ବିଳମ୍ବ,കോൾ കാലതാമസം
ସମୟ ମଣ୍ଡଳ ପ୍ରତିଫଳନ,സമയ മേഖല പ്രതിഫലനം
ସମୟ ମାର୍କର ଜେନେରେଟର |,സമയ മാർക്കർ ജനറേറ്റർ
କାଲ୍ ଭାଗୀ |,കാല് ഭാഗി
ସମୟ ୱିଣ୍ଡୋ |,സമയ ജാലകം
ଟାଇମିଂ ମୋଡ୍ ସୁଇଚ୍,ടൈമിംഗ് മോഡ് സ്വിച്ചിംഗ്
"ସମୟ ନିୟନ୍ତ୍ରକ, ସମୟ ନିୟନ୍ତ୍ରକ |","സമയ കൺട്രോളർ, സമയ കൺട്രോളർ"
କଣ୍ଟ୍ରୋଲର୍ ମୋଟରକୁ କଲ୍ କରନ୍ତୁ |,കോൾ കൺട്രോളർ മോട്ടോർ
ସମୟ ସେଟ୍ ଚିତ୍ର |,സമയ സജ്ജീകരണ ഡയഗ്രം
ସମୟ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ ଜିଟର୍ |,സമയം ക്രമീകരിക്കൽ വിറയൽ
କ୍ରୋନୋମିଟର ମାର୍କର ଜେନେରେଟର |,ക്രോണോമീറ്റർ മാർക്കർ ജനറേറ്റർ
ଆଡଜଷ୍ଟର ନେଟୱାର୍କକୁ କଲ୍ କରନ୍ତୁ |,കോൾ അഡ്ജസ്റ്റ് നെറ്റ്‌വർക്ക്
ଟି-ନେଟୱାର୍କ |,ടി-നെറ്റ്വർക്ക്
ସୁଇଚ୍ ଟୋଗଲ୍ କରନ୍ତୁ |,ടോഗിൾ സ്വിച്ച്
ଟୋକେନ୍ ବସ୍ ନେଟୱାର୍କ |,ടോക്കൺ ബസ് ശൃംഖല
ଟୋକେନ୍ ନେଟୱାର୍କ |,ടോക്കൺ നെറ്റ്വർക്ക്
ଗ୍ରହଣୀୟ ପରିବର୍ତ୍ତନ |,സ്വീകാര്യമായ മാറ്റം
ଭୋକାଲ୍ ବ୍ଲାଷ୍ଟ ଜେନେରେଟର |,വോക്കൽ ബ്ലാസ്റ്റ് ജനറേറ്റർ
ଟୋରଏଡ୍ |,ടൊറോയിഡ്
ଟୋରସ୍ ଆଣ୍ଟେନା |,ടോറസ് ആന്റിന
ପୂର୍ଣ୍ଣ ହାରମୋନିକ୍ ବିକୃତି |,പൂർണ്ണ ഹാർമോണിക് വക്രീകരണം
ଟୋଟେମ୍ ପୋଲ,ടോട്ടം പോൾ
ଟୋଟେମ୍-ପୋଲ୍ ଟ୍ରାନଜିଷ୍ଟର |,ടോട്ടം-പോൾ ട്രാൻസിസ്റ്റർ
ଟଚ୍ ସୁଇଚ୍,ടച്ച് സ്വിച്ച്
ଟ୍ୟାକ୍ଟିଲ୍ ଭୋକାଲାଇଜେସନ୍ |,സ്പർശിക്കുന്ന ശബ്ദം
ଟି-ପ୍ୟାଡ୍ |,ടി-പാഡ്
treble,ട്രിബിൾ
"ଅନୁସନ୍ଧାନ, ଅନୁସନ୍ଧାନ","കണ്ടെത്തൽ, കണ്ടെത്തൽ"
"ଟ୍ରାକ୍ ବଲ୍, ଟ୍ରାକ୍ ବଲ୍ |","ട്രാക്ക് ബോൾ, ട്രാക്ക് ബോൾ"
ଅନୁକରଣ,പാലിക്കൽ
ଟ୍ରାକିଂ ଏବଂ କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |,ട്രാക്കിംഗ് ആൻഡ് കൺട്രോൾ സർക്യൂട്ട്
"ପଛ କୋର୍, ଟ୍ରେଲିଂ କୋର୍ |","ബാക്ക് കോർ, ട്രെയിലിംഗ് കോർ"
ପ୍ରଶିକ୍ଷକ,പരിശീലകൻ
ଅନୁକରଣ,പാലിക്കൽ
ପାରସ୍ପରିକତା,പരസ്പരബന്ധം
ଆନ୍ତ c କ୍ରିୟାଶୀଳତା |,അന്തർചാലകത
ଟ୍ରାନ୍ସଡ୍ୟୁସର,ട്രാൻസ്ഡ്യൂസർ
ସ୍ଥାନାନ୍ତର ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,ട്രാൻസ്ഫർ സവിശേഷതകൾ
ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ,ട്രാൻസ്ഫർ ഫംഗ്ഷൻ
ଲାଭ ସ୍ଥାନାନ୍ତର କରନ୍ତୁ |,ട്രാൻസ്ഫർ ലാഭം
ରୂପାନ୍ତର,പരിവർത്തനം
"ଟ୍ରାନ୍ସଫର୍ମର, ଟ୍ରାନ୍ସଫର୍ମର","ട്രാൻസ്ഫോർമർ, ട്രാൻസ്ഫോർമർ"
ଟ୍ରାନ୍ସଫର୍ମର ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ |,ട്രാൻസ്ഫോർമർ കപ്പിൾഡ് ആംപ്ലിഫയർ
ଟ୍ରାନ୍ସଫର୍ମର କପଲିଂ |,ട്രാൻസ്ഫോർമർ കപ്ലിംഗ്
ପରିବର୍ତ୍ତନଶୀଳ ଦକ୍ଷତା |,വേരിയബിൾ കാര്യക്ഷമത
କ୍ଷଣିକ,ക്ഷണികമായ
କ୍ଷଣସ୍ଥାୟୀ ଉଲ୍ଲଂଘନ |,ക്ഷണികമായ ലംഘനം
କ୍ଷଣିକ ପ୍ରତିକ୍ରିୟା,ക്ഷണികമായ പ്രതികരണം
କ୍ଷଣସ୍ଥାୟୀ ରିଟାର୍ଡର୍ |,ക്ഷണികമായ റിട്ടാർഡർ
ଟ୍ରାନଜିଷ୍ଟର ବ୍ଲକ୍,ട്രാൻസിസ്റ്റർ ബ്ലോക്ക്
ଟ୍ରାନଜିଷ୍ଟର ସାମ୍ପ୍ରତିକ ଲାଭ |,ട്രാൻസിസ്റ്റർ നിലവിലെ നേട്ടം
ଟ୍ରାନଜିଷ୍ଟର ସୁଇଚ୍ |,ട്രാൻസിസ്റ്റർ സ്വിച്ച്
ଟ୍ରାନଜିଷ୍ଟର,ട്രാൻസിസ്റ്റർ
ଟ୍ରାନଜିଷ୍ଟର ଶବ୍ଦ |,ട്രാൻസിസ്റ്റർ ശബ്ദം
ଟ୍ରାନଜିଷ୍ଟର ନିୟନ୍ତ୍ରକ |,ട്രാൻസിസ്റ്റർ റെഗുലേറ്റർ
ପ୍ରସ୍ଥାନ ସମୟ,പുറപ്പെടൽ സമയം
ସଂକ୍ରମଣ କ୍ୟାପେସିଟର୍ |,സംക്രമണ കപ്പാസിറ്റർ
ସଂକ୍ରମଣ କାରକ |,സംക്രമണ ഘടകം
ସ୍ଥାନାନ୍ତରଣ ଆବୃତ୍ତି,സംക്രമണ ആവൃത്തി
ସ୍ଥାନାନ୍ତରଣ କ୍ଷେତ୍ର,സംക്രമണ മേഖല
ସ୍ଥାନାନ୍ତର ବଫର୍ |,ട്രാൻസ്ഫർ ബഫർ
ସଂକ୍ରମଣ କ୍ଷତି,പ്രസരണ നഷ്ടം
ବ୍ୟାପ୍ତତା,പ്രവേശനക്ഷമത
"ପରିବହନକାରୀ, ପରିବହନକାରୀ |","വിതരണക്കാരൻ, വിതരണക്കാരൻ"
ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିଟର,ഫ്രീക്വൻസി ട്രാൻസ്മിറ്റർ
ସ୍ୱଚ୍ଛ ଲ୍ୟାଚ୍ |,സുതാര്യമായ ലാച്ച്
ଟ୍ରାନ୍ସପଣ୍ଡର |,ട്രാൻസ്പോണ്ടർ
ପରିବହନ ଗୁଣକର୍ତ୍ତା |,ഗതാഗത ഗുണിതം
ସ୍ପଷ୍ଟ କାରଣ,വ്യക്തമായ കാരണം
କ୍ରସ୍ ପ୍ରତିରୋଧ,ക്രോസ് പ്രതിരോധം
ଟ୍ରାନ୍ସଭର୍ସ ତରଙ୍ଗ |,തിരശ്ചീന തരംഗം
ଟ୍ରାନ୍ସୱିଚ୍ |,ട്രാൻസ്വിച്ച്
ନେଟ୍,നെറ്റ്
ଟ୍ରାପେଜଏଡାଲ୍ ତରଙ୍ଗ |,ട്രപസോയ്ഡൽ തരംഗം
ପ୍ରଗତିଶୀଳ ତରଙ୍ଗ ଟ୍ୟୁବ୍ |,പുരോഗമന തരംഗ ട്യൂബ്
ଖୋଲା ପୃଥକତା |,ഗ്രോവ് വേർപിരിയൽ
triac,ട്രയാക്ക്
ତ୍ରିକୋଣୀୟ ସ୍କୋୟାର ତରଙ୍ଗ କନଭର୍ଟର |,ത്രികോണ സ്ക്വയർ വേവ് കൺവെർട്ടർ
ତ୍ରିକୋଣୀୟ-ସାଇନ ତରଙ୍ଗ କନଭର୍ଟର |,ത്രികോണ-സൈൻ വേവ് കൺവെർട്ടർ
ତ୍ରିକୋଣୀୟ ତରଙ୍ଗ ଜେନେରେଟର |,ത്രികോണ തരംഗ ജനറേറ്റർ
ଟ୍ରିଗର,ട്രിഗർ
ଡାୟୋଡ୍ ଟ୍ରିଗର କରନ୍ତୁ |,ട്രിഗർ ഡയോഡ്
ନାଡିକୁ ଟ୍ରିଗର କରନ୍ତୁ |,ട്രിഗർ പൾസ്
ଟ୍ରାନଜିଷ୍ଟର,ട്രാൻസിസ്റ്റർ
"ସୂକ୍ଷ୍ମ ଆଡଜଷ୍ଟେସନ୍, ଟ୍ରିମ୍ |","സൂക്ഷ്മമായ ക്രമീകരണങ്ങൾ, ട്രിം"
ମାଇକ୍ରୋ ଆଡଜଷ୍ଟର |,മൈക്രോ അഡ്ജസ്റ്റർ
ତ୍ରିରଙ୍ଗା |,ട്രയോഡ്
ରାଶିଫଳ,പിളർന്ന ജാതകം
ତ୍ରିଗୁଣ ସଠିକତା ସଂଖ୍ୟା |,ട്രിപ്പിൾ പ്രിസിഷൻ നമ്പർ
ତିନୋଟି ପର୍ଯ୍ୟାୟ ବଫର୍ |,മൂന്ന് ഘട്ട ബഫർ
ତ୍ରିକୋଣୀୟ ତର୍କ,ട്രൈഡ് ലോജിക്
ଟ୍ରୋକୋଟ୍ରନ୍ |,ട്രോക്കോട്രോൺ
