Punjabi,Assamese
ਸ਼ਨੀ ਰਿੰਗ,শনিৰ আঙঠি
savart,savart
ਸਕੇਲਰ,স্কেলাৰ
ਕਦਮ ਗੁਣਕ,ষ্টেপ মাল্টিপ্লাইয়াৰ
"ਖਿਲਾਰ, ਖਿਲਾਰ","বিক্ষিপ্ত, বিক্ষিপ্ত"
ਫੈਲਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া
ਨਜ਼ਰ,দৃষ্টি
ਫੈਲਾਉਣਾ,বৃদ্ধি পায়
"scratch (ਆਵਾਜ਼), scratch","scratch (ধ্বনি), scratch"
"sieve, sieve (ed.), drive","ছালনী, চালনী (ed.), ড্ৰাইভ"
sku ਨਿਗਾਹ,sku দৃষ্টি
"ਬੰਦ ਕਰਨਾ, ਸੀਲ ਕਰਨਾ, ਸੀਲ ਕਰਨਾ (ਵਰਤ.)","বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)"
"ਮੌਸਮੀ ਪਰਿਵਰਤਨ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ","ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা"
secant ਨਿਯਮ,secant নিয়ম
"ਦੂਜਾ (ਐਡੀ.), ਦੂਜਾ (v.)","দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)"
"ਸੈਕੰਡਰੀ, ਸੈਕੰਡਰੀ","মাধ্যমিক, মাধ্যমিক"
"1 ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ","১ধাৰা, ধাৰা, ধাৰা, ধাৰা, ধাৰা"
"ਸੈਕਟਰ, ਸੈਕਟਰ, ਸੈਕਟਰ","খণ্ড, খণ্ড, খণ্ড"
ਲੰਮਾ ਸਮਾਂ,দীৰ্ঘস্থায়ী
ਬੀਜਣ,বীজ সিঁচা
ਭੂਚਾਲ ਵਿਗਿਆਨ,ভূমিকম্পবিজ্ঞান
ਭੂਚਾਲ ਵਿਗਿਆਨ,ভূমিকম্পবিজ্ঞান
ਭੂਚਾਲ ਵਿਗਿਆਨ,ভূমিকম্পবিজ্ঞান
ਚੋਣਯੋਗਤਾ,নিৰ্বাচনশীলতা
"ਆਪਣੇ ਆਪ ਨੂੰ, ਆਪਣੇ ਆਪ ਨੂੰ","self, self"
ਅੰਦਰੂਨੀ ਊਰਜਾ,অন্তৰ্নিহিত শক্তি
ਸਵੈ-ਚਾਲਤ ਦੋਲਨ,স্বতঃস্ফূৰ্ত দোলন
ਸੈਮੀਕੰਡਕਟਰ,অৰ্ধপৰিবাহী
ਅਰਧ ਅਨੁਭਵੀ,অৰ্ধ অভিজ্ঞতাভিত্তিক
ਅਰਧ-ਅਨੰਤ,অৰ্ধ-অসীম
ਅਰਧ-ਲਾਗ ਗ੍ਰਾਫ ਸ਼ੀਟ,অৰ্ধ-লগ গ্ৰাফ শ্বীট
ਗੋਲਾਕਾਰ ਪਲੱਸ ਕੋਣ,গোলাকাৰ প্লাছ এংগেল
ਭਾਵਨਾ,জ্ঞান
ਸੰਵੇਦਨਸ਼ੀਲ,সংবেদনশীল
"ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ","সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল"
"ਸਾਊਂਡ ਰਿਸੀਵਰ ਲੈਂਪ ਕਰੈਸਟ, ਸਾਊਂਡ ਰਿਸੀਵਰ ਫਲੇਮ","শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা"
"ਸੰਵੇਦਨਸ਼ੀਲਤਾ, ਸੰਵੇਦਨਸ਼ੀਲਤਾ, ਸੰਵੇਦਨਸ਼ੀਲਤਾ","সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা"
"ਸਰਗਰਮੀ, ਸੰਵੇਦਨਾ","সক্ৰিয়কৰণ, সংবেদন"
ਸੈਂਸਰ,চেন্সৰ
ਵੱਖ ਕਰਨ ਯੋਗ,পৃথক কৰিব পৰা
"ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਪਾੜਾ","পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান"
ਅਸ਼ਟੈਵ,অষ্টক
septode,চেপ্টোড
ਇੰਡੈਕਸਿੰਗ,সূচীভুক্ত কৰা
ਸੀਰੀਜ਼ ਸੀਰੀਜ਼ ਸੀਰੀਜ਼ (ਨਕਸ਼ੇ),শৃংখলা শৃংখলা শৃংখলা (মানচিত্র)
ਸਰਵੋ ਮੋਟਰ,চাৰ্ভো মটৰ
"ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ","ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ"
"ਘਟੀਆ, ਰੰਗਤ","অৱক্ষয়ী, ছাঁয়াযুক্ত"
ਸ਼ੈਡੋ,ছাঁ
ਚਿੱਤਰ,শৰীৰ
ਤਿੱਖਾ ਅੰਤ,চোকা শেষ
ਸਪਾਊਟ ਸੀਮਾ,স্পাউট ৰেঞ্জ
"ਸ਼ੀਅਰ ਫੋਰਸ, ਸ਼ੀਅਰ","ছিয়াৰ বল, ছিয়াৰ"
ਢਾਲ nuclide,ৰক্ষা কৰা নিউক্লাইড
"ਰਚਨਾ, ਵਿਸਥਾਪਨ, ਤਬਾਦਲਾ","সৃষ্টি, বিচ্যুতি, হস্তান্তৰ"
ਸਦਮੇ ਦੀ ਗਤੀ,শ্বক বেগ
ਸਦਮੇ ਦੀ ਲਹਿਰ,শ্বক তৰংগ
"ਛੋਟਾ, ਖਰਾਬ, ਅਸੰਗਤ","চুটি, জৰাজীৰ্ণ, অসংলগ্ন"
ਉੱਚੀ ਆਵਾਜ਼,উচ্চ মাত
"ਲੇਟਰਲ ਮਾਰਗ, ਸ਼ੰਟ (ਐਡੀ.), ਸਾਈਡ ਪਾਥ, ਸ਼ੰਟ (ਵੀ.)","পাৰ্শ্বীয় পথ, শ্বাণ্ট (ed.), কাষৰ পথ, শ্বাণ্ট (v.)"
"ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ","কাষ, কাষ, কাষ"
sidereal,sidereal
"ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ ਬਣਾਉਣਾ, ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ ਰੱਖਣਾ, ਨਿਸ਼ਾਨਾ ਬਣਾਉਣਾ, ਪਤਾ ਲਗਾਉਣਾ","sighting, aiming, sighting, লক্ষ্য কৰা, লক্ষ্য কৰা, স্থান নিৰ্ণয় কৰা"
ਰਾਸ਼ੀ ਚਿੰਨ੍ਹ,ৰাশিফল
"ਸੰਕੇਤ, ਸੰਕੇਤ","সংকেত, সংকেত"
ਚੁੱਪ ਦੀ ਮਿਆਦ,নিস্তব্ধ সময়
ਸਿਲੀਕਾਨ ਡਾਇਡ,ছিলিকন ডাইঅ&#39;ড
ਸਿਲੀਕਾਨ,ছিলিকন
"ਸਿਲੀਕਾਨ ਪਲਾਕ, ਸਿਲੀਕਾਨ ਵੇਫਰ","ছিলিকন প্লেক, ছিলিকন ৱেফাৰ"
ਸਮਾਨਤਾ,উপমা
ਨਕਲ ਕਰਨ ਵਾਲਾ,অনুকৰণকাৰী
ਇੱਕੋ ਸਮੇਂ,একে লগে
"ਚਿੰਨ੍ਹ, ਸਾਈਨ","চিহ্ন, sine"
ਸਿੰਗਲ ionization,একক আয়নীয়কৰণ
ਸਿੰਗਲ ਲਾਈਨ ਸਿੰਗਲ ਲਾਈਨ,একক ৰেখা একক ৰেখা
ਸਿੰਗਲ ਕਦਮ,একক পদক্ষেপ
"ਪਹੁੰਚ, ਡੁੱਬਣਾ, ਡੁੱਬਣਾ, ਅਭੇਦ ਹੋਣਾ, ਸਿੰਕ, ਟੋਆ","প্ৰৱেশ, ডুব যোৱা, বিসৰ্জন, একত্ৰীকৰণ ট্ৰাফ, ডুব যোৱা, চিষ্টাৰ"
sinusoidal,চাইন&#39;ইডাল
ਸਾਈਫਨ,ছাইফন
ਸਾਇਰਨ,ছাইৰেন
"ਆਕਾਰ, ਆਕਾਰ (n.), ਆਕਾਰ, ਉੱਕਰੀ (v.)","আকাৰ, আকাৰ (n.), আকাৰ, খোদিত (v.)"
"ਅਸਮਿਤ, ਤਿਰਛੀ","অসমতাপূৰ্ণ, তিৰ্যক"
"epidermis ਪ੍ਰਭਾਵ, ਚਮੜੀ ਪ੍ਰਭਾਵ","এপিডাৰ্মিছ প্ৰভাৱ, ছালৰ প্ৰভাৱ"
ਅਸਮਾਨੀ ਨੀਲਾ,আকাশ নীলা
ਝੁਕੀ ਸੀਮਾ,হেলনীয়া পৰিসৰ
ਸੱਪ,সাপ
"ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਹੱਲ","স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান"
c ਰਿੰਗ,গ আঙঠি
"ਕੱਟਣਾ, ਕੱਟਣਾ, ਕੱਟਣਾ","slit, slit, স্লিট"
"ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ","ঢাল, ঢাল, ঢাল"
ਸਲਾਟਡ ਲਾਈਨ,স্লটযুক্ত লাইন
ਹੌਲੀ ਰਿਐਕਟਰ,লেহেমীয়া ৰিয়েক্টৰ
ਪੀਤੀ,ধূমপান কৰা
ਪ੍ਰੇਰਕ ਕੈਪਸੀਟਰ,ইনডাক্টিভ কেপাচিটৰ
"ਕਰਵ ਦਾ ਸੰਚਾਲਨ, ਕਰਵ ਦਾ ਵਿਲੀਨਤਾ","বক্ৰৰ সংবহন, বক্ৰৰ একত্ৰীকৰণ"
ਸੋਡਰ,সোডাৰ
"ਨਰਮ, ਨਰਮ, ਕੋਮਲ","কোমল, কোমল, কোমল"
ਛੋਟੀ ਮਿਆਦ ਦੇ ਹਿੱਸੇ,হ্ৰস্বম্যাদী উপাদান
ਸੁਪਰ ਕੰਡਕਟਰ,চুপাৰ কণ্ডাক্টৰ
ਅਸੁਰੱਖਿਅਤ ਟੀਚਾ,অসুৰক্ষিত লক্ষ্য
ਘੱਟ ਡਿਸਚਾਰਜ ਟਿਊਬ,কম নিৰ্গমন নলী
ਸੂਰਜੀ,সৌৰশক্তি
"ਸੋਲਡਰ ਕਰਨ ਲਈ, ਸੋਲਡਰ ਕਰਨ ਲਈ (ਐਡੀ.), ਸੋਲਡਰ, ਸੋਲਡਰ (ਐਨ.)","ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (ed.), ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (n.)"
solenoid ਤੱਤ,ছ&#39;লেন&#39;ইড উপাদান
"ਠੋਸ, ਪੁੰਜ, ਘਣ","কঠিন, ভৰ, ঘনক"
"ਹੱਲ, ਮਤਲਬ, ਹੱਲ, ਹੱਲ","সমাধান, অৰ্থ, সমাধান, সমাধান"
ਸੋਨਿਕ ਬੂਮ,সোনিক বুম
"ਫੋਨੋਮੀਟਰ, ਸੋਨੋਮੀਟਰ","ফ&#39;ন&#39;মিটাৰ, ছ&#39;নোমিটাৰ"
ਧੁਨੀ,একাউষ্টিক
"ਛਾਂਟੀ, ਚੋਣ, ਵਿਛੋੜਾ","সজাই পৰাই তোলা, নিৰ্বাচন কৰা, পৃথক কৰা"
"ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ","আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ"
ਆਕਾਸ਼ੀ ਕੈਬਿਨ,আকাশী কেবিন
ਅੰਤਰਾਲ,ব্যৱধান
ਆਕਾਸ਼ੀ,আকাশী
ਤਬਾਦਲਾ ਅੰਤਰਾਲ,স্থানান্তৰ ব্যৱধান
ਚਮਕਦਾਰ,ঝলমলীয়া
"ਆਕਾਸ਼ੀ, ਸਥਾਨਿਕ","আকাশী, স্থানীয়"
"ਖਾਸ ਰਿਲੇਟੀਵਿਟੀ, ਖਾਸ ਰਿਲੇਟੀਵਿਟੀ","নিৰ্দিষ্ট আপেক্ষিকতাবাদ, নিৰ্দিষ্ট আপেক্ষিকতাবাদ"
"ਰਿਸ਼ਤੇਦਾਰ, ਖਾਸ, ਖਾਸ","আপেক্ষিক, নিৰ্দিষ্ট, বিশেষ"
ਨਿਰਧਾਰਨ,স্পেচিফিকেশন
ਨਿਰਧਾਰਤ,নিৰ্দিষ্ট কৰা হৈছে
ਸਪੈਕਟ੍ਰਲ,বৰ্ণালী
ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ,বৰ্ণালীবিজ্ঞান
"ਸਪੈਕਟਰੋਸਕੋਪ, ਸਪੈਕਟਰੋਸਕੋਪ","বৰ্ণালীবিজ্ঞান, বৰ্ণালীবিজ্ঞান"
"ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ, ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ","বৰ্ণালীবিজ্ঞানী, বৰ্ণালীবিজ্ঞানী"
ਰੋਜਾਨਾ,নিয়মিত
ਭਾਸ਼ਣ,বক্তৃতা
ਸਪੀਡੋਮੀਟਰ,স্পীডমিটাৰ
ਗੋਲ ਗੇਂਦ,ঘূৰণীয়া বল
"ਗੋਲਾਕਾਰ, ਗੋਲਾਕਾਰ","গোলাকাৰ, গোলাকাৰ"
"ਗੋਲਾਮਾਪੀ, ਗੋਲਾਮਾਪਕ","গোলকমাপক, গোলকমাপক"
ਸਪਿਨ ਰੀਬਾਉਂਡ,স্পিন ৰিবাউণ্ড
ਕਤਾਈ ਸਿਖਰ,স্পিনিং টপ
ਸਪਿਨ,ঘূৰ্ণন
ਚੂੜੀਦਾਰ ਮੋਸ਼ਨ,সৰ্পিল গতি
"ਵੰਡਣਾ, ਵੰਡਣਾ (ਵਿ.) ਵੰਡਣਾ, ਵੰਡਣਾ (ਐਨ.)","split, split (v.) বিভক্ত, বিভক্ত (n.)"
ਆਪਣੇ ਆਪ,স্বয়ংক্ৰিয়ভাৱে
"ਸਪੂਲ, ਵਿੰਚ, ਰੀਲ, ਵਾਲੀ","স্পুল, উইঞ্চ, ৰিল, ভলী"
ਬੇਤਰਤੀਬ ਘਟਨਾ,ৰেণ্ডম ইভেন্ট
"ਬਿੰਦੂ, ਸਪਾਟ (ਸੰ.), ਸਪਾਟ, ਸਪਾਟ, ਪਛਾਣ, ਲੱਭੋ (ਵਰਸ.)","বিন্দু, দাগ (no.), দাগ, দাগ, চিনাক্ত কৰা, বিচাৰি উলিওৱা (ver.)"
ਊਰਜਾ ਕੰਪਲੈਕਸ,শক্তি জটিল
"ਬਸੰਤ, ਬਸੰਤ, ਬਸੰਤ, ਝਰਨਾ, ਬਸੰਤ","বসন্ত, বসন্ত, বসন্ত, জলপ্ৰপাত, বসন্ত"
ਝੂਠਾ ਜਨੂੰਨ,মিছা আবেগ
ਵਾਧੂ ਗੂੰਜ,অতিৰিক্ত প্ৰতিধ্বনি
ਸਪੁਟਨਿਕ,স্পুটনিক
"ਵਰਗ, ਵਰਗ, ਵਰਗ","বৰ্গ, বৰ্গ, বৰ্গ"
ਟਿਕਾਊਤਾ,স্থায়িত্ব
ਸਥਿਰ ਕਰਨਾ,স্থিতিশীল কৰা
ਸਟੈਕ,স্তূপ
"ਪੜਾਅ, ਪੜਾਅ, ਦਰਜਾ, ਭਾਈਚਾਰਾ, ਪੜਾਅ","পৰ্যায়, পৰ্যায়, পদবী, সম্প্ৰদায়, পৰ্যায়"
ਸਮਾਨਾਂਤਰ ਵੰਡ,সমান্তৰাল বিতৰণ
"ਮਿਆਰੀ, ਪ੍ਰਮਾਣਿਤ, ਝੰਡਾ (ਨੰਬਰ), ਮਿਆਰੀ","মানক, প্ৰমাণিত, পতাকা (নং), মানক"
ਮਿਆਰੀ,প্ৰামাণিককৃত
ਮਾਨਕੀਕਰਨ,প্ৰামাণিককৰণ
"ਤਾਰਾ, ਤਾਰਾ","তৰা, তৰা"
ਸਖਤ ਪ੍ਰਭਾਵ,ষ্টাৰক ইফেক্ট
"ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਸਟਾਰਟਰ, ਵਿਸਫੋਟਕ","উৎপত্তিকাৰী, ষ্টাৰ্টাৰ, বিস্ফোৰক"
statampier,statampier গেস্টবুক
"ਸਥਿਤੀ, ਰਾਜ, ਰਾਜ","অৱস্থান, অৱস্থা, অৱস্থা"
ਬਿਆਨ,বিবৃতি
ਸਥਿਰ ਸਥਿਰ ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਸ਼ੋਰ,ষ্টেটিক ষ্টেটিক ইলেক্ট্ৰষ্টেটিক শব্দ
ਸਥਿਰ,স্থিতিশীল
"ਨਿਰੀਖਣ ਸਟੇਸ਼ਨ, ਸਟੇਸ਼ਨ, ਚੰਦਰਮਾ","পৰ্যবেক্ষণ কেন্দ্ৰ, ষ্টেচন, চন্দ্ৰ"
ਪ੍ਰਗਤੀਸ਼ੀਲ,প্ৰগতিশীল
ਹੈਰਾਨ,স্তম্ভিত হৈ পৰিল
ਸੁੰਨ ਹੋਣ ਦਾ ਪੜਾਅ,অজ্ঞানতা পৰ্যায়
ਸਥਿਰ ਖੇਤਰ,নিৰ্দিষ্ট এলেকা
ਪ੍ਰਗਤੀਸ਼ੀਲ ਕਣ,প্ৰগতিশীল কণা
ਹੈਰਾਨ ਰਵੱਈਆ,স্তম্ভিত মনোভাৱ
ਨਮੂਨਾ,নমুনা
ਅੰਕੜਾ,পৰিসংখ্যাগত
ਅੰਕੜਾ ਭਾਰ,পৰিসংখ্যাগত ওজন
ਸਟੇਟਰ,ষ্টেটাৰ
"ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਨਿਰੰਤਰ, ਸਥਾਈ","অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী"
ਭਾਫ਼ ਭਾਫ਼,বাষ্প বাষ্প
ਭਾਫ਼ ਟਰਬਾਈਨ,ভাপ টাৰ্বাইন
ਸਟੀਲ,তীখা
ਸਟੀਅਰਿੰਗ ਬਾਕਸ,ষ্টিয়াৰিং বক্স
ਤਾਰਾ,stellar
"ਕਦਮ, ਕਦਮ, ਕਦਮ, ਕਦਮ","খোজ, খোজ, খোজ, খোজ"
ਕਦਮ ਦਰ ਕਦਮ,ক্ৰমান্বয়ে
ਕਦਮ ਫੰਕਸ਼ਨ,ষ্টেপ ফাংচন
ਸਟੈਰੇਡੀਅਨ,ষ্টেৰেডিয়ান
ਸਟੀਰੀਓਸਕੋਪਿਕ,ষ্টেৰিঅ&#39;স্কোপিক
ਸਟੀਰੀਓਸਕੋਪਿਕ ਆਵਾਜ਼,ষ্টেৰিঅ&#39;স্কোপিক শব্দ
ਅਟੈਚਮੈਂਟ ਟੱਕਰ,সংলগ্নতা সংঘৰ্ষ
"ਅਪਰਿਆ ਨਿਊਕਲੀਅਸ, ਕ੍ਰਿਸ਼ਨ ਨਿਊਕਲੀਅਸ","অপৰ্য নিউক্লিয়াছ, কৃষ্ণ নিউক্লিয়াছ"
"ਸਖ਼ਤ, ਸਖ਼ਤ, ਪੱਕਾ, ਪੱਕਾ","কঠিন, কঠিন, দৃঢ়, দৃঢ়"
ਕਮਜ਼ੋਰੀ,নমনীয়তা
"ਬਿੰਦੀ, ਕਲੰਕ","বিন্দু, কলংক"
ਇਸ਼ਾਰਾ,pointiness
"ਭਾਭਾਕਾ, ਅਸੋਤਰਾ (ਸੰਪਾਦਕ), ਅਚੱਲ (ਵੀ.), ਅਚੱਲ ਦ੍ਰਿਸ਼","ভাভাক, অশোত্ৰ (সম্পা.), স্থাৱৰ (ভি.), স্থাৱৰ দৃশ্য"
ਭੜਕਾਉਣ ਲਈ,উত্তেজনা কৰা
ਉਤੇਜਨਾ,উদ্দীপক
stirrer,লৰচৰকাৰী
ਸਟੋਕ,ষ্টক
"ਤੋੜ-ਘੜੀ, ਸਟਾਕ-ਘੜੀ","ব্ৰেক-ৱাচ, ষ্টক-ঘড়ী"
ਇੰਸੂਲੇਟਡ,ইনচুলেটেড
"ਸੀਮਾ, ਰੋਕੋ","limiter, বন্ধ কৰক"
ਰੋਕਣ ਦੀ ਸੰਭਾਵਨਾ,বন্ধ কৰাৰ সম্ভাৱনা
"ਜੇਬੀ ਬਰੇਕ ਵਾਚ, ਸਟਾਪ ਵਾਚ","jb break ঘড়ী, ষ্টপ ঘড়ী"
"ਸਟੋਰੇਜ, ਸਟੋਰੇਜ","সংৰক্ষণ, সংৰক্ষণ"
ਚੁੱਲ੍ਹਾ,চৌকা
"ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਧਾਰਨ","পোন, পোন, সহজ"
"ਵੰਡ, ਤਣਾਅ, ਵਿਗਾੜ, ਵਿਭਿੰਨਤਾ, ਅੰਤਰ, ਫਿਲਟਰਿੰਗ (ਵਰ.)","বিতৰণ, উত্তেজনা, বিকৃতি, পাৰ্থক্য, পাৰ্থক্য, ফিল্টাৰিং (ver.)"
ਵਿਗਾੜਨਾ,বিকৃত
sphygmomanometer,স্ফাইগমোমেনোমিটাৰ
"ਸਟ੍ਰੈਟੋਸਫੀਅਰ, 2 ਸਟ੍ਰੈਟੋਸਫੀਅਰ","ষ্ট্ৰেট&#39;স্ফিয়াৰ, ২ ষ্ট্ৰেট&#39;স্ফিয়াৰ"
ਅਣਚਾਹੇ,অবাঞ্চিত
"ਬਿਜਲੀ ਲਾਈਨ, ਬਿਜਲੀ","বিজুলী ৰেখা, বিজুলী"
"ਨਦੀ, ਨਦੀ, ਡਰੇਨ","নদী, নৈ, নলা"
"ਪਰਕੋਲੇਸ਼ਨ, ਸਟ੍ਰੀਮ ਵਹਿਣਾ, ਗੰਦਾ ਪਾਣੀ","পাৰ্কোলেচন, ষ্ট্ৰিম ৰান, এফ্লুৱেণ্ট"
ਕਤਾਰਬੱਧ,লাইনযুক্ত
"ਤਾਕਤ, ਤਾਕਤ, ਤੀਬਰਤਾ, ਇਕਾਗਰਤਾ, ਗਤੀਵਿਧੀ","শক্তি, শক্তি, তীব্ৰতা, একাগ্ৰতা, কাৰ্য্যকলাপ"
ਤਣਾਅ,চাপ
ਆਰਕ-ਐਕਟਿੰਗ ਸੰਭਾਵੀ,চাপ-অভিনয় বিভৱ
"ਆਰਕ ਸਟਾਰਟਿੰਗ ਵੋਲਟੇਜ, ਵਾਲਵ ਸਟਾਰਟਿੰਗ ਵੋਲਟੇਜ","আৰ্ক ষ্টাৰ্ট ভোল্টেজ, ভালভ ষ্টাৰ্ট ভোল্টেজ"
"ਧਾਗਾ, ਧਾਗਾ, ਧਾਗਾ, ਫਿਲਾਮੈਂਟ, ਕੋਰਡ, ਸਤਰ, ਡੋਰੀ, 8. ਰੱਸੀ ਦਾ ਨੁਕਸ","সূতা, সূতা, সূতা, ফিলামেণ্ট, ৰছী, ডোঙা, ডোঙা, ৮. ৰছীৰ দোষ"
"ਸਟ੍ਰਿਪ, ਸਟ੍ਰਿਪ, ਸਟ੍ਰਿਪਿੰਗ, ਸਟ੍ਰਿਪਿੰਗ, ਨਗਨ","ষ্ট্ৰিপ, ষ্ট্ৰিপ, ষ্ট্ৰিপিং, ষ্ট্ৰিপিং, নগ্ন"
"ਛਿੱਲਣਾ, ਵਿਟਨ, ਸ਼ੇਵਿੰਗ, ਨੰਗੀ","খোলা, witton, shavings, উলংগ"
ਕੱਢਣ ਪ੍ਰਤੀਕਰਮ,নিষ্কাশন বিক্ৰিয়া
stroboscope,ষ্ট্ৰ&#39;বস্কোপ
ਸਟ੍ਰੋਕ,আঘাত
"ਮਜ਼ਬੂਤ, ਡੂੰਘਾ, ਤਿੱਖਾ, ਕੇਂਦਰਿਤ","শক্তিশালী, গভীৰ, চোকা, একাগ্ৰ"
ਮਜ਼ਬੂਤ ਲਾਗ,শক্তিশালী সংক্ৰমণ
ਢਾਂਚਾਗਤ,গাঁথনিগত
"ਬਣਤਰ, ਬਣਤਰ","গঠন, টেক্সচাৰ"
ਸੂਈ,বেজী
"ਉਪ-ਸ਼੍ਰੇਣੀ, ਉਪ-ਸਮੂਹ, ਉਪ-ਸਮੂਹ","উপশ্ৰেণী, উপগোট, উপগোট"
"ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ, ਸੁਪਰਮਾਈਕ੍ਰੋਸਕੋਪਿਕ, ਸਬਮਾਈਕ੍ਰੋਸਕੋਪਿਕ","মাইক্ৰস্কোপিক, ছুপাৰমাইক্ৰস্কোপিক, চাবমাইক্ৰস্কোপিক"
ਗੈਰ ਪ੍ਰਮਾਣੂ ਭੌਤਿਕ ਵਿਗਿਆਨ,অপাৰমাণৱিক পদাৰ্থ বিজ্ঞান
ਫੁਟਨੋਟ,ফুটনোট
"ਸਹਾਇਕ, ਸਹਾਇਕ","আনুষংগিক, আনুষংগিক"
"ਕੰਮ ਕਰਨ ਵਾਲਾ ਤਰਲ, ਸਬਸਟੇਟ","কাৰ্য্যকৰী তৰল পদাৰ্থ, উপ-অৱস্থা"
ਸਬ ਯੂਨਿਟ,উপ একক
ਹੌਲੀ ਹੌਲੀ,লাহে লাহে
ਚੂਸਣ,চুষণ
ਚੂਸਣ,চুষণ
ਗੰਧਲਾ,sultry
"ਜੋੜ, ਜੋੜ, ਜੋੜ ਨਤੀਜਾ, ਜੋੜ","যোগফল, যোগফল, যোগফল ফলাফল, যোগফল"
ਸੂਰਜ,সূৰ্য
ਸੂਰਜ ਦੀ ਘੜੀ,sun watch
"ਸੂਰਜ ਦਾ ਧੁੰਦਲਾਪਣ, ਸੂਰਜ ਦਾ ਸਥਾਨ","sun blur, সূৰ্য্যৰ দাগ"
ਸੂਰਜ ਤਾਰਾ,ছান ষ্টাৰ
ਅਤਿ,চৰম
superconducting ਧਾਤ,অতিপৰিবাহী ধাতু
superconductivity,অতিপৰিবাহীতা
ਸੁਪਰ ਡਰਾਈਵਰ,চুপাৰ ড্ৰাইভাৰ
ਵਿਸ਼ਾਲ,দৈত্য
ਦੋਸ਼ੀ,imputed
ਇਮਪਲਾਂਟੇਸ਼ਨ,ইমপ্লাণ্টেচন
ਸੁਪਰਮਾਲੇ,চুপাৰমেলে
ਅਲੌਕਿਕ ਭਟਕਣਾ,অতিস্বাভাৱিক বিচ্যুতি
ਲਗਾਉਣ ਲਈ,জাপি দিয়া
ਇਮਪਲਾਂਟੇਸ਼ਨ,ইমপ্লাণ্টেচন
ਹਾਈਪਰਸੈਚੁਰੇਸ਼ਨ,হাইপাৰচেচুৰেচন
ਅਤਿ ਸੰਵੇਦਨਸ਼ੀਲ,অতি সংবেদনশীল
ਅਲਟਰਾਸੋਨਿਕ,আল্ট্ৰাছ&#39;নিক্স
ਸੁਪਰਸੋਨਿਕ,supersonics
ਉੱਚ ਢਾਂਚਾ,চুপাৰষ্ট্ৰাকচাৰ
ਸਹਾਇਕਣ,পৰিপূৰক
ਫੀਡ ਸਪਲਾਈ,খাদ্য যোগান
"ਤਕਨੀਕ, ਅਧਾਰ","টেক, বেচ"
ਰੋਕ ਗਰਿੱਡ,ৰেষ্ট্ৰেইনিং গ্ৰীড
superconductivity,অতিপৰিবাহীতা
ਪੰਨਾ,পৃষ্ঠা
"ਵਾਧਾ, ਸੁੱਜਣਾ","surge, ফুলা"
ਧਿਆਨ,মনোযোগীতা
