English,Marathi
Telecom,दूरसंचार
Telecommunication,दूरसंचार
Teleconference,दूरसंचार
Teleconferencing,टेलिकॉन्फरन्सिंग
Telegraphy,टेलीग्राफी
Telemetry,टेलीमेट्री
Telephone,दूरध्वनी
Telephony,दूरध्वनी
Teleprinter,टेलिप्रिंटर
Teleprocessing,टेलिप्रोसेसिंग
Television,दूरदर्शन
Telex,टेलेक्स
Telnet,टेलनेट
Temperature,तापमान
Template,साचा
ten's complement,दहाचे पूरक
tera byte,तेरा बाइट
tera flops,तेरा फ्लॉप
terminal cursor,टर्मिनल कर्सर
terminal node,टर्मिनल नोड
terminal window,टर्मिनल विंडो
Termination,समाप्ती
Ternary,टर्नरी
ternary operation,टर्नरी ऑपरेशन
Test,चाचणी
test coverage,चाचणी कव्हरेज
test run,चाचणी
Test-data,चाचणी-डेटा
Text,मजकूर
text box,मजकूर बॉक्स
text cursor,मजकूर कर्सर
text editor,मजकूर संपादक
text file,मजकूर फाइल
text mode,मजकूर मोड
text processing,मजकूर प्रक्रिया
text to speech (TTS),टेक्स्ट टू स्पीच (TTS)
texture mapping,टेक्सचर मॅपिंग
T-flip-flop,टी-फ्लिप-फ्लॉप
thermal printer,थर्मल प्रिंटर
thin film memory,पातळ फिल्म मेमरी
thin film transistor,पातळ फिल्म ट्रान्झिस्टर
Thrashing,थ्रॅशिंग
Thread,धागा
Threading,थ्रेडिंग
threetier network,त्रिस्तरीय नेटवर्क
Throughput,थ्रूपुट
time complexity,वेळेची जटिलता
time division multiplexing (TDM),टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम)
time frame,वेळ फ्रेम
time frame,वेळ फ्रेम
time machine,टाइम मशीन
time out,वेळ संपला
time quantization,वेळ परिमाणीकरण
time series,वेळ मालिका
time sharing,वेळ सामायिकरण
time sharing system,वेळ सामायिकरण प्रणाली
time stamp,वेळ मुद्रांक
timing diagram,वेळ आकृती
Tint,रंगछटा
Toggle,टॉगल करा
toggling speed,टॉगल गती
Token,टोकन
token bus,टोकन बस
token bus,टोकन बस
token bus network,टोकन बस नेटवर्क
token ring,टोकन रिंग
token talk,टोकन चर्चा
Tool,साधन
top down,वरुन खाली
top down design,टॉप डाउन डिझाइन
top down parsing,टॉप डाउन पार्सिंग
Topology,टोपोलॉजी
touch pad,टच पॅड
touch screen,टच स्क्रीन
Trace,ट्रेस
Tracing,ट्रेसिंग
Track,ट्रॅक
track disk,ट्रॅक डिस्क
track tape,ट्रॅक टेप
Tracking,ट्रॅकिंग
Trailer,झलक
Trajectory,मार्गक्रमण
Transaction,व्यवहार
transaction file,व्यवहार फाइल
transaction log,व्यवहार लॉग
Transcribe,नक्कल करा
Transducer,ट्रान्सड्यूसर
transfer rate,हस्तांतरण दर
transfer time,हस्तांतरण वेळ
Transformation,परिवर्तन
transient error,क्षणिक त्रुटी
transit time,संक्रमण वेळ
Transition,संक्रमण
Transitive,सकर्मक
Transitivity,संक्रमणशीलता
Translation,भाषांतर
Transmission,संसर्ग
transmission control protocol (TCP),ट्रान्समिशन कंट्रोल प्रोटोकॉल (TCP)
transmission line,ट्रान्समिशन लाइन
Transmitter,ट्रान्समीटर
Transparency,पारदर्शकता
Transponder,ट्रान्सपॉन्डर
Transportation,वाहतूक
Transposition,स्थानांतर
Transputer,ट्रान्सपुटर
Transreceiver,ट्रान्सरिसीव्हर
Trapping,सापळा
Traverse,ट्रॅव्हर्स
tree (traversal),झाड (ट्राव्हर्सल)
tree network,वृक्ष नेटवर्क
tributary circuit,उपनदी सर्किट
trival graph,क्षुल्लक आलेख
trouble shoot,समस्या शूट
Truncate,छाटणे
truth table,सत्य सारणी
Tuner,ट्यूनर
Tunnelling,बोगदा
Tunning,ट्युनिंग
Tuple,तुपल
turbo pascal,टर्बो पास्कल
turing machine,ट्युरिंग मशीन
turn aroud time,वेळ फिरवा
turn around document,दस्तऐवज फिरवा
turnaround sequence,टर्नअराउंड क्रम
twin cable,ट्विन केबल
twisted pair,वळलेली जोडी
two part assembler,दोन भाग असेंबलर
two's complement,दोन पूरक
type,प्रकार
type face,चेहरा टाइप करा
type head,डोके टाइप करा
type wheel,चाक टाइप करा
Typing,टायपिंग
un interruptable power source (UPS),अन इंटरप्टेबल पॉवर सोर्स (यूपीएस)
unary operation,unary ऑपरेशन
unary operation,unary ऑपरेशन
unary operator,unary ऑपरेटर
Uncertainity,अनिश्चितता
unconditional statement,बिनशर्त विधान
Uncountable,अगणित
Uncover,उघडा
Undecidable,अनिर्णित
Undefined,अपरिभाषित
undefined record,अपरिभाषित रेकॉर्ड
Undelete,हटवणे रद्द करा
Underscore,अंडरस्कोर
Undirected,दिशाहीन
undirected graph,अनिर्देशित आलेख
undirectional service time,दिशाहीन सेवा वेळ
Undo,पूर्ववत करा
unformatted disk,अनफॉर्मेट डिस्क
Unicasting,युनिकास्टिंग
Unicode,युनिकोड
unidirected tree,दिशाहीन झाड
uniform resource locator (URL),युनिफॉर्म रिसोर्स लोकेटर (URL)
Uniprocessing,युनिप्रोसेसिंग
Unique,अद्वितीय
unishielded twisted pair (UTP),अनशिल्डेड ट्विस्टेड जोडी (UTP)
Unit,युनिट
unit address,युनिट पत्ता
unit interval,युनिट अंतराल
unit testing,युनिट चाचणी
unitary code,एकात्मक कोड
Uniterm,युनिटर्म
universal asynchronous receiver/transmitter (UART),युनिव्हर्सल एसिंक्रोनस रिसीव्हर/ट्रांसमीटर (UART)
universal flip flop,सार्वत्रिक फ्लिप फ्लॉप
universal set,सार्वत्रिक संच
universtal character set,सार्वत्रिक वर्ण संच
Unix,युनिक्स
Unlock,अनलॉक करा
unprotected field,असुरक्षित क्षेत्र
unprotected file,असुरक्षित फाइल
Unreachable,अगम्य
Unshade,छाया सोडा
Unshielded,असुरक्षित
unsuccessful call,अयशस्वी कॉल
Untar,उंटार
update anomalies,विसंगती अद्यतनित करा
updated file,अद्यतनित फाइल
Updating,अपडेट करत आहे
Upgrade,श्रेणीसुधारित करा
Upgrade,श्रेणीसुधारित करा
Uplink,अपलिंक
Uploading,अपलोड करत आहे
upper memory area,वरच्या मेमरी क्षेत्र
Upstream,अपस्ट्रीम
Uptime,अपटाइम
Upward,ऊर्ध्वगामी
Usenet,युजनेट
User,वापरकर्ता
user agent,वापरकर्ता एजंट
user authentication,वापरकर्ता प्रमाणीकरण
user datagram protocol (UDP),वापरकर्ता डेटाग्राम प्रोटोकॉल (UDP)
user friendly,वापरकर्ता अनुकूल
user identification,वापरकर्ता ओळख
user identity (UID),वापरकर्ता ओळख (UID)
user interface,वापरकर्ता इंटरफेस
user name,वापरकर्ता नाव
user profile,वापरकर्ता प्रोफाइल
Utility,उपयुक्तता
utility software,उपयुक्तता सॉफ्टवेअर
Valid,वैध
Validation,प्रमाणीकरण
validation protocols,प्रमाणीकरण प्रोटोकॉल
validation testing,प्रमाणीकरण चाचणी
validity check,वैधता तपासणी
value added network (VAN),मूल्यवर्धित नेटवर्क (VAN)
value added reseller (VAR),मूल्यवर्धित पुनर्विक्रेता (VAR)
vanishing point,लुप्त होणारा बिंदू
Vapourware,वाफेची भांडी
Variable,चल
variable address,व्हेरिएबल पत्ता
variable bit rate,व्हेरिएबल बिट दर
variable field length,व्हेरिएबल फील्ड लांबी
variable length code,व्हेरिएबल लांबी कोड
variable name,व्हेरिएबल नाव
Variale,व्हेरिएल
Vector,वेक्टर
vector grapdhics,वेक्टर ग्राफिक
vector precessing,वेक्टर प्रीसेसिंग
vectored interrupts,वेक्टर केलेले व्यत्यय
venn diagram,वेन आकृती
verification & validation (V&V),पडताळणी आणि प्रमाणीकरण (V&amp;V)
version control,आवृत्ती नियंत्रण
version number,आवृत्ती क्रमांक
Vertex,शिरोबिंदू
vertical processor,अनुलंब प्रोसेसर
very large scale integration (VLSI ),खूप मोठ्या प्रमाणात एकत्रीकरण (VLSI)
very long instruction word (VLIW),खूप लांब सूचना शब्द (VLIW)
VHDL,VHDL
video camera,व्हिडिओ कॅमेरा
video conferencing,व्हिडिओ कॉन्फरन्सिंग
video display terminal,व्हिडिओ प्रदर्शन टर्मिनल
video display unit,व्हिडिओ प्रदर्शन युनिट
video game,व्हिडिओ गेम
video graphic adaptor (VGA),व्हिडिओ ग्राफिक अडॅप्टर (VGA)
video graphics adapter (VGA),व्हिडिओ ग्राफिक्स अडॅप्टर (VGA)
video server,व्हिडिओ सर्व्हर
View,पहा
view port,पोर्ट पहा
Viewport,व्ह्यूपोर्ट
virtual circuit,आभासी सर्किट
virtual function,आभासी कार्य
virtual memory,आभासी स्मृती
virtual private network,आभासी खाजगी नेटवर्क
virtual reality,आभासी वास्तव
virtual reality,आभासी वास्तव
virtual reality markup language,आभासी वास्तव मार्कअप भाषा
virtual reality markup language (VRML),आभासी वास्तविकता मार्कअप भाषा (VRML)
virtual storage access method,आभासी संचयन प्रवेश पद्धत
virtual storage management,आभासी स्टोरेज व्यवस्थापन
Virus,विषाणू
virus detection,व्हायरस शोधणे
virus programme,व्हायरस प्रोग्राम
Visibility,दृश्यमानता
Vision,दृष्टी
visual basic,व्हिज्युअल बेसिक
visual C++,व्हिज्युअल C++
visual display unit,व्हिज्युअल डिस्प्ले युनिट
Vitual,विचुअल
vitual address,आभासी पत्ता
vitual machine (VM),व्हिज्युअल मशीन (VM)
Voice,आवाज
voice mail,व्हॉइस मेल
voice mail server,व्हॉइस मेल सर्व्हर
voice recognition,आवाज ओळख
Voice-net,व्हॉइस-नेट
volatile memory,अस्थिर स्मृती
Wafer,वेफर
WAIS manager,WAIS व्यवस्थापक
wait die,मरणाची वाट पहा
wait wound,जखमेची प्रतीक्षा करा
waited code,प्रतीक्षा केलेला कोड
waited mean,वाट पाहिली
waiting time,वेळ वाट
wall grade,भिंत ग्रेड
warm restart,उबदार रीस्टार्ट
waste band width,कचरा बँड रुंदी
waterfall model,धबधबा मॉडेल
Wavelet,वेव्हलेट
wavelet image compression,तरंग प्रतिमा संक्षेप
wavelet transform,तरंग रूपांतर
weak entity,कमकुवत अस्तित्व
Web,वेब
web address,संकेतस्थळ
web authoring,वेब ऑथरिंग
web browser,अंतर्जाल शोधक
web page,वेब पृष्ठ
Web server,वेब सर्व्हर
web site,संकेतस्थळ
web-enabld application,वेब-सक्षम अनुप्रयोग
Web-enabled,वेब-सक्षम
weighted graph,भारित आलेख
well connected,चांगले जोडलेले
well formed formula,चांगले तयार केलेले सूत्र
well ordered set,व्यवस्थित ऑर्डर केलेला सेट
Wetware,वेटवेअर
wheatstone bench mark,व्हीटस्टोन बेंच मार्क
Wheel,चाक
while loop,पळवाट असताना
white box testing,पांढरा बॉक्स चाचणी
white light,पांढरा प्रकाश
white noise,पांढरा आवाज
wide area network (WAN),विस्तृत क्षेत्र नेटवर्क (WAN)
wide area network (WAN),विस्तृत क्षेत्र नेटवर्क (WAN)
wide band,रुंद बँड
wild card,वाइल्ड कार्ड
Wimp,विंप
win,जिंकणे
win zip,जिप जिंका
Window,खिडकी
Windowing,खिडक्या
Windows,खिडक्या
windows explorer,विंडोज एक्सप्लोरर
windows NT,विंडोज एनटी
wire frame model,वायर फ्रेम मॉडेल
wire printer,वायर प्रिंटर
wired logic,वायर्ड लॉजिक
wireless fidelity ( wi Fi),वायरलेस फिडेलिटी (wiFi)
wireless LAN,वायरलेस लॅन
wireless transmission,वायरलेस ट्रान्समिशन
Wizard,विझार्ड
Word,शब्द
word key,शब्द की
word length,शब्द लांबी
word oriented,शब्दाभिमुख
word processing,शब्द प्रक्रिया
word processing,शब्द प्रक्रिया
word processor,शब्द प्रक्रिया करणारा
word underscore character,शब्द अंडरस्कोर वर्ण
work flow management,कार्य प्रवाह व्यवस्थापन
work group,कार्य गट
work unit,कार्य युनिट
work volume,कामाचे प्रमाण
working directory,कार्यरत निर्देशिका
working set,कार्यरत संच
working storage,कार्यरत स्टोरेज
Workshop,कार्यशाळा
Workstation,वर्कस्टेशन
world co-ordinate,जागतिक समन्वय
world wide web (WWW),वर्ल्ड वाइड वेब (WWW)
worst case analysis,सर्वात वाईट केस विश्लेषण
worst fit algorithm,सर्वात वाईट फिट अल्गोरिदम
Wraparound,भोवती गुंडाळा
wrist computing,मनगट संगणन
Writable,लिहिण्यायोग्य
Write,लिहा
write cache,कॅशे लिहा
write cycle,सायकल लिहा
write key,की लिहा
"write once, read more (WORM)","एकदा लिहा, अधिक वाचा (WORM)"
write protection,संरक्षण लिहा
write read head,वाचा डोके लिहा
X OR,X किंवा
X-12,X-12
XBM X bitmap,XBM X बिटमॅप
Xenix,झेनिक्स
Xmodem,Xmodem
X-on/X-off,एक्स-ऑन/एक्स-ऑफ
X-terminal,एक्स-टर्मिनल
Xtext,एक्सटेक्स्ट
X-window,एक्स-विंडो
YACC,YACC
Yahoo,याहू
Yoke,जू
Z-buffer,Z-बफर
zero address instruction,शून्य पत्ता सूचना
zero function,शून्य कार्य
zero level address,शून्य पातळी पत्ता
zero matrix,शून्य मॅट्रिक्स
zero suppression,शून्य दडपशाही
zero wait state,शून्य प्रतीक्षा स्थिती
zero-slot LAN,शून्य-स्लॉट लॅन
Zip,जि.प
zip code,पिनकोड
zip file,zip फाइल
zip UPZ modem,zip UPZ मोडेम
Zone,झोन
zone list,झोन यादी
Zoom,झूम करा
zoom in,प्रतिमेचे दृष्य रूप मोठे करा
zoom out,झूम कमी करा
Zooming,झूम करत आहे
Z-term,Z- मुदत
