Telugu,Kannada
సోమాటోస్టాటిన్,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
సోమాటోట్రోఫ్,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
సోనోగ్రఫీ,ಏಕಾಗ್ರತೆ
మసి,ಮಸಿ
సోసోసిస్,ಸೊರಗು
సోరస్,ಕಸ
ధ్వని స్థాయి,ಉತ್ತಮ ಮಟ್ಟ
సౌండ్‌ప్రూఫ్ ఇన్సులేటింగ్ జాకెట్,ಧ್ವನಿ ನಿರೋಧಕ ನಿರೋಧಕ ಜಾಕೆಟ್
సదరన్ బ్లాటింగ్,ದಕ್ಷಿಣದ ಬ್ಲಾಟಿಂಗ್
అంతరిక్ష అన్వేషణ సాంకేతికత,ಬಾಹ್ಯಾಕಾಶ ಪರಿಶೋಧನೆ ತಂತ್ರಜ್ಞಾನ
స్థలం,ಸ್ಥಳ
స్థలం,ಸ್ಥಳ
స్పాడిక్స్,ಚಿರತೆ
ప్రాదేశిక పంపిణీ,ಪ್ರಾದೇಶಿಕ ವಿತರಣೆ
ప్రాదేశిక స్కేల్,ಪ್ರಾದೇಶಿಕ ಪ್ರಮಾಣ
స్పాట్యులేట్,ಸ್ವಾರಸ್ಯಗೊಳಿಸು
మొలకెత్తడం,ಮೊಟ್ಟೆಯಿಡುವುದು
మొలకెత్తడం,ಮೊಟ್ಟೆಯಿಡುವುದು
ఈటె గడ్డి,ಈಟಿ ಹುಲ್ಲು
స్పెసియేషన్,ವಿವರಣೆ
ప్రత్యేక సృష్టి,ವಿಶೇಷ ಸೃಷ್ಟಿ
జాతులు,ಜಾತಿ
జాతుల కూర్పు,ಜಾತಿಗಳ ಸಂಯೋಜನೆ
జాతుల వైవిధ్యీకరణ,ಜಾತಿಗಳ ವೈವಿಧ್ಯೀಕರಣ
జాతుల వైవిధ్యం,ಜಾತಿಗಳ ವೈವಿಧ್ಯತೆ
జాతుల పరస్పర చర్య,ಜಾತಿಗಳ ಸಂವಹನ
జాతుల పరస్పర ఆధారపడటం,ಜಾತಿಗಳ ಪರಸ್ಪರ ಅವಲಂಬನೆ
జాతుల జాబితా,ಜಾತಿಗಳ ದಾಸ್ತಾನು
జాతుల గొప్పతనం,ಜಾತಿಗಳ ಸಮೃದ್ಧ
నిర్దిష్ట రక్త పాత్ర,ನಿರ್ದಿಷ್ಟ ರಕ್ತನಾಳ
నిర్దిష్ట ఎండోన్యూకలీస్,ನಿರ್ದಿಷ್ಟ ಎಂಡೋನ್ಯೂಕ್ಲೀಸ್
నిర్దిష్ట ఎంజైమ్,ನಿರ್ದಿಷ್ಟ ಕಿಣ್ವ
నిర్దిష్ట వేడి,ನಿರ್ದಿಷ್ಟ ಶಾಖ
నిర్దిష్ట రోగనిరోధక శక్తి,ನಿರ್ದಿಷ್ಟ ವಿನಾಯಿತಿ
నిర్దిష్ట అణువు,ನಿರ್ದಿಷ್ಟ ಅಣು
నిర్దిష్ట పేరు,ನಿರ್ದಿಷ್ಟ ಹೆಸರು
నిర్దిష్ట గ్రాహకం,ನಿರ್ದಿಷ್ಟ ಗ್ರಾಹಕ
నిర్దిష్ట గుర్తింపు క్రమం,ನಿರ್ದಿಷ್ಟ ಗುರುತಿಸುವಿಕೆ ಅನುಕ್ರಮ
నిర్దిష్ట గుర్తింపు సైట్,ನಿರ್ದಿಷ್ಟ ಗುರುತಿಸುವಿಕೆ ಸೈಟ್
నమూనా,ಮಾದರಿಯ
స్పెక్ట్రిన్,ರೋಹಿತ
స్పీచ్ మోటార్ ప్రాంతం,ಸ್ಪೀಚ್ ಮೋಟಾರ್ ಪ್ರದೇಶ
స్పెర్మ్ లిసిన్,ವೀರ್ಯಾಣೆ ಲೈಸಿನ್
స్పెర్మ్,ವೀರ್ಯ
స్పెర్మాథెకా,ವೀರ್ಯ
స్పెర్మాటిక్ త్రాడు,ವೀರ್ಯ ಬಂಡಿ
వీర్య కణము,ವೀರ್ಯಾಣು (ia)
స్పెర్మాటోసైట్,ವೀರ್ಯಾಸ
స్పెర్మాటోసైటోజెనిసిస్,ವೀರ್ಯಾಣು ಜೀವಿ
స్పెర్మాటోజెనిసిస్,ವೀರ್ಯಾಣು ಪದಾರ್ಥ
స్పెర్మాటోజెనిక్ కణం,ವೀರ್ಯಜನಕ ಕೋಶ
స్పెర్మాటోఫోర్,ವೀರ್ಯಾಣು
స్పెర్మాటోఫైట్,ವೀರ್ಯಾಣು
స్పెర్మాటోజోవా,ವೀರ್ಯಜೋವಾ
స్పెర్మియేషన్,ವೀರ್ಯಾಣು
స్పెర్మియోజెనిసిస్,ವೀರ್ಯಜನಕ
స్పేరోసోమ్,ಗೋಳ
స్పాగ్నమ్,ಗುಳ್ಳೆ
స్పినోడాన్,ಗೋಳಾಕಾರದ
Sphenopsid,ಗೋಳಾಕಾರದ
స్పీనాప్సిడా,ಗೋಳು
గోళాకార,ಗೋಳಕದ
స్పింక్టర్,ಕಟಾಪ್ರ
స్పిక్యులర్ సెల్,ಕಪಾಟು ಕೋಶ
స్పిక్యూల్,ಚೂರು
స్పిక్యూల్,ಚೂರು
స్పైక్,ಏರಿಕೆ
స్పైక్లెట్,ಹುಲ್ಲುಗಾರ್ತಿ
వెన్ను ఎముక,ಬೆನ್ನು ಹುರಿ
వెన్నెముక నాడి,ಬೆನ್ನುಮೂಳೆಯ ನರ
వెన్నెముక,ಬೆನ್ನು
వెన్నెముక,ಬೆನ್ನು
వెన్నెముక,ಬೆನ್ನು
వెన్నెముక,ಬೆನ್ನು
స్పినస్,ಹುರಿದುಂಬಿ
స్పిన్యూల్,ನಡು
స్పిరాకిల్,ನದೆಗುಂದೆಯ
మురి,ಸುರುಳಿಯಾಕಾರದ
స్పిరిల్లినా,ಸ್ಪಿರಾಲಿ
స్పిరిలమ్,ಉಚ್ಚಾರಣಾ
స్పిరోచేట్,ನಾಳ
స్పిరోజయోరా,ಸ್ಪಿರೋಗೈರಾ
స్పిరులా,ಹುಲ್ಲುಗಾವಲು
స్పిరులినా,ಉಗುರು
ప్లీహము,ಗುಲ್ಮ
స్ప్లైస్ సైట్,ಸ್ಪ್ಲಿಸ್ ಸೈಟ್
Spliceosome,ಬಿಚ್ಚಿ
స్ప్లికింగ్,ಜೋಡಣೆ
స్ప్లిట్ జన్యువు (అంతరాయం),ಸ್ಪ್ಲಿಟ್ ಜೀನ್ (ಅಡ್ಡಿಪಡಿಸಲಾಗಿದೆ)
స్ప్లిటర్,ಚಂಚಲ
నీటి విభజన,ನೀರಿನ ವಿಭಜನೆ
పాడు,ಹಾಳು
స్పోక్,ಮಾತನಾಡುವ
స్పాంజ్,ಸ್ಪಂಜು
స్పాంజిల్లా,ಕಣ್ಣುಹಾಯುಗಳು
స్పాంగిన్,ಕಟುಕ
స్పాంగోకోయెల్,ಕಶೇರು
మెత్తటి అంగస్తంభన కణజాలం,ಸ್ಪಂಜಿನ ನಿಮಿರುವಿಕೆಯ ಅಂಗಾಂಶ
స్పాంజి టిష్యూ,ಸ್ಪಂಜಿ ಅಂಗಾಂಶ
ఆకస్మిక తరం,ಸ್ವಾಭಾವಿಕ ಉತ್ಪಾದನೆ
ఆకస్మిక మ్యుటేషన్,ಸ್ವಾಭಾವಿಕ ರೂಪಾಂತರ
జీవితం యొక్క ఆకస్మిక మూలం,ಜೀವನದ ಸ್ವಾಭಾವಿಕ ಮೂಲ
ఆకస్మిక ప్రతిచర్య,ಸ್ವಾಭಾವಿಕ ಪ್ರತಿಕ್ರಿಯೆ
స్పూలింగ్,ಚಂಚಲವಾದ
స్పోరాంగియా,ಚಿರತೆ
బీజాంశం,ಬೀಜಕ
బీజాంశం మోసే ఆకు,ಕಲೆಬಿಲಾದ ಎಲೆ
స్పోరోఫిల్,ಚಿರತೆ
స్పోరోఫైట్,ಬಿರಡೆಕಾಯಿ
స్పోరోపోలెనిన్,ಸ್ಪೊರೊಪೊಲೆನ್
స్పోరోజోవాన్,ಚೂರುಗ
స్పోరోజోయిట్,ಸ್ಪಾರ್ಜೊಯಿಟ್
మచ్చల కుస్కస్,ಗುರುತಿಸಿದ ಕುಸ್ಕಸ್
వసంత కలప,ವಸಂತ ಮರ
స్ప్రూస్,ಸ್ಪ್ರೂಸ್ (ಪಿಸಿಯಾ ಸ್ಮಿಥಿಯಾನಾ)
స్పర్,ಉತ್ತೇಜಿಸು
పొలుసుల ఎపిథీలియం,ಚಾಚು
స్క్వాష్,ಚೂರು
స్క్విడ్,ಚಾಚು
స్క్విల్లా,ಸಣ್ಣ
స్థిరీకరణ,ಸ್ಥಿರೀಕರಣ
ఎంపికను స్థిరీకరించడం,ಆಯ್ಕೆ ಸ್ಥಿರಗೊಳಿಸುವುದು
మట్టిని స్థిరీకరించడం,ಮಣ್ಣನ್ನು ಸ್ಥಿರಗೊಳಿಸುವುದು
స్టాక్,ಹಿಸುಕು
స్టాక్,ಹಿಸುಕು
స్టాక్,ಹಿಸುಕು
స్టేజ్ క్లిప్,ರಂಗಪಡೆ
స్టెయిన్డ్ స్పెసిమాన్,ಬಣ್ಣದ ಮಾದರಿಯ
కొమ్మ,ಕಾಂಡ
స్టామెన్,ಕೇಡು
స్టామినోడ్,ಸ್ಟಮಿನೋಡ್
నిలబడి పంట,ನಿಂತಿರುವ ಬೆಳೆ
నిలబడి ఉన్న రాష్ట్రం,ನಿಂತ ರಾಜ್ಯ
స్టేప్స్,ಚಿರತೆ
స్టెఫిలోకాకస్ ఆల్బస్,ಸ್ಟ್ಯಾಫಿಲೋಕೊಕಸ್ ಆಲ್ಬಸ್
స్టార్ ఫిష్,ನಕ್ಷತ್ರ ಮೀನು
పిండి,ಪಿಷ್ಟ
స్థిరమైన కేంద్రకం,ಸ್ಥಾಯಿ ನ್ಯೂಕ್ಲಿಯಸ್
స్టాటిన్,ಪದದ
స్టేషన్ దశ,ಸ್ಥಾಯಿ ಹಂತ
అదుపు,ಸ್ಟ್ಯಾಟೊಸಿಸ್ಟ್ (ಬ್ಯಾಲೆನ್ಸ್ ಆರ್ಗನ್)
చట్టబద్ధమైన నిషేధం,ಶಾಸನಬದ್ಧ ನಿಷೇಧ
నిటారుగా సాంద్రత ప్రవణత,ಕಡಿದಾದ ಸಾಂದ್ರತೆಯ ಗ್ರೇಡಿಯಂಟ್
స్టీల్,ಹಲ್ಲು
నక్షత్ర గ్యాంగ్లియన్,ನಾಕ್ಷತ್ರಿಕ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
నక్షత్ర పరిణామం,ನಾಕ್ಷತ್ರಿಕ ವಿಕಸನ
మూల కణ,ಕಾಂಡಕೋಶ
స్టెనోహాలిన్,ಸ್ಟೆನೊಹಾಲಿನ್
స్టెనోథర్మల్,ಬಗೆಗಿನ
స్టెంట్,ಉಗುಳು
దశ,ಹಂತ
స్టెప్పీ,ಹುಲ್ಲುಗಾವಲು
శుభ్రమైన,ಬರಡಾದ
శుభ్రమైన,ಬರಡಾದ
శుభ్రమైన,ಬರಡಾದ
శుభ్రమైన పరిసర,ಬರಡಾದ
శుభ్రమైన కార్మికుడు తేనెటీగ,ಬರಡಾದ ಕೆಲಸಗಾರ ಜೇನುನೊಣ
స్టెరిలైజేషన్,ಕ್ರಿಮಿಕೀಕರಣ
స్టెరిలైజేషన్,ಕ್ರಿಮಿಕೀಕರಣ
స్టెరిలైజేషన్,ಕ್ರಿಮಿಕೀಕರಣ
స్టెర్నమ్,ಚಂಚಲ
స్టెర్నమ్,ಚಂಚಲ
స్టెరాయిడ్,ಚಿರಾಯಿಗೆ
స్టెరాయిడ్ హార్మోన్,ಚಿರತೆ ಉಂಗುರ
స్టెరాల్,ಕಬ್ಬಿಣದ
స్టెరాల్ అణువు,ಸ್ಟೆರಾಲ್ ಅಣುವಿನ
స్టెతస్కోప్,ದರ್ಜೆ -ದರ್ಶಕ
అంటుకునే,ಜಿಗುಟಾದ
గట్టి జుట్టు,ಗಟ್ಟಿಮುಟ್ಟ
కళంకం,ಕಳಂಕ
కళంకం,ಕಳಂಕ
కళంకం,ಕಳಂಕ
కళంకం,ಕಳಂಕ
కళంకం,ಕಳಂಕ
ఇప్పటికీ జననం,ಇನ್ನೂ ಜನನ
స్టిల్ట్ రూట్,ಸ್ಟಿಲ್ಟ್ ಬೇರು
ఉద్దీపన,ಉತ್ತೇಜಕ
ఉద్దీపన,ಪ್ರಚೋದನೆ
ఉద్దీపన,ಪ್ರಚೋದಕ
స్టింగ్ రే,ಕುಟುಕು
స్టింగ్ సెల్,ಕುಟುಕುವ ಕೋಶ
దుర్వాసన కంపోస్టెన్,ಗಬ್ಬು ನಾರುವ ಕಾಂಪೋಸ್ಟನ್
స్టిపుల్,ಹೊಯ್ದಾಟ
కదిలించే రకం,ಪ್ರಚೋದಿಸುವ ಪ್ರಕಾರ
స్టాక్,ಸ್ಟಾಕ್
స్టాక్,ಸ್ಟಾಕ್
స్టాక్,ಸ್ಟಾಕ್
స్టోలన్,ಕಟಾವು
కడుపు,ಹೊಟ್ಟೆ
స్టోమాటా,ಕಸಕ
స్టోమాటల్ సాంద్రత,ಸ್ಟೊಮಾಟಲ್ ಸಾಂದ್ರತೆ
స్టోమోచార్డాటా,ಕಸಾಯಿಖಾನೆ
తుఫాను దశ,ಚಂಡಮಾರುತದ ಹಂತ
ఆపు,ನಿಲ್ಲಿಸು
జాతి,ಬ ೦ ದಿಸು
మొక్కలో అనుసరణ యొక్క వ్యూహం,ಸಸ್ಯದಲ್ಲಿ ರೂಪಾಂತರದ ಕಾರ್ಯತಂತ್ರ
వృక్షసంపద యొక్క స్తరీకరణ,ಸಸ್ಯವರ್ಗದ ಶ್ರೇಣೀಕರಣ
స్ట్రాటిఫైడ్ స్క్వామస్ కెరాటిన్ ఎపిథీలియం,ಶ್ರೇಣೀಕೃತ ಸ್ಕ್ವಾಮಸ್ ಕೆರಟಿನೈಸ್ಡ್ ಎಪಿಥೀಲಿಯಂ
స్ట్రాటోపాజ్,ತತ್ತ್ವ
స్ట్రాటో ఆవరణ,ವಾಯುಮಂಡಲ
స్ట్రాటో ఆవరణ,ವಾಯುಭಾಷೆಯ
స్ట్రాటమ్ కార్నియం,ಸ್ಟ್ರಾಟಮ್ ಕಾರ್ನಿಯಮ್
స్ట్రాటమ్ జెర్మినటివమ్,ತಾರತಮ್ಯ
స్ట్రాటమ్ గ్రాన్యులోసమ్,ಗ್ರ್ಯಾಟುಲೋಸಂ
స్ట్రాటమ్ లూసిడమ్,ತುತ್ತೂರಿ ಲುಸಿಡಮ್
స్ట్రాబెర్రీ,ಸ್ಟ್ರಾಬೆರಿ
స్ట్రీమింగ్ కదలిక,ಸ್ಟ್ರೀಮಿಂಗ್ ಚಲನೆ
స్ట్రెప్టోబాసిల్లస్,ಸ್ಟ್ರೆಪ್ಟೊಬಾಸಿಲಸ್
స్ట్రెప్టోకోకస్,ಸ್ಟ್ರೆಪ್ಟೊಕೊಕಸ್
స్ట్రెప్టోకోకస్ న్యుమోనియా,ಸ್ಟ್ರೆಪ್ಟೋಕೊಕಸ್ ನ್ಯುಮೋನಿಯಾ
స్ట్రెప్టోకినేస్,ಸ್ಟ್ರೆಪ್ಟೋಕಿನೇಸ್
చారల ప్రదర్శన,ಹತೋಟಿ ನೋಟ
స్ట్రైటెడ్ కండరాలు,ಹಿಸುಕುವ
Striation,ಶತ್ರು
Striation,ಶತ್ರು
కఠినమైన ఓస్మోరెగ్యులేటర్,ಕಟ್ಟುನಿಟ್ಟಾದ ಆಸ್ಮೋರ್ಗ್ಯುಲೇಟರ್
స్ట్రిగా,ಪಟಲ
స్ట్రిప్ పంట,ಸ್ಟ್ರಿಪ್ ಬೆಳೆ
స్ట్రోబిలస్,ಚೂರು
స్ట్రోమ్ వాటర్,ಹಲ್ಲು ನೀರು
స్ట్రోమా,ಚೂರು
స్ట్రోమల్ టిష్యూ,ಅಂಗುಳು
బలమైన తగ్గించే ఏజెంట్,ಬಲವಾದ ಕಡಿಮೆಗೊಳಿಸುವ ಏಜೆಂಟ್
స్ట్రోంటియం -90,ಸ್ಟ್ರಾಂಷಿಯಂ -90
నిర్మాణ ప్రోటీన్,ರಚನಾ ಪ್ರೋಟೀನ್
ఉనికి కోసం పోరాటం,ಅಸ್ತಿತ್ವಕ್ಕಾಗಿ ಹೋರಾಟ
స్ట్రుతియో,ಗಡಿ
స్ట్రైక్నిన్,ಕಂಟಕಿಯ
కుంగిపోయిన పెరుగుదల,ಕುಂಠಿತ ಬೆಳವಣಿಗೆ
స్టంటింగ్,ಕುತೂಹಲ
శైలి,ಶೈಲಿ
శైలి,ಶೈಲಿ
స్టైలోపోడియం,ಶೈಲಪೂಧದ
స్టైలోపోడియం,ಶೈಲಪೂಧದ
ఉప వైమానిక సవరణ,ಉಪ ವೈಮಾನಿಕ ಮಾರ್ಪಾಡು
ఉప సంస్కృతి,ಉಪ ಸಂಸ್ಕರಣೆ
ఉప నేల,ಉಪ ಮಣ್ಣು
ఉప యూనిట్,ಉಪ ಘಟಕ
ఉప యూనిట్,ಉಪ ಘಟಕ
సబ్‌క్లాస్,ಉಪವರ್ಗ
సబ్‌క్లేవియన్ ఆర్టరీ,ಸಬ್‌ಕ್ಲಾವಿಯನ್ ಅಪಧಮನಿ
సబ్కటానియస్,ಸುಧಾರಣೆಯ
సబ్‌ఫైబ్రే,ಚಿರತೆ
ఆత్మాశ్రయ విధానం,ವ್ಯಕ್ತಿನಿಷ್ಠ ವಿಧಾನ
సబ్లింగ్యువల్ గ్రంథి,ಸೃಜನಶಾಧಿ ಗ್ರಂಥಿ
సబ్‌మాండిబ్యులర్ గ్యాంగ్లియన్,ಸಬ್‌ಮ್ಯಾಂಡಿಬ್ಯುಲರ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
సబ్‌మాండిబ్యులర్ లాలాజల గ్రంథి,ಸಬ್‌ಮ್ಯಾಂಡಿಬ್ಯುಲರ್ ಲಾಲಾರಸ ಗ್ರಂಥಿ
మునిగిపోయింది,ಮುಳುಗಿದ
మునిగిపోయిన ఆకు,ಮುಳುಗಿದ ಎಲೆ
మునిగిపోవడం,ಮುಳುಗುವಿಕೆ
సబ్‌మెటసెంట్రిక్,ಮೊದಲಿನ
సబ్‌ముకోసా,ಸಬ್‌ಕೊಸಾ
సబ్‌ముకోసా,ಸಬ್‌ಕೊಸಾ
సబ్న్యూరల్ పాత్ర,ನೆಗೆಲು
సబ్‌యోసోఫాగియల్ గ్యాంగ్లియన్,ಸಬೊಸೊಫೇಜಿಲ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
ఉప జనాభా,ಸ್ಥಳಾವಕಾಶ
ఉపజాతులు,ಉಪಜಾತಿಗಳು
సబ్‌స్టేజ్ కండెన్సర్,ಸಜ್ಜುಗೊಂಡು
ప్రత్యామ్నాయం,ಬದಲಾವಣೆ
సబ్‌స్టోమాటల్ చాంబర్,ಸಕಲಿಯ ಕೋಣೆ
సబ్‌స్ట్రేట్-బైండింగ్ సైట్,ತಲಾಧಾರ-ಬಂಧಿಸುವ ತಾಣ
ఉపరితలం,ತಲಾಧಾರ
ఉపరితలం,ತಲಾಧಾರ
సబ్‌స్ట్రాటమ్,ತಲೆಗುರುಕು
ఉపఉష్ణమండల,ಉಪಪ್ರದೇಶದ
సబ్‌టూబ్యూల్,ಉಪನಾಯ
వరుస అధిక ట్రోఫిక్ స్థాయి,ಸತತ ಹೆಚ್ಚಿನ ಟ್ರೋಫಿಕ್ ಮಟ್ಟ
సక్సినేట్ డీహైడ్రోజినేస్,ನಿರ್ಜಲೀಕರಣ
సుక్సినిక్ డీహైడ్రోజినేస్,ಕರ್ಣೀಯ ಡಿಹೈಡ್ರೋಜಿನೇಸ್
సుక్సినైల్ కోఎంజైమ్,ಸಕ್ಸಿನೈಲ್ ಕೋನ್ಜೈಮ್
సక్యూలెన్స్,ತುತ್ತವಾಗಿರುವುದು
రసంతో,ರಸವತ್ತಾದ
సక్కర్,ಮುಳುಗುವವನು
సక్కర్,ಮುಳುಗುವವನು
సక్కర్ ఫిష్,ಸಕ್ಕರೆ ಮೀನು
రూట్ పీల్చటం,ಹೀರುವ ಮೂಲ
సుక్రోజ్,ಸ್ರೋಸ್
చక్కెర,ಸಕ್ಕರೆ
(చిన్న గ్రోవ్),ಸಲ್ಕಸ್ (ಸಣ್ಣ ತೋಡು)
సల్ఫర్,ಗಂಧಕ
సల్ఫర్ కణిక,ಗಂಧಕದ ಹರಳು
సన్‌హెంప్,ಸನ್ಹೆಂಪ್
సుందే,ಸುದ್ರು
మునిగిపోయిన స్టోమాటా,ಮುಳುಗಿದ ಸ್ಟೊಮಾಟ
సూర్యరశ్మి,ಬಿಸಿಲು
సూపర్ క్లాస్,ಸೂಪರ್ ಕ್ಲಾಸ್
సూపర్ కాయిలింగ్,ಸೂಪರ್ ಕಾಯಿಲಿಂಗ್
ఉన్నతమైన మరియు నాసిరకం,ಶ್ರೇಷ್ಠ ಮತ್ತು ಕೆಳಮಟ್ಟದ ಪಾಲಿಯಾ
సుపీరియర్ సెరెబెల్లార్ పెడన్కిల్,ಉನ್ನತ ಸೆರೆಬೆಲ್ಲಾರ್ ಪೆಡಂಕಲ್
సుపీరియర్ కోలిక్యులస్,ಉನ್ನತ ಕೊಲಿಕ್ಯುಲಸ್
ఉన్నతమైన ఆడ,ಶ್ರೇಷ್ಠ ಹೆಣ್ಣು
ఉన్నతమైన మగ,ಶ್ರೇಷ್ಠ ಪುರುಷ
సుపీరియర్ మెసెంటెరిక్ గ్యాంగ్లియన్,ಉನ್ನತ ಮೆಸೆಂಟೆರಿಕ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
ఉన్నతమైన అండాశయం,ಶ್ರೇಷ್ಠ ಅಂಡಾಶಯ
సూపర్నాటెంట్,ಶ್ರೇಷ್ಠ
సూపర్పోస్డ్,ಅತಿರೇಕದ
సూపర్‌స్క్రిప్ట్,ಸೂಪರ್‌ಸ್ಕ್ರಿಪ್ಟ್
సూపర్‌స్క్రిప్ట్,ಸೂಪರ್‌ಸ್ಕ್ರಿಪ್ಟ್
సుప్రోసోఫాగియల్ గ్యాంగ్లియన్,ಸುಪ್ರಾವೆಸೊಫೇಜಿಲ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
సుప్రాస్కపులా,ಸುಪ್ರಾಸ್ಕಪುಲಾ
ఉపరితల యాంటిజెన్,ಮೇಲ್ಮೈ ಪ್ರತಿಜನಕ
ఉపరితలం,ಮೇಲ್ಮೈ ಪ್ರದೇಶದ
ఉపరితల నివాసి,ಮೇಲ್ಮೈ ನಿವಾಸಿ
ఉపరితల స్టెరిలైజేషన్,ಮೇಲ್ಮೈ ಕ್ರಿಮಿನಾಶಕ
శస్త్రచికిత్స,ಶಸ್ತ್ರದಳರಿ
శస్త్రచికిత్స జోక్యం,ಶಸ್ತ್ರಚಿಕಿತ್ಸೆಯ ಹಸ್ತಕ್ಷೇಪ
సర్రోగేట్ తల్లి,ಬಾಡಿಗೆ ತಾಯಿ
మనుగడ,ಉಳಿ
ససెప్టబిలిటీ,ಪ್ರಭಾವಕ್ಕೆ
సస్పెన్షన్ సంస్కృతి,ಅಮಾನತು ಸಂಸ್ಕೃತಿ
సస్పెన్సరీ లిగమెంట్,ಅಮಾನತುಗೊಲು
స్థిరమైన వ్యవసాయం,ಸುಸ್ಥಿರ ಕೃಷಿ
స్థిరమైన అభివృద్ధి,ಸುಸ್ಥಿರ ಅಭಿವೃದ್ಧಿ
కుట్టు,ಹೊಲಿಗೆ
SVEDBERG యూనిట్,ಸ್ವೆಡ್ಬರ್ಗ್ ಘಟಕ
మింగడం తోక సీతాకోకచిలుక,ಟೈಲ್ಡ್ ಚಿಟ್ಟೆಯನ್ನು ನುಂಗಿಕೊಳ್ಳಿ
మింగడం,ನುಂಗುವುದು
చిత్తడి,ಜಗಳ
సమూహ,ಹಿಂಡು
చెమట,ಬೆವರು
చెమట గ్రంథి,ಬೆವರು ಗ್ರಂಥಿ
చెమట,ಬೆವರುವುದು
చెమట,ಬೆವರುವುದು
తీపి క్లోవర్,ಸಿಹಿ ಕ್ಲೋವರ್
స్విస్ చీజ్,ಸ್ವಿಸ್ ಚೀಸ್
కత్తి చేప,ಕತ್ತಿ ಮೀನು
స్వోర్డ్‌టైల్ చేప,ಕತ್ತಿ ಬೇರಿನ ಮೀನು
సైకాన్,ಸಿನ್ಕಾನ್
సైకోనస్,ಸಿನೊನಸ್
సింబియోంట్,ಸಂಕೇತ
సహజీవనం,ಸಹಜೀವನದ
సహజీవనం,ಸಹಜೀವನ
సహజీవన నత్రజని ఫిక్సర్,ಸಹಜೀವನದ ಸಾರಜನಕ ಫಿಕ್ಸರ್
సహజీవన నత్రజని స్థిరీకరణ,ಸಹಜೀವನದ ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ
చిహ్నం,ಚಿಹ್ನೆ
సింబాలిక్,ಸಾಂಕೇತಿಕ
సుష్ట,ಸಮ್ಮಿತೀಯ
సానుభూతి,ಸಹಾನುಭೂತಿಯ
సానుభూతి గ్యాంగ్లియన్ గొలుసు,ಸಹಾನುಭೂತಿಯ ಗ್ಯಾಂಗ್ಲಿಯಾನ್ ಸರಪಳಿ
సానుభూతి స్పెసియేషన్,ಸಹಾನುಭೂತಿ ವಿವರಣೆ
సింఫిసిస్,ಸಿಂಫಿಸಿಕೆ
సింప్లాస్మ్,ಸಂಕೇತ
సింప్లాస్టిక్ మార్గం,ಸಿಂಪ್ಲಾಸ್ಟಿಕ್ ಹಾದಿ
సింపోర్ట్,ನ ೦ ಬಿಕೆ
సినాప్సే,ಸ ೦ ತಕಾಯ
సినాప్సిడ్,ಸಿನಾಪ್ಸಿಮಿ
సినాప్సిస్,ಸಿನಾಪ್ಸಿಸ್
సినాప్సిస్,ಸಿನಾಪ್ಸಿಸ್
సినాప్టిక్ చీలిక,ಸಿನಾಪ್ಟಿಕ್ ಸೀಳು
నాన్ జానళ్ళు,ಸಿನಾಪ್ಟಿಕ್ ನಾಬ್ (ಗಂಟು)
సినాప్టిక్ వెసికిల్,ಸಿನಾಪ್ಟಿಕ್ ಕೋಶಕ
సినాప్టోనెమల్ కాంప్లెక్స్,ಸಿನಾಪ್ಟೋನ್ಮಲ್ ಸಂಕೀರ್ಣ
సింకర్పస్,ಸಿಂಕೆ
సిన్సిటియం,ಸನ್ನಿ
సిన్సిటియం,ಸನ್ನಿ
సిండ్రోమ్,ರೋಗಗಳು
సినెకాలజీ,ಸೈನಿಕಾಲಜಿ
సినర్గిడ్,ಸಹರಿ
సినర్జిస్టిక్,ಸಹಕ್ರಿಯೆಯ
సింగామి,ಸೇನಾ
సైనోవియల్ కుహరం,ಸೈದೋವಿಯಲ್ ಕುಹರ
సినోవియల్ ద్రవం,ಸೈನೋವಿಯಲ್ ದ್ರವ
సంశ్లేషణ,ಸಂಶ್ಲೇಷಣೆ
సింథటిక్,ಸಂಶ್ಲೇಷಿತ
సింథటిక్ పాత్ర,ಸಂಶ್ಲೇಷಿತ ಪಾತ್ರ
సిఫిలిస్,ಸಿಫಿಲಿಸ್
సిస్టమాటిక్స్,ವ್ಯವಸ್ಥಿತತಾವಾದಿ
దైహిక ప్రసరణ,ವ್ಯವಸ್ಥಿತ ಪರಿಚಲನೆ
దైహిక రుగ్మత,ವ್ಯವಸ್ಥಿತ ಕಾಯಿಲೆ
సిస్టోల్,ಅವಿವೇಕಿ
టి-సైటోటాక్సిక్ సెల్,ಟಿ-ಸೈಟೊಟಾಕ್ಸಿಕ್ ಕೋಶ
టి-హెల్పర్ సెల్,ಟಿ-ಹಿಪ್ಪರ್ ಕೋಶ
వ్యూహాత్మక ఉద్యమం,ತಂತ್ರದ ಚಲನೆ
స్పర్శ ఉద్దీపన,ಸ್ಪರ್ಶ
