Hindi,English
लघुपथ धारा,Short circuit current
लघुपथ सुरक्षा,Short circuit protection
लघु प्रभाव,Short effect
"पटपटाहट, शाट रव",Short noise
लघुकृत विलंब लाइन,Shorted delay line
शॉट रव,Shot noise
पार्श्व पथ,Shunt
पार्श्वपथ धारा,Shunt current
शंट युक्ति,Shunt device
शंट पुनर्भरण,Shunt feedback
शंट मीटर,Shunt meter
पार्श्वपथ परिपथ,Shunt resistance
शंट श्रेणी युगल,Shunt series pair
पार्श्व बैंड,Side band
पार्श्व बैंड रव,Side band noise
पार्श्व वाहक आवृत्ति,Side carrier frequencies
"पार्श्व पाली, पार्श्व लॉव",Side lobe
पार्श्व स्वरक,Side tone
सीमेंस,Siemens
चिह्न द्वयंक,Sign bit
चिह्न परिमाण,Sign magnitude
चिह्न परिमाण संख्या,Sign magnitude number
संकेत विश्लेषण,Signal analysis
संकेत संसूचक,Signal detector
संकेत जनित्र,Signal generator
संकेत ध्रुवीय पृथक्कारी,Signal polarity separator
संकेत क्वान्टमीकरण,Signal quantization
संकेत तीव्रता,Signal strength
संकेत-कोलाहल अनुपात,Signal to noise ratio
सिलिकन नियंत्रित दिष्टकारी,Silicon controlled rectifier
सिलिकन नियंत्रित स्वीच,Silicon controlled switch
सिलिकन डाइआक्साइड,Silicon dioxide
सिलिकन गेट,Silicon gate
सिलिकन नाइट्राइड,Silicon nitride
सिलिकन-आक्साइड पद्धति,Silicon-oxide system
सिलिकॉन ट्रांजिस्टर,Silicon transistor
सिलिकन बेफर,Silicon wafer
सिल्क आवरण,Silk screening
सिम्पलेक्स कूट (कोड),Simplex code
एकधा कड़ी,Simplex link
अनुकारित प्रेरक,Simulated inductor
अनुकार प्रवधि,Simulation
अनुकारक,Simulator
साइनफलन जनित्र,Sine function generator
साइन समाकल,Sine integral
साइन वर्ग तरंग परिवर्तक,Sine to square wave converter
साइन तरंग संश्लेषण,Sine wave synthesis
साइन-वर्ग तरंग जनित्र,Sine-square wave generator
एकल बोर्ड अभिकलित्र,Single board computer
एकल धारिता प्रतिपूरण,Single capacitor compensation
एकल चिप माइक्रोप्रोसेसर,Single chip microprocessor
एकल घनतव डिस्क,Single density disk
एकलशिरा निर्गम,Single ended output
एकल-धुवीय द्विप्रक्षेप स्वीच,Single pole double thermo switch
एकल पार्श्व बैंड (एस.एस.बी.),Single side band (SSB)
एकल पार्श्व डिस्क,Single side disk
एकल प्रवण ए.डी.सी.,Single slop ADC
एकल सोपान निस्पादन,Single step execution
एकल प्रदाय संक्रियात्मक प्रवर्धक,Single supply op-amp
एकल आपूर्ति प्रचालन,Single supply operation
निमज्जन,Sink
ज्यावक्रीय अनुक्रिया,Sinusoidal response
ज्यावक्रीय तरंग,Sinusoidal wave
स्क्यू क्लॉक/विषमतलीय क्लॉक,Skew clock
सतह-प्रभाव,Skim effect
व्योम तरंग,Sky wave
आकाश तरंग संचरण,Sky wave propagation
अधीन,Slave
सुप्‍त विधा,Sleep mode
सोपान मोटर,Sleeper motor
स्लू दर,Slew rate
प्रवण संसूचक,Slope detector
खांचित लाइन,Slotted line
मंद फ्यूज,Slow blow fuse
मंद क्रमवीक्षण टेलीविजन,Slow scan television
लघु एकीकरण (एस.एस.आई.),Small scale integration (SSI)
लघु संकेत विश्‍लेषण,Small signal analysis
लघु संकेत मॉडल,Small signal model
स्मार्ट कार्ड,Smart card
स्मार्ट फैन,Smart fan
स्मेक्टिक क्रिस्टल,Smectic crystal
स्मिथ चार्ट,Smith chart
धूम संसूचक,Smoke detector
मसृणीकरण,Smoothing
स्नो प्रभाव,Snow effect
प्रघाती उर्जा अवशोषक,Snubber
प्रघात-अवशोषी परिपथ,Snubber circuit
प्रघाती धारा,Snubber current
सॉकेट,Socket
मृदु प्रति,Soft copy
सॉफ्ट रिटर्न,Soft return
मृदु संतृप्‍ति,Soft saturation
मृदु प्रारंभ,Soft start
सॉफ्टवेयर,Software
सौर सेल,Solar cell
सौर पैनेल,Solar panel
सोल्डर,Solder
सोल्डर सेतु,Solder bridge
परिनलिका,Solenoid
ठोस अवस्था संसूचक,Solid state detector
ठोस अवस्था युक्‍ति,Solid state device
ठोस अवस्था रिले,Solid state relay
सोनार,SONAR
एस.ओ.एस.,SOS
ध्‍वनि संक्रियित स्वीच,Sound activated switch
ध्वनि जनित्र,Sound generator
स्रोत कोड,Source code
स्रोत कोडन,Source coding
स्रोत युग्मित द्‍वय,Source coupled pair
स्रोत डिस्क,Source disk
श्रोत अनुगामी,Source follower
स्रोत प्रतिबिंब कोडन,Source image coding
"अंतरिक्ष, समष्‍टि, स्थल, आकाश",Space
स्पेस बार,Space bar
अंतराकाशी आवेश,Space charge
बहुसंकेतक समष्‍टि/त्रिविम विभाजन,Space division multiplexing
अंतराल विभाजित बहुसंकेतन,Space division multiplexing
व्याप्‍ति उच्चता अनुपात,Space height ratio
अंतरिक्ष तरंग,Space wave
स्फुलिंग अंतराल,Spark gap
एस.पी.डी.टी. स्वीच,SPDT switch
स्पीकर,Speaker
विनिर्देश शीट,Specification sheet
"वर्णपट्ट, स्पेक्ट्रम",Spectrum
स्पेक्ट्रमी विश्‍लेषक,Spectrum analyser
"वाक् संश्‍लेषण, ध्वनि संश्‍लेषण",Speech synthesis
चालवर्धी संधारित्र,Speed up capacitor
शूल निरोधक,Spike suppressor
प्रचक्रण स्थायीकरण,Spin stabilization
खंडित-कला कोडन,Split phase encoding
खंडित शक्‍ति स्रोत,Split power supply
विखंडक,Splitter
"लपेटन, स्पूलन",Spooling
एस.पी.एस.टी. स्वीच,SPST switch
आभासी (छद्‍म) स्मृति लेखन,Spurious memory write
भ्रामक अनुक्रिया,Spurious response
आभासी संकेत,Spurious signal
कणक्षेपण,Sputtering
वर्ग नियम संसूचक,Square law detector
वर्गनियम युक्‍ति,Square law device
वर्गमूलक,Square rooter
वर्ग तरंग,Square wave
वर्गतरंग दोलित्र,Square wave oscillator
स्थिरता गुणक,Stability factor
स्थायित्व पुनर्निवेश,Stability feedback
स्थायीकरण,Stabilization
स्थायीकारक नेटवर्क,Stabilizing network
"चिति, स्टैक",Stack
चिति निर्देशक,Stack pointer
चरण दक्षता,Stage efficiency
सांतर समयन,Stagger timing
मानक आयाम मॉडुलन,Standard amplitude modulation
मानक सेल,Standard cell
मानक विचलन,Standard deviation
मानक टी.टी.एल.,Standard T.T.L.
आपातोपयोगी शक्‍ति तंत्र,Standby power system
स्थिर तरंग,Standing wave
स्थिर तरंग अनुपात,Standing wave ratio
दूरवर्ती अनुपात,Stand-off ratio
प्रारंभ बिट,Start bit
आरंभक स्पंद,Start up pulse
स्थिति आरेख,State diagram
स्थिति-संक्रमण आरेख,State transition diagram
दशापरिवर्तित फिल्टर,State variable filter
स्थैतिक अभिलक्षण,Static characteristic
स्थैतिक विद्‍युत,Static electricity
अपरिवर्ती स्मृति कोशिका,Static memory cell
स्थैतिक यादृच्छिक अभिगम स्मृति,Static random access memory (SRAM)
स्थिति पंजी,Statuo register
स्थिति-चिन्ह,Status flag
स्थिति टर्मिनल,Statusterminal
स्टीयरिंग तर्क,Steering logic
सोपान क्रमित जंक्शन,Step graded junction
सोपान सूचक प्रोफाइल,Step index profile
सोपान अनुक्रिया,Step response
सोपाननुमा,Step-graded
सोपानी मोटर,Stepper motor
त्रिविम समतुलक,Stereo equilizer
स्टीरियो अभिग्राही आवृत्‍ति,Stereo receiver frequency
दृढ़ युग्मन,Stiff coupling
विराम बैंड,Stop band
भंडारण विलंब काल,Storage delay time
भंडारण स्मृति,Storage memory
"भंडारण काल, समय",Storage time
विकृति प्रमापी,Strain gauge
अवांछित धारिता,Stray capacitance
डोरी,String
संचयन सी.आर.ओ.,Storage CRO
स्ट्रोब,Strobe
स्ट्रोब परिपथ,Strobe circuit
अभिचायी स्पंद,Strobe pulse
स्ट्रोव टर्मिनल,Strobe terminal
स्ट्रोबोस्कोपिक स्फर इकाई,Stroboscopic flash unit
स्टब,Stub
रूद्ध,Stuck
रूद्‍ध निस्पंद (रूद्‍ध निष्पंद),Stuck mode
शूक,Stylus
उपवाहक,Sub carrier
उपनेमका,Subroutine
व्यकलानात्मक वर्ण मिश्रण,Subtractive colour mixing
व्यवकलक,Subtractor
"अवस्तर, सबस्ट्रेट",Substrate
हस्तगत व्यवकलन,Subtraction with carry
व्यवकलित,Subtrahend
उत्‍तरोत्‍तर संनिकटन,Successive approximation
क्रमागत सन्निकटन ए.डी.सी.,Successive approximation ADC
आकस्मिक वायुमंडलीय विक्षोभ,Sudden atmospheric disturbance
योजक प्रवर्धक,Summing amplifier
सुपर बीटा ट्रांजिस्टर,Super beta transistor
परम संगणक,Super computer
अतिचालक,Super conductor
अतिसंकरण अभिग्राही,Super heterodyne receiver
सुपर हेट्रोडाइन सिद्‍धांत,Super heterodyne principle
अतिपाइप लाइन संसाधित्र,Super pipe line processor
अति अदिश संसाधित्र,Super scalar processor
आध्यारोपन प्रमेय,Superposition theorem
संभरण वोल्टता बहिष्करण अनुपात,Supply voltage rejection ratio
सहायक चिप,Support chip
निरुद्‍ध वाहक मॉडुलन,Suppressed carrier modulation
पृष्‍ठ ध्वनि तरंग,Surface acoustic wave
पृष्‍ठ रोधक,Surface barrier
पृष्‍ठ रोधिका संसूचक,Surface barrier detector
पृष्‍ठ आवेश,Surface charge
पृष्‍ठ चरण धारा,Surface leakage current
पृष्‍ठारोपित युक्‍ति,Surface mount device
पृष्‍ठ स्थापित प्रौद्‍योगिकी,Surface mounted technology
महोर्मि,Surge
प्रोत्कर्ष धारा,Surge current
प्रोत्कर्ष प्रतिबाधा,Surge impedance
महोर्मि रक्षक,Surge protector
प्रोत्कर्ष पंजी,Surge register
महोर्मि मंदक,Surge suppressor
प्रोत्कर्ष वोल्टता,Surge voltage
अनुक्रियता,Susceptance
सुग्राहिता,Susceptibility
प्रतिपालक वोल्टता,Sustaining voltage
सोयेज टर्मिनल,Swage terminal
प्रसर्प जनित्र,Sweep generator
प्रसर्प इकाई,Sweep unit
प्रदोलन,Swing
डोलन चोक,Swinging choke
स्विच विमुच्छक,Switch debuncher
स्विचित संधारित्र,Switched capacitor
स्विचित लब्धि प्रवर्धक,Switched gain amplifier
स्विचन,Switching
स्विचन बीजगणित,Switching algebra
स्विचन परिपथ,Switching circuit
स्विचन शक्‍ति प्रदाय,Switching power supply
स्विचन नियामक,Switching regulator
स्विचन तरंगरूप,Switching wave form
स्विचित क्रमादेश टाइमर,Switched programmable timer
प्रतीक,Symbol
प्रतीककाल,Symbol period
प्रतीकात्मक लेबल,Symbolic label
तुल्यकालिक विभाजक,Synchro separator
तुल्यकालिक परिपथ,Synchronising circuit
तुल्यकालिक संकेत,Synchronization signal
तुल्यकालक,Synchronizer
तुल्यकालिक गणक,Synchronous counter
तुल्यकालिक संसूचक,Synchronous detector
तुल्यकालिक संचरण,Synchronous transmission
तुल्यकालिक संसूचन,Synchronous detection
वाक्य रचना,Syntax
आवृत्‍ति संश्‍लेषक,Synthesizer frequency
"निकाय अभिकल्पना, तंत्र रूपांकन",System design
टी-पाइ रुपांतरण,T-transformation
"टैकोमीटर, घूर्णवेगमापी",Tachometer
पुच्छ धारा,Tail current
टैंक परिपथ,Tank circuit
टेंटेलम संधारित्र,Tantalum capacitor
निष्कासन,Tap
टेप रिप्ले,Tape reply
"अपसारक, अंश निष्कासक",Tapper
टार्बेल अंत:पृष्‍ठ,Tarbell interface
टी-संबंधक,T-connector
टेलिडेलटूस पेपर,Teledeltos paper
टूरमापन,Telemetering
"टेलीफोनी, टेलीफोनतंत्र",Telephony
तारलेखी,Teleprinter
"टेलिविजन, दूरदर्शन",Television
टेलिविजन कैमरा,Television camera
टेलिविजन अभिग्राही,Television receiver
टेलेगन प्रमेय,Tellegen theorem
टेट्रोड,Tetrode
ताप प्रतिपूरण,Temperature compensation
"रवा, क्रिस्टल",Temperature conditioning crystal
ताप-वोल्टता परिवर्तक,Temperature to voltage converter
अस्थाई डेटा रजिस्टर,Temporary data register
टर्मिनल,Terminal
टेस्ट लीड,Test lead
परीक्षण संकेत,Test signal
चर्तुंसंयोगी परमाणु,Tetravalent atoms
तापीय अपवाह,Thermal drift
तापीय पार्थक्य,Thermal isolation
"उष्मीय रव, तापीय रव",Thermal noise
उष्मीय आक्सीकरण,Thermal oxidation
उष्मीय प्रतिरोध,Thermal resistance
उष्मीय पलायन,Thermal runway
उष्मीय विराम,Thermal shutdown
उष्मीय स्थायित्व,Thermal stability
तापायनिक उत्सर्जन,Thermionic emission
तापी प्रतिरोधक,Thermoresistor
तापयुग्म,Thermocouple
ताप विद्‍युत प्रभाव,Thermoelectric effect
ताप नियंत्रक,Thermostat
थेवेनिन प्रमेय,Thevenin's theorem
पतली झिल्ली,Thin film
पतली झिल्ली संधारित्र,Thin film capacitor
पतली झिल्ली प्रतिरोध,Thin filmregister
थोरियम लेपित टंगस्टन कैथोड,Thoriated tungsten cathode
घात नियम,Three halves (3/2) power law (3/2)
त्रिकला परिपथ,Three phase circuit
त्रि-अवस्था रैम,Three-state RMA
त्रि-अंतक नियामक,Three-terminal regulator
देहली संसूचक,Threshold detector
देहली वोल्टता,Threshold voltage
थायराट्रॉन ट्यूब,Thyratron tube
"पुनर्निवेशी, अल्पक्षोभी",Tickler
टिकलर दोलित्र,Tickler oscillator
दृढ़ युग्मन,Tight coupling
झुकाव,Tilt
काल आधारित परिपथ,Time base circuit
समयाधार जनित्र,Time base generator
समयाधार वोल्टता,Time base voltage
काल विलंब,Time delay
काल-क्षेत्र परावर्तन मिति,Time domain reflectometry (TDR)
समय चिह्नक जनित्र,Time marker generator
कालभागी,Time sharing
टाइम विंडो,Time window
समय विधा स्विचन,Time-mode switching timer
"काल नियंत्रक, समय नियंत्रक",Timer
काल नियंत्रक मोटर,Timer motor
काल समंजक आरेख,Timing diagram
काल समंजन जिटर,Timing jitter
कालमापक चिह्नक जनित्र,Timing marker generator
काल समायोजक नेटवर्क,Timing network
टी-नेटवर्क,T-network
टॉगल स्विच,Toggle switch
टोकन बस नेटवर्क,Token bus network
टोकन वयल नेटवर्क,Token ring network
स्वीकार्य परिवर्तन,Tolerance
स्वरक प्रस्फोट जनित्र,Tone burst generator
टोरॉइड,Toroid
टोरस ऐंटेना,Torus antenna
पूर्ण संनादी विरूपण,Total harmonic distortion
टोटेम ध्रुव,Totem pole
टोटेम-पोल ट्रांजिस्टर,Totem pole transistor
स्पर्श स्विच,Touch switch
स्पर्श स्वरक संकेतन,Touch tone signaling
टी-पैड,T-pad
ट्रेबल,Trable
"अनुरेख, अनुरेखण",Trace
"ट्रैक गेंद, अनुवर्तन गेंद",Track balls
अनुवर्तन,Tracking
अनुवर्तन एवं नियंत्रण परिपथ,Tract and hold circuit
"पश्‍चग कोर, अनुगामी कोर",Trailing edge
प्रशिक्षक,Trainer
अनुवर्तन,Tracking
अन्योन्य प्रवेश्यता,Transadmittance
अंतराचालकता,Transconductance
ट्रान्सड्यूसर,Transducer
अंतरण अभिलक्षण,Transfer characteristics
अंतरण फलन,Transfer function
अंतरण लब्धि,Transfer gain
रूपांतरण,Transformation
"ट्रांसफार्मर, परिणामित्र",Transformer
ट्रांसफार्मर युग्मित प्रवर्धक,Transformer coupled amplifier
ट्रांसफार्मर युग्मन,Transformer coupling
परिवर्तक दक्षता,Transformer efficiency
क्षणिक,Transient
क्षणिक अतिलंघन,Transient overshoot
क्षणिक अनुक्रिया,Transient response
क्षणिक मंदक,Transient suppressor
ट्रांजिस्टर खंडक,Transistor chopper
ट्रांजिस्टर धारा-लब्धि,Transistor current gain
ट्रांजिस्टर स्विच,Transistor switch
ट्रांजिस्टर,Transistor
ट्रांजिस्टर रव,Transistor noise
ट्रांजिस्टर नियामक,Transistor regulator
गमन काल,Transit time
संक्रमण संधारित्र,Transition capacitance
संक्रमण गुणक,Transition factor
संक्रमण आवृत्‍ति,Transition frequency
संक्रमण क्षेत्र,Transition region
स्थानांतरण बफर,Translation network
संचरण क्षय,Transmission loss
पारगम्यता,Transmittance
"प्रेषी, प्रेषित्र",Transmitter
आवृत्‍ति प्रेषित्र,Transmitter frequency
पारदर्शी लैच,Transparent latch
प्रेषानुकर,Transponder
परिवहन गुणक,Transport factor
पारदिष्‍टकारण,Transrectification
पार प्रतिरोध,Transresistance
अनुप्रस्थ विद्‍युत तरंग,Transverse electric wave
ट्रांस्वीच,Transwitch
जाल,Trap
समलंबीय तरंग,Trapezoidal wave
प्रगामी तरंग नली,Travelling wave tube
खाँच पृथक्करण,Trench isolation
ट्रायक,Triac
त्रिभुजाकार वर्गाकार तरंग परिवर्तक,Triangular square wave converter
त्रिभुजाकार-ज्याकार तरंग परिवर्तक,Triangular to sine wave converter
त्रिभुजाकार तरंग जनित्र,Triangular wave generator
ट्रिगर,Trigger
ट्रिगर डायोड,Trigger diode
ट्रिगर स्पंद,Trigger pulse
ट्रिजिस्टर,Trigistor
"सूक्ष्म समंजन, ट्रिम",Trim
सूक्ष्मसमंजक,Trimmer
ट्रायोड,Triode
विभंजन कुंडली,Trip coil
त्रिक परिशुद्‍धि संख्या,Triple precision number
त्रि अवस्था बफर,Tristate buffer
त्रिअवस्था तर्क,Tristate logic
ट्रोकोट्रॉन,Trochotron
क्षोभ प्रकीर्ण लिंक,Tropo-scatter link
क्षोम मंडल,Troposphere
समस्या प्ररोही,Trouble shooting
यथार्थ शक्‍ति परिवर्तक,True power converter
यथार्थ वर्ग-माध्य मूल वोल्टमापी,True RMS voltage
सत्य तालिका,Truth table
टी-अवस्था,T-state
टी.टी.एल.,TTL (transistor-transistor logic)
नलिकाकार संधारित्र,Tubular capacitor
समस्वरित प्रवर्धक,Tuned amplifier
समस्वरित संग्राही दोलित्र,Tuned collector oscillator
समस्वरित ड्रेन दोलित्र,Tuned drain oscillator
संस्वरण क्रोड,Tuning core
समस्वरण नेटवर्क,Tuning network
संस्वरण स्थूण,Tuning stub
"टनल डायोड, सुंरग डायोड",Tunnel diode
"टनलिंग प्रभाव, सुंरगन प्रभाव",Tunneling effect
टर्बाइन प्रवाहमापी,Turbine flowmeter
परिवर्तन काल,Turnaround time
पिधानन काल,Turn off time
आरंभन काल,Turn on time
टर्नस्टाइल ऐंटेना ट्वीटर,Turnstile antenna
ट्वीटर,Tweater
यमल अग्रक,Twin head
ट्वीन-टी नॉच फिल्टर,Twin-T notch filter
यमल टी दोलित्र,Twin-T oscillator
व्यावर्तित युग्म,Twisted pair
व्यावर्तित वलय गणक,Twisted ring counter
व्यावर्तित-नेमेटिक तरल,Twisted-nematic liquid
द्‍वी-प्रद्‍वार नेटवर्क,Two port network
ट्विस्ट्रोन,Twystron
"यू-आर्ट, यू-सार्ट","U-art, U-sart"
पराश्रव्य दोष संसूचक,Ultrasonic flaw detector
पराश्रव्य आवृत्‍ति,Ultrasonic frequency
पराबैंगनी प्रकाशा स्रोत/दीप,Ultraviolet lamp
पराबैंगनी विकिरण,Ultraviolet radiation
यूमेटिक,U-matic
असंतुलित लोड (उद्‍भार),Unbalanced load
अबंधित विकृति गेज/प्रमापी,Unbonded strain gauge
शर्त-रहित उछाल,Unconditional jump
अनवमंदित दोलन,Undamped oscillation
अंतःयुग्मन,Under coupling
अधःअवमंदित,Under damp
न्यूनअवमंदित दोलन,Under damped oscillation
अन्तर्जलीय कैमरा,Under water camera
अन्तर भौम नेटवर्क,Underground network
अवस्वरक,Undertone
अंतर्जलीय माइक्रोफोन (ध्वनि ग्राहक),Underwater microphone
एकदेशीय अभिग्रहण,Unidirectional load
एकदेशीय ऐंटेना,Unidirectional antenna
एकदेशीय पंजी,Unidirectional register
एक संधि ट्रांजिस्टर,Unijunction transistor
एकपार्श्‍वीकरण,Unilaterlisation
एकध्रुवीय युक्‍ति,Unipolar device
एकल चयक,Uniselector
एकल चयनक (दूरभाष),Uniselector (telephone)
इकाई प्रणोद/आवेग,Unit impulse
सूचना इकाई,Unit of information
इकाई सोपान,Unit step
एकल कंपित्र,Unit vibrator
इकाई लब्धि प्रवर्धक,Unity gain amplifier
इकाई लब्धि बैंड विस्तार,Unity gain band width
इकाई शक्‍ति गुणक,Unity power factor
सार्व फिल्टर,Universal filter
सर्वात्रिक गेट,Universal gate
उभयाधार मोटर,Universalmotor
"सार्वत्रिक शंट, पार्श्‍व-पथ",Universal shunt
सार्वत्रिक दूरगामी (ट्रंक) परिपथ,Universaltrunk circuit (telephone)
सर्वात्रिक कुंडलन,Universal winding
अनियमित शक्‍ति प्रदायी,Unregulated power supply
आवरण रहित केबल,Unscreened cables
कवच-रहित तार,Unshielded wire
असमस्वरित ट्रांसफॉर्मर,Untuned transformer
उर्ध्व परिवर्तक,Up converter
अपडाउन गणित्र,Updown counter
"अपलिंक, उपरिबंध",Uplink
उपरि अंतक आवृत्‍ति,Upper cut off frequency
उच्च पार्श्‍व आवृत्‍ति,Upper side frequency
उपरि ट्रिप (विभंजन) बिंदु,Upper trip point (UTP)
उपयोजन गुणक,Utilization factor
वी-चैनल स्विचन,V channel switching
वी-मॉडुलक,V modulator
वी-एफ (वोल्टता/आवृत्‍ति परिवर्तक),V/F converter (voltage/frequency)
निर्वात उष्मीय संधि,Vacuo-thermo junction
निर्वात परिबद्‍ध स्थिर वैद्‍युत वोल्टमापी,Vaccum enclosed electrostatic voltmeter
निर्वात प्रमापी,Vacuum gauge
निर्वात नली,Vacuum tube
निर्वात नली प्रसर्प-परिपथ,Vacuum tube sweep circuit
निर्वात ट्यूब वोल्टमापी (वी.टी.वी.एम.),Vacuum tube volt meter(VTVM)
संयोजकता बैंड,Valence band
संयोजी इलेक्ट्रॉन,Valence electron
उपत्यका-बिंदु,Valley current
वाल्व-दिष्‍टकारी,Valve rectifier
वाष्प प्रावस्था विस्नेहक/विग्राजक,Vapour phase degresser
वैरेक्टर डायोड,Varactor diode
वैरेक्टर डायोड मॉडुलक,Varactor diode modulator
वैरेक्टर समस्वरित्र,Varactor tuner
परिवर्ती संधारित्र,Variable capacitor
परिवर्ती प्रेरक,Variable inductor
परिवर्ती मापांक विभाजक,Variable module divider
परिवर्ती पश्‍चदीप्‍ति,Variable persistence
परिवर्ती प्रतिघात,Variable reactance
परिवर्ती प्रतिरोध,Variable resistance
"परिवर्ती परिणामित्र, परिवर्ती ट्रांसफार्मर",Variable transformer
वेरियक,Variac
वैरीकैप,Varicap
वैरिस्टर/चररोधक,Varistor
वारले पाश परीक्षण,Varley loop test
वैरमीटर (प्रतिघात शक्‍तिमापी),Varmeter (reactive powermeter)
वैक्स,VAX
VBE गुणक,VBE multiplier
वी.सी.पी. (वीडियो कैसेट प्लेयर),VCP (video cassette player)
वी.सी.आर. (वीडियो कैसेट रिकॉर्डर),VCR (video cassette recorder)
वी-विमॉडुलक,V-demodulator
सदिश,Vector
सदिश प्रदर्श,Vector display
सदिश आलेखिकी,Vector graphics
सदिश प्रतिबाधामापी,Vector impedance meter
सदिश अनुदेश,Vector instruction
सदिश नेटवर्क विश्‍लेषक,Vector network analyser
सदिश दर्शी,Vector scope
सदिशित अंतरायन,Vectored interrupt
विक्रय मशीन,Vending machine
संवातन,Ventilation
वर्नियर गणित्र,Vernier counter
वर्नियर अंतर्वेशन,Vernier interpolation
वर्नियर विभवमापी,Vernier potentiometer
उदग्र ऐंटेना,Vertical antenna
ऊर्ध्वाधर लोपन,Vertical blanking
उदग्र रंगीन पट्टी,Vertical colour strip
ऊर्ध्वाधर आवृत्‍ति,Vertical frequency
उदग्र लब्धि,Vertical gain
ऊर्ध्वाधर नियंत्रक,Vertical hold control
क्षितिज नियंत्रक,Vertical horizontal hold control
क्षैतिज अनुरेख,Vertical horizontal trace
उदग्र अंतराल,Vertical interval
अदग्र अंतराल-निर्देश,Vertical interval reference signal (VIRS)
उदग्र अंतराल परीक्षण संकेत,Vertical interval test signal (VITS)
उदग्र ध्रुवण,Vertical polarisation
उदग्र प्रोग्रामन,Vertical programming
उदग्र प्रोग्रामन,Vertical programming
उदग्र विभेदन,Vertical resolution
ऊर्ध्वाधर पुनःअनुरेख,Vertical retrace
उदग्र चित्र बेल्लन,Vertical roll of picture
उदग्र क्रमवीक्षण,Vertical scanning
उदग्र तुल्यकालन,Vertical synchronization
उदग्र अनुरेख,Vertical trace
ऊर्ध्वाधर ट्रांजिस्टर,Vertical transistor
क्षैतिज क्रमवीक्षण,Vertical-horizontal scanning
अति उच्च घनत्व फॉर्मेट,Very high density format
अति उच्च घनत्व निकाय,Very high density system (VHD)
अति उच्च आवृत्‍ति (वी.एच.एफ.),Very high frequency (VHF)
अति उच्च गति एकीकृत परिपथ (वी.एच.एस.आई.सी.),Very high speed integrated circuit (VHSIC)
अतिवृहत् एकीकरण (वी.एल.एस.आई.),Very large scale integration (VLSI)
अति निम्न आवृत्‍ति (वी.एल.एफ.),Very low frequency (VLF)
अति निम्न आवृत्‍ति संचरण,Very low frequency propagation
अवशिष्‍ट पार्श्‍व बैंड,Vestigial side band
वी.एच.डी.एल.,VHDL
समस्वरक वी.एच.एफ.,VHF tuner
कंपन गैलवेनोमीटर (वी.एच.एस.),Vibration galvanometer (VHS)
कंपित गैलवैनोमीटर,Vibrational galvanometer
वीडियो ए.डी.सी.,Video ADC
"विडियो प्रवर्धक, दृश्य प्रवर्धक",Video amplifier
वीडियो गुण,Video attribute
वीडियो पूर्तिकर,Video back up
वीडियो बैंड-चौड़ाई,Video bandwidth
"विडियो कैसेट, दृश्य कैसेट",Video cassette
विडियो कैसेट अभिलेखित्र/रिकार्डर,Video cassette recorder (VCR)
वीडियो नियंत्रक,Video controller
वीडियो आँकड़ा टर्मिनल,Video data terminal
वीडियो संसूचक,Video detector
वीडियो डिस्क (चकती)/चक्रिका,Video disk
वीडियो डिस्क निकाय/तंत्र,Video disk system
वीडियो प्रदर्श,Video display (VD)
वीडियो प्रदर्श इकाई (वी.डी.यू.),Video display unit (VDU)
विडीओ इलेक्ट्रॉनिक मानक संघ (वेसा),Video electronic standard association (VESA)
वीडियो आवृत्‍ति,Video frequency
वीडियो गेम,Video game
वीडियो आलोखिकी अनुकूलक (वी.जी.ए.),Video graphics adapter (VGA)
वीडियो अन्योन्य क्रिया निकाय,Video interactive
वीडियो स्मृति,Video memory
वीडियो-पेज,Video page
वीडियो फोन,Video phone
वीडियो पूर्व-प्रवर्धक,Video pre-amplifier
वीडियो रैम,Video RAM
वी.रैम,Video random access memory (VRAM)
वीडियो टेप,Video tape
वीडियो टेप अभिलेखन,Video tape recording
वीडियो टेप अभिलेखित,Video tape recorder
वीडियो टर्मिनल,Video terminal
वीडियो परीक्षण संकेत,Video test signal
वीडियो पाठ्यांश,Video text
वीडियो पाठयांश आँकड़ा टर्मिनल,Video text data terminal
वीडियो अनुपथ,Video track
वीडिकॉन ट्यूब,Vidicon tube
दृश्य आँकड़ा,View data
दृश्यदर्शी,View finder
अवलोकन दूरी,Viewing distance
वेरीलौग,Virilog
आभासी चैनेल,Virtual channel
आभासी भूसंपर्कित,Virtual ground
आभासी ऊँचाई,Virtual height
आभासी स्मृति,Virtual memory
आभासी स्मृति तंत्र,Virtual memory system
दृश्य प्रकाश स्पेक्ट्रम/वर्णपट्ट,Visible light spectrum
दृश्य शीर्षक,Visual captions
वी.एम.ई.,VME
वी-मॉस,VMOS
वी-मॉसफेट,V-MOSFET
स्वर संदेश,Voice message
स्वर संचालित स्विच,Voice operated switch
स्वर संश्‍लेषक,Voice synthesizer
"वाष्पशील, लोपशील",Volatile
लोपशील स्मृति,Volatile memory
वोल्ट,Volt
वोल्टता उभयप्रतिरोधी/बफर,Voltage buffer
वोल्टता तुलनित्र,Voltage comparator
वोल्टता नियंत्रक दोलित्र (वी.सी.ओ.),Voltage control oscillator (VCO)
वोल्टता नियंत्रित धारा स्रोत (वी.सी.सी.एस.),Voltage controlled crystal oscillation (VCXO)
