Bengali,Gujarati
ব্যাসার্ধ ভেক্টর,ત્રિજ્યા વેક્ટર
radix,મૂલાંક
ক্রমাগত ত্রুটি,રેન્ડમ ભૂલ
র্যান্ডম ফাংশন,રેન્ડમ કાર્ય
এলোমেলোকরণ,રેન્ડમાઇઝેશન
এলোমেলো ব্লক,રેન્ડમાઇઝ્ડ બ્લોક્સ
এলোমেলো মডেল,રેન્ડમ મોડેલ
এলোমেলো সংখ্যা,રેન્ડમ નંબર
এলোমেলো নমুনা,રેન્ડમ સેમ્પલિંગ
দৈব চলক,રેન્ડમ ચલ
পরিসীমা,શ્રેણી
অভিসারের পরিসীমা,કન્વર્જન્સની શ્રેણી
একীকরণের পরিসীমা,એકીકરણની શ્રેણી
সম্পর্কের পরিসীমা,સંબંધની શ્રેણી
পরিসীমা স্থান,શ્રેણી જગ્યા
পদমর্যাদা,ક્રમ
র্যাঙ্ক পারস্পরিক সম্পর্ক,ક્રમ સહસંબંધ
ম্যাট্রিক্সের র‍্যাঙ্ক,મેટ્રિક્સનો ક્રમ
র্যাঙ্ক অর্ডার পরিসংখ্যান,રેન્ક ઓર્ડરના આંકડા
পরিবরতনের হার,ફેરફારનો દર
অভিসারের হার,સંકલન દર
অনুপাত,ગુણોત્તર
যুক্তিসঙ্গত,તર્કસંગત
মূলদ অভিব্যক্তি,તર્કસંગત અભિવ્યક્તિ
যৌক্তিক ক্ষেত্র,તર્કસંગત ક્ષેત્ર
মূলদ ফাংশন,તર્કસંગત કાર્ય
হর এর যৌক্তিকতা,છેદનું તર્કસંગતકરણ
মূলদ সংখ্যা,તાર્કિક અંક
মূলদ সংখ্যা ক্ষেত্র,તર્કસંગત સંખ્યા ક્ષેત્ર
যৌক্তিক অপারেশন,તર્કસંગત કામગીરી
অনুপাত পরীক্ষা,ગુણોત્તર પરીક્ષણ
মূল তথ্য,અધ કચરી માહિતી
রশ্মি,કિરણ
রশ্মি ভেক্টর,કિરણ વેક્ટર
বাস্তব,વાસ્તવિક
বাস্তব অক্ষ,વાસ્તવિક ધરી
বাস্তব ধারাবাহিকতা,વાસ્તવિક સાતત્ય
বাস্তব লাইন,વાસ્તવિક રેખા
বাস্তব রৈখিক ভেক্টর স্থান,વાસ્તવિક રેખીય વેક્ટર જગ્યા
বাস্তব ম্যাট্রিক্স,વાસ્તવિક મેટ્રિક્સ
সত্য নম্বর,વાસ્તવિક સંખ્યા
বাস্তব সংখ্যা ক্ষেত্র,વાસ્તવિક સંખ્યા ક્ષેત્ર
বাস্তব অংশ,વાસ્તવિક ભાગ
বাস্তব বহুপদ,વાસ્તવિક બહુપદી
বাস্তব দ্বিঘাত,વાસ્તવિક ચતુર્ભુજ
প্রকৃত মূল,વાસ્તવિક મૂળ
বাস্তব স্থান,વાસ્તવિક જગ્યા
রিয়েল টাইম সিস্টেম,વાસ્તવિક સમય સિસ્ટમ
বাস্তব মূল্যবান ফাংশন,વાસ્તવિક મૂલ્યવાન કાર્ય
বাস্তব পরিবর্তনশীল,વાસ્તવિક ચલ
বাস্তব ভেক্টর স্থান,વાસ્તવિક વેક્ટર જગ્યા
পারস্পরিক,પારસ્પરિક
পারস্পরিক ম্যাট্রিক্স,પારસ્પરિક મેટ્રિક્સ
আয়তক্ষেত্র,લંબચોરસ
আয়তক্ষেত্রাকার,લંબચોરસ
আয়তক্ষেত্রাকার অ্যারে,લંબચોરસ એરે
আয়তক্ষেত্রাকার অক্ষ,લંબચોરસ ધરી
আয়তক্ষেত্রাকার ঘনত্ব ফাংশন,લંબચોરસ ઘનતા કાર્ય
আয়তক্ষেত্রাকার হাইপারবোলা,લંબચોરસ હાઇપરબોલા
আয়তক্ষেত্রাকার ম্যাট্রিক্স,લંબચોરસ મેટ્રિક્સ
আয়তক্ষেত্রাকার প্যারেললোপাইপড (ঘনক্ষেত্র),લંબચોરસ પેરેલલોપાઇપ (ઘનકાર)
সংশোধনযোগ্য বক্ররেখা,સુધારી શકાય તેવું વળાંક
পুনরাবৃত্তি সূত্র,પુનરાવૃત્તિ સૂત્ર
পুনরাবৃত্ত দশমিক,રિકરિંગ દશાંશ
পুনরাবৃত্তি সূত্র,પુનરાવર્તન સૂત્ર
কমানো একেলন ফর্ম,ઘટાડો સોપારી સ્વરૂપ
reductio-ad-absurdum,ઘટાડો-એડ-એબ્સર્ડમ
হ্রাস সূত্র,ઘટાડો સૂત્ર
প্রসঙ্গ রেখা,સંદર્ભ રેખા
মানবিন্দু,સંદર્ભ બિંદુ
প্রতিফলিত তরঙ্গ,પ્રતિબિંબિત તરંગ
প্রতিফলন,પ્રતિબિંબ
রিফ্লেক্সিভ আইন,પ્રતિબિંબીત કાયદો
অভিসারী অঞ্চল,કન્વર્જન્સનો પ્રદેશ
বিচ্যুতি অঞ্চল,વિચલનનો પ્રદેશ
একীকরণের অঞ্চল,એકીકરણનો પ્રદેશ
রিগ্রেশন বিশ্লেষণ,પાછળ નુ પૃથકરણ
রিগ্রেশন বক্ররেখা,રીગ્રેસન વળાંક
রিগ্রেশন সমীকরণ,રીગ્રેસન સમીકરણ
প্রত্যাগতি সীমা,રીગ્રેસન રેખા
রিগ্রেশন মডেল,રીગ્રેશન મોડલ
নিয়মিত বক্ররেখা,નિયમિત વળાંક
নিয়মিত ষড়ভুজ,નિયમિત ષટ્કોણ
নিয়মিত ম্যাট্রিক্স,નિયમિત મેટ્રિક્સ
নিয়মিত টেট্রাহেড্রন,નિયમિત ટેટ્રાહેડ્રોન
আপেক্ষিক পরিপূরক,સંબંધિત પૂરક
আপেক্ষিক সর্বোচ্চ,સંબંધિત મહત્તમ
আপেক্ষিক সর্বনিম্ন,સંબંધિત લઘુત્તમ
আপেক্ষিক সম্ভাব্যতা (শর্তগত সম্ভাবনা),સંબંધિત સંભાવના (શરતી સંભાવના)
আপেক্ষিক বেগ,સંબંધિત વેગ
আপেক্ষিকতা,સાપેક્ષતા
আপেক্ষিকতা তত্ত্ব,સાપેક્ષતા સિદ્ધાંત
নির্ভরযোগ্যতা,વિશ્વસનીયતા
নির্ভরযোগ্যতা সমস্যা,વિશ્વસનીયતા સમસ્યા
অবশিষ্ট মেয়াদ,બાકીની મુદત
অবশিষ্ট উপপাদ্য,બાકી પ્રમેય
পুনরাবৃত্তি সীমা,પુનરાવર્તિત મર્યાદા
পুনরাবৃত্ত Riemann অবিচ্ছেদ্য,પુનરાવર્તિત રીમેન અભિન્ન
প্রতিনিধিত্ব,પ્રતિનિધિત્વ
অবশিষ্টাংশ,અવશેષ
একটি মেরুতে অবশিষ্টাংশ,ધ્રુવ પર અવશેષ
রেজোলিউশন,ઠરાવ
বাহিনীর রেজোলিউশন,દળોનું ઠરાવ
বেগের রেজোলিউশন,વેગનું રિઝોલ્યુશન
ফলে,પરિણામી
পরিসমাপ্তি বল,પરિણામી બળ
ফলে ভেক্টর,પરિણામી વેક્ટર
সংশোধিত সিমপ্লেক্স কৌশল,સુધારેલી સિમ્પ્લેક્સ તકનીક
রম্বস,સમચતુર્ભુજ
রিম্যান অবিচ্ছেদ্য,રીમેન અભિન્ન
সমকোণ,જમણો ખૂણો
ডান কোণই ত্রিভুজ,જમણો ત્રિકોણ
ডান বৃত্তাকার শঙ্কু,જમણો ગોળાકાર શંકુ
ডান coset,જમણી કોસેટ
ডান সিলিন্ডার,જમણો સિલિન્ડર
ডান হাতি,જમણા હાથે
ডান বিপরীত,જમણું ઊલટું
কঠোর প্রমাণ,સખત પુરાવો
রিং,રિંગ
পূর্ণসংখ্যার রিং,પૂર્ણાંકોની રીંગ
R- সংহত,આર-ઇટીગ્રેબલ
মূল,મૂળ
রুট অর্থ বর্গ,વર્ગો ની એવરેજ નું વર્ગમૂળ
বহুপদীর মূল,બહુપદીનું મૂળ
ঘূর্ণন,પરિભ્રમણ
রাউন্ডিং ত্রুটি,રાઉન્ડિંગ ભૂલ
সারি,પંક્તિ
সারি দ্বারা কলাম গুণন,હરોળ-દર-કૉલમ ગુણાકાર
সারি সমতা,પંક્તિ સમાનતા
সারি ম্যাট্রিক্স,પંક્તિ મેટ્રિક્સ
সারি র‍্যাঙ্ক,પંક્તિ ક્રમ
জিন বিন্দু,કાઠી બિંદુ
নমুনা,નમૂના
নমুনা মানে,નમૂનાનો અર્થ
নমুনা পয়েন্ট,નમૂના બિંદુ
সাধারন মাপ,નમૂનાનું કદ
নমুনা স্থান,નમૂના જગ્યા
নমুনা স্ট্যান্ডার্ড বিচ্যুতি,નમૂના પ્રમાણભૂત વિચલન
নমুনা জরিপ,નમૂના સર્વેક્ષણ
নমুনা বৈচিত্র্য,નમૂના તફાવત
নমুনা,નમૂના
নমুনা বিতরণ,નમૂના વિતરણ
নমুনা ত্রুটি,નમૂનાની ભૂલ
নমুনা ব্যবধান,સેમ્પલિંગ અંતરાલ
নমুনা পদ্ধতি,નમૂના પદ્ધતિ
নমুনা তত্ত্ব,નમૂના સિદ્ધાંત
প্রতিস্থাপন সহ নমুনা,રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ
স্কেলার,સ્કેલર
স্কেলার ক্ষেত্র,સ્કેલર ક્ષેત્ર
স্কেলার ম্যাট্রিক্স,સ્કેલર મેટ્રિક્સ
স্কেলার একাধিক,સ્કેલર બહુવિધ
স্কেলার গুণন,સ્કેલર ગુણાકાર
স্কালে পণ্য,સ્કેલર ઉત્પાદન
স্কালের পরিমাণ,સ્કેલર જથ્થો
স্কেলার ট্রিপল পণ্য,સ્કેલર ટ્રિપલ ઉત્પાદન
দৃশ্যমান ত্রিভুজ,દ્રશ્ય ત્રિકોણ
বিক্ষিপ্ত চিত্র,વેરવિખેર રેખાકૃતિ
শ্রোডিঙ্গার সমীকরণ,શ્રોડિન્જર સમીકરણ
ঋতু ওঠানামা,મોસમી વધઘટ
সেক্যান্ট,સેકન્ટ
সেক্যান্ট পদ্ধতি,સેકન્ટ પદ્ધતિ
দ্বিতীয় ডেরিভেটিভ,બીજું વ્યુત્પન્ન
দ্বিতীয় ক্রম,બીજો ક્રમ
অধ্যায়,વિભાગ
সেক্টর,ક્ષેત્ર
একটি বক্ররেখার অংশ,વળાંકનો ભાગ
স্ব - সংলগ্ন,સ્વ - સંલગ્ન
স্ব-সংলগ্ন অপারেটর,સ્વ સંલગ્ન ઓપરેટર
স্ব - সংঘবদ্ধ,સ્વ - સંયોજક
semiaxis,અર્ધઅક્ષ
অর্ধবৃত্ত,અર્ધવર્તુળ
আধা-নির্দিষ্ট ম্যাট্রিক্স,અર્ધ-નિશ્ચિત મેટ્રિક્સ
আধা - নির্দিষ্ট দ্বিঘাত ফর্ম,અર્ધ-નિશ્ચિત ચતુર્ભુજ સ્વરૂપ
সেমিগ্রুপ,અર્ધજૂથ
আধা - ব্যবধান,અર્ધ અંતરાલ
আধা প্রধান অক্ষ,અર્ધ મુખ્ય ધરી
আধা গৌণ অক্ষ,અર્ધ ગૌણ ધરી
বিভাজ্য বহুপদ,વિભાજિત બહુપદી
ভেরিয়েবলের বিচ্ছেদ,ચલોનું વિભાજન
ক্রম,ક્રમ
সিকোয়েন্সিং তত্ত্ব,સિક્વન્સિંગ થિયરી
অনুক্রমিক বিশ্লেষণ,ક્રમિક વિશ્લેષણ
অনুক্রমিক নমুনা,ક્રમિક નમૂના
সিরিয়াল পারস্পরিক সম্পর্ক,સીરીયલ સહસંબંધ
সিরিজ,શ્રેણી
সেট,સેટ
সেক্সট্যান্ট,સેક્સટન્ટ
Shewhart নিয়ন্ত্রণ চার্ট,શેવહાર્ટ નિયંત્રણ ચાર્ટ
চিহ্ন,હસ્તાક્ષર
একটি ম্যাট্রিক্সের স্বাক্ষর,મેટ્રિક્સની સહી
দ্বিঘাত আকারের স্বাক্ষর,ચતુર્ભુજ સ્વરૂપની સહી
স্বাক্ষরিত নম্বর,સહી કરેલ નંબર
তাত্পর্য স্তর,મહત્વ સ્તર
তাৎপর্য পরীক্ষা,મહત્વ પરીક્ષણ
উল্লেখযোগ্য সংখ্যা,નોંધપાત્ર અંક
সাইন পরীক্ষা,સાઇન ટેસ્ટ
signum ফাংশন,સાઇનમ કાર્ય
অনুরূপ উপবৃত্তাকার,સમાન લંબગોળ
অনুরূপ পরিসংখ্যান,સમાન આંકડા
মিল,સમાનતા
অনুরূপ ম্যাট্রিক্স,સમાન મેટ્રિસિસ
সহজ বন্ধ বক্ররেখা,સરળ બંધ વળાંક
সহজ পারস্পরিক সম্পর্ক,સરળ સહસંબંધ
সহজ সুরেলা গতি,સરળ હાર્મોનિક ગતિ
সহজ র্যান্ডম স্যাম্পলিং,સરળ રેન્ડમ નમૂના
সিমপ্লেক্স,સિમ્પ્લેક્સ
সিমপ্লেক্স অ্যালগরিদম,સિમ્પ્લેક્સ અલ્ગોરિધમ
সিমপ্লেক্স মূকনাট্য,સિમ્પ્લેક્સ ટેબ્લો
সিম্পসনের এক - তৃতীয় নিয়ম,સિમ્પસનનો એક - ત્રીજો નિયમ
সিমুলেশন কৌশল,સિમ્યુલેશન તકનીક
যুগপত ডিফারেনশিয়াল সমীকরণ,એક સાથે વિભેદક સમીકરણો
যুগপত সমীকরণ,એક સાથે સમીકરણો
সাইন,સાઈન
সাইন বক্ররেখা,સાઈન વળાંક
এককটন,સિંગલટન
একক মূল্যবান ফাংশন,એક મૂલ્યવાન કાર્ય
একবচন অবিচ্ছেদ্য,એકવચન અભિન્ન
এককতা,એકલતા
একবচন ম্যাট্রিক্স,એકવચન મેટ્રિક્સ
একক সমাধান,એકવચન ઉકેલ
নমুনার আকার,નમૂનાનું કદ
তির্যক বিতরণ,ત્રાંસુ વિતરણ
skew-Hermitian ম্যাট্রিক্স,skew-Hermitian મેટ્રિક્સ
তির্যকতা,વિકૃતિ
তির্যক প্রতিসম ম্যাট্রিক্স,ત્રાંસુ સપ્રમાણ મેટ્રિક્સ
স্ল্যাক পরিবর্তনশীল,સ્લેક ચલ
ঢাল,ઢાળ
ঢাল গ্রেডিয়েন্ট,ઢાળ ઢાળ
ছোট বন্ধনী,નાના કૌંસ
মসৃণ বক্ররেখা,સરળ વળાંક
মসৃণ ফাংশন,સરળ કાર્ય
সময় সিরিজের মসৃণকরণ,સમય શ્રેણીનું સરળીકરણ
সৌর জগৎ,સૂર્ય સિસ્ટમ
solenoidal ভেক্টর,સોલેનોઇડલ વેક્ટર
কঠিন,નક્કર
কঠিন জ্যামিতি,નક્કર ભૂમિતિ
সমাধান,ઉકેલ
সিরিজে সমাধান,શ્રેણીમાં ઉકેલ
সমাধান ম্যাট্রিক্স,સોલ્યુશન મેટ્રિક્સ
একটি ত্রিভুজের সমাধান,ત્રિકોણનો ઉકેલ
সমাধান স্থান,ઉકેલ જગ્યા
সোনাইন বহুপদী,સોનીન બહુપદી
স্থান,જગ્યા
স্থান বক্ররেখা,જગ્યા વળાંક
স্প্যানিং সেট,ફેલાયેલ સમૂહ
স্থানিক কোরিলোগ্রাম,અવકાશી કોરિલોગ્રામ
বিশেষ লিনিয়ার গ্রুপ,ખાસ રેખીય જૂથ
বিশেষ অর্থোগোনাল গ্রুপ,ખાસ ઓર્થોગોનલ જૂથ
আপেক্ষিক গুরুত্ব,ચોક્કસ ગુરુત્વાકર્ષણ
বর্ণালী ম্যাপিং উপপাদ্য,સ્પેક્ટ્રલ મેપિંગ પ્રમેય
একটি ফাংশনের বর্ণালী,કાર્યનું સ્પેક્ટ્રમ
গোলক,ગોળા
গোলাকার সমন্বয় ব্যবস্থা,ગોળાકાર સંકલન સિસ્ટમ
গোলাকার মেরু স্থানাঙ্ক,ગોળાકાર ધ્રુવીય સંકલન
গোলাকার ত্রিভুজ,ગોળાકાર ત્રિકોણ
গোলাকার ত্রিকোণমিতি,ગોળાકાર ત્રિકોણમિતિ
সর্পিল,સર્પાકાર
বর্গক্ষেত্র,ચોરસ
চতুস্কন বন্ধনী,ચોરસ કૌંસ
বর্গাকার সংহত,ચોરસ એકીકૃત
বর্গ ম্যাট্রিক্স,ચોરસ મેટ્રિક્સ
বর্গমূল,વર્ગમૂળ
নমুনা নেওয়ার পর্যায়,નમૂના લેવાનો તબક્કો
সিঁড়ি ফাংশন,દાદર કાર્ય
আদর্শ চ্যুতি,પ્રમાણભૂત વિચલન
আদর্শ অভ্যন্তরীণ পণ্য,પ્રમાણભૂત આંતરિક ઉત્પાદન
ভারসাম্যের অবস্থা,સંતુલનની સ્થિતિ
স্থির বক্ররেখা,સ્થિર વળાંક
স্থির বিন্দু,સ્થિર બિંદુ
স্থির মান,સ્થિર મૂલ્ય
পরিসংখ্যান,આંકડા
পরিসংখ্যানগত,આંકડાકીય
পরিসংখ্যানগত তথ্য,આંકડાકીય માહિતી
পরিসংখ্যানগত বন্টন,આંકડાકીય વિતરણ
পরিসংখ্যানগত অনুমান,આંકડાકીય પૂર્વધારણા
পরিসংখ্যান অনুমান,આંકડાકીય અનુમાન
পরিসংখ্যান মডেল,આંકડાકીય મોડેલ
পরিসংখ্যান জনসংখ্যা,આંકડાકીય વસ્તી
পরিসংখ্যানগত মান নিয়ন্ত্রণ,આંકડાકીય ગુણવત્તા નિયંત્રણ
পরিসংখ্যান,આંકડા
স্থির,સ્થિર
স্থির রাষ্ট্র সমাধান,સ્થિર રાજ્ય ઉકેલ
খাড়া আরোহন (একটি বক্ররেখার),બેહદ ચઢાણ (વળાંકની)
খাড়া আরোহন নকশা,સૌથી ઊંચી ચડતી ડિઝાઇન
খাড়া বংশদ্ভুত,સૌથી ઊભો વંશ
ধাপ ফাংশন,પગલું કાર્ય
স্টার্লিং সিরিজ,સ્ટર્લિંગ શ્રેણી
স্টোকাস্টিক,સ્ટોકેસ્ટિક
স্টোকাস্টিক ম্যাট্রিক্স,સ્ટોકેસ્ટિક મેટ્રિક્સ
স্টোকাস্টিক মডেল,સ્ટોકેસ્ટિક મોડલ
স্টোকাস্টিক প্রোগ্রামিং,સ્ટોકેસ્ટિક પ્રોગ્રામિંગ
স্টোকাস্টিক পরিবর্তনশীল,સ્ટોકેસ્ટિક ચલ
স্টোকসের উপপাদ্য,સ્ટોક્સનું પ્રમેય
সোজা লাইন,સીધી લીટી
স্তর চার্ট,સ્તર ચાર્ટ
স্তরবিন্যাস,સ્તરીકરણ
স্তরিত নমুনা,સ્તરીકૃત નમૂના
স্ট্রিম লাইন,સ્ટ્રીમ-લાઇન
চাপ,તણાવ
কঠোরভাবে উত্তল ফাংশন,સખત રીતે બહિર્મુખ કાર્ય
কঠোরভাবে কমছে,સખત રીતે ઘટી રહ્યું છે
কঠোরভাবে বাড়ছে,સખત રીતે વધી રહ્યું છે
কঠোরভাবে একঘেয়ে ফাংশন,સખત એકવિધ કાર્ય
ছাত্রের পরীক্ষা (ছাত্রের &quot;টি&quot; পরীক্ষা),વિદ્યાર્થીની કસોટી (વિદ્યાર્થીની &quot;ટી&quot; કસોટી)
উপ-সংগ্রহ,પેટા-સંગ્રહ
উপ-নির্ধারক,પેટા નિર્ણાયક
উপক্ষেত্র,સબફિલ્ડ
উপগোষ্ঠী,પેટાજૂથ
উপ-ব্যবধান,પેટા અંતરાલ
সাবম্যাট্রিক্স,સબમેટ્રિક્સ
সাবস্ক্রিপ্ট,સબસ્ક્રિપ્ટ
পরবর্তী,અનુગામી
উপসেট,સબસેટ
সাবস্পেস,સબસ્પેસ
প্রতিস্থাপন,અવેજી
subtangent,સબટેન્જન્ટ
জমা করা,સબટેન્ડ
বিয়োগ,બાદબાકી
বিয়োগ,બાદબાકી
ক্রমাগত,ક્રમિક
ধারাবাহিক পার্থক্য,ક્રમિક તફાવત
ধারাবাহিক একীকরণ,ક્રમિક એકીકરણ
উত্তরাধিকারী,અનુગામી
প্রত্যয়,પ્રત્યય
যোগফল,સરવાળો
যোগফল ফাংশন,સરવાળો કાર્ય
যোগ করা যায়,સુમેળ કરી શકાય તેવું
সমন্বিত,સમન્ડ
সমষ্টি,સમીકરણ
সমষ্টি সম্মেলন,સમીકરણ સંમેલન
সমষ্টি সূত্র,સમીકરણ સૂત્ર
সিরিজের সমষ্টি,શ્રેણીનો સરવાળો
সমষ্টি চিহ্ন,સમીકરણ ચિહ્ન
অসীমের যোগফল,અનંતનો સરવાળો
সুপারস্ক্রিপ্ট,સુપરસ્ક્રિપ્ટ
সুপারসেট,સુપરસેટ
সুপারসনিক প্রবাহ,સુપરસોનિક પ્રવાહ
সম্পূরক কোণ,પૂરક કોણ
সমর্থনকারী হাইপারপ্লেন,સહાયક હાયપરપ્લેન
ফাংশন সমর্থন,કાર્યનો આધાર
ধরুন,ધારો કે
সর্বোচ্চ,સર્વોચ્ચ
surd,સૂર
পৃষ্ঠতল,સપાટી
ভূপৃষ্ঠের,સપાટી વિસ્તાર
পৃষ্ঠ অবিচ্ছেদ্য,સપાટી અભિન્ન
সার্জেকশন,સર્જેક્શન
surjective,અનુમાનિત
অনুমানমূলক মানচিত্র,અનુમાનિત નકશો
প্রতীক,પ્રતીક
প্রতীকী যুক্তি,પ્રતીકાત્મક તર્ક
প্রতীকী মডেল,પ્રતીકાત્મક મોડેલ
প্রতিসম,સપ્રમાણ
প্রতিসম,સપ્રમાણ
প্রতিসম নির্ধারক,સપ્રમાણ નિર્ણાયક
প্রতিসম পার্থক্য,સપ્રમાણ તફાવત
প্রতিসম ম্যাট্রিক্স,સપ્રમાણ મેટ્રિક્સ
ধারা বিশ্লেষণ,સિસ્ટમ વિશ્લેષણ
পদ্ধতিগত নমুনা,વ્યવસ્થિત નમૂના
টেবিল,ટેબલ
মূকনাট্য,ઝાંખી
অখণ্ডের সারণী,અવિભાજ્યનું કોષ્ટક
সারণী,ટેબ્યુલર
ট্যাবুলার ফর্ম,ટેબ્યુલર સ્વરૂપ
সারণী লগারিদম,કોષ્ટક લઘુગણક
সারণী,ટેબ્યુલેટ
সারণীকৃত মান,ટેબ્યુલેટેડ મૂલ્ય
ট্যাবুলেশন,ટેબ્યુલેશન
ট্যাবুলেটার,ટેબ્યુલેટર
লেজ,પૂંછડી
লেজ এলাকা (বন্টন),પૂંછડીનો વિસ્તાર (વિતરણનો)
স্পর্শকতা,સ્પર્શેન્દ્રિય
স্পর্শক,સ્પર્શક
স্পর্শক হাইপারপ্লেন,સ્પર્શક હાયપરપ્લેન
স্পর্শক,સ્પર્શક
স্পর্শক উপাদান,સ્પર્શક ઘટક
স্পর্শক বিভাগ,સ્પર્શક વિભાગ
স্পর্শক রেখা,સ્પર્શરેખા
স্পর্শক সমতল,સ્પર્શક વિમાન
স্পর্শক স্থান,સ્પર્શક જગ્યા
টেপ পাঞ্চ,ટેપ પંચ
টেপ পাঠক,ટેપ રીડર
টবেরিয়ান উপপাদ্য,ટૌબેરિયન પ્રમેય
টেলরের উপপাদ্য,ટેલરનું પ્રમેય
চেবিচেভ মেট্রিক,Tchebychev મેટ્રિક
টি-বন্টন,ટી-વિતરણ
টেলিস্কোপিক সিরিজ,ટેલિસ્કોપિક શ્રેણી
সাময়িক স্থানাঙ্ক,ટેમ્પોરલ કોઓર્ડિનેટ્સ
সাময়িক সম্পর্ক,ટેમ્પોરલ સંબંધ
অস্থায়ী পরিবর্তনশীল,ટેમ્પોરલ ચલ
প্রসার্য শক্তি,તણાવ શક્તિ
টেনসর,ટેન્સર
টেনসর বিশ্লেষণ,ટેન્સર વિશ્લેષણ
টেনসর পণ্য,ટેન્સર ઉત્પાદન
অস্থায়ী সূত্র,કામચલાઉ રચના
মেয়াদ,મુદત
টার্মিনাল অবস্থা,ટર્મિનલ સ્થિતિ
টার্মিনাল বেগ ডুব,ટર્મિનલ વેગ ડાઈવ
শেষ করা দশমিক,સમાપ્તિ દશાંશ
মেয়াদী মান,શબ્દ મૂલ્યો
শব্দগত পার্থক্য,ટર્મવાઈઝ ભિન્નતા
টার্মওয়াইজ ইন্টিগ্রেশন,ટર્મવાઈઝ એકીકરણ
তিরনারি,ટર્નરી
পরীক্ষা,પરીક્ષણ
বৈচিত্র্যের একজাতীয়তার জন্য পরীক্ষা,ભિન્નતાની એકરૂપતા માટે પરીક્ષણ
পরীক্ষার ফাংশন,પરીક્ષણ કાર્ય
অনুমানের পরীক্ষা,પૂર્વધારણાની કસોટી
তাৎপর্য পরীক্ষা,મહત્વની કસોટી
পরীক্ষার পরিসংখ্যান,પરીક્ષણ આંકડા
টেট্রাহেড্রাল,ટેટ્રાહેડ્રલ
টেট্রাহেড্রাল কোণ,ટેટ્રાહેડ્રલ કોણ
টেট্রাহেড্রন,ટેટ્રાહેડ્રોન
উপপাদ্য,પ્રમેય
অবশিষ্টাংশের উপপাদ্য,અવશેષોનું પ્રમેય
তাত্ত্বিক চাহিদা ফাংশন,સૈદ્ધાંતિક માંગ કાર્ય
তাত্ত্বিক বিচ্ছিন্ন বিতরণ,સૈદ્ધાંતિક સ્વતંત્ર વિતરણ
তাত্ত্বিক ত্রুটি,સૈદ્ધાંતિક ભૂલ
তাত্ত্বিক ফিট,સૈદ્ધાંતિક ફિટ
তাত্ত্বিক গঠন,સૈદ્ધાંતિક રચના
তাত্ত্বিক ফ্রিকোয়েন্সি,સૈદ્ધાંતિક આવર્તન
তাত্ত্বিকভাবে,સૈદ્ધાંતિક રીતે
তাত্ত্বিক মডেল,સૈદ્ધાંતિક મોડેલ
তাত্ত্বিক চিকিত্সা,સૈદ્ધાંતિક સારવાર
সমীকরণ তত্ত্ব,સમીકરણોનો સિદ્ધાંત
ত্রুটির তত্ত্ব,ભૂલોનો સિદ્ધાંત
অনুমান তত্ত্ব,અંદાજનો સિદ્ધાંત
ফাংশন তত্ত্ব,કાર્યોનો સિદ્ધાંત
গেমের তত্ত্ব,રમતોનો સિદ્ધાંત
মহাকর্ষ তত্ত্ব,ગુરુત્વાકર્ષણનો સિદ્ધાંત
তথ্য তত্ত্ব,માહિતીનો સિદ્ધાંત
প্রতিস্থাপনের তত্ত্ব (= ব্যর্থতার তত্ত্ব),રિપ્લેસમેન્ટનો સિદ્ધાંત (= નિષ્ફળતાનો સિદ્ધાંત)
সেটের তত্ত্ব,સેટનો સિદ્ધાંત
অপেক্ষার লাইনের তত্ত্ব (= সারিবদ্ধ তত্ত্ব),પ્રતીક્ષા રેખાઓનો સિદ્ધાંત (= કતારનો સિદ્ધાંત)
তরঙ্গ তত্ত্ব,તરંગોનો સિદ્ધાંત
থার্মোডাইনামিক,થર્મોડાયનેમિક
একটি স্ক্রু এর থ্রেড,સ્ક્રુનો દોરો
ত্রিমাত্রিক,ત્રિ-પરિમાણીય
ত্রিমাত্রিক ভেক্টর বিশ্লেষণ,ત્રિ-પરિમાણીય વેક્ટર વિશ્લેષણ
ত্রিমুখী শ্রেণীবিভাগ,ત્રિ-માર્ગી વર્ગીકરણ
নিক্ষেপ,ફેંકવું
খোঁচা,જોર
সময়,સમય
সময় অক্ষ,સમય અક્ષ
সময় নির্ভরতা,સમય અવલંબન
সময়-নির্ভর গঠনমূলক সমীকরণ,સમય આધારિત બંધારણીય સમીકરણ
সময় নির্ভর প্রক্রিয়া,સમય આધારિત પ્રક્રિયા
সময়-স্বাধীন শব্দ,સમય-સ્વતંત્ર શબ્દ
সময়ের ব্যবধান,સમય અંતરાલ
সময় সিরিজ,સમય શ્રેણી
সময় সিরিজ বিশ্লেষণ,સમય શ્રેણી વિશ્લેષણ
সময় সিরিজের তথ্য,સમય શ્રેણી ડેટા
সময় ভাগ করে নেওয়ার সিস্টেম,સમય વહેંચણી સિસ્ટમ
সহনশীলতা,સહનશીલતા
সহনশীলতা ব্যবধান,સહનશીલતા અંતરાલ
সহ্যসীমা,સહનશીલતા સ્તર
সহনশীলতার সীমা,સહનશીલતા મર્યાદા
টপোলজিকাল,ટોપોલોજીકલ
টপোলজিক্যাল দ্বৈত,ટોપોલોજીકલ ડ્યુઅલ
টপোলজিকাল গ্রুপ,ટોપોલોજીકલ જૂથ
