Telugu,Malayalam
యాంటెన్నా కోసం రిఫ్లెక్టర్,ആന്റിനയുടെ റിഫ്ലക്ടർ
వక్రీభవనం,അപര്യം
వక్రీభవన సూచిక,അപവർത്തനാങ്കം
శీతలీకరణ,റഫ്രിജറേഷൻ
పునరుత్పత్తి,പുനരുദ്ധാരണ
రిజిస్టర్,പട്ടികയുണ്ടാക്കുക
వాల్వ్‌ను నియంత్రించడం,വാൽവ് നിയന്ത്രിക്കുന്നു
నియంత్రణ,നിയന്തിക്കല്
రెగ్యులేటర్,റെഗുലേറ്റർ
నియంత్రణ,നിയന്ത്രിക്കുക
అదనపుబల o,നിലവില് വരുത്തല്
రిలేషనల్,ബന്ധുക്കലം
సాపేక్ష అనుమతి,ആപേക്ഷിക പെർമിറ്റിവിറ്റി
రిలే,റിലേ ചെയ്യുക
రిలే సెంటర్,റിലേ സെന്റർ
రిలే మ్యూటింగ్,റിലേ മ്യൂസിംഗ്
రిలే ట్రాన్స్మిటర్,റിലേ ട്രാൻസ്മിറ്റർ
విడుదల,പ്രകാശനം
వోల్ట్‌ను విడుదల చేయండి,വോൾട്ട് റിലീസ് ചെയ്യുക
విశ్వసనీయత,വിശ്വാസ്യത
నమ్మదగినది,വിശസ്തമായ
రిమోట్,അകലെയുള്ള
రిమోట్ కంట్రోల్,വിദൂര നിയന്ത്രണം
రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్,വിദൂര നിയന്ത്രണവും നാവിഗേഷൻ സിസ്റ്റവും
రిమోట్ కంట్రోల్ యూనిట్,വിദൂര നിയന്ത്രണ യൂണിറ്റ്
రిమోట్ సిస్టమ్,വിദൂര സിസ്റ്റം
రిమోట్‌గా నియంత్రించబడిన పరికరాలు,വിദൂരമായി നിയന്ത്രിത ഉപകരണങ്ങൾ
కాయిల్‌ను పునరావృతం చేయండి,കോയിൽ ആവർത്തിക്കുക
రిపీటర్,റിപ്പീറ്റർ
పున ment స్థాపన,തിരികെവെയ്ക്കല്
నింపడం,നികത്തുന്നത്
పునరుత్పత్తి,പുനരുല്പ്പാദിപ്പിക്കുക
పునరుత్పత్తి,പുനരുല്പ്പത്തി
తిరిగి రికార్డింగ్,വീണ്ടും റെക്കോർഡുചെയ്യുന്നു
పరిశోధన మరియు అభివృద్ధి,ഗവേഷണവും വികസനവും
రీసెట్,പുന .സജ്ജമാക്കുക
అవశేషాల పునర్నిర్మాణం,ശേഷിക്കുന്ന പുന sh സംഘടന
అవశేషాలు,അവശിഷ്ടം
ప్రతిఘటన,ചെറുക്കല്
నిరోధక లోడ్,ചെറുത്തുനിൽപ്പ് ലോഡ്
రెసిస్టర్,ചെറുക്കുക
స్పష్టత,മിഴിവ്
ప్రతిధ్వని,അനുരണനം
ప్రతిధ్వని ఫ్రీక్వెన్సీ,അനുരണനം ആവൃത്തി
ప్రతిధ్వని,ഉപദേശിക്കുക
ప్రతిధ్వనించే లైన్,റിസോണന്റ് ലൈൻ
ప్రతిధ్వని,അനുരണകന്
వనరు,വിഭവം
వనరుల భాగస్వామ్యం,വിഭവ പങ്കിടൽ
ప్రతిస్పందించే కాలం,പ്രതികരിക്കുന്ന കാലയളവ്
ప్రతిస్పందన,പതുത്തരം
పునరుద్ధరణ,പുനസ്ഥാപിക്കൽ
ఫలితం,ഫലമായുണ്ടായ
నిలుపుదల,ധാരണ
పున rans ప్రసారం,പുനർജന്മഘടന
తిరిగి పొందడం,വീണ്ടെടുക്കല്
తిరిగి పొందే ఇంజిన్,വീണ്ടെടുക്കൽ എഞ്ചിൻ
మళ్లీ ప్రయత్నించండి,വീണ്ടുംരി ചെയ്യുക
తిరిగి,മടങ്ങിവരുക
తిరిగి మార్గం,മടക്ക പാത
ప్రతిధ్వని,പുനരാര്യം
ప్రతిధ్వని సమయం,റിവൽബർട്ടേഷൻ സമയം
రివర్స్ బయాస్డ్ డయోడ్,റിവേഴ്സ് ചെയ്യാനുള്ള ഡയോഡ്
రివర్స్ కరెంట్,വിപരീത പ്രവാഹം
రివాల్వింగ్,കറങ്ങുന്ന
రివైండ్,വീണ്ടും ചുറ്റുക
పునర్వ్యవస్థీకరణ ఫ్యూజ్,റിവൈറബിൾ ഫ്യൂസ്
రివైరింగ్,റിവൈറിംഗ്
తిరిగి వ్రాయబడుతుంది,മാറ്റിയെഴുതാവുന്ന
RF డ్రైవ్,Rf ഡ്രൈവ്
RF ఫీడర్,Rf ഫീഡർ
RF ప్రమాదాలు,RF അപകടങ്ങൾ
RF రక్షణ నిష్పత్తి,RF പരിരക്ഷണ അനുപാതം
రియోస్టాట్,റിസ്റ്റേറ്റ്
రిబ్బన్,പട്ടുനാട
రివెట్,റിവറ്റ്
రివర్టెడ్ ఉమ్మడి,റിവേറ്റഡ് ജോയിന്റ്
రివర్టింగ్,റിവേറ്റിംഗ്
RN ఛానల్,ആർഎൻ ചാനൽ
రోబోట్,യന്തമനുഷന്
రోబోటిక్స్,റോബോട്ടിക്സ്
వరుసలో,ഉരുളുക
విడుదల,റോൾ ഔട്ട്
రూట్,വേര്
రోటరీ,റോട്ടറി
భ్రమణం,ഭ്രമണം
మార్గం,യാതാമാര്ഗം
రౌటర్,റൂട്ടർ
సాధారణ కార్యకలాపాలు,പതിവ് പ്രവർത്തനങ്ങൾ
రౌటింగ్,റൂട്ടിംഗ്
రన్ సమయం,സമയം പ്രവർത്തിപ്പിക്കുക
భద్రతా అమరిక,സുരക്ഷാ ക്രമീകരണം
భద్రతా ఇంటర్‌లాక్,സുരക്ഷാ ഇന്റർലോക്ക്
సాగ్,സാഗ്
విశిష్ట లక్షణాలు,പ്രധാന സവിശേഷതകൾ
నమూనా,മാതൃക
నమూనా మరియు హోల్డ్ సర్క్యూట్,സാമ്പിൾ ചെയ്ത് സർക്കിൾ
నమూనా పరిమాణం,സാമ്പിൾ വലുപ്പം
నమూనా డేటా,സാമ്പിൾ ഡാറ്റ
నమూనా,സാമ്പിൾ
మాదిరి రేటు,സാമ്പിൾ നിരക്ക്
నమూనా సంతృప్తత,സാച്ചുറേഷൻ സാച്ചുറപ്പ്
మాదిరి సిద్ధాంతం,സാമ്പിൾ സിദ്ധാന്തം / സിദ്ധാന്തം
ఉపగ్రహ,ഉപഗഹം
ఉపగ్రహ కమ్యూనికేషన్,ഉപഗ്രഹ ആശയവിനിമയം
ఉపగ్రహ కవరేజ్,ഉപഗ്രഹ കവറേജ്
ఉపగ్రహ డిజిటల్ లింక్,സാറ്റലൈറ്റ് ഡിജിറ്റൽ ലിങ്ക്
ఉపగ్రహ జోక్యం,ഉപഗ്രഹ ഇടപെടൽ
ఉపగ్రహ రేడియో,ഉപഗ്രഹ റേഡിയോ
ఉపగ్రహ రేడియో ప్రసారం,സാറ്റലൈറ്റ് റേഡിയോ ട്രാൻസ്മിഷൻ
ఉపగ్రహ ప్రసారం,സാറ്റലൈറ്റ് ട്രാൻസ്മിഷൻ
సంతృప్త గాలి,പൂരിത വായു
సంతృప్త కరెంట్,പരിവർത്തനം ചെയ്യുന്നു
సంతృప్తత,സാച്ചുറേഷൻ
టూత్ వేవ్ చూసింది,പല്ലിന്റെ തരംഗം കണ്ടു
స్కేలబిలిటీ,അളക്കല്
స్కేల్,സ്കെയിൽ
స్కేల్ ఫ్యాక్టర్,സ്കെയിൽ ഘടകം
స్కేలింగ్,സ്കെയിലിംഗ്
స్కాన్ చేసిన పుంజం,സ്കാൻ ചെയ്ത ബീം
స్కానర్,സ്കാനർ
స్కానింగ్ ఫ్రీక్వెన్సీ,സ്കാൻ ചെയ്യുന്ന ആവൃത്തി
స్కానింగ్ లైన్,സ്കാൻ ചെയ്യുന്നു
స్కాటరింగ్,ചിതറിക്കിടക്കുന്നു
దృష్టాంతంలో,കാഴ്ച
షెడ్యూలర్,വില്പ്പനക്കാരി
స్కీమాటిక్,തന്ത്രപരമായ
షాట్‌కీ అవరోధం,Skotkeyartyarre
సింటిలేషన్,സിന്റിലേഷൻ
స్క్రాంబ్లర్,സ്ക്രാംബ്ലർ
స్క్రాంబ్లింగ్,ചുരണ്ടിയത്
స్క్రాప్,സ്ക്രാപ്പ് ചെയ്യുക
స్క్రాపింగ్,സ്ക്രാപ്പിംഗ്
స్క్రాచ్,ചുരണ്ടുക
స్క్రీన్,മറയ്ക്കുക
స్క్రీన్ బర్న్,സ്ക്രീൻ പൊള്ളൽ
స్క్రీన్ బైపాస్,സ്ക്രീൻ ബൈപാസ്
స్క్రీన్ కరెంట్,സ്ക്രീൻ കറന്റ്
స్క్రీన్ గ్రిడ్,സ്ക്രീൻ ഗ്രിഡ്
స్క్రీన్ సేవర్,സ്ക്രീൻ സേവർ
స్క్రీన్‌డ్ కేబుల్,സ്ക്രീൻ ചെയ്ത കേബിൾ
స్క్రీనింగ్,സ്ക്രീനിംഗ്
స్క్రోల్,സ്ക്രോൾ ചെയ്യുക
స్కోర్ల్ బార్,സ്ക്രോൾ ബാർ
స్క్రోలింగ్,സ്ക്രോളിംഗ്
శోధన యంత్రము,തിരയല് യന്ത്രം
ద్వితీయ,സെക്കൻഡറി
ద్వితీయ సెల్,ദ്വിതീയ സെൽ
రంగం,മേഖല
విభాగం,അംശം
స్వీయ విశ్లేషణ,സ്വയം ഡയഗ്നോസ്റ്റിക്
సెమీకండక్టర్,അർദ്ധചാലകവും
పంపినవారు,അയച്ചാൽ
సున్నితత్వం,സൂക്ഷ്മസംവേദനശക്തി
నమోదు చేయు పరికరము,സെൻസർ
సీక్వెన్స్,അനുകമം
క్రమ,സീരിയല്
సీరియల్ యాక్సెస్,സീരിയൽ ആക്സസ്
సీరియల్ పోర్ట్,സീരിയൽ പോർട്ട്
సిరీస్ ప్రతిధ్వని,സീരീസ് അനുരണനം
సర్వర్,സെർവർ
సెటప్,സജ്ജമാക്കുക
షేడింగ్,ഷേഡിംഗ്
నీడ,നിഴല്
షానన్ సిద్ధాంతం,ഷാനന്റെ സിദ്ധാന്തം
షేపింగ్,രൂപപ്പെടുത്താനും
షేర్‌వేర్,ഓസരല്യൂട്ട്
కోశం,കവചം
మార్పు,തവണ
తరలించడం,മാറുന്നു
షాక్,ഞെട്ടുക
షార్ట్ సర్క్యూట్,ഹ്രസ്വ സർക്യൂട്ട്
షార్ట్ సర్క్యూట్ పరీక్ష,ഷോർട്ട് സർക്യൂട്ട് പരിശോധന
చిన్న తరంగం,ഹ്രസ്വ തരംഗം
షార్ట్ వేవ్ సెంటర్,ഹ്രസ്വ വേവ് സെന്റർ
సత్వరమార్గం,കുറുക്കുവഴി
షట్డౌన్,ഷട്ട് ഡൗൺ
షట్డౌన్ సిగ్నల్,ഷട്ട്ഡൗൺ സിഗ്നൽ
సైడ్ బ్యాండ్,സൈഡ് ബാൻഡ്
సైడ్ బ్యాండ్ శక్తి,സൈഡ് ബാൻഡ് പവർ
సిగ్నల్,അടയാളം
సిగ్నల్ వ్యాప్తి,സിഗ്നൽ വ്യാപ്തി
సిగ్నల్ ఫ్లో గ్రాఫ్,സിഗ്നൽ ഫ്ലോ ഗ്രാഫ്
సిగ్నల్ జనరేటర్,സിഗ്നൽ ജനറേറ്റർ
సిగ్నల్ లైట్,സിഗ്നൽ ലൈറ്റ്
సిగ్నల్ రౌటింగ్,സിഗ്നൽ റൂട്ടിംഗ്
సిగ్నల్ బలం,സിഗ്നൽ ബലം
సిగ్నల్ టు క్రాస్ టాక్ రేషియో,ടോക്ക് അനുപാതത്തിലേക്ക് സിഗ്നൽ
శబ్దం నిష్పత్తికి సిగ్నల్,ശബ്ദ അനുപാതത്തിലേക്ക് സിഗ്നൽ
విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్,ആകർഷകമല്ലാത്ത ശബ്ദ അനുപാതത്തിലേക്ക് സിഗ്നൽ
సిగ్నలింగ్ మరియు మారడం,സിഗ്നലിംഗും സ്വിച്ചിംഗ്
సిగ్నలింగ్ బిట్,സിഗ്നലിംഗ് ബിറ്റ്
ముఖ్యమైన సైడ్‌బ్యాండ్‌లు,കാര്യമായ സൈഡ്ബാൻഡുകൾ
సింప్లెక్స్,സിംപ്ലക്സുകൾ
అనుకరణ,സിമുലേഷൻ
సిమ్యులేటర్,സിമുലേറ്റർ
సిమల్‌కాస్ట్,Simul മായ
ఏకకాల మాస్కింగ్,ഒരേസമയം മാസ്കിംഗ്
సైన్ భాగం,സൈൻ ഘടകം
సైన్ తరంగం,സൈൻ തരംഗം
సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్,സിംഗിൾ ഫ്രീക്വൻസി നെറ്റ്വർക്ക്
సింగిల్ ఫేజ్ మోటారు,സിംഗിൾ ഫേസ് മോട്ടോർ
సైట్,സൈറ്റ്
సైట్ లేఅవుట్ ప్రణాళిక,സൈറ്റ് ലേ layout ട്ട് പ്ലാൻ
నైపుణ్యం కలిగిన ఆపరేటర్,വിദഗ്ദ്ധനായ ഓപ്പറേറ്റർ
దూరం దాటవేయండి,ദൂരം ഒഴിവാക്കുക
స్కై వేవ్,സ്കൈ തരംഗം
స్కై వేవ్ ప్రచారం,സ്കൈ തരംഗം പ്രചരണം
స్లాబ్,സ്ലാബ്
స్లాంట్ మార్గం,മന്ദഗതിയിലുള്ള പാത
స్లాట్,സ്ലോട്ട്
స్మార్ట్ కార్డ్,സ്മാർട്ട് കാർഡ്
సోడియం ఆవిరి దీపం,സോഡിയം നീരാവി വിളക്ക്
మృదువైన కీ,സോഫ്റ്റ് കീ
సాఫ్ట్‌వేర్,സോഫ്റ്റ്വെയർ
సౌర కార్యకలాపాలు,സോളാർ പ്രവർത്തനം
సౌర శక్తి,സൗരോർജ്ജം
సౌర మంటలు,സോളാർ ജ്വാലകൾ
సౌర శక్తితో,സൗരോർജ്ജം
ఘన స్థితి,സോളിഡ് സ്റ്റേറ്റ്
ఘన స్థితి నిల్వ,സോളിഡ് സ്റ്റേറ്റ് സ്റ്റോറേജ്
సాలిడ్ స్టేట్ ట్రాన్స్మిటర్,സോളിഡ് സ്റ്റേറ്റ് ട്രാൻസ്മിറ്റർ
క్రమబద్ధీకరించండి,ഇനം
ధ్వని,ശബ്ദം
ధ్వని శోషణ,ശബ്ദ ആഗിരണം
సౌండ్ బ్యాలెన్స్,ശബ്ദ ബാലൻസ്
సౌండ్ డిటెక్టర్,ശബ്ദ ഡിറ്റക്ടർ
సౌండ్ మిక్సర్,ശബ്ദ മിക്സർ
ధ్వని దృక్పథం,ശബ്ദ വീക്ഷണം
సౌండ్ పవర్,ശബ്ദ പവർ
సౌండ్ ప్రూఫ్,ശബ്ദ തെളിവ്
సౌండ్ రికార్డింగ్,ശബ്ദ റെക്കോർഡിംഗ്
ధ్వని ప్రతిబింబం,ശബ്ദ പ്രതിഫലനം
ధ్వని ప్రసార నష్టం,ശബ്ദ പ്രക്ഷേപണ നഷ്ടം
మూలం,ഉല്ഭവസ്ഥാനം
సోర్స్ ఎన్కోడర్,ഉറവിട എൻകോഡർ
స్థలం,ഇടം
అంతరిక్ష వైవిధ్యం,ബഹിരാകാശ വൈവിധ്യമാർന്ന
స్పేస్ టెలికాస్టింగ్,ബഹിരാകാശ ടെലികാസ്റ്റ്
స్పేస్ వేవ్,ബഹിരാകാശ തരംഗം
అంతరం,പാനീയം
స్పామ్,സ്പാം
స్పామింగ్,സ്പാമിംഗ്
వ్యవధి,സ്പന്യെന്ന്
విడి బిట్,സ്പെയർ ബിറ്റ്
విడిభాగాలు,ചിലന്തിവല
స్పార్కింగ్,സ്പാർക്കിംഗ്
ప్రాదేశిక,സ്പേഷ്യൽ
ప్రాదేశిక ప్రభావం,സ്പേഷ്യൽ പ്രഭാവം
ప్రాదేశిక పునరావృతం,സ്പേഷ്യൽ ആവർത്തനം
ప్రత్యేకమైన ప్రభావం,പ്രത്യേക പ്രഭാവം
స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్,പ്രത്യേക ഇഫക്റ്റുകൾ ആംപ്ലിഫയർ
స్పెషలైజేషన్,സ്പെഷ്യലൈസേഷൻ
స్పెసిఫికేషన్,സവിശേഷത
స్పెక్ట్రల్ శోషణ,സ്പെക്ട്രൽ ആഗിരണം
స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్,സ്പെക്ട്രൽ ബാൻഡ് റെപ്ലിക്കേഷൻ
స్పెక్ట్రల్ పంపిణీ,സ്പെക്ട്രൽ വിതരണം
స్పెక్ట్రల్ రిడెండెన్సీ,സ്പെക്ട്രൽ ആവർത്തനം
స్పెక్ట్రోఫోటోమీటర్,സ്പെക്ട്രോഫോട്ടോമീറ്റർ
స్పెక్ట్రోస్కోప్,സ്പെക്ട്രോസ്കോപ്പ്
స్పెక్ట్రం,സ്പെക്ട്രം
స్పెక్ట్రమ్ ఎనలైజర్,സ്പെക്ട്രം അനലൈസർ
స్పెక్ట్రం ఆకృతి,സ്പെക്ട്രം രൂപപ്പെടുത്തൽ
స్పీచ్ ఉచ్చారణ,സംസാര നിലവാരം
స్పీచ్ ఛానల్,സംഭാഷണം ചാനൽ
స్పీచ్ కంప్రెషన్,സംഭാഷണ കംപ്രഷൻ
స్పీచ్ ఎన్కోడింగ్,സ്പീച്ച് എൻകോഡിംഗ്
మాటలు గుర్తుపట్టుట,സംഭാഷണ തിരിച്ചറിയൽ
స్పిన్,നൂല്ക്കുക
మురి,സര്പ്പിള
స్ప్లికింగ్,സ്ലിഷിംഗ്
స్ప్లిటర్,സ്പ്പിറ്റർ
స్పూల్,സ്പൂൾ
అరుదుగా,ചിതറിയ
స్పాట్ కిరణాలు,സ്പോട്ട് ബീമുകൾ
స్ప్రెడ్ షీట్,സ്പ്രെഡ് ഷീറ്റ്
నకిలీ మరియు హార్మొనిక్ రేడియేషన్,"ഭ്രാന്തൻ, ഹാർമോണിക് വികിരണം"
నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు,സ്പൂസിയസ് സൈഡ്ബാൻഡ് ആവൃത്തികൾ
పిండిన వీడియో,ചൂഷണം ചെയ്ത വീഡിയോ
స్టాంపింగ్,മുദവയ്ക്കുക
ప్రామాణిక సాఫ్ట్‌వేర్,അടിസ്ഥാന സോഫ്റ്റ്വെയർ
ప్రామాణీకరణ,മാനവസ്ഥകേശ്ദം
స్టాండ్బై,സ്റ്റാൻഡ് ബൈ
స్టాండ్బై పరికరాలు,സ്റ്റാൻഡ്ബൈ ഉപകരണങ്ങൾ
స్టాండింగ్ వేవ్,സ്റ്റാൻഡിംഗ് തരംഗം
స్టాండింగ్ వేవ్ రేషియో,സ്റ്റാൻഡിംഗ് വേവ് അനുപാതം
టార్క్ ప్రారంభించడం,ടോർക്ക് ആരംഭിക്കുന്നു
ప్రారంభ-స్టాప్,ആരംഭിക്കുക-നിർത്തുക
స్టాటిక్,സ്ഥിതിവിവരകം
గణాంక పద్ధతి,സ്റ്റാറ്റിസ്റ്റിക്കൽ രീതി
స్థితి,പദവി
స్థితి సూచన,നില സൂചന
స్థిరమైన,സ്ഥിരമായ
స్టీరియో,സ്റ്റീരിയോ
స్టీరియో బ్యాలెన్స్,സ്റ്റീരിയോ ബാലൻസ്
స్టీరియో ఎన్కోడర్,സ്റ്റീരിയോ എൻകോഡർ
స్టీరియో జనరేటర్,സ്റ്റീരിയോ ജനറേറ്റർ
స్టీరియో మోడ్,സ്റ്റീരിയോ മോഡ്
స్టీరియో ట్రాన్స్మిషన్,സ്റ്റീരിയോ ട്രാൻസ്മിഷൻ
స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి,സ്റ്റീരിയോഫോണിക് സൗണ്ട് പുനരുൽപാദനം
స్టీరియోఫోనీ,സര്യാലഫോണി
స్టీరియోస్కోపీ,സ്റ്റീരിയോസ്കോപ്പി
ఇప్పటికీ చిత్రం,ഇപ്പോഴും ചിത്രം
ఉద్దీపన,ഉത്തേജനം
స్టాప్‌బ్యాండ్,സ്റ്റോപ്പ്ബാൻഡ്
నిల్వ,ശേഖരണം
నిల్వ బ్యాటరీ గది,സംഭരണ ​​ബാറ്ററി റൂം
నిల్వ పరికరం,സംഭരണ ​​ഉപകരണം
స్ట్రాటో ఆవరణ,സ്ട്രാറ്റോസ്ഫിയർ
స్ట్రీమింగ్,സ്ട്രീമിംഗ്
సాగదీయడం,പരത്തുക
స్ట్రింగ్,സ്ട്രിംഗ്
నిర్మాణాత్మక,ഘടനാപരമായ
స్టూడియో బ్లాక్,സ്റ്റുഡിയോ ബ്ലോക്ക്
స్టూడియో సెంటర్,സ്റ്റുഡിയോ സെന്റർ
స్టూడియో లైటింగ్,സ്റ്റുഡിയോ ലൈറ്റിംഗ്
స్టూడియో మానిటర్లు,സ്റ്റുഡിയോ മോണിറ്ററുകൾ
స్టైలస్,സ്റ്റൈലസ്
సబ్‌బ్యాండ్ ఎన్‌కోడింగ్,സബ്ബാൻഡ് എൻകോഡിംഗ്
సబ్‌బ్యాండ్ మాస్కింగ్,ഉപദായക മാസ്കിംഗ്
సబ్‌బ్యాండ్ నమూనాలు,സബ്ബാൻഡ് സാമ്പിളുകൾ
సబ్‌నెట్,സബ്നെറ്റ്
సబ్‌యాంప్లింగ్,സബ്പ്ലൈംഗ്
చందాదారుడు,വരികൾ
ఆకస్మిక అయానోస్పియర్ భంగం,പെട്ടെന്നുള്ള അയോണോസ്ഫിയർ അസ്വസ്ഥത
సన్ స్పాట్ కార్యాచరణ,സൺ സ്പോട്ട് പ്രവർത്തനം
సూపర్ పవర్ ట్రాన్స్మిటర్,സൂപ്പർ പവർ ട്രാൻസ്മിറ്റർ
సూపర్ నమూనా,സൂപ്പർ സാമ്പിൾ
సూపర్ సాకెట్,സൂപ്പർ സോക്കറ്റ്
సూపర్హీట్ ఆవిరి,സൂപ്പർഹീറ്റ് നീരാവി
సూపర్హెటెరోడిన్,സൂപ്പർഹീരെൻറെ
సూపర్హెటెరోడైన్ కన్వర్టర్,സൂപ്പർഹീരെൻറെ കൺവെർട്ടർ
సూపర్హెటెరోడైన్ రిసీవర్,സൂപ്പർഹീരെറ്റെൻ റിസീവർ
అతిశయోక్తి,സൂപ്പർപോസ്ഡ് (നിലവിലുള്ളത്)
సూపర్‌పోజిషన్,അതിശയുമ്പോക്കൽ
సూపర్ స్థానం,അതിശയമം
సూపర్సోనిక్,സൂപ്പർസോണിക്
సరఫరా వాహిక,നാളം
అణచివేత గ్రిడ్,അടിച്ചമർത്തൽ ഗ്രിഡ്
ఉపరితల శబ్దం,ഉപരിതല ശബ്ദം
ఉపరితల తరంగం,ഉപരിതല തരംഗം
సర్ఫింగ్,സർഫിംഗ്
ఉప్పెన,പരര്ജീസം
పరిసరాలు,ചുറ്റുപാടിൽ
ససెప్టెన్స్,സാധ്യത
ససెప్టబిలిటీ,സാധ്യത
సస్పెండ్,താൽക്കാലികമായി നിർത്തിവച്ചിരിക്കുന്നു
స్వాప్,സ്വാപ്പ്
స్వీప్ సర్క్యూట్,സ്വീപ്പ് സർക്യൂട്ട്
స్విచ్,മാറുക
స్విచ్ బోర్డు,സ്വിച്ച് ബോർഡ്
నియంత్రణ యూనిట్ ఆన్ చేయండి,നിയന്ത്രണ യൂണിറ്റിൽ മാറുക
మారడం,മാറുക
చిహ్నం రేటు,ചിഹ്ന നിരക്ക്
సుష్ట,സമമിതി
సమకాలీన,സമന്വയിപ്പിക്കുക (സമന്വയിപ്പിക്കുന്നു)
సమకాలీకరణ పల్స్,സമന്വയ പൾസ്
సమకాలీకరణ బదిలీ,സമ സമന്വയ കൈമാറ്റം
సమకాలీకరణ,സമന്വയം
సమకాలీకరించబడింది,സമന്വയിപ്പിച്ചു
సింక్రోనస్,സമന്വയം
సింక్రోనస్ మోటారు,സമന്വയ മോട്ടോർ
సినర్జిక్,സയ്നേജിക്
సినర్జిస్టిక్,സൈനജിസ്റ്റിസം
సినర్జీ,സമന്വയം
వాక్యనిర్మాణం,വാക്വപരിപാലനം
సింటాక్స్,സ്നാനക്സ്
సింటాక్స్ లోపం,വാക്യഘടന പിശക്
సింథసైజర్,സിന്തസൈസർ
సింథసైజర్ కార్డులు,സിന്തസെസർ കാർഡുകൾ
వ్యవస్థ,ഏര്പ്പാട്
సిస్టమ్ ఆర్కిటెక్చర్,സിസ്റ്റം ആർക്കിടെക്ചർ
సిస్టమ్ డిజైన్,സിസ്റ്റം ഡിസൈൻ
సిస్టమ్ మెను,സിസ്റ്റം മെനു
ట్యాగ్,ടാഗ്
తిరిగి మాట్లాడు,തിരികെ സംസാരിക്കുക
టేప్,ടേപ്പ്
టేప్ రికార్డర్,ടേപ്പ് റെക്കോർഡർ
టేప్ స్లైసింగ్,ടേപ്പ് സ്ലൈസിംഗ്
దెబ్బతింది,ടാപ്പുചെയ്തു
లక్ష్యం,ലക്ഷം
సుంకం,ചുങ്കവിഹിതം
టాస్క్ బార్,ടാസ്ക് ബാർ
సాంకేతిక,സാങ്കേതികമായ
సాంకేతిక సవాలు,സാങ്കേതിക വെല്ലുവിളി
సాంకేతిక అంశాలు,സാങ്കേതിക സവിശേഷതകൾ
సాంకేతిక మార్గదర్శకాలు,സാങ്കേതിക മാർഗ്ഗനിർദ്ദേശങ്ങൾ
సాంకేతిక పరామితి,സാങ്കേതിക പാരാമീറ്റർ
సాంకేతిక నాణ్యత,സാങ്കേതിക നിലവാരം
సాంకేతిక స్నాగ్,സാങ്കേതിക സ്നാഗ്
టెక్నిక్,സന്വദായം
సాంకేతిక పరిమితి,സാങ്കേതിക നിയന്ത്രണം
సాంకేతికం,സാങ്കേതികവിദ
టెక్నాలజీ అసెస్‌మెంట్,ടെക്നോളജി വിലയിരുത്തൽ
టెలికాస్టింగ్,ടെലികാസ്റ്റ്
టెలిసిన్,ടെലിസൈൻ
టెలిగ్రఫీ,ടെലിഗ്രാഫി
టెలిమాటిక్స్,ടെലിമാന്ത്സ്
టెలిమెటరింగ్,ടെലിക്കൊന്നിടല്
టెలిఫోన్,ടെലിഫോണ്
టెలిటెక్స్ట్,ടെലിടെക്സ്റ്റ്
టెలివిజన్,ദൂരദര്ശന്
ఉష్ణోగ్రత,താപനില
ఉష్ణోగ్రత నియంత్రణ,താപനില നിയന്ത്രണം
తాత్కాలిక,താൽക്കാലിക
తాత్కాలిక నిర్వహణ,താൽക്കാലിക മാനേജുമെന്റ്
తాత్కాలిక పునరావృతం,താൽക്കാലിക ആവർത്തനം
తన్యత బలం,വലിച്ചുനീട്ടാനാവുന്ന ശേഷി
టెన్టకిల్,പറ്റം
టెరాలి,Terbyte (tb)
టెర్మినల్,അതിതീവ്രമായ
టెర్మినల్ ఎడాప్టర్లు,ടെർമിനൽ അഡാപ്റ്ററുകൾ
టెర్మినల్ పరికరాలు,ടെർമിനൽ ഉപകരണങ്ങൾ
ముగించడం,അവസാനിപ്പിക്കുക
ప్రతిఘటనను ముగించడం,പ്രതിരോധം അവസാനിപ്പിക്കൽ
ముగింపు,അവസാനിപ്പിക്കല്
టెర్మినేటర్,ടെർമിനേറ്റർ
టెర్రైన్ ప్రొఫైల్స్,ടെറൈൻ പ്രൊഫൈലുകൾ
తృతీయ వైండింగ్,ടെർഷ്യറി വിൻഡിംഗ്
పరీక్ష,പരീക്ഷണസന്വദായം
పరీక్ష డేటా,ടെസ്റ്റ് ഡാറ്റ
పరీక్ష చిత్రం,പരീക്ഷിക്കുക ചിത്രം
పరీక్ష సిగ్నల్,ടെസ്റ്റ് സിഗ്നൽ
టెస్టర్,ശ്രദ്ധാപൂര്വ്
పరీక్ష,പരിശോധന
పరీక్షలు మరియు కొలత,ടെസ്റ്റുകളും അളവും
ఉష్ణ శబ్దం,താപ ശബ്ദം
థర్మల్ ఓవర్లోడ్ రిలే,താപ ഓവർലോഡ് റിലേ
థర్మియోనిక్ రెక్టిఫైయర్,തെർമിക് റെക്റ്റൈഫിയർ
థర్మోకపుల్,തെർമോകോൾ
థర్మామీటర్,ഉഷ്ണമാപിനി
