English,Bengali
product topology,পণ্য টপোলজি
profile section,প্রোফাইল বিভাগ
profit,লাভ
profit function,লাভ ফাংশন
profit maximization,মুনাফা সর্বোচ্চকরণ
programmer,প্রোগ্রামার
programming,প্রোগ্রামিং
progression,অগ্রগতি
projection,অভিক্ষেপ
projection formula,অভিক্ষেপ সূত্র
projection into coordinate spaces,স্থানাঙ্ক স্থান মধ্যে অভিক্ষেপ
projection matrix,অভিক্ষেপ ম্যাট্রিক্স
projection of a set,একটি সেটের অভিক্ষেপ
projection of trend value,প্রবণতা মান অভিক্ষেপ
projection of vector,ভেক্টরের অভিক্ষেপ
projection theorem,অভিক্ষেপ উপপাদ্য
projective geometry,প্রজেক্টিভ জ্যামিতি
projective plane,প্রজেক্টিভ সমতল
projective transformation,প্রজেক্টিভ রূপান্তর
proof,প্রমাণ
proof by induction,আনয়ন দ্বারা প্রমাণ
propagated error,প্রচারিত ত্রুটি
propagation of error,ত্রুটির প্রচার
proper factor,সঠিক ফ্যাক্টর
proper function,সঠিক ফাংশন
proper interval,সঠিক ব্যবধান
properly contained,সঠিকভাবে অন্তর্ভুক্ত
proper subset,নিখুঁত উপসেট
proper subspace,সঠিক সাবস্পেস
property of conservation,সংরক্ষণের সম্পত্তি
proper value (=eigen value),সঠিক মান (= eigen মান)
proper vector,সঠিক ভেক্টর
proportional,সমানুপাতিক
proportional relationship,আনুপাতিক সম্পর্ক
proportional sampling,আনুপাতিক নমুনা
proposition,প্রস্তাব
pseudocode,সুডোকোড
pseudometric,সিউডোমেট্রিক
pseudometric space,ছদ্মমেট্রিক স্থান
pseudonorm,ছদ্মনাম
pseudonorm topology,সিউডোনর্ম টপোলজি
pull,টান
pulley,কপিকল
punched card,পাঞ্চ কার্ড
punch card machine,পাঞ্চ কার্ড মেশিন
punching machine,ছিদ্র করার যন্ত্র
pure bending,বিশুদ্ধ নমন
pure decimal,বিশুদ্ধ দশমিক
pure geometry,বিশুদ্ধ জ্যামিতি
pure induction,বিশুদ্ধ আবেশন
purely transcendental,সম্পূর্ণরূপে অতীন্দ্রিয়
pure mathematics,বিশুদ্ধ গণিত
pure number,বিশুদ্ধ সংখ্যা
pure strategy,বিশুদ্ধ কৌশল
pyramid,পিরামিড
pyramidal solid,পিরামিডাল কঠিন
pyramidal surface,পিরামিডাল পৃষ্ঠ
Q.E.D.,QED
quadrangle,চতুর্ভুজ
quadrangular prism,চতুর্ভুজাকার প্রিজম
quadrant,চতুর্ভুজ
quadratic,চতুর্মুখী
quadratic cost,চতুর্মুখী খরচ
quadratic cost function ,দ্বিঘাত খরচ ফাংশন
quadratic curve,চতুর্মুখী বক্ররেখা
quadratic equation,দ্বিঘাত সমীকরণ
quadratic expression,দ্বিঘাত অভিব্যক্তি
quadratic form,চতুর্মুখী ফর্ম
quadratic function,দ্বিঘাত ফাংশন
quadratic functional,চতুর্মুখী কার্যকরী
quadratic interpolation ,চতুর্মুখী ইন্টারপোলেশন
quadratic objective function,চতুর্মুখী উদ্দেশ্য ফাংশন
quadratic programming ,চতুর্মুখী প্রোগ্রামিং
quadratic reciprocity ,চতুর্মুখী পারস্পরিকতা
quadratic surface,চতুর্ভুজ পৃষ্ঠ
quadratic term,দ্বিঘাত শব্দ
quadrature formula,চতুর্ভুজ সূত্র
quadrilateral,চতুর্ভুজ
qualitative analysis,গুণগত বিশ্লেষণ
quality control,মান নিয়ন্ত্রণ
quantum mechanics,কোয়ান্টাম বলবিজ্ঞান
quantum number,কোয়ান্টাম সংখ্যা
quantum statistics ,কোয়ান্টাম পরিসংখ্যান
quarter ,চতুর্থাংশ
quartic,কোয়ার্টিক
quartile,চতুর্থাংশ
quasi linear constitutive equation,আধা রৈখিক গঠনমূলক সমীকরণ
quasi regular,প্রায় নিয়মিত
quaternion,quaternion
queue length,সারি দৈর্ঘ্য
queuing model,সারিবদ্ধ মডেল
queuing problem,সারিবদ্ধ সমস্যা
queuing process,সারিবদ্ধ প্রক্রিয়া
queuing system,সারিবদ্ধ সিস্টেম
queuing theory,সারিবদ্ধ তত্ত্ব
quintile,কুইন্টাইল
quintuplet,quintuplet
quotation,উদ্ধৃতি
quotient,ভাগফল
quotient field,ভাগফল ক্ষেত্র
quotient group,ভাগফল গ্রুপ
quotient law,ভাগফল আইন
quotient set,ভাগফল সেট
quotient space,ভাগফল স্থান
quotient topology,ভাগফল টপোলজি
radial,রেডিয়াল
radian,রেডিয়ান
radian measure,রেডিয়ান পরিমাপ
radical,মৌলবাদী
radical axis,র্যাডিকাল অক্ষ
radical sign,আমূল চিহ্ন
radius,ব্যাসার্ধ
radius of convergence,অভিসার ব্যাসার্ধ
radius of curvature,বক্রতার ব্যাসার্ধের
radius vector,ব্যাসার্ধ ভেক্টর
radix,radix
random error,ক্রমাগত ত্রুটি
random function,র্যান্ডম ফাংশন
randomization,এলোমেলোকরণ
randomised blocks,এলোমেলো ব্লক
random model,এলোমেলো মডেল
random number,এলোমেলো সংখ্যা
random sampling,এলোমেলো নমুনা
random variable,দৈব চলক
range,পরিসীমা
range of convergence,অভিসারের পরিসীমা
range of integration,একীকরণের পরিসীমা
range of relation,সম্পর্কের পরিসীমা
range space,পরিসীমা স্থান
rank,পদমর্যাদা
rank correlation,র্যাঙ্ক পারস্পরিক সম্পর্ক
rank of matrix,ম্যাট্রিক্সের র‍্যাঙ্ক
rank order statistics,র্যাঙ্ক অর্ডার পরিসংখ্যান
rate of change,পরিবরতনের হার
rate of convergence,অভিসারের হার
Ratio,অনুপাত
Rational,যুক্তিসঙ্গত
rational expression,মূলদ অভিব্যক্তি
rational field,যৌক্তিক ক্ষেত্র
rational function,মূলদ ফাংশন
rationalisation of the denominator,হর এর যৌক্তিকতা
rational number,মূলদ সংখ্যা
rational number field,মূলদ সংখ্যা ক্ষেত্র
rational operation,যৌক্তিক অপারেশন
ratio test,অনুপাত পরীক্ষা
raw data,মূল তথ্য
ray,রশ্মি
ray vector,রশ্মি ভেক্টর
real,বাস্তব
real axis,বাস্তব অক্ষ
real continuum,বাস্তব ধারাবাহিকতা
real line,বাস্তব লাইন
real linear vector space,বাস্তব রৈখিক ভেক্টর স্থান
real matrix,বাস্তব ম্যাট্রিক্স
real number,সত্য নম্বর
real number field,বাস্তব সংখ্যা ক্ষেত্র
real part,বাস্তব অংশ
real polynomial,বাস্তব বহুপদ
real quadratic,বাস্তব দ্বিঘাত
real root,প্রকৃত মূল
real space,বাস্তব স্থান
real time system,রিয়েল টাইম সিস্টেম
real valued function,বাস্তব মূল্যবান ফাংশন
real variable,বাস্তব পরিবর্তনশীল
real vector space,বাস্তব ভেক্টর স্থান
reciprocal,পারস্পরিক
reciprocal matrix,পারস্পরিক ম্যাট্রিক্স
rectangle,আয়তক্ষেত্র
rectangular,আয়তক্ষেত্রাকার
rectangular array,আয়তক্ষেত্রাকার অ্যারে
rectangular axis,আয়তক্ষেত্রাকার অক্ষ
rectangular density function,আয়তক্ষেত্রাকার ঘনত্ব ফাংশন
rectangular hyperbola,আয়তক্ষেত্রাকার হাইপারবোলা
rectangular matrix,আয়তক্ষেত্রাকার ম্যাট্রিক্স
"rectangular parellelopiped 
 (cuboid)",আয়তক্ষেত্রাকার প্যারেললোপাইপড (ঘনক্ষেত্র)
rectifiable curve,সংশোধনযোগ্য বক্ররেখা
recurrence formula,পুনরাবৃত্তি সূত্র
recurring decimal,পুনরাবৃত্ত দশমিক
recursion formula,পুনরাবৃত্তি সূত্র
reduced echelon form,কমানো একেলন ফর্ম
reductio-ad-absurdum,reductio-ad-absurdum
reduction formula,হ্রাস সূত্র
reference line,প্রসঙ্গ রেখা
reference point,মানবিন্দু
reflected wave,প্রতিফলিত তরঙ্গ
reflection,প্রতিফলন
reflexive law,রিফ্লেক্সিভ আইন
region of convergence,অভিসারী অঞ্চল
region of divergence,বিচ্যুতি অঞ্চল
region of integration,একীকরণের অঞ্চল
regression analysis,রিগ্রেশন বিশ্লেষণ
regression curve,রিগ্রেশন বক্ররেখা
regression equation,রিগ্রেশন সমীকরণ
regression line,প্রত্যাগতি সীমা
regression model,রিগ্রেশন মডেল
regular curve,নিয়মিত বক্ররেখা
regular hexagon,নিয়মিত ষড়ভুজ
regular matrix,নিয়মিত ম্যাট্রিক্স
regular tetrahedron,নিয়মিত টেট্রাহেড্রন
relative complement,আপেক্ষিক পরিপূরক
relative maximum,আপেক্ষিক সর্বোচ্চ
relative minimum,আপেক্ষিক সর্বনিম্ন
relative probability (conditional probability),আপেক্ষিক সম্ভাব্যতা (শর্তগত সম্ভাবনা)
relative velocity,আপেক্ষিক বেগ
Relativity,আপেক্ষিকতা
relativity theory,আপেক্ষিকতা তত্ত্ব
reliability,নির্ভরযোগ্যতা
reliability problem,নির্ভরযোগ্যতা সমস্যা
remainder term,অবশিষ্ট মেয়াদ
remainder theorem,অবশিষ্ট উপপাদ্য
repeated limit,পুনরাবৃত্তি সীমা
repeated Riemann integral,পুনরাবৃত্ত Riemann অবিচ্ছেদ্য
representation,প্রতিনিধিত্ব
Residue,অবশিষ্টাংশ
residue at a pole,একটি মেরুতে অবশিষ্টাংশ
resolution,রেজোলিউশন
resolution of forces,বাহিনীর রেজোলিউশন
resolution of velocities,বেগের রেজোলিউশন
resultant,ফলে
resultant force,পরিসমাপ্তি বল
resultant vector,ফলে ভেক্টর
revised simplex technique,সংশোধিত সিমপ্লেক্স কৌশল
rhombus,রম্বস
Riemann integral,রিম্যান অবিচ্ছেদ্য
right angle,সমকোণ
right angled triangle,ডান কোণই ত্রিভুজ
right circular cone,ডান বৃত্তাকার শঙ্কু
right coset,ডান coset
right cylinder,ডান সিলিন্ডার
right handed,ডান হাতি
right inverse,ডান বিপরীত
rigorous proof,কঠোর প্রমাণ
ring,রিং
ring of integers,পূর্ণসংখ্যার রিং
R-integrable,R- সংহত
root,মূল
root mean square,রুট অর্থ বর্গ
root of a polynomial,বহুপদীর মূল
rotation,ঘূর্ণন
rounding error,রাউন্ডিং ত্রুটি
row,সারি
row-by-column multiplication,সারি দ্বারা কলাম গুণন
row equivalence,সারি সমতা
row matrix,সারি ম্যাট্রিক্স
row rank,সারি র‍্যাঙ্ক
saddle point,জিন বিন্দু
sample,নমুনা
sample means,নমুনা মানে
sample point,নমুনা পয়েন্ট
sample size,সাধারন মাপ
sample space,নমুনা স্থান
sample standard deviation,নমুনা স্ট্যান্ডার্ড বিচ্যুতি
sample survey,নমুনা জরিপ
sample variance,নমুনা বৈচিত্র্য
sampling,নমুনা
sampling distribution,নমুনা বিতরণ
sampling error,নমুনা ত্রুটি
sampling interval,নমুনা ব্যবধান
sampling method,নমুনা পদ্ধতি
sampling theory,নমুনা তত্ত্ব
sampling with replacement,প্রতিস্থাপন সহ নমুনা
scalar,স্কেলার
scalar field,স্কেলার ক্ষেত্র
scalar matrix,স্কেলার ম্যাট্রিক্স
scalar multiple,স্কেলার একাধিক
scalar multiplication,স্কেলার গুণন
scalar product,স্কালে পণ্য
scalar quantity,স্কালের পরিমাণ
scalar triple product,স্কেলার ট্রিপল পণ্য
scelene triangle,দৃশ্যমান ত্রিভুজ
scattered diagram,বিক্ষিপ্ত চিত্র
Schrodinger equation,শ্রোডিঙ্গার সমীকরণ
seasonal fluctuation,ঋতু ওঠানামা
secant,সেক্যান্ট
secant method,সেক্যান্ট পদ্ধতি
second derivative,দ্বিতীয় ডেরিভেটিভ
second order,দ্বিতীয় ক্রম
section,অধ্যায়
sector,সেক্টর
segment of a curve,একটি বক্ররেখার অংশ
self — adjoint,স্ব - সংলগ্ন
self adjoint operator,স্ব-সংলগ্ন অপারেটর
self — conjugate,স্ব - সংঘবদ্ধ
semiaxis,semiaxis
semicircle,অর্ধবৃত্ত
semi - definite matrix,আধা-নির্দিষ্ট ম্যাট্রিক্স
semi - definite quadratic form,আধা - নির্দিষ্ট দ্বিঘাত ফর্ম
semigroup,সেমিগ্রুপ
semi - interval,আধা - ব্যবধান
semi major axis,আধা প্রধান অক্ষ
semi minor axis,আধা গৌণ অক্ষ
separable polynomial,বিভাজ্য বহুপদ
separation of variables,ভেরিয়েবলের বিচ্ছেদ
sequence,ক্রম
sequencing theory,সিকোয়েন্সিং তত্ত্ব
sequential analysis,অনুক্রমিক বিশ্লেষণ
sequential sampling,অনুক্রমিক নমুনা
serial correlation,সিরিয়াল পারস্পরিক সম্পর্ক
series,সিরিজ
set,সেট
sextant,সেক্সট্যান্ট
Shewhart control charts,Shewhart নিয়ন্ত্রণ চার্ট
sign,চিহ্ন
signature of a matrix,একটি ম্যাট্রিক্সের স্বাক্ষর
signature of quadratic form,দ্বিঘাত আকারের স্বাক্ষর
signed number,স্বাক্ষরিত নম্বর
significance level,তাত্পর্য স্তর
significance test,তাৎপর্য পরীক্ষা
significant digit,উল্লেখযোগ্য সংখ্যা
sign test,সাইন পরীক্ষা
signum function,signum ফাংশন
similar ellipses,অনুরূপ উপবৃত্তাকার
similar figures,অনুরূপ পরিসংখ্যান
similarity,মিল
similar matrices,অনুরূপ ম্যাট্রিক্স
simple closed curve,সহজ বন্ধ বক্ররেখা
simple correlation,সহজ পারস্পরিক সম্পর্ক
simple harmonic motion,সহজ সুরেলা গতি
simple random sampling,সহজ র্যান্ডম স্যাম্পলিং
simplex,সিমপ্লেক্স
simplex algorithm,সিমপ্লেক্স অ্যালগরিদম
simplex tableau,সিমপ্লেক্স মূকনাট্য
Simpson's one - third rule,সিম্পসনের এক - তৃতীয় নিয়ম
simulation technique,সিমুলেশন কৌশল
simultaneous differential equations,যুগপত ডিফারেনশিয়াল সমীকরণ
simultaneous equations,যুগপত সমীকরণ
sine,সাইন
sine curve,সাইন বক্ররেখা
singleton,এককটন
single valued function,একক মূল্যবান ফাংশন
singular integral,একবচন অবিচ্ছেদ্য
singularity,এককতা
singular matrix,একবচন ম্যাট্রিক্স
singular solution,একক সমাধান
size of sample,নমুনার আকার
skewed distribution,তির্যক বিতরণ
skew-Hermitian matrix,skew-Hermitian ম্যাট্রিক্স
skewness,তির্যকতা
skew symmetric matrix,তির্যক প্রতিসম ম্যাট্রিক্স
slack variable,স্ল্যাক পরিবর্তনশীল
slope,ঢাল
slope gradient,ঢাল গ্রেডিয়েন্ট
small brackets,ছোট বন্ধনী
smooth curve,মসৃণ বক্ররেখা
smooth function,মসৃণ ফাংশন
smoothing of time series,সময় সিরিজের মসৃণকরণ
solar system,সৌর জগৎ
solenoidal vector,solenoidal ভেক্টর
solid,কঠিন
solid geometry,কঠিন জ্যামিতি
solution,সমাধান
solution in series,সিরিজে সমাধান
solution matrix,সমাধান ম্যাট্রিক্স
solution of a triangle,একটি ত্রিভুজের সমাধান
solution space,সমাধান স্থান
Sonine polynomial,সোনাইন বহুপদী
space,স্থান
space curve,স্থান বক্ররেখা
spanning set,স্প্যানিং সেট
spatial correlogram,স্থানিক কোরিলোগ্রাম
special linear group,বিশেষ লিনিয়ার গ্রুপ
special orthogonal group,বিশেষ অর্থোগোনাল গ্রুপ
specific gravity,আপেক্ষিক গুরুত্ব
spectral mapping theorem,বর্ণালী ম্যাপিং উপপাদ্য
spectrum of a function,একটি ফাংশনের বর্ণালী
sphere,গোলক
spherical coordinate system,গোলাকার সমন্বয় ব্যবস্থা
spherical polar coordinate,গোলাকার মেরু স্থানাঙ্ক
spherical triangle,গোলাকার ত্রিভুজ
spherical trigonometry,গোলাকার ত্রিকোণমিতি
spiral,সর্পিল
square,বর্গক্ষেত্র
square brackets,চতুস্কন বন্ধনী
square integrable,বর্গাকার সংহত
square matrix,বর্গ ম্যাট্রিক্স
square root,বর্গমূল
stage of sampling,নমুনা নেওয়ার পর্যায়
staircase function,সিঁড়ি ফাংশন
standard deviation,আদর্শ চ্যুতি
standard inner product,আদর্শ অভ্যন্তরীণ পণ্য
state of equilibrium,ভারসাম্যের অবস্থা
stationary curve,স্থির বক্ররেখা
stationary point,স্থির বিন্দু
stationary value,স্থির মান
statistic,পরিসংখ্যান
statistical,পরিসংখ্যানগত
statistical data,পরিসংখ্যানগত তথ্য
statistical distribution,পরিসংখ্যানগত বন্টন
statistical hypothesis,পরিসংখ্যানগত অনুমান
statistical inference,পরিসংখ্যান অনুমান
statistical model,পরিসংখ্যান মডেল
statistical population,পরিসংখ্যান জনসংখ্যা
statistical quality control,পরিসংখ্যানগত মান নিয়ন্ত্রণ
statistics,পরিসংখ্যান
steady,স্থির
steady state solution,স্থির রাষ্ট্র সমাধান
steep ascent (of a curve),খাড়া আরোহন (একটি বক্ররেখার)
steepest ascent design,খাড়া আরোহন নকশা
steepest descent,খাড়া বংশদ্ভুত
step function,ধাপ ফাংশন
Stirling series,স্টার্লিং সিরিজ
stochastic,স্টোকাস্টিক
stochastic matrix,স্টোকাস্টিক ম্যাট্রিক্স
stochastic model,স্টোকাস্টিক মডেল
stochastic programming,স্টোকাস্টিক প্রোগ্রামিং
stochastic variable,স্টোকাস্টিক পরিবর্তনশীল
Stokes’ theorem,স্টোকসের উপপাদ্য
straight line,সোজা লাইন
strata chart,স্তর চার্ট
stratification,স্তরবিন্যাস
stratified sampling,স্তরিত নমুনা
stream-line,স্ট্রিম লাইন
stress,চাপ
strictly convex function,কঠোরভাবে উত্তল ফাংশন
strictly decreasing,কঠোরভাবে কমছে
strictly increasing,কঠোরভাবে বাড়ছে
strictly monotonic function,কঠোরভাবে একঘেয়ে ফাংশন
"Student's test (Student's ""t"" test)",ছাত্রের পরীক্ষা (ছাত্রের &quot;টি&quot; পরীক্ষা)
sub-collection,উপ-সংগ্রহ
sub determinant,উপ-নির্ধারক
subfield,উপক্ষেত্র
subgroup,উপগোষ্ঠী
sub-interval,উপ-ব্যবধান
submatrix,সাবম্যাট্রিক্স
subscript,সাবস্ক্রিপ্ট
subsequence,পরবর্তী
subset,উপসেট
subspace,সাবস্পেস
substitution,প্রতিস্থাপন
subtangent,subtangent
subtend,জমা করা
subtract,বিয়োগ
subtraction,বিয়োগ
successive,ক্রমাগত
successive differentiation,ধারাবাহিক পার্থক্য
successive integration,ধারাবাহিক একীকরণ
successor,উত্তরাধিকারী
suffix,প্রত্যয়
sum,যোগফল
sum function,যোগফল ফাংশন
summable,যোগ করা যায়
summand,সমন্বিত
summation,সমষ্টি
summation convention,সমষ্টি সম্মেলন
summation formula,সমষ্টি সূত্র
summation of series,সিরিজের সমষ্টি
summation sign,সমষ্টি চিহ্ন
sum to infinity,অসীমের যোগফল
superscript,সুপারস্ক্রিপ্ট
superset,সুপারসেট
supersonic flow,সুপারসনিক প্রবাহ
supplementary angle,সম্পূরক কোণ
supporting hyperplane,সমর্থনকারী হাইপারপ্লেন
support of function,ফাংশন সমর্থন
suppose,ধরুন
supremum,সর্বোচ্চ
surd,surd
surface,পৃষ্ঠতল
surface area,ভূপৃষ্ঠের
surface integral,পৃষ্ঠ অবিচ্ছেদ্য
surjection,সার্জেকশন
surjective,surjective
surjective map,অনুমানমূলক মানচিত্র
symbol,প্রতীক
symbolic logic,প্রতীকী যুক্তি
symbolic model,প্রতীকী মডেল
symmetric,প্রতিসম
symmetrical,প্রতিসম
symmetric determinant,প্রতিসম নির্ধারক
symmetric difference,প্রতিসম পার্থক্য
symmetric matrix,প্রতিসম ম্যাট্রিক্স
system analysis,ধারা বিশ্লেষণ
systematic sampling,পদ্ধতিগত নমুনা
table,টেবিল
tableau,মূকনাট্য
table of integrals,অখণ্ডের সারণী
tabular,সারণী
tabular form,ট্যাবুলার ফর্ম
tabular logarithm,সারণী লগারিদম
tabulate,সারণী
tabulated value,সারণীকৃত মান
tabulation,ট্যাবুলেশন
tabulator,ট্যাবুলেটার
tail,লেজ
tail area (of distribution),লেজ এলাকা (বন্টন)
tangency,স্পর্শকতা
tangent,স্পর্শক
tangent hyperplane,স্পর্শক হাইপারপ্লেন
tangential,স্পর্শক
tangential component,স্পর্শক উপাদান
tangential section,স্পর্শক বিভাগ
tangent line,স্পর্শক রেখা
tangent plane,স্পর্শক সমতল
tangent space,স্পর্শক স্থান
tape punch,টেপ পাঞ্চ
tape reader,টেপ পাঠক
Tauberian theorem,টবেরিয়ান উপপাদ্য
Taylor's theorem,টেলরের উপপাদ্য
Tchebychev metric,চেবিচেভ মেট্রিক
t-distribution,টি-বন্টন
telescopic series,টেলিস্কোপিক সিরিজ
temporal coordinates,সাময়িক স্থানাঙ্ক
temporal relationship,সাময়িক সম্পর্ক
temporal variable,অস্থায়ী পরিবর্তনশীল
tensile strength,প্রসার্য শক্তি
tensor,টেনসর
tensor analysis,টেনসর বিশ্লেষণ
tensor product,টেনসর পণ্য
tentative formulation,অস্থায়ী সূত্র
term,মেয়াদ
terminal condition,টার্মিনাল অবস্থা
terminal velocity dive,টার্মিনাল বেগ ডুব
terminating decimal,শেষ করা দশমিক
term values,মেয়াদী মান
termwise differentiation,শব্দগত পার্থক্য
termwise integration,টার্মওয়াইজ ইন্টিগ্রেশন
ternary,তিরনারি
test,পরীক্ষা
test for homogeneity of variances,বৈচিত্র্যের একজাতীয়তার জন্য পরীক্ষা
test function,পরীক্ষার ফাংশন
test of hypothesis,অনুমানের পরীক্ষা
test of significance,তাৎপর্য পরীক্ষা
test statistics,পরীক্ষার পরিসংখ্যান
tetrahedral,টেট্রাহেড্রাল
tetrahedral angle,টেট্রাহেড্রাল কোণ
tetrahedron,টেট্রাহেড্রন
theorem,উপপাদ্য
theorem of residues,অবশিষ্টাংশের উপপাদ্য
theoretical demand function,তাত্ত্বিক চাহিদা ফাংশন
theoretical discrete distribution,তাত্ত্বিক বিচ্ছিন্ন বিতরণ
theoretical error,তাত্ত্বিক ত্রুটি
theoretical fit,তাত্ত্বিক ফিট
theoretical formulation,তাত্ত্বিক গঠন
theoretical frequency,তাত্ত্বিক ফ্রিকোয়েন্সি
theoretically,তাত্ত্বিকভাবে
theoretical model,তাত্ত্বিক মডেল
theoretical treatment,তাত্ত্বিক চিকিত্সা
theory of equations,সমীকরণ তত্ত্ব
theory of errors,ত্রুটির তত্ত্ব
theory of estimation,অনুমান তত্ত্ব
theory of functions,ফাংশন তত্ত্ব
theory of games,গেমের তত্ত্ব
theory of gravitation,মহাকর্ষ তত্ত্ব
theory of information,তথ্য তত্ত্ব
theory of replacement (= theory of failure),প্রতিস্থাপনের তত্ত্ব (= ব্যর্থতার তত্ত্ব)
theory of sets,সেটের তত্ত্ব
theory of waiting lines(= queuing theory),অপেক্ষার লাইনের তত্ত্ব (= সারিবদ্ধ তত্ত্ব)
theory of waves,তরঙ্গ তত্ত্ব
Thermodynamic,থার্মোডাইনামিক
thread of a screw,একটি স্ক্রু এর থ্রেড
three dimensional,ত্রিমাত্রিক
three dimensional vector analysis,ত্রিমাত্রিক ভেক্টর বিশ্লেষণ
three-way classification,ত্রিমুখী শ্রেণীবিভাগ
throw,নিক্ষেপ
thrust,খোঁচা
time,সময়
time axis,সময় অক্ষ
time dependence,সময় নির্ভরতা
time-dependent constitutive equation,সময়-নির্ভর গঠনমূলক সমীকরণ
time-dependent process,সময় নির্ভর প্রক্রিয়া
time-independent term,সময়-স্বাধীন শব্দ
time interval,সময়ের ব্যবধান
time series,সময় সিরিজ
time series analysis,সময় সিরিজ বিশ্লেষণ
time series data,সময় সিরিজের তথ্য
time sharing system,সময় ভাগ করে নেওয়ার সিস্টেম
tolerance,সহনশীলতা
tolerance interval,সহনশীলতা ব্যবধান
tolerance level,সহ্যসীমা
tolerance limit,সহনশীলতার সীমা
topological,টপোলজিকাল
topological dual,টপোলজিক্যাল দ্বৈত
topological group,টপোলজিকাল গ্রুপ
topological isomorphism,টপোলজিকাল আইসোমরফিজম
topological linear space,টপোলজিক্যাল লিনিয়ার স্পেস
topologically,টপোলজিক্যালি
topological mapping,টপোলজিক্যাল ম্যাপিং
topological property,টপোলজিকাল সম্পত্তি
topological space,টপোলজিকাল স্পেস
topological vector space,টপোলজিক্যাল ভেক্টর স্পেস
topology,টপোলজি
torsion,টর্শন
torus,টরাস
total,মোট
total derivative,মোট ডেরিভেটিভ
total differential,মোট ডিফারেনশিয়াল
total differential equation,মোট ডিফারেনশিয়াল সমীকরণ
total inspection,মোট পরিদর্শন
totally bounded,সম্পূর্ণরূপে আবদ্ধ
totally ordered set,সম্পূর্ণ অর্ডার সেট
total ordering,মোট অর্ডারিং
trace,ট্রেস
trace of matrix,ম্যাট্রিক্সের ট্রেস
tracing,ট্রেসিং
trade off function,ট্রেড অফ ফাংশন
trajectory,গতিপথ
transcendental,অতীন্দ্রিয়
transcendental equation,অতীন্দ্রিয় সমীকরণ
transcendental function,অতীন্দ্রিয় ফাংশন
transcendental number,অতীন্দ্রিয় সংখ্যা
transfer,স্থানান্তর
transfer function,স্থানান্তর ফাংশন
transfinite induction,ট্রান্সফিনিট আনয়ন
transfinite number,অন্তহীন সংখ্যা
transform,রূপান্তর
transformation formula,রূপান্তর সূত্র
transformation matrix,রূপান্তর ম্যাট্রিক্স
transformation of coordinates,স্থানাঙ্কের রূপান্তর
transformed function,রূপান্তরিত ফাংশন
transformed matrix,রূপান্তরিত ম্যাট্রিক্স
transshipment problem,ট্রান্সশিপমেন্ট সমস্যা
transient behaviour,ক্ষণস্থায়ী আচরণ
transient solution,ক্ষণস্থায়ী সমাধান
transition,স্থানান্তর
transition matrix,রূপান্তর ম্যাট্রিক্স
transitive,ট্রানজিটিভ
transitive law,ট্রানজিটিভ আইন
transitive relation,ট্রানজিটিভ সম্পর্ক
transitivity,ট্রানজিটিভিটি
transitivity set,ট্রানজিটিভিটি সেট
translation,অনুবাদ
transportation cost,পরিবহন খরচ
transportation problem,পরিবহন সমস্যা
transportation time,পরিবহন সময়
transport equation,পরিবহন সমীকরণ
transposed matrix,স্থানান্তরিত ম্যাট্রিক্স
transpose of a matrix,একটি ম্যাট্রিক্স স্থানান্তর
transposition,স্থানান্তর
transversality,ট্রান্সভারসালিটি
transversality condition,ট্রান্সভারসালিটি অবস্থা
transverse,অনুপ্রস্থ
transverse motion,তির্যক গতি
trapezium,ট্রাপিজিয়াম
trapezoid,ট্র্যাপিজয়েড
trapezoidal prism,ট্র্যাপিজয়েডাল প্রিজম
treatment,চিকিত্সা
tree diagram,গাছের নকশা
trend,প্রবণতা
trend line,ট্রেন্ড লাইন
trend value,প্রবণতা মান
triadic,triadic
trial,বিচার
trial function,ট্রায়াল ফাংশন
triangle,ত্রিভুজ
triangle inequality,ত্রিভুজ অসমতা
triangle of velocity,বেগের ত্রিভুজ
triangle symbol,ত্রিভুজ প্রতীক
triangle system,ত্রিভুজ সিস্টেম
triangulability,ত্রিকোণযোগ্যতা
triangular,ত্রিভুজাকার
triangular matrix,ত্রিভুজাকার ম্যাট্রিক্স
triangulation,ত্রিভুজ
trichotomy,ট্রাইকোটমি
tridiagonal,ত্রিভুজ
trigonometric,ত্রিকোণমিতিক
trigonometric curve,ত্রিকোণমিতিক বক্ররেখা
trigonometric equation,ত্রিকোণমিতিক সমীকরণ
trigonometric function,ত্রিকোণমিতিক ফাংশন
trigonometric identity,ত্রিকোণমিতিক পরিচয়
trigonometric series,ত্রিকোণমিতিক সিরিজ
trigonometric solution,ত্রিকোণমিতিক সমাধান
trigonometric transformation,ত্রিকোণমিতিক রূপান্তর
trigonometry,ত্রিকোণমিতি
triple,তিনগুণ
triple integration,ট্রিপল ইন্টিগ্রেশন
triplet,triplet
trisect,trisect
trisection,trisection
trisection of an angle,একটি কোণের trisection
trivial form,তুচ্ছ ফর্ম
trivial topology,তুচ্ছ টপোলজি
tropic of Cancer,কর্কটক্রান্তি
tropic of Capricorn,দক্ষিণায়ণ
troposphere,ট্রপোস্ফিয়ার
true mean,সত্য মানে
true mode,সত্য মোড
truncated,কাটা
truncated cone,কাটা শঙ্কু
truncated distribution,কাটা বিতরণ
truncated frequency distribution,কাটা ফ্রিকোয়েন্সি বিতরণ
truncation,ছাঁটাই
truncation error,ছেদন ত্রুটি
truth,সত্য
