Marathi,Gujarati
विमानाचा आरसा,પ્લેન મિરર
coplanar गती,કોપ્લાનર ગતિ
ग्रह,ગ્રહ
"ग्रह, स्थलीय","ગ્રહો, પાર્થિવ"
ग्रहांचे आयन,ગ્રહ આયન
"प्लाझ्मा, प्रोटोप्लाझम, प्लाझ्मा","પ્લાઝ્મા, પ્રોટોપ્લાઝમ, પ્લાઝ્મા"
"प्लाझ्मा प्रवाह, प्रोटोप्लाझम प्रवाह","પ્લાઝ્મા સ્ટ્રીમ, પ્રોટોપ્લાઝમ સ્ટ્રીમ"
"प्लाझमन, वस्तुमान","પ્લાઝમોન, માસ"
"लवचिक, प्लास्टिक",પ્લાસ્ટિક
"प्लॅस्टिकिटी, प्लास्टिसिटी","પ્લાસ્ટિસિટી, પ્લાસ્ટિસિટી"
"प्लेट, बेस प्लेट, प्लेट, एनोड","પ્લેટ, બેઝ પ્લેટ, પ્લેટ, એનોડ"
पठार पठार,ઉચ્ચપ્રદેશનું ઉચ્ચપ્રદેશ
"इलेक्ट्रो कोटेड, लेपित, चकचकीत, प्लेटेड","ઇલેક્ટ્રો કોટેડ, કોટેડ, ચમકદાર, પ્લેટેડ"
लहान फलक,નાની તકતી
"प्लॉट, क्षेत्र, प्लॉट, प्लॉट","પ્લોટ, વિસ્તાર, પ્લોટ, પ્લોટ"
मसुदा तयार करणे,મુસદ્દો
स्ट्रिंग ओढा,દોરો ખેંચો
प्लुटोनियम,પ્લુટોનિયમ
गॅस यांत्रिकी,ગેસ મિકેનિક્સ
"कंटेनर, इंटीरियर, प्रोसेस्ड कार्ड मास, पॉकेट, पॉकेट","કન્ટેનર, આંતરિક, પ્રોસેસ્ડ કાર્ડ માસ, પોકેટ, પોકેટ"
बिंदू,બિંદુ
दूषित,દુષિત
विषबाधा,ઝેર
विष वितरण,ઝેરનું વિતરણ
"ध्रुवीय, ध्रुवीय","ધ્રુવીય, ધ્રુવીય"
पोलारिमीटर,પોલેરીમીટર
ध्रुवीयता,ધ્રુવીયતા
ध्रुवीकरण,ધ્રુવીકરણ
"पोलारिस्कोप, ध्रुवीयदर्शक","પોલારીસ્કોપ, પોલારીસ્કોપ"
ध्रुवीकरण करणे,ધ્રુવીકરણ કરવું
"polarizer, polarizer","polarizer, polarizer"
ध्रुवीयता,ધ્રુવીયતા
ध्रुवीयता,ધ્રુવીયતા
ध्रुवीयता घसरण,પોલેરિટી પતન
ध्रुवीय जाळी,ધ્રુવીય જાળી
पोलरॉइड,પોલરોઇડ
"पोलारॉन, पोलरॉन","પોલરોન, પોલારોન"
"ध्रुव, अनंत, संपर्ककर्ता, ध्रुव","ધ્રુવ, અનંત, સંપર્કકર્તા, ધ્રુવ"
पोलोनियम,પોલોનિયમ
polyatomic,પોલિએટોમિક
मल्टीक्रिस्टलाइन,બહુસ્ફટિકીય
बहुरूपी,પોલીમોર્ફિક
बहुरूपी,પોલીમોર્ફિક
पूल,પૂલ
पुष्करिणी अणुभट्टी,પુષ્કારિણી રિએક્ટર
सच्छिद्रता,છિદ્રાળુતા
पोर्टेबल,પોર્ટેબલ
"सकारात्मक, पैसा, सकारात्मक, सकारात्मक","હકારાત્મક, પૈસા, હકારાત્મક, હકારાત્મક"
पॉझिट्रॉन,પોઝીટ્રોન
पोझिट्रोनियम,પોઝીટ્રોનિયમ
"संभाव्यता, संभाव्यता","સંભાવના, સંભાવના"
स्तंभ,આધારસ્તંભ
"संभाव्य (v.), परिस्थितीजन्य, संभाव्य (v.)","સંભવિત (v.), પરિસ્થિતિગત, શક્ય (v.)"
संभाव्य कूप,સંભવિત કૂપ
"पोटेंशियोमीटर, पोटेंशियोमीटर","પોટેન્શિયોમીટર, પોટેન્શિયોમીટર"
पौंडल,પાઉન્ડલ
"पावडर, पावडर","પાવડર, પાવડર"
पावडर पद्धत,પાવડર પદ્ધતિ
"शक्ती, सामर्थ्य, क्षमता, सामर्थ्य","શક્તિ, શક્તિ, ક્ષમતા, શક્તિ"
शक्ती नियम,સત્તા નિયમ
"पॉवर प्लांट, पॉवर प्लांट","પાવર પ્લાન્ટ, પાવર પ્લાન્ટ"
वीज पुरवठा,વીજ પુરવઠો
"प्रायोगिक, प्रायोगिक, व्यावहारिक","પ્રાયોગિક, પ્રાયોગિક, વ્યવહારુ"
"ayan, precession","અયાન, અગ્રતા"
"अचूक, अचूक","ચોક્કસ, સચોટ"
"अचूकता, अचूकता","ચોકસાઇ, ચોકસાઇ"
अंदाज,આગાહી
निवडक,પસંદગીયુક્ત
"प्राधान्य, प्राधान्य","પ્રાધાન્યવાળું, પ્રાધાન્યવાળું"
आरंभिक,પ્રારંભિક
संक्षेप,સંકોચન
"प्राथमिक, प्राथमिक, प्रथम, मुख्य, मुख्य, मूळ","પ્રાથમિક, પ્રાથમિક, પ્રથમ, મુખ્ય, મુખ્ય, મૂળ"
"स्टार्टर, प्राइमर","સ્ટાર્ટર, પ્રાઈમર"
"प्राइम, आदिम","પ્રાઇમ, આદિમ"
"मुख्याध्यापक, मुख्याध्यापक, प्राचार्य","આચાર્ય, આચાર્ય, આચાર્ય"
नियम,નિયમો
प्रिझम,પ્રિઝમ
"प्रिझमॅटिक, प्रिझमॅटिक","પ્રિઝમેટિક, પ્રિઝમેટિક"
संभाव्य,સંભવિત
परीक्षक,ટેસ્ટર
"प्रक्रिया, प्रक्रिया","પ્રક્રિયા, પ્રક્રિયા"
"प्रक्रिया, टप्पा","પ્રક્રિયા, સ્ટેજ"
"प्रक्रिया, संसाधने","પ્રક્રિયા, સંસાધનો"
प्रोसेसर,પ્રોસેસર
उत्पादन उत्पादन,ઉત્પાદન ઉત્પાદન
उत्पादन,ઉત્પાદન
उत्पादकता,ઉત્પાદકતા
"कार्यक्रम, कार्यक्रम, कार्यक्रम","કાર્યક્રમ, કાર્યક્રમ, કાર્યક્રમ"
प्रोग्रामर,પ્રોગ્રામર
"प्रगतीशील, पुरोगामी","પ્રગતિશીલ, પ્રગતિશીલ"
मनाई,પ્રતિબંધ
"प्रोजेक्टिव्ह, आउटपुट","પ્રોજેક્ટિવ, આઉટપુટ"
प्रवर्तित इलेक्ट्रॉन,પ્રમોટેડ ઇલેક્ટ્રોન
तात्काळ न्यूट्रॉन,તાત્કાલિક ન્યુટ્રોન
हात,હાથ
"प्रसार, प्रवर्धन, प्रसार","ટ્રાન્સમિશન, એમ્પ્લીફિકેશન, પ્રચાર"
प्रणोदक,પ્રોપેલન્ટ
गुणधर्म,ગુણધર્મો
"योग्य मूल्य, eigen मूल्य","યોગ્ય મૂલ્ય, ઇજન મૂલ્ય"
"प्रमाण, प्रमाण, भागाकार","પ્રમાણ, પ્રમાણ, ભાગાકાર"
प्रणोदन,પ્રોપલ્શન
प्रोटॉन,પ્રોટોન
जवळीक,નિકટતા
1स्यूडो-वेक्टर स्यूडो-वेक्टर,1 સ્યુડો-વેક્ટર સ્યુડો-વેક્ટર
"काढणे, खेचणे, खेचणे, छाप, पुल","દોરો, ખેંચો, ખેંચો, છાપ, પુલ"
"पुली, घिरणी, कप्पी","પુલી, ઘિરની, કપી"
"प्रतिमा विस्तार, सिंक्रोनाइझेशन नुकसान, 3 कर्षण","ઇમેજ એક્સ્ટેંશન, સિંક્રનાઇઝેશન નુકશાન, 3 ટ્રેક્શન"
नाडी,નાડી
फडफड,ફફડાટ
"कडधान्ये, कडधान्ये","કઠોળ, કઠોળ"
नाडी,પલ્સર
पंप,પંપ
पंपिंग,પંપીંગ
मुक्का मारणे,મુક્કો
"तारा, विद्यार्थी, कनिनिका","તારો, વિદ્યાર્થી, કનિનીકા"
शुद्ध,શુદ્ધ
अचूकता,ચોકસાઈ
"नील लोहित, जांभळा, जांभळा","નીલ લોહિત, જાંબલી, જાંબલી"
पुश बटण पुश बटण,પુશ બટન પુશ બટન
काढणे,નિષ્કર્ષણ
"पायरॅनोमीटर, सौर थर्मामीटर","પાયરાનોમીટર, સૌર થર્મોમીટર"
थर्मोइलेक्ट्रिक,થર્મોઇલેક્ટ્રિક
हायग्रोमीटर,હાઇગ્રોમીટર
सायटोमेट्री,સાયટોમેટ્રી
"Q-अक्षर, Q-गुणक","Q-અક્ષર, Q-ગુણાંક"
"चतुर्थांश, वर्तुळ पाय","ચતુર્થાંશ, વર્તુળ પગ"
"क्वाड्रंट इलेक्ट्रोमीटर, क्वाड्रंट इलेक्ट्रोमीटर","ચતુર્થાંશ ઇલેક્ટ્રોમીટર, ચતુર્થાંશ ઇલેક્ટ્રોમીટર"
चतुर्भुज,ચતુર્ભુજ
चतुर्भुज,ચતુર્ભુજ
गुणवत्ता,ગુણવત્તા
क्वांटम,ક્વોન્ટમ
क्वांटम,ક્વોન્ટમ
"क्वांटायझेशन, क्वांटम, क्वांटायझेशन, क्वांटायझेशन","પરિમાણ, પરિમાણ, પરિમાણ, પરિમાણ"
प्रमाणबद्ध,જથ્થાબંધ
"परिमाणवाचक, परिमाणवाचक","માત્રાત્મક, જથ્થાત્મક"
"प्रमाण, प्रमाण, रक्कम","જથ્થો, જથ્થો, જથ્થો"
क्वांटम,ક્વોન્ટમ
"तिमाही, चतुर्थांश, तिमाही","ક્વાર્ટર, ક્વાર્ટર, ક્વાર્ટર"
"rhinestones, क्वार्ट्ज","રાઇનસ્ટોન્સ, ક્વાર્ટઝ"
सहसा स्थिती,સામાન્ય રીતે સ્થિતિ
उत्तराधिकार,ઉત્તરાધિકાર
लवचिक शक्ती,સ્થિતિસ્થાપક બળ
लवचिक लहर,સ્થિતિસ્થાપક તરંગ
कायम सर्किट,કાયમી સર્કિટ
स्थिर प्रतिमा,સ્થિર છબી
निश्चित चक्र,નિશ્ચિત ચક્ર
कायमस्वरूपी स्थिती,કાયમી સ્થિતિ
शांत करणे,બુઝાવવા માટે
शामक,શામક
"शांत करणे, विझवणे","બુઝાવવું, શાંત કરવું"
शांत दिवस,શાંત દિવસ
d-मूल्य,d-મૂલ્ય
"रेडिओ (सं.), रेडिओ (व्ही.), किरणोत्सर्गी, आपत्तीजनक, विकिरण","રેડિયો (સં.), રેડિયો (વી.), કિરણોત્સર્ગી, આપત્તિજનક, રેડિયેશન"
रेडिएशन सक्रियण विश्लेषण,રેડિયેશન સક્રિયકરણ વિશ્લેષણ
"विखंडन, किरणोत्सर्गी","વિખંડન, કિરણોત્સર્ગી"
किरणोत्सर्गी परवानाधारक,કિરણોત્સર્ગી લાઇસન્સર
"विघटन, किरणोत्सर्गीता, किरणोत्सर्गीता","વિઘટન, રેડિયોએક્ટિવિટી, રેડિયોએક્ટિવિટી"
"रेडिओग्राम, रेडिओ वायर, रेडियम प्रतिमा","રેડિયોગ્રામ, રેડિયો વાયર, રેડિયમ છબીઓ"
"रेडिओग्राफ, रेडिएशन प्रतिमा","રેડિયોગ્રાફ્સ, રેડિયેશન છબીઓ"
किरणोत्सर्गी आयोडीन,કિરણોત્સર્ગી આયોડિન
"radioisotopes, radiation isotopes","રેડિયો આઇસોટોપ્સ, રેડિયેશન આઇસોટોપ્સ"
"एक्स-रे थेरपी, रेडिएशन थेरपी","એક્સ-રે ઉપચાર, રેડિયેશન ઉપચાર"
रेडिएशन थेरपिस्ट,રેડિયેશન થેરાપિસ્ટ
"रेडिओमीटर, रेडिओमीटर","રેડિયોમીટર, રેડિયોમીટર"
रेडिओमेट्री,રેડિયોમેટ્રી
किरणोत्सर्गी-थॅलियम,કિરણોત્સર્ગી-થેલિયમ
रेडिएशन थेरपी,રેડિયેશન ઉપચાર
रॅडियम,રેડિયમ
रेडियम थेरपी,રેડિયમ ઉપચાર
त्रिज्या,ત્રિજ્યા
इंद्र धनुष,ઇન્દ્ર ધનુષ
रमण इफेक्ट,રમન ઇફેક્ટ
रॅम्सडेन मंडळ,રેમ્સડેન વર્તુળ
"यादृच्छिक, अनियमित","રેન્ડમ, અનિયમિત"
यादृच्छिकीकरण,રેન્ડમાઇઝેશન
यादृच्छिकता,અવ્યવસ્થિતતા
ऑसिलेटर,ઓસિલેટર
श्रवणक्षमतेची श्रेणी,શ્રાવ્યતાની શ્રેણી
जलद नाडी,ઝડપી પલ્સ
"दुर्मिळ, दुर्मिळ","દુર્લભ, દુર્લભ"
दुर्मिळता,દુર્લભતા
दुर्मिळ करणे,દુર્લભ કરવા માટે
परवानगीयोग्य व्होल्टेज,અનુમતિપાત્ર વોલ્ટેજ
"रेटिंग, रेटिंग","રેટિંગ, રેટિંગ"
प्रमाण,ગુણોત્તર
तर्कशुद्ध,તર્કસંગત
"unprocessed datum, datum प्राप्त झाल्याप्रमाणे","બિનપ્રક્રિયા કરેલ ડેટમ, પ્રાપ્ત ડેટમ તરીકે"
"रश्मी, किरण, अर्धरेखा, ए.आर","રશ્મિ, કિરણ, અર્ધરેખા, અાર"
Raleigh विखुरणे,રેલે સ્કેટરિંગ
प्रतिक्षेप,રીબાઉન્ડ
अभिप्राय,પ્રતિસાદ
प्रतिक्रियात्मक जोडणी,પ્રતિક્રિયાશીલ જોડાણ
पुन्हा सक्रिय करणे,પુનઃસક્રિયકરણ
असंबद्धता,અપ્રસ્તુતતા
अणुभट्टी,રિએક્ટર
अणुभट्टी गुप्ती,રિએક્ટર ગુપ્તી
असाजी शस्त्र,આશાજી હથિયાર
"वाचन, वाचन","વાંચન, વાંચન"
पुन्हा समायोजन,ફરીથી ગોઠવણ
वास्तविक,વાસ્તવિક
"प्रतिक्षेप करणे (n.), प्रतिबिंबित करणे (ver.)","રીબાઉન્ડ કરવું (n.), પ્રતિબિંબિત કરવું (ver.)"
पुनरुत्पादन उष्णता,પુનર્જીવન ગરમી
पुन्हा कॅलिब्रेशन,પુનઃ માપાંકન
"प्राप्तकर्ता, प्राप्तकर्ता","પ્રાપ્તકર્તા, પ્રાપ્તકર્તા"
"रिव्हर्सल, रिव्हर्सल, बॅक अॅरे","રિવર્સ, રિવર્સ, બેક એરે"
"व्यस्त, परस्पर, परस्पर","વ્યસ્ત, પારસ્પરિક, પારસ્પરિક"
"पारस्परिकता, पारस्परिकता","પારસ્પરિકતા, પારસ્પરિકતા"
"परावर्तित (V.), प्रतिबिंबित करा (V.)","પ્રતિબિંબ (વી.), પ્રતિબિંબ (વી.)"
"पुनर्संयोजन, पुनर्वापर","પુનઃસંયોજન, પુનઃઉપયોગ"
देखरेख,દેખરેખ
"रेकॉर्ड, रेकॉर्ड (n.), रेकॉर्ड करणे, चिन्हांकित करणे (v.)","રેકોર્ડ, રેકોર્ડ (n.), રેકોર્ડ કરવું, ચિહ્નિત કરવું (v.)"
रेकॉर्ड केले,નોંધાયેલ
आर्काइव्हिस्ट,આર્કાઇવિસ્ટ
मुद्रित करणे,રેકોર્ડિંગ
"प्राप्ती, प्राप्ती, प्राप्ती","સિદ્ધિ, સિદ્ધિ, સિદ્ધિ"
काटकोन समन्वय समन्वय,જમણો કોણ સંકલન કોઓર્ડિનેટ્સ
"परिष्करण, सुधारणा","શુદ્ધિકરણ, સુધારણા"
"परिष्कृत, परिष्कृत","શુદ્ધ, શુદ્ધ"
दुरुस्त करणारा,સુધારક
रेक्टिफायर वाल्व,રેક્ટિફાયર વાલ્વ
"सरळ रेषा, सरळ रेषा, सरळ रेषा","સીધી રેખા, સીધી રેખા, સીધી રેખા"
आवर्ती घटना,પુનરાવર્તિત ઘટના
रक्त राक्षस लाल राक्षस,રક્ત રાક્ષસ લાલ રાક્ષસ
रक्त विस्थापन,લોહીનું વિસ્થાપન
"कमी करणे, समान करणे, सजीव करणे","ઘટાડવું, સમાન કરવું, એનિમેટ કરવું"
आश्चर्यकारक,(ધૂમકેતુનું)
परिष्कृत डेटा,શુદ્ધ ડેટા
"समान, सूक्ष्म, बंधनकारक","સમાન, લઘુચિત્ર, ફરજિયાત"
गुणांक बदला,ગુણાંક બદલો
रीड पाईप,રીડ-પાઈપ
पुन्हा प्रवेश,ફરીથી પ્રવેશ
"निर्देश, संदर्भ","સૂચનાઓ, સંદર્ભો"
प्रतिबिंब,પ્રતિબિંબ
"प्रतिबिंबित, प्रतिबिंबित, प्रतिबिंबित","પ્રતિબિંબિત, પ્રતિબિંબિત, પ્રતિબિંબિત"
प्रतिबिंबित,પ્રતિબિંબિત
चिंतनशील,પ્રતિબિંબિત
प्रतिबिंब,પ્રતિબિંબ
परावर्तित नुकसान,પ્રતિબિંબીત નુકશાન
प्रतिबिंब,પ્રતિબિંબ
परावर्तक,પરાવર્તક
रिफ्लेक्स यंत्रणा,રીફ્લેક્સ મિકેનિઝમ
अपवर्तित,રીફ્રેક્ટેડ
अपवर्तन,રીફ્રેક્શન
अपवर्तक सूचकांक,રીફ્રેક્ટિવ ઇન્ડેક્સ
अपवर्तकता,પ્રત્યાવર્તન
अपवर्तक सूचकांक,રીફ્રેક્ટિવ ઇન્ડેક્સ
"रेफ्रिजरेटर, रेफ्रिजरेटर","રેફ્રિજરેટર, રેફ્રિજરેટર"
reenactment,પુનઃપ્રક્રિયા
"पुनर्जन्म, शाश्वत पुनर्एकीकरण, पुनर्जन्म","પુનર્જીવન, ટકાઉ પુનઃ એકીકરણ, પુનર્જીવન"
"पुनरुत्पादक, पुनरुत्पादक, पुनरुत्पादक","પુનર્જીવિત, પુનર્જીવિત, પુનર્જીવિત"
"नोंदणी, नोंदणी","નોંધણી, નોંધણી"
"विक्री गती, मागास हालचाल, प्रतिगमन, उलट","વેચાણની ઝડપ, પછાત ચળવળ, રીગ્રેસન, રિવર્સલ"
"सम, नियमित, सममितीय","સમ, નિયમિત, સપ્રમાણ"
isoform घन,આઇસોફોર્મ ઘન
नियमन,નિયમન
संबंध,સંબંધ
"नातेवाईक, नातेवाईक","સંબંધી, સંબંધી"
नातेवाईक,સંબંધિત
तुलनेने खात्री आहे,પ્રમાણમાં ખાતરી
"सापेक्षता, सापेक्षता, सापेक्षता","સાપેક્ષતા, સાપેક્ષતા, સાપેક્ષતા"
उर्वरित,આરામ
"रिले, ट्रान्समिशन","રિલે, ટ્રાન્સમિશન"
विमोचन,વિમોચન
विश्वसनीयता,વિશ્વસનીયતા
अवशिष्ट,શેષ
रिमोट कंट्रोल,દૂરસ્થ નિયંત્રણ
पुनर्सामान्यीकृत,રિનોર્મલાઈઝ્ડ
"री-ओरिएंटेशन, री-कॉन्फिगरेशन","પુનઃ-ઓરિએન્ટેશન, ફરીથી ગોઠવણી"
पुनरावृत्तीक्षमता,પુનરાવર્તિતતા
"रिपीटर, रिपीटर","રીપીટર, રીપીટર"
"repel करणे, repel करणे","ભગાડવું, ભગાડવું"
तिरस्करणीय,પ્રતિકૂળ
पुनरावृत्ती,પુનરાવર્તન
प्रतिनिधित्व,પ્રતિનિધિત્વ
"प्रतिनिधी, प्रतिनिधी","પ્રતિનિધિ, પ્રતિનિધિ"
"पुनर्प्राप्त करण्यायोग्य, पुनरुत्पादन करण्यायोग्य","પુનઃપ્રાપ્ત કરી શકાય તેવું, પુનઃઉત્પાદન કરી શકાય તેવું"
"पुनरुत्पादन, पुनरुत्पादन, पुनरुत्पादन","પ્રજનન, પ્રજનન, પ્રજનન"
दूर करणे,નિવારવા
तिरस्करण,પ્રતિકૂળ
तिरस्करणीय,પ્રતિકૂળ
संशोधन,સંશોધન
"कुंड, जलाशय, जलाशय, जलाशय, टाकी","કુંડ, જળાશય, જળાશય, જળાશય, કુંડ"
पुनर्नियोजन,પુનઃસ્થાપન
"अवशिष्ट, अवशिष्ट","શેષ, શેષ"
"प्रतिकार, प्रतिकार","પ્રતિકાર, પ્રતિકાર"
प्रतिरोधकता,પ્રતિકારકતા
रेझिस्टर,રેઝિસ્ટર
"विघटन, विघटन, भेदभाव","વિયોજન, વિસર્જન, ભિન્નતા"
चुकीचे वर्णन,ખોટી રજૂઆત
"विच्छेदन करणे, विच्छेदन करणे, विच्छेदन करणे","વિભાજન કરવું, ભેદ પાડવું, વિચ્છેદન કરવું"
स्प्लिटर,સ્પ્લિટર
अनुनाद,પડઘો
अनुनाद प्रभाव,પ્રતિધ્વનિ અસર
प्रतिध्वनी,પ્રતિધ્વનિ
"अनुनाद, अनुनाद","પડઘો, પડઘો"
प्रतिध्वनी,પ્રતિધ્વનિ
"उत्तर, प्रतिसाद, अहवाल","જવાબ, પ્રતિભાવ, અહેવાલ"
विराम द्या,વિરામ
पुन्हा सुरू करा,ફરી શરૂ કરો
अवशिष्ट तुळई,શેષ બીમ
"परिणाम, परिणाम, परिणाम","પરિણામ, પરિણામ, પરિણામ"
परिणामी परिणाम,પરિણામી પરિણામ
मंद,મંદ
सौम्य,પાતળું
जाळीदार,જાળીદાર
"डोळयातील पडदा, डोळयातील पडदा","રેટિના, રેટિના"
परत रॉकेट,પાછળનું રોકેટ
"अनुनाद, प्रतिगमन, प्रतिक्षेप","રેઝોનન્સ, રીગ્રેસન, રીબાઉન્ડ"
अनुसरण करा,અનુસરો
उलट,રિવર્સલ
"उलट, उलट, उलट, उलट","ઊલટું, ઊલટું, ઊલટું, ઊલટું"
मागास पूर्वाग्रह,પછાત પૂર્વગ્રહ
उलटसुलभता,ઉલટાવી શકાય તેવું
उलट करण्यायोग्य,ઉલટાવી શકાય તેવું
रोटेशन,પરિભ્રમણ
फिरणे,ફરવું
रेनॉल्ड्स क्रमांक,રેનોલ્ડ્સ નંબર
प्रवाह नियंत्रक,સ્ટ્રીમ કંટ્રોલર
विषम लांबी,વિચિત્ર લંબાઈ
"त्रिकोणी क्रिस्टल्स, समांतर षटकोनी क्रिस्टल्स","ત્રિકોણાકાર સ્ફટિકો, સમાંતર ષટ્કોણ સ્ફટિકો"
"रोमबोइड प्रिझम, चतुर्भुज प्रिझम","રોમ્બોઇડ પ્રિઝમ, ચતુષ્કોણીય પ્રિઝમ"
गवंडी रहा,મેસન રહો
"ताल, ताल, ताल","લય, લય, લય"
घड्याळाच्या दिशेने,ઘડિયાળની દિશામાં
अनुलंब प्रिझम,વર્ટિકલ પ્રિઝમ
उजव्या हाताचा नियम,જમણા હાથનો નિયમ
उजव्या बाजूचा स्क्रू,જમણી બાજુનો સ્ક્રૂ
समतुल्य प्रिझम,હોમોલોગસ પ્રિઝમ
मजबूत,મજબૂત
चिकाटी,દ્રઢતા
"अचूक पुरावा, अचूक पुरावा","ચોક્કસ પુરાવો, સચોટ પુરાવો"
"आवाज, वाद्य","અવાજ, સાધન"
उर्मिका,ઉર્મિકા
आनंदाचा दिवस,હેયડે
रोबो,રોબો
रॉकेट क्रिया,રોકેટ ક્રિયા
रॉकेट,રોકેટ
रॉकेट विज्ञान,રોકેટ વિજ્ઞાન
"खडक, हालचाल, स्विंग","ખડક, ચળવળ, સ્વિંગ"
roentgen,roentgen
"roentgen-रे, क्ष-किरण","રોન્ટજેન-રે, એક્સ-રે"
"रोलिंग, रोल, (सं.), गोलाकार, रोलिंग (सं.)","રોલિંગ, રોલ, (એડ.), રાઉન્ડિંગ, રોલિંગ (સં.)"
"बेलनी, लोटनी, लोटनिक (वि.), वेलन, लोटन (सं.)","બેલ્ની, લોટની, લોટનિક (વિ.), વેલન, લોટન (સં.)"
फिरणारा,રોટેશનલ
"फिरणे, फिरणे (v.), वर्तुळाकार, चाकांचे (v.)","સ્પિન કરવું, સ્પિન કરવું (v.), ગોળ, પૈડાવાળું (v.)"
फिरणारा,રોટેશનલ
"फिरणे, फिरणे","પરિભ્રમણ, પરિભ્રમણ"
"रोटेशनल, रोटेशनल, रोटेशनल","રોટેશનલ, રોટેશનલ, રોટેશનલ"
"रोटेशनल, रोटेटर","રોટેશનલ, રોટેટર"
"रोटेशनल, रोटेशनल","રોટેશનલ, રોટેશનલ"
"रोटर, रोटर","રોટર, રોટર"
"खडबडीत, खडबडीत","રફ, રફ"
"बंद करा, बंद करा","બંધ, બંધ"
संक्रमण वेळ,પરિવહન સમય
मार्ग,વે
"दिनचर्या, दिनचर्या","નિયમિત, નિયમિત"
"पद्मराग, माणिक, लाल, याकूत","પદમરાગ, રૂબી, લાલ, યાકુત"
"रुबी लेसर, रुबी लेसर","રૂબી લેસર, રૂબી લેસર"
"रडर, नियंत्रण","સુકાન, નિયંત્રણ"
नियम,નિયમો
अधोरेखित जाळी,રેખાંકિત જાળી
"आलेख, रेषा","આલેખ, રેખાઓ"
"चालवा, परंपरा","ચલાવો, પરંપરા"
धावपटू,દોડવીર
"करार, करार, फुटणे","કરાર, કરાર, વિસ્ફોટ"
रदरफोर्ड स्कॅटरिंग,રધરફોર્ડ સ્કેટરિંગ
रदरफोर्ड,રધરફોર્ડ
रायडबर्ग,રાયડબર્ગ
सुरक्षित भार,સલામત ભાર
"सुरक्षित, सुरक्षित","સલામત, સુરક્ષિત"
"सेफ्टी फ्यूज, बिकफोर्ड फ्यूज","સેફ્ટી ફ્યુઝ, બિકફોર્ડ ફ્યુઝ"
सुरक्षा झडप,સુરક્ષા વાલ્વ
"नमुना, नमुना","નમૂના, નમૂનો"
"नमुना (v.), नमुना (n.)","નમૂના (v.), નમૂના (n.)"
सँडविच,સેન્ડવીચ
"उपग्रह, उपकंपनी, अनुगामी","ઉપગ્રહ, પેટાકંપની, પાછળનું"
उपनदी रेषा,ઉપનદી રેખા
समाधान करण्यासाठी,સંતોષવા માટે
शनि रिंग,શનિની વીંટી
savart,savart
स्केलर,સ્કેલર
चरण गुणक,પગલું ગુણક
"विखुरणे, विखुरणे","વેરવિખેર, વેરવિખેર"
विखुरण्याची प्रक्रिया,વિખેરવાની પ્રક્રિયા
दृष्टी,દૃષ્ટિ
वाढवणे,ફેલાવો
"स्क्रॅच (आवाज), ओरखडा","સ્ક્રેચ (અવાજ), સ્ક્રેચ"
"चाळणी, चाळणी (सं.), चालवा","ચાળણી, ચાળણી (ઇડી.), ડ્રાઇવ"
sku टक लावून पाहणे,sku ત્રાટકશક્તિ
"बंद करणे, सील करणे, सील करणे (वर.)","બંધ કરવું, સીલ કરવું, સીલ કરવું (ver.)"
"हंगामी फरक, हंगामी चढउतार","મોસમી વિવિધતા, મોસમી વધઘટ"
secant नियम,સેકન્ટ નિયમ
"दुसरा (सं.), दुसरा (वि.)","બીજું (સં.), બીજું (વિ.)"
"दुय्यम, दुय्यम","ગૌણ, ગૌણ"
"1 विभाग, विभाग, विभाग, विभाग, विभाग","1 વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ"
"क्षेत्र, क्षेत्र, क्षेत्र","ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર"
दीर्घकाळ टिकणारा,લાંબા સમય સુધી ચાલે છે
बीजन,બીજ
भूकंपशास्त्र,સિસ્મોલોજી
भूकंपशास्त्र,સિસ્મોલોજી
भूकंपशास्त्र,સિસ્મોલોજી
निवडकता,પસંદગી
"स्वत:, स्वत:","સ્વ, સ્વ"
आंतरिक ऊर्जा,આંતરિક ઊર્જા
उत्स्फूर्त दोलन,સ્વયંસ્ફુરિત ઓસિલેશન
सेमीकंडक्टर,સેમિકન્ડક્ટર
अर्ध अनुभवजन्य,અર્ધ પ્રયોગમૂલક
अर्ध-अनंत,અર્ધ-અનંત
अर्ध-लॉग आलेख पत्रक,અર્ધ-લોગ ગ્રાફ શીટ
गोलाकार अधिक कोन,ગોળાકાર વત્તા કોણ
अर्थ,અર્થ
संवेदनशील,સંવેદનશીલ
"संवेदनशील, संवेदनशील, संवेदनशील, संवेदनशील","સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ"
"ध्वनी रिसीव्हर दिवा क्रेस्ट, ध्वनी प्राप्तकर्ता ज्योत","સાઉન્ડ રીસીવર લેમ્પ ક્રેસ્ટ, ધ્વનિ રીસીવર જ્યોત"
"संवेदनशीलता, संवेदनशीलता, संवेदनशीलता","સંવેદનશીલતા, સંવેદનશીલતા, સંવેદનશીલતા"
"सक्रियकरण, संवेदना","સક્રિયકરણ, સંવેદના"
सेन्सर,સેન્સર
वेगळे करण्यायोग्य,અલગ કરી શકાય તેવું
