Odiya,Punjabi
ନିର୍ଦ୍ଦିଷ୍ଟ ଠିକଣା,ਖਾਸ ਪਤਾ
ନିର୍ଦ୍ଦିଷ୍ଟ ଚାର୍ଜ |,ਖਾਸ ਚਾਰਜ
ନିର୍ଦ୍ଦିଷ୍ଟ ଡ୍ରାଇଭ୍ |,ਖਾਸ ਡਰਾਈਵ
ନିର୍ଦ୍ଦିଷ୍ଟ କଣ୍ଡକ୍ଟିଭିଟି |,ਖਾਸ ਚਾਲਕਤਾ
ବିଶେଷ ବର୍ଣ୍ଣ ସଂକ୍ଷିପ୍ତ,ਵਿਸ਼ੇਸ਼ ਅੱਖਰ ਸੰਖੇਪ
"ନିର୍ଦ୍ଦିଷ୍ଟ ଏଣ୍ଟାଲପି, ନିର୍ଦ୍ଦିଷ୍ଟ ଏଣ୍ଟାଲପି |","ਖਾਸ ਐਨਥਲਪੀ, ਖਾਸ ਐਨਥਲਪੀ"
ନିର୍ଦ୍ଦିଷ୍ଟ ଶକ୍ତି,ਖਾਸ ਫੋਰਸ
ନିର୍ଦ୍ଦିଷ୍ଟ ଇନ୍ଧନ ବ୍ୟବହାର,ਖਾਸ ਬਾਲਣ ਦੀ ਖਪਤ
ନିର୍ଦ୍ଦିଷ୍ଟ ଗାମା-ରଶ୍ମି ନିର୍ଗମନ |,ਖਾਸ ਗਾਮਾ-ਰੇ ਨਿਕਾਸ
"ନିର୍ଦ୍ଦିଷ୍ଟ ଘନତା, ସମ୍ପର୍କୀୟ ଘନତା |","ਖਾਸ ਘਣਤਾ, ਸਾਪੇਖਿਕ ਘਣਤਾ"
ଆପେକ୍ଷିକ ଘନତା ବୋତଲ |,ਰਿਸ਼ਤੇਦਾਰ ਘਣਤਾ ਬੋਤਲ
ନିର୍ଦ୍ଦିଷ୍ଟ ଉତ୍ତାପ |,ਖਾਸ ਗਰਮੀ
ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରତିବନ୍ଧକ |,ਖਾਸ ਰੁਕਾਵਟ
ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରେରଣା |,ਖਾਸ ਪ੍ਰੇਰਣਾ
ନିର୍ଦ୍ଦିଷ୍ଟ ଇଲେକ୍ଟ୍ରୋନେଗେଟିଭିଟି |,ਖਾਸ ਇਲੈਕਟ੍ਰੋਨੈਗੇਟਿਵਿਟੀ
ନିର୍ଦ୍ଦିଷ୍ଟ ତୀବ୍ରତା |,ਖਾਸ ਤੀਬਰਤਾ
ନିର୍ଦ୍ଦିଷ୍ଟ ଆଭ୍ୟନ୍ତରୀଣ ଶକ୍ତି |,ਖਾਸ ਅੰਦਰੂਨੀ ਊਰਜਾ
ନିର୍ଦ୍ଦିଷ୍ଟ ଆୟନାଇଜେସନ୍ |,ਖਾਸ ionization
ନିର୍ଦ୍ଦିଷ୍ଟ ଶକ୍ତି |,ਖਾਸ ਸ਼ਕਤੀ
ନିର୍ଦ୍ଦିଷ୍ଟ ବିସ୍ତାର ଶକ୍ତି |,ਖਾਸ ਭੰਗ ਸ਼ਕਤੀ
ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରୋଗ୍ରାମ୍,ਖਾਸ ਪ੍ਰੋਗਰਾਮ
ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରବୃତ୍ତି ବ୍ୟବହାର,ਖਾਸ ਪ੍ਰੋਪਲਸ਼ਨ ਖਪਤ
ନିର୍ଦ୍ଦିଷ୍ଟ ଉପଯୁକ୍ତ ଏଣ୍ଟ୍ରପି |,ਖਾਸ ਸਹੀ ਐਂਟਰੌਪੀ
ଆପେକ୍ଷିକ ରେଡିଓଆକ୍ଟିଭିଟି |,ਰਿਸ਼ਤੇਦਾਰ ਰੇਡੀਓਐਕਟੀਵਿਟੀ
ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରତିରୋଧ,ਖਾਸ ਵਿਰੋਧ
ଆପେକ୍ଷିକ ପ୍ରତିରୋଧକତା |,ਰਿਸ਼ਤੇਦਾਰ ਪ੍ਰਤੀਰੋਧਕਤਾ
ଆପେକ୍ଷିକ କ୍ଷମତା |,ਰਿਸ਼ਤੇਦਾਰ ਸਮਰੱਥਾ
ନିର୍ଦ୍ଦିଷ୍ଟ ପୋଲାରିଟି ଘୂର୍ଣ୍ଣନ |,ਖਾਸ ਪੋਲਰਿਟੀ ਰੋਟੇਸ਼ਨ
ନିର୍ଦ୍ଦିଷ୍ଟ ପୋଲାରିଟି ଘୂର୍ଣ୍ଣନ କ୍ଷମତା |,ਖਾਸ ਪੋਲਰਿਟੀ ਰੋਟੇਸ਼ਨਲ ਸਮਰੱਥਾ
ନିର୍ଦ୍ଦିଷ୍ଟ ପଦକ୍ଷେପ,ਖਾਸ ਚਾਲ
"ନିର୍ଦ୍ଦିଷ୍ଟ ଧାରା, ଜନ ଧାରା |","ਖਾਸ ਰੁਝਾਨ, ਜਨਤਕ ਰੁਝਾਨ"
ନିର୍ଦ୍ଦିଷ୍ଟ ଥ୍ରଷ୍ଟ |,ਖਾਸ ਜ਼ੋਰ
ନିର୍ଦ୍ଦିଷ୍ଟ ସାନ୍ଦ୍ରତା |,ਖਾਸ ਲੇਸ
ନିର୍ଦ୍ଦିଷ୍ଟ ପରିମାଣ,ਖਾਸ ਵਾਲੀਅਮ
ନିର୍ଦ୍ଦିଷ୍ଟ ଲୋଡ୍ ପ୍ରବାହ |,ਖਾਸ ਲੋਡ ਵਹਾਅ
ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,ਨਿਰਧਾਰਨ
ନିର୍ଦ୍ଦିଷ୍ଟ ପରିସର,ਨਿਰਧਾਰਨ ਸੀਮਾ
ନିର୍ଦ୍ଦିଷ୍ଟ ସହନଶୀଳତା (ନିର୍ଦ୍ଦିଷ୍ଟ ପ୍ରବନ୍ଧ),ਨਿਰਧਾਰਨ ਸਹਿਣਸ਼ੀਲਤਾ (ਵਿਸ਼ੇਸ਼ਤਾ ਲੇਖ)
ନିର୍ଦ୍ଦିଷ୍ଟ କରାଯାଇଛି |,ਨਿਰਧਾਰਤ
ନିର୍ଦ୍ଦିଷ୍ଟ ଆକ୍ରୋମାଟିକ୍ ଆଲୋକ |,ਨਿਰਧਾਰਤ ਅਕ੍ਰੋਮੈਟਿਕ ਰੋਸ਼ਨੀ
ନିର୍ଦ୍ଦିଷ୍ଟ ଶୁଦ୍ଧକରଣ |,ਨਿਰਧਾਰਤ ਸ਼ੁੱਧਤਾ
ନିର୍ଦ୍ଦିଷ୍ଟ ଆଡେସିନ୍ |,ਨਿਰਧਾਰਤ ਅਡਜਸ਼ਨ
ନିର୍ଦ୍ଦିଷ୍ଟ ସହନଶୀଳତା |,ਨਿਰਧਾਰਤ ਸਹਿਣਸ਼ੀਲਤਾ
"ନମୁନା, ନମୁନା","ਨਮੂਨਾ, ਨਮੂਨਾ"
କାନି |,ਕਾਣੀ
କାନି ଇଣ୍ଟରଫେରୋମିଟ୍ରି |,ਕਾਨੀ ਇੰਟਰਫੇਰੋਮੈਟਰੀ
ସ୍ପେକ୍ଟ୍ରମ୍ ଚାପ ସ୍ତର |,ਸਪੈਕਟ੍ਰਮ ਦਬਾਅ ਦਾ ਪੱਧਰ
ସ୍ପେକ୍ଟ୍ରମ୍ ପ୍ରୋଜେକ୍ଟର୍ |,ਸਪੈਕਟ੍ਰਮ ਪ੍ਰੋਜੈਕਟਰ
"ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍, ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍ |","ਸਪੈਕਟਰੋਸਕੋਪ, ਸਪੈਕਟਰੋਸਕੋਪ"
ସ୍ପେକ୍ଟ୍ରାଲ୍ ସଂପୂର୍ଣ୍ଣ ପରିମାଣ |,ਸਪੈਕਟ੍ਰਲ ਸੰਪੂਰਨ ਵਿਸ਼ਾਲਤਾ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବ୍ୟାଡ୍ୟୁସ୍ ବେଗ |,ਸਪੈਕਟ੍ਰਲ ਰੇਡੀਅਸ ਵੇਗ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବ୍ୟାଣ୍ଡ |,ਸਪੈਕਟ੍ਰਲ ਬੈਂਡ
ସ୍ପେକ୍ଟ୍ରାଲ୍ କ୍ଲାସ୍ |,ਸਪੈਕਟ੍ਰਲ ਕਲਾਸ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବର୍ଗୀକରଣ |,ਸਪੈਕਟ੍ਰਲ ਵਰਗੀਕਰਣ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଚରିତ୍ର |,ਸਪੈਕਟ੍ਰਲ ਅੱਖਰ
ମାନବ ବିଚ୍ଛେଦ ତତ୍ତ୍। |,ਮਨੁੱਖੀ ਵਿਛੋੜੇ ਦਾ ਸਿਧਾਂਤ
"ସ୍ପେକ୍ଟ୍ରାଲ୍ ସାନ୍ଦ୍ରତା, ମାନବ ସାନ୍ଦ୍ରତା |","ਸਪੈਕਟ੍ਰਲ ਘਣਤਾ, ਮਨੁੱਖੀ ਘਣਤਾ"
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଶକ୍ତି ବଣ୍ଟନ |,ਸਪੈਕਟ੍ਰਲ ਪਾਵਰ ਵੰਡ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଶକ୍ତି ବଣ୍ଟନ ବକ୍ର |,ਸਪੈਕਟ੍ਰਲ ਊਰਜਾ ਵੰਡ ਵਕਰ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ନିର୍ଗମନ |,ਸਪੈਕਟ੍ਰਲ ਨਿਕਾਸ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଶକ୍ତି ବଣ୍ଟନ |,ਸਪੈਕਟ੍ਰਲ ਊਰਜਾ ਵੰਡ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପ୍ରମାଣ |,ਸਪੈਕਟ੍ਰਲ ਸਬੂਤ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ରଙ୍ଗ |,ਸਪੈਕਟ੍ਰਲ ਰੰਗ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ରେଖା |,ਸਪੈਕਟ੍ਰਲ ਲਾਈਨ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ମାନକ,ਸਪੈਕਟ੍ਰਲ ਮਿਆਰ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପିରିୟଡ୍ |,ਸਪੈਕਟ੍ਰਲ ਮਿਆਦ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପୋଲାରାଇଜେସନ୍ |,ਸਪੈਕਟ੍ਰਲ ਧਰੁਵੀਕਰਨ
"ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ପ୍ରୋଫାଇଲ୍, ସ୍ପେକ୍ଟ୍ରାଲ୍ ପ୍ରୋଫାଇଲ୍ |","ਸਪੈਕਟ੍ਰੋਸਕੋਪਿਕ ਪ੍ਰੋਫਾਈਲ, ਸਪੈਕਟ੍ਰਲ ਪ੍ਰੋਫਾਈਲ"
ସ୍ପେକ୍ଟ୍ରାଲ୍ କ୍ୟାଲୋରିମିଟର |,ਸਪੈਕਟ੍ਰਲ ਕੈਲੋਰੀਮੀਟਰ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବ୍ୟାଡ୍ୟୁସ୍ |,ਸਪੈਕਟ੍ਰਲ ਰੇਡੀਅਸ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପ୍ରତିଫଳନ |,ਸਪੈਕਟ੍ਰਲ ਪ੍ਰਤੀਬਿੰਬ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପ୍ରତିଫଳନ ବକ୍ର,ਸਪੈਕਟ੍ਰਲ ਪ੍ਰਤੀਬਿੰਬ ਵਕਰ
"ସ୍ପେକ୍ଟ୍ରାଲ୍ ଅଞ୍ଚଳ, ସ୍ପେକ୍ଟ୍ରାଲ୍ ସେଗମେଣ୍ଟ୍ |","ਸਪੈਕਟ੍ਰਲ ਖੇਤਰ, ਸਪੈਕਟ੍ਰਲ ਖੰਡ"
"ସ୍ପେକ୍ଟ୍ରାଲ୍ ରେଜୋଲୁସନ, ସ୍ପେକ୍ଟ୍ରମ୍ ରେଜୋଲୁସନ |","ਸਪੈਕਟ੍ਰਲ ਰੈਜ਼ੋਲਿਊਸ਼ਨ, ਸਪੈਕਟ੍ਰਮ ਰੈਜ਼ੋਲਿਊਸ਼ਨ"
ସ୍ପେକ୍ଟ୍ରାଲ୍ ସମ୍ବେଦନଶୀଳତା |,ਸਪੈਕਟ੍ਰਲ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
ସ୍ପେକ୍ଟ୍ରାଲ୍ କ୍ରମ |,ਸਪੈਕਟ੍ਰਲ ਕ੍ਰਮ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପରିସର,ਸਪੈਕਟ੍ਰਲ ਸੀਮਾ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପି generation ଼ି |,ਸਪੈਕਟ੍ਰਲ ਪੀੜ੍ਹੀ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |,ਸਪੈਕਟ੍ਰਲ ਸਪੈਕਟ੍ਰਮ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପୋଷ୍ଟ |,ਸਪੈਕਟ੍ਰਲ ਪੋਸਟ
ମାନବ ନୀତି |,ਮਨੁੱਖੀ ਅਸੂਲ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ପରିବର୍ତ୍ତନ,ਸਪੈਕਟ੍ਰਲ ਤਬਦੀਲੀ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ବକ୍ର,ਸਪੈਕਟ੍ਰਲ ਪ੍ਰਸਾਰਣ ਕਰਵ
ସ୍ପେକ୍ଟ୍ରାଲ୍ କ୍ଲାସ୍ |,ਸਪੈਕਟ੍ਰਲ ਕਲਾਸ
ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର |,ਸਪੈਕਟ੍ਰੋਫੋਟੋਮੀਟਰ
ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫର୍ |,ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫਰ
"ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାମ୍, ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫ୍ |","ਸਪੈਕਟ੍ਰੋਗਰਾਮ, ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫ"
"ସ୍ପେକ୍ଟ୍ରୋବୋଲୋଗ୍ରାଫ୍, ସ୍ପେକ୍ଟ୍ରଫୋଟୋଗ୍ରାଫର୍ |","ਸਪੈਕਟ੍ਰੋਬੋਲੋਗ੍ਰਾਫ਼, ਸਪੈਕਟ੍ਰੋਫੋਟੋਗ੍ਰਾਫਰ"
ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ଫ୍ଲୋରୋମିଟର |,ਸਪੈਕਟ੍ਰੋਸਕੋਪਿਕ ਫਲੋਰੋਮੀਟਰ
ସ୍ପେକ୍ଟ୍ରମ୍ ଚିତ୍ର |,ਸਪੈਕਟ੍ਰਮ ਤਸਵੀਰ
ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫିକ୍ ବିଶ୍ଳେଷଣ |,ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
"ସ୍ପେକ୍ଟ୍ରୋ ହେଲିଓଗ୍ରାଫ୍, ସ୍ପେକ୍ଟ୍ରୋ ହେଲିଓଗ୍ରାଫ୍ |","ਸਪੈਕਟਰੋ ਹੈਲੀਓਗ੍ਰਾਫ, ਸਪੈਕਟਰੋ ਹੈਲੀਓਗ੍ਰਾਫ"
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଟେଲିସ୍କୋପ୍ |,ਸਪੈਕਟ੍ਰਲ ਦੂਰਬੀਨ
"ସ୍ପେକ୍ଟ୍ରୋମିଟର, ସ୍ପେକ୍ଟ୍ରୋମିଟର |","ਸਪੈਕਟਰੋਮੀਟਰ, ਸਪੈਕਟਰੋਮੀਟਰ"
ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି,ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ
ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |,ਸਪੈਕਟ੍ਰੋਸਕੋਪਿਕ ਮਾਈਕ੍ਰੋਸਕੋਪ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବର୍ଣ୍ଣମାଳା |,ਸਪੈਕਟ੍ਰਲ ਵਰਣਮਾਲਾ
ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର |,ਸਪੈਕਟ੍ਰੋਫੋਟੋਮੀਟਰ ਸਪੈਕਟ੍ਰੋਫੋਟੋਮੀਟਰ
ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର |,ਸਪੈਕਟ੍ਰੋਫੋਟੋਮੀਟਰ
ସ୍ପେକ୍ଟ୍ରମ୍ ଫୋଟୋମିଟର ପର୍ଯ୍ୟବେକ୍ଷଣ |,ਸਪੈਕਟ੍ਰਮ ਫੋਟੋਮੀਟਰ ਨਿਰੀਖਣ
ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର ଟେକ୍ନୋଲୋଜି |,ਸਪੈਕਟ੍ਰੋਫੋਟੋਮੀਟਰ ਤਕਨਾਲੋਜੀ
ସ୍ପେକ୍ଟ୍ରୋପୋଲାରିମିଟର |,ਸਪੈਕਟ੍ਰੋਪੋਲਾਰੀਮੀਟਰ
ସ୍ପେକ୍ଟ୍ରୋମିଟର,ਸਪੈਕਟਰੋਮੀਟਰ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଶକ୍ତି |,ਸਪੈਕਟ੍ਰਲ ਊਰਜਾ
ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ଯୋଡି ତାରକା |,ਸਪੈਕਟ੍ਰੋਸਕੋਪਿਕ ਜੋੜਾ ਤਾਰਾ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ରାସାୟନିକ ବିଶ୍ଳେଷଣ |,ਸਪੈਕਟ੍ਰਲ ਰਸਾਇਣਕ ਵਿਸ਼ਲੇਸ਼ਣ
"ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିସ୍ଥାପନ ଆଇନ, ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିସ୍ଥାପନ ନିୟମ |","ਸਪੈਕਟ੍ਰਲ ਵਿਸਥਾਪਨ ਕਾਨੂੰਨ, ਸਪੈਕਟ੍ਰਲ ਵਿਸਥਾਪਨ ਕਾਨੂੰਨ"
ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ପର୍ଯ୍ୟବେକ୍ଷଣ |,ਸਪੈਕਟ੍ਰੋਸਕੋਪਿਕ ਨਿਰੀਖਣ
ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ପାରାଲକ୍ସ |,ਸਪੈਕਟ੍ਰੋਸਕੋਪਿਕ ਪੈਰਾਲੈਕਸ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ରେଜୋଲୁସନ,ਸਪੈਕਟ੍ਰਲ ਰੈਜ਼ੋਲੂਸ਼ਨ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିଭାଜନ କୋଏଫିସିଏଣ୍ଟ୍ |,ਸਪੈਕਟ੍ਰਲ ਸਪਲਿਟਿੰਗ ਗੁਣਾਂਕ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଯୋଡି ତାରକା |,ਸਪੈਕਟ੍ਰਲ ਜੋੜਾ ਤਾਰਾ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ୟୁନିଟ୍ |,ਸਪੈਕਟ੍ਰਲ ਯੂਨਿਟ
ଚମତ୍କାର ଶୁଦ୍ଧ |,ਸਪੈਕਟ੍ਰਲ ਸ਼ੁੱਧ
"ସ୍ପେକ୍ଟ୍ରୋଲୋଜିଷ୍ଟ, ସ୍ପେକ୍ଟ୍ରମ୍ ବ scientist ଜ୍ଞାନିକ |","ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ, ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ"
ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି,ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ
"ସ୍ପେକ୍ଟ୍ରମ୍, ମାନବ","ਸਪੈਕਟ੍ਰਮ, ਮਨੁੱਖੀ"
ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିଶ୍ଳେଷଣ |,ਸਪੈਕਟ੍ਰਲ ਵਿਸ਼ਲੇਸ਼ਣ
ସ୍ପେକ୍ଟ୍ରମ୍ ଉଜ୍ଜ୍ୱଳ ଚିତ୍ର |,ਸਪੈਕਟ੍ਰਮ ਰੋਸ਼ਨੀ ਚਿੱਤਰ
ସ୍ପେକ୍ଟ୍ରମ୍ ଉଜ୍ଜ୍ୱଳ ସମ୍ପର୍କ |,ਸਪੈਕਟ੍ਰਮ ਬ੍ਰਿਲੀਅਨਸ ਰਿਸ਼ਤਾ
ବିଶୃଙ୍ଖଳା ସ୍ପେକ୍ଟ୍ରମ |,ਗੜਬੜ ਸਪੈਕਟ੍ਰਮ
ସ୍ପେକ୍ଟ୍ରମ୍ ବେଗ ସମ୍ପର୍କ |,ਸਪੈਕਟ੍ਰਮ ਵੇਗ ਰਿਸ਼ਤਾ
ନିୟମିତ ପ୍ରତିଫଳନ |,ਨਿਯਮਤ ਪ੍ਰਤੀਬਿੰਬ
"ଭାଷଣ, ବକ୍ତବ୍ୟ","ਭਾਸ਼ਣ, ਭਾਸ਼ਣ"
ବାଣୀ ଦୁର୍ବଳତା |,ਬੋਲਣ ਦੀ ਕਮਜ਼ੋਰੀ
ବକ୍ତୃତା,ਭਾਸ਼ਣ ਸੰਚਾਲਨ
ବାଣୀ ବିକିରଣ ସ୍ପେକ୍ଟ୍ରମ୍ |,ਸਪੀਚ ਰੇਡੀਏਸ਼ਨ ਸਪੈਕਟ੍ਰਮ
ଭାଷଣ ସ୍ୱୀକୃତି,ਭਾਸ਼ਣ ਦੀ ਪ੍ਰਵਾਨਗੀ
ବାଣୀ ଚିହ୍ନିବା,ਬੋਲੀ ਮਾਨਤਾ
ବକ୍ତବ୍ୟ ସ୍ପେକ୍ଟ୍ରମ୍ ଚିତ୍ର |,ਸਪੀਚ ਸਪੈਕਟ੍ਰਮ ਡਾਇਗਰਾਮ
"ବକ୍ତବ୍ୟ ସଙ୍କେତ, ବକ୍ତବ୍ୟ ସଙ୍କେତ |","ਸਪੀਚ ਸਿਗਨਲ, ਸਪੀਚ ਸਿਗਨਲ"
ବକ୍ତବ୍ୟ ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିଶ୍ଳେଷଣ |,ਭਾਸ਼ਣ ਸਪੈਕਟ੍ਰਲ ਵਿਸ਼ਲੇਸ਼ਣ
ବକ୍ତବ୍ୟ ସୀମା,ਬੋਲੀ ਥ੍ਰੈਸ਼ਹੋਲਡ
ବାଣୀ ତରଙ୍ଗ,ਭਾਸ਼ਣ ਲਹਿਰ
"ଘୁଞ୍ଚ, ଜହ୍ନ","ਹਿਲਾਉਣਾ, ਜਬਾੜਾ"
ବେଗ ବିଘ୍ନ,ਵੇਗ ਵਿਘਨ
ବାର୍ ବଣ୍ଟନ କାର୍ଯ୍ୟ,ਜੌਂ ਦੀ ਵੰਡ ਫੰਕਸ਼ਨ
ଏମୁଲେସନ କିସପ୍ରାଟା |,ਇਮੂਲਸ਼ਨ ਕਸ਼ੀਪ੍ਰਤਾ
ଗତି ନିୟନ୍ତ୍ରକ,ਸਪੀਡ ਰੈਗੂਲੇਟਰ
ସ୍ପିଡୋମିଟର,ਸਪੀਡੋਮੀਟਰ
ସ୍ପେରି ସେଲ୍ |,ਸਪਰੀ ਸੈੱਲ
ସ୍ପେରି ପ୍ରକ୍ରିୟା |,ਸਪਰੀ ਪ੍ਰਕਿਰਿਆ
"କ୍ଷେତ୍ର, କ୍ଷେତ୍ର","ਗੋਲਾ, ਗੋਲਾ"
ଗୋବଲିନ୍ ବ୍ୟବଧାନ ଭୋଲ୍ଟମିଟର |,ਗੌਬਲਿਨ ਅੰਤਰਾਲ ਵੋਲਟਮੀਟਰ
ବକ୍ରତା କ୍ଷେତ୍ର |,ਵਕਰਤਾ ਦਾ ਗੋਲਾ
ପ୍ରଭାବ କ୍ଷେତ୍ର,ਪ੍ਰਭਾਵ ਦਾ ਖੇਤਰ
ପ୍ରତିଫଳିତ ବଲ୍,ਪ੍ਰਤੀਬਿੰਬਿਤ ਗੇਂਦ
ଗୋଲାକାର,ਗੋਲਾਕਾਰ
ବୃତ୍ତାକାର ସମୃଦ୍ଧ |,ਗੋਲਾਕਾਰ ਸਮਰੂਪ
"ଗୋଲାକାର, ଗୋଲାକାର |","ਗੋਲਾਕਾਰ, ਗੋਲਾਕਾਰ"
ଗୋଲାକାର ଅବରାଟେସନ୍ |,ਗੋਲਾਕਾਰ ਵਿਗਾੜ
ଗୋଲାକାର କୋଣ |,ਗੋਲਾਕਾਰ ਕੋਣ
ଗୋଲାକାର ପରମାଣୁ |,ਗੋਲ ਐਟਮ
ଗୋଲାକାର ବେସାଲ୍ କାର୍ଯ୍ୟ |,ਗੋਲਾਕਾਰ ਬੇਸਲ ਫੰਕਸ਼ਨ
ଗୋଲାକାର ବସ୍ |,ਗੋਲਾਕਾਰ ਬੌਸ
ଗୋଲାକାର ମହମବତୀ ଶକ୍ତି |,ਗੋਲਾਕਾਰ ਮੋਮਬੱਤੀ ਦੀ ਸ਼ਕਤੀ
ଗୋଲାକାର ଗୁହାଳ |,ਗੋਲਾਕਾਰ ਖੋਲ
ଗୋଲାକାର ଡ୍ରାଇଭର |,ਗੋਲਾਕਾਰ ਡਰਾਈਵਰ
ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |,ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ
ଗୋଲାକାର ସଂଯୋଜନା |,ਗੋਲਾਕਾਰ ਕੋਆਰਡੀਨੇਟਸ
ଗୋଲାକାର ବକ୍ରତା |,ਗੋਲਾਕਾਰ ਵਕਰਤਾ
ଗୋଲାକାର ବକ୍ର,ਗੋਲਾਕਾਰ ਵਕਰ
ବୃତ୍ତାକାର ଚିତ୍ର |,ਚੱਕਰੀ ਚਿੱਤਰ
ଗୋଲାକାର ବଣ୍ଟନ |,ਗੋਲਾਕਾਰ ਵੰਡ
ଗୋଲାକାର ବଣ୍ଟନ କାର୍ଯ୍ୟ |,ਗੋਲਾਕਾਰ ਵੰਡ ਫੰਕਸ਼ਨ
ଗୋଲାକାର ପୃଥିବୀ |,ਗੋਲਾਕਾਰ ਧਰਤੀ
ଗୋଲାକାର ପୃଥିବୀ କୋଏଫିସିଏଣ୍ଟ୍ |,ਗੋਲਾਕਾਰ ਧਰਤੀ ਗੁਣਾਂਕ
ଗୋଲାକାର ତରଙ୍ଗ ସାମ୍ନା |,ਗੋਲਾਕਾਰ ਤਰੰਗ ਸਾਹਮਣੇ
ଗୋଲାକାର ହରମୋନିକ୍ |,ਗੋਲਾਕਾਰ ਹਾਰਮੋਨਿਕ
ଗୋଲାକାର ଆଲୋକ ତରଙ୍ଗ |,ਗੋਲਾਕਾਰ ਪ੍ਰਕਾਸ਼ ਲਹਿਰ
ବୃତ୍ତାକାର ରେଖା |,ਸਰਕੂਲਰ ਲਾਈਨ
