Punjabi,Marathi
ਚੱਲ ਰਹੇ ਕੈਪਸੀਟਰ,चालू कॅपेसिटर
ਵਿਰੋਧੀ colic,पोटशूळ विरोधी
ਚੱਕਰ ਸਥਿਰਤਾ,सायकल स्थिरीकरण
ਖੰਡਿਤ-ਕਲਾ ਕੋਡਿੰਗ,खंडित-कला कोडिंग
ਟੁੱਟਿਆ ਪਾਵਰ ਸਰੋਤ,तुटलेला उर्जा स्त्रोत
ਵੰਡਣ ਵਾਲਾ,स्प्लिटर
"ਲਪੇਟਣਾ, ਸਪੂਲ ਕਰਨਾ","गुंडाळणे, स्पूल करणे"
ਐਸ.ਪੀ.ਐਸ.ਟੀ ਸਵਿੱਚ,SPST स्विच
ਵਰਚੁਅਲ (ਸੂਡੋ) ਮੈਮੋਰੀ ਲਿਖਣਾ,आभासी (स्यूडो) मेमरी लेखन
ਗੁੰਮਰਾਹਕੁੰਨ ਜਵਾਬ,दिशाभूल करणारा प्रतिसाद
ਵਰਚੁਅਲ ਸਿਗਨਲ,आभासी सिग्नल
ਟੀਕਾ,इंजेक्शन
ਕਲਾਸ ਨਿਯਮ ਸੂਚਕ,वर्ग नियम सूचक
ਕਲਾਸ ਨਿਯਮ ਜੰਤਰ,वर्ग नियम साधन
ਵਰਗਮੂਲ,वर्गमुळ
ਵਰਗ ਲਹਿਰ,चौरस लहर
ਵਰਗ ਵੇਵ ਔਸਿਲੇਟਰ,स्क्वेअर वेव्ह ऑसिलेटर
ਸਥਿਰਤਾ ਕਾਰਕ,स्थिरता घटक
ਸਥਿਰਤਾ ਮੁੜ ਨਿਵੇਸ਼,शाश्वतता पुनर्गुंतवणूक
ਸਥਿਰਤਾ,स्थिरीकरण
ਸਥਿਰ ਨੈੱਟਵਰਕ,स्टॅबिलायझर नेटवर्क
"ਸਟੈਕ, ਸਟੈਕ","स्टॅक, स्टॅक"
ਮਨ ਨਿਰਦੇਸ਼ਕ,मनाचा दिग्दर्शक
ਕਦਮ ਕੁਸ਼ਲਤਾ,चरण कार्यक्षमता
ਸਮਾਂਤਰ ਸਮਾਂ,समांतर वेळ
ਮਿਆਰੀ ਐਪਲੀਟਿਊਡ ਮੋਡੂਲੇਸ਼ਨ,मानक मोठेपणा मॉड्यूलेशन
ਮਿਆਰੀ ਸੈੱਲ,मानक सेल
ਮਿਆਰੀ ਭਟਕਣ,प्रमाणित विचलन
ਮਿਆਰੀ TTL,मानक TTL
ਸੰਕਟਕਾਲੀਨ ਪਾਵਰ ਸਿਸਟਮ,आपत्कालीन उर्जा प्रणाली
ਸਥਿਰ ਲਹਿਰ,स्थिर लहर
ਸਥਿਰ ਤਰੰਗ ਅਨੁਪਾਤ,स्थिर लहर प्रमाण
ਦੂਰੀ ਅਨੁਪਾਤ,अंतर गुणोत्तर
ਬਿੱਟ ਸ਼ੁਰੂ ਕਰੋ,थोडा प्रारंभ करा
ਸ਼ੁਰੂਆਤੀ ਨਬਜ਼,सुरुवातीची नाडी
ਸਥਿਤੀ ਚਿੱਤਰ,स्थिती आकृती
ਸਥਿਤੀ-ਪਰਿਵਰਤਨ ਚਿੱਤਰ,स्थिती-संक्रमण आकृती
ਬਦਲਣਯੋਗ ਫਿਲਟਰ,परिवर्तनीय फिल्टर
ਸਥਿਰ ਅੱਖਰ,स्थिर वर्ण
ਸਥਿਰ ਬਿਜਲੀ,स्थिर वीज
ਸਥਾਈ ਮੈਮੋਰੀ ਸੈੱਲ,कायमस्वरूपी मेमरी सेल
ਸਥਿਰ ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ,स्थिर यादृच्छिक प्रवेश मेमरी
ਸਥਿਤੀ ਰਜਿਸਟਰ,स्थिती नोंदवही
ਸਥਿਤੀ ਚਿੰਨ੍ਹ,स्थिती चिन्ह
ਸਥਿਤੀ ਟਰਮੀਨਲ,POS टर्मिनल
ਸਟੀਅਰਿੰਗ ਤਰਕ,सुकाणू तर्क
ਟਾਇਰ ਜੰਕਸ਼ਨ,टायर्ड जंक्शन
ਕਦਮ ਸੂਚਕ ਪ੍ਰੋਫ਼ਾਈਲ,चरण सूचक प्रोफाइल
ਕਦਮ ਜਵਾਬ,चरण प्रतिसाद
ਟਾਇਰਡ,श्रेणीबद्ध
ਸਟੈਪਰ ਮੋਟਰ,स्टेपर मोटर
ਸਟੀਰੀਓ ਸਮਭੁਜ,स्टिरिओ समभुज
ਸਟੀਰੀਓ ਰਿਸੀਵਰ ਬਾਰੰਬਾਰਤਾ,स्टिरिओ रिसीव्हर वारंवारता
ਤੰਗ ਜੋੜੀ,घट्ट जोडणी
ਬਰੇਕ ਬੈਂਡ,खंडित बँड
ਸਟੋਰੇਜ ਲੇਟੈਂਸੀ,स्टोरेज विलंब
ਸਟੋਰੇਜ਼ ਮੈਮੋਰੀ,स्टोरेज मेमरी
"ਸਟੋਰੇਜ਼ ਸਮਾਂ, ਸਮਾਂ","स्टोरेज वेळ, वेळ"
ਤਣਾਅ ਗੇਜ,स्ट्रेन गेज
ਅਣਚਾਹੇ ਪਕੜ,अवांछित धारण
ਸਤਰ,स्ट्रिंग
ਸਟੋਰੇਜ ਸੀ.ਆਰ.ਓ,स्टोरेज CRO
ਸਟ੍ਰੋਬ,स्ट्रोब
ਸਟ੍ਰੋਬ ਸਰਕਟ,स्ट्रोब सर्किट
ਪ੍ਰੇਰਕ ਨਬਜ਼,प्रेरक नाडी
ਸਟਰੋਕ ਟਰਮੀਨਲ,स्ट्रोक टर्मिनल
ਸਟ੍ਰੋਬੋਸਕੋਪਿਕ ਗੋਲਾ ਇਕਾਈ,स्ट्रोबोस्कोपिक गोल युनिट
ਸਟੱਬ,स्टब
ਸਥਿਰ,लॉक केलेले
ਸਥਿਰ ਫਿਲਟਰੇਟ,स्थिर गाळणे
ਹਿੱਲ ਗਿਆ,हादरले
ਕੈਰੀਅਰ,वाहक
ਸਬਰੂਟੀਨ,उपनियम
ਵਿਆਕਰਨਿਕ ਅੱਖਰ ਮਿਸ਼ਰਣ,व्याकरणात्मक वर्ण मिश्रण
ਸਬਜੈਕਟਿਵ,अधीनस्थ
"ਅੰਡਰਲੇ, ਘਟਾਓਣਾ","अंडरले, सब्सट्रेट"
ਹੱਥ ਘਟਾਓ,हात वजाबाकी
ਘਟਾਓ,वजा केले
ਪ੍ਰਗਤੀਸ਼ੀਲ ਅਨੁਮਾਨ,प्रगतीशील अंदाजे
ਕਾਲਕ੍ਰਮਿਕ ਅਨੁਮਾਨ adc,कालक्रमानुसार अंदाजे adc
ਅਚਾਨਕ ਵਾਯੂਮੰਡਲ ਗੜਬੜ,अचानक वातावरणाचा गोंधळ
ਜੋੜਨ ਵਾਲਾ ਐਂਪਲੀਫਾਇਰ,अॅडर अॅम्प्लिफायर
ਸੁਪਰ ਬੀਟਾ ਟਰਾਂਜ਼ਿਸਟਰ,सुपर बीटा ट्रान्झिस्टर
ਅੰਤਮ ਕੰਪਿਊਟਰ,अंतिम संगणक
ਸੁਪਰ ਕੰਡਕਟਰ,सुपर कंडक्टर
ਹਾਈਬ੍ਰਿਡ ਰਿਸੀਵਰ,हायपरहायब्रिड रिसीव्हर
ਸੁਪਰ ਹੇਟਰੋਡਾਈਨ ਥਿਊਰੀ,सुपर हेटरोडायन सिद्धांत
ਓਵਰ ਪਾਈਪ ਲਾਈਨ ਪ੍ਰੋਸੈਸਰ,ओव्हरपाइप लाइन प्रोसेसर
ਸੁਪਰ ਸਕੇਲਰ ਪ੍ਰੋਸੈਸਰ,सुपर स्केलर प्रोसेसर
ਇਮਪਿਊਟੇਸ਼ਨ ਥਿਊਰਮ,आरोप प्रमेय
ਫੀਡ ਵੋਲਟੇਜ ਬੇਦਖਲੀ ਅਨੁਪਾਤ,फीड व्होल्टेज अपवर्जन प्रमाण
ਸਹਾਇਕ ਚਿੱਪ,सहाय्यक चिप
ਕੈਰੀਅਰ ਮੋਡਿਊਲੇਸ਼ਨ ਨੂੰ ਰੋਕੋ,वाहक मॉड्यूलेशन थांबवा
ਸਤਹ ਆਵਾਜ਼ ਤਰੰਗ,पृष्ठभाग ध्वनी लहरी
ਪੰਨਾ ਰੁਕਾਵਟ,पृष्ठ अडथळा
ਪੇਜ ਬਾਰ ਡਿਟੈਕਟਰ,पृष्ठ बार डिटेक्टर
ਪੰਨਾ ਚਾਰਜ,पृष्ठ शुल्क
ਪੇਜ ਸਟੈਪ ਸਟ੍ਰੀਮ,पृष्ठ चरण प्रवाह
ਇੰਸਟਾਲ ਜੰਤਰ,स्थापित साधन
ਪੰਨਾ ਸਥਾਪਿਤ ਤਕਨਾਲੋਜੀ,पृष्ठ स्थापित तंत्रज्ञान
ਵਾਧਾ,लाट
ਵਾਧਾ ਸਟਰੀਮ,लाट प्रवाह
ਵਾਧਾ ਰੁਕਾਵਟ,लाट प्रतिबाधा
ਵਾਧਾ ਰੱਖਿਅਕ,लाट संरक्षक
ਵਿਕਾਸ ਰਜਿਸਟਰ,वाढ नोंदवही
ਸੈਡੇਟਿਵ,शामक
ਵਾਧਾ ਵੋਲਟੇਜ,लाट व्होल्टेज
ਜਵਾਬਦੇਹੀ,प्रतिसाद
ਸੰਵੇਦਨਸ਼ੀਲਤਾ,संवेदनशीलता
ਰੋਧਕ ਵੋਲਟੇਜ,रेझिस्टर व्होल्टेज
ਸੋਯੂਜ਼ ਟਰਮੀਨਲ,सोयुझ टर्मिनल
ਫੈਲਾਓ ਜਨਰੇਟਰ,फॅन जनरेटर
ਤਿਆਰੀ ਯੂਨਿਟ,तयारी युनिट
ਓਸਿਲੇਸ਼ਨ,दोलन
ਡੋਲਨ ਚੋਕ,डोलन चोक
ਸਵਿੱਚ ਤੋੜਨ ਵਾਲਾ,स्विच ब्रेकर
ਬਦਲਿਆ ਕੈਪੇਸੀਟਰ,स्विच केलेले कॅपेसिटर
ਸਵਿੱਚ ਕੀਤਾ ਲਾਭ ਐਂਪਲੀਫਾਇਰ,स्विच केलेले गेन अॅम्प्लीफायर
ਬਦਲਣਾ,स्विचिंग
ਅਲਜਬਰਾ ਬਦਲਣਾ,बीजगणित बदलणे
ਸਵਿਚਿੰਗ ਸਰਕਟ,स्विचिंग सर्किट
ਬਿਜਲੀ ਸਪਲਾਈ ਨੂੰ ਬਦਲਣਾ,वीज पुरवठा स्विच करणे
ਸਵਿਚਿੰਗ ਰੈਗੂਲੇਟਰ,स्विचिंग रेग्युलेटर
ਤਰੰਗ ਬਦਲਣਾ,स्विचिंग वेव्हफॉर्म
ਪ੍ਰੋਗਰਾਮੇਬਲ ਟਾਈਮਰ ਬਦਲਿਆ,प्रोग्राम करण्यायोग्य टाइमर स्विच केला
ਸਾਈਨ,सही करा
ਪ੍ਰਤੀਕ ਦੀ ਮਿਆਦ,प्रतीक कालावधी
ਪ੍ਰਤੀਕ ਲੇਬਲ,प्रतीकात्मक लेबल
ਸਮਕਾਲੀ ਵਿਭਾਜਕ,समकालिक विभाजक
ਸਮਕਾਲੀ ਸਰਕਟ,सिंक्रोनस सर्किट
ਸਮਕਾਲੀ ਸਿਗਨਲ,सिंक्रोनस सिग्नल
ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,सिंक्रोनायझर
ਸਮਕਾਲੀ ਕੈਲਕੁਲੇਟਰ,सिंक्रोनस कॅल्क्युलेटर
ਸਮਕਾਲੀ ਖੋਜੀ,सिंक्रोनस डिटेक्टर
ਸਮਕਾਲੀ ਪ੍ਰਸਾਰਣ,सिंक्रोनस ट्रान्समिशन
ਸਮਕਾਲੀ ਖੋਜ,समकालिक ओळख
ਵਾਕ ਗਠਨ,वाक्य निर्मिती
ਬਾਰੰਬਾਰਤਾ ਸਿੰਥੇਸਾਈਜ਼ਰ,वारंवारता सिंथेसाइझर
"ਸਰੀਰ ਡਿਜ਼ਾਈਨ, ਸਿਸਟਮ ਡਿਜ਼ਾਈਨ","शरीर रचना, प्रणाली डिझाइन"
ਟੀ-ਪਾਈ ਪਰਿਵਰਤਨ,टी-पाई रूपांतरणे
"ਟੈਕੋਮੀਟਰ, ਰੋਟੇਸ਼ਨਲ ਵੋਲਟਮੀਟਰ","टॅकोमीटर, रोटेशनल व्होल्टमीटर"
ਪੂਛ ਧਾਰਾ,शेपटीचा प्रवाह
ਟੈਂਕ ਸਰਕਟ,टाकी सर्किट
tantalum capacitor,टॅंटलम कॅपेसिटर
ਬਰਖਾਸਤਗੀ,हकालपट्टी
ਟੇਪ ਰੀਪਲੇਅ,टेप रीप्ले
"ਹਟਾਉਣ ਵਾਲਾ, ਕੱਢਣ ਵਾਲਾ","रिमूव्हर, एक्स्ट्रॅक्टर"
tarbel ਸਫ਼ਾ,tarbel पृष्ठ
ਟੀ-ਕਨੈਕਟਰ,टी-कनेक्टर
ਟੈਲੀਡੇਲਟਸ ਪੇਪਰ,टेलिडेल्टस पेपर
ਟੂਰ ਮਾਪ,फेरफटका मापन
"ਟੈਲੀਫੋਨੀ, ਟੈਲੀਫੋਨੀ","टेलिफोनी, टेलिफोनी"
ਟੈਲੀਗ੍ਰਾਫਰ,टेलिग्राफर
"ਟੈਲੀਵਿਜ਼ਨ, ਦੂਰਦਰਸ਼ਨ","दूरदर्शन, दूरदर्शन"
ਟੈਲੀਵਿਜ਼ਨ ਕੈਮਰਾ,दूरदर्शन कॅमेरा
ਟੈਲੀਵਿਜ਼ਨ ਰਿਸੀਵਰ,दूरदर्शन रिसीव्हर
ਟੈਲੀਗਨ ਥਿਊਰਮ,टेलिगॉन प्रमेय
tetrode,टेट्रोड
ਗਰਮੀ ਦਾ ਮੁਆਵਜ਼ਾ,उष्णता भरपाई
"rava, ਕ੍ਰਿਸਟਲ","rava, क्रिस्टल"
ਹੀਟ-ਵੋਲਟੇਜ ਕਨਵਰਟਰ,उष्णता-व्होल्टेज कनवर्टर
ਅਸਥਾਈ ਡਾਟਾ ਰਜਿਸਟਰ,तात्पुरती डेटा रजिस्टर
ਅਖੀਰੀ ਸਟੇਸ਼ਨ,टर्मिनल
ਟੈਸਟ ਦੀ ਅਗਵਾਈ,चाचणी आघाडी
ਟੈਸਟ ਸਿਗਨਲ,चाचणी सिग्नल
ਚਤੁਰਭੁਜ ਪਰਮਾਣੂ,चतुर्थांश अणू
ਥਰਮਲ ਰਨਆਫ,थर्मल प्रवाह
ਥਰਮਲ ਅਲੱਗ-ਥਲੱਗ,थर्मल अलगाव
"ਥਰਮਲ ਸ਼ੋਰ, ਥਰਮਲ ਸ਼ੋਰ","थर्मल आवाज, थर्मल आवाज"
ਥਰਮਲ ਆਕਸੀਕਰਨ,थर्मल ऑक्सीकरण
ਥਰਮਲ ਪ੍ਰਤੀਰੋਧ,थर्मल प्रतिकार
ਥਰਮਲ ਬਚਣ,थर्मल एस्केप
ਗਰਮੀ ਬਰੇਕ,उष्णता खंडित
ਥਰਮਲ ਸਥਿਰਤਾ,थर्मल स्थिरता
ਥਰਮਿਓਨਿਕ ਨਿਕਾਸ,थर्मिओनिक उत्सर्जन
ਗਰਮੀ ਪ੍ਰਤੀਰੋਧ,उष्णता प्रतिरोध
thermocouple,थर्मोकूपल
ਥਰਮਲ ਪ੍ਰਭਾਵ,थर्मल प्रभाव
ਗਰਮੀ ਕੰਟਰੋਲਰ,उष्णता नियंत्रक
thevenin ਪ੍ਰਮੇਯ,थेवेनिन प्रमेय
ਪਤਲੀ ਝਿੱਲੀ,पातळ पडदा
ਪਤਲੀ ਝਿੱਲੀ capacitor,पातळ पडदा कॅपेसिटर
ਪਤਲੀ ਝਿੱਲੀ ਪ੍ਰਤੀਰੋਧ,पातळ पडदा प्रतिकार
ਥੋਰੀਅਮ ਕੋਟੇਡ ਟੰਗਸਟਨ ਕੈਥੋਡ,थोरियम लेपित टंगस्टन कॅथोड
ਸ਼ਕਤੀ ਨਿਯਮ,शक्ती नियम
ਟ੍ਰਿਪਲ ਸਰਕਟ,तिहेरी सर्किट
ਤ੍ਰਿ-ਰਾਜ ਰਾਮ,त्रि-राज्य राम
ਟ੍ਰਾਈ-ਐਂਡ ਰੈਗੂਲੇਟਰ,ट्राय-एंड रेग्युलेटर
ਸਿਲ ਡਿਟੈਕਟਰ,सिल डिटेक्टर
ਸਿਲ ਵੋਲਟੇਜ,खिडकीच्या चौकटीचा खालचा आडवा व्होल्टेज
thyratron ਟਿਊਬ,थायरट्रॉन ट्यूब
"ਮੁੜ ਨਿਵੇਸ਼, ਥੋੜ੍ਹੇ ਸਮੇਂ ਲਈ","पुनर्गुंतवणूक, अल्पायुषी"
ਟਿੱਕਲਰ ਔਸਿਲੇਟਰ,टिकलर ऑसिलेटर
ਤੰਗ ਜੋੜੀ,घट्ट जोडणी
ਝੁਕਾਓ,तिरपा
ਸਮਾਂ ਅਧਾਰਤ ਸਰਕਟ,वेळ आधारित सर्किट
ਟਾਈਮਰ ਜਨਰੇਟਰ,टाइमर जनरेटर
ਟਾਈਮ ਬੇਸ ਵੋਲਟੇਜ,वेळ बेस व्होल्टेज
ਕਾਲ ਦੇਰੀ,कॉल विलंब
ਸਮਾਂ ਖੇਤਰ ਪ੍ਰਤੀਬਿੰਬਤਾ,टाइम झोन परावर्तकता
ਸਮਾਂ ਮਾਰਕਰ ਜਨਰੇਟਰ,वेळ मार्कर जनरेटर
ਕਾਲ ਭਾਗੀ,काळ भागी
ਟਾਈਮ ਵਿੰਡੋ,वेळ विंडो
ਟਾਈਮਿੰਗ ਮੋਡ ਸਵਿਚਿੰਗ,टाइमिंग मोड स्विचिंग
"ਸਮਾਂ ਕੰਟਰੋਲਰ, ਸਮਾਂ ਨਿਯੰਤਰਣ ਕਰਨ ਵਾਲਾ","वेळ नियंत्रक, वेळ नियंत्रक"
ਕੰਟਰੋਲਰ ਮੋਟਰ ਨੂੰ ਕਾਲ ਕਰੋ,कंट्रोलर मोटरवर कॉल करा
ਸਮਾਂ ਸੈੱਟ ਚਿੱਤਰ,वेळ सेट आकृती
ਟਾਈਮ ਐਡਜਸਟਮੈਂਟ ਝਟਕਾ,वेळ समायोजन गोंधळ
ਕ੍ਰੋਨੋਮੀਟਰ ਮਾਰਕਰ ਜਨਰੇਟਰ,क्रोनोमीटर मार्कर जनरेटर
ਕਾਲ ਐਡਜਸਟਰ ਨੈੱਟਵਰਕ,कॉल समायोजक नेटवर्क
ਟੀ-ਨੈੱਟਵਰਕ,टी-नेटवर्क
ਟੌਗਲ ਸਵਿੱਚ,टॉगल स्विच
ਟੋਕਨ ਬੱਸ ਨੈੱਟਵਰਕ,टोकन बस नेटवर्क
ਟੋਕਨ ਨੈੱਟਵਰਕ,टोकन नेटवर्क
ਸਵੀਕਾਰਯੋਗ ਤਬਦੀਲੀ,स्वीकार्य बदल
ਵੋਕਲ ਧਮਾਕੇ ਜਨਰੇਟਰ,व्होकल ब्लास्ट जनरेटर
toroid,toroid
torus antenna,टॉरस अँटेना
ਪੂਰੀ ਹਾਰਮੋਨਿਕ ਵਿਗਾੜ,संपूर्ण हार्मोनिक विकृती
ਟੋਟੇਮ ਪੋਲ,टोटेम पोल
ਟੋਟੇਮ-ਪੋਲ ਟਰਾਂਜ਼ਿਸਟਰ,टोटेम-पोल ट्रान्झिस्टर
ਟੱਚ ਸਵਿੱਚ,स्पर्श स्विच
ਸਪਰਸ਼ ਵੋਕਲਾਈਜ਼ੇਸ਼ਨ,स्पर्शिक स्वरीकरण
ਟੀ-ਪੈਡ,टी-पॅड
ਤਿਹਰਾ,तिप्पट
"ਟਰੇਸਿੰਗ, ਟਰੇਸਿੰਗ","ट्रेसिंग, ट्रेसिंग"
"ਟਰੈਕ ਬਾਲ, ਟਰੈਕ ਬਾਲ","ट्रॅक बॉल, ट्रॅक बॉल"
ਪਾਲਣਾ,अनुपालन
ਟਰੈਕਿੰਗ ਅਤੇ ਕੰਟਰੋਲ ਸਰਕਟ,ट्रॅकिंग आणि कंट्रोल सर्किट
"ਪਿਛਲਾ ਕੋਰ, ਪਿਛਲਾ ਕੋਰ","मागील कोर, अनुगामी कोर"
ਕੋਚ,प्रशिक्षक
ਪਾਲਣਾ,अनुपालन
ਪਰਸਪਰਤਾ,परस्पर
ਅੰਤਰ-ਚਾਲਕਤਾ,इंटरकंडक्टिव्हिटी
ਟ੍ਰਾਂਸਡਿਊਸਰ,ट्रान्सड्यूसर
ਟ੍ਰਾਂਸਫਰ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,हस्तांतरण वैशिष्ट्ये
ਤਬਾਦਲਾ ਫੰਕਸ਼ਨ,हस्तांतरण कार्य
ਤਬਾਦਲਾ ਲਾਭ,नफा हस्तांतरित करा
ਤਬਦੀਲੀ,रूपांतरण
"ਟ੍ਰਾਂਸਫਾਰਮਰ, ਟ੍ਰਾਂਸਫਾਰਮਰ","ट्रान्सफॉर्मर, ट्रान्सफॉर्मर"
ਟ੍ਰਾਂਸਫਾਰਮਰ ਜੋੜੇ ਐਂਪਲੀਫਾਇਰ,ट्रान्सफॉर्मर जोडलेले अॅम्प्लिफायर
ਟ੍ਰਾਂਸਫਾਰਮਰ ਜੋੜਨਾ,ट्रान्सफॉर्मर कपलिंग
ਪਰਿਵਰਤਨਸ਼ੀਲ ਕੁਸ਼ਲਤਾ,परिवर्तनीय कार्यक्षमता
ਪਲ-ਪਲ,क्षणिक
ਪਲ ਦੀ ਉਲੰਘਣਾ,क्षणिक उल्लंघन
ਪਲ-ਪਲ ਜਵਾਬ,क्षणिक प्रतिसाद
ਅਸਥਾਈ retarder,क्षणिक मंद
ਟਰਾਂਜ਼ਿਸਟਰ ਬਲਾਕ,ट्रान्झिस्टर ब्लॉक
ਟਰਾਂਜ਼ਿਸਟਰ ਮੌਜੂਦਾ ਲਾਭ,ट्रान्झिस्टर चालू लाभ
ਟਰਾਂਜ਼ਿਸਟਰ ਸਵਿੱਚ,ट्रान्झिस्टर स्विच
ਟਰਾਂਜ਼ਿਸਟਰ,ट्रान्झिस्टर
ਟਰਾਂਜ਼ਿਸਟਰ ਸ਼ੋਰ,ट्रान्झिस्टरचा आवाज
ਟਰਾਂਜ਼ਿਸਟਰ ਰੈਗੂਲੇਟਰ,ट्रान्झिस्टर नियामक
ਜਾਣ ਵੇਲੇ,प्रस्थानाची वेळ
ਤਬਦੀਲੀ capacitor,संक्रमण कॅपेसिटर
ਤਬਦੀਲੀ ਕਾਰਕ,संक्रमण घटक
ਤਬਦੀਲੀ ਦੀ ਬਾਰੰਬਾਰਤਾ,संक्रमण वारंवारता
ਤਬਦੀਲੀ ਜ਼ੋਨ,संक्रमण क्षेत्र
ਟ੍ਰਾਂਸਫਰ ਬਫਰ,हस्तांतरण बफर
ਸੰਚਾਰ ਦਾ ਨੁਕਸਾਨ,ट्रान्समिशन नुकसान
ਪਾਰਦਰਸ਼ੀਤਾ,पारगम्यता
"ਭੇਜਣ ਵਾਲਾ, ਭੇਜਣ ਵਾਲਾ","पाठवणारा, पाठवणारा"
ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਮੀਟਰ,वारंवारता ट्रान्समीटर
ਪਾਰਦਰਸ਼ੀ ਕੁੰਡੀ,पारदर्शक कुंडी
ਟ੍ਰਾਂਸਪੋਂਡਰ,ट्रान्सपॉन्डर
ਆਵਾਜਾਈ ਗੁਣਕ,वाहतूक गुणक
ਸਪੱਸ਼ਟ ਕਾਰਨ,स्पष्ट कारण
ਕਰਾਸ ਵਿਰੋਧ,क्रॉस प्रतिकार
ਟ੍ਰਾਂਸਵਰਸ ਵੇਵ,आडवा लहर
ਟ੍ਰਾਂਸਵਿਚ,ट्रान्सविच
ਨੈੱਟ,नेट
trapezoidal ਲਹਿਰ,ट्रॅपेझॉइडल लाट
ਪ੍ਰਗਤੀਸ਼ੀਲ ਤਰੰਗ ਟਿਊਬ,प्रगतीशील लहरी ट्यूब
ਝਰੀ ਵੱਖ,चर वेगळे करणे
triac,triac
ਤਿਕੋਣਾ ਵਰਗ ਵੇਵ ਪਰਿਵਰਤਕ,त्रिकोणी स्क्वेअर वेव्ह कनवर्टर
ਤਿਕੋਣਾ-ਸਾਈਨ ਵੇਵ ਪਰਿਵਰਤਕ,त्रिकोणी-साइन वेव्ह कनवर्टर
ਤਿਕੋਣੀ ਤਰੰਗ ਜਨਰੇਟਰ,त्रिकोणी लहर जनरेटर
ਟਰਿੱਗਰ,ट्रिगर
ਟਰਿੱਗਰ ਡਾਇਡ,ट्रिगर डायोड
ਟਰਿੱਗਰ ਪਲਸ,ट्रिगर नाडी
ਟਰਾਂਜ਼ਿਸਟਰ,ट्रान्झिस्टर
"ਸੂਖਮ ਵਿਵਸਥਾ, ਟ੍ਰਿਮ","सूक्ष्म समायोजन, ट्रिम"
ਮਾਈਕ੍ਰੋ ਐਡਜਸਟਰ,सूक्ष्म समायोजक
triode,triode
ਵੰਡੀ ਕੁੰਡਲੀ,विभाजन पत्रिका
ਤੀਹਰਾ ਸ਼ੁੱਧਤਾ ਨੰਬਰ,तिहेरी अचूक संख्या
ਤਿੰਨ ਪੜਾਅ ਬਫਰ,तीन स्टेज बफर
ਤਿਕੋਣੀ ਤਰਕ,त्रिकूट तर्क
trochotron,ट्रोकोट्रॉन
perturbation ਖਿੰਡੇ ਲਿੰਕ,गोंधळ विखुरलेला दुवा
troposphere,ट्रोपोस्फियर
ਸਮੱਸਿਆ ਨਿਵਾਰਕ,समस्यानिवारक
ਅਸਲ ਪਾਵਰ ਕਨਵਰਟਰ,वास्तविक शक्ती कनवर्टर
ਸੱਚਾ ਵਰਗ-ਮਤਲਬ ਰੂਟ ਵੋਲਟਮੀਟਰ,खरे वर्ग-मीन रूट व्होल्टमीटर
ਸੱਚਾਈ ਸਾਰਣੀ,सत्य सारणी
ਟੀ-ਰਾਜ,टी-राज्य
TTL,TTL
ਟਿਊਬਲਰ ਕੈਪੇਸੀਟਰ,ट्यूबलर कॅपेसिटर
ਟਿਊਨਡ ਐਂਪਲੀਫਾਇਰ,ट्यून केलेले अॅम्प्लीफायर
ਟਿਊਨਡ ਕੁਲੈਕਟਰ ਔਸਿਲੇਟਰ,ट्यून केलेले कलेक्टर ऑसिलेटर
ਟਿਊਨਡ ਡਰੇਨ ਔਸਿਲੇਟਰ,ट्यून केलेला ड्रेन ऑसिलेटर
ਵੋਕਲ ਕੋਰ,व्होकल कोर
ਟਿਊਨਿੰਗ ਨੈੱਟਵਰਕ,ट्यूनिंग नेटवर्क
ਵੋਕਲ ਕੋਰਡਜ਼,व्होकल कॉर्ड
"ਸੁਰੰਗ ਡਾਇਡ, ਸੁਰੰਗ ਡਾਇਡ","टनेल डायोड, टनेल डायोड"
"ਟਨਲਿੰਗ ਪ੍ਰਭਾਵ, ਸੁਰੰਗ ਪ੍ਰਭਾਵ","टनेलिंग इफेक्ट, टनेलिंग इफेक्ट"
ਟਰਬਾਈਨ ਫਲੋਮੀਟਰ,टर्बाइन फ्लोमीटर
ਤਬਦੀਲੀ ਦੀ ਮਿਆਦ,संक्रमण कालावधी
ਰਹਿਣ ਦਾ ਸਮਾਂ,निवास वेळ
ਸ਼ੁਰੂ ਕਰਨ ਦਾ ਸਮਾਂ,सुरवातीची वेळ
ਟਰਨਸਟਾਇਲ ਐਂਟੀਨਾ ਟਵੀਟਰ,टर्नस्टाइल अँटेना ट्वीटर
ਟਵਿੱਟਰ,twitter
ਯਮਲ ਅਗਰਕ,यमल आगरक
ਟਵਿਨ-ਟੀ ਨੌਚ ਫਿਲਟਰ,ट्विन-टी नॉच फिल्टर
yaml ਚਾਹ ਔਸਿਲੇਟਰ,yaml चहा oscillator
ਮਰੋੜਿਆ ਜੋੜਾ,वळलेली जोडी
ਮਰੋੜਿਆ ਰਿੰਗ ਕਾਊਂਟਰ,ट्विस्टेड रिंग काउंटर
ਮਰੋੜਿਆ-ਨੇਮੈਟਿਕ ਤਰਲ,twisted-nematic द्रव
